,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month,Cumulative PnL,Cumulative ROI%,Running Max ROI%,Drawdown
277,BANKNIFTY,43700,P,2023-06-15,2023-06-15 15:00:00,BUY,2023-06-15 15:05:00,249.75,196.7,263.15,2023-06-15 15:20:00,258.95,9.199999999999989,7.6305,1.569499999999989,295.8529688972646,TSL Hit,188.5014137606032,0.0295852968897264,2023,6,3113958.894804207,311.39588948042086,312.57187431107803,-1.1759848306571712
777,FINNIFTY,19450,C,2023-06-20,2023-06-20 13:35:00,BUY,2023-06-20 13:40:00,7.65,4.9,5.69375,2023-06-20 13:55:00,4.9,-2.75,0.18825,-2.93825,-10684.545454545456,Initial SL hit,3636.363636363637,-1.0684545454545455,2023,6,3103274.3493496617,310.32743493496633,312.57187431107803,-2.2444393761117
778,FINNIFTY,19400,P,2023-06-20,2023-06-20 13:55:00,BUY,2023-06-20 14:00:00,39.7,19.25,19.25,2023-06-20 14:00:00,19.25,-20.450000000000003,0.88425,-21.334250000000004,-10432.39608801956,Initial SL Hit,488.9975550122249,-1.043239608801956,2023,6,3092841.9532616423,309.28419532616437,312.57187431107803,-3.2876789849136685
779,FINNIFTY,19450,C,2023-06-20,2023-06-20 14:20:00,BUY,2023-06-20 14:25:00,6.2,3.5,22.06875,2023-06-20 15:20:00,52.2,46.0,0.876,45.124,167125.92592592593,EOD Exit,3703.703703703704,16.712592592592593,2023,6,3259967.879187568,325.996787918757,325.996787918757,0.0
669,NIFTY,18800,P,2023-06-22,2023-06-22 14:25:00,BUY,2023-06-22 14:30:00,40.15,7.0,29.525,2023-06-22 15:20:00,28.2,-11.95,1.0252499999999998,-12.97525,-3914.102564102564,TSL Hit,301.65912518853696,-0.3914102564102564,2023,6,3256053.7766234656,325.6053776623467,325.996787918757,-0.3914102564102677
278,BANKNIFTY,44000,P,2023-06-22,2023-06-22 14:30:00,BUY,2023-06-22 14:35:00,376.9,152.15,291.46250000000003,2023-06-22 14:40:00,207.25,-169.64999999999998,8.76225,-178.41224999999997,-7938.253615127919,TSL Hit,44.49388209121246,-0.7938253615127918,2023,6,3248115.5230083377,324.8115523008339,325.996787918757,-1.1852356179230696
279,BANKNIFTY,44000,P,2023-06-22,2023-06-22 14:50:00,BUY,2023-06-22 14:55:00,246.25,155.1,155.1,2023-06-22 15:20:00,271.9,25.649999999999977,7.77225,17.877749999999978,1961.3549094898488,EOD Exit,109.7092704333516,0.1961354909489849,2023,6,3250076.8779178276,325.00768779178287,325.996787918757,-0.9891001269741082
780,FINNIFTY,19700,C,2023-06-27,2023-06-27 13:30:00,BUY,2023-06-27 13:35:00,7.2,4.7,60.1375,2023-06-27 15:20:00,88.15,80.95,1.43025,79.51975,318079.0,EOD Exit,4000.0,31.8079,2023,6,3568155.8779178276,356.8155877917829,356.8155877917829,0.0
781,FINNIFTY,20600,C,2023-07-04,2023-07-04 13:35:00,BUY,2023-07-04 13:40:00,21.9,15.75,15.75,2023-07-04 13:40:00,15.75,-6.149999999999999,0.56475,-6.714749999999999,-10918.29268292683,Initial SL Hit,1626.016260162602,-1.0918292682926831,2023,7,3557237.585234901,355.72375852349023,356.8155877917829,-1.0918292682926563
782,FINNIFTY,20600,C,2023-07-04,2023-07-04 13:55:00,BUY,2023-07-04 14:00:00,13.75,8.8,8.8,2023-07-04 14:00:00,8.8,-4.949999999999999,0.33825,-5.28825,-10683.333333333334,Initial SL Hit,2020.2020202020203,-1.0683333333333334,2023,7,3546554.2519015674,354.6554251901569,356.8155877917829,-2.1601626016259843
783,FINNIFTY,20500,P,2023-07-04,2023-07-04 14:00:00,BUY,2023-07-04 14:05:00,56.45,33.65,80.0,2023-07-04 14:35:00,59.4,2.949999999999996,1.73775,1.2122499999999958,531.6885964912261,TSL Hit,438.5964912280701,0.0531688596491226,2023,7,3547085.9404980587,354.70859404980604,356.8155877917829,-2.1069937419768507
784,FINNIFTY,20500,P,2023-07-04,2023-07-04 14:45:00,BUY,2023-07-04 14:50:00,96.5,41.85,77.31,2023-07-04 15:20:00,89.0,-7.5,2.7825,-10.2825,-1881.5187557182064,EOD Exit,182.9826166514181,-0.1881518755718206,2023,7,3545204.4217423405,354.52044217423423,356.8155877917829,-2.2951456175486555
670,NIFTY,19450,C,2023-07-06,2023-07-06 13:35:00,BUY,2023-07-06 13:40:00,30.25,26.35,26.35,2023-07-06 13:40:00,26.35,-3.899999999999999,0.849,-4.748999999999999,-12176.923076923078,Initial SL Hit,2564.102564102565,-1.217692307692308,2023,7,3533027.4986654175,353.30274986654194,356.8155877917829,-3.5128379252409445
671,NIFTY,19450,C,2023-07-06,2023-07-06 14:50:00,BUY,2023-07-06 14:55:00,53.7,33.65,33.65,2023-07-06 15:00:00,33.65,-20.050000000000004,1.31025,-21.360250000000004,-10653.491271820449,Initial SL Hit,498.7531172069824,-1.065349127182045,2023,7,3522374.007393597,352.2374007393599,356.8155877917829,-4.578187052423004
672,NIFTY,19450,C,2023-07-06,2023-07-06 15:05:00,BUY,2023-07-06 15:10:00,48.9,31.4,49.9875,2023-07-06 15:20:00,47.3,-1.6000000000000014,1.4429999999999998,-3.043000000000001,-1738.8571428571436,TSL Hit,571.4285714285714,-0.1738857142857143,2023,7,3520635.15025074,352.0635150250742,356.8155877917829,-4.752072766708693
785,FINNIFTY,20100,P,2023-07-11,2023-07-11 14:00:00,BUY,2023-07-11 14:05:00,46.6,33.05,107.89,2023-07-11 15:20:00,130.4,83.80000000000001,2.655,81.14500000000001,59885.60885608855,EOD Exit,738.0073800738005,5.988560885608854,2023,7,3580520.7591068284,358.0520759106831,358.0520759106831,0.0
673,NIFTY,19550,P,2023-07-13,2023-07-13 13:50:00,BUY,2023-07-13 13:55:00,62.4,40.7,101.4125,2023-07-13 14:20:00,94.0,31.6,2.346,29.254,13481.105990783411,TSL Hit,460.8294930875577,1.3481105990783413,2023,7,3594001.8650976117,359.4001865097614,359.4001865097614,0.0
280,BANKNIFTY,44800,P,2023-07-13,2023-07-13 14:00:00,BUY,2023-07-13 14:05:00,94.55,43.15,90.01249999999999,2023-07-13 14:15:00,79.3,-15.25,2.60775,-17.85775,-3474.2704280155644,TSL Hit,194.5525291828794,-0.3474270428015564,2023,7,3590527.5946695963,359.05275946695986,359.4001865097614,-0.3474270428015416
674,NIFTY,19550,P,2023-07-13,2023-07-13 14:25:00,BUY,2023-07-13 14:30:00,97.4,79.35,154.0125,2023-07-13 15:05:00,149.95,52.54999999999998,3.71025,48.83974999999998,27058.033240997203,TSL Hit,554.0166204986147,2.7058033240997204,2023,7,3617585.6279105935,361.7585627910596,361.7585627910596,0.0
281,BANKNIFTY,44800,P,2023-07-13,2023-07-13 14:25:00,BUY,2023-07-13 14:30:00,63.0,37.5,37.5,2023-07-13 14:30:00,37.5,-25.5,1.5074999999999998,-27.0075,-10591.176470588236,Initial SL Hit,392.15686274509807,-1.0591176470588235,2023,7,3606994.451440005,360.6994451440008,361.7585627910596,-1.0591176470588266
282,BANKNIFTY,44800,P,2023-07-13,2023-07-13 14:35:00,BUY,2023-07-13 14:40:00,125.95,32.2,93.625,2023-07-13 14:45:00,83.05,-42.900000000000006,3.135,-46.035,-4910.400000000001,TSL Hit,106.66666666666669,-0.49104,2023,7,3602084.051440005,360.2084051440008,361.7585627910596,-1.5501576470588248
283,BANKNIFTY,44800,P,2023-07-13,2023-07-13 14:50:00,BUY,2023-07-13 14:55:00,150.0,66.5,66.5,2023-07-13 15:20:00,129.5,-20.5,4.1925,-24.6925,-2957.185628742515,EOD Exit,119.76047904191616,-0.2957185628742514,2023,7,3599126.8658112627,359.91268658112654,361.7585627910596,-1.845876209933067
786,FINNIFTY,20350,P,2023-07-18,2023-07-18 14:10:00,BUY,2023-07-18 14:15:00,96.6,53.65,93.555,2023-07-18 14:25:00,90.4,-6.199999999999989,2.805,-9.004999999999988,-2096.623981373688,TSL Hit,232.8288707799768,-0.2096623981373687,2023,7,3597030.241829889,359.70302418298917,361.7585627910596,-2.055538608070435
675,NIFTY,19900,C,2023-07-20,2023-07-20 13:40:00,BUY,2023-07-20 13:45:00,30.8,22.5,73.275,2023-07-20 14:40:00,61.8,31.0,1.3889999999999998,29.611,35675.90361445783,TSL Hit,1204.8192771084337,3.5675903614457827,2023,7,3632706.1454443466,363.270614544435,363.270614544435,0.0
284,BANKNIFTY,46000,C,2023-07-20,2023-07-20 14:00:00,BUY,2023-07-20 14:05:00,166.15,61.0,155.6375,2023-07-20 14:15:00,154.75,-11.400000000000006,4.8135,-16.213500000000003,-1541.9400855920117,TSL Hit,95.1022349025202,-0.1541940085592011,2023,7,3631164.2053587544,363.11642053587576,363.270614544435,-0.15419400855921594
285,BANKNIFTY,46000,C,2023-07-20,2023-07-20 14:20:00,BUY,2023-07-20 14:25:00,199.0,126.0,183.75,2023-07-20 14:35:00,168.7,-30.30000000000001,5.515499999999999,-35.815500000000014,-4906.232876712331,TSL Hit,136.986301369863,-0.4906232876712331,2023,7,3626257.972482042,362.62579724820455,363.270614544435,-0.6448172962304284
286,BANKNIFTY,46000,C,2023-07-20,2023-07-20 14:50:00,BUY,2023-07-20 14:55:00,92.1,46.8,191.1625,2023-07-20 15:20:00,187.0,94.9,4.1865000000000006,90.7135,20025.05518763797,TSL Hit,220.7505518763797,2.002505518763797,2023,7,3646283.02766968,364.6283027669683,364.6283027669683,0.0
676,NIFTY,19900,C,2023-07-20,2023-07-20 14:50:00,BUY,2023-07-20 14:55:00,72.15,48.9,80.75,2023-07-20 15:15:00,80.7,8.549999999999997,2.2927500000000003,6.257249999999997,2691.290322580643,TSL Hit,430.1075268817203,0.2691290322580643,2023,7,3648974.3179922607,364.8974317992264,364.8974317992264,0.0
787,FINNIFTY,20500,C,2023-07-25,2023-07-25 14:30:00,BUY,2023-07-25 14:35:00,70.55,28.0,45.25,2023-07-25 15:00:00,43.8,-26.75,1.71525,-28.46525,-6689.835487661576,TSL Hit,235.01762632197412,-0.6689835487661576,2023,7,3642284.4825045993,364.22844825046025,364.8974317992264,-0.668983548766164
677,NIFTY,19700,P,2023-07-27,2023-07-27 13:40:00,BUY,2023-07-27 13:45:00,37.7,26.3,26.3,2023-07-27 13:55:00,26.3,-11.400000000000002,0.96,-12.360000000000005,-10842.105263157897,Initial SL Hit,877.1929824561402,-1.0842105263157895,2023,7,3631442.3772414415,363.14423772414443,364.8974317992264,-1.7531940750819786
678,NIFTY,19700,P,2023-07-27,2023-07-27 14:00:00,BUY,2023-07-27 14:05:00,36.15,24.0,24.0,2023-07-27 14:15:00,24.0,-12.15,0.90225,-13.05225,-10742.592592592591,Initial SL Hit,823.045267489712,-1.0742592592592592,2023,7,3620699.7846488487,362.0699784648852,364.8974317992264,-2.8274533343412145
287,BANKNIFTY,45700,P,2023-07-27,2023-07-27 14:10:00,BUY,2023-07-27 14:15:00,77.25,44.65,44.65,2023-07-27 14:15:00,44.65,-32.6,1.8285,-34.4285,-10560.889570552148,Initial SL Hit,306.7484662576687,-1.0560889570552148,2023,7,3610138.895078297,361.01388950782996,364.8974317992264,-3.883542291396452
679,NIFTY,19700,P,2023-07-27,2023-07-27 14:20:00,BUY,2023-07-27 14:25:00,49.15,20.35,72.94999999999999,2023-07-27 14:45:00,72.15,23.000000000000007,1.8195,21.18050000000001,7354.34027777778,TSL Hit,347.22222222222223,0.735434027777778,2023,7,3617493.2353560748,361.74932353560774,364.8974317992264,-3.148108263618667
288,BANKNIFTY,45700,P,2023-07-27,2023-07-27 14:30:00,BUY,2023-07-27 14:35:00,93.15,70.0,105.6875,2023-07-27 14:45:00,82.15,-11.0,2.6295,-13.6295,-5887.473002159825,TSL Hit,431.9654427645787,-0.5887473002159825,2023,7,3611605.762353915,361.1605762353918,364.8974317992264,-3.736855563834638
289,BANKNIFTY,45700,P,2023-07-27,2023-07-27 14:50:00,BUY,2023-07-27 14:55:00,134.2,68.8,68.8,2023-07-27 15:00:00,68.8,-65.39999999999999,3.045,-68.445,-10465.59633027523,Initial SL Hit,152.90519877675845,-1.0465596330275229,2023,7,3601140.1660236395,360.11401660236425,364.8974317992264,-4.783415196862165
680,NIFTY,19700,P,2023-07-27,2023-07-27 14:50:00,BUY,2023-07-27 14:55:00,94.0,64.9,64.9,2023-07-27 15:00:00,64.9,-29.099999999999994,2.3835,-31.4835,-10819.072164948457,Initial SL Hit,343.6426116838489,-1.0819072164948456,2023,7,3590321.093858691,359.0321093858694,364.8974317992264,-5.865322413357035
788,FINNIFTY,20300,P,2023-08-01,2023-08-01 14:00:00,BUY,2023-08-01 14:05:00,51.8,22.3,34.43,2023-08-01 14:20:00,22.3,-29.5,1.1115,-30.6115,-10376.779661016948,Initial SL hit,338.98305084745766,-1.0376779661016948,2023,8,3579944.314197674,357.9944314197677,364.8974317992264,-6.903000379458717
681,NIFTY,19350,P,2023-08-03,2023-08-03 13:35:00,BUY,2023-08-03 13:40:00,40.6,28.4,28.4,2023-08-03 14:25:00,28.4,-12.200000000000005,1.035,-13.235000000000005,-10848.360655737704,Initial SL Hit,819.6721311475408,-1.0848360655737703,2023,8,3569095.9535419364,356.9095953541939,364.8974317992264,-7.987836445032485
290,BANKNIFTY,44400,P,2023-08-03,2023-08-03 14:00:00,BUY,2023-08-03 14:05:00,89.75,38.65,92.675,2023-08-03 14:20:00,74.4,-15.349999999999994,2.46225,-17.812249999999995,-3485.7632093933457,TSL Hit,195.69471624266143,-0.3485763209393345,2023,8,3565610.190332543,356.5610190332546,364.8974317992264,-8.33641276597183
682,NIFTY,19350,P,2023-08-03,2023-08-03 14:35:00,BUY,2023-08-03 14:40:00,24.7,11.85,11.85,2023-08-03 14:40:00,11.85,-12.85,0.5482499999999999,-13.39825,-10426.653696498057,Initial SL Hit,778.2101167315176,-1.0426653696498054,2023,8,3555183.536636045,355.5183536636048,364.8974317992264,-9.379078135621626
683,NIFTY,19350,P,2023-08-03,2023-08-03 14:45:00,BUY,2023-08-03 14:50:00,49.75,10.05,10.05,2023-08-03 14:55:00,10.05,-39.7,0.8969999999999999,-40.597,-10225.94458438287,Initial SL Hit,251.88916876574305,-1.0225944584382871,2023,8,3544957.5920516625,354.4957592051665,364.8974317992264,-10.401672594059903
789,FINNIFTY,20100,P,2023-08-08,2023-08-08 14:45:00,BUY,2023-08-08 14:50:00,37.0,8.3,23.62,2023-08-08 15:00:00,19.85,-17.15,0.85275,-18.00275,-6272.735191637631,TSL Hit,348.4320557491289,-0.6272735191637631,2023,8,3538684.856860025,353.86848568600277,364.8974317992264,-11.02894611322364
684,NIFTY,19550,P,2023-08-10,2023-08-10 13:55:00,BUY,2023-08-10 14:00:00,57.65,29.1,29.1,2023-08-10 14:05:00,29.1,-28.55,1.30125,-29.85125,-10455.779334500876,Initial SL Hit,350.2626970227671,-1.0455779334500874,2023,8,3528229.077525524,352.8229077525527,364.8974317992264,-12.07452404667373
790,FINNIFTY,19650,C,2023-08-14,2023-08-14 13:30:00,BUY,2023-08-14 13:35:00,18.0,8.85,19.590625,2023-08-14 14:20:00,19.5,1.5,0.5625,0.9375,1024.590163934426,TSL Hit,1092.8961748633878,0.1024590163934426,2023,8,3529253.6676894585,352.9253667689461,364.8974317992264,-11.972065030280305
791,FINNIFTY,19650,C,2023-08-14,2023-08-14 14:25:00,BUY,2023-08-14 14:30:00,23.65,15.15,26.44375,2023-08-14 15:00:00,24.9,1.25,0.72825,0.52175,613.8235294117649,TSL Hit,1176.4705882352944,0.0613823529411764,2023,8,3529867.49121887,352.98674912188727,364.8974317992264,-11.910682677339139
685,NIFTY,19350,P,2023-08-17,2023-08-17 13:35:00,BUY,2023-08-17 13:40:00,22.75,15.65,15.65,2023-08-17 13:40:00,15.65,-7.1,0.576,-7.675999999999999,-10811.267605633802,Initial SL Hit,1408.4507042253522,-1.0811267605633803,2023,8,3519056.223613236,351.9056223613239,364.8974317992264,-12.991809437902532
792,FINNIFTY,19600,P,2023-08-22,2023-08-22 14:40:00,BUY,2023-08-22 14:45:00,31.65,19.0,34.8,2023-08-22 15:20:00,47.8,16.15,1.19175,14.95825,11824.703557312254,EOD Exit,790.513833992095,1.1824703557312255,2023,8,3530880.927170548,353.0880927170551,364.8974317992264,-11.809339082171334
686,NIFTY,19400,P,2023-08-24,2023-08-24 13:30:00,BUY,2023-08-24 13:35:00,13.75,8.65,8.65,2023-08-24 13:45:00,8.65,-5.1,0.3359999999999999,-5.436,-10658.823529411766,Initial SL Hit,1960.7843137254904,-1.0658823529411765,2023,8,3520222.1036411365,352.0222103641139,364.8974317992264,-12.875221435112508
687,NIFTY,19400,P,2023-08-24,2023-08-24 13:50:00,BUY,2023-08-24 13:55:00,10.35,7.45,7.45,2023-08-24 14:05:00,7.45,-2.8999999999999995,0.267,-3.167,-10920.689655172411,Initial SL Hit,3448.275862068966,-1.0920689655172413,2023,8,3509301.413985964,350.9301413985967,364.8974317992264,-13.967290400629736
688,NIFTY,19400,P,2023-08-24,2023-08-24 14:10:00,BUY,2023-08-24 14:15:00,6.85,3.7,3.7,2023-08-24 14:25:00,3.7,-3.1499999999999995,0.15825,-3.3082499999999992,-10502.38095238095,Initial SL Hit,3174.603174603175,-1.050238095238095,2023,8,3498799.033033583,349.87990330335856,364.8974317992264,-15.01752849586785
689,NIFTY,19400,P,2023-08-24,2023-08-24 14:30:00,BUY,2023-08-24 14:35:00,6.5,3.5,7.925,2023-08-24 14:55:00,5.7,-0.7999999999999998,0.183,-0.983,-3276.6666666666665,TSL Hit,3333.333333333333,-0.3276666666666666,2023,8,3495522.3663669163,349.5522366366919,364.8974317992264,-15.345195162534537
793,FINNIFTY,19800,P,2023-08-29,2023-08-29 13:55:00,BUY,2023-08-29 14:00:00,26.15,15.25,15.25,2023-08-29 14:00:00,15.25,-10.9,0.621,-11.521,-10569.724770642202,Initial SL Hit,917.4311926605506,-1.0569724770642202,2023,8,3484952.641596274,348.49526415962765,364.8974317992264,-16.40216763959876
794,FINNIFTY,19800,P,2023-08-29,2023-08-29 14:10:00,BUY,2023-08-29 14:15:00,23.9,13.55,20.485,2023-08-29 14:30:00,17.35,-6.549999999999997,0.61875,-7.1687499999999975,-6926.328502415458,TSL Hit,966.1835748792272,-0.6926328502415457,2023,8,3478026.3130938583,347.80263130938613,364.8974317992264,-17.09480048984028
690,NIFTY,19300,P,2023-08-31,2023-08-31 13:40:00,BUY,2023-08-31 13:45:00,22.55,15.75,44.525,2023-08-31 15:10:00,39.2,16.650000000000002,0.92625,15.723750000000004,23123.161764705885,TSL Hit,1470.5882352941176,2.3123161764705884,2023,8,3501149.4748585643,350.1149474858567,364.8974317992264,-14.782484313369707
291,BANKNIFTY,44000,P,2023-08-31,2023-08-31 14:05:00,BUY,2023-08-31 14:10:00,84.6,64.35,90.5125,2023-08-31 14:20:00,80.55,-4.049999999999997,2.47725,-6.527249999999997,-3223.333333333332,TSL Hit,493.8271604938272,-0.3223333333333331,2023,8,3497926.141525231,349.79261415252336,364.8974317992264,-15.104817646703054
691,NIFTY,19650,C,2023-09-07,2023-09-07 13:30:00,BUY,2023-09-07 13:35:00,13.9,8.5,25.55,2023-09-07 13:55:00,23.2,9.3,0.5565,8.7435,16191.666666666664,TSL Hit,1851.851851851852,1.6191666666666664,2023,9,3514117.8081918973,351.41178081919,364.8974317992264,-13.485650980036382
692,NIFTY,19650,C,2023-09-07,2023-09-07 14:00:00,BUY,2023-09-07 14:05:00,36.0,19.35,35.5375,2023-09-07 14:20:00,34.1,-1.8999999999999984,1.0515,-2.9514999999999985,-1772.6726726726718,TSL Hit,600.6006006006006,-0.1772672672672672,2023,9,3512345.1355192247,351.23451355192276,364.8974317992264,-13.66291824730365
693,NIFTY,19650,C,2023-09-07,2023-09-07 14:25:00,BUY,2023-09-07 14:30:00,49.55,29.55,86.14999999999999,2023-09-07 14:45:00,84.45,34.900000000000006,2.01,32.89000000000001,16445.000000000007,TSL Hit,500.0000000000001,1.6445000000000007,2023,9,3528790.1355192247,352.87901355192275,364.8974317992264,-12.018418247303657
849,MIDCPNIFTY,9200,C,2023-09-11,2023-09-11 13:30:00,BUY,2023-09-11 13:35:00,7.0,5.75,5.75,2023-09-11 13:40:00,5.75,-1.25,0.19125,-1.44125,-11530.0,Initial SL Hit,8000.0,-1.153,2023,9,3517260.1355192247,351.72601355192273,364.8974317992264,-13.171418247303677
795,FINNIFTY,20250,P,2023-09-12,2023-09-12 14:00:00,BUY,2023-09-12 14:05:00,8.95,4.85,4.85,2023-09-12 14:10:00,4.85,-4.1,0.207,-4.307,-10504.878048780489,Initial SL Hit,2439.024390243903,-1.0504878048780488,2023,9,3506755.2574704443,350.6755257470447,364.8974317992264,-14.221906052181737
796,FINNIFTY,20250,P,2023-09-12,2023-09-12 14:45:00,BUY,2023-09-12 14:50:00,3.6,0.9,0.9,2023-09-12 14:55:00,0.9,-2.7,0.0675,-2.7675,-10250.0,Initial SL Hit,3703.703703703704,-1.025,2023,9,3496505.2574704443,349.6505257470447,364.8974317992264,-15.246906052181714
292,BANKNIFTY,45900,C,2023-09-13,2023-09-13 14:00:00,BUY,2023-09-13 14:05:00,104.55,60.25,60.25,2023-09-13 14:05:00,60.25,-44.3,2.472,-46.772,-10558.013544018058,Initial SL Hit,225.7336343115124,-1.055801354401806,2023,9,3485947.2439264264,348.5947243926429,364.8974317992264,-16.302707406583522
293,BANKNIFTY,45900,C,2023-09-13,2023-09-13 14:10:00,BUY,2023-09-13 14:15:00,75.8,50.55,50.55,2023-09-13 14:25:00,50.55,-25.25,1.89525,-27.14525,-10750.59405940594,Initial SL Hit,396.0396039603961,-1.075059405940594,2023,9,3475196.6498670205,347.5196649867023,364.8974317992264,-17.3777668125241
294,BANKNIFTY,45900,C,2023-09-13,2023-09-13 14:30:00,BUY,2023-09-13 14:35:00,107.2,47.3,47.3,2023-09-13 15:00:00,47.3,-59.900000000000006,2.3175,-62.21750000000001,-10386.894824707846,Initial SL Hit,166.94490818030047,-1.0386894824707846,2023,9,3464809.7550423127,346.48097550423154,364.8974317992264,-18.416456294994873
295,BANKNIFTY,45900,C,2023-09-13,2023-09-13 15:05:00,BUY,2023-09-13 15:10:00,33.65,11.35,11.35,2023-09-13 15:15:00,11.35,-22.3,0.6749999999999999,-22.975,-10302.690582959642,Initial SL Hit,448.43049327354265,-1.0302690582959642,2023,9,3454507.064459353,345.45070644593557,364.8974317992264,-19.446725353290844
694,NIFTY,20100,P,2023-09-14,2023-09-14 13:35:00,BUY,2023-09-14 13:40:00,44.65,35.65,56.5625,2023-09-14 14:10:00,47.35,2.700000000000003,1.38,1.320000000000003,1466.66666666667,TSL Hit,1111.111111111111,0.146666666666667,2023,9,3455973.7311260197,345.5973731126022,364.8974317992264,-19.300058686624197
797,FINNIFTY,20450,P,2023-09-18,2023-09-18 14:50:00,BUY,2023-09-18 14:55:00,16.95,4.25,25.040000000000003,2023-09-18 15:20:00,39.95,23.000000000000004,0.8535,22.146500000000003,17438.188976377955,EOD Exit,787.4015748031496,1.7438188976377955,2023,9,3473411.920102398,347.34119201024004,364.8974317992264,-17.556239788986375
695,NIFTY,19750,P,2023-09-21,2023-09-21 13:30:00,BUY,2023-09-21 13:35:00,28.4,13.95,23.7375,2023-09-21 13:40:00,22.3,-6.099999999999998,0.7605000000000001,-6.860499999999998,-4747.750865051902,TSL Hit,692.0415224913495,-0.4747750865051902,2023,9,3468664.169237346,346.86641692373485,364.8974317992264,-18.031014875491564
850,MIDCPNIFTY,9125,C,2023-09-25,2023-09-25 13:30:00,BUY,2023-09-25 13:35:00,11.95,8.45,8.45,2023-09-25 13:45:00,8.45,-3.5,0.306,-3.806,-10874.285714285716,Initial SL Hit,2857.1428571428573,-1.0874285714285714,2023,9,3457789.88352306,345.77898835230627,364.8974317992264,-19.11844344692014
851,MIDCPNIFTY,9125,C,2023-09-25,2023-09-25 14:10:00,BUY,2023-09-25 14:15:00,1.75,0.8,49.895,2023-09-25 15:20:00,64.0,62.25,0.98625,61.26375,644881.5789473685,EOD Exit,10526.315789473683,64.48815789473686,2023,9,4102671.4624704286,410.2671462470431,410.2671462470431,0.0
798,FINNIFTY,19850,P,2023-09-26,2023-09-26 13:55:00,BUY,2023-09-26 14:00:00,38.8,21.45,49.190000000000005,2023-09-26 15:20:00,51.05,12.25,1.3477499999999998,10.90225,6283.717579250721,EOD Exit,576.3688760806917,0.6283717579250722,2023,9,4108955.1800496792,410.8955180049682,410.8955180049682,0.0
696,NIFTY,19550,P,2023-09-28,2023-09-28 13:40:00,BUY,2023-09-28 13:45:00,15.35,8.7,21.675,2023-09-28 14:10:00,21.05,5.700000000000001,0.5459999999999999,5.154000000000001,7750.375939849625,TSL Hit,1503.7593984962405,0.7750375939849624,2023,9,4116705.555989529,411.6705555989532,411.6705555989532,0.0
697,NIFTY,19550,P,2023-09-28,2023-09-28 14:20:00,BUY,2023-09-28 14:25:00,18.7,9.05,9.05,2023-09-28 14:50:00,9.05,-9.65,0.41625,-10.066249999999998,-10431.347150259066,Initial SL Hit,1036.2694300518135,-1.0431347150259067,2023,9,4106274.20883927,410.62742088392724,411.6705555989532,-1.0431347150259285
698,NIFTY,19550,P,2023-09-28,2023-09-28 14:55:00,BUY,2023-09-28 15:00:00,19.25,7.0,29.3,2023-09-28 15:15:00,23.3,4.050000000000001,0.63825,3.4117500000000005,2785.102040816327,TSL Hit,816.3265306122449,0.2785102040816327,2023,9,4109059.310880086,410.90593108800886,411.6705555989532,-0.7646245109443157
799,FINNIFTY,19750,C,2023-10-03,2023-10-03 13:50:00,BUY,2023-10-03 13:55:00,20.4,3.05,8.06875,2023-10-03 14:05:00,4.15,-16.25,0.3682499999999999,-16.61825,-9578.242074927955,TSL Hit,576.3688760806917,-0.9578242074927956,2023,10,4099481.068805158,409.94810688051604,411.6705555989532,-1.7224487184371355
800,FINNIFTY,19750,P,2023-10-03,2023-10-03 14:10:00,BUY,2023-10-03 14:15:00,37.6,14.75,32.1,2023-10-03 14:50:00,29.6,-8.0,1.008,-9.008,-3942.231947483588,TSL Hit,437.636761487965,-0.3942231947483588,2023,10,4095538.8368576746,409.5538836857677,411.6705555989532,-2.1166719131854848
852,MIDCPNIFTY,9025,C,2023-10-09,2023-10-09 14:45:00,BUY,2023-10-09 14:50:00,15.9,5.85,9.98,2023-10-09 15:00:00,6.4,-9.5,0.3345,-9.8345,-9785.572139303482,TSL Hit,995.0248756218904,-0.978557213930348,2023,10,4085753.264718371,408.57532647183734,411.6705555989532,-3.0952291271158288
801,FINNIFTY,19900,C,2023-10-10,2023-10-10 13:50:00,BUY,2023-10-10 13:55:00,13.55,10.6,10.6,2023-10-10 14:05:00,10.6,-2.950000000000001,0.3622499999999999,-3.312250000000001,-11227.966101694916,Initial SL hit,3389.830508474576,-1.1227966101694915,2023,10,4074525.298616676,407.45252986166787,411.6705555989532,-4.218025737285302
802,FINNIFTY,19900,C,2023-10-10,2023-10-10 14:10:00,BUY,2023-10-10 14:15:00,5.9,3.5,3.5,2023-10-10 14:30:00,3.5,-2.4000000000000004,0.141,-2.5410000000000004,-10587.5,Initial SL Hit,4166.666666666666,-1.05875,2023,10,4063937.798616676,406.3937798616679,411.6705555989532,-5.276775737285277
803,FINNIFTY,19850,P,2023-10-10,2023-10-10 15:00:00,BUY,2023-10-10 15:05:00,14.85,3.55,10.580000000000002,2023-10-10 15:20:00,13.35,-1.5,0.423,-1.923,-1701.7699115044247,EOD Exit,884.9557522123894,-0.1701769911504425,2023,10,4062236.028705172,406.2236028705174,411.6705555989532,-5.446952728435747
