,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,DD%,Time In Trade,Premium Cost,Final Points,Final ROI%,Entry Date,date,day,expiry,DTE,strike,type,initial sl,TSL,Exit date,Remark,Slippage,Highest High,Lowest Low,Max ROI%,Margin,Comb ROI%
1697,2024-11-27 11:15:00,LONG,2024-11-27 12:15:00,24218.85,24161.7,24221.78125,2024-11-28 10:15:00,24161.7,-57.14999999999782,-66.82610999999781,-130310.91449999574,Initial SL hit,1950,7.5,-0.552728162999983,2024,11,NIFTY,6250000.0,25000000.0,-0.552728162999983,-3.734788779877704,1.0,4.036474999999999,-70.86258499999781,-0.552728162999983,2024-11-27 12:15:00,,,,,,,,,,,,,,,,-0.2763640814999915
1698,2024-11-28 09:15:00,LONG,2024-11-28 10:15:00,12686.75,12607.85,12607.85,2024-11-28 10:15:00,12607.85,-78.89999999999964,-91.54729999999964,-197742.1679999992,Initial SL Hit,2160,4.5,-0.8092375919999968,2024,11,MIDCPNIFTY,6250000.0,25000000.0,-0.8092375919999968,-4.525757451877666,1.0,2.1144583333333333,-93.66175833333295,-0.8092375919999968,2024-11-28 10:15:00,,,,,,,,,,,,,,,,-0.4046187959999984
1700,2024-11-29 09:15:00,LONG,2024-11-29 10:15:00,79534.36,79026.18,80917.36142857143,2024-12-05 09:15:00,80777.59,1243.229999999996,1227.198804999996,711775.3068999976,TSL Hit,580,7.5,2.66258151239999,2024,11,SENSEX,6250000.0,25000000.0,2.66258151239999,0.0,6.0,79.53436,1147.6644449999958,2.66258151239999,2024-11-29 10:15:00,,,,,,,,,,,,,,,,1.331290756199995
1699,2024-11-29 09:15:00,LONG,2024-11-29 10:15:00,24072.15,23927.15,24443.44375,2024-12-05 09:15:00,24400.1,327.9499999999971,318.2555499999971,620598.3224999943,TSL Hit,1950,7.5,2.294630519999977,2024,11,NIFTY,6250000.0,25000000.0,2.294630519999977,-2.043364161877662,6.0,24.07215,294.18339999999705,2.294630519999977,2024-11-29 10:15:00,,,,,,,,,,,,,,,,1.1473152599999885
2757,,,12:35:00,84.0,,,15:25:00,0.05,83.95,,124664.25,,1500,,2.493285,2024,12,,,,,,,,,,2024-11-29 12:35:00,2024-11-29,Friday,2024-12-05,6.0,23900.0,P,150.5,0.7924999999999998,2024-12-05,EOD exit,0.8405,98.9,0.05,2.5185,89.625,1.2466425
1701,2024-11-29 12:15:00,LONG,2024-11-29 13:15:00,51926.5,51811.6,51811.6,2024-12-02 09:15:00,51811.6,-114.90000000000146,-125.27381000000146,-90197.14320000104,Initial SL Hit,720,6.0,-0.4355627328000042,2024,11,BANKNIFTY,6250000.0,25000000.0,-0.4355627328000042,-0.360788572800061,3.0,25.96325,-151.23706000000146,-0.4355627328000042,2024-11-29 13:15:00,,,,,,,,,,,,,,,,-0.2177813664000021
2759,,,10:10:00,155.05,,,10:15:00,186.9,-31.849999999999994,,-111098.92499999996,,3150,,-2.2219785,2024,12,,,,,,,,,,2024-12-02 10:10:00,2024-12-02,Monday,2024-12-05,3.0,24150.0,C,186.9,0.0,2024-12-02,SL hit,3.4195000000000007,193.6,136.4,1.1749500000000004,190.18125,-1.11098925
1702,2024-12-02 10:15:00,LONG,2024-12-02 11:15:00,12682.55,12648.55,13103.476666666666,2024-12-12 11:15:00,13090.0,407.4500000000007,394.5637250000007,852257.6460000016,TSL Hit,2160,4.5,3.2081389920000065,2024,12,MIDCPNIFTY,6250000.0,25000000.0,3.2081389920000065,0.0,11.0,23.25134166666666,371.3123833333341,3.2081389920000065,2024-12-02 11:15:00,,,,,,,,,,,,,,,,1.6040694960000033
2758,,,11:30:00,171.45,,,12:25:00,199.0,-27.55000000000001,,-103139.85000000003,,3300,,-2.0627970000000007,2024,12,,,,,,,,,,2024-12-02 11:30:00,2024-12-02,Monday,2024-12-05,3.0,24150.0,C,199.0,0.0,2024-12-02,SL hit,3.7045,213.75,160.15,0.7457999999999988,199.2375,-1.0313985000000003
1703,2024-12-02 11:15:00,LONG,2024-12-02 12:15:00,51880.35,51770.05,53488.42333333333,2024-12-09 09:15:00,53408.7,1528.3499999999983,1517.8210949999986,1092831.188399999,TSL Hit,720,6.0,4.197006777599996,2024,12,BANKNIFTY,6250000.0,25000000.0,4.197006777599996,0.0,7.0,60.527075,1457.294019999999,4.197006777599996,2024-12-02 12:15:00,,,,,,,,,,,,,,,,2.098503388799998
2760,,,12:45:00,97.2,,,12:05:00,158.0,-60.8,,-104530.8,,1650,,-2.090616,2024,12,,,,,,,,,,2024-12-04 12:45:00,2024-12-04,Wednesday,2024-12-05,1.0,24500.0,C,158.0,0.0,2024-12-05,SL hit,2.552,178.8,64.0,1.0956,101.0625,-1.045308
1704,2024-12-05 10:15:00,LONG,2024-12-05 11:15:00,80918.04,80467.37,81633.54928571428,2024-12-09 09:15:00,81437.94,519.9000000000087,503.6644020000088,292125.35316000506,TSL Hit,580,7.5,1.0433481774400204,2024,12,SENSEX,6250000.0,25000000.0,1.0433481774400204,0.0,4.0,53.94536,449.7190420000088,1.0433481774400204,2024-12-05 11:15:00,,,,,,,,,,,,,,,,0.5216740887200102
1705,2024-12-05 10:15:00,LONG,2024-12-05 11:15:00,24441.75,24295.55,24627.553125,2024-12-09 09:15:00,24584.9,143.15000000000146,133.34467000000146,260022.10650000285,TSL Hit,1950,7.5,0.9129913260000114,2024,12,NIFTY,6250000.0,25000000.0,0.9129913260000114,0.0,4.0,16.2945,117.05017000000146,0.9129913260000114,2024-12-05 11:15:00,,,,,,,,,,,,,,,,0.4564956630000057
2761,,,12:35:00,176.2,,,15:25:00,151.0,25.19999999999999,,24668.99999999999,,1125,,0.4933799999999997,2024,12,,,,,,,,,,2024-12-06 12:35:00,2024-12-06,Friday,2024-12-12,6.0,24700.0,P,263.45,146.96999999999997,2024-12-12,EOD exit,3.272,255.0,67.25,2.451375,69.46875,0.24668999999999985
2762,,,09:20:00,193.0,,,15:25:00,0.05,192.95,,630364.35,,3300,,12.607287,2024,12,,,,,,,,,,2024-12-09 09:20:00,2024-12-09,Monday,2024-12-12,3.0,24650.0,C,199.9,0.0,2024-12-12,EOD exit,1.9305,193.4,0.05,12.734699999999998,203.3625,6.3036435
1706,2024-12-09 10:15:00,LONG,2024-12-09 11:15:00,81617.88,81411.55,81411.55,2024-12-10 12:15:00,81411.55,-206.3300000000017,-222.6329430000017,-129127.10694000102,Initial SL Hit,580,7.5,-0.579626254960004,2024,12,SENSEX,6250000.0,25000000.0,-0.579626254960004,-0.516508427759959,2.0,27.20596,-249.8389030000017,-0.579626254960004,2024-12-09 11:15:00,,,,,,,,,,,,,,,,-0.289813127480002
1707,2024-12-09 10:15:00,LONG,2024-12-09 11:15:00,24646.05,24580.05,24580.05,2024-12-10 12:15:00,24580.05,-66.0,-75.84522,-142209.7875,Initial SL Hit,1875,7.5,-0.630454275,2024,12,NIFTY,6250000.0,25000000.0,-0.630454275,-1.0853475777599897,2.0,8.215349999999999,-84.06057,-0.630454275,2024-12-09 11:15:00,,,,,,,,,,,,,,,,-0.3152271375
1708,2024-12-09 10:15:00,LONG,2024-12-09 11:15:00,53598.7,53406.9,53572.31999999999,2024-12-09 13:15:00,53500.4,-98.29999999999563,-109.00990999999564,-75216.83789999699,TSL Hit,690,6.0,-0.3255227535999879,2024,12,BANKNIFTY,6250000.0,25000000.0,-0.3255227535999879,-1.386214929359994,1.0,8.933116666666667,-117.9430266666623,-0.3255227535999879,2024-12-09 11:15:00,,,,,,,,,,,,,,,,-0.16276137679999395
1709,2024-12-10 10:15:00,LONG,2024-12-10 11:15:00,53550.7,53417.85,53417.85,2024-12-10 12:15:00,53417.85,-132.84999999999854,-143.54685499999854,-99047.329949999,Initial SL Hit,690,6.0,-0.4208226417999959,2024,12,BANKNIFTY,6250000.0,25000000.0,-0.4208226417999959,-1.7824042491599812,1.0,8.925116666666666,-152.4719716666652,-0.4208226417999959,2024-12-10 11:15:00,,,,,,,,,,,,,,,,-0.21041132089999795
1710,2024-12-10 13:15:00,LONG,2024-12-10 14:15:00,53432.15,53303.3,53500.16666666666,2024-12-11 09:15:00,53393.2,-38.950000000004366,-49.63253500000437,-34246.44915000301,TSL Hit,690,6.0,-0.161564585600012,2024,12,BANKNIFTY,6250000.0,25000000.0,-0.161564585600012,-1.9193900457599968,1.0,8.905358333333334,-58.5378933333377,-0.161564585600012,2024-12-10 14:15:00,,,,,,,,,,,,,,,,-0.080782292800006
1712,2024-12-10 13:15:00,LONG,2024-12-10 14:15:00,81370.06,81182.69,81541.17928571429,2024-12-11 15:15:00,81496.7,126.63999999999942,110.35332399999942,64004.92791999966,TSL Hit,580,7.5,0.1930935319466652,2024,12,SENSEX,6250000.0,25000000.0,0.1930935319466652,-1.3704035340800829,2.0,27.12335333333333,83.22997066666608,0.1930935319466652,2024-12-10 14:15:00,,,,,,,,,,,,,,,,0.0965467659733326
1711,2024-12-10 13:15:00,LONG,2024-12-10 14:15:00,24569.95,24510.65,24626.890625,2024-12-12 09:15:00,24618.85,48.89999999999782,39.06223999999781,73241.69999999591,TSL Hit,1875,7.5,0.2315419249999835,2024,12,NIFTY,6250000.0,25000000.0,0.2315419249999835,-1.6264232457600656,2.0,8.189983333333334,30.872256666664477,0.2315419249999835,2024-12-10 14:15:00,,,,,,,,,,,,,,,,0.11577096249999175
1713,2024-12-11 10:15:00,LONG,2024-12-11 11:15:00,53531.3,53302.15,53302.15,2024-12-12 09:15:00,53201.0,-330.3000000000029,-340.9732300000029,-235271.528700002,Gap Open Outside ISL,690,6.0,-0.965710512800008,2024,12,BANKNIFTY,6250000.0,25000000.0,-0.965710512800008,-2.3114896488800696,1.0,8.921883333333334,-349.8951133333362,-0.965710512800008,2024-12-11 11:15:00,,,,,,,,,,,,,,,,-0.482855256400004
1714,2024-12-12 13:15:00,LONG,2024-12-12 14:15:00,53275.7,53174.4,53174.4,2024-12-13 09:15:00,53109.8,-165.89999999999418,-176.5385499999942,-121811.599499996,Gap Open Outside ISL,690,6.0,-0.5117532199999839,2024,12,BANKNIFTY,6250000.0,25000000.0,-0.5117532199999839,-2.7987360468800944,1.0,8.879283333333333,-185.4178333333275,-0.5117532199999839,2024-12-12 14:15:00,,,,,,,,,,,,,,,,-0.25587660999999196
1715,2024-12-13 11:15:00,LONG,2024-12-13 12:15:00,53119.65,52409.7,53322.310000000005,2024-12-17 09:15:00,53240.8,121.15000000000146,110.51395500000146,79570.04760000105,TSL Hit,720,6.0,0.2162904624000041,2024,12,BANKNIFTY,6250000.0,25000000.0,0.2162904624000041,-2.4804558564800345,4.0,35.4131,75.10085500000146,0.2162904624000041,2024-12-13 12:15:00,,,,,,,,,,,,,,,,0.10814523120000205
1716,2024-12-13 11:15:00,LONG,2024-12-13 12:15:00,81492.28,80369.48,81646.30428571429,2024-12-17 09:15:00,81267.02,-225.2599999999948,-241.53592999999475,-140090.83939999694,TSL Hit,580,7.5,-0.6864047506666544,2024,12,SENSEX,6250000.0,25000000.0,-0.6864047506666544,-3.0408192140799883,4.0,54.32818666666666,-295.8641166666614,-0.6864047506666544,2024-12-13 12:15:00,,,,,,,,,,,,,,,,-0.3432023753333272
2763,,,12:50:00,127.45,,,09:15:00,536.95,-409.50000000000006,,-187264.8,,450,,-3.745296,2024,12,,,,,,,,,,2024-12-13 12:50:00,2024-12-13,Friday,2024-12-19,6.0,24450.0,P,361.0,285.70750000000004,2024-12-19,Gap SL hit,6.644000000000001,554.4,35.95,0.8234999999999999,27.50625,-1.872648
1717,2024-12-13 13:15:00,LONG,2024-12-13 14:15:00,24757.9,24574.8,24610.5375,2024-12-17 09:15:00,24574.8,-183.10000000000213,-192.96654000000217,-361812.2625000041,Initial SL hit,1875,7.5,-1.5710385500000164,2024,12,NIFTY,6250000.0,25000000.0,-1.5710385500000164,-4.4880682640799705,4.0,16.505266666666667,-209.47180666666884,-1.5710385500000164,2024-12-13 14:15:00,,,,,,,,,,,,,,,,-0.7855192750000082
1718,2024-12-13 14:15:00,LONG,2024-12-13 15:15:00,13135.45,13079.2,13148.673333333334,2024-12-17 11:15:00,13140.45,5.0,-8.137950000000002,-17577.972000000005,TSL Hit,2160,4.5,-0.14597208,2024,12,MIDCPNIFTY,6250000.0,25000000.0,-0.14597208,-4.5583801520799625,4.0,8.756966666666667,-16.894916666666667,-0.14597208,2024-12-13 15:15:00,,,,,,,,,,,,,,,,-0.07298604
2764,,,10:50:00,105.9,,,15:25:00,0.1,105.8,,235665.00000000003,,2250,,4.713300000000001,2024,12,,,,,,,,,,2024-12-16 10:50:00,2024-12-16,Monday,2024-12-19,3.0,24800.0,C,149.7,0.0,2024-12-19,EOD exit,1.06,123.0,0.05,4.763250000000001,139.5,2.3566500000000006
2765,,,12:35:00,127.65,,,15:25:00,0.1,127.55,,94704.375,,750,,1.8940875,2024,12,,,,,,,,,,2024-12-20 12:35:00,2024-12-20,Friday,2024-12-26,6.0,24000.0,C,266.95,0.0,2024-12-26,EOD exit,1.2775,135.15,0.05,1.914,45.0,0.94704375
2766,,,10:10:00,72.6,,,15:25:00,0.05,72.55,,70027.91249999999,,975,,1.4005582499999998,2024,12,,,,,,,,,,2024-12-23 10:10:00,2024-12-23,Monday,2024-12-26,3.0,23700.0,P,174.0,3.1025,2024-12-26,EOD exit,0.7264999999999999,128.55,0.05,1.414725,57.76875,0.7002791249999999
1719,2024-12-24 10:15:00,LONG,2024-12-24 11:15:00,12800.05,12758.65,12758.65,2024-12-24 13:15:00,12758.65,-41.39999999999964,-54.17934999999964,-117027.39599999922,Initial SL hit,2160,4.5,-0.4865416559999969,2024,12,MIDCPNIFTY,6250000.0,25000000.0,-0.4865416559999969,-5.026489736079952,1.0,2.1333416666666665,-56.3126916666663,-0.4865416559999969,2024-12-24 11:15:00,,,,,,,,,,,,,,,,-0.24327082799999844
2767,,,13:00:00,165.9,,,12:30:00,241.2,-75.29999999999998,,-107150.84999999998,,1350,,-2.1430169999999995,2025,1,,,,,,,,,,2024-12-27 13:00:00,2024-12-27,Friday,2025-01-02,6.0,23850.0,C,241.2,0.0,2025-01-02,SL hit,4.071000000000001,261.7,26.45,3.76515,80.49374999999999,-1.0715084999999998
1720,2024-12-27 12:15:00,LONG,2024-12-27 13:15:00,12791.15,12763.55,12763.67,2024-12-27 14:15:00,12763.55,-27.600000000000364,-40.37735000000036,-87215.07600000079,Initial SL hit,2160,4.5,-0.3672795600000031,2024,12,MIDCPNIFTY,6250000.0,25000000.0,-0.3672795600000031,-5.375350040079979,1.0,2.131858333333333,-42.509208333333696,-0.3672795600000031,2024-12-27 13:15:00,,,,,,,,,,,,,,,,-0.18363978000000156
2768,,,14:35:00,99.8,,,09:40:00,161.5,-61.7,,-106116.45,,1650,,-2.122329,2024,12,,,,,,,,,,2024-12-27 14:35:00,2024-12-27,Friday,2025-01-02,6.0,23800.0,P,161.5,117.7225,2024-12-30,SL hit,2.613,161.85,93.35,0.2128500000000001,98.175,-1.0611645
1721,2024-12-30 09:15:00,LONG,2024-12-30 10:15:00,12818.95,12715.7,12798.803333333335,2024-12-30 13:15:00,12746.75,-72.20000000000073,-84.98285000000072,-183562.9560000016,TSL Hit,2160,4.5,-0.7527111120000063,2024,12,MIDCPNIFTY,6250000.0,25000000.0,-0.7527111120000063,-6.109601864079991,1.0,2.1364916666666667,-87.1193416666674,-0.7527111120000063,2024-12-30 10:15:00,,,,,,,,,,,,,,,,-0.37635555600000314
1722,2024-12-30 10:15:00,LONG,2024-12-30 11:15:00,23844.4,23761.9,23761.9,2024-12-30 12:15:00,23761.9,-82.5,-92.02126,-179441.457,Initial SL Hit,1950,7.5,-0.7487635480000001,2024,12,NIFTY,6250000.0,25000000.0,-0.7487635480000001,-6.827367692079974,1.0,3.974066666666667,-95.99532666666668,-0.7487635480000001,2024-12-30 11:15:00,,,,,,,,,,,,,,,,-0.37438177400000006
2769,,,12:10:00,58.3,,,13:25:00,109.95,-51.650000000000006,,-103998.375,,1950,,-2.0799675,2024,12,,,,,,,,,,2024-12-30 12:10:00,2024-12-30,Monday,2025-01-02,3.0,23700.0,P,109.95,82.46000000000001,2024-12-30,SL hit,1.6825,119.0,54.65,0.1423499999999999,115.5375,-1.03998375
1723,2024-12-30 14:15:00,LONG,2024-12-30 15:15:00,13005.0,12702.0,12817.933333333332,2024-12-31 09:15:00,12738.3,-266.7000000000007,-279.5716500000007,-603874.7640000016,TSL Hit,2160,4.5,-2.4342262560000063,2024,12,MIDCPNIFTY,6250000.0,25000000.0,-2.4342262560000063,-9.24286674808002,1.0,2.1675,-281.73915000000073,-2.4342262560000063,2024-12-30 15:15:00,,,,,,,,,,,,,,,,-1.2171131280000032
1724,2024-12-31 10:15:00,LONG,2024-12-31 11:15:00,12857.05,12737.8,12861.153333333332,2025-01-01 09:15:00,12839.95,-17.099999999998545,-29.948499999998543,-64688.75999999686,TSL Hit,2160,4.5,-0.2772691919999874,2024,12,MIDCPNIFTY,6250000.0,25000000.0,-0.2772691919999874,-9.50162178808,1.0,2.1428416666666665,-32.09134166666521,-0.2772691919999874,2024-12-31 11:15:00,,,,,,,,,,,,,,,,-0.1386345959999937
2770,,,13:00:00,112.05,,,15:25:00,0.05,112.0,,182950.35,,1650,,3.659007,2025,1,,,,,,,,,,2024-12-31 13:00:00,2024-12-31,Tuesday,2025-01-02,2.0,23550.0,P,174.0,0.6050000000000001,2025-01-02,EOD exit,1.121,115.0,0.05,3.696,97.14375,1.8295035
1725,2025-01-01 10:15:00,LONG,2025-01-01 11:15:00,78565.08,78094.52,79346.83785714286,2025-01-03 13:15:00,79307.45,742.3699999999953,726.5827469999954,435949.6481999972,TSL Hit,600,7.5,1.649520496799989,2025,1,SENSEX,6250000.0,25000000.0,1.649520496799989,-7.757823195280025,3.0,39.28254,687.3002069999953,1.649520496799989,2025-01-01 11:15:00,,,,,,,,,,,,,,,,0.8247602483999945
1727,2025-01-01 12:15:00,LONG,2025-01-01 13:15:00,12894.6,12865.5,12997.546666666669,2025-01-03 13:15:00,12993.6,99.0,86.0559,185880.744,TSL Hit,2160,4.5,0.6878183040000001,2025,1,MIDCPNIFTY,6250000.0,25000000.0,0.6878183040000001,-5.395040733279984,3.0,6.4473,79.6086,0.6878183040000001,2025-01-01 13:15:00,,,,,,,,,,,,,,,,0.34390915200000005
1726,2025-01-01 12:15:00,LONG,2025-01-01 13:15:00,23773.0,23711.15,24008.928125,2025-01-03 15:15:00,23990.15,217.15000000000143,207.59737000000143,404814.87150000286,TSL Hit,1950,7.5,1.526544786000011,2025,1,NIFTY,6250000.0,25000000.0,1.526544786000011,-6.1385637092799925,3.0,11.886500000000002,195.71087000000145,1.526544786000011,2025-01-01 13:15:00,,,,,,,,,,,,,,,,0.7632723930000055
1728,2025-01-02 12:15:00,LONG,2025-01-02 13:15:00,51370.55,51081.6,51240.75666666667,2025-01-03 10:15:00,51214.45,-156.10000000000582,-166.35850000000582,-119778.1200000042,TSL Hit,720,6.0,-0.5037703440000167,2025,1,BANKNIFTY,6250000.0,25000000.0,-0.5037703440000167,-5.87415321328001,1.0,8.561758333333334,-174.92025833333915,-0.5037703440000167,2025-01-02 13:15:00,,,,,,,,,,,,,,,,-0.2518851720000084
2772,,,12:35:00,93.85,,,15:25:00,0.05,93.8,,111433.2,,1200,,2.228664,2025,1,,,,,,,,,,2025-01-03 12:35:00,2025-01-03,Friday,2025-01-09,6.0,24200.0,C,176.0,0.0,2025-01-09,EOD exit,0.939,114.0,0.05,2.2512,72.6,1.114332
2771,,,13:25:00,179.85,,,09:30:00,261.15,-81.29999999999998,,-102851.99999999996,,1200,,-2.05704,2025,1,,,,,,,,,,2025-01-03 13:25:00,2025-01-03,Friday,2025-01-09,6.0,24150.0,P,261.15,234.3075,2025-01-06,SL hit,4.41,268.5,172.2,0.1836000000000001,72.45,-1.02852
2773,,,10:10:00,90.0,,,12:35:00,176.7,-86.69999999999999,,-100537.875,,1125,,-2.0107574999999995,2025,1,,,,,,,,,,2025-01-07 10:10:00,2025-01-07,Tuesday,2025-01-09,2.0,23650.0,P,176.7,143.8125,2025-01-08,SL hit,2.667,176.85,65.4,0.5534999999999999,66.515625,-1.0053787499999998
1729,2025-01-07 10:15:00,LONG,2025-01-07 11:15:00,23768.05,23708.1,23708.1,2025-01-07 13:15:00,23708.1,-59.95000000000073,-69.44523000000072,-135418.1985000014,Initial SL Hit,1950,7.5,-0.5725712590000056,2025,1,NIFTY,6250000.0,25000000.0,-0.5725712590000056,-6.415826007279975,1.0,3.9613416666666663,-73.40657166666739,-0.5725712590000056,2025-01-07 11:15:00,,,,,,,,,,,,,,,,-0.2862856295000028
1730,2025-01-08 12:15:00,LONG,2025-01-08 13:15:00,77675.09,77486.79,78041.58785714286,2025-01-09 09:15:00,77982.55,307.4600000000064,291.8942360000064,175136.54160000384,TSL Hit,600,7.5,0.6694761304000154,2025,1,SENSEX,6250000.0,25000000.0,0.6694761304000154,-5.71527984087993,1.0,12.945848333333334,278.94838766667306,0.6694761304000154,2025-01-08 13:15:00,,,,,,,,,,,,,,,,0.3347380652000077
2774,,,14:10:00,20.45,,,15:25:00,0.05,20.4,,31807.125,,1575,,0.6361425,2025,1,,,,,,,,,,2025-01-08 14:10:00,2025-01-08,Wednesday,2025-01-09,1.0,23500.0,P,83.7,3.8775,2025-01-09,EOD exit,0.205,42.0,0.05,0.6426,92.53125,0.31807125
2775,,,12:45:00,157.2,,,09:15:00,357.6,-200.40000000000003,,-154161.00000000003,,750,,-3.0832200000000007,2025,1,,,,,,,,,,2025-01-10 12:45:00,2025-01-10,Friday,2025-01-16,6.0,23550.0,P,292.0,221.33,2025-01-13,Gap SL hit,5.148,392.35,156.0,0.0179999999999998,44.15625,-1.5416100000000004
2776,,,14:20:00,93.0,,,15:25:00,0.05,92.95,,89719.01250000001,,975,,1.79438025,2025,1,,,,,,,,,,2025-01-10 14:20:00,2025-01-10,Friday,2025-01-16,6.0,23600.0,C,197.75,0.0,2025-01-16,EOD exit,0.9305,102.15,0.05,1.812525,57.525000000000006,0.897190125
2777,,,12:35:00,97.5,,,14:30:00,154.75,-57.25,,-103107.5625,,1725,,-2.0621512500000003,2025,1,,,,,,,,,,2025-01-13 12:35:00,2025-01-13,Monday,2025-01-16,3.0,23150.0,P,154.75,135.4275,2025-01-13,SL hit,2.5225,172.0,95.25,0.077625,99.834375,-1.0310756250000002
2778,,,10:10:00,93.85,,,15:25:00,0.05,93.8,,320370.45,,3450,,6.407409,2025,1,,,,,,,,,,2025-01-14 10:10:00,2025-01-14,Tuesday,2025-01-16,2.0,23150.0,P,108.5,0.34,2025-01-16,EOD exit,0.939,105.5,0.05,6.4722,199.66875,3.2037045
1731,2025-01-14 14:15:00,LONG,2025-01-14 15:15:00,12037.25,11984.05,12232.23,2025-01-20 09:15:00,12201.35,164.10000000000036,151.98070000000035,346515.9960000008,TSL Hit,2280,4.5,1.2762842640000032,2025,1,MIDCPNIFTY,6250000.0,25000000.0,1.2762842640000032,-4.329215856879955,6.0,12.037250000000002,139.94345000000035,1.2762842640000032,2025-01-14 15:15:00,,,,,,,,,,,,,,,,0.6381421320000016
2779,,,14:05:00,197.85,,,14:40:00,259.9,-62.04999999999998,,-104938.31249999996,,1575,,-2.0987662499999997,2025,1,,,,,,,,,,2025-01-17 14:05:00,2025-01-17,Friday,2025-01-23,6.0,23250.0,P,259.9,166.3725,2025-01-21,SL hit,4.5775,292.35,57.2,4.430475,91.546875,-1.0493831249999999
2780,,,09:20:00,131.1,,,11:15:00,162.0,-30.90000000000001,,-109104.975,,3225,,-2.1820995,2025,1,,,,,,,,,,2025-01-20 09:20:00,2025-01-20,Monday,2025-01-23,3.0,23300.0,C,162.0,0.0,2025-01-20,SL hit,2.9310000000000005,183.0,117.45,0.8804249999999995,187.85625,-1.09104975
1732,2025-01-20 10:15:00,LONG,2025-01-20 11:15:00,12278.7,12197.75,12260.776666666668,2025-01-21 09:15:00,12197.75,-80.95000000000073,-93.18822500000071,-212469.15300000165,Initial SL hit,2280,4.5,-0.8685402360000065,2025,1,MIDCPNIFTY,6250000.0,25000000.0,-0.8685402360000065,-5.179092468879958,1.0,2.04645,-95.23467500000072,-0.8685402360000065,2025-01-20 11:15:00,,,,,,,,,,,,,,,,-0.43427011800000326
1733,2025-01-20 10:15:00,LONG,2025-01-20 11:15:00,23283.05,23227.65,23251.753125,2025-01-21 10:15:00,23227.65,-55.39999999999782,-64.70213999999781,-131021.83349999556,Initial SL hit,2025,7.5,-0.5555194514999823,2025,1,NIFTY,6250000.0,25000000.0,-0.5555194514999823,-5.703179802879959,1.0,3.880508333333333,-68.58264833333115,-0.5555194514999823,2025-01-20 11:15:00,,,,,,,,,,,,,,,,-0.27775972574999114
1734,2025-01-20 12:15:00,LONG,2025-01-20 13:15:00,49562.05,49291.75,49291.75,2025-01-21 09:15:00,49291.75,-270.3000000000029,-280.1853800000029,-210139.0350000022,Initial SL hit,750,6.0,-0.8653371650000087,2025,1,BANKNIFTY,6250000.0,25000000.0,-0.8653371650000087,-6.543735942879948,1.0,8.260341666666667,-288.4457216666696,-0.8653371650000087,2025-01-20 13:15:00,,,,,,,,,,,,,,,,-0.43266858250000434
2781,,,10:20:00,61.65,,,15:25:00,0.05,61.6,,96048.225,,1575,,1.9209645,2025,1,,,,,,,,,,2025-01-21 10:20:00,2025-01-21,Tuesday,2025-01-23,2.0,23450.0,C,125.05,0.0,2025-01-23,EOD exit,0.617,123.4,0.05,1.9404,92.334375,0.96048225
1735,2025-01-21 12:15:00,LONG,2025-01-21 13:15:00,23294.8,23111.1,23111.1,2025-01-21 14:15:00,23111.1,-183.7000000000008,-192.9811800000008,-390786.8895000015,Initial SL Hit,2025,7.5,-1.594595538000006,2025,1,NIFTY,6250000.0,25000000.0,-1.594595538000006,-8.106883500879917,1.0,3.8824666666666663,-196.86364666666745,-1.594595538000006,2025-01-21 13:15:00,,,,,,,,,,,,,,,,-0.797297769000003
2782,,,10:55:00,55.9,,,15:25:00,0.05,55.85,,107816.475,,1950,,2.1563295,2025,1,,,,,,,,,,2025-01-22 10:55:00,2025-01-22,Wednesday,2025-01-23,1.0,23050.0,P,106.35,0.525,2025-01-23,EOD exit,0.5595,103.8,0.05,2.17815,112.36875,1.07816475
1737,2025-01-23 09:15:00,LONG,2025-01-23 10:15:00,76650.29,76202.12,76398.87714285715,2025-01-24 09:15:00,76382.99,-267.2999999999884,-282.6033279999884,-175214.06335999278,TSL Hit,620,7.5,-0.7325383733066378,2025,1,SENSEX,6250000.0,25000000.0,-0.7325383733066378,-9.517040616719896,1.0,12.775048333333332,-295.37837633332174,-0.7325383733066378,2025-01-23 10:15:00,,,,,,,,,,,,,,,,-0.3662691866533189
1738,2025-01-23 09:15:00,LONG,2025-01-23 10:15:00,12194.75,11948.75,12116.71,2025-01-24 13:15:00,12104.35,-90.39999999999964,-102.54954999999964,-233812.9739999992,TSL Hit,2280,4.5,-0.9723239359999968,2025,1,MIDCPNIFTY,6250000.0,25000000.0,-0.9723239359999968,-10.45229251271985,2.0,4.064916666666667,-106.6144666666663,-0.9723239359999968,2025-01-23 10:15:00,,,,,,,,,,,,,,,,-0.4861619679999984
1736,2025-01-23 09:15:00,LONG,2025-01-23 10:15:00,48808.9,48493.0,48596.37666666667,2025-01-23 14:15:00,48591.3,-217.5999999999985,-227.34001999999856,-177325.2155999989,TSL Hit,780,6.0,-0.7346814903999954,2025,1,BANKNIFTY,6250000.0,25000000.0,-0.7346814903999954,-8.816184363279945,1.0,8.134816666666667,-235.47483666666523,-0.7346814903999954,2025-01-23 10:15:00,,,,,,,,,,,,,,,,-0.3673407451999977
