Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,DD%,Time In Trade,Premium Cost,Final Points,Final ROI%
2022-12-15 13:15:00,LONG,2022-12-15 14:15:00,43887.85,43804.8,43804.8,2022-12-15 14:15:00,43804.8,-83.04999999999563,-91.81926499999564,-77128.18259999633,Initial SL Hit,840,6.0,-1.2340509215999411,2022,12,BANKNIFTY,6250000,25000000.0,-0.3330899263999854,-2.032791263399986,1,7.314641666666667,-99.13390666666231,-0.3330899263999854
2022-12-16 10:15:00,LONG,2022-12-16 11:15:00,43235.85,43081.15,43291.34333333334,2022-12-20 09:15:00,43081.15,-154.6999999999971,-163.33169999999708,-142098.57899999747,Initial SL hit,870,6.0,-2.273577263999959,2022,12,BANKNIFTY,6250000,25000000.0,-0.66870148799999,-2.601185579399953,4,28.8239,-192.1555999999971,-0.66870148799999
2022-12-19 13:15:00,LONG,2022-12-19 14:15:00,7324.2,7305.7,7314.276666666667,2022-12-20 09:15:00,7305.7,-18.5,-25.81495,-99129.408,Initial SL hit,3840,4.5,-1.5860705279999998,2022,12,MIDCPNIFTY,6250000,25000000.0,-0.4152675840000001,-2.997703211399994,1,1.2207,-27.03565,-0.4152675840000001
2022-12-20 12:15:00,LONG,2022-12-20 13:15:00,7291.3,7271.65,7317.376666666667,2022-12-21 12:15:00,7296.2,4.899999999999636,-2.393750000000364,-9192.000000001395,TSL Hit,3840,4.5,-0.1470720000000223,2022,12,MIDCPNIFTY,6250000,25000000.0,-0.055433728000005594,-3.034471211400046,1,1.2152166666666666,-3.6089666666670306,-0.055433728000005594
2022-12-26 12:15:00,LONG,2022-12-26 13:15:00,7084.0,7049.2,7144.543333333333,2022-12-29 09:15:00,7075.05,-8.949999999999818,-16.02952499999982,-63476.91899999928,TSL Hit,3960,4.5,-1.0156307039999886,2022,12,MIDCPNIFTY,6250000,25000000.0,-0.3100129559999971,-3.2883788874000857,3,3.5420000000000003,-19.57152499999982,-0.3100129559999971
2022-12-29 14:15:00,LONG,2022-12-29 15:15:00,18203.1,18073.6,18134.196875,2022-12-30 14:15:00,18098.3,-104.79999999999929,-112.06027999999928,-285753.7139999981,TSL Hit,2550,7.5,-4.57205942399997,2022,12,NIFTY,6250000,25000000.0,-1.1739601259999928,-4.431393743400122,1,3.0338499999999997,-115.09412999999928,-1.1739601259999928
2022-12-30 11:15:00,LONG,2022-12-30 12:15:00,7198.05,7172.2,7172.2,2022-12-30 14:15:00,7172.2,-25.850000000000364,-33.03512500000036,-130819.09500000144,Initial SL hit,3960,4.5,-2.093105520000023,2022,12,MIDCPNIFTY,6250000,25000000.0,-0.5422792320000057,-4.954670123400092,1,1.199675,-34.23480000000036,-0.5422792320000057
2022-12-30 11:15:00,LONG,2022-12-30 12:15:00,61297.8,61136.45,61136.45,2022-12-30 12:15:00,61136.45,-161.35000000000582,-173.59342500000582,-131931.00300000442,Initial SL hit,760,7.5,-2.110896048000071,2022,12,SENSEX,6250000,25000000.0,-0.5587815640000178,-5.4823941354001136,1,10.2163,-183.8097250000058,-0.5587815640000178
2022-12-30 11:15:00,LONG,2022-12-30 12:15:00,43184.65,43056.45,43056.45,2022-12-30 12:15:00,43056.45,-128.20000000000437,-136.82411000000437,-119036.9757000038,Initial SL hit,870,6.0,-1.9045916112000607,2022,12,BANKNIFTY,6250000,25000000.0,-0.5011949998000151,-5.9585420382001075,1,7.197441666666667,-144.02155166667103,-0.5011949998000151
2022-12-30 13:15:00,LONG,2022-12-30 14:15:00,43158.25,42994.7,42994.7,2022-12-30 14:15:00,42994.7,-163.5500000000029,-172.1652950000029,-149783.80665000257,Initial SL Hit,870,6.0,-2.3965409064000407,2022,12,BANKNIFTY,6250000,25000000.0,-0.6241670116000101,-6.557677264800077,1,7.193041666666667,-179.35833666666957,-0.6241670116000101
2023-01-02 09:15:00,LONG,2023-01-03 09:15:00,18150.15,18117.55,18191.55625,2023-01-04 09:15:00,18117.55,-32.60000000000218,-39.85354000000218,-101626.52700000558,Initial SL hit,2550,7.5,-1.626024432000089,2023,1,NIFTY,6250000,25000000.0,-0.4682166180000222,-6.9641833728001075,2,6.05005,-45.903590000002175,-0.4682166180000222
2023-01-02 09:15:00,LONG,2023-01-02 10:15:00,61079.51,60765.02,61170.21142857144,2023-01-04 09:15:00,60952.21,-127.30000000000292,-139.5031720000029,-106022.4107200022,TSL Hit,760,7.5,-1.696358571520035,2023,1,SENSEX,6250000,25000000.0,-0.48598354634667545,-7.38827301568017,2,20.359836666666666,-159.86300866666957,-0.48598354634667545
2023-01-02 10:15:00,LONG,2023-01-02 11:15:00,7214.4,7200.8,7200.8,2023-01-02 13:15:00,7200.8,-13.599999999999454,-20.807599999999454,-79901.1839999979,Initial SL hit,3840,4.5,-1.2784189439999665,2023,1,MIDCPNIFTY,6250000,25000000.0,-0.3380735999999916,-7.707877751680144,1,1.2024,-22.009999999999454,-0.3380735999999916
2023-01-02 13:15:00,LONG,2023-01-02 14:15:00,43229.6,43084.7,43084.7,2023-01-02 14:15:00,43084.7,-144.90000000000146,-153.53143000000145,-133572.34410000127,Initial SL Hit,870,6.0,-2.1371575056000203,2023,1,BANKNIFTY,6250000,25000000.0,-0.5593625444000051,-8.242167128080155,1,7.204933333333333,-160.7363633333348,-0.5593625444000051
2023-01-03 09:15:00,LONG,2023-01-03 10:15:00,43449.7,43151.45,43298.04,2023-01-04 09:15:00,43213.5,-236.1999999999971,-244.8663199999971,-213033.6983999975,TSL Hit,870,6.0,-3.40853917439996,2023,1,BANKNIFTY,6250000,25000000.0,-0.8773356195999898,-9.094301921680199,1,7.241616666666666,-252.10793666666376,-0.8773356195999898
2023-01-04 12:15:00,LONG,2023-01-04 13:15:00,43079.15,42908.95,42908.95,2023-01-04 14:15:00,42908.95,-170.20000000000437,-178.79881000000438,-155554.96470000382,Initial SL Hit,870,6.0,-2.488879435200061,2023,1,BANKNIFTY,6250000,25000000.0,-0.6472057658000152,-9.716521780480207,1,7.179858333333334,-185.9786683333377,-0.6472057658000152
2023-01-04 12:15:00,LONG,2023-01-04 13:15:00,60789.88,60648.8,60648.8,2023-01-04 14:15:00,60648.8,-141.07999999999447,-153.22386799999447,-119514.61703999568,Initial SL Hit,780,7.5,-1.912233872639931,2023,1,SENSEX,6250000,25000000.0,-0.5096692057599826,-10.194580248640136,1,10.131646666666665,-163.35551466666112,-0.5096692057599826
2023-01-05 14:15:00,LONG,2023-01-05 15:15:00,7169.45,7119.4,7134.1433333333325,2023-01-06 12:15:00,7119.4,-50.05000000000018,-57.19442500000018,-226489.9230000007,Initial SL hit,3960,4.5,-3.623838768000012,2023,1,MIDCPNIFTY,6250000,25000000.0,-0.9248870400000029,-11.100539940640147,1,1.1949083333333332,-58.38933333333351,-0.9248870400000029
2023-01-09 11:15:00,LONG,2023-01-09 12:15:00,18139.8,18097.7,18097.7,2023-01-09 12:15:00,18097.7,-42.09999999999855,-49.34749999999855,-125836.12499999627,Initial SL hit,2550,7.5,-2.013377999999941,2023,1,NIFTY,6250000,25000000.0,-0.5341821599999851,-11.603884440640172,1,3.0233,-52.370799999998546,-0.5341821599999851
2023-01-09 13:15:00,LONG,2023-01-09 14:15:00,7159.35,7134.2,7144.876666666667,2023-01-10 09:15:00,7134.2,-25.150000000000546,-32.296775000000544,-127895.22900000216,Initial SL hit,3960,4.5,-2.046323664000034,2023,1,MIDCPNIFTY,6250000,25000000.0,-0.5304816000000085,-12.11546535664013,1,1.193225,-33.49000000000054,-0.5304816000000085
2023-01-10 11:15:00,LONG,2023-01-10 12:15:00,7136.2,7116.35,7116.35,2023-01-10 12:15:00,7116.35,-19.84999999999945,-26.97627499999945,-106826.04899999785,Initial SL Hit,3960,4.5,-1.7092167839999652,2023,1,MIDCPNIFTY,6250000,25000000.0,-0.4461437639999913,-12.542769552640152,1,1.1893666666666667,-28.16564166666612,-0.4461437639999913
2023-01-11 09:15:00,LONG,2023-01-11 10:15:00,7154.35,7106.1,7106.1,2023-01-11 13:15:00,7106.1,-48.25,-55.380225,-219305.691,Initial SL Hit,3960,4.5,-3.5088910560000004,2023,1,MIDCPNIFTY,6250000,25000000.0,-0.8961102479999999,-13.419992316640105,1,1.1923916666666667,-56.57261666666667,-0.8961102479999999
2023-01-13 11:15:00,LONG,2023-01-13 12:15:00,17853.1,17813.7,17897.128125,2023-01-16 13:15:00,17880.75,27.65000000000145,20.50323000000145,53820.97875000382,TSL Hit,2625,7.5,0.8611356600000613,2023,1,NIFTY,6250000,25000000.0,0.09031221500001525,-13.204708401640119,4,11.902066666666665,8.601163333334787,0.09031221500001525
2023-01-17 09:15:00,LONG,2023-01-17 10:15:00,18016.15,17888.2,18115.45,2023-01-19 14:15:00,18103.05,86.89999999999782,79.67615999999782,209149.91999999428,TSL Hit,2625,7.5,3.346398719999909,2023,1,NIFTY,6250000,25000000.0,0.7420148924999771,-12.36810872164017,3,9.008075000000002,70.66808499999782,0.7420148924999771
2023-01-17 09:15:00,LONG,2023-01-17 10:15:00,60535.23,60073.51,60776.63642857143,2023-01-19 09:15:00,60763.3,228.0699999999997,215.9401469999997,168433.31465999977,TSL Hit,780,7.5,2.6949330345599964,2023,1,SENSEX,6250000,25000000.0,0.6107766194399991,-11.694375463000142,2,20.17841,195.7617369999997,0.6107766194399991
2023-01-18 09:15:00,LONG,2023-01-18 10:15:00,7031.0,6990.45,7038.443333333333,2023-01-20 09:15:00,7038.25,7.25,0.2153749999999998,852.8849999999995,TSL Hit,3960,4.5,0.0136461599999999,2023,1,MIDCPNIFTY,6250000,25000000.0,-0.03371214,-11.69096392300014,2,2.3436666666666666,-2.1282916666666667,-0.03371214
2023-01-18 10:15:00,LONG,2023-01-18 11:15:00,42462.15,42344.25,42344.25,2023-01-19 09:15:00,42344.25,-117.90000000000146,-126.38064000000143,-109951.15680000126,Initial SL hit,870,6.0,-1.75921850880002,2023,1,BANKNIFTY,6250000,25000000.0,-0.464432674200005,-12.130768550200173,1,7.077025,-133.45766500000144,-0.464432674200005
2023-01-19 13:15:00,LONG,2023-01-19 14:15:00,60940.16,60848.76,60848.76,2023-01-19 14:15:00,60848.76,-91.40000000000146,-103.57889200000146,-78719.9579200011,Initial SL Hit,760,7.5,-1.2595193267200175,2023,1,SENSEX,6250000,25000000.0,-0.3457561794133378,-12.445648381880233,1,10.156693333333333,-113.7355853333348,-0.3457561794133378
2023-01-20 09:15:00,LONG,2023-01-20 10:15:00,18119.9,18069.45,18069.45,2023-01-20 13:15:00,18069.45,-50.45000000000073,-57.68787000000073,-147104.06850000186,Initial SL Hit,2550,7.5,-2.3536650960000296,2023,1,NIFTY,6250000,25000000.0,-0.6192201040000075,-13.034064655880229,1,3.0199833333333332,-60.707853333334064,-0.6192201040000075
2023-01-20 09:15:00,LONG,2023-01-20 10:15:00,42674.05,42398.3,42756.94666666666,2023-01-24 13:15:00,42682.85,8.799999999995634,0.2643099999956337,229.94969999620136,TSL Hit,870,6.0,0.0036791951999392,2023,1,BANKNIFTY,6250000,25000000.0,-0.12283494620001521,-13.033144857080288,5,35.561708333333335,-35.2973983333377,-0.12283494620001521
2023-01-20 09:15:00,LONG,2023-01-20 10:15:00,60901.16,60736.65,60736.65,2023-01-20 13:15:00,60736.65,-164.51000000000204,-176.67378100000204,-134272.07356000156,Initial SL Hit,760,7.5,-2.148353176960025,2023,1,SENSEX,6250000,25000000.0,-0.5679448819733395,-13.57023315132028,1,10.150193333333334,-186.82397433333537,-0.5679448819733395
2023-01-23 12:15:00,LONG,2023-01-23 13:15:00,18116.45,18078.6,18111.040625,2023-01-24 15:15:00,18101.15,-15.299999999999272,-22.543519999999276,-57485.97599999815,TSL Hit,2550,7.5,-0.9197756159999704,2023,1,NIFTY,6250000,25000000.0,-0.29153983399999256,-13.800177055320319,2,6.0388166666666665,-28.58233666666594,-0.29153983399999256
2023-01-23 12:15:00,LONG,2023-01-23 13:15:00,60939.4,60812.41,60986.999285714286,2023-01-24 15:15:00,60963.2,23.799999999995634,11.609739999995634,8823.402399996681,TSL Hit,760,7.5,0.1411744383999469,2023,1,SENSEX,6250000,25000000.0,-0.026458315733346605,-13.76488344572033,2,20.313133333333333,-8.703393333337699,-0.026458315733346605
2023-01-23 12:15:00,LONG,2023-01-23 13:15:00,7049.95,7036.35,7036.35,2023-01-23 14:15:00,7036.35,-13.599999999999454,-20.64314999999945,-81746.87399999784,Initial SL hit,3960,4.5,-1.3079499839999655,2023,1,MIDCPNIFTY,6250000,25000000.0,-0.34559936399999136,-14.091870941720344,1,1.1749916666666667,-21.81814166666612,-0.34559936399999136
2023-01-24 11:15:00,LONG,2023-01-24 12:15:00,7040.15,7022.8,7028.58,2023-01-24 14:15:00,7022.8,-17.349999999999454,-24.38147499999945,-96550.64099999784,Initial SL hit,3960,4.5,-1.5448102559999657,2023,1,MIDCPNIFTY,6250000,25000000.0,-0.40478855999999136,-14.478073505720317,1,1.1733583333333333,-25.554833333332784,-0.40478855999999136
2023-01-30 14:15:00,LONG,2023-01-30 15:15:00,6826.5,6782.0,6944.573333333334,2023-02-01 14:15:00,6939.75,113.25,106.366875,433976.85,TSL Hit,4080,4.5,6.9436296,2023,1,MIDCPNIFTY,6250000,25000000.0,1.69877124,-12.742166105720344,2,2.2754999999999996,104.091375,1.69877124
2023-02-02 10:15:00,LONG,2023-02-02 11:15:00,6951.25,6908.1,6908.1,2023-02-02 12:15:00,6908.1,-43.14999999999964,-50.07967499999964,-204325.0739999985,Initial SL Hit,4080,4.5,-3.2692011839999764,2023,2,MIDCPNIFTY,6250000,25000000.0,-0.8362076959999941,-13.559466401720329,1,1.1585416666666668,-51.238216666666304,-0.8362076959999941
2023-02-03 11:15:00,LONG,2023-02-03 12:15:00,17680.5,17587.25,17745.3375,2023-02-07 11:15:00,17723.95,43.45000000000073,36.36911000000073,95468.91375000191,TSL Hit,2625,7.5,1.5275026200000308,2023,2,NIFTY,6250000,25000000.0,0.25811215500000767,-13.177590746720284,4,11.787,24.582110000000732,0.25811215500000767
2023-02-03 13:15:00,LONG,2023-02-03 14:15:00,60579.61,60339.27,60490.50571428571,2023-02-07 09:15:00,60406.34,-173.27000000000407,-185.3685950000041,-144587.50410000316,TSL Hit,780,7.5,-2.3134000656000504,2023,2,SENSEX,6250000,25000000.0,-0.7043556052000127,-13.755940763120293,4,40.386406666666666,-225.75500166667075,-0.7043556052000127
2023-02-03 14:15:00,LONG,2023-02-03 15:15:00,6955.4,6922.2,6961.639999999999,2023-02-07 12:15:00,6951.35,-4.049999999999272,-11.003374999999274,-44893.76999999704,TSL Hit,4080,4.5,-0.7183003199999526,2023,2,MIDCPNIFTY,6250000,25000000.0,-0.25524983199998813,-13.935515843120243,4,4.636933333333333,-15.640308333332607,-0.25524983199998813
2023-02-07 12:15:00,LONG,2023-02-07 13:15:00,60292.52,60064.59,60064.59,2023-02-07 13:15:00,60064.59,-227.9300000000003,-239.96571100000028,-187173.2545800002,Initial SL Hit,780,7.5,-2.994772073280003,2023,2,SENSEX,6250000,25000000.0,-0.7800451287200009,-14.684208861440197,1,10.048753333333332,-250.01446433333362,-0.7800451287200009
2023-02-07 13:15:00,LONG,2023-02-07 14:15:00,6983.0,6949.1,7058.796666666666,2023-02-13 09:15:00,7000.0,17.0,10.0085,40834.68,TSL Hit,4080,4.5,0.6533548800000001,2023,2,MIDCPNIFTY,6250000,25000000.0,0.04937615999999999,-14.520870141440241,6,6.9830000000000005,3.025499999999999,0.04937615999999999
2023-02-07 13:15:00,LONG,2023-02-07 14:15:00,17740.5,17652.6,17853.221875,2023-02-10 09:15:00,17829.3,88.79999999999927,81.68603999999927,214425.8549999981,TSL Hit,2625,7.5,3.430813679999969,2023,2,NIFTY,6250000,25000000.0,0.7645657949999924,-13.663166721440234,3,8.87025,72.81578999999927,0.7645657949999924
2023-02-08 10:15:00,LONG,2023-02-08 11:15:00,60747.9,60507.01,60512.12214285715,2023-02-09 09:15:00,60507.01,-240.88999999999945,-253.01549099999943,-197352.08297999957,Initial SL hit,780,7.5,-3.157633327679993,2023,2,SENSEX,6250000,25000000.0,-0.8209972399199981,-14.452575053360192,1,10.12465,-263.1401409999994,-0.8209972399199981
2023-02-08 12:15:00,LONG,2023-02-08 13:15:00,41574.2,41469.3,41469.3,2023-02-08 13:15:00,41469.3,-104.89999999999418,-113.20434999999418,-101883.91499999475,Initial SL hit,900,6.0,-1.630142639999916,2023,2,BANKNIFTY,6250000,25000000.0,-0.43248017999997906,-14.8601107133602,1,6.929033333333333,-120.13338333332752,-0.43248017999997906
2023-02-09 10:15:00,LONG,2023-02-09 11:15:00,60740.0,60616.21,60616.21,2023-02-09 11:15:00,60616.21,-123.79000000000087,-135.9256210000009,-106021.9843800007,Initial SL hit,780,7.5,-1.6963517500800112,2023,2,SENSEX,6250000,25000000.0,-0.4556727375200027,-15.284198650880171,1,10.123333333333333,-146.04895433333422,-0.4556727375200027
2023-02-09 10:15:00,LONG,2023-02-09 11:15:00,41433.25,41318.35,41318.35,2023-02-09 11:15:00,41318.35,-114.90000000000146,-123.17516000000144,-110857.64400000132,Initial SL Hit,900,6.0,-1.7737223040000207,2023,2,BANKNIFTY,6250000,25000000.0,-0.4682905260000052,-15.72762922688014,1,6.905541666666667,-130.08070166666812,-0.4682905260000052
2023-02-09 12:15:00,LONG,2023-02-09 13:15:00,41373.7,41276.15,41489.41,2023-02-13 09:15:00,41276.15,-97.54999999999563,-105.81498499999564,-95233.48649999608,Initial SL hit,900,6.0,-1.523735783999937,2023,2,BANKNIFTY,6250000,25000000.0,-0.4802308259999843,-16.108563172880167,4,27.582466666666665,-133.3974516666623,-0.4802308259999843
2023-02-09 12:15:00,LONG,2023-02-09 13:15:00,60664.8,60557.66,60688.07571428572,2023-02-10 09:15:00,60557.66,-107.13999999999942,-119.26224599999942,-93024.55187999956,Initial SL hit,780,7.5,-1.488392830079993,2023,2,SENSEX,6250000,25000000.0,-0.4036439035199982,-16.480661380400193,1,10.110800000000001,-129.37304599999942,-0.4036439035199982
2023-02-10 10:15:00,LONG,2023-02-10 11:15:00,60733.15,60578.48,60578.48,2023-02-10 11:15:00,60578.48,-154.66999999999825,-166.80116299999827,-130104.90713999866,Initial SL Hit,780,7.5,-2.0816785142399783,2023,2,SENSEX,6250000,25000000.0,-0.5520008665599945,-17.001081008960227,1,10.122191666666666,-176.92335466666492,-0.5520008665599945
2023-02-10 10:15:00,LONG,2023-02-10 11:15:00,17867.85,17820.6,17820.6,2023-02-10 11:15:00,17820.6,-47.25,-54.38769,-142767.68625,Initial SL Hit,2625,7.5,-2.28428298,2023,2,NIFTY,6250000,25000000.0,-0.6023394825,-17.57215175396027,1,2.9779749999999994,-57.365665,-0.6023394825
2023-02-10 12:15:00,LONG,2023-02-10 13:15:00,60623.84,60537.7,60537.7,2023-02-10 13:15:00,60537.7,-86.13999999999942,-98.2561539999994,-76639.80011999955,Initial SL Hit,780,7.5,-1.2262368019199927,2023,2,SENSEX,6250000,25000000.0,-0.33808359727999815,-17.878710954440294,1,10.103973333333332,-108.36012733333273,-0.33808359727999815
2023-02-10 13:15:00,LONG,2023-02-10 14:15:00,17858.9,17815.1,17815.1,2023-02-13 09:15:00,17815.1,-43.80000000000291,-50.93480000000291,-133703.85000000763,Initial SL Hit,2625,7.5,-2.139261600000122,2023,2,NIFTY,6250000,25000000.0,-0.6285746250000306,-18.413526354440364,3,8.929450000000001,-59.86425000000291,-0.6285746250000306
2023-02-10 14:15:00,LONG,2023-02-10 15:15:00,60722.07,60582.38,60582.38,2023-02-13 09:15:00,60582.38,-139.69000000000233,-151.82044500000234,-118419.94710000182,Initial SL Hit,780,7.5,-1.8947191536000287,2023,2,SENSEX,6250000,25000000.0,-0.5684062176000073,-18.88720614284034,3,30.361035,-182.18148000000235,-0.5684062176000073
2023-02-13 10:15:00,LONG,2023-02-13 11:15:00,17792.7,17738.45,17738.45,2023-02-13 12:15:00,17738.45,-54.25,-61.35623,-161060.10375,Initial SL Hit,2625,7.5,-2.5769616600000003,2023,2,NIFTY,6250000,25000000.0,-0.67537764,-19.531446557840354,1,2.96545,-64.32168,-0.67537764
2023-02-13 10:15:00,LONG,2023-02-13 11:15:00,60475.31,60286.69,60286.69,2023-02-13 12:15:00,60286.69,-188.61999999999531,-200.69619999999532,-156543.03599999635,Initial SL Hit,780,7.5,-2.5046885759999418,2023,2,SENSEX,6250000,25000000.0,-0.6576193051999853,-20.157618701840306,1,10.079218333333333,-210.77541833332864,-0.6576193051999853
2023-02-13 13:15:00,LONG,2023-02-13 14:15:00,60479.24,60397.3,61284.14357142857,2023-02-16 15:15:00,61245.76,766.5200000000041,754.3475000000041,588391.0500000032,TSL Hit,780,7.5,9.41425680000005,2023,2,SENSEX,6250000,25000000.0,2.227767380800013,-17.804054501840255,4,40.31949333333333,714.0280066666708,2.227767380800013
2023-02-13 13:15:00,LONG,2023-02-13 14:15:00,17783.9,17754.05,18006.521875,2023-02-17 09:15:00,17976.45,192.54999999999927,185.3979299999993,486669.56624999805,TSL Hit,2625,7.5,7.786713059999969,2023,2,NIFTY,6250000,25000000.0,1.8221909649999926,-15.85737623684031,4,11.855933333333335,173.54199666666597,1.8221909649999926
2023-02-14 10:15:00,LONG,2023-02-14 11:15:00,41323.55,41234.45,41685.07666666667,2023-02-16 14:15:00,41651.1,327.54999999999563,319.25253499999565,287327.2814999961,TSL Hit,900,6.0,4.597236503999937,2023,2,BANKNIFTY,6250000,25000000.0,1.0749267359999843,-14.708067110840375,3,20.661775000000002,298.59075999999567,1.0749267359999843
2023-02-15 10:15:00,LONG,2023-02-15 11:15:00,7001.5,6982.1,6982.1,2023-02-15 12:15:00,6982.1,-19.39999999999964,-26.39179999999964,-104511.52799999857,Initial SL hit,3960,4.5,-1.6721844479999768,2023,2,MIDCPNIFTY,6250000,25000000.0,-0.4365300719999943,-15.126113222840331,1,1.1669166666666666,-27.558716666666307,-0.4365300719999943
2023-02-15 13:15:00,LONG,2023-02-15 14:15:00,6981.0,6966.4,7022.626666666666,2023-02-17 09:15:00,7019.85,38.85000000000037,31.849575000000364,129946.26600000147,TSL Hit,4080,4.5,2.079140256000024,2023,2,MIDCPNIFTY,6250000,25000000.0,0.481808424000006,-14.60632815884037,2,2.327,29.522575000000366,0.481808424000006
2023-02-17 13:15:00,LONG,2023-02-17 14:15:00,17937.2,17885.95,17885.95,2023-02-20 12:15:00,17885.95,-51.25,-58.41463,-153338.40375,Initial SL Hit,2625,7.5,-2.45341446,2023,2,NIFTY,6250000,25000000.0,-0.7075239149999999,-15.21968177384042,3,8.968600000000002,-67.38323,-0.7075239149999999
2023-02-17 13:15:00,LONG,2023-02-17 14:15:00,60983.28,60811.26,60811.26,2023-02-20 13:15:00,60811.26,-172.0199999999968,-184.1994539999968,-139991.58503999756,Initial SL Hit,760,7.5,-2.239865360639961,2023,2,SENSEX,6250000,25000000.0,-0.6526609257599902,-15.779648114000452,3,30.491640000000004,-214.69109399999678,-0.6526609257599902
2023-02-20 12:15:00,LONG,2023-02-20 13:15:00,7040.75,7016.1,7016.1,2023-02-20 13:15:00,7016.1,-24.64999999999964,-31.678424999999635,-125446.56299999855,Initial SL Hit,3960,4.5,-2.0071450079999766,2023,2,MIDCPNIFTY,6250000,25000000.0,-0.5203738319999942,-16.28143436600044,1,1.1734583333333333,-32.85188333333297,-0.5203738319999942
2023-02-21 09:15:00,LONG,2023-02-21 10:15:00,60904.41,60656.09,60656.09,2023-02-21 12:15:00,60656.09,-248.32000000000696,-260.476050000007,-197961.7980000053,Initial SL Hit,760,7.5,-3.167388768000085,2023,2,SENSEX,6250000,25000000.0,-0.8227054264000212,-17.073281558000417,1,10.150735000000001,-270.626785000007,-0.8227054264000212
2023-02-21 09:15:00,LONG,2023-02-21 10:15:00,17906.8,17839.15,17839.15,2023-02-21 12:15:00,17839.15,-67.64999999999782,-74.79918999999782,-196347.8737499943,Initial SL Hit,2625,7.5,-3.1415659799999087,2023,2,NIFTY,6250000,25000000.0,-0.8167283949999771,-17.858673053000416,1,2.9844666666666666,-77.78365666666448,-0.8167283949999771
2023-03-01 10:15:00,LONG,2023-03-01 11:15:00,6852.85,6839.6,6863.25,2023-03-02 15:15:00,6859.7,6.849999999999454,-0.0062750000005458,-25.60200000222693,TSL Hit,4080,4.5,-0.0004096320000356,2023,3,MIDCPNIFTY,6250000,25000000.0,-0.0373819120000089,-17.85877546100039,2,2.284283333333333,-2.290558333333879,-0.0373819120000089
2023-03-03 09:15:00,LONG,2023-03-03 10:15:00,17514.3,17430.5,17672.574999999997,2023-03-08 11:15:00,17650.75,136.45000000000073,129.41699000000074,349425.873000002,TSL Hit,2700,7.5,5.590813968000032,2023,3,NIFTY,6250000,25000000.0,1.2085490520000077,-16.461071969000386,6,17.514300000000002,111.90269000000073,1.2085490520000077
2023-03-03 09:15:00,LONG,2023-03-03 10:15:00,41002.8,40630.7,41320.90666666666,2023-03-08 09:15:00,41238.55,235.75,227.525865,204773.2785,TSL Hit,900,6.0,3.2763724560000007,2023,3,BANKNIFTY,6250000,25000000.0,0.696084714,-15.641978855000389,5,34.169000000000004,193.356865,0.696084714
2023-03-03 10:15:00,LONG,2023-03-03 11:15:00,6914.45,6895.0,6895.0,2023-03-03 12:15:00,6895.0,-19.449999999999815,-26.354724999999817,-107527.27799999923,Initial SL hit,4080,4.5,-1.720436447999988,2023,3,MIDCPNIFTY,6250000,25000000.0,-0.44891641599999704,-16.072087967000357,1,1.1524083333333333,-27.50713333333315,-0.44891641599999704
2023-03-03 13:15:00,LONG,2023-03-03 14:15:00,6924.6,6901.45,6974.473333333333,2023-03-09 13:15:00,6964.8,40.19999999999982,33.25529999999982,135681.62399999925,TSL Hit,4080,4.5,2.170905983999988,2023,3,MIDCPNIFTY,6250000,25000000.0,0.42971702399999706,-15.529361471000357,6,6.924600000000001,26.33069999999982,0.42971702399999706
2023-03-03 13:15:00,LONG,2023-03-03 14:15:00,59883.03,59686.75,60114.76642857143,2023-03-08 10:15:00,60112.6,229.5699999999997,217.5704369999997,169704.94085999977,TSL Hit,780,7.5,2.715279053759996,2023,3,SENSEX,6250000,25000000.0,0.5231238854399991,-14.85054170756041,5,49.902525,167.66791199999972,0.5231238854399991
2023-03-08 10:15:00,LONG,2023-03-08 11:15:00,41286.9,41181.9,41409.86333333333,2023-03-09 13:15:00,41385.65,98.75,90.482745,81434.4705,TSL Hit,900,6.0,1.302951528,2023,3,BANKNIFTY,6250000,25000000.0,0.27619360200000004,-14.524803825560411,2,13.7623,76.720445,0.27619360200000004
2023-03-08 12:15:00,LONG,2023-03-08 13:15:00,17684.75,17645.9,17715.15625,2023-03-09 09:15:00,17675.3,-9.450000000000728,-16.522010000000726,-43370.27625000191,TSL Hit,2625,7.5,-0.6939244200000305,2023,3,NIFTY,6250000,25000000.0,-0.20442941750000765,-14.698284930560476,1,2.9474583333333335,-19.46946833333406,-0.20442941750000765
2023-03-08 12:15:00,LONG,2023-03-08 13:15:00,60116.92,59983.17,60240.71357142857,2023-03-09 09:15:00,60077.47,-39.44999999999709,-51.46943899999709,-40146.16241999773,TSL Hit,780,7.5,-0.6423385987199637,2023,3,SENSEX,6250000,25000000.0,-0.19184544807999093,-14.85886958024048,1,10.019486666666667,-61.488925666663754,-0.19184544807999093
2023-03-09 10:15:00,LONG,2023-03-09 11:15:00,60187.32,60057.91,60057.91,2023-03-09 12:15:00,60057.91,-129.40999999999622,-141.4345229999962,-110318.92793999704,Initial SL Hit,780,7.5,-1.7651028470399528,2023,3,SENSEX,6250000,25000000.0,-0.47257311815998815,-15.30014529200048,1,10.03122,-151.4657429999962,-0.47257311815998815
