,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,TSL,Exit Price,Exit date,Exit Time,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,Entry Date,Signal Generated At,Trade Type,Initial SL,Final SL,After Costs,Remarks,Leverage,Index,Portfolio,Allocation,Qty apAlloc,PnL apAlloc,ROI% PF
22,2019-03-12,Tuesday,2019-03-14,2.0,11250.0,C,48.5,13:50:00,83.15,0.0,83.15,2019-03-13,09:45:00,SL hit,-34.650000000000006,1.3165,577.2005772005771,-20759.88455988456,-1.037994227994228,2019,3,86.0,44.6,0.2251082251082249,81.16883116883115,2019-03-12 13:50:00,,,,,,,,,,,,,
23,2019-03-13,Wednesday,2019-03-14,1.0,11350.0,C,17.65,12:45:00,29.65,0.0,29.65,2019-03-13,13:50:00,SL hit,-12.0,0.473,1409.691629955947,-17583.08370044053,-0.8791541850220264,2019,3,30.15,16.4,0.1762114537444933,200.0,2019-03-13 12:45:00,,,,,,,,,,,,,
24,2019-03-15,Friday,2019-03-20,5.0,11350.0,P,44.8,09:20:00,58.05,0.0725,0.05,2019-03-20,15:25:00,EOD exit,44.75,0.4484999999999999,1409.691629955947,62451.45374449339,3.1225726872246695,2019,3,49.15,0.05,6.308370044052864,200.0,2019-03-15 09:20:00,,,,,,,,,,,,,
954,,,,,,,29340.6,2019-03-15 09:45:00,,,29432.8,,2019-03-18 11:45:00,,92.20000000000071,,165.0,14243.23890000012,0.23738707761268696,2019,3,,,,,2019-03-15 09:45:00,2019-03-15 09:15:00,LONG,28900.491,29452.52,86.32266000000072,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,4747.741552253739,0.4747741552253739
955,,,,,,,29505.75,2019-03-18 12:15:00,,,29676.85,,2019-03-20 10:15:00,,171.09999999999854,,165.0,27254.98709999976,0.454249330750211,2019,3,,,,,2019-03-18 12:15:00,2019-03-18 11:45:00,LONG,29063.16375,29698.536666666667,165.18173999999854,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,9084.98661500422,0.908498661500422
25,2019-03-18,Monday,2019-03-20,2.0,11500.0,C,37.15,12:30:00,79.4,0.0,13.6,2019-03-20,15:25:00,EOD exit,23.55,0.5075000000000001,473.3727810650887,10907.692307692305,0.5453846153846152,2019,3,64.75,11.6,1.2094674556213014,68.0473372781065,2019-03-18 12:30:00,,,,,,,,,,,,,
956,,,,,,,29748.9,2019-03-20 10:45:00,,,29772.9,,2019-03-22 10:15:00,,24.0,,165.0,2977.8903,0.049631455368495,2019,3,,,,,2019-03-20 10:45:00,2019-03-20 10:15:00,LONG,29302.6665,29777.43,18.04782,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,992.6291073699,0.09926291073699
957,,,,,,,29776.75,2019-03-22 11:15:00,,,29662.65,,2019-03-22 14:15:00,,-114.09999999999854,,165.0,-19807.25009999976,-0.330120504879161,2019,3,,,,,2019-03-22 11:15:00,2019-03-22 10:45:00,LONG,29330.09875,29330.09875,-120.04393999999854,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-6602.41009758322,-0.660241009758322
26,2019-03-22,Friday,2019-03-28,6.0,11550.0,C,58.5,12:30:00,96.95,0.0,18.0,2019-03-28,15:25:00,EOD exit,40.5,0.765,520.1560468140442,20668.400520156047,1.0334200260078024,2019,3,71.05,1.35,2.9726918075422626,75.09752925877763,2019-03-22 12:30:00,,,,,,,,,,,,,
27,2019-03-26,Tuesday,2019-03-28,2.0,11350.0,P,35.85,09:25:00,42.85,0.0849999999999999,0.05,2019-03-28,15:25:00,EOD exit,35.800000000000004,0.359,1409.691629955947,49960.88105726872,2.498044052863436,2019,3,42.05,0.05,5.046696035242291,200.0,2019-03-26 09:25:00,,,,,,,,,,,,,
958,,,,,,,29522.15,2019-03-26 14:15:00,,,30025.35,,2019-03-27 14:45:00,,503.1999999999971,,165.0,82045.46624999952,1.3674230700755545,2019,3,,,,,2019-03-26 14:15:00,2019-03-26 13:45:00,LONG,29079.31775,30063.13333333333,497.2452499999971,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,27348.46140151109,2.734846140151109
960,,,,,,,38247.2,2019-03-26 15:15:00,,,38017.7168,,2019-03-27 13:15:00,,-229.4832000000024,,210.0,-49793.0352528005,-0.8298830909960874,2019,3,,,,,2019-03-26 15:15:00,2019-03-26 14:15:00,LONG,38017.7168,38103.461833333335,-237.1096916800024,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,69.99992999999999,-16597.66181992175,-1.6597661819921747
959,,,,,,,11486.9,2019-03-26 15:15:00,,,11445.4,,2019-03-27 13:15:00,,-41.5,,425.0,-19586.7455,-0.326445431887575,2019,3,,,,,2019-03-26 15:15:00,2019-03-26 14:15:00,LONG,11411.08646,11462.05,-46.08646,TSL Hit,5.0,NIFTY,1000000.0,333333.0,141.666525,-6528.9086377515005,-0.65289086377515
961,,,,,,,38166.88,2019-03-28 09:15:00,,,38780.55,,2019-04-04 13:15:00,,613.6700000000055,,210.0,127254.80397000116,2.1209112785866195,2019,3,,,,,2019-03-28 09:15:00,2019-03-27 15:15:00,LONG,37937.87872,38557.20183333334,605.9752570000055,MACD Reversal,8.0,SENSEX,1000000.0,333333.0,69.99992999999999,42418.22557173239,4.241822557173239
962,,,,,,,30028.2,2019-03-28 09:15:00,,,30346.3,,2019-03-29 13:45:00,,318.09999999999854,,165.0,51490.320749999766,0.8581711543279835,2019,3,,,,,2019-03-28 09:15:00,2019-03-27 15:15:00,LONG,29577.777,30354.50333333333,312.06254999999857,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,17163.42308655967,1.716342308655967
963,,,,,,,11512.05,2019-03-28 11:15:00,,,11635.2,,2019-04-03 15:15:00,,123.15000000000146,,425.0,50371.23375000062,0.8395197229794478,2019,3,,,,,2019-03-28 11:15:00,2019-03-28 10:15:00,LONG,11436.07047,11624.98,118.52055000000144,MACD Reversal,5.0,NIFTY,1000000.0,333333.0,141.666525,16790.394459588955,1.6790394459588955
28,2019-03-29,Friday,2019-04-04,6.0,11600.0,P,75.65,12:55:00,95.0,10.05,0.3,2019-04-04,15:25:00,EOD exit,75.35000000000001,0.7595000000000001,1033.5917312661502,77096.12403100778,3.854806201550389,2019,4,84.4,0.2,7.798449612403104,149.8708010335918,2019-03-29 12:55:00,,,,,,,,,,,,,
964,,,,,,,30389.05,2019-03-29 14:15:00,,,30494.1,,2019-04-01 14:15:00,,105.04999999999929,,165.0,16328.67802499988,0.27214436160536426,2019,3,,,,,2019-03-29 14:15:00,2019-03-29 13:45:00,LONG,29933.21425,30498.503333333338,98.96168499999928,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,5442.887232107285,0.5442887232107285
29,2019-04-02,Tuesday,2019-04-04,2.0,11750.0,C,28.9,09:20:00,39.85,0.0,39.85,2019-04-02,12:20:00,SL hit,-10.950000000000005,0.6875,1361.7021276595744,-15846.808510638302,-0.7923404255319152,2019,4,41.85,25.4,0.476595744680851,200.0,2019-04-02 09:20:00,,,,,,,,,,,,,
30,2019-04-02,Tuesday,2019-04-04,2.0,11750.0,C,27.35,14:45:00,41.85,0.0,41.85,2019-04-02,15:15:00,SL hit,-14.5,0.6920000000000001,1361.7021276595744,-20686.978723404256,-1.0343489361702125,2019,4,43.05,26.6,0.102127659574468,200.0,2019-04-02 14:45:00,,,,,,,,,,,,,
965,,,,,,,30532.85,2019-04-03 10:45:00,,,30365.7,,2019-04-03 13:45:00,,-167.14999999999782,,165.0,-28584.57607499964,-0.4764091248403927,2019,4,,,,,2019-04-03 10:45:00,2019-04-03 10:15:00,LONG,30074.85725,30407.963333333333,-173.23985499999782,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-9528.182496807854,-0.9528182496807854
31,2019-04-03,Wednesday,2019-04-04,1.0,11750.0,C,43.6,14:00:00,53.4,0.0,0.05,2019-04-04,15:20:00,EOD exit,43.55,0.4365,1361.7021276595744,58707.744680851065,2.9353872340425533,2019,4,47.65,0.05,5.930212765957448,200.0,2019-04-03 14:00:00,,,,,,,,,,,,,
33,2019-04-05,Friday,2019-04-11,6.0,11650.0,C,66.0,12:30:00,89.0,0.0,89.0,2019-04-05,15:15:00,SL hit,-23.0,1.55,869.5652173913044,-21347.826086956524,-1.067391304347826,2019,4,91.3,56.4,0.8347826086956525,126.63043478260867,2019-04-05 12:30:00,,,,,,,,,,,,,
32,2019-04-05,Friday,2019-04-11,6.0,11600.0,P,42.0,13:55:00,57.0,44.6,57.0,2019-04-08,13:30:00,SL hit,-15.0,0.99,1333.3333333333333,-21320.0,-1.066,2019,4,62.0,12.55,3.9266666666666654,193.33333333333331,2019-04-05 13:55:00,,,,,,,,,,,,,
967,,,,,,,11689.65,2019-04-08 09:15:00,,,11625.75,,2019-04-08 11:15:00,,-63.89999999999964,,425.0,-29139.30899999985,-0.4856546643448475,2019,4,,,,,2019-04-08 09:15:00,2019-04-05 15:15:00,LONG,11612.49831,11612.49831,-68.56307999999964,MACD Reversal,5.0,NIFTY,1000000.0,333333.0,141.666525,-9713.09328689695,-0.971309328689695
966,,,,,,,38958.6,2019-04-08 09:15:00,,,38771.72,,2019-04-08 11:15:00,,-186.87999999999732,,210.0,-40877.13671999945,-0.6812849307143787,2019,4,,,,,2019-04-08 09:15:00,2019-04-05 15:15:00,LONG,38724.8484,38742.570166666665,-194.65303199999732,MACD Reversal,8.0,SENSEX,1000000.0,333333.0,69.99992999999999,-13625.698614287574,-1.3625698614287574
34,2019-04-08,Monday,2019-04-11,3.0,11750.0,C,24.35,11:10:00,60.0,0.0,0.05,2019-04-11,15:25:00,EOD exit,24.3,0.244,561.0098176718093,13495.652173913044,0.6747826086956522,2019,4,27.8,0.05,1.3632538569424966,82.39831697054699,2019-04-08 11:10:00,,,,,,,,,,,,,
968,,,,,,,30134.6,2019-04-08 11:15:00,,,30021.9,,2019-04-08 12:45:00,,-112.69999999999708,,165.0,-19588.08224999952,-0.32646771103195443,2019,4,,,,,2019-04-08 11:15:00,2019-04-08 10:45:00,LONG,29682.581,30037.82333333333,-118.71564999999708,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-6529.354220639089,-0.6529354220639089
35,2019-04-09,Tuesday,2019-04-11,2.0,11600.0,P,41.2,10:25:00,61.7,52.010000000000005,61.7,2019-04-09,12:05:00,SL hit,-20.5,1.029,975.609756097561,-21003.90243902439,-1.0501951219512196,2019,4,63.9,40.4,0.0780487804878053,141.46341463414635,2019-04-09 10:25:00,,,,,,,,,,,,,
36,2019-04-09,Tuesday,2019-04-11,2.0,11550.0,P,14.35,14:15:00,39.0,2.9175,0.05,2019-04-11,15:25:00,EOD exit,14.3,0.144,811.3590263691684,11485.598377281947,0.5742799188640973,2019,4,16.5,0.05,1.160243407707911,117.13995943204868,2019-04-09 14:15:00,,,,,,,,,,,,,
970,,,,,,,30067.0,2019-04-09 14:45:00,,,29903.55,,2019-04-10 13:15:00,,-163.45000000000073,,165.0,-27958.76407500012,-0.4659789352706006,2019,4,,,,,2019-04-09 14:45:00,2019-04-09 14:15:00,LONG,29615.995,30016.36333333333,-169.44705500000072,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-9319.578705412014,-0.9319578705412012
969,,,,,,,11679.25,2019-04-09 15:15:00,,,11602.16695,,2019-04-10 13:15:00,,-77.0830500000011,,425.0,-34739.216690750465,-0.5789863658588963,2019,4,,,,,2019-04-09 15:15:00,2019-04-09 14:15:00,LONG,11602.16695,11644.5275,-81.7393333900011,Initial SL hit,5.0,NIFTY,1000000.0,333333.0,141.666525,-11579.727317177923,-1.1579727317177926
971,,,,,,,38959.9,2019-04-09 15:15:00,,,38726.1406,,2019-04-10 13:15:00,,-233.75940000000264,,210.0,-50720.88085260055,-0.845347168861995,2019,4,,,,,2019-04-09 15:15:00,2019-04-09 14:15:00,LONG,38726.1406,38852.52316666666,-241.52800406000264,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,69.99992999999999,-16906.9433772399,-1.69069433772399
38,2019-04-12,Friday,2019-04-18,6.0,11650.0,C,48.7,12:55:00,62.0,0.0,62.0,2019-04-12,13:35:00,SL hit,-13.299999999999995,1.107,1373.390557939914,-19786.437768240336,-0.9893218884120168,2019,4,63.7,46.9,0.2472103004291851,200.0,2019-04-12 12:55:00,,,,,,,,,,,,,
37,2019-04-12,Friday,2019-04-18,6.0,11600.0,P,42.3,14:10:00,64.0,0.0699999999999999,0.05,2019-04-18,15:20:00,EOD exit,42.25,0.4234999999999999,921.658986175115,38549.76958525345,1.9274884792626727,2019,4,42.9,0.05,3.894009216589861,133.6405529953917,2019-04-12 14:10:00,,,,,,,,,,,,,
972,,,,,,,11636.85,2019-04-12 14:15:00,,,11661.25,,2019-04-22 09:15:00,,24.39999999999964,,425.0,8389.661499999846,0.13982755183897244,2019,4,,,,,2019-04-12 14:15:00,2019-04-12 13:15:00,LONG,11560.04679,11677.52625,19.74037999999964,TSL Hit,5.0,NIFTY,1000000.0,333333.0,141.666525,2796.551036779449,0.2796551036779449
973,,,,,,,29914.25,2019-04-12 14:15:00,,,30378.0,,2019-04-18 09:45:00,,463.75,,165.0,75523.927875,1.2587308725178685,2019,4,,,,,2019-04-12 14:15:00,2019-04-12 13:45:00,LONG,29465.53625,30449.783333333333,457.720775,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,25174.61745035737,2.517461745035737
974,,,,,,,38782.59,2019-04-15 09:15:00,,,38894.66,,2019-04-22 10:15:00,,112.07000000000698,,210.0,21903.477750001468,0.365057597442062,2019,4,,,,,2019-04-15 09:15:00,2019-04-12 15:15:00,LONG,38549.89446,38864.15216666667,104.302275000007,MACD Reversal,8.0,SENSEX,1000000.0,333333.0,69.99992999999999,7301.15194884124,0.730115194884124
39,2019-04-15,Monday,2019-04-18,3.0,11700.0,C,41.4,11:05:00,47.7,0.0,47.7,2019-04-15,13:10:00,SL hit,-6.300000000000004,0.891,1367.5213675213674,-9833.84615384616,-0.491692307692308,2019,4,50.5,37.6,0.5196581196581193,200.0,2019-04-15 11:05:00,,,,,,,,,,,,,
975,,,,,,,30382.8,2019-04-18 10:45:00,,,30236.5,,2019-04-18 14:45:00,,-146.29999999999927,,165.0,-25139.71844999988,-0.4189948885046904,2019,4,,,,,2019-04-18 10:45:00,2019-04-18 10:15:00,LONG,29927.058,29927.058,-152.36192999999926,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-8379.897770093809,-0.8379897770093808
40,2019-04-22,Monday,2019-04-25,3.0,11750.0,C,26.8,12:30:00,56.3,0.0,0.05,2019-04-25,15:25:00,EOD exit,26.75,0.2685,677.9661016949153,17953.5593220339,0.897677966101695,2019,4,54.3,0.05,1.8135593220338984,99.57627118644068,2019-04-22 12:30:00,,,,,,,,,,,,,
41,2019-04-23,Tuesday,2019-04-25,2.0,11600.0,P,31.2,11:55:00,54.9,35.0825,54.9,2019-04-23,15:00:00,SL hit,-23.7,0.861,843.8818565400844,-20726.58227848101,-1.0363291139240507,2019,4,60.0,23.5,0.6497890295358649,122.36286919831224,2019-04-23 11:55:00,,,,,,,,,,,,,
42,2019-04-24,Wednesday,2019-04-25,1.0,11600.0,P,35.35,11:50:00,48.75,0.3125,0.05,2019-04-25,15:25:00,EOD exit,35.300000000000004,0.354,1379.3103448275865,48201.37931034484,2.410068965517242,2019,4,42.2,0.05,4.868965517241381,200.0,2019-04-24 11:50:00,,,,,,,,,,,,,
978,,,,,,,39077.08,2019-04-25 09:15:00,,,38842.61752,,2019-04-25 14:15:00,,-234.462480000002,,200.0,-48450.88995040039,-0.8075140249918408,2019,4,,,,,2019-04-25 09:15:00,2019-04-24 15:15:00,LONG,38842.61752,38888.25283333333,-242.254449752002,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,66.6666,-16150.280499836816,-1.6150280499836815
977,,,,,,,11733.65,2019-04-25 09:15:00,,,11656.20791,,2019-04-25 14:15:00,,-77.44209000000046,,425.0,-34901.0261723502,-0.5816831878554004,2019,4,,,,,2019-04-25 09:15:00,2019-04-24 15:15:00,LONG,11656.20791,11692.58125,-82.12006158200046,Initial SL hit,5.0,NIFTY,1000000.0,333333.0,141.666525,-11633.663757108008,-1.1633663757108008
976,,,,,,,29884.5,2019-04-25 09:15:00,,,29858.5,,2019-04-25 13:45:00,,-26.0,,165.0,-5275.7595,-0.08792923707067495,2019,4,,,,,2019-04-25 09:15:00,2019-04-24 15:15:00,LONG,29436.2325,29873.22333333333,-31.9743,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-1758.5847414134998,-0.1758584741413499
43,2019-04-26,Friday,2019-05-02,6.0,11650.0,P,41.3,12:30:00,52.2,0.32,0.05,2019-05-02,15:25:00,EOD exit,41.25,0.4135,1373.390557939914,56084.4635193133,2.804223175965665,2019,5,47.3,0.05,5.665236051502146,200.0,2019-04-26 12:30:00,,,,,,,,,,,,,
979,,,,,,,39037.36,2019-04-26 14:15:00,,,38803.13584,,2019-04-30 09:15:00,,-234.224159999998,,200.0,-48401.64191679959,-0.806693225252628,2019,4,,,,,2019-04-26 14:15:00,2019-04-26 13:15:00,LONG,38803.13584,38931.66983333334,-242.008209583998,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,66.6666,-16133.86450505256,-1.613386450505256
980,,,,,,,11740.45,2019-04-26 14:15:00,,,11662.96303,,2019-04-30 09:15:00,,-77.48696999999993,,425.0,-34921.25235754997,-0.5820202906049603,2019,4,,,,,2019-04-26 14:15:00,2019-04-26 13:15:00,LONG,11662.96303,11674.65875,-82.16765260599993,Initial SL hit,5.0,NIFTY,1000000.0,333333.0,141.666525,-11640.405812099203,-1.1640405812099206
981,,,,,,,29957.1,2019-04-26 14:15:00,,,29726.55,,2019-04-30 09:15:00,,-230.54999999999927,,165.0,-39025.53022499988,-0.6504248533244942,2019,4,,,,,2019-04-26 14:15:00,2019-04-26 13:45:00,LONG,29507.7435,29747.166666666668,-236.51836499999928,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-13008.497066489885,-1.3008497066489884
44,2019-04-30,Tuesday,2019-05-02,2.0,11750.0,C,18.05,10:30:00,37.75,0.0,37.75,2019-05-02,10:10:00,SL hit,-19.7,0.5579999999999999,1015.2284263959392,-20566.49746192893,-1.0283248730964465,2019,5,39.5,7.6,1.0609137055837563,149.11167512690355,2019-04-30 10:30:00,,,,,,,,,,,,,
982,,,,,,,11703.25,2019-04-30 11:15:00,,,11706.85,,2019-05-03 14:15:00,,3.600000000000364,,425.0,-459.8584999998452,-0.0076643006690224,2019,4,,,,,2019-04-30 11:15:00,2019-04-30 10:15:00,LONG,11626.00855,11716.01625,-1.0820199999996358,TSL Hit,5.0,NIFTY,1000000.0,333333.0,141.666525,-153.28601338044842,-0.0153286013380448
983,,,,,,,38906.22,2019-04-30 11:15:00,,,38610.91,,2019-05-06 09:15:00,,-295.3099999999977,,210.0,-63642.95972999951,-1.0607149347839964,2019,4,,,,,2019-04-30 11:15:00,2019-04-30 10:15:00,LONG,38672.78268,38916.05066666667,-303.06171299999767,Gap Open Outside ISL,8.0,SENSEX,1000000.0,333333.0,69.99992999999999,-21214.298695679925,-2.1214298695679927
984,,,,,,,29833.6,2019-05-02 09:45:00,,,29729.65,,2019-05-02 12:45:00,,-103.94999999999708,,165.0,-18134.54362499952,-0.30224209150759823,2019,5,,,,,2019-05-02 09:45:00,2019-05-02 09:15:00,LONG,29386.096,29776.066666666666,-109.9063249999971,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-6044.841830151965,-0.6044841830151965
985,,,,,,,29793.4,2019-05-02 13:45:00,,,29719.65,,2019-05-02 14:45:00,,-73.75,,165.0,-13150.715325,-0.21917836957141126,2019,5,,,,,2019-05-02 13:45:00,2019-05-02 13:15:00,LONG,29346.499,29346.499,-79.701305,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-4383.567391428225,-0.4383567391428225
986,,,,,,,29919.2,2019-05-03 10:15:00,,,29924.65,,2019-05-03 15:15:00,,5.450000000000728,,165.0,-88.17352499988003,-0.00146955728043925,2019,5,,,,,2019-05-03 10:15:00,2019-05-03 09:45:00,LONG,29470.412,29931.706666666665,-0.5343849999992729,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-29.39114560878501,-0.0029391145608785
45,2019-05-03,Friday,2019-05-09,6.0,11750.0,C,65.5,13:45:00,76.25,0.0,76.25,2019-05-03,14:00:00,SL hit,-10.75,1.4175,1361.7021276595744,-16568.510638297874,-0.8284255319148938,2019,5,82.65,62.15,0.4561702127659576,200.0,2019-05-03 13:45:00,,,,,,,,,,,,,
47,2019-05-03,Friday,2019-05-09,6.0,11700.0,P,39.1,14:40:00,48.4,39.445,48.4,2019-05-03,15:10:00,SL hit,-9.299999999999995,0.875,1367.5213675213674,-13914.52991452991,-0.6957264957264955,2019,5,49.0,34.5,0.6290598290598292,200.0,2019-05-03 14:40:00,,,,,,,,,,,,,
46,2019-05-03,Friday,2019-05-09,6.0,11800.0,C,40.2,15:00:00,55.6,0.0,0.05,2019-05-09,15:25:00,EOD exit,40.150000000000006,0.4025,1298.7012987012988,51620.12987012988,2.581006493506494,2019,5,44.3,0.05,5.214285714285715,191.5584415584416,2019-05-03 15:00:00,,,,,,,,,,,,,
49,2019-05-07,Tuesday,2019-05-09,2.0,11650.0,P,65.75,09:55:00,70.7,67.45,70.7,2019-05-07,10:25:00,SL hit,-4.950000000000003,1.3644999999999998,1373.390557939914,-8672.274678111591,-0.4336137339055796,2019,5,72.0,64.05,0.2334763948497857,200.0,2019-05-07 09:55:00,,,,,,,,,,,,,
48,2019-05-07,Tuesday,2019-05-09,2.0,11600.0,P,44.35,10:45:00,49.5,43.7525,49.5,2019-05-07,10:50:00,SL hit,-5.149999999999999,0.9385,1379.3103448275865,-8397.931034482757,-0.41989655172413787,2019,5,54.8,43.6,0.1034482758620689,200.0,2019-05-07 10:45:00,,,,,,,,,,,,,
50,2019-05-07,Tuesday,2019-05-09,2.0,11550.0,P,29.5,10:55:00,33.4,22.9975,33.4,2019-05-07,14:00:00,SL hit,-3.899999999999999,0.629,1385.2813852813854,-6273.939393939392,-0.31369696969696964,2019,5,40.55,14.65,2.0571428571428574,200.00000000000009,2019-05-07 10:55:00,,,,,,,,,,,,,
51,2019-05-10,Friday,2019-05-16,6.0,11300.0,P,81.7,12:50:00,108.0,86.3225,108.0,2019-05-10,15:20:00,SL hit,-26.3,1.897,760.4562737642586,-21442.5855513308,-1.07212927756654,2019,5,112.0,64.0,1.346007604562738,107.41444866920152,2019-05-10 12:50:00,,,,,,,,,,,,,
987,,,,,,,29084.4,2019-05-10 13:15:00,,,28975.85,,2019-05-10 15:15:00,,-108.55000000000292,,165.0,-18868.74412500048,-0.3144787542709393,2019,5,,,,,2019-05-10 13:15:00,2019-05-10 12:45:00,LONG,28648.134,29036.52333333333,-114.35602500000292,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,-6289.575085418785,-0.6289575085418786
52,2019-05-13,Monday,2019-05-16,3.0,11300.0,C,71.6,09:25:00,90.1,0.0,0.05,2019-05-16,15:25:00,EOD exit,71.55,0.7164999999999999,1081.081081081081,76576.75675675676,3.8288378378378383,2019,5,85.8,0.05,7.735135135135135,152.7027027027027,2019-05-13 09:25:00,,,,,,,,,,,,,
53,2019-05-13,Monday,2019-05-16,3.0,11250.0,P,72.0,12:15:00,104.7,81.2825,104.7,2019-05-13,14:55:00,SL hit,-32.7,1.767,611.6207951070336,-21080.73394495413,-1.0540366972477064,2019,5,116.35,65.95,0.3700305810397551,86.0091743119266,2019-05-13 12:15:00,,,,,,,,,,,,,
54,2019-05-14,Tuesday,2019-05-16,2.0,11150.0,P,65.5,13:15:00,98.6,3.08,0.05,2019-05-16,15:20:00,EOD exit,65.45,0.6555,604.2296072507554,39150.75528700907,1.9575377643504537,2019,5,67.7,0.05,3.9546827794561934,84.21450151057404,2019-05-14 13:15:00,,,,,,,,,,,,,
988,,,,,,,28898.75,2019-05-15 09:15:00,,,28817.0,,2019-05-15 12:45:00,,-81.75,,180.0,-15753.8835,-0.262564462435275,2019,5,,,,,2019-05-15 09:15:00,2019-05-14 15:15:00,LONG,28465.26875,28888.646666666667,-87.521575,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,59.99994,-5251.2892487055,-0.52512892487055
989,,,,,,,28899.7,2019-05-16 15:15:00,,,30611.3,,2019-05-21 12:15:00,,1711.5999999999983,,180.0,307016.80199999973,5.116941583053294,2019,5,,,,,2019-05-16 15:15:00,2019-05-16 14:45:00,LONG,28466.2045,30662.99,1705.6488999999983,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,59.99994,102338.8316610659,10.233883166106589
990,,,,,,,11281.55,2019-05-17 09:15:00,,,11682.6,,2019-05-23 15:15:00,,401.0500000000011,,450.0,178405.72650000048,2.973425801571233,2019,5,,,,,2019-05-17 09:15:00,2019-05-16 15:15:00,LONG,11207.09177,11629.18375,396.4571700000011,MACD Reversal,5.0,NIFTY,1000000.0,333333.0,149.99985,59468.51603142467,5.946851603142466
991,,,,,,,37625.85,2019-05-17 11:15:00,,,39756.93,,2019-06-06 12:15:00,,2131.0800000000017,,210.0,445901.7616200004,7.431688595303979,2019,5,,,,,2019-05-17 11:15:00,2019-05-17 10:15:00,LONG,37400.0949,39764.28416666667,2123.341722000002,TSL Hit,8.0,SENSEX,1000000.0,333333.0,69.99992999999999,148633.77190607958,14.863377190607958
55,2019-05-17,Friday,2019-05-23,6.0,11250.0,P,205.7,12:30:00,258.6,0.4375,0.05,2019-05-23,15:20:00,EOD exit,205.65,2.0575,378.07183364839295,76972.58979206043,3.848629489603022,2019,5,222.7,0.05,7.7750472589792,53.166351606805264,2019-05-17 12:30:00,,,,,,,,,,,,,
56,2019-05-21,Tuesday,2019-05-23,2.0,11900.0,C,152.6,13:10:00,196.65,0.0,0.05,2019-05-23,15:25:00,EOD exit,152.54999999999998,1.5265000000000002,454.0295119182746,68569.12599318953,3.428456299659477,2019,5,185.05,0.05,6.926220204313278,67.53688989784334,2019-05-21 13:10:00,,,,,,,,,,,,,
992,,,,,,,30544.15,2019-05-21 13:45:00,,,30885.75,,2019-05-23 13:15:00,,341.59999999999854,,165.0,55350.40664999976,0.9225058549932185,2019,5,,,,,2019-05-21 13:45:00,2019-05-21 13:15:00,LONG,30085.98775,30888.58,335.45700999999855,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,18450.11709986437,1.845011709986437
993,,,,,,,30822.7,2019-05-24 12:15:00,,,31448.45,,2019-05-28 09:45:00,,625.75,,165.0,102221.276025,1.703686230062066,2019,5,,,,,2019-05-24 12:15:00,2019-05-24 11:45:00,LONG,30360.3595,31496.9,619.522885,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,54.999945,34073.72460124132,3.407372460124132
57,2019-05-24,Friday,2019-05-30,6.0,11700.0,P,51.5,12:30:00,104.0,0.065,0.05,2019-05-30,15:25:00,EOD exit,51.45,0.5155,380.95238095238096,19403.61904761905,0.9701809523809524,2019,5,54.0,0.05,1.96,55.71428571428572,2019-05-24 12:30:00,,,,,,,,,,,,,
