,Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI,Datetime
7533,2022-04-07,CLOSED,STRADDLE,2022-04-07,NIFTY,17750CE,9:16:00,15:22:00,46.5,0.25,-169.0140845,7816.901408,46.25,0.78%,2022-04-07 09:16:00
7534,2022-04-07,CLOSED,STRADDLE,2022-04-07,NIFTY,17750PE,9:16:00,15:22:00,46.4,94.1,-169.0140845,-8061.971831,-47.7,-0.81%,2022-04-07 09:16:00
7535,2022-04-07,CLOSED,STRADDLE,2022-04-07,NIFTY,17800CE,9:16:00,15:22:00,24.55,0.2,-168.5393258,4103.932584,24.35,0.41%,2022-04-07 09:16:00
7536,2022-04-07,CLOSED,STRADDLE,2022-04-07,NIFTY,17800PE,9:16:00,15:22:00,74.2,144.0,-168.5393258,-11764.04494,-69.8,-1.18%,2022-04-07 09:16:00
7537,2022-04-07,CLOSED,STRADDLE,2022-04-07,NIFTY,17850CE,9:16:00,10:39:00,10.85,3.65,-168.0672269,1210.084034,7.2,0.12%,2022-04-07 09:16:00
7538,2022-04-07,CLOSED,STRADDLE,2022-04-07,NIFTY,17850PE,9:16:00,10:39:00,111.5,175.0,-168.0672269,-10672.26891,-63.5,-1.07%,2022-04-07 09:16:00
7539,2022-04-07,CLOSED,STRADDLE,2022-04-07,BANKNIFTY,37400CE,09:16:00,11:39:00,169.25,357.15,-80.21390374,-15072.19251,-187.9,-1.507219251,2022-04-07 09:16:00
7540,2022-04-07,CLOSED,STRADDLE,2022-04-07,BANKNIFTY,37400PE,09:16:00,11:39:00,133.65,27.15,-80.21390374,8542.780749,106.5,0.8542780749,2022-04-07 09:16:00
7541,2022-04-07,CLOSED,STRADDLE,2022-04-07,BANKNIFTY,37500CE,09:16:00,11:56:00,120.1,365.9,-80.0,-19664.0,-245.8,-1.9664,2022-04-07 09:16:00
7542,2022-04-07,CLOSED,STRADDLE,2022-04-07,BANKNIFTY,37600CE,09:16:00,12:02:00,81.3,399.85,-79.78723404,-25416.2234,-318.55,-2.54162234,2022-04-07 09:16:00
7543,2022-04-07,CLOSED,STRADDLE,2022-04-07,BANKNIFTY,37600PE,09:16:00,12:02:00,245.35,32.6,-79.78723404,16974.73404,212.75,1.697473404,2022-04-07 09:16:00
7544,2022-04-07,CLOSED,STRADDLE,2022-04-07,BANKNIFTY,37700CE,09:16:00,15:22:00,54.05,0.2,-79.57559682,4285.145889,53.85,0.4285145889,2022-04-07 09:16:00
7545,2022-04-07,CLOSED,HEDGE,2022-04-07,BANKNIFTY,36900PE,09:16:00,15:22:00,20.5,0.1,406.504065,-8292.682927,-20.4,-0.8292682927,2022-04-07 09:16:00
7546,2022-04-07,CLOSED,HEDGE,2022-04-07,BANKNIFTY,38100CE,09:16:00,13:32:00,13.45,7.7,393.7007874,-2263.779528,-5.75,-0.2263779528,2022-04-07 09:16:00
7547,2022-04-07,CLOSED,STRADDLE,2022-04-07,BANKNIFTY,37500PE,09:16:00,11:56:00,184.05,26.45,-80.0,12608.0,157.6,1.2608,2022-04-07 09:16:00
7548,2022-04-07,CLOSED,STRADDLE,2022-04-07,BANKNIFTY,37300CE,09:16:00,11:27:00,230.9,356.1,-80.42895442,-10069.70509,-125.2,-1.006970509,2022-04-07 09:16:00
7549,2022-04-07,CLOSED,STRADDLE,2022-04-07,BANKNIFTY,37300PE,09:16:00,11:27:00,94.6,19.65,-80.42895442,6028.150134,74.95,0.6028150134,2022-04-07 09:16:00
7550,2022-04-07,CLOSED,REBALANCE,2022-04-07,NIFTY,17600CE,10:39:00,12:37:00,89.55,175.0,-170.4545455,-14565.34091,-85.45,-1.46%,2022-04-07 10:39:00
7551,2022-04-07,CLOSED,REBALANCE,2022-04-07,NIFTY,17600PE,10:39:00,12:37:00,10.9,1.7,-170.4545455,1568.181818,9.2,0.16%,2022-04-07 10:39:00
7552,2022-04-07,CLOSED,REBALANCE UP,2022-04-07,BANKNIFTY,37800CE,11:27:00,15:22:00,48.4,0.15,-79.36507937,3829.365079,48.25,0.3829365079,2022-04-07 11:27:00
7553,2022-04-07,CLOSED,REBALANCE UP,2022-04-07,BANKNIFTY,37800PE,11:27:00,15:22:00,210.0,236.05,-79.36507937,-2067.460317,-26.05,-0.2067460317,2022-04-07 11:27:00
7554,2022-04-07,CLOSED,REBALANCE UP,2022-04-07,BANKNIFTY,37900CE,11:39:00,13:50:00,46.75,8.2,-79.15567282,3051.451187,38.55,0.3051451187,2022-04-07 11:39:00
7555,2022-04-07,CLOSED,REBALANCE UP,2022-04-07,BANKNIFTY,37900PE,11:39:00,13:50:00,219.6,356.75,-79.15567282,-10856.20053,-137.15,-1.085620053,2022-04-07 11:39:00
7556,2022-04-07,CLOSED,REBALANCE UP,2022-04-07,BANKNIFTY,38000CE,11:56:00,13:46:00,52.5,7.9,-78.94736842,3521.052632,44.6,0.3521052632,2022-04-07 11:56:00
7557,2022-04-07,CLOSED,REBALANCE UP,2022-04-07,BANKNIFTY,38000PE,11:56:00,13:46:00,213.1,356.25,-78.94736842,-11301.31579,-143.15,-1.130131579,2022-04-07 11:56:00
7558,2022-04-07,CLOSED,REBALANCE UP,2022-04-07,BANKNIFTY,38100PE,12:02:00,13:32:00,209.05,341.45,-78.74015748,-10425.19685,-132.4,-1.042519685,2022-04-07 12:02:00
7559,2022-04-07,CLOSED,REBALANCE UP,2022-04-07,BANKNIFTY,38100CE,12:02:00,13:32:00,78.6,7.7,-78.74015748,5582.677165,70.9,0.5582677165,2022-04-07 12:02:00
7560,2022-04-07,CLOSED,REBALANCE,2022-04-07,NIFTY,17850CE,12:37:00,13:50:00,6.2,0.95,-168.0672269,882.3529412,5.25,0.09%,2022-04-07 12:37:00
7561,2022-04-07,CLOSED,REBALANCE,2022-04-07,NIFTY,17850PE,12:37:00,13:50:00,82.6,172.9,-168.0672269,-15176.47059,-90.3,-1.52%,2022-04-07 12:37:00
7562,2022-04-07,CLOSED,REBALANCE,2022-04-07,BANKNIFTY,37600CE,13:32:00,15:22:00,198.95,0.8,-79.78723404,15809.84043,198.15,1.580984043,2022-04-07 13:32:00
7563,2022-04-07,CLOSED,REBALANCE,2022-04-07,BANKNIFTY,37600PE,13:32:00,15:22:00,30.85,36.5,-79.78723404,-450.7978723,-5.65,-0.04507978723,2022-04-07 13:32:00
7564,2022-04-07,CLOSED,REBALANCE,2022-04-07,BANKNIFTY,37500CE,13:46:00,15:22:00,179.25,65.05,-80.0,9136.0,114.2,0.9136,2022-04-07 13:46:00
7565,2022-04-07,CLOSED,REBALANCE,2022-04-07,BANKNIFTY,37500PE,13:46:00,15:22:00,31.7,0.25,-80.0,2516.0,31.45,0.2516,2022-04-07 13:46:00
7566,2022-04-07,CLOSED,REBALANCE,2022-04-07,BANKNIFTY,37400PE,13:50:00,15:22:00,34.3,0.15,-80.21390374,2739.304813,34.15,0.2739304813,2022-04-07 13:50:00
7567,2022-04-07,CLOSED,REBALANCE,2022-04-07,BANKNIFTY,37400CE,13:50:00,15:22:00,187.0,163.75,-80.21390374,1864.973262,23.25,0.1864973262,2022-04-07 13:50:00
7568,2022-04-07,CLOSED,REBALANCE,2022-04-07,NIFTY,17600PE,13:50:00,15:22:00,3.3,2.0,-170.4545455,221.5909091,1.3,0.02%,2022-04-07 13:50:00
7569,2022-04-07,CLOSED,REBALANCE,2022-04-07,NIFTY,17600CE,13:50:00,15:22:00,81.05,55.4,-170.4545455,4372.159091,25.65,0.44%,2022-04-07 13:50:00
7570,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17700CE,9:16:00,11:45:00,9.8,4.15,-169.4915254,957.6271186,5.65,0.10%,2022-04-13 09:16:00
7571,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17650PE,9:16:00,12:19:00,57.2,172.9,-169.9716714,-19665.72238,-115.7,-1.97%,2022-04-13 09:16:00
7572,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17650CE,9:16:00,12:19:00,23.4,5.0,-169.9716714,3127.478754,18.4,0.31%,2022-04-13 09:16:00
7573,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17600PE,9:16:00,15:22:00,31.2,110.35,-170.4545455,-13491.47727,-79.15,-1.35%,2022-04-13 09:16:00
7574,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17600CE,9:16:00,15:22:00,47.3,0.4,-170.4545455,7994.318182,46.9,0.80%,2022-04-13 09:16:00
7575,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17550PE,9:16:00,15:22:00,16.1,60.45,-170.9401709,-7581.196581,-44.35,-0.76%,2022-04-13 09:16:00
7576,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17550CE,9:16:00,15:22:00,82.15,0.8,-170.9401709,13905.98291,81.35,1.39%,2022-04-13 09:16:00
7577,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17500PE,9:16:00,15:22:00,8.55,16.8,-171.4285714,-1414.285714,-8.25,-0.14%,2022-04-13 09:16:00
7578,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17500CE,9:16:00,15:22:00,124.5,7.5,-171.4285714,20057.14286,117.0,2.01%,2022-04-13 09:16:00
7579,2022-04-13,CLOSED,HEDGE,2022-04-13,NIFTY,17850CE,9:16:00,15:22:00,1.35,0.15,840.3361345,-1008.403361,-1.2,-0.10%,2022-04-13 09:16:00
7580,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,37800CE,09:16:00,15:11:00,233.1,0.55,-79.36507937,18456.34921,232.55,1.845634921,2022-04-13 09:16:00
7581,2022-04-13,CLOSED,HEDGE,2022-04-13,BANKNIFTY,37400PE,09:16:00,15:22:00,20.2,0.25,401.0695187,-8001.336898,-19.95,-0.8001336898,2022-04-13 09:16:00
7582,2022-04-13,CLOSED,STRADDLE,2022-04-13,NIFTY,17700PE,9:16:00,11:45:00,94.5,187.8,-169.4915254,-15813.55932,-93.3,-1.58%,2022-04-13 09:16:00
7583,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,38200PE,09:16:00,09:35:00,290.35,340.05,-78.53403141,-3903.141361,-49.7,-0.3903141361,2022-04-13 09:16:00
7584,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,38200CE,09:16:00,09:35:00,46.25,37.25,-78.53403141,706.8062827,9.0,0.07068062827,2022-04-13 09:16:00
7585,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,38100PE,09:16:00,10:04:00,218.25,339.9,-78.74015748,-9578.740157,-121.65,-0.9578740157,2022-04-13 09:16:00
7586,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,38100CE,09:16:00,10:04:00,74.1,36.45,-78.74015748,2964.566929,37.65,0.2964566929,2022-04-13 09:16:00
7587,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,38000CE,09:16:00,12:04:00,114.4,34.3,-78.94736842,6323.684211,80.1,0.6323684211,2022-04-13 09:16:00
7588,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,37900PE,09:16:00,12:15:00,112.55,367.15,-79.15567282,-20153.0343,-254.6,-2.01530343,2022-04-13 09:16:00
7589,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,37900CE,09:16:00,12:15:00,167.25,32.5,-79.15567282,10666.22691,134.75,1.066622691,2022-04-13 09:16:00
7590,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,37800PE,09:16:00,15:11:00,78.0,310.45,-79.36507937,-18448.4127,-232.45,-1.84484127,2022-04-13 09:16:00
7591,2022-04-13,CLOSED,HEDGE,2022-04-13,BANKNIFTY,38600CE,09:16:00,15:22:00,8.9,0.05,388.6010363,-3439.119171,-8.85,-0.3439119171,2022-04-13 09:16:00
7592,2022-04-13,CLOSED,HEDGE,2022-04-13,NIFTY,17350PE,9:16:00,15:22:00,1.75,0.1,864.5533141,-1426.512968,-1.65,-0.14%,2022-04-13 09:16:00
7593,2022-04-13,CLOSED,STRADDLE,2022-04-13,BANKNIFTY,38000PE,09:16:00,12:04:00,158.0,331.6,-78.94736842,-13705.26316,-173.6,-1.370526316,2022-04-13 09:16:00
7594,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37700CE,09:35:00,15:22:00,265.3,0.25,-79.57559682,21091.51194,265.05,2.109151194,2022-04-13 09:35:00
7595,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37700PE,09:35:00,15:22:00,61.35,234.45,-79.57559682,-13774.53581,-173.1,-1.377453581,2022-04-13 09:35:00
7596,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37600CE,10:04:00,15:22:00,258.0,0.15,-79.78723404,20573.1383,257.85,2.05731383,2022-04-13 10:04:00
7597,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37600PE,10:04:00,15:22:00,63.2,134.5,-79.78723404,-5688.829787,-71.3,-0.5688829787,2022-04-13 10:04:00
7598,2022-04-13,CLOSED,REBALANCE,2022-04-13,NIFTY,17450CE,11:45:00,15:22:00,84.55,42.55,-171.9197708,7220.630372,42.0,0.72%,2022-04-13 11:45:00
7599,2022-04-13,CLOSED,REBALANCE,2022-04-13,NIFTY,17450PE,11:45:00,15:22:00,19.5,1.05,-171.9197708,3171.919771,18.45,0.32%,2022-04-13 11:45:00
7600,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37500CE,12:04:00,15:22:00,256.95,0.25,-80.0,20536.0,256.7,2.0536,2022-04-13 12:04:00
7601,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37500PE,12:04:00,15:22:00,53.75,34.85,-80.0,1512.0,18.9,0.1512,2022-04-13 12:04:00
7602,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37400PE,12:15:00,15:22:00,64.5,0.25,-80.21390374,5153.743316,64.25,0.5153743316,2022-04-13 12:15:00
7603,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37400CE,12:15:00,15:22:00,232.0,65.7,-80.21390374,13339.57219,166.3,1.333957219,2022-04-13 12:15:00
7604,2022-04-13,CLOSED,REBALANCE,2022-04-13,NIFTY,17400PE,12:19:00,15:22:00,13.85,0.2,-172.4137931,2353.448276,13.65,0.24%,2022-04-13 12:19:00
7605,2022-04-13,CLOSED,REBALANCE,2022-04-13,NIFTY,17400CE,12:19:00,15:22:00,97.0,91.85,-172.4137931,887.9310345,5.15,0.09%,2022-04-13 12:19:00
7606,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37300CE,15:11:00,15:22:00,191.15,165.45,-80.42895442,2067.024129,25.7,0.2067024129,2022-04-13 15:11:00
7607,2022-04-13,CLOSED,REBALANCE,2022-04-13,BANKNIFTY,37300PE,15:11:00,15:22:00,0.8,0.15,-80.42895442,52.27882038,0.65,0.005227882038,2022-04-13 15:11:00
7608,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17150CE,9:16:00,11:10:00,96.15,177.95,-174.9271137,-14309.0379,-81.8,-1.43%,2022-04-21 09:16:00
7609,2022-04-21,CLOSED,HEDGE,2022-04-21,NIFTY,17500CE,9:16:00,15:22:00,1.35,0.3,857.1428571,-900.0,-1.05,-0.09%,2022-04-21 09:16:00
7610,2022-04-21,CLOSED,HEDGE,2022-04-21,NIFTY,17000PE,9:16:00,15:22:00,4.3,0.3,882.3529412,-3529.411765,-4.0,-0.35%,2022-04-21 09:16:00
7611,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36400CE,09:16:00,14:25:00,210.6,339.1,-82.41758242,-10590.65934,-128.5,-1.059065934,2022-04-21 09:16:00
7612,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36700PE,09:16:00,15:22:00,237.4,0.3,-81.74386921,19381.47139,237.1,1.938147139,2022-04-21 09:16:00
7613,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36400PE,09:16:00,14:25:00,79.3,5.5,-82.41758242,6082.417582,73.8,0.6082417582,2022-04-21 09:16:00
7614,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36600PE,09:16:00,15:22:00,170.85,0.15,-81.96721311,13991.80328,170.7,1.399180328,2022-04-21 09:16:00
7615,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36700CE,09:16:00,15:22:00,69.55,116.3,-81.74386921,-3821.525886,-46.75,-0.3821525886,2022-04-21 09:16:00
7616,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17150PE,9:16:00,11:10:00,16.8,6.2,-174.9271137,1854.227405,10.6,0.19%,2022-04-21 09:16:00
7617,2022-04-21,CLOSED,HEDGE,2022-04-21,BANKNIFTY,37000CE,09:16:00,15:22:00,22.0,0.1,405.4054054,-8878.378378,-21.9,-0.8878378378,2022-04-21 09:16:00
7618,2022-04-21,CLOSED,HEDGE,2022-04-21,BANKNIFTY,36000PE,09:16:00,15:22:00,17.9,0.1,416.6666667,-7416.666667,-17.8,-0.7416666667,2022-04-21 09:16:00
7619,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36500PE,09:16:00,15:14:00,117.65,0.55,-82.19178082,9624.657534,117.1,0.9624657534,2022-04-21 09:16:00
7620,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17200CE,9:16:00,13:45:00,59.9,183.0,-174.4186047,-21470.93023,-123.1,-2.15%,2022-04-21 09:16:00
7621,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36600CE,09:16:00,15:22:00,103.1,216.25,-81.96721311,-9274.590164,-113.15,-0.9274590164,2022-04-21 09:16:00
7622,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17250CE,9:16:00,15:22:00,32.45,148.55,-173.9130435,-20191.30435,-116.1,-2.02%,2022-04-21 09:16:00
7623,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36300PE,09:16:00,11:26:00,53.15,23.5,-82.6446281,2450.413223,29.65,0.2450413223,2022-04-21 09:16:00
7624,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36300CE,09:16:00,11:26:00,286.3,359.45,-82.6446281,-6045.454545,-73.15,-0.6045454545,2022-04-21 09:16:00
7625,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17200PE,9:16:00,13:45:00,30.0,1.75,-174.4186047,4927.325581,28.25,0.49%,2022-04-21 09:16:00
7626,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17350PE,9:16:00,15:22:00,125.4,1.4,-172.9106628,21440.92219,124.0,2.14%,2022-04-21 09:16:00
7627,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17300PE,9:16:00,15:22:00,85.4,0.45,-173.4104046,14731.21387,84.95,1.47%,2022-04-21 09:16:00
7628,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17350CE,9:16:00,15:22:00,5.7,49.2,-172.9106628,-7521.613833,-43.5,-0.75%,2022-04-21 09:16:00
7629,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17250PE,9:16:00,15:22:00,52.1,0.35,-173.9130435,9000.0,51.75,0.90%,2022-04-21 09:16:00
7630,2022-04-21,CLOSED,STRADDLE,2022-04-21,BANKNIFTY,36500CE,09:16:00,15:14:00,149.5,309.05,-82.19178082,-13113.69863,-159.55,-1.311369863,2022-04-21 09:16:00
7631,2022-04-21,CLOSED,STRADDLE,2022-04-21,NIFTY,17300CE,9:16:00,15:22:00,15.45,98.7,-173.4104046,-14436.41618,-83.25,-1.44%,2022-04-21 09:16:00
7632,2022-04-21,CLOSED,REBALANCE,2022-04-21,NIFTY,17400CE,11:10:00,15:22:00,7.9,10.7,-172.4137931,-482.7586207,-2.8,-0.05%,2022-04-21 11:10:00
7633,2022-04-21,CLOSED,REBALANCE,2022-04-21,NIFTY,17400PE,11:10:00,15:22:00,86.55,12.05,-172.4137931,12844.82759,74.5,1.28%,2022-04-21 11:10:00
7634,2022-04-21,CLOSED,REBALANCE UP,2022-04-21,BANKNIFTY,36800CE,11:26:00,15:22:00,46.55,16.75,-81.52173913,2429.347826,29.8,0.2429347826,2022-04-21 11:26:00
7635,2022-04-21,CLOSED,REBALANCE UP,2022-04-21,BANKNIFTY,36800PE,11:26:00,15:22:00,211.7,0.65,-81.52173913,17205.16304,211.05,1.720516304,2022-04-21 11:26:00
7636,2022-04-21,CLOSED,REBALANCE,2022-04-21,NIFTY,17450CE,13:45:00,15:22:00,3.65,0.85,-171.9197708,481.3753582,2.8,0.05%,2022-04-21 13:45:00
7637,2022-04-21,CLOSED,REBALANCE,2022-04-21,NIFTY,17450PE,13:45:00,15:22:00,72.45,52.0,-171.9197708,3515.759312,20.45,0.35%,2022-04-21 13:45:00
7638,2022-04-21,CLOSED,REBALANCE UP,2022-04-21,BANKNIFTY,36900PE,14:25:00,15:22:00,179.35,83.95,-81.30081301,7756.097561,95.4,0.7756097561,2022-04-21 14:25:00
7639,2022-04-21,CLOSED,REBALANCE UP,2022-04-21,BANKNIFTY,36900CE,14:25:00,15:22:00,11.45,0.4,-81.30081301,898.3739837,11.05,0.08983739837,2022-04-21 14:25:00
7640,2022-04-21,CLOSED,REBALANCE UP,2022-04-21,BANKNIFTY,37000CE,15:14:00,15:22:00,0.85,0.1,-81.08108108,60.81081081,0.75,0.006081081081,2022-04-21 15:14:00
7641,2022-04-21,CLOSED,REBALANCE UP,2022-04-21,BANKNIFTY,37000PE,15:14:00,15:22:00,192.8,184.4,-81.08108108,681.0810811,8.4,0.06810810811,2022-04-21 15:14:00
7642,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36300CE,09:16:00,10:43:00,84.95,27.9,-82.6446281,4714.876033,57.05,0.4714876033,2022-04-28 09:16:00
7643,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36200PE,09:16:00,15:22:00,153.05,0.15,-82.87292818,12671.27072,152.9,1.267127072,2022-04-28 09:16:00
7644,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36200CE,09:16:00,15:22:00,126.9,225.0,-82.87292818,-8129.834254,-98.1,-0.8129834254,2022-04-28 09:16:00
7645,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36100PE,09:16:00,14:30:00,109.65,2.4,-83.10249307,8912.742382,107.25,0.8912742382,2022-04-28 09:16:00
7646,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36100CE,09:16:00,14:30:00,179.7,343.0,-83.10249307,-13570.63712,-163.3,-1.357063712,2022-04-28 09:16:00
7647,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36300PE,09:16:00,10:43:00,214.05,346.35,-82.6446281,-10933.8843,-132.3,-1.09338843,2022-04-28 09:16:00
7648,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36000PE,09:16:00,13:10:00,75.45,12.55,-83.33333333,5241.666667,62.9,0.5241666667,2022-04-28 09:16:00
7649,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36400CE,09:16:00,09:22:00,56.25,36.4,-82.41758242,1635.989011,19.85,0.1635989011,2022-04-28 09:16:00
7650,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36400PE,09:16:00,09:22:00,284.5,357.95,-82.41758242,-6053.571429,-73.45,-0.6053571429,2022-04-28 09:16:00
7651,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17250PE,9:16:00,10:46:00,137.2,176.55,-173.9130435,-6843.478261,-39.35,-0.68%,2022-04-28 09:16:00
7652,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17200CE,9:16:00,15:22:00,24.8,95.2,-174.4186047,-12279.06977,-70.4,-1.23%,2022-04-28 09:16:00
7653,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17050PE,9:16:00,13:02:00,22.6,2.85,-175.9530792,3475.073314,19.75,0.35%,2022-04-28 09:16:00
7654,2022-04-28,CLOSED,HEDGE,2022-04-28,NIFTY,16900PE,9:16:00,15:22:00,4.35,0.35,887.5739645,-3550.295858,-4.0,-0.36%,2022-04-28 09:16:00
7655,2022-04-28,CLOSED,HEDGE,2022-04-28,NIFTY,17400CE,9:16:00,15:22:00,1.65,0.2,862.0689655,-1250.0,-1.45,-0.13%,2022-04-28 09:16:00
7656,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17050CE,9:16:00,13:02:00,100.0,180.5,-175.9530792,-14164.22287,-80.5,-1.42%,2022-04-28 09:16:00
7657,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17250CE,9:16:00,10:46:00,13.2,2.8,-173.9130435,1808.695652,10.4,0.18%,2022-04-28 09:16:00
7658,2022-04-28,CLOSED,HEDGE,2022-04-28,BANKNIFTY,35700PE,09:16:00,15:22:00,25.0,0.1,420.1680672,-10462.18487,-24.9,-1.046218487,2022-04-28 09:16:00
7659,2022-04-28,CLOSED,HEDGE,2022-04-28,BANKNIFTY,36700CE,09:16:00,15:22:00,14.1,0.25,408.719346,-5660.762943,-13.85,-0.5660762943,2022-04-28 09:16:00
7660,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17100PE,9:16:00,13:59:00,39.35,1.4,-175.4385965,6657.894737,37.95,0.67%,2022-04-28 09:16:00
7661,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17100CE,9:16:00,13:59:00,66.7,174.2,-175.4385965,-18859.64912,-107.5,-1.89%,2022-04-28 09:16:00
7662,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17150CE,9:16:00,15:22:00,41.7,144.4,-174.9271137,-17965.01458,-102.7,-1.80%,2022-04-28 09:16:00
7663,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17150PE,9:16:00,15:22:00,64.85,0.6,-174.9271137,11239.06706,64.25,1.12%,2022-04-28 09:16:00
7664,2022-04-28,CLOSED,STRADDLE,2022-04-28,NIFTY,17200PE,9:16:00,15:22:00,96.8,0.8,-174.4186047,16744.18605,96.0,1.67%,2022-04-28 09:16:00
7665,2022-04-28,CLOSED,STRADDLE,2022-04-28,BANKNIFTY,36000CE,09:16:00,13:10:00,248.75,334.75,-83.33333333,-7166.666667,-86.0,-0.7166666667,2022-04-28 09:16:00
7666,2022-04-28,CLOSED,REBALANCE,2022-04-28,BANKNIFTY,35900CE,09:22:00,12:40:00,245.95,348.45,-83.56545961,-8565.45961,-102.5,-0.856545961,2022-04-28 09:22:00
7667,2022-04-28,CLOSED,REBALANCE,2022-04-28,BANKNIFTY,35900PE,09:22:00,12:40:00,65.9,13.8,-83.56545961,4353.760446,52.1,0.4353760446,2022-04-28 09:22:00
7668,2022-04-28,CLOSED,REBALANCE,2022-04-28,BANKNIFTY,35800CE,10:43:00,11:49:00,245.25,353.15,-83.79888268,-9041.899441,-107.9,-0.9041899441,2022-04-28 10:43:00
7669,2022-04-28,CLOSED,REBALANCE,2022-04-28,BANKNIFTY,35800PE,10:43:00,11:49:00,60.3,19.3,-83.79888268,3435.75419,41.0,0.343575419,2022-04-28 10:43:00
7670,2022-04-28,CLOSED,REBALANCE,2022-04-28,NIFTY,17000PE,10:46:00,12:02:00,20.9,3.65,-176.4705882,3044.117647,17.25,0.30%,2022-04-28 10:46:00
7671,2022-04-28,CLOSED,REBALANCE,2022-04-28,NIFTY,17000CE,10:46:00,12:02:00,97.3,175.2,-176.4705882,-13747.05882,-77.9,-1.37%,2022-04-28 10:46:00
