Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2024-01-19,21850,2024-01-25,6,CE,73.6,95.67999999999999,76.55,2024-01-19 15:30:00,87.3,58.5,-2.950000000000003,905.7971014492755,-2672.101449275365,1.5014999999999998,-4032.1557971014527,247.39583333333334,-0.40321557971014527,2024
2024-01-19,21400,2024-01-25,6,PE,65.75,85.47500000000001,85.47500000000001,2024-01-19 11:15:00,88.3,46.6,-19.72500000000001,934.5794392523364,-18434.579439252346,1.5122500000000003,-19847.897196261692,250.0,-1.9847897196261692,2024
2024-01-20,21900,2024-01-25,5,CE,69.55,90.415,36.4,2024-01-20 15:30:00,69.15,29.95,33.15,913.2420091324201,30273.972602739726,1.0594999999999999,29306.392694063925,250.0,2.9306392694063925,2024
2024-01-20,21500,2024-01-25,5,PE,41.9,54.47,54.47,2024-01-20 09:29:00,101.1,43.35,-12.57,930.2325581395348,-11693.023255813952,0.9637000000000001,-12589.488372093023,250.0,-1.2589488372093023,2024
2024-01-23,21950,2024-01-25,2,CE,38.25,49.725,6.1,2024-01-23 15:29:00,38.8,5.2,32.15,911.1617312072893,29293.84965831435,0.4435,28889.749430523916,250.0,2.8889749430523914,2024
2024-01-23,21500,2024-01-25,2,PE,23.05,29.965000000000003,29.965000000000003,2024-01-23 09:35:00,369.3,23.4,-6.915000000000003,930.2325581395348,-6432.558139534885,0.53015,-6925.72093023256,250.0,-0.6925720930232561,2024
2024-01-24,21400,2024-01-25,1,CE,40.2,52.260000000000005,52.260000000000005,2024-01-24 09:22:00,132.9,31.75,-12.060000000000002,934.5794392523364,-11271.02803738318,0.9246000000000001,-12135.140186915889,250.0,-1.213514018691589,2024
2024-01-24,20950,2024-01-25,1,PE,35.55,46.214999999999996,46.214999999999996,2024-01-24 09:18:00,52.3,3.75,-10.665,954.653937947494,-10181.384248210023,0.8176499999999999,-10961.957040572792,250.0,-1.0961957040572792,2024
2024-01-25,21650,2024-01-25,0,CE,11.25,14.625,0.3,2024-01-25 15:30:00,10.15,0.05,10.95,923.7875288683603,10115.473441108545,0.1155,10008.775981524248,250.0,1.0008775981524247,2024
2024-01-25,21250,2024-01-25,0,PE,20.05,26.065,26.065,2024-01-25 09:24:00,66.2,0.05,-6.015000000000001,941.1764705882354,-5661.176470588236,0.46115,-6095.200000000001,250.0,-0.6095200000000001,2024
2024-01-29,21650,2024-02-01,3,CE,129.5,168.35,168.35,2024-01-29 09:25:00,262.6,124.45,-38.849999999999994,514.8005148005149,-20000.0,2.9785000000000004,-21533.333333333332,139.31788931788932,-2.153333333333333,2024
2024-01-29,21200,2024-02-01,3,PE,58.15,75.595,24.2,2024-01-29 15:30:00,66.1,23.45,33.95,943.3962264150944,32028.301886792455,0.8235,31251.415094339623,250.0,3.1251415094339623,2024
2024-01-30,22000,2024-02-01,2,CE,97.75,127.075,19.8,2024-01-30 15:30:00,101.85,18.35,77.95,682.0119352088661,53162.83034953112,1.1755,52361.12531969309,187.55328218243818,5.236112531969309,2024
2024-01-30,21550,2024-02-01,2,PE,68.05,88.465,88.465,2024-01-30 09:25:00,167.0,67.4,-20.415000000000006,928.0742459396752,-18946.635730858474,1.5651499999999998,-20399.211136890957,250.0,-2.0399211136890956,2024
2024-01-31,21700,2024-02-01,1,CE,65.75,85.47500000000001,85.47500000000001,2024-01-31 09:29:00,164.4,61.6,-19.72500000000001,921.6589861751152,-18179.723502304154,1.5122500000000003,-19573.502304147474,250.0,-1.9573502304147474,2024
2024-01-31,21250,2024-02-01,1,PE,66.85,86.905,15.35,2024-01-31 15:30:00,69.4,12.5,51.49999999999999,941.1764705882354,48470.58823529411,0.822,47696.94117647058,250.0,4.769694117647059,2024
2024-02-01,22000,2024-02-01,0,CE,42.55,55.315,0.05,2024-02-01 15:29:00,53.85,0.05,42.5,909.090909090909,38636.36363636363,0.42599999999999993,38249.090909090904,250.0,3.8249090909090904,2024
2024-02-01,21550,2024-02-01,0,PE,65.1,84.63,0.05,2024-02-01 15:29:00,65.8,0.05,65.05,928.0742459396752,60371.229698375864,0.6515,59766.58932714617,250.0,5.976658932714617,2024
2024-02-02,22050,2024-02-08,6,CE,86.1,111.92999999999999,111.92999999999999,2024-02-02 09:20:00,227.65,76.95,-25.83,774.2934572202865,-20000.0,1.9802999999999997,-21533.333333333332,213.41463414634148,-2.153333333333333,2024
2024-02-02,21600,2024-02-08,6,PE,58.7,76.31,76.31,2024-02-02 13:25:00,76.55,30.35,-17.61,925.925925925926,-16305.555555555557,1.3500999999999999,-17555.64814814815,250.0,-1.755564814814815,2024
2024-02-05,22150,2024-02-08,3,CE,46.55,60.515,60.515,2024-02-05 09:25:00,87.3,23.25,-13.965000000000003,902.9345372460498,-12609.480812641088,1.07065,-13576.207674943573,250.00000000000006,-1.3576207674943572,2024
2024-02-05,21700,2024-02-08,3,PE,89.15,115.89500000000001,115.89500000000001,2024-02-05 14:42:00,154.0,53.15,-26.745000000000005,747.8033277248082,-20000.0,2.05045,-21533.333333333336,202.8416526453542,-2.1533333333333333,2024
2024-02-06,22050,2024-02-08,2,CE,45.95,59.73500000000001,59.73500000000001,2024-02-06 10:03:00,76.9,36.65,-13.785000000000004,907.0294784580499,-12503.401360544221,1.05685,-13461.99546485261,250.0,-1.346199546485261,2024
2024-02-06,21600,2024-02-08,2,PE,69.65,90.54500000000002,23.8,2024-02-06 15:30:00,87.3,23.05,45.85000000000001,925.925925925926,42453.703703703715,0.9345,41588.425925925934,250.0,4.158842592592594,2024
2024-02-07,22250,2024-02-08,1,CE,29.7,38.61,5.8,2024-02-07 15:30:00,32.3,4.65,23.9,898.8764044943821,21483.14606741573,0.355,21164.044943820223,250.0,2.1164044943820226,2024
2024-02-07,21800,2024-02-08,1,PE,32.4,42.12,42.12,2024-02-07 09:27:00,79.9,18.85,-9.719999999999999,917.4311926605504,-8917.43119266055,0.7452,-9601.100917431191,250.0,-0.960110091743119,2024
2024-02-08,22250,2024-02-08,0,CE,3.95,5.135000000000001,0.05,2024-02-08 15:29:00,4.8,0.05,3.9000000000000004,898.8764044943821,3505.6179775280903,0.04,3469.662921348315,250.0,0.34696629213483154,2024
2024-02-08,21800,2024-02-08,0,PE,11.1,14.43,14.43,2024-02-08 09:46:00,141.1,6.45,-3.33,917.4311926605504,-3055.045871559633,0.2553,-3289.266055045872,250.0,-0.3289266055045872,2024
2024-02-09,21950,2024-02-15,6,CE,88.95,115.635,82.75,2024-02-09 15:30:00,109.25,62.85,6.200000000000003,749.4847292486415,4646.80532134158,1.7169999999999999,3359.9400412216623,205.63987258759605,0.33599400412216623,2024
2024-02-09,21500,2024-02-15,6,PE,88.95,115.635,115.635,2024-02-09 11:04:00,124.0,50.0,-26.685000000000002,749.4847292486415,-20000.0,2.04585,-21533.333333333336,201.42402098557238,-2.1533333333333333,2024
2024-02-12,22000,2024-02-15,3,CE,65.8,85.54,26.25,2024-02-12 15:30:00,69.65,23.45,39.55,909.090909090909,35954.54545454545,0.9205,35117.72727272727,250.0,3.511772727272727,2024
2024-02-12,21600,2024-02-15,3,PE,73.25,95.22500000000001,95.22500000000001,2024-02-12 10:23:00,155.9,64.15,-21.97500000000001,910.1251422070532,-20000.0,1.6847500000000002,-21533.333333333336,245.73378839590433,-2.1533333333333333,2024
2024-02-13,21900,2024-02-15,2,CE,44.6,57.980000000000004,57.980000000000004,2024-02-13 10:52:00,58.65,25.45,-13.380000000000003,913.2420091324201,-12219.178082191784,1.0258,-13155.98173515982,250.0,-1.315598173515982,2024
2024-02-13,21450,2024-02-15,2,PE,60.4,78.52,78.52,2024-02-13 09:23:00,93.65,23.9,-18.119999999999997,932.4009324009324,-16895.104895104894,1.3892,-18190.396270396268,250.0,-1.8190396270396267,2024
2024-02-14,21800,2024-02-15,1,CE,22.55,29.315,29.315,2024-02-14 12:30:00,153.45,16.25,-6.765000000000001,917.4311926605504,-6206.422018348624,0.51865,-6682.247706422018,250.0,-0.6682247706422019,2024
2024-02-14,21350,2024-02-15,1,PE,36.35,47.255,3.4,2024-02-14 15:29:00,40.25,3.15,32.95,936.768149882904,30866.51053864169,0.3975,30494.145199063234,250.0,3.0494145199063234,2024
2024-02-15,22150,2024-02-15,0,CE,3.75,4.875,0.05,2024-02-15 15:29:00,4.85,0.05,3.7,902.9345372460498,3340.8577878103843,0.038,3306.5462753950346,250.00000000000006,0.3306546275395034,2024
2024-02-15,21700,2024-02-15,0,PE,12.15,15.795000000000002,15.795000000000002,2024-02-15 09:22:00,25.0,0.05,-3.6450000000000014,921.6589861751152,-3359.447004608296,0.27945000000000003,-3617.004608294932,250.0,-0.3617004608294932,2024
2024-02-16,22250,2024-02-22,6,CE,64.95,84.435,84.435,2024-02-16 10:13:00,89.2,61.1,-19.485,898.8764044943821,-17514.606741573036,1.49385,-18857.393258426964,250.0,-1.8857393258426964,2024
2024-02-16,21800,2024-02-22,6,PE,75.25,97.825,65.5,2024-02-16 15:30:00,81.65,55.2,9.75,885.9357696566998,8637.873754152823,1.4075,7390.919158361017,241.41749723145068,0.7390919158361018,2024
2024-02-19,22300,2024-02-22,3,CE,54.35,70.655,70.655,2024-02-19 11:15:00,92.7,38.4,-16.305,896.8609865470852,-14623.318385650224,1.2500499999999999,-15744.439461883409,250.0,-1.5744439461883408,2024
2024-02-19,21900,2024-02-22,3,PE,79.55,103.415,58.0,2024-02-19 15:29:00,101.8,43.4,21.549999999999997,838.0473496752563,18059.920385501773,1.3755000000000002,16907.18625602346,229.41546197360142,1.6907186256023459,2024
2024-02-20,22300,2024-02-22,2,CE,39.65,51.545,51.545,2024-02-20 09:43:00,64.35,32.15,-11.895000000000003,896.8609865470852,-10668.161434977581,0.9119499999999999,-11486.053811659194,250.0,-1.1486053811659194,2024
2024-02-20,21900,2024-02-22,2,PE,69.0,89.7,27.65,2024-02-20 15:30:00,72.45,27.65,41.35,913.2420091324201,37762.55707762557,0.9665,36879.90867579909,250.0,3.687990867579909,2024
2024-02-21,22450,2024-02-22,1,CE,19.3,25.090000000000003,1.6,2024-02-21 15:30:00,19.9,1.6,17.7,890.8685968819599,15768.37416481069,0.20900000000000002,15582.18262806236,250.0,1.558218262806236,2024
2024-02-21,22050,2024-02-22,1,PE,53.7,69.81,69.81,2024-02-21 14:23:00,124.1,21.0,-16.11,907.0294784580499,-14612.244897959183,1.2351,-15732.51700680272,250.0,-1.573251700680272,2024
2024-02-22,22300,2024-02-22,0,CE,5.0,6.5,0.05,2024-02-22 15:29:00,5.85,0.05,4.95,896.8609865470852,4439.461883408072,0.050499999999999996,4394.170403587444,250.0,0.4394170403587444,2024
2024-02-22,21850,2024-02-22,0,PE,9.95,12.934999999999999,12.934999999999999,2024-02-22 09:26:00,60.2,0.05,-2.9849999999999994,915.3318077803203,-2732.265446224256,0.22885,-2941.739130434782,250.0,-0.29417391304347823,2024
2024-02-23,22500,2024-02-29,6,CE,67.3,87.49,38.7,2024-02-23 15:30:00,76.65,38.0,28.599999999999994,888.8888888888889,25422.22222222222,1.06,24479.999999999996,250.0,2.4479999999999995,2024
2024-02-23,22050,2024-02-29,6,PE,82.5,107.25,76.95,2024-02-23 15:30:00,89.35,62.25,5.549999999999997,808.0808080808081,4484.848484848482,1.5945,3196.363636363634,222.72727272727272,0.31963636363636344,2024
2024-02-26,22400,2024-02-29,3,CE,55.15,71.69500000000001,36.3,2024-02-26 15:30:00,67.45,34.75,18.85,892.8571428571429,16830.357142857145,0.9144999999999999,16013.839285714288,250.0,1.6013839285714289,2024
2024-02-26,21950,2024-02-29,3,PE,62.0,80.60000000000001,80.60000000000001,2024-02-26 11:54:00,88.3,47.85,-18.60000000000001,911.1617312072893,-16947.60820045559,1.4260000000000002,-18246.924829157186,250.0,-1.8246924829157185,2024
2024-02-27,22300,2024-02-29,2,CE,52.4,68.12,68.12,2024-02-27 12:49:00,78.65,46.4,-15.720000000000006,896.8609865470852,-14098.654708520184,1.2052,-15179.551569506733,250.0,-1.5179551569506733,2024
2024-02-27,21850,2024-02-29,2,PE,41.1,53.43000000000001,16.05,2024-02-27 15:30:00,43.75,14.8,25.05,915.3318077803203,22929.061784897025,0.5715000000000001,22405.94965675057,250.0,2.240594965675057,2024
2024-02-28,22450,2024-02-29,1,CE,18.85,24.505000000000003,3.35,2024-02-28 15:30:00,19.4,2.9,15.500000000000002,890.8685968819599,13808.46325167038,0.22200000000000003,13610.690423162585,250.0,1.3610690423162584,2024
2024-02-28,22000,2024-02-29,1,PE,32.8,42.64,42.64,2024-02-28 10:51:00,156.25,24.15,-9.840000000000003,909.090909090909,-8945.454545454548,0.7544,-9631.27272727273,250.0,-0.9631272727272729,2024
2024-02-29,22150,2024-02-29,0,CE,13.25,17.225,17.225,2024-02-29 09:26:00,25.65,0.05,-3.9750000000000014,902.9345372460498,-3589.164785553049,0.30475,-3864.334085778783,250.00000000000006,-0.38643340857787833,2024
2024-02-29,21700,2024-02-29,0,PE,16.1,20.930000000000003,20.930000000000003,2024-02-29 10:13:00,26.15,0.05,-4.830000000000002,921.6589861751152,-4451.612903225808,0.3703,-4792.9032258064535,250.0,-0.4792903225806453,2024
2024-03-01,22250,2024-03-07,6,CE,120.0,156.0,156.0,2024-03-01 10:28:00,233.75,116.75,-36.0,555.5555555555555,-20000.0,2.7600000000000002,-21533.333333333332,154.51388888888889,-2.153333333333333,2024
2024-03-01,21850,2024-03-07,6,PE,60.05,78.065,28.8,2024-03-01 15:29:00,61.95,28.8,31.249999999999996,915.3318077803203,28604.118993135005,0.8885,27790.84668192219,250.0,2.779084668192219,2024
2024-03-02,22650,2024-03-07,5,CE,44.35,57.655,42.4,2024-03-02 12:29:00,54.75,42.4,1.9500000000000028,883.0022075055188,1721.854304635764,0.8675,955.8498896247264,250.0,0.09558498896247264,2024
2024-03-02,22200,2024-03-07,5,PE,84.75,110.175,65.0,2024-03-02 12:30:00,94.95,64.9,19.75,786.6273352999018,15535.88987217306,1.4975,14357.915437561458,218.28908554572277,1.4357915437561457,2024
2024-03-04,22650,2024-03-07,3,CE,44.0,57.2,27.45,2024-03-04 15:30:00,50.8,24.85,16.55,883.0022075055188,14613.686534216336,0.7145,13982.781456953644,250.0,1.3982781456953643,2024
2024-03-04,22200,2024-03-07,3,PE,66.6,86.58,56.7,2024-03-04 15:30:00,75.9,51.85,9.899999999999991,900.9009009009009,8918.918918918911,1.233,7808.108108108099,250.0,0.7808108108108099,2024
2024-03-05,22600,2024-03-07,2,CE,25.8,33.54,12.0,2024-03-05 15:30:00,30.9,8.95,13.8,884.9557522123894,12212.389380530974,0.378,11877.87610619469,250.0,1.1877876106194691,2024
2024-03-05,22150,2024-03-07,2,PE,54.15,70.395,31.15,2024-03-05 15:30:00,68.45,27.2,23.0,902.9345372460498,20767.494356659146,0.853,19997.29119638826,250.00000000000006,1.9997291196388263,2024
2024-03-06,22550,2024-03-07,1,CE,14.0,18.2,18.2,2024-03-06 09:44:00,56.55,6.7,-4.199999999999999,886.9179600886918,-3725.0554323725046,0.322,-4010.6430155210637,250.0,-0.4010643015521064,2024
2024-03-06,22100,2024-03-07,1,PE,29.75,38.675000000000004,38.675000000000004,2024-03-06 11:39:00,41.05,4.55,-8.925000000000004,904.9773755656109,-8076.923076923082,0.6842500000000001,-8696.153846153851,250.0,-0.8696153846153851,2024
2024-03-07,22750,2024-03-07,0,CE,2.95,3.8350000000000004,0.05,2024-03-07 15:29:00,3.3,0.05,2.9000000000000004,879.1208791208792,2549.4505494505497,0.03,2523.076923076924,250.0,0.25230769230769234,2024
2024-03-07,22300,2024-03-07,0,PE,12.2,15.86,0.05,2024-03-07 15:29:00,11.35,0.05,12.149999999999999,896.8609865470852,10896.860986547084,0.1225,10786.995515695065,250.0,1.0786995515695066,2024
2024-03-11,22750,2024-03-14,3,CE,35.65,46.345,9.85,2024-03-11 15:29:00,38.15,9.6,25.799999999999997,879.1208791208792,22681.31868131868,0.455,22281.31868131868,250.0,2.228131868131868,2024
2024-03-11,22300,2024-03-14,3,PE,58.95,76.635,76.635,2024-03-11 11:55:00,101.9,54.7,-17.685000000000002,896.8609865470852,-15860.986547085204,1.35585,-17076.99551569507,250.0,-1.707699551569507,2024
2024-03-12,22550,2024-03-14,2,CE,42.55,55.315,55.315,2024-03-12 09:35:00,70.2,30.45,-12.765,886.9179600886918,-11321.507760532151,0.97865,-12189.49002217295,250.0,-1.2189490022172949,2024
2024-03-12,22100,2024-03-14,2,PE,26.6,34.580000000000005,34.580000000000005,2024-03-12 10:47:00,38.15,12.75,-7.980000000000004,904.9773755656109,-7221.719457013579,0.6118000000000001,-7775.38461538462,250.0,-0.777538461538462,2024
2024-03-13,22650,2024-03-14,1,CE,17.35,22.555000000000003,1.6,2024-03-13 15:30:00,16.5,1.6,15.750000000000002,883.0022075055188,13907.284768211923,0.18950000000000003,13739.955849889626,250.0,1.3739955849889627,2024
2024-03-13,22200,2024-03-14,1,PE,28.2,36.660000000000004,36.660000000000004,2024-03-13 09:31:00,308.3,25.3,-8.460000000000004,900.9009009009009,-7621.621621621625,0.6486,-8205.94594594595,250.0,-0.820594594594595,2024
2024-03-14,22200,2024-03-14,0,CE,11.4,14.82,14.82,2024-03-14 09:24:00,50.2,0.05,-3.42,900.9009009009009,-3081.081081081081,0.2622,-3317.297297297297,250.0,-0.3317297297297297,2024
2024-03-14,21750,2024-03-14,0,PE,13.6,17.68,0.05,2024-03-14 15:29:00,17.0,0.05,13.549999999999999,919.5402298850574,12459.770114942527,0.1365,12334.252873563217,250.0,1.2334252873563216,2024
2024-03-15,22300,2024-03-21,6,CE,75.4,98.02000000000001,48.95,2024-03-15 15:30:00,85.25,37.75,26.450000000000003,884.1732979664013,23386.383731211317,1.2435,22286.914235190095,246.46330680813438,2.2286914235190096,2024
2024-03-15,21850,2024-03-21,6,PE,59.05,76.765,76.765,2024-03-15 09:36:00,114.25,55.4,-17.715000000000003,915.3318077803203,-16215.102974828378,1.35815,-17458.26086956522,250.0,-1.7458260869565219,2024
2024-03-18,22200,2024-03-21,3,CE,60.25,78.325,78.325,2024-03-18 12:18:00,98.35,48.9,-18.075000000000003,900.9009009009009,-16283.783783783785,1.3857499999999998,-17532.20720720721,250.0,-1.753220720720721,2024
2024-03-18,21750,2024-03-21,3,PE,53.2,69.16000000000001,69.16000000000001,2024-03-18 09:48:00,72.3,19.65,-15.960000000000008,919.5402298850574,-14675.862068965524,1.2236000000000002,-15801.011494252882,250.0,-1.5801011494252881,2024
2024-03-19,22150,2024-03-21,2,CE,57.3,74.49,15.8,2024-03-19 15:29:00,57.8,15.05,41.5,902.9345372460498,37471.783295711066,0.731,36811.7381489842,250.00000000000006,3.68117381489842,2024
2024-03-19,21750,2024-03-21,2,PE,39.4,51.22,51.22,2024-03-19 09:22:00,83.85,39.9,-11.82,919.5402298850574,-10868.965517241379,0.9062000000000001,-11702.252873563219,250.0,-1.170225287356322,2024
2024-03-20,22050,2024-03-21,1,CE,36.25,47.125,14.2,2024-03-20 15:30:00,39.2,11.9,22.05,907.0294784580499,20000.0,0.5045000000000001,19542.403628117914,250.0,1.9542403628117915,2024
2024-03-20,21650,2024-03-21,1,PE,26.2,34.06,34.06,2024-03-20 10:01:00,58.25,9.9,-7.860000000000003,923.7875288683603,-7260.969976905314,0.6026,-7817.644341801389,250.0,-0.7817644341801389,2024
2024-03-21,22200,2024-03-21,0,CE,6.8,8.84,0.05,2024-03-21 15:29:00,7.5,0.05,6.75,900.9009009009009,6081.081081081081,0.06849999999999999,6019.3693693693685,250.0,0.6019369369369368,2024
2024-03-21,21750,2024-03-21,0,PE,5.0,6.5,0.05,2024-03-21 15:29:00,6.4,0.05,4.95,919.5402298850574,4551.724137931034,0.050499999999999996,4505.287356321839,250.0,0.45052873563218393,2024
2024-03-22,22150,2024-03-28,6,CE,83.85,109.005,109.005,2024-03-22 10:15:00,185.9,61.65,-25.155,795.070562512423,-20000.0,1.92855,-21533.333333333336,220.1351619956271,-2.1533333333333333,2024
2024-03-22,21700,2024-03-28,6,PE,33.5,43.550000000000004,43.550000000000004,2024-03-22 09:26:00,55.8,13.2,-10.050000000000004,921.6589861751152,-9262.67281105991,0.7705000000000002,-9972.811059907837,250.0,-0.9972811059907838,2024
2024-03-26,22150,2024-03-28,2,CE,95.35,123.955,63.65,2024-03-26 15:30:00,96.95,60.45,31.699999999999996,699.1784653032686,22163.95735011361,1.59,21052.263590281415,193.58503758084248,2.1052263590281415,2024
2024-03-26,21750,2024-03-28,2,PE,26.0,33.800000000000004,14.2,2024-03-26 15:30:00,27.0,12.15,11.8,919.5402298850574,10850.574712643678,0.402,10480.919540229886,250.0,1.0480919540229887,2024
2024-03-27,22250,2024-03-28,1,CE,28.2,36.660000000000004,36.660000000000004,2024-03-27 09:30:00,58.95,17.3,-8.460000000000004,898.8764044943821,-7604.494382022476,0.6486,-8187.505617977533,250.0,-0.8187505617977533,2024
2024-03-27,21850,2024-03-28,1,PE,21.3,27.69,2.7,2024-03-27 15:30:00,22.35,2.55,18.6,915.3318077803203,17025.17162471396,0.24,16805.491990846684,250.0,1.6805491990846684,2024
2024-03-28,22400,2024-03-28,0,CE,2.35,3.055,3.055,2024-03-28 09:20:00,130.15,0.05,-0.7050000000000001,892.8571428571429,-629.4642857142858,0.05405,-677.7232142857144,250.0,-0.06777232142857145,2024
2024-03-28,21950,2024-03-28,0,PE,4.05,5.265,0.05,2024-03-28 15:29:00,3.8,0.05,4.0,911.1617312072893,3644.6469248291573,0.040999999999999995,3607.2892938496584,250.0,0.36072892938496587,2024
2024-04-01,22700,2024-04-04,3,CE,42.95,55.83500000000001,55.83500000000001,2024-04-01 09:23:00,61.0,26.15,-12.885000000000005,881.0572687224669,-11352.42290748899,0.9878500000000001,-12222.77533039648,250.0,-1.222277533039648,2024
2024-04-01,22250,2024-04-04,3,PE,51.3,66.69,30.55,2024-04-01 15:29:00,47.4,27.65,20.749999999999996,898.8764044943821,18651.685393258424,0.8185,17915.955056179773,250.0,1.7915955056179773,2024
2024-04-02,22700,2024-04-04,2,CE,18.1,23.53,23.53,2024-04-02 09:31:00,31.05,10.25,-5.43,881.0572687224669,-4784.140969162995,0.41630000000000006,-5150.925110132158,250.0,-0.5150925110132158,2024
2024-04-02,22250,2024-04-04,2,PE,41.05,53.364999999999995,21.8,2024-04-02 15:30:00,45.05,20.45,19.249999999999996,898.8764044943821,17303.37078651685,0.6285,16738.426966292132,250.0,1.6738426966292133,2024
2024-04-03,22600,2024-04-04,1,CE,13.05,16.965,16.965,2024-04-03 10:03:00,39.85,9.15,-3.914999999999999,884.9557522123894,-3464.6017699115037,0.30015000000000003,-3730.2212389380525,250.0,-0.37302212389380524,2024
2024-04-03,22150,2024-04-04,1,PE,18.65,24.244999999999997,3.75,2024-04-03 15:30:00,21.6,3.25,14.899999999999999,902.9345372460498,13453.72460496614,0.22399999999999998,13251.467268623026,250.00000000000006,1.3251467268623025,2024
2024-04-04,22800,2024-04-04,0,CE,2.7,3.5100000000000002,0.05,2024-04-04 15:29:00,3.25,0.05,2.6500000000000004,877.1929824561404,2324.5614035087724,0.0275,2300.4385964912285,250.0,0.23004385964912283,2024
2024-04-04,22350,2024-04-04,0,PE,5.45,7.085000000000001,7.085000000000001,2024-04-04 09:21:00,105.0,0.05,-1.6350000000000007,894.8545861297539,-1463.0872483221483,0.12535000000000002,-1575.257270693513,250.0,-0.1575257270693513,2024
2024-04-05,22700,2024-04-11,6,CE,,,,,,,,,,,,,,2024
2024-04-05,22250,2024-04-11,6,PE,,,,,,,,,,,,,,2024
2024-04-08,22800,2024-04-11,3,CE,,,,,,,,,,,,,,2024
2024-04-08,22350,2024-04-11,3,PE,,,,,,,,,,,,,,2024
2024-04-09,23000,2024-04-11,2,CE,,,,,,,,,,,,,,2024
2024-04-09,22550,2024-04-11,2,PE,,,,,,,,,,,,,,2024
2024-04-10,22950,2024-04-11,1,CE,,,,,,,,,,,,,,2024
2024-04-10,22500,2024-04-11,1,PE,,,,,,,,,,,,,,2024
2024-04-12,22900,2024-04-18,6,CE,46.15,59.995,17.75,2024-04-12 15:30:00,51.95,17.25,28.4,873.3624454148471,24803.493449781658,0.639,24245.41484716157,250.0,2.424541484716157,2024
2024-04-12,22450,2024-04-18,6,PE,50.05,65.065,65.065,2024-04-12 12:41:00,76.05,33.35,-15.015,890.8685968819599,-13376.391982182628,1.15115,-14401.915367483298,250.0,-1.4401915367483298,2024
2024-04-15,22550,2024-04-18,3,CE,67.0,87.10000000000001,26.0,2024-04-15 15:30:00,78.8,22.9,41.0,886.9179600886918,36363.63636363636,0.93,35538.80266075388,250.0,3.5538802660753874,2024
2024-04-15,22100,2024-04-18,3,PE,29.9,38.87,38.87,2024-04-15 09:17:00,52.35,20.15,-8.969999999999999,904.9773755656109,-8117.647058823529,0.6877,-8740.0,250.0,-0.874,2024
2024-04-16,22350,2024-04-18,2,CE,30.65,39.845,17.25,2024-04-16 15:30:00,37.2,9.95,13.399999999999999,894.8545861297539,11991.0514541387,0.479,11562.416107382549,250.0,1.156241610738255,2024
2024-04-16,21900,2024-04-18,2,PE,28.25,36.725,16.0,2024-04-16 15:30:00,31.2,10.8,12.25,913.2420091324201,11187.214611872147,0.4425,10783.105022831049,250.0,1.078310502283105,2024
2024-04-18,22450,2024-04-18,0,CE,3.95,5.135000000000001,5.135000000000001,2024-04-18 11:10:00,5.4,0.05,-1.1850000000000005,890.8685968819599,-1055.679287305123,0.09085000000000001,-1136.6146993318491,250.0,-0.1136614699331849,2024
2024-04-18,22000,2024-04-18,0,PE,5.2,6.760000000000001,6.760000000000001,2024-04-18 09:39:00,74.35,1.75,-1.5600000000000005,909.090909090909,-1418.1818181818185,0.11960000000000001,-1526.9090909090912,250.0,-0.15269090909090913,2024
2024-04-19,22100,2024-04-25,6,CE,65.9,85.67000000000002,85.67000000000002,2024-04-19 11:27:00,198.85,66.15,-19.77000000000001,904.9773755656109,-17891.402714932137,1.5157000000000003,-19263.076923076933,250.0,-1.9263076923076932,2024
2024-04-19,21650,2024-04-25,6,PE,113.05,146.965,38.0,2024-04-19 15:30:00,120.9,37.3,75.05,589.7095680377413,44257.70308123248,1.5105000000000002,43366.94677871148,159.59015185021374,4.336694677871148,2024
2024-04-22,22550,2024-04-25,3,CE,25.6,33.28,33.28,2024-04-22 15:12:00,43.0,19.3,-7.68,886.9179600886918,-6811.5299334811525,0.5888,-7333.747228381373,250.0,-0.7333747228381373,2024
2024-04-22,22100,2024-04-25,3,PE,73.3,95.29,95.29,2024-04-22 09:46:00,97.7,30.0,-21.99000000000001,904.9773755656109,-19900.45248868779,1.6859000000000002,-21426.153846153855,250.0,-2.1426153846153855,2024
2024-04-23,22650,2024-04-25,2,CE,14.45,18.785,6.5,2024-04-23 15:30:00,16.5,6.5,7.949999999999999,883.0022075055188,7019.867549668874,0.2095,6834.878587196467,250.0,0.6834878587196467,2024
2024-04-23,22200,2024-04-25,2,PE,45.6,59.28,35.8,2024-04-23 15:30:00,49.8,24.25,9.800000000000004,900.9009009009009,8828.828828828833,0.8140000000000001,8095.495495495499,250.0,0.8095495495495499,2024
2024-04-24,22650,2024-04-25,1,CE,7.8,10.14,10.14,2024-04-24 09:52:00,15.25,3.5,-2.3400000000000007,883.0022075055188,-2066.2251655629148,0.1794,-2224.635761589405,250.0,-0.2224635761589405,2024
2024-04-24,22200,2024-04-25,1,PE,18.05,23.465000000000003,7.65,2024-04-24 15:30:00,20.25,7.5,10.4,900.9009009009009,9369.36936936937,0.257,9137.837837837838,250.0,0.9137837837837838,2024
