Day,Time,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2019-04-16,09:15:00,11850,2019-04-18,2,CE,4.35,6.5249999999999995,6.5249999999999995,2019-04-16 09:34:00,18.05,4.15,-2.175,1687.7637130801688,-3670.886075949367,0.10875,-3854.4303797468356,250.0,-0.38544303797468354,2019
2019-04-16,09:15:00,11600,2019-04-18,2,PE,5.6,8.399999999999999,2.5,2019-04-16 15:29:00,5.65,2.25,3.0999999999999996,1724.1379310344828,5344.827586206896,0.081,5205.172413793103,250.0,0.5205172413793103,2019
2019-04-18,09:15:00,11950,2019-04-18,0,CE,0.25,0.375,0.05,2019-04-18 15:28:00,0.3,0.05,0.2,1673.6401673640169,334.7280334728034,0.003,329.70711297071136,250.0,0.03297071129707114,2019
2019-04-18,09:15:00,11750,2019-04-18,0,PE,2.9,4.35,4.35,2019-04-18 09:43:00,18.9,0.05,-1.4499999999999997,1702.127659574468,-2468.085106382978,0.0725,-2591.489361702127,250.0,-0.25914893617021273,2019
2019-04-22,09:15:00,11850,2019-04-25,3,CE,13.4,20.1,5.25,2019-04-22 15:29:00,13.25,5.25,8.15,1687.7637130801688,13755.274261603376,0.1865,13440.506329113925,250.0,1.3440506329113926,2019
2019-04-22,09:15:00,11600,2019-04-25,3,PE,21.65,32.474999999999994,32.474999999999994,2019-04-22 09:35:00,52.5,22.2,-10.824999999999996,1724.1379310344828,-18663.793103448268,0.5412499999999999,-19596.98275862068,250.0,-1.9596982758620682,2019
2019-04-23,09:15:00,11750,2019-04-25,2,CE,13.5,20.25,6.0,2019-04-23 15:30:00,20.2,5.1,7.5,1702.127659574468,12765.95744680851,0.195,12434.042553191488,250.0,1.2434042553191487,2019
2019-04-23,09:15:00,11500,2019-04-25,2,PE,18.95,28.424999999999997,15.3,2019-04-23 15:30:00,21.9,7.85,3.6499999999999986,1739.1304347826087,6347.826086956519,0.3425,5752.173913043475,250.0,0.5752173913043476,2019
2019-04-24,09:15:00,11700,2019-04-25,1,CE,13.25,19.875,19.875,2019-04-24 14:14:00,63.3,6.15,-6.625,1709.4017094017092,-11324.786324786324,0.33125,-11891.025641025639,249.99999999999994,-1.1891025641025639,2019
2019-04-24,09:15:00,11500,2019-04-25,1,PE,8.25,12.375,1.9,2019-04-24 15:29:00,12.35,1.85,6.35,1739.1304347826087,11043.478260869564,0.1015,10866.95652173913,250.0,1.086695652173913,2019
2019-04-25,09:15:00,11850,2019-04-25,0,CE,0.5,0.75,0.75,2019-04-25 09:19:00,4.9,0.05,-0.25,1687.7637130801688,-421.9409282700422,0.0125,-443.03797468354435,250.0,-0.04430379746835444,2019
2019-04-25,09:15:00,11600,2019-04-25,0,PE,1.15,1.7249999999999999,1.7249999999999999,2019-04-25 15:03:00,2.0,0.05,-0.575,1724.1379310344828,-991.3793103448276,0.02875,-1040.948275862069,250.0,-0.10409482758620692,2019
2019-04-26,09:15:00,11800,2019-05-02,6,CE,14.9,22.35,22.35,2019-04-26 14:01:00,28.2,10.35,-7.450000000000001,1694.915254237288,-12627.118644067798,0.3725,-13258.474576271186,250.0,-1.3258474576271186,2019
2019-04-26,09:15:00,11550,2019-05-02,6,PE,20.9,31.349999999999998,5.95,2019-04-26 15:29:00,23.0,5.9,14.95,1731.6017316017317,25887.445887445887,0.26849999999999996,25422.510822510823,250.0,2.542251082251082,2019
2019-04-30,09:15:00,11850,2019-05-02,2,CE,8.55,12.825000000000001,2.7,2019-04-30 15:30:00,10.15,1.9,5.8500000000000005,1687.7637130801688,9873.417721518988,0.1125,9683.54430379747,250.0,0.968354430379747,2019
2019-04-30,09:15:00,11650,2019-05-02,2,PE,16.3,24.450000000000003,24.450000000000003,2019-04-30 09:48:00,38.65,4.8,-8.150000000000002,1716.7381974248926,-13991.416309012879,0.40750000000000003,-14690.987124463523,250.0,-1.4690987124463522,2019
2019-05-02,09:15:00,11850,2019-05-02,0,CE,0.6,0.8999999999999999,0.8999999999999999,2019-05-02 10:05:00,2.3,0.05,-0.29999999999999993,1687.7637130801688,-506.32911392405055,0.015,-531.6455696202531,250.0,-0.053164556962025315,2019
2019-05-02,09:15:00,11600,2019-05-02,0,PE,1.55,2.325,0.05,2019-05-02 15:28:00,1.9,0.05,1.5,1724.1379310344828,2586.206896551724,0.016,2558.6206896551726,250.0,0.2558620689655172,2019
2019-05-03,09:15:00,11850,2019-05-09,6,CE,27.9,41.849999999999994,16.6,2019-05-03 15:30:00,33.95,15.75,11.299999999999997,1433.6917562724018,16200.716845878136,0.445,15562.724014336916,212.3655913978495,1.5562724014336917,2019
2019-05-03,09:15:00,11600,2019-05-09,6,PE,16.2,24.299999999999997,14.4,2019-05-03 15:30:00,18.25,10.35,1.799999999999999,1724.1379310344828,3103.448275862067,0.306,2575.8620689655154,250.0,0.25758620689655154,2019
2019-05-06,09:15:00,11700,2019-05-09,3,CE,34.4,51.599999999999994,28.5,2019-05-06 15:30:00,38.85,23.0,5.899999999999999,1162.7906976744189,6860.46511627907,0.629,6129.069767441861,170.05813953488376,0.612906976744186,2019
2019-05-06,09:15:00,11500,2019-05-09,3,PE,20.35,30.525000000000002,23.95,2019-05-06 15:30:00,28.4,14.35,-3.599999999999998,1739.1304347826087,-6260.869565217387,0.443,-7031.304347826082,250.0,-0.7031304347826083,2019
2019-05-07,09:15:00,11750,2019-05-09,2,CE,18.5,27.75,4.95,2019-05-07 15:30:00,20.2,4.7,13.55,1702.127659574468,23063.82978723404,0.2345,22664.68085106383,250.0,2.266468085106383,2019
2019-05-07,09:15:00,11550,2019-05-09,2,PE,22.1,33.150000000000006,33.150000000000006,2019-05-07 10:50:00,80.05,14.65,-11.050000000000004,1731.6017316017317,-19134.19913419914,0.5525000000000001,-20090.9090909091,250.0,-2.0090909090909097,2019
2019-05-08,09:15:00,11600,2019-05-09,1,CE,11.6,17.4,1.6,2019-05-08 15:30:00,13.9,1.35,10.0,1724.1379310344828,17241.379310344826,0.132,17013.793103448275,250.0,1.7013793103448276,2019
2019-05-08,09:15:00,11350,2019-05-09,1,PE,15.45,23.174999999999997,23.174999999999997,2019-05-08 11:28:00,34.6,7.8,-7.724999999999998,1762.1145374449338,-13612.33480176211,0.38625,-14292.951541850216,250.0,-1.4292951541850216,2019
2019-05-09,09:15:00,11450,2019-05-09,0,CE,1.55,2.325,2.325,2019-05-09 09:19:00,2.75,0.05,-0.7750000000000001,1746.7248908296942,-1353.7117903930132,0.03875,-1421.3973799126638,250.0,-0.1421397379912664,2019
2019-05-09,09:15:00,11200,2019-05-09,0,PE,1.6,2.4000000000000004,2.4000000000000004,2019-05-09 09:31:00,3.3,0.05,-0.8000000000000003,1785.7142857142858,-1428.5714285714291,0.04,-1500.0000000000007,250.0,-0.15000000000000005,2019
2019-05-10,09:15:00,11450,2019-05-16,6,CE,49.25,73.875,30.5,2019-05-10 15:30:00,55.0,30.4,18.75,812.1827411167512,15228.426395939086,0.7975,14580.710659898477,116.24365482233503,1.4580710659898477,2019
2019-05-10,09:15:00,11200,2019-05-16,6,PE,47.85,71.775,71.775,2019-05-10 15:27:00,75.75,37.1,-23.925000000000004,835.9456635318703,-20000.0,1.19625,-21000.0,117.03239289446184,-2.1,2019
2019-05-13,09:15:00,11350,2019-05-16,3,CE,47.45,71.17500000000001,18.35,2019-05-13 15:30:00,61.0,17.0,29.1,842.9926238145413,24531.085353003153,0.6580000000000001,23976.396206533183,119.59957850368805,2.3976396206533184,2019
2019-05-13,09:15:00,11150,2019-05-16,3,PE,62.0,93.0,73.55,2019-05-13 15:29:00,90.5,34.1,-11.549999999999997,645.1612903225806,-7451.612903225804,1.3555000000000001,-8326.129032258063,89.91935483870968,-0.8326129032258063,2019
2019-05-14,09:15:00,11250,2019-05-16,2,CE,39.3,58.949999999999996,58.949999999999996,2019-05-14 13:50:00,105.0,27.15,-19.65,1017.8117048346056,-20000.0,0.9825,-21000.0,143.12977099236642,-2.1,2019
2019-05-14,09:15:00,11050,2019-05-16,2,PE,38.3,57.449999999999996,12.0,2019-05-14 15:30:00,53.35,6.0,26.299999999999997,1044.3864229765013,27467.36292428198,0.503,26942.036553524802,144.25587467362925,2.69420365535248,2019
2019-05-15,09:15:00,11400,2019-05-16,1,CE,11.65,17.475,1.05,2019-05-15 15:30:00,15.2,1.0,10.6,1754.3859649122808,18596.491228070176,0.127,18373.684210526313,250.0,1.8373684210526313,2019
2019-05-15,09:15:00,11150,2019-05-16,1,PE,20.55,30.825000000000003,30.825000000000003,2019-05-15 13:07:00,48.25,11.7,-10.275000000000002,1793.7219730941704,-18430.493273542605,0.51375,-19352.017937219734,250.0,-1.9352017937219734,2019
2019-05-16,09:15:00,11300,2019-05-16,0,CE,2.6,3.9000000000000004,3.9000000000000004,2019-05-16 14:30:00,4.7,0.05,-1.3000000000000003,1769.9115044247787,-2300.884955752213,0.065,-2415.9292035398234,250.0,-0.24159292035398233,2019
2019-05-16,09:15:00,11050,2019-05-16,0,PE,4.5,6.75,0.05,2019-05-16 15:29:00,6.7,0.05,4.45,1809.9547511312219,8054.298642533938,0.0455,7971.945701357467,250.0,0.7971945701357467,2019
2019-05-17,09:15:00,11350,2019-05-23,6,CE,209.4,314.1,292.1,2019-05-17 15:29:00,293.05,205.85,-82.70000000000002,191.02196752626548,-15797.51671442216,5.015,-16755.49188156638,27.101241642788914,-1.675549188156638,2019
2019-05-17,09:15:00,11150,2019-05-23,6,PE,192.5,288.75,149.95,2019-05-17 15:29:00,199.85,146.05,42.55000000000001,207.7922077922078,8841.558441558444,3.4245,8129.974025974027,28.96103896103896,0.8129974025974027,2019
2019-05-20,09:15:00,11750,2019-05-23,3,CE,107.8,161.7,161.7,2019-05-20 10:15:00,270.35,120.0,-53.89999999999999,371.05751391465685,-20000.0,2.695,-21000.0,54.49907235621523,-2.1,2019
2019-05-20,09:15:00,11550,2019-05-23,3,PE,140.0,210.0,78.15,2019-05-20 15:29:00,179.7,75.2,61.849999999999994,285.7142857142857,17671.42857142857,2.1815,17048.142857142855,41.25,1.7048142857142854,2019
2019-05-21,09:15:00,12000,2019-05-23,2,CE,134.0,201.0,100.95,2019-05-21 15:29:00,152.45,91.0,33.05,298.5074626865672,9865.671641791045,2.3495,9164.328358208955,44.776119402985074,0.9164328358208955,2019
2019-05-21,09:15:00,11750,2019-05-23,2,PE,153.3,229.95000000000002,229.95000000000002,2019-05-21 14:47:00,237.85,138.35,-76.65,260.9262883235486,-20000.0,3.8325,-21000.0,38.3235485975212,-2.1,2019
2019-05-22,09:15:00,11850,2019-05-23,1,CE,146.15,219.22500000000002,168.85,2019-05-22 15:29:00,198.15,140.5,-22.69999999999999,273.6914129319192,-6212.795073554563,3.15,-7074.9230242901085,40.54054054054053,-0.7074923024290108,2019
2019-05-22,09:15:00,11600,2019-05-23,1,PE,151.7,227.54999999999998,134.25,2019-05-22 15:30:00,168.95,116.0,17.44999999999999,263.6783124588003,4601.186552406062,2.8595,3847.1984179301226,38.23335530652604,0.3847198417930123,2019
2019-05-23,09:15:00,12000,2019-05-23,0,CE,131.25,196.875,0.05,2019-05-23 15:29:00,133.9,0.05,131.2,304.76190476190476,39984.7619047619,1.3130000000000002,39584.60952380952,45.714285714285715,3.9584609523809524,2019
2019-05-23,09:15:00,11800,2019-05-23,0,PE,112.5,168.75,134.0,2019-05-23 15:29:00,162.6,8.65,-21.5,355.55555555555554,-7644.444444444444,2.465,-8520.888888888889,52.444444444444436,-0.8520888888888889,2019
2019-05-24,09:15:00,11850,2019-05-30,6,CE,72.0,108.0,91.85,2019-05-24 15:29:00,106.75,33.95,-19.849999999999994,555.5555555555555,-11027.777777777774,1.6385,-11938.055555555553,82.29166666666666,-1.1938055555555553,2019
2019-05-24,09:15:00,11650,2019-05-30,6,PE,59.75,89.625,23.6,2019-05-24 15:29:00,81.4,22.0,36.15,669.4560669456067,24200.83682008368,0.8334999999999999,23642.84518828452,97.48953974895397,2.364284518828452,2019
2019-05-27,09:15:00,11950,2019-05-30,3,CE,36.55,54.824999999999996,54.824999999999996,2019-05-27 09:51:00,85.95,34.45,-18.275,1094.3912448700412,-20000.0,0.9137500000000001,-21000.0,163.4746922024624,-2.1,2019
2019-05-27,09:15:00,11750,2019-05-30,3,PE,46.85,70.275,19.95,2019-05-27 15:30:00,46.9,16.5,26.900000000000002,853.7886872998931,22966.915688367128,0.668,22396.5848452508,125.40021344717181,2.23965848452508,2019
2019-05-28,09:15:00,12100,2019-05-30,2,CE,14.2,21.299999999999997,10.65,2019-05-28 15:29:00,17.5,5.6,3.549999999999999,1652.8925619834713,5867.7685950413215,0.24850000000000003,5457.024793388428,250.00000000000006,0.5457024793388427,2019
2019-05-28,09:15:00,11850,2019-05-30,2,PE,37.2,55.800000000000004,55.800000000000004,2019-05-28 14:30:00,56.9,19.3,-18.6,1075.268817204301,-20000.0,0.93,-21000.0,159.2741935483871,-2.1,2019
2019-05-29,09:15:00,12000,2019-05-30,1,CE,21.85,32.775000000000006,4.8,2019-05-29 15:30:00,24.8,3.85,17.05,1666.6666666666665,28416.666666666664,0.2665,27972.499999999996,250.0,2.7972499999999996,2019
2019-05-29,09:15:00,11800,2019-05-30,1,PE,16.55,24.825000000000003,14.0,2019-05-29 15:30:00,22.65,9.35,2.5500000000000007,1694.915254237288,4322.033898305086,0.3055,3804.2372881355946,250.0,0.38042372881355946,2019
2019-05-30,09:15:00,12000,2019-05-30,0,CE,1.7,2.55,2.55,2019-05-30 09:18:00,8.7,0.05,-0.8499999999999999,1666.6666666666665,-1416.6666666666663,0.0425,-1487.4999999999995,250.0,-0.14874999999999994,2019
2019-05-30,09:15:00,11750,2019-05-30,0,PE,2.8,4.199999999999999,0.05,2019-05-30 15:29:00,2.95,0.05,2.75,1702.127659574468,4680.851063829787,0.028499999999999998,4632.340425531915,250.0,0.4632340425531915,2019
2019-05-31,09:15:00,12100,2019-06-06,6,CE,35.7,53.550000000000004,13.0,2019-05-31 15:30:00,46.65,9.45,22.700000000000003,1120.4481792717086,25434.17366946779,0.48700000000000004,24888.515406162467,169.46778711484592,2.488851540616247,2019
2019-05-31,09:15:00,11900,2019-06-06,6,PE,59.75,89.625,89.625,2019-05-31 12:00:00,135.5,37.05,-29.875,669.4560669456067,-20000.0,1.4937500000000001,-21000.0,99.581589958159,-2.1,2019
2019-06-03,09:15:00,12050,2019-06-06,3,CE,17.95,26.924999999999997,26.924999999999997,2019-06-03 09:27:00,83.0,15.3,-8.974999999999998,1659.7510373443984,-14896.265560165972,0.44875,-15641.078838174271,250.0,-1.5641078838174272,2019
2019-06-03,09:15:00,11850,2019-06-06,3,PE,50.8,76.19999999999999,12.3,2019-06-03 15:30:00,55.55,11.1,38.5,787.4015748031499,30314.96062992127,0.631,29818.11023622048,116.63385826771658,2.9818110236220483,2019
2019-06-04,09:15:00,12150,2019-06-06,2,CE,23.85,35.775000000000006,7.05,2019-06-04 15:30:00,30.6,5.05,16.8,1646.0905349794239,27654.320987654322,0.30900000000000005,27145.679012345678,250.0,2.7145679012345676,2019
2019-06-04,09:15:00,11950,2019-06-06,2,PE,24.15,36.224999999999994,8.25,2019-06-04 15:30:00,25.85,8.1,15.899999999999999,1656.3146997929612,26335.40372670808,0.324,25798.75776397516,247.41200828157358,2.579875776397516,2019
2019-06-06,09:15:00,12150,2019-06-06,0,CE,2.05,3.0749999999999997,0.05,2019-06-06 15:29:00,2.0,0.05,1.9999999999999998,1646.0905349794239,3292.1810699588473,0.020999999999999998,3257.6131687242796,250.0,0.32576131687242793,2019
2019-06-06,09:15:00,11900,2019-06-06,0,PE,3.2,4.800000000000001,4.800000000000001,2019-06-06 09:29:00,54.85,2.75,-1.6000000000000005,1680.672268907563,-2689.0756302521017,0.08,-2823.5294117647068,250.0,-0.28235294117647064,2019
2019-06-07,09:15:00,12000,2019-06-13,6,CE,19.2,28.799999999999997,28.799999999999997,2019-06-07 10:17:00,32.8,13.45,-9.599999999999998,1666.6666666666665,-15999.999999999995,0.48,-16799.999999999996,250.0,-1.6799999999999995,2019
2019-06-07,09:15:00,11750,2019-06-13,6,PE,42.25,63.375,63.375,2019-06-07 09:29:00,68.45,21.65,-21.125,946.7455621301775,-20000.0,1.05625,-21000.0,139.05325443786984,-2.1,2019
2019-06-10,09:15:00,12050,2019-06-13,3,CE,24.0,36.0,13.25,2019-06-10 15:30:00,26.75,8.15,10.75,1659.7510373443984,17842.323651452283,0.3725,17224.066390041495,250.0,1.7224066390041495,2019
2019-06-10,09:15:00,11800,2019-06-13,3,PE,18.85,28.275000000000002,28.275000000000002,2019-06-10 11:33:00,40.2,13.75,-9.425,1694.915254237288,-15974.57627118644,0.47125,-16773.305084745763,250.0,-1.6773305084745762,2019
2019-06-11,09:15:00,12100,2019-06-13,2,CE,7.35,11.024999999999999,11.024999999999999,2019-06-11 11:58:00,13.35,4.15,-3.674999999999999,1652.8925619834713,-6074.380165289255,0.18375,-6378.099173553718,250.00000000000006,-0.6378099173553718,2019
2019-06-11,09:15:00,11850,2019-06-13,2,PE,21.55,32.325,32.325,2019-06-11 09:31:00,35.45,10.25,-10.775000000000002,1687.7637130801688,-18185.65400843882,0.5387500000000001,-19094.936708860765,250.0,-1.9094936708860766,2019
2019-06-12,09:15:00,12100,2019-06-13,1,CE,2.7,4.050000000000001,0.85,2019-06-12 15:29:00,3.35,0.7,1.85,1652.8925619834713,3057.851239669422,0.035500000000000004,2999.173553719009,250.00000000000006,0.2999173553719009,2019
2019-06-12,09:15:00,11850,2019-06-13,1,PE,13.7,20.549999999999997,20.549999999999997,2019-06-12 09:34:00,30.4,10.2,-6.849999999999998,1687.7637130801688,-11561.181434599153,0.3425,-12139.240506329112,250.0,-1.2139240506329112,2019
2019-06-13,09:15:00,12000,2019-06-13,0,CE,1.25,1.875,0.05,2019-06-13 15:28:00,1.4,0.05,1.2,1666.6666666666665,1999.9999999999998,0.013000000000000001,1978.3333333333333,250.0,0.1978333333333333,2019
2019-06-13,09:15:00,11750,2019-06-13,0,PE,0.7,1.0499999999999998,1.0499999999999998,2019-06-13 09:48:00,2.2,0.05,-0.34999999999999987,1702.127659574468,-595.7446808510635,0.017499999999999998,-625.5319148936168,250.0,-0.06255319148936168,2019
2019-06-14,09:15:00,12050,2019-06-20,6,CE,17.55,26.325000000000003,6.15,2019-06-14 15:30:00,17.6,6.05,11.4,1659.7510373443984,18921.161825726143,0.23700000000000004,18527.80082987552,250.0,1.852780082987552,2019
2019-06-14,09:15:00,11800,2019-06-20,6,PE,31.55,47.325,47.325,2019-06-14 09:45:00,65.0,31.2,-15.775000000000002,1267.8288431061806,-20000.0,0.7887500000000001,-21000.0,187.00475435816165,-2.1,2019
2019-06-17,09:15:00,11950,2019-06-20,3,CE,15.3,22.950000000000003,5.25,2019-06-17 15:30:00,16.55,4.95,10.05,1673.6401673640169,16820.08368200837,0.20550000000000002,16476.150627615065,250.0,1.6476150627615065,2019
2019-06-17,09:15:00,11750,2019-06-20,3,PE,41.7,62.550000000000004,62.550000000000004,2019-06-17 10:03:00,104.95,38.15,-20.85,959.2326139088728,-20000.0,1.0425,-21000.0,140.8872901678657,-2.1,2019
2019-06-18,09:15:00,11800,2019-06-20,2,CE,20.6,30.900000000000002,13.8,2019-06-18 15:30:00,27.0,8.0,6.800000000000001,1694.915254237288,11525.423728813561,0.3440000000000001,10942.372881355932,250.0,1.0942372881355933,2019
2019-06-18,09:15:00,11550,2019-06-20,2,PE,12.65,18.975,18.975,2019-06-18 14:52:00,20.0,6.05,-6.325000000000001,1731.6017316017317,-10952.380952380954,0.31625000000000003,-11500.000000000002,250.0,-1.1500000000000001,2019
2019-06-19,09:15:00,11850,2019-06-20,1,CE,11.25,16.875,16.875,2019-06-19 09:20:00,22.25,1.65,-5.625,1687.7637130801688,-9493.67088607595,0.28125,-9968.354430379748,250.0,-0.9968354430379748,2019
2019-06-19,09:15:00,11650,2019-06-20,1,PE,10.5,15.75,15.75,2019-06-19 11:43:00,60.7,5.15,-5.25,1716.7381974248926,-9012.875536480686,0.2625,-9463.519313304721,250.0,-0.9463519313304721,2019
2019-06-20,09:15:00,11750,2019-06-20,0,CE,10.3,15.450000000000001,15.450000000000001,2019-06-20 09:50:00,76.0,3.25,-5.15,1702.127659574468,-8765.95744680851,0.2575,-9204.255319148937,250.0,-0.9204255319148936,2019
2019-06-20,09:15:00,11550,2019-06-20,0,PE,1.65,2.4749999999999996,2.4749999999999996,2019-06-20 09:18:00,4.5,0.05,-0.8249999999999997,1731.6017316017317,-1428.5714285714282,0.04125,-1499.9999999999995,250.0,-0.14999999999999994,2019
2019-06-21,09:15:00,11950,2019-06-27,6,CE,26.5,39.75,11.25,2019-06-21 15:29:00,29.65,10.7,15.25,1509.433962264151,23018.867924528302,0.3775,22449.056603773584,225.47169811320757,2.2449056603773587,2019
2019-06-21,09:15:00,11700,2019-06-27,6,PE,38.45,57.675000000000004,57.675000000000004,2019-06-21 13:57:00,74.45,35.05,-19.225,1040.3120936280884,-20000.0,0.96125,-21000.0,152.14564369310793,-2.1,2019
2019-06-24,09:15:00,11850,2019-06-27,3,CE,34.9,52.349999999999994,17.95,2019-06-24 15:30:00,37.2,14.05,16.95,1146.1318051575934,19426.934097421206,0.5285,18821.203438395416,169.7707736389685,1.8821203438395415,2019
2019-06-24,09:15:00,11600,2019-06-27,3,PE,26.5,39.75,23.75,2019-06-24 15:30:00,39.4,21.0,2.75,1509.433962264151,4150.943396226416,0.5025000000000001,3392.4528301886794,218.86792452830187,0.33924528301886797,2019
2019-06-25,09:15:00,11800,2019-06-27,2,CE,17.1,25.650000000000002,25.650000000000002,2019-06-25 10:05:00,65.55,15.5,-8.55,1694.915254237288,-14491.525423728814,0.4275,-15216.101694915254,250.0,-1.5216101694915256,2019
2019-06-25,09:15:00,11550,2019-06-27,2,PE,21.35,32.025000000000006,6.35,2019-06-25 15:29:00,22.1,4.35,15.000000000000002,1731.6017316017317,25974.02597402598,0.277,25494.3722943723,250.0,2.5494372294372303,2019
2019-06-26,09:15:00,11900,2019-06-27,1,CE,8.85,13.274999999999999,13.274999999999999,2019-06-26 09:20:00,32.3,8.5,-4.424999999999999,1680.672268907563,-7436.974789915965,0.22125,-7808.823529411763,250.0,-0.7808823529411762,2019
2019-06-26,09:15:00,11650,2019-06-27,1,PE,12.35,18.525,3.0,2019-06-26 15:29:00,13.3,3.0,9.35,1716.7381974248926,16051.502145922745,0.1535,15787.982832618025,250.0,1.5787982832618026,2019
2019-06-27,09:15:00,12000,2019-06-27,0,CE,1.55,2.325,0.05,2019-06-27 15:28:00,2.15,0.05,1.5,1666.6666666666665,2500.0,0.016,2473.333333333333,250.0,0.24733333333333332,2019
2019-06-27,09:15:00,11750,2019-06-27,0,PE,1.7,2.55,0.05,2019-06-27 15:29:00,2.0,0.05,1.65,1702.127659574468,2808.510638297872,0.0175,2778.7234042553187,250.0,0.2778723404255318,2019
2019-06-28,09:15:00,12000,2019-07-04,6,CE,35.55,53.324999999999996,16.15,2019-06-28 15:30:00,37.0,15.95,19.4,1125.1758087201126,21828.410689170185,0.517,21246.694796061885,168.7763713080169,2.1246694796061885,2019
2019-06-28,09:15:00,11750,2019-07-04,6,PE,33.35,50.025000000000006,50.025000000000006,2019-06-28 14:24:00,53.2,32.65,-16.675000000000004,1199.4002998500746,-20000.0,0.83375,-20999.999999999996,176.1619190404797,-2.0999999999999996,2019
2019-07-01,09:15:00,11950,2019-07-04,3,CE,31.0,46.5,27.75,2019-07-01 15:29:00,38.05,26.1,3.25,1290.3225806451612,4193.548387096774,0.5875,3435.483870967742,192.74193548387095,0.34354838709677415,2019
2019-07-01,09:15:00,11700,2019-07-04,3,PE,17.25,25.875,8.95,2019-07-01 15:30:00,18.25,8.3,8.3,1709.4017094017092,14188.034188034188,0.262,13740.17094017094,249.99999999999994,1.374017094017094,2019
2019-07-02,09:15:00,12000,2019-07-04,2,CE,14.05,21.075000000000003,14.2,2019-07-02 15:30:00,15.75,5.75,-0.14999999999999858,1666.6666666666665,-249.9999999999976,0.28250000000000003,-720.833333333331,250.0,-0.0720833333333331,2019
2019-07-02,09:15:00,11750,2019-07-04,2,PE,14.1,21.15,21.15,2019-07-02 10:08:00,26.7,5.0,-7.049999999999999,1702.127659574468,-11999.999999999998,0.3525,-12599.999999999998,250.0,-1.2599999999999998,2019
2019-07-03,09:15:00,12050,2019-07-04,1,CE,4.05,6.074999999999999,1.1,2019-07-03 15:30:00,5.95,1.0,2.9499999999999997,1659.7510373443984,4896.265560165974,0.051500000000000004,4810.788381742738,250.0,0.4810788381742738,2019
