,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,Strategy,Qty apAlloc,PnL apAlloc
62,2017-03-20 14:15:00,LONG,2017-03-20 15:15:00,29516.1,29485.18,29485.18,2017-03-21 10:15:00,29485.18,-30.919999999998254,-36.820127999998256,-65539.8278399969,Initial SL hit,1780,7.0,-0.8738643711999586,2017,3,SENSEX,7500000.0,22500000.0,-0.029128812373331953,MTREND,,
64,2017-03-21 12:15:00,LONG,2017-03-21 13:15:00,29432.01,29382.32,29382.32,2017-03-21 13:15:00,29382.32,-49.68999999999869,-55.57143299999869,-98917.15073999768,Initial SL Hit,1780,7.0,-1.3188953431999688,2017,3,SENSEX,7500000.0,22500000.0,-0.043963178106665626,MTREND,,
63,2017-03-21 12:15:00,LONG,2017-03-21 13:15:00,9105.95,9087.8,9087.8,2017-03-21 13:15:00,9087.8,-18.15000000000145,-21.788750000001457,-113846.2187500076,Initial SL Hit,5225,6.333,-1.5179495833334349,2017,3,NIFTY,7500000.0,22500000.0,-0.05059831944444783,MTREND,,
65,2017-03-21 12:15:00,LONG,2017-03-21 13:15:00,21028.7,20980.55,20980.55,2017-03-21 13:15:00,20980.55,-48.150000000001455,-52.35092500000145,-94231.6650000026,Initial SL Hit,1800,5.066,-1.256422200000035,2017,3,BANKNIFTY,7500000.0,22500000.0,-0.04188074000000116,MTREND,,
66,2017-03-21 14:15:00,LONG,2017-03-21 15:15:00,29499.12,29408.08,29445.176666666663,2017-03-22 09:15:00,29286.11,-213.0099999999984,-218.8885229999984,-389621.5709399972,Gap Open Outside ISL,1780,7.0,-5.194954279199962,2017,3,SENSEX,7500000.0,22500000.0,-0.17316514263999877,MTREND,,
68,2017-03-21 14:15:00,LONG,2017-03-21 15:15:00,21027.65,20967.0,20967.0,2017-03-22 09:15:00,20816.05,-211.60000000000213,-215.78437000000216,-388411.866000004,Gap Open Outside ISL,1800,5.066,-5.178824880000053,2017,3,BANKNIFTY,7500000.0,22500000.0,-0.17262749600000177,MTREND,,
67,2017-03-21 14:15:00,LONG,2017-03-21 15:15:00,9125.65,9097.05,9097.05,2017-03-22 09:15:00,9047.6,-78.04999999999927,-81.68464999999927,-424760.1799999962,Gap Open Outside ISL,5200,6.333,-5.663469066666616,2017,3,NIFTY,7500000.0,22500000.0,-0.18878230222222053,MTREND,,
69,2017-03-22 10:15:00,LONG,2017-03-22 11:15:00,29263.82,29219.59,29219.59,2017-03-22 14:15:00,29219.59,-44.22999999999956,-50.07834099999956,-89640.23038999921,Initial SL Hit,1790,7.0,-1.1952030718666562,2017,3,SENSEX,7500000.0,22500000.0,-0.0398401023955552,MTREND,,
70,2017-03-22 11:15:00,LONG,2017-03-22 12:15:00,20863.75,20827.0,20827.0,2017-03-22 14:15:00,20827.0,-36.75,-40.919075,-74268.121125,Initial SL Hit,1815,5.066,-0.990241615,2017,3,BANKNIFTY,7500000.0,22500000.0,-0.03300805383333333,MTREND,,
71,2017-03-23 13:15:00,LONG,2017-03-23 14:15:00,29270.31,29241.88,29448.46875,2017-03-24 12:15:00,29434.5,164.1899999999987,158.31951899999868,283391.93900999764,TSL Hit,1790,7.0,3.778559186799969,2017,3,SENSEX,7500000.0,22500000.0,0.1259519728933323,MTREND,,
1728,2017-03-24 11:15:00,LONG,2017-03-24 12:15:00,29467.55,29290.7447,29290.7447,2017-03-27 09:15:00,29290.7447,-176.8053,-182.68112947,-49323.9049569,Initial SL Hit,270,8.0,-4.93239049569,2017,3,SENSEX,500000.0,1000000.0,-0.2466195247845,WAVE,135.0,-24661.95247845
1729,2017-03-24 11:15:00,LONG,2017-03-24 12:15:00,9120.5,9060.3047,9101.46,2017-03-24 15:15:00,9100.4,-20.100000000000364,-23.74418000000036,-13059.2990000002,TSL Hit,550,5.0,-1.30592990000002,2017,3,NIFTY,500000.0,1000000.0,-0.06529649500000098,WAVE,275.0,-6529.649500000099
72,2017-03-24 13:15:00,LONG,2017-03-24 14:15:00,29505.26,29423.76,29423.76,2017-03-24 14:15:00,29423.76,-81.5,-87.392902,-155559.36556,Initial SL Hit,1780,7.0,-2.0741248741333336,2017,3,SENSEX,7500000.0,22500000.0,-0.06913749580444445,MTREND,,
73,2017-03-27 12:15:00,LONG,2017-03-27 13:15:00,29211.4,29163.54,29742.813958333336,2017-04-07 14:15:00,29695.5,484.09999999999854,478.20930999999854,860776.7579999974,TSL Hit,1800,7.0,11.477023439999964,2017,3,SENSEX,7500000.0,22500000.0,0.3825674479999988,MTREND,,
74,2017-03-28 09:15:00,LONG,2017-03-28 10:15:00,9096.9,9080.8,9080.8,2017-03-28 14:15:00,9080.8,-16.100000000000364,-19.735540000000363,-103118.1965000019,Initial SL hit,5225,6.333,-1.374909286666692,2017,3,NIFTY,7500000.0,22500000.0,-0.0458303095555564,MTREND,,
75,2017-03-28 10:15:00,LONG,2017-03-28 11:15:00,21228.65,21171.9,21466.50277777778,2017-03-31 14:15:00,21440.7,212.04999999999927,207.78306499999928,370892.77102499874,TSL Hit,1785,5.066,4.945236946999984,2017,3,BANKNIFTY,7500000.0,22500000.0,0.1648412315666661,MTREND,,
1730,2017-03-28 11:15:00,LONG,2017-03-28 12:15:00,9107.55,9047.440169999998,9213.715,2017-04-07 14:15:00,9193.75,86.20000000000073,82.53974000000073,45396.8570000004,TSL Hit,550,5.0,4.539685700000041,2017,3,NIFTY,500000.0,1000000.0,0.22698428500000203,WAVE,275.0,22698.4285000002
1731,2017-03-28 13:15:00,LONG,2017-03-28 14:15:00,29419.39,29242.87366,29660.88116666667,2017-04-07 14:15:00,29695.5,276.1100000000006,270.19851100000056,72953.59797000015,MACD Reversal,270,8.0,7.295359797000015,2017,3,SENSEX,500000.0,1000000.0,0.3647679898500008,WAVE,135.0,36476.79898500008
76,2017-03-29 10:15:00,LONG,2017-03-29 11:15:00,9126.1,9117.95,9117.95,2017-03-29 14:15:00,9117.95,-8.149999999999636,-11.798809999999635,-61353.81199999811,Initial SL hit,5200,6.333,-0.8180508266666416,2017,3,NIFTY,7500000.0,22500000.0,-0.02726836088888805,MTREND,,
77,2017-03-29 15:15:00,LONG,2017-03-30 09:15:00,9153.15,9143.1,9143.1,2017-03-30 09:15:00,9143.1,-10.049999999999272,-13.709249999999273,-71288.09999999622,Initial SL hit,5200,6.333,-0.9505079999999496,2017,3,NIFTY,7500000.0,22500000.0,-0.03168359999999832,MTREND,,
78,2017-03-30 12:15:00,LONG,2017-03-30 13:15:00,9157.85,9148.55,9148.55,2017-03-30 13:15:00,9148.55,-9.300000000001091,-12.961280000001093,-67074.62400000566,Initial SL hit,5175,6.333,-0.8943283200000753,2017,3,NIFTY,7500000.0,22500000.0,-0.02981094400000251,MTREND,,
79,2017-03-30 14:15:00,LONG,2017-03-30 15:15:00,9181.6,9145.95,9213.715,2017-04-07 14:15:00,9193.75,12.149999999999636,8.474929999999636,43857.76274999812,TSL Hit,5175,6.333,0.5847701699999749,2017,3,NIFTY,7500000.0,22500000.0,0.019492338999999158,MTREND,,
80,2017-04-03 10:15:00,LONG,2017-04-03 11:15:00,21493.35,21429.25,21575.46388888889,2017-04-06 12:15:00,21564.1,70.75,66.444255,117606.33135,TSL Hit,1770,5.066,1.568084418,2017,4,BANKNIFTY,7500000.0,22500000.0,0.052269480599999994,MTREND,,
81,2017-04-06 13:15:00,LONG,2017-04-06 14:15:00,21604.15,21560.95,21560.95,2017-04-06 14:15:00,21560.95,-43.20000000000073,-47.51651000000073,-83391.47505000127,Initial SL Hit,1755,5.066,-1.111886334000017,2017,4,BANKNIFTY,7500000.0,22500000.0,-0.03706287780000056,MTREND,,
82,2017-04-07 09:15:00,LONG,2017-04-07 10:15:00,21607.4,21514.6,21514.6,2017-04-07 14:15:00,21514.6,-92.80000000000292,-97.11220000000291,-170431.91100000512,Initial SL Hit,1755,5.066,-2.2724254800000683,2017,4,BANKNIFTY,7500000.0,22500000.0,-0.07574751600000228,MTREND,,
83,2017-04-10 10:15:00,LONG,2017-04-10 11:15:00,21498.55,21431.65,21692.286111111112,2017-04-13 14:15:00,21678.1,179.54999999999927,175.23233499999927,310161.2329499987,TSL Hit,1770,5.066,4.135483105999983,2017,4,BANKNIFTY,7500000.0,22500000.0,0.1378494368666661,MTREND,,
84,2017-04-10 13:15:00,LONG,2017-04-10 14:15:00,29665.99,29601.5,29601.5,2017-04-10 14:15:00,29601.5,-64.4900000000016,-70.4167490000016,-124637.64573000284,Initial SL Hit,1770,7.0,-1.661835276400038,2017,4,SENSEX,7500000.0,22500000.0,-0.055394509213334595,MTREND,,
85,2017-04-11 12:15:00,LONG,2017-04-11 13:15:00,29777.61,29724.57,29724.57,2017-04-12 09:15:00,29724.57,-53.04000000000087,-58.99021800000087,-103822.78368000154,Initial SL Hit,1760,7.0,-1.3843037824000206,2017,4,SENSEX,7500000.0,22500000.0,-0.04614345941333401,MTREND,,
1732,2017-04-11 12:15:00,LONG,2017-04-11 13:15:00,9230.25,9169.33035,9227.759999999998,2017-04-12 09:15:00,9169.33035,-60.91964999999982,-64.59956606999982,-35529.761338499906,Initial SL hit,550,5.0,-3.552976133849991,2017,4,NIFTY,500000.0,1000000.0,-0.17764880669249952,WAVE,275.0,-17764.880669249953
1733,2017-04-11 14:15:00,LONG,2017-04-11 15:15:00,29804.24,29625.41456,29747.52333333333,2017-04-12 09:15:00,29625.41456,-178.82544000000053,-184.7684054560005,-49887.46947312014,Initial SL hit,270,8.0,-4.988746947312014,2017,4,SENSEX,500000.0,1000000.0,-0.2494373473656007,WAVE,135.0,-24943.734736560065
86,2017-04-12 11:15:00,LONG,2017-04-12 12:15:00,29653.8,29597.21,29597.21,2017-04-12 14:15:00,29597.21,-56.59000000000015,-62.51510100000014,-110651.72877000023,Initial SL Hit,1770,7.0,-1.4753563836000034,2017,4,SENSEX,7500000.0,22500000.0,-0.0491785461200001,MTREND,,
87,2017-04-13 10:15:00,LONG,2017-04-13 11:15:00,29609.69,29576.35,29576.35,2017-04-13 11:15:00,29576.35,-33.340000000000146,-39.25860400000015,-69487.72908000027,Initial SL Hit,1770,7.0,-0.9265030544000036,2017,4,SENSEX,7500000.0,22500000.0,-0.030883435146666787,MTREND,,
88,2017-04-13 15:15:00,LONG,2017-04-17 09:15:00,21711.6,21665.0,21665.0,2017-04-17 09:15:00,21665.0,-46.59999999999855,-50.937659999998544,-89395.59329999745,Initial SL Hit,1755,5.066,-1.191941243999966,2017,4,BANKNIFTY,7500000.0,22500000.0,-0.03973137479999886,MTREND,,
89,2017-04-17 14:15:00,LONG,2017-04-17 15:15:00,21649.75,21599.75,21728.05277777778,2017-04-18 14:15:00,21682.9,33.150000000001455,28.81673500000145,50573.36992500255,TSL Hit,1755,5.066,0.674311599000034,2017,4,BANKNIFTY,7500000.0,22500000.0,0.02247705330000113,MTREND,,
90,2017-04-18 15:15:00,LONG,2017-04-19 09:15:00,21695.1,21651.5,21651.5,2017-04-19 09:15:00,21651.5,-43.59999999999855,-47.934659999998544,-84125.32829999745,Initial SL Hit,1755,5.066,-1.121671043999966,2017,4,BANKNIFTY,7500000.0,22500000.0,-0.03738903479999886,MTREND,,
91,2017-04-19 10:15:00,LONG,2017-04-19 11:15:00,21613.7,21560.95,21560.95,2017-04-19 11:15:00,21560.95,-52.75,-57.067465,-100153.401075,Initial SL Hit,1755,5.066,-1.335378681,2017,4,BANKNIFTY,7500000.0,22500000.0,-0.0445126227,MTREND,,
92,2017-04-19 14:15:00,LONG,2017-04-19 15:15:00,21582.7,21470.2,21470.2,2017-04-20 09:15:00,21437.55,-145.15000000000146,-149.45202500000147,-262288.3038750026,Gap Open Outside ISL,1755,5.066,-3.4971773850000347,2017,4,BANKNIFTY,7500000.0,22500000.0,-0.11657257950000115,MTREND,,
93,2017-04-20 10:15:00,LONG,2017-04-20 11:15:00,21539.3,21443.6,21443.6,2017-04-21 12:15:00,21443.6,-95.70000000000071,-99.99829000000072,-176996.97330000126,Initial SL Hit,1770,5.066,-2.359959644000017,2017,4,BANKNIFTY,7500000.0,22500000.0,-0.07866532146666723,MTREND,,
1735,2017-04-21 10:15:00,LONG,2017-04-21 11:15:00,9160.6,9100.14004,9100.14004,2017-04-21 12:15:00,9105.45,-55.14999999999964,-58.80320999999964,-32341.7654999998,MACD Reversal,550,5.0,-3.23417654999998,2017,4,NIFTY,500000.0,1000000.0,-0.161708827499999,WAVE,275.0,-16170.8827499999
1734,2017-04-21 10:15:00,LONG,2017-04-21 11:15:00,29498.84,29321.84696,29321.84696,2017-04-21 12:15:00,29321.84696,-176.9930400000012,-182.8751086960012,-49376.279347920325,Initial SL Hit,270,8.0,-4.937627934792033,2017,4,SENSEX,500000.0,1000000.0,-0.2468813967396016,WAVE,135.0,-24688.13967396016
1736,2017-04-24 10:15:00,LONG,2017-04-24 11:15:00,9166.95,9106.44813,9256.68,2017-04-28 11:15:00,9285.9,118.94999999999892,115.25942999999891,63392.6864999994,MACD Reversal,550,5.0,6.339268649999939,2017,4,NIFTY,500000.0,1000000.0,0.316963432499997,WAVE,275.0,31696.3432499997
1737,2017-04-24 10:15:00,LONG,2017-04-24 11:15:00,29513.12,29336.04128,29714.085166666664,2017-05-02 11:15:00,29858.21,345.09000000000015,339.15286700000013,91571.27409000004,MACD Reversal,270,8.0,9.157127409000005,2017,4,SENSEX,500000.0,1000000.0,0.4578563704500002,WAVE,135.0,45785.63704500002
94,2017-04-24 10:15:00,LONG,2017-04-24 11:15:00,21737.15,21683.55,22215.82777777778,2017-04-28 09:15:00,22206.05,468.8999999999978,464.5056799999978,815207.4683999962,TSL Hit,1755,5.066,10.869432911999947,2017,4,BANKNIFTY,7500000.0,22500000.0,0.3623144303999983,MTREND,,
95,2017-04-24 10:15:00,LONG,2017-04-24 11:15:00,9166.95,9153.8,9312.7975,2017-05-03 11:15:00,9309.1,142.14999999999964,138.45478999999963,716503.5382499981,TSL Hit,5175,6.333,9.553380509999974,2017,4,NIFTY,7500000.0,22500000.0,0.31844601699999914,MTREND,,
96,2017-04-25 09:15:00,LONG,2017-04-25 10:15:00,29841.39,29780.84,29912.64520833333,2017-05-03 14:15:00,29892.39,51.0,45.026622,79246.85472,TSL Hit,1760,7.0,1.0566247296,2017,4,SENSEX,7500000.0,22500000.0,0.035220824319999997,MTREND,,
97,2017-04-28 11:15:00,LONG,2017-04-28 12:15:00,22246.75,22182.55,22308.397222222226,2017-05-03 10:15:00,22276.85,30.099999999998545,25.647639999998542,43857.46439999752,TSL Hit,1710,5.066,0.5847661919999669,2017,4,BANKNIFTY,7500000.0,22500000.0,0.0194922063999989,MTREND,,
1738,2017-05-02 12:15:00,LONG,2017-05-02 13:15:00,29927.63,29748.06422,29811.129166666666,2017-05-03 14:15:00,29892.39,-35.2400000000016,-41.2220020000016,-11129.940540000433,MACD Reversal,270,8.0,-1.1129940540000434,2017,5,SENSEX,500000.0,1000000.0,-0.05564970270000217,WAVE,135.0,-5564.970270000216
1739,2017-05-02 15:15:00,LONG,2017-05-03 09:15:00,9318.8,9257.29592,9312.7975,2017-05-03 11:15:00,9309.1,-9.699999999998909,-13.42557999999891,-7048.429499999427,TSL Hit,525,5.0,-0.7048429499999428,2017,5,NIFTY,500000.0,1000000.0,-0.03524214749999713,WAVE,262.5,-3524.2147499997136
99,2017-05-03 12:15:00,LONG,2017-05-03 13:15:00,9316.4,9298.4,9325.87375,2017-05-05 09:15:00,9324.2,7.800000000001091,4.071880000001091,20766.58800000556,TSL Hit,5100,6.333,0.2768878400000741,2017,5,NIFTY,7500000.0,22500000.0,0.00922959466666913,MTREND,,
98,2017-05-03 12:15:00,LONG,2017-05-03 13:15:00,22290.45,22240.05,22720.35555555556,2017-05-09 09:15:00,22694.3,403.84999999999854,399.35152499999856,682891.1077499975,TSL Hit,1710,5.066,9.105214769999966,2017,5,BANKNIFTY,7500000.0,22500000.0,0.3035071589999989,MTREND,,
1740,2017-05-03 12:15:00,LONG,2017-05-03 13:15:00,9316.4,9254.91176,9254.91176,2017-05-03 15:15:00,9304.0,-12.399999999999636,-16.124079999999637,-8465.141999999809,MACD Reversal,525,5.0,-0.8465141999999809,2017,5,NIFTY,500000.0,1000000.0,-0.04232570999999904,WAVE,262.5,-4232.570999999904
1741,2017-05-04 11:15:00,LONG,2017-05-04 12:15:00,30077.6,29897.1344,29926.22683333333,2017-05-05 11:15:00,29897.1344,-180.4655999999996,-186.4630734399996,-50345.029828799874,Initial SL hit,270,8.0,-5.034502982879988,2017,5,SENSEX,500000.0,1000000.0,-0.2517251491439994,WAVE,135.0,-25172.51491439994
100,2017-05-04 11:15:00,LONG,2017-05-04 12:15:00,30077.6,30032.74,30032.74,2017-05-04 12:15:00,30032.74,-44.859999999996944,-50.87103399999695,-89024.30949999466,Initial SL hit,1750,7.0,-1.1869907933332622,2017,5,SENSEX,7500000.0,22500000.0,-0.0395663597777754,MTREND,,
1742,2017-05-04 12:15:00,LONG,2017-05-04 13:15:00,9341.55,9279.89577,9325.87375,2017-05-05 09:15:00,9324.2,-17.349999999998545,-21.083149999998547,-11068.653749999236,TSL Hit,525,5.0,-1.1068653749999238,2017,5,NIFTY,500000.0,1000000.0,-0.05534326874999618,WAVE,262.5,-5534.326874999619
101,2017-05-04 13:15:00,LONG,2017-05-04 14:15:00,30156.8,30068.72,30068.72,2017-05-05 09:15:00,30068.72,-88.07999999999811,-94.10255199999813,-163738.44047999673,Initial SL hit,1740,7.0,-2.1831792063999567,2017,5,SENSEX,7500000.0,22500000.0,-0.07277264021333188,MTREND,,
102,2017-05-05 12:15:00,LONG,2017-05-05 13:15:00,29928.42,29846.73,29846.73,2017-05-05 15:15:00,29846.73,-81.68999999999869,-87.66751499999869,-153418.1512499977,Initial SL Hit,1750,7.0,-2.045575349999969,2017,5,SENSEX,7500000.0,22500000.0,-0.06818584499999897,MTREND,,
104,2017-05-08 09:15:00,LONG,2017-05-08 10:15:00,9324.2,9297.95,9318.33375,2017-05-09 14:15:00,9317.9,-6.300000000001091,-10.028420000001091,-51144.94200000557,TSL Hit,5100,6.333,-0.6819325600000743,2017,5,NIFTY,7500000.0,22500000.0,-0.02273108533333581,MTREND,,
103,2017-05-08 09:15:00,LONG,2017-05-08 10:15:00,29962.75,29877.41,30403.296875,2017-05-19 11:15:00,30398.89,436.1399999999994,430.1038359999994,752681.712999999,TSL Hit,1750,7.0,10.035756173333322,2017,5,SENSEX,7500000.0,22500000.0,0.33452520577777733,MTREND,,
1743,2017-05-08 13:15:00,LONG,2017-05-08 14:15:00,9326.4,9264.845759999998,9264.845759999998,2017-05-08 15:15:00,9310.75,-15.649999999999636,-19.37742999999964,-10173.15074999981,MACD Reversal,525,5.0,-1.0173150749999809,2017,5,NIFTY,500000.0,1000000.0,-0.050865753749999056,WAVE,262.5,-5086.575374999906
105,2017-05-09 10:15:00,LONG,2017-05-09 11:15:00,22720.75,22665.1,22824.483333333334,2017-05-11 15:15:00,22773.85,53.09999999999855,48.55053999999855,80836.64909999758,TSL Hit,1665,5.066,1.0778219879999678,2017,5,BANKNIFTY,7500000.0,22500000.0,0.035927399599998924,MTREND,,
1744,2017-05-09 10:15:00,LONG,2017-05-09 11:15:00,9329.4,9267.825959999998,9318.33375,2017-05-09 14:15:00,9317.9,-11.5,-15.22946,-7995.466499999999,TSL Hit,525,5.0,-0.7995466499999999,2017,5,NIFTY,500000.0,1000000.0,-0.03997733249999999,WAVE,262.5,-3997.73325
1745,2017-05-09 12:15:00,LONG,2017-05-09 13:15:00,30002.56,29822.54464,29822.54464,2017-05-09 15:15:00,29931.61,-70.95000000000073,-76.94341700000072,-20774.7225900002,MACD Reversal,270,8.0,-2.0774722590000194,2017,5,SENSEX,500000.0,1000000.0,-0.10387361295000097,WAVE,135.0,-10387.361295000095
1746,2017-05-10 09:15:00,LONG,2017-05-10 10:15:00,30197.66,30016.47404,30336.166,2017-05-19 12:15:00,30394.3,196.63999999999945,190.58080399999943,49551.00903999985,MACD Reversal,260,8.0,4.955100903999985,2017,5,SENSEX,500000.0,1000000.0,0.24775504519999925,WAVE,130.0,24775.50451999993
1747,2017-05-10 09:15:00,LONG,2017-05-10 10:15:00,9390.15,9328.17501,9455.50875,2017-05-18 12:15:00,9463.75,73.60000000000036,69.82922000000036,36660.34050000019,MACD Reversal,525,5.0,3.6660340500000186,2017,5,NIFTY,500000.0,1000000.0,0.18330170250000094,WAVE,262.5,18330.170250000094
106,2017-05-10 11:15:00,LONG,2017-05-10 12:15:00,9390.65,9373.0,9373.0,2017-05-10 12:15:00,9373.0,-17.649999999999636,-21.40272999999964,-108083.78649999815,Initial SL hit,5050,6.333,-1.441117153333309,2017,5,NIFTY,7500000.0,22500000.0,-0.04803723844444362,MTREND,,
107,2017-05-10 13:15:00,LONG,2017-05-10 14:15:00,9392.9,9375.6,9375.6,2017-05-12 14:15:00,9375.6,-17.299999999999272,-21.053699999999274,-106321.18499999632,Initial SL hit,5050,6.333,-1.417615799999951,2017,5,NIFTY,7500000.0,22500000.0,-0.04725385999999836,MTREND,,
108,2017-05-12 14:15:00,LONG,2017-05-12 15:15:00,22696.35,22578.0,22792.877777777776,2017-05-15 12:15:00,22782.6,86.25,81.702105,137259.5364,TSL Hit,1680,5.066,1.830127152,2017,5,BANKNIFTY,7500000.0,22500000.0,0.0610042384,MTREND,,
109,2017-05-15 10:15:00,LONG,2017-05-15 11:15:00,9445.35,9436.85,9436.85,2017-05-15 11:15:00,9436.85,-8.5,-12.27644,-61689.111,Initial SL hit,5025,6.333,-0.82252148,2017,5,NIFTY,7500000.0,22500000.0,-0.027417382666666667,MTREND,,
111,2017-05-15 13:15:00,LONG,2017-05-15 14:15:00,9443.45,9429.15,9456.52125,2017-05-18 13:15:00,9452.95,9.5,5.72072,28746.618,TSL Hit,5025,6.333,0.38328824,2017,5,NIFTY,7500000.0,22500000.0,0.01277627466666666,MTREND,,
110,2017-05-15 13:15:00,LONG,2017-05-15 14:15:00,22825.55,22764.85,22769.18611111112,2017-05-16 09:15:00,22764.85,-60.70000000000073,-65.25904000000072,-108656.3016000012,Initial SL hit,1665,5.066,-1.448750688000016,2017,5,BANKNIFTY,7500000.0,22500000.0,-0.048291689600000534,MTREND,,
112,2017-05-16 11:15:00,LONG,2017-05-16 12:15:00,22834.45,22794.45,22875.30277777777,2017-05-18 09:15:00,22761.65,-72.79999999999927,-77.35960999999928,-128803.7506499988,Gap Open Outside ISL,1665,5.066,-1.717383341999984,2017,5,BANKNIFTY,7500000.0,22500000.0,-0.057246111399999466,MTREND,,
113,2017-05-18 10:15:00,LONG,2017-05-18 11:15:00,22768.6,22706.35,22706.35,2017-05-18 14:15:00,22706.35,-62.25,-66.797495,-111217.829175,Initial SL Hit,1665,5.066,-1.482904389,2017,5,BANKNIFTY,7500000.0,22500000.0,-0.0494301463,MTREND,,
114,2017-05-19 12:15:00,LONG,2017-05-19 13:15:00,30442.93,30338.52,30468.134583333333,2017-05-23 09:15:00,30446.9,3.970000000001164,-2.1189829999988365,-3644.650759997999,TSL Hit,1720,7.0,-0.0485953434666399,2017,5,SENSEX,7500000.0,22500000.0,-0.0016198447822213299,MTREND,,
1748,2017-05-19 13:15:00,LONG,2017-05-19 14:15:00,30497.48,30314.49512,30353.0885,2017-05-19 14:15:00,30449.06,-48.419999999998254,-54.51465399999825,-14173.810039999546,MACD Reversal,260,8.0,-1.4173810039999546,2017,5,SENSEX,500000.0,1000000.0,-0.07086905019999773,WAVE,130.0,-7086.905019999773
1749,2017-05-22 10:15:00,LONG,2017-05-22 11:15:00,30629.62,30445.84228,30445.84228,2017-05-23 09:15:00,30445.84228,-183.77772000000184,-189.88526622800185,-49370.16921928048,Initial SL hit,260,8.0,-4.937016921928048,2017,5,SENSEX,500000.0,1000000.0,-0.24685084609640243,WAVE,130.0,-24685.08460964024
115,2017-05-22 10:15:00,LONG,2017-05-22 11:15:00,9463.8,9445.0,9445.0,2017-05-22 12:15:00,9445.0,-18.799999999999272,-22.58175999999927,-113473.34399999632,Initial SL Hit,5025,6.333,-1.5129779199999511,2017,5,NIFTY,7500000.0,22500000.0,-0.0504325973333317,MTREND,,
116,2017-05-23 11:15:00,LONG,2017-05-23 12:15:00,30420.18,30377.77,30377.77,2017-05-23 14:15:00,30377.77,-42.409999999999854,-48.48979499999985,-83887.34534999974,Initial SL Hit,1730,7.0,-1.1184979379999964,2017,5,SENSEX,7500000.0,22500000.0,-0.03728326459999988,MTREND,,
117,2017-05-23 12:15:00,LONG,2017-05-23 13:15:00,22695.1,22567.5,22567.5,2017-05-23 14:15:00,22567.5,-127.59999999999854,-132.12625999999855,-221972.1167999976,Initial SL Hit,1680,5.066,-2.959628223999968,2017,5,BANKNIFTY,7500000.0,22500000.0,-0.09865427413333228,MTREND,,
118,2017-05-24 14:15:00,LONG,2017-05-24 15:15:00,30327.66,30247.6,31196.758541666662,2017-06-06 14:15:00,31186.24,858.5800000000017,852.4286100000018,1474701.495300003,TSL Hit,1730,7.0,19.66268660400004,2017,5,SENSEX,7500000.0,22500000.0,0.6554228868000014,MTREND,,
1750,2017-05-25 12:15:00,LONG,2017-05-25 13:15:00,30511.29,30328.22226,31133.150666666665,2017-06-06 15:15:00,31183.19,671.8999999999978,665.7305519999978,173089.94351999945,MACD Reversal,260,8.0,17.308994351999946,2017,5,SENSEX,500000.0,1000000.0,0.8654497175999973,WAVE,130.0,86544.97175999972
