Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Initial Target,Exit Time,Exit Price,Points,Slippages,Remarks,Qty,PnL,PnL w cs,ROI%,Trade Year,ROI% w cs
SHORT,2023-06-22 09:15:00,2023-06-22 12:15:00,43802.7,45554.808,39422.43,2023-06-27 10:15:00,43744.7,58.0,8.75474,Trailing SL Hit,1369.778575293304,79447.15736701162,67455.10208274833,0.6745510208274833,2023,0.6745510208274833
LONG,2023-06-23 10:15:00,2023-06-23 12:15:00,43792.45,42040.75199999999,48171.695,2023-07-07 11:15:00,44930.65,1138.2000000000044,8.87231,Trailing SL Hit,1370.0991837634115,1559446.8909595208,1547290.946270425,15.47290946270425,2023,15.47290946270425
SHORT,2023-06-28 12:15:00,2023-06-28 14:15:00,44256.6,46026.864,39830.94,2023-07-10 09:15:00,45111.95,-855.3499999999985,8.936855,Trailing SL Hit,1355.729992814631,-1159623.6493539927,-1171739.6117189282,-11.717396117189281,2023,-11.717396117189281
SHORT,2023-07-10 12:15:00,2023-07-10 14:15:00,44757.3,46547.592000000004,40281.57000000001,2023-07-17 12:15:00,44973.75,-216.4499999999971,8.973105,Trailing SL Hit,1340.563438813333,-290164.95633114205,-302193.97282677516,-3.0219397282677516,2023,-3.0219397282677516
LONG,2023-07-07 14:15:00,2023-07-10 09:15:00,45089.7,43286.111999999994,49598.67,2023-07-27 11:15:00,45857.1,767.4000000000015,9.094679999999999,Trailing SL Hit,1330.6808428532458,1021164.4788055829,1009062.3623577022,10.090623623577022,2023,10.090623623577022
SHORT,2023-07-18 12:15:00,2023-07-18 14:15:00,45286.5,47097.96,40757.85,2023-08-10 09:15:00,44954.4,332.09999999999854,9.02409,Trailing SL Hit,1324.8981484548376,439998.67510184966,428042.6749693598,4.280426749693599,2023,4.280426749693599
LONG,2023-07-28 14:15:00,2023-07-31 09:15:00,45514.65,43694.064,50066.115000000005,2023-08-16 09:15:00,43694.064,-1820.586000000003,8.920871400000001,Initial SL Hit,1318.2568689421978,-2400000.000000004,-2411760.0000000037,-24.117600000000035,2023,-24.117600000000035
SHORT,2023-08-10 10:15:00,2023-08-10 13:15:00,44481.45,46260.708,40033.305,2023-08-22 09:15:00,44073.85,407.59999999999854,8.85553,Trailing SL Hit,1348.8768913783163,549802.2209257997,537857.2011478924,5.378572011478924,2023,5.378572011478924
LONG,2023-08-16 10:15:00,2023-08-16 12:15:00,43905.35,42149.136,48295.885,2023-08-22 15:15:00,43950.4,45.05000000000291,8.785575,Trailing SL Hit,1366.5760550821255,61564.25128145373,49558.09485632559,0.49558094856325585,2023,0.49558094856325585
LONG,2023-08-23 09:15:00,2023-08-23 11:15:00,44151.6,42385.536,48566.76,2023-08-25 10:15:00,44055.45,-96.15000000000146,8.820704999999998,Trailing SL Hit,1358.9541488870166,-130663.44141548862,-142650.37507134708,-1.4265037507134708,2023,-1.4265037507134708
LONG,2023-08-25 11:15:00,2023-08-28 09:15:00,44359.1,42584.736,48795.01,2023-08-30 14:15:00,44210.85,-148.25,8.856995,Trailing SL Hit,1352.597325013357,-200522.55343323018,-212502.50117788688,-2.125025011778869,2023,-2.125025011778869
SHORT,2023-08-22 12:15:00,2023-08-22 14:15:00,44021.6,45782.464,39619.44,2023-09-01 13:15:00,44473.6,-452.0,8.84952,Trailing SL Hit,1362.9672706126084,-616061.206316899,-628122.8124375307,-6.281228124375308,2023,-6.281228124375308
LONG,2023-08-31 13:15:00,2023-08-31 15:15:00,44094.8,42331.008,48504.280000000006,2023-09-06 11:15:00,44391.35,296.54999999999563,8.848615,Trailing SL Hit,1360.7046635884503,403516.967987149,391476.61629035027,3.9147661629035024,2023,3.9147661629035024
SHORT,2023-09-01 15:15:00,2023-09-04 10:15:00,44352.65,46126.756,39917.385,2023-09-06 14:15:00,44388.95,-36.299999999995634,8.874160000000002,Trailing SL Hit,1352.7940269634396,-49106.42317876695,-61111.33382108483,-0.6111133382108483,2023,-0.6111133382108483
LONG,2023-09-06 15:15:00,2023-09-07 10:15:00,44524.05,42743.088,48976.45500000001,2023-09-20 09:15:00,45564.65,1040.5999999999985,9.008870000000002,Trailing SL Hit,1347.5863044803875,1402298.3084422892,1390158.078611445,13.90158078611445,2023,13.90158078611445
SHORT,2023-09-12 10:15:00,2023-09-12 12:15:00,45396.0,47211.840000000004,40856.4,2023-09-29 13:15:00,44689.15,706.8499999999985,9.008515,Trailing SL Hit,1321.7023526301878,934245.3079566463,922338.732487442,9.22338732487442,2023,9.22338732487442
SHORT,2023-10-05 12:15:00,2023-10-05 14:15:00,44221.85,45990.724,39799.665,2023-10-06 10:15:00,44411.25,-189.40000000000146,8.86331,Trailing SL Hit,1356.7953398602726,-256977.0373695376,-269002.7350732746,-2.690027350732746,2023,-2.690027350732746
LONG,2023-09-20 12:15:00,2023-09-20 15:15:00,45458.05,43639.728,50003.85500000001,2023-10-09 09:15:00,44026.1,-1431.9500000000044,8.948415,Trailing SL Hit,1319.8982358460162,-1890028.2788197086,-1901839.2759918268,-19.018392759918267,2023,-19.018392759918267
LONG,2023-10-10 09:15:00,2023-10-10 11:15:00,44139.4,42373.824,48553.340000000004,2023-10-13 09:15:00,44242.25,102.84999999999854,8.838165,Trailing SL Hit,1359.3297598064314,139807.0657960895,127793.08508950988,1.2779308508950988,2023,1.2779308508950988
SHORT,2023-10-11 10:15:00,2023-10-11 13:15:00,44445.6,46223.424,40001.04,2023-10-13 12:15:00,44340.5,105.09999999999854,8.878610000000002,Trailing SL Hit,1349.9649009125762,141881.3110859098,129895.49921701838,1.298954992170184,2023,1.298954992170184
LONG,2023-10-19 11:15:00,2023-10-19 13:15:00,43992.6,42232.896,48391.86,2023-10-26 10:15:00,42232.896,-1759.703999999998,8.622549600000001,Initial SL Hit,1363.8657410564504,-2399999.999999997,-2411759.999999997,-24.117599999999975,2023,-24.117599999999975
SHORT,2023-10-17 13:15:00,2023-10-18 09:15:00,44336.95,46110.428,39903.255,2023-11-02 09:15:00,43123.8,1213.1499999999942,8.746075000000001,Trailing SL Hit,1353.2730600548753,1641723.212805564,1629887.3851268445,16.298873851268446,2023,16.298873851268446
LONG,2023-10-26 12:15:00,2023-10-26 14:15:00,42329.65,40636.464,46562.615000000005,2023-11-17 09:15:00,43727.1,1397.449999999997,8.605675,Trailing SL Hit,1417.4461636228978,1980810.1413548144,1968612.0603406788,19.68612060340679,2023,19.68612060340679
SHORT,2023-11-03 11:15:00,2023-11-03 14:15:00,43291.9,45023.576,38962.71,2023-11-24 13:15:00,43709.5,-417.59999999999854,8.70014,Trailing SL Hit,1385.9405570095098,-578768.7766071693,-590826.6534848299,-5.908266534848299,2023,-5.908266534848299
SHORT,2023-11-29 14:15:00,2023-11-30 10:15:00,44310.8,46083.232,39879.72,2023-12-04 13:15:00,46083.232,-1772.4320000000007,9.0394032,Initial SL Hit,1354.0716935826028,-2400000.000000001,-2412240.000000001,-24.12240000000001,2023,-24.12240000000001
LONG,2023-11-20 13:15:00,2023-11-21 09:15:00,43682.35,41935.056,48050.585,2023-12-13 11:15:00,46973.75,3291.4000000000015,9.065610000000001,Trailing SL Hit,1373.5524760000321,4520910.619506508,4508458.5284445565,45.084585284445566,2023,45.084585284445566
LONG,2023-12-14 13:15:00,2023-12-15 09:15:00,47881.7,45966.43199999999,52669.87,2023-12-20 13:15:00,47586.45,-295.25,9.546815,Trailing SL Hit,1253.0883406395346,-369974.3325738226,-381937.3351405652,-3.819373351405652,2023,-3.819373351405652
SHORT,2023-12-06 13:15:00,2023-12-07 09:15:00,46767.45,48638.148,42090.705,2023-12-21 14:15:00,47913.85,-1146.4000000000015,9.468129999999999,Trailing SL Hit,1282.9435857631752,-1470766.526718906,-1482913.6033715778,-14.829136033715779,2023,-14.829136033715779
LONG,2023-12-21 10:15:00,2023-12-21 12:15:00,47494.0,45594.24,52243.4,2023-12-22 13:15:00,47611.5,117.5,9.51055,Trailing SL Hit,1263.3174716806334,148439.80292247442,136424.9589421822,1.3642495894218218,2023,1.3642495894218218
SHORT,2023-12-22 09:15:00,2023-12-22 12:15:00,47685.25,49592.66,42916.725,2023-12-26 15:15:00,47762.5,-77.25,9.544775000000001,Trailing SL Hit,1258.2507169407731,-97199.86788367473,-109209.58787046309,-1.0920958787046309,2023,-1.0920958787046309
LONG,2023-12-26 10:15:00,2023-12-26 12:15:00,47761.2,45850.75199999999,52537.32,2024-01-02 09:15:00,47968.65,207.45000000000437,9.572985000000001,Trailing SL Hit,1256.2498429687696,260609.02992387675,248582.96902088437,2.4858296902088437,2023,2.4858296902088437
SHORT,2023-12-28 14:15:00,2023-12-29 09:15:00,48419.5,50356.28,43577.55,2024-01-04 10:15:00,48102.15,317.34999999999854,9.652165,Trailing SL Hit,1239.1701690434638,393250.65314594144,381289.97821125604,3.8128997821125603,2023,3.8128997821125603
LONG,2024-01-03 11:15:00,2024-01-03 13:15:00,47784.85,45873.456,52563.335,2024-01-04 13:15:00,48091.75,306.90000000000146,9.587660000000001,Trailing SL Hit,1255.6280913302019,385352.2612292408,373313.7260031178,3.7331372600311776,2024,3.7331372600311776
LONG,2024-01-04 13:15:00,2024-01-04 15:15:00,48221.3,46292.448000000004,53043.43000000001,2024-01-05 11:15:00,48092.75,-128.5500000000029,9.631405,Trailing SL Hit,1244.2634271577083,-159950.06356112703,-171934.0685547709,-1.7193406855477091,2024,-1.7193406855477091
SHORT,2024-01-04 13:15:00,2024-01-05 11:15:00,48063.7,49986.248,43257.33,2024-01-05 14:15:00,48167.6,-103.90000000000146,9.62313,Trailing SL Hit,1248.3433443534311,-129702.87347832331,-141715.84376567116,-1.4171584376567117,2024,-1.4171584376567117
SHORT,2024-01-05 14:15:00,2024-01-08 11:15:00,47822.85,49735.764,43040.565,2024-01-12 12:15:00,47733.5,89.34999999999854,9.555635,Trailing SL Hit,1254.6303702100565,112101.22357826673,100112.43370062456,1.0011243370062455,2024,1.0011243370062455
LONG,2024-01-05 12:15:00,2024-01-05 14:15:00,48151.45,46225.39199999999,52966.595,2024-01-17 09:15:00,46953.35,-1198.0999999999985,9.51048,Trailing SL Hit,1246.0683946174,-1492914.543591105,-1504765.2521367457,-15.047652521367457,2024,-15.047652521367457
SHORT,2024-01-16 09:15:00,2024-01-16 13:15:00,48031.2,49952.448,43228.08,2024-01-29 10:15:00,45546.55,2484.649999999994,9.357775,Trailing SL Hit,1249.1880277819419,3103795.0332283946,3092105.4127317173,30.921054127317174,2024,30.921054127317174
LONG,2024-01-18 12:15:00,2024-01-19 10:15:00,46184.05,44336.688,50802.45500000001,2024-01-30 09:15:00,45351.35,-832.7000000000044,9.15354,Trailing SL Hit,1299.1498147087575,-1081802.050707988,-1093693.8705029173,-10.936938705029172,2024,-10.936938705029172
LONG,2024-01-30 14:15:00,2024-01-31 09:15:00,45492.5,43672.799999999996,50041.75000000001,2024-02-06 09:15:00,45729.7,237.1999999999971,9.12222,Trailing SL Hit,1318.8987195691598,312842.7762818009,300811.4920041727,3.0081149200417268,2024,3.0081149200417268
SHORT,2024-01-29 11:15:00,2024-01-29 14:15:00,45323.35,47136.284,40791.015,2024-02-06 11:15:00,45793.1,-469.75,9.111645,Trailing SL Hit,1323.820944391798,-621864.8886280472,-633927.0751169099,-6.339270751169099,2024,-6.339270751169099
LONG,2024-02-06 11:15:00,2024-02-07 09:15:00,45869.55,44034.768000000004,50456.505000000005,2024-02-08 10:15:00,45405.0,-464.5500000000029,9.127455000000001,Trailing SL Hit,1308.0573059905753,-607658.0214979255,-619597.2556957757,-6.1959725569577575,2024,-6.1959725569577575
SHORT,2024-02-07 11:15:00,2024-02-08 10:15:00,45620.5,47445.32,41058.450000000004,2024-02-13 13:15:00,45601.75,18.75,9.122225,Trailing SL Hit,1315.1982113304325,24659.96646244561,12662.432459091855,0.12662432459091857,2024,0.12662432459091857
LONG,2024-02-09 09:15:00,2024-02-09 11:15:00,45352.5,43538.4,49887.75000000001,2024-02-26 09:15:00,46645.35,1292.8499999999985,9.199785,Trailing SL Hit,1322.970067802216,1710401.852158093,1698230.811972877,16.98230811972877,2024,16.98230811972877
SHORT,2024-02-16 13:15:00,2024-02-16 15:15:00,46314.85,48167.444,41683.365,2024-02-26 12:15:00,46771.95,-457.09999999999854,9.308679999999999,Trailing SL Hit,1295.4808231053323,-592164.2842414455,-604223.5006698696,-6.0422350066986965,2024,-6.0422350066986965
SHORT,2024-02-26 12:15:00,2024-02-27 09:15:00,46513.55,48374.092000000004,41862.19500000001,2024-03-01 09:15:00,46604.9,-91.34999999999854,9.311845000000002,Trailing SL Hit,1289.9466929529137,-117836.63040124679,-129848.41406428693,-1.2984841406428693,2024,-1.2984841406428693
LONG,2024-02-27 09:15:00,2024-02-27 12:15:00,46604.1,44739.935999999994,51264.51,2024-03-11 12:15:00,47308.2,704.0999999999985,9.391229999999998,Trailing SL Hit,1287.4403754176135,906486.7683315398,894396.1196547067,8.943961196547066,2024,8.943961196547066
SHORT,2024-03-02 11:15:00,2024-03-04 10:15:00,47237.0,49126.48,42513.3,2024-03-12 09:15:00,47728.75,-491.75,9.496575,Trailing SL Hit,1270.190740309503,-624616.2965471982,-636678.7581768528,-6.366787581768528,2024,-6.366787581768528
SHORT,2024-03-12 14:15:00,2024-03-13 09:15:00,47240.1,49129.704,42516.09,2024-03-21 09:15:00,46951.45,288.65000000000146,9.419155,Trailing SL Hit,1270.1073875796199,366616.49742485915,354653.1590746016,3.546531590746016,2024,3.546531590746016
LONG,2024-03-11 14:15:00,2024-03-12 09:15:00,47422.3,45525.408,52164.530000000006,2024-03-21 11:15:00,46627.3,-795.0,9.40496,Trailing SL Hit,1265.2275406296194,-1005855.8948005474,-1017755.3092110673,-10.177553092110672,2024,-10.177553092110672
SHORT,2024-03-21 14:15:00,2024-03-22 09:15:00,46633.35,48498.684,41970.015,2024-04-05 14:15:00,48498.684,-1865.3340000000026,9.5132034,Initial SL Hit,1286.6328496666013,-2400000.0000000033,-2412240.0000000033,-24.122400000000034,2024,-24.122400000000034
LONG,2024-03-21 13:15:00,2024-03-22 09:15:00,46778.05,44906.928,51455.85500000001,2024-04-15 09:15:00,47981.95,1203.8999999999942,9.476,Trailing SL Hit,1282.6528681721447,1544185.7879924376,1532031.3694136383,15.320313694136381,2024,15.320313694136381
SHORT,2024-04-10 12:15:00,2024-04-12 09:15:00,48808.7,50761.047999999995,43927.83,2024-04-22 14:15:00,47959.95,848.75,9.676865,Trailing SL Hit,1229.2890406833208,1043359.0732799685,1031463.4091872965,10.314634091872964,2024,10.314634091872964
SHORT,2024-04-23 10:15:00,2024-04-23 13:15:00,47937.45,49854.948,43143.705,2024-04-30 13:15:00,49854.948,-1917.4979999999996,9.7792398,Initial SL Hit,1251.6310316881688,-2400000.0,-2412239.9999999995,-24.122399999999995,2024,-24.122399999999995
LONG,2024-04-16 11:15:00,2024-04-16 15:15:00,47570.25,45667.439999999995,52327.275,2024-05-03 12:15:00,48747.95,1177.699999999997,9.63182,Trailing SL Hit,1261.2925094991092,1485424.1884370972,1473275.6460182534,14.732756460182532,2024,14.732756460182532
LONG,2024-05-03 12:15:00,2024-05-06 09:15:00,49130.75,47165.52,54043.825000000004,2024-05-06 12:15:00,48900.3,-230.4499999999971,9.803105,Trailing SL Hit,1221.2311027208011,-281432.7076220051,-293404.56435124285,-2.9340456435124285,2024,-2.9340456435124285
LONG,2024-05-06 14:15:00,2024-05-07 09:15:00,49010.45,47050.03199999999,53911.495,2024-05-13 09:15:00,47050.03199999999,-1960.4180000000051,9.6060482,Initial SL Hit,1224.2287104076784,-2400000.000000006,-2411760.0000000065,-24.117600000000067,2024,-24.117600000000067
SHORT,2024-05-02 09:15:00,2024-05-02 11:15:00,49221.45,51190.308,44299.305,2024-05-16 09:15:00,47791.2,1430.25,9.701265,Trailing SL Hit,1218.9807492465177,1743447.216609832,1731621.561331493,17.31621561331493,2024,17.31621561331493
LONG,2024-05-13 09:15:00,2024-05-13 12:15:00,47508.55,45608.208,52259.405000000006,2024-05-22 09:15:00,47801.9,293.34999999999854,9.531045000000002,Trailing SL Hit,1262.9305672347398,370480.6818983091,358443.6338301192,3.584436338301192,2024,3.584436338301192
SHORT,2024-05-18 11:15:00,2024-05-21 09:15:00,48108.15,50032.476,43297.335,2024-05-22 15:15:00,47906.05,202.09999999999854,9.601420000000001,Trailing SL Hit,1247.1899251997843,252057.08388287458,240082.28959126287,2.4008228959126288,2024,2.4008228959126288
LONG,2024-05-22 09:15:00,2024-05-23 09:15:00,48114.05,46189.488,52925.45500000001,2024-05-29 12:15:00,48579.45,465.3999999999942,9.66935,Trailing SL Hit,1247.036988156266,580371.0142879189,568312.9771864902,5.683129771864902,2024,5.683129771864902
SHORT,2024-05-28 12:15:00,2024-05-28 15:15:00,49086.4,51049.856,44177.76,2024-05-30 12:15:00,48851.1,235.3000000000029,9.793750000000001,Trailing SL Hit,1222.3344959092537,287615.306887451,275644.0684181397,2.756440684181397,2024,2.756440684181397
LONG,2024-05-30 09:15:00,2024-05-30 13:15:00,48919.9,46963.104,53811.89000000001,2024-05-30 14:15:00,48637.25,-282.65000000000146,9.755715,Trailing SL Hit,1226.4947393596472,-346668.73808000603,-358634.0712061981,-3.5863407120619804,2024,-3.5863407120619804
LONG,2024-05-31 09:15:00,2024-05-31 13:15:00,49079.05,47115.888,53986.95500000001,2024-06-04 10:15:00,47714.95,-1364.1000000000058,9.679400000000001,Trailing SL Hit,1222.517550767588,-1667636.191002074,-1679469.4273829737,-16.794694273829737,2024,-16.794694273829737
SHORT,2024-06-03 13:15:00,2024-06-04 09:15:00,50611.4,52635.856,45550.26,2024-06-05 14:15:00,49065.2,1546.2000000000044,9.96766,Trailing SL Hit,1185.5036612304737,1833025.7609945636,1821209.0635706629,18.212090635706627,2024,18.212090635706627
