,index,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year,Index,DD%
3472,4146,LONG,2023-03-20 13:15:00+05:30,2023-03-20 14:15:00+05:30,6714.5,6688.9,2023-03-21 11:15:00+05:30,6760.95,Reversed,46.44999999999982,41.05981999999982,595.7256683297342,4,27671.457293916043,24460.388710998475,2.767145729391604,0.8153462903666159,2023,MIDCPNIFTY,-21.203977922782997
3473,1732,LONG,2023-03-20 14:15:00+05:30,2023-03-20 15:15:00+05:30,39406.25,38941.9,2023-03-21 11:15:00+05:30,39472.35,Reversed,66.09999999999854,58.21213999999854,101.5067406819984,4,6709.595559079947,5908.924599524039,0.6709595559079946,0.19696415331746797,2023,BANKNIFTY,-21.007013769465516
3474,1733,SHORT,2023-03-21 10:15:00+05:30,2023-03-21 11:15:00+05:30,39472.35,39614.25,2023-03-21 12:15:00+05:30,39614.25,Initial SL Hit,-141.90000000000146,-149.80866000000145,101.33675851577117,4,-14379.686033388076,-15181.124001991417,-1.4379686033388075,-0.5060374667330472,2023,BANKNIFTY,-21.51305123619852
3475,4147,SHORT,2023-03-21 10:15:00+05:30,2023-03-21 11:15:00+05:30,6760.95,6786.7,2023-03-21 13:15:00+05:30,6779.6,Reversed,-18.650000000000546,-24.066220000000545,591.6328326640487,4,-11033.95232918483,-14238.365910116505,-1.1033952329184833,-0.47461219700388346,2023,MIDCPNIFTY,-21.987663433202442
3476,1734,LONG,2023-03-21 12:15:00+05:30,2023-03-21 13:15:00+05:30,39756.3,39393.75,2023-03-22 09:15:00+05:30,39843.7,Reversed,87.39999999999418,79.43999999999419,100.61298460872868,4,8793.5748548023,7992.69549731682,0.8793574854802301,0.266423183243894,2023,BANKNIFTY,-21.721240249958555
3477,4148,LONG,2023-03-21 12:15:00+05:30,2023-03-21 13:15:00+05:30,6779.6,6748.6,2023-03-22 14:15:00+05:30,6806.7,Reversed,27.09999999999945,21.66547999999945,590.0053100477904,4,15989.143902294798,12782.74824473388,1.5989143902294798,0.42609160815779595,2023,MIDCPNIFTY,-21.29514864180078
3478,1735,SHORT,2023-03-21 15:15:00+05:30,2023-03-22 09:15:00+05:30,39843.7,39970.9,2023-03-22 09:15:00+05:30,40055.4,Gap Outside Initial SL,-211.7000000000044,-219.6899100000044,100.3922828452177,4,-21253.046278333022,-22055.17158296086,-2.125304627833302,-0.7351723860986953,2023,BANKNIFTY,-22.030321027899504
3479,1736,LONG,2023-03-22 11:15:00+05:30,2023-03-22 12:15:00+05:30,39999.05,39837.8,2023-03-23 09:15:00+05:30,39837.8,Initial SL Hit,-161.25,-169.233685,100.0023750564076,4,-16125.382977845724,-16923.77043954794,-1.6125382977845724,-0.5641256813182647,2023,BANKNIFTY,-22.594446709217777
3480,3508,SHORT,2023-03-22 13:15:00+05:30,2023-03-22 14:15:00+05:30,17116.7,17165.4,2023-03-23 10:15:00+05:30,17165.4,Initial SL Hit,-48.70000000000073,-55.55642000000073,233.68990518032095,4,-11380.698382281802,-12982.974521958258,-1.1380698382281802,-0.4327658173986086,2023,NIFTY,-23.02721252661638
3481,4149,SHORT,2023-03-22 13:15:00+05:30,2023-03-22 14:15:00+05:30,6806.7,6829.35,2023-03-23 13:15:00+05:30,6787.8,Reversed,18.89999999999964,13.462199999999635,587.6562798419204,4,11106.703689012082,7911.146370487688,1.1106703689012083,0.2637048790162563,2023,MIDCPNIFTY,-22.763507647600136
3482,4150,LONG,2023-03-23 12:15:00+05:30,2023-03-23 13:15:00+05:30,6787.8,6766.85,2023-03-23 14:15:00+05:30,6766.85,Initial SL Hit,-20.949999999999815,-26.37185999999982,589.2925542885765,4,-12345.67901234557,-15540.740740740634,-1.234567901234557,-0.5180246913580212,2023,MIDCPNIFTY,-23.281532338958186
3483,4151,SHORT,2023-03-23 14:15:00+05:30,2023-03-23 15:15:00+05:30,6756.7,6790.4,2023-03-27 11:15:00+05:30,6671.5,Reversed,85.19999999999982,79.82871999999982,592.0049728417719,4,50438.823686118856,47258.9992155933,5.043882368611885,1.5752999738531102,2023,MIDCPNIFTY,-21.706232365105052
3484,1737,LONG,2023-03-24 10:15:00+05:30,2023-03-24 11:15:00+05:30,39639.3,39429.5,2023-03-24 14:15:00+05:30,39529.85,Reversed,-109.45000000000437,-117.36691500000435,100.9099555239371,4,-11044.594632095355,-11843.490172632148,-1.1044594632095357,-0.3947830057544049,2023,BANKNIFTY,-22.1010153708595
3485,3509,LONG,2023-03-24 10:15:00+05:30,2023-03-24 11:15:00+05:30,17087.8,16994.9,2023-03-24 14:15:00+05:30,17008.1,Reversed,-79.70000000000073,-86.51918000000073,234.0851367642412,4,-18656.58540011019,-20252.854083030168,-1.865658540011019,-0.6750951361010057,2023,NIFTY,-22.77611050696055
3486,3510,SHORT,2023-03-24 13:15:00+05:30,2023-03-24 14:15:00+05:30,17008.1,17097.95,2023-03-27 10:15:00+05:30,17038.05,Reversed,-29.950000000000728,-36.75923000000073,235.18206031243935,4,-7043.702706357731,-8645.111446899002,-0.7043702706357731,-0.28817038156330005,2023,NIFTY,-23.064280888523854
3487,1738,SHORT,2023-03-24 13:15:00+05:30,2023-03-24 14:15:00+05:30,39529.85,39767.9,2023-03-28 12:15:00+05:30,39524.4,Reversed,5.44999999999709,-2.4554250000029105,101.18935437397307,4,551.4819813378589,-248.46287046400735,0.0551481981337858,-0.008282095682133566,2023,BANKNIFTY,-23.072562984206
3488,3511,LONG,2023-03-27 09:15:00+05:30,2023-03-27 10:15:00+05:30,17038.05,16917.35,2023-03-27 14:15:00+05:30,16982.6,Reversed,-55.45000000000073,-62.25413000000073,234.76865016829976,4,-13017.921651832394,-14615.318067502028,-1.3017921651832394,-0.48717726891673424,2023,NIFTY,-23.559740253122754
3489,4152,LONG,2023-03-27 10:15:00+05:30,2023-03-27 11:15:00+05:30,6671.5,6641.35,2023-03-27 14:15:00+05:30,6664.9,Reversed,-6.600000000000364,-11.934560000000364,599.5653151465187,4,-3957.131079967242,-7155.548227535255,-0.3957131079967242,-0.2385182742511752,2023,MIDCPNIFTY,-23.798258527373946
3490,3513,SHORT,2023-03-27 13:15:00+05:30,2023-03-27 14:15:00+05:30,16982.6,17061.5,2023-03-27 14:15:00+05:30,17061.5,Initial SL Hit,-78.90000000000146,-85.70882000000145,235.53519484649,4,-18583.7268733884,-20187.44361876308,-1.85837268733884,-0.6729147872921026,2023,NIFTY,-24.47117331466609
3491,3512,LONG,2023-03-27 13:15:00+05:30,2023-03-27 14:15:00+05:30,16982.6,17061.5,2023-03-27 14:15:00+05:30,17061.5,Initial SL Hit,78.90000000000146,72.09118000000146,235.53519484649,4,18583.7268733884,16980.010128013724,1.85837268733884,0.5660003376004575,2023,NIFTY,-23.905172977065604
3492,4153,SHORT,2023-03-27 13:15:00+05:30,2023-03-27 14:15:00+05:30,6664.9,6705.45,2023-03-28 12:15:00+05:30,6627.55,Reversed,37.349999999999454,32.03301999999945,600.1590421461688,4,22415.94022415908,19224.906600248734,2.2415940224159074,0.6408302200082913,2023,MIDCPNIFTY,-23.264342757057307
3493,4154,SHORT,2023-03-28 11:15:00+05:30,2023-03-28 12:15:00+05:30,6627.55,6605.6,2023-03-28 12:15:00+05:30,6605.6,Initial SL Hit,21.949999999999815,16.656739999999818,603.541278451313,4,13247.73106200621,10053.030154431011,1.324773106200621,0.3351010051477004,2023,MIDCPNIFTY,-22.929241751909558
3494,1739,LONG,2023-03-28 11:15:00+05:30,2023-03-28 12:15:00+05:30,39524.4,39326.1,2023-03-29 12:15:00+05:30,39698.45,Reversed,174.04999999999563,166.12771499999565,101.20330732408334,4,17614.435639756262,16812.67419619229,1.761443563975626,0.5604224732064097,2023,BANKNIFTY,-22.3688192787032
3495,4155,LONG,2023-03-28 15:15:00+05:30,2023-03-29 09:15:00+05:30,6626.85,6595.95,2023-04-05 10:15:00+05:30,6771.25,Reversed,144.39999999999964,139.04075999999964,603.6050310479337,4,87160.56648332141,83925.70225672808,8.716056648332142,2.7975234085576024,2023,MIDCPNIFTY,-19.571295870145605
3496,3514,SHORT,2023-03-29 11:15:00+05:30,2023-03-29 12:15:00+05:30,16942.3,17048.8,2023-03-29 13:15:00+05:30,17048.8,Initial SL Hit,-106.5,-113.29822,236.09545339180636,4,-25144.16578622737,-26749.19461938462,-2.514416578622737,-0.8916398206461539,2023,NIFTY,-20.46293569079171
3497,1740,SHORT,2023-03-29 11:15:00+05:30,2023-03-29 12:15:00+05:30,39698.45,39901.05,2023-03-29 13:15:00+05:30,39901.05,Initial SL Hit,-202.60000000000585,-210.5599500000058,100.75960144539648,4,-20413.89525283792,-21215.9366423632,-2.041389525283792,-0.7071978880787734,2023,BANKNIFTY,-21.17013357887049
3498,3515,LONG,2023-03-29 13:15:00+05:30,2023-03-29 14:15:00+05:30,17052.4,16940.6,2023-04-03 09:15:00+05:30,17337.7,Reversed,285.2999999999993,278.4219799999993,234.57108676784495,4,66923.131054866,65309.74642865503,6.692313105486599,2.1769915476218347,2023,NIFTY,-18.99314203124868
3499,1741,LONG,2023-03-29 13:15:00+05:30,2023-03-29 14:15:00+05:30,39924.7,39662.05,2023-04-03 11:15:00+05:30,40580.7,Reversed,656.0,647.94946,100.18860504900476,4,65723.72491214712,64917.15253965592,6.572372491214712,2.1639050846551973,2023,BANKNIFTY,-16.829236946593483
3500,3516,SHORT,2023-03-31 15:15:00+05:30,2023-04-03 09:15:00+05:30,17337.7,17381.6,2023-04-03 09:15:00+05:30,17428.05,Gap Outside Initial SL,-90.34999999999854,-97.30314999999854,230.71110931669136,4,-20844.74872676273,-22448.91767650808,-2.0844748726762727,-0.7482972558836026,2023,NIFTY,-17.577534202477068
3501,1743,SHORT,2023-04-03 10:15:00+05:30,2023-04-03 11:15:00+05:30,40580.7,40719.9,2023-04-03 11:15:00+05:30,40719.9,Initial SL Hit,-139.20000000000437,-147.33006000000438,98.56902419130276,4,-13720.808167429775,-14522.18024824652,-1.3720808167429777,-0.48407267494155065,2023,BANKNIFTY,-18.061606877418626
3502,1742,LONG,2023-04-03 10:15:00+05:30,2023-04-03 11:15:00+05:30,40580.7,40719.9,2023-04-03 11:15:00+05:30,40719.9,Initial SL Hit,139.20000000000437,131.06994000000435,98.56902419130276,4,13720.808167429775,12919.436086613032,1.3720808167429777,0.4306478695537677,2023,BANKNIFTY,-17.630959007864817
3503,3517,SHORT,2023-04-03 10:15:00+05:30,2023-04-03 11:15:00+05:30,17321.35,17428.05,2023-04-03 13:15:00+05:30,17368.75,Reversed,-47.400000000001455,-54.33802000000146,230.9288825640034,4,-10946.029033534098,-12548.218239340804,-1.09460290335341,-0.41827394131136014,2023,NIFTY,-18.049232949176144
3504,3518,LONG,2023-04-03 12:15:00+05:30,2023-04-03 13:15:00+05:30,17368.75,17312.75,2023-04-10 14:15:00+05:30,17622.95,Reversed,254.20000000000076,247.20166000000071,230.29866858582224,4,58541.92155451618,56930.21317020527,5.854192155451618,1.8976737723401758,2023,NIFTY,-16.151559176835917
3505,1744,LONG,2023-04-03 12:15:00+05:30,2023-04-03 13:15:00+05:30,40757.75,40562.3,2023-04-06 13:15:00+05:30,41083.2,Reversed,325.4499999999971,317.2659049999971,98.14084437928985,4,31939.93780323959,31136.743809459265,3.193993780323959,1.0378914603153089,2023,BANKNIFTY,-15.113667716520581
3506,4156,SHORT,2023-04-05 09:15:00+05:30,2023-04-05 10:15:00+05:30,6771.25,6824.55,2023-04-05 12:15:00+05:30,6785.05,Reversed,-13.800000000000182,-19.22252000000018,590.7328779767399,4,-8152.113716079119,-11355.37456156555,-0.8152113716079119,-0.37851248538551835,2023,MIDCPNIFTY,-15.49218020190608
3507,4157,LONG,2023-04-05 11:15:00+05:30,2023-04-05 12:15:00+05:30,6785.05,6766.85,2023-04-05 13:15:00+05:30,6766.85,Initial SL Hit,-18.199999999999815,-23.62075999999982,589.5313962314206,4,-10729.471411411749,-13925.179622847185,-1.0729471411411746,-0.4641726540949061,2023,MIDCPNIFTY,-15.95635285600099
3508,4158,LONG,2023-04-05 14:15:00+05:30,2023-04-05 15:15:00+05:30,6785.1,6761.15,2023-04-11 11:15:00+05:30,6862.55,Reversed,77.44999999999982,71.99093999999982,589.5270519225951,4,45658.87017140488,42440.60662333632,4.565887017140488,1.414686887444544,2023,MIDCPNIFTY,-14.541665968556458
3509,1745,SHORT,2023-04-06 12:15:00+05:30,2023-04-06 13:15:00+05:30,41083.2,41274.7,2023-04-11 09:15:00+05:30,41286.95,Gap Outside Initial SL,-203.75,-211.987015,97.36339915099116,4,-19837.79257701445,-20639.776356272152,-1.9837792577014448,-0.6879925452090719,2023,BANKNIFTY,-15.229658513765571
3510,3519,SHORT,2023-04-10 13:15:00+05:30,2023-04-10 14:15:00+05:30,17622.95,17694.1,2023-04-11 09:15:00+05:30,17709.25,Gap Outside Initial SL,-86.29999999999927,-93.36643999999929,226.9767547431049,4,-19588.093934329783,-21192.01155311665,-1.9588093934329784,-0.7064003851038884,2023,NIFTY,-15.936058898869419
3511,3520,SHORT,2023-04-11 10:15:00+05:30,2023-04-11 11:15:00+05:30,17701.75,17748.75,2023-04-11 14:15:00+05:30,17720.7,Reversed,-18.950000000000728,-26.034490000000726,225.9663592582654,4,-4282.062507944294,-5882.918920445883,-0.4282062507944294,-0.19609729734819606,2023,NIFTY,-16.13215619621758
3512,4159,SHORT,2023-04-11 10:15:00+05:30,2023-04-11 11:15:00+05:30,6862.55,6909.85,2023-04-11 13:15:00+05:30,6867.45,Reversed,-4.899999999999636,-10.391999999999635,582.8737131241302,4,-2856.0811943080257,-6057.223626785749,-0.2856081194308026,-0.2019074542261916,2023,MIDCPNIFTY,-16.334063650443795
3513,4160,LONG,2023-04-11 12:15:00+05:30,2023-04-11 13:15:00+05:30,6867.45,6847.6,2023-04-13 11:15:00+05:30,6946.4,Reversed,78.94999999999982,73.42445999999981,582.4578264130063,4,45985.04539530674,42766.65137714861,4.598504539530674,1.4255550459049537,2023,MIDCPNIFTY,-14.908508604538838
3514,1746,LONG,2023-04-11 13:15:00+05:30,2023-04-11 14:15:00+05:30,41377.25,41232.4,2023-04-12 09:15:00+05:30,41342.3,Reversed,-34.94999999999709,-43.22195499999709,96.67148010078002,4,-3378.6682295219803,-4178.330362699028,-0.337866822952198,-0.13927767875663427,2023,BANKNIFTY,-15.047786283295522
3515,3521,LONG,2023-04-11 13:15:00+05:30,2023-04-11 14:15:00+05:30,17720.7,17655.15,2023-04-13 11:15:00+05:30,17740.2,Reversed,19.5,12.40782,225.72471742086935,4,4401.631989706953,2800.7516633090117,0.4401631989706953,0.09335838877696705,2023,NIFTY,-14.954427894518517
3516,1747,SHORT,2023-04-11 15:15:00+05:30,2023-04-12 09:15:00+05:30,41342.3,41403.25,2023-04-12 09:15:00+05:30,41430.65,Gap Outside Initial SL,-88.34999999999854,-96.62729499999855,96.7532043451864,4,-8548.145603897077,-9349.000418457468,-0.8548145603897077,-0.3116333472819156,2023,BANKNIFTY,-15.266061241800458
3517,1748,LONG,2023-04-12 10:15:00+05:30,2023-04-12 11:15:00+05:30,41482.05,41332.0,2023-04-13 11:15:00+05:30,41581.8,Reversed,99.75,91.443615,96.4272498586738,4,9618.618173402712,8817.656311585371,0.9618618173402712,0.2939218770528457,2023,BANKNIFTY,-14.97213936474759
3518,3522,SHORT,2023-04-13 10:15:00+05:30,2023-04-13 11:15:00+05:30,17740.2,17827.85,2023-04-13 14:15:00+05:30,17793.5,Reversed,-53.29999999999927,-60.40673999999928,225.476601165714,4,-12017.902842132393,-13620.30642270082,-1.2017902842132393,-0.45401021409002734,2023,NIFTY,-15.426149578837567
3519,1749,SHORT,2023-04-13 10:15:00+05:30,2023-04-13 11:15:00+05:30,41581.8,41798.05,2023-04-13 13:15:00+05:30,41749.3,Reversed,-167.5,-175.83311,96.19593187404104,4,-16112.818588901871,-16914.429870760763,-1.6112818588901872,-0.5638143290253588,2023,BANKNIFTY,-15.989963907862943
3520,4161,SHORT,2023-04-13 10:15:00+05:30,2023-04-13 11:15:00+05:30,6946.4,6998.7,2023-04-13 13:15:00+05:30,6971.7,Reversed,-25.300000000000185,-30.86724000000018,575.8378440631119,4,-14568.697454796837,-17774.524933778754,-1.4568697454796835,-0.5924841644592918,2023,MIDCPNIFTY,-16.582448072322222
3521,4162,LONG,2023-04-13 12:15:00+05:30,2023-04-13 13:15:00+05:30,6971.7,6944.3,2023-04-17 09:15:00+05:30,6944.3,Initial SL Hit,-27.39999999999964,-32.96639999999964,573.7481532481318,4,-15720.699398998602,-18914.411119239005,-1.57206993989986,-0.6304803706413001,2023,MIDCPNIFTY,-17.212928442963516
3522,1750,LONG,2023-04-13 12:15:00+05:30,2023-04-13 13:15:00+05:30,41749.3,41564.1,2023-04-19 11:15:00+05:30,42159.0,Reversed,409.6999999999971,401.3091699999971,95.80998962856862,4,39253.35275082429,38449.4274155492,3.925335275082429,1.2816475805183067,2023,BANKNIFTY,-15.931280862445192
3523,3523,LONG,2023-04-13 13:15:00+05:30,2023-04-13 14:15:00+05:30,17793.5,17729.65,2023-04-17 09:15:00+05:30,17729.65,Initial SL Hit,-63.84999999999855,-70.95462999999855,224.80119144631468,4,-14353.556073846865,-15950.685362632095,-1.4353556073846865,-0.5316895120877365,2023,NIFTY,-16.462970374532915
3524,4163,LONG,2023-04-17 10:15:00+05:30,2023-04-17 11:15:00+05:30,6989.65,6936.2,2023-04-20 12:15:00+05:30,7105.2,Reversed,115.55000000000018,109.91206000000018,572.2747204795662,4,66126.34395141398,62899.893413833415,6.612634395141398,2.096663113794447,2023,MIDCPNIFTY,-14.366307260738495
3525,3524,SHORT,2023-04-17 15:15:00+05:30,2023-04-18 09:15:00+05:30,17699.3,17716.9,2023-04-18 09:15:00+05:30,17746.75,Gap Outside Initial SL,-47.45000000000073,-54.53921000000073,225.9976383246795,4,-10723.587938506207,-12325.73265609391,-1.0723587938506207,-0.4108577552031303,2023,NIFTY,-14.777165015941591
3526,3525,LONG,2023-04-18 11:15:00+05:30,2023-04-18 12:15:00+05:30,17688.25,17650.5,2023-04-18 13:15:00+05:30,17650.5,Initial SL Hit,-37.75,-44.81775,226.13882096872217,4,-8536.740491569262,-10135.03314347095,-0.8536740491569262,-0.33783443811569835,2023,NIFTY,-15.114999454057283
3527,3526,LONG,2023-04-19 10:15:00+05:30,2023-04-19 11:15:00+05:30,17652.05,17611.8,2023-04-19 13:15:00+05:30,17611.8,Initial SL Hit,-40.25,-47.30277,226.6025759047816,4,-9120.75368016746,-10718.929529431429,-0.912075368016746,-0.35729765098104765,2023,NIFTY,-15.472297105038365
3528,1751,SHORT,2023-04-19 10:15:00+05:30,2023-04-19 11:15:00+05:30,42159.0,42339.9,2023-04-20 09:15:00+05:30,42339.9,Initial SL Hit,-180.90000000000143,-189.3498900000015,94.87891079010411,4,-17163.594961929975,-17965.31132142617,-1.7163594961929975,-0.5988437107142056,2023,BANKNIFTY,-16.07114081575253
3529,4164,SHORT,2023-04-20 11:15:00+05:30,2023-04-20 12:15:00+05:30,7105.2,7120.35,2023-04-21 14:15:00+05:30,7063.0,Reversed,42.19999999999982,36.53271999999982,562.9679671226708,4,23757.248212576604,20566.751111861635,2.37572482125766,0.685558370395388,2023,MIDCPNIFTY,-15.385582445357159
3530,3527,LONG,2023-04-20 14:15:00+05:30,2023-04-20 15:15:00+05:30,17634.2,17584.35,2023-04-21 12:15:00+05:30,17584.35,Initial SL Hit,-49.85000000000218,-56.89371000000219,226.83195154869517,4,-11307.572784702948,-12905.311270146009,-1.1307572784702948,-0.4301770423382003,2023,NIFTY,-15.815759487695345
3531,1752,LONG,2023-04-20 14:15:00+05:30,2023-04-20 15:15:00+05:30,42292.7,42108.85,2023-04-21 11:15:00+05:30,42180.5,Reversed,-112.19999999999708,-120.6473199999971,94.57896989314942,4,-10611.76042201109,-11410.69924596889,-1.061176042201109,-0.3803566415322963,2023,BANKNIFTY,-16.196116129227676
3532,1753,SHORT,2023-04-21 10:15:00+05:30,2023-04-21 11:15:00+05:30,42180.5,42382.15,2023-04-21 14:15:00+05:30,42141.05,Reversed,39.44999999999709,31.017844999997088,94.83054966157349,4,3741.0651841487975,2941.4392906672124,0.3741065184148797,0.09804797635557373,2023,BANKNIFTY,-16.098068152872088
3533,4165,LONG,2023-04-21 13:15:00+05:30,2023-04-21 14:15:00+05:30,7063.0,7037.75,2023-04-28 13:15:00+05:30,7183.85,Reversed,120.85000000000036,115.15126000000036,566.3315871442729,4,68441.17230638559,65213.79583746303,6.844117230638559,2.173793194582101,2023,MIDCPNIFTY,-13.92427495828997
3534,3528,LONG,2023-04-21 13:15:00+05:30,2023-04-21 14:15:00+05:30,17614.15,17553.95,2023-04-24 11:15:00+05:30,17621.15,Reversed,7.0,-0.0470600000000009,227.09015195169792,4,1589.6310636618855,-10.68686255084713,0.1589631063661885,-0.0003562287516949,2023,NIFTY,-13.924631187041655
3535,1754,LONG,2023-04-21 13:15:00+05:30,2023-04-21 14:15:00+05:30,42141.05,41962.35,2023-04-25 09:15:00+05:30,42617.9,Reversed,476.84999999999854,468.37410499999856,94.91932450662716,4,45262.27989098502,44457.75366299592,4.526227989098501,1.481925122099864,2023,BANKNIFTY,-12.44270606494183
3536,3529,SHORT,2023-04-24 10:15:00+05:30,2023-04-24 11:15:00+05:30,17621.15,17709.2,2023-04-24 13:15:00+05:30,17709.2,Initial SL Hit,-88.04999999999927,-95.11606999999928,226.99994041251563,4,-19987.344753321835,-21591.3422222725,-1.998734475332184,-0.7197114074090832,2023,NIFTY,-13.162417472350967
3537,1755,SHORT,2023-04-24 15:15:00+05:30,2023-04-25 09:15:00+05:30,42617.9,42714.15,2023-04-25 09:15:00+05:30,42739.7,Gap Outside Initial SL,-121.79999999999563,-130.33575999999564,93.85727593335194,4,-11431.816208681856,-12232.959390302723,-1.1431816208681858,-0.40776531301009084,2023,BANKNIFTY,-13.570182785361112
3538,3530,LONG,2023-04-25 10:15:00+05:30,2023-04-25 11:15:00+05:30,17782.9,17716.85,2023-04-26 09:15:00+05:30,17754.15,Reversed,-28.75,-35.85741,224.9351905482233,4,-6466.886728261419,-8065.593350915767,-0.646688672826142,-0.2688531116971922,2023,NIFTY,-13.839035897058352
3539,1756,LONG,2023-04-25 10:15:00+05:30,2023-04-25 11:15:00+05:30,42848.5,42601.5,2023-04-26 09:15:00+05:30,42600.15,Gap Outside Initial SL,-248.34999999999852,-256.89486499999856,93.352159352136,4,-23184.008775102844,-23981.69037422533,-2.3184008775102845,-0.7993896791408446,2023,BANKNIFTY,-14.63842557619921
3540,3531,SHORT,2023-04-25 15:15:00+05:30,2023-04-26 09:15:00+05:30,17754.15,17807.45,2023-04-26 11:15:00+05:30,17778.8,Reversed,-24.649999999997817,-31.756589999997814,225.2994370330317,4,-5553.63112286374,-7154.741849088312,-0.555363112286374,-0.2384913949696104,2023,NIFTY,-14.87691697116884
3541,1757,LONG,2023-04-26 10:15:00+05:30,2023-04-26 11:15:00+05:30,42643.4,42432.25,2023-05-02 14:15:00+05:30,43353.4,Reversed,710.0,701.40032,93.80115094012204,4,66598.81716748665,65792.15728576989,6.659881716748664,2.193071909525663,2023,BANKNIFTY,-12.683845061643183
3542,3532,LONG,2023-04-26 10:15:00+05:30,2023-04-26 11:15:00+05:30,17778.8,17711.2,2023-05-02 15:15:00+05:30,18135.6,Reversed,356.7999999999993,349.61711999999926,224.98706324386347,4,80275.38416541033,78659.32908857724,8.027538416541033,2.621977636285908,2023,NIFTY,-10.061867425357264
3543,4166,LONG,2023-04-28 12:15:00+05:30,2023-04-28 13:15:00+05:30,7183.85,7197.25,2023-04-28 13:15:00+05:30,7197.25,Initial SL Hit,13.399999999999636,7.647559999999636,556.8044989803517,4,7461.18028633651,4258.195814221976,0.746118028633651,0.14193986047406584,2023,MIDCPNIFTY,-9.91992756488321
3544,4167,SHORT,2023-04-28 12:15:00+05:30,2023-04-28 13:15:00+05:30,7183.85,7197.25,2023-04-28 13:15:00+05:30,7197.25,Initial SL Hit,-13.399999999999636,-19.15243999999964,556.8044989803517,4,-7461.18028633651,-10664.164758451045,-0.746118028633651,-0.35547215861503484,2023,MIDCPNIFTY,-10.275399723498253
3545,4168,LONG,2023-04-28 14:15:00+05:30,2023-04-28 15:15:00+05:30,7233.05,7183.6,2023-05-03 12:15:00+05:30,7332.6,Reversed,99.55000000000018,93.72374000000018,553.0170536633923,4,55052.8476921908,51830.826553113926,5.50528476921908,1.727694218437131,2023,MIDCPNIFTY,-8.547705505061117
3546,1758,SHORT,2023-05-02 13:15:00+05:30,2023-05-02 14:15:00+05:30,43353.4,43483.85,2023-05-03 13:15:00+05:30,43260.3,Reversed,93.09999999999854,84.43862999999854,92.26496653088338,4,8589.868384025109,7790.727370863511,0.8589868384025109,0.25969091236211705,2023,BANKNIFTY,-8.288014592699028
3547,3533,SHORT,2023-05-02 14:15:00+05:30,2023-05-02 15:15:00+05:30,18135.6,18179.5,2023-05-03 15:15:00+05:30,18101.05,Reversed,34.54999999999927,27.302669999999274,220.5606652109663,4,7620.370983038725,6021.895057235333,0.7620370983038726,0.2007298352411778,2023,NIFTY,-8.087284757457837
3548,4169,SHORT,2023-05-03 11:15:00+05:30,2023-05-03 12:15:00+05:30,7332.6,7365.7,2023-05-04 09:15:00+05:30,7365.7,Initial SL Hit,-33.099999999999454,-38.979319999999454,545.5090963641818,4,-18056.35108965412,-21263.57363008998,-1.805635108965412,-0.708785787669666,2023,MIDCPNIFTY,-8.796070545127463
3549,1759,LONG,2023-05-03 12:15:00+05:30,2023-05-03 13:15:00+05:30,43260.3,43107.75,2023-05-05 09:15:00+05:30,43107.75,Initial SL Hit,-152.5500000000029,-161.18680500000292,92.46352891681286,4,-14105.31133626007,-14903.900805126446,-1.410531133626007,-0.49679669350421496,2023,BANKNIFTY,-9.29286723863163
3550,3534,LONG,2023-05-03 14:15:00+05:30,2023-05-03 15:15:00+05:30,18101.05,18042.4,2023-05-05 14:15:00+05:30,18102.95,Reversed,1.9000000000014552,-5.340799999998545,220.9816557603012,4,419.86514594489387,-1180.218827084295,0.0419865145944893,-0.039340627569476504,2023,NIFTY,-9.332207866201088
3551,4170,SHORT,2023-05-04 12:15:00+05:30,2023-05-04 13:15:00+05:30,7363.85,7380.7,2023-05-04 14:15:00+05:30,7380.7,Initial SL Hit,-16.849999999999454,-22.747819999999454,543.1941172077106,4,-9152.820874949628,-12356.482003299609,-0.9152820874949628,-0.4118827334433202,2023,MIDCPNIFTY,-9.744090599644437
3552,4171,SHORT,2023-05-05 10:15:00+05:30,2023-05-05 11:15:00+05:30,7383.5,7430.55,2023-05-08 10:15:00+05:30,7407.95,Reversed,-24.449999999999815,-30.366579999999814,541.7484932620031,4,-13245.750660255875,-16451.04896051998,-1.3245750660255875,-0.5483682986839994,2023,MIDCPNIFTY,-10.292458898328391
3553,3535,SHORT,2023-05-05 13:15:00+05:30,2023-05-05 14:15:00+05:30,18102.95,18168.4,2023-05-08 09:15:00+05:30,18168.4,Initial SL Hit,-65.45000000000073,-72.70427000000073,220.95846257101744,4,-14461.731375273252,-16064.623721548309,-1.4461731375273252,-0.5354874573849436,2023,NIFTY,-10.82794635571338
3554,1760,LONG,2023-05-08 09:15:00+05:30,2023-05-08 10:15:00+05:30,43322.9,42582.2,2023-05-08 12:15:00+05:30,43208.7,Reversed,-114.20000000000437,-122.85316000000437,92.32992251211252,4,-10544.077150883651,-11343.022743168563,-1.0544077150883653,-0.3781007581056189,2023,BANKNIFTY,-11.206047113818954
