,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%,Final ROI,TAG,Points w CS,PnL w CS,ROI% w CS
538,2023-04-10 10:15:00,LONG,2023-04-10 11:15:00,40945.4,40846.8,40846.8,2023-04-10 11:15:00,40846.8,-98.59999999999854,-106.77921999999856,-25627.01279999965,Initial SL Hit,240.0,5x,-1.0250805119999862,2023,4.0,-9.193361328846436,-0.6663023327999911,MTrend,,,
539,2023-04-11 10:15:00,LONG,2023-04-11 11:15:00,41353.8,41218.6,42205.61944444445,2023-04-19 09:15:00,42195.25,841.4499999999971,833.0950949999971,199942.8227999993,TSL Hit,240.0,5x,7.9977129119999715,2023,4.0,-3.994847936046426,5.198513392799982,MTrend,,,
1211,2023-04-11 15:15:00+05:30,SHORT,2023-04-12 09:15:00,41342.3,41652.36725,,2023-04-13 09:15:00+05:30,41689.9,-347.59999999999854,,-25223.560372789987,Gap Outside Initial SL,72.5649032588898,3,-2.522356037278999,2023,,-4.898760831555364,-0.9039128955089543,Reversal,-355.90321999999856,-25826.082728827267,-2.5826082728827267
540,2023-04-19 11:15:00,LONG,2023-04-19 12:15:00,42182.1,42083.25,42083.25,2023-04-19 13:15:00,42083.25,-98.84999999999854,-107.27653499999856,-25746.36839999965,Initial SL Hit,240.0,5x,-1.029854735999986,2023,4.0,-5.5681664099553245,-0.6694055783999908,MTrend,,,
541,2023-04-20 11:15:00,LONG,2023-04-20 12:15:00,42298.7,42199.05,42199.05,2023-04-20 12:15:00,42199.05,-99.64999999999418,-108.09977499999418,-25943.945999998603,Initial SL Hit,240.0,5x,-1.037757839999944,2023,4.0,-6.242709005955248,-0.6745425959999637,MTrend,,,
542,2023-04-20 13:15:00,LONG,2023-04-20 14:15:00,42241.2,42108.85,42198.600000000006,2023-04-21 11:15:00,42108.85,-132.34999999999854,-140.7850049999985,-33788.40119999965,Initial SL hit,240.0,5x,-1.351536047999986,2023,4.0,-7.121207437155249,-0.8784984311999909,MTrend,,,
1212,2023-04-21 13:15:00+05:30,LONG,2023-04-21 14:15:00,42141.05,41824.992125000004,,2023-04-25 09:15:00+05:30,42617.9,476.84999999999854,,33946.70991823876,Reversed,71.18949337997036,3,3.3946709918238764,2023,,-5.954191403501568,1.1670160336536428,Reversal,468.37410499999856,33343.31524724694,3.334331524724694
543,2023-04-21 13:15:00,LONG,2023-04-21 14:15:00,42141.05,41987.6,42547.625,2023-04-26 09:15:00,42531.95,390.8999999999942,382.43269999999416,91783.8479999986,TSL Hit,240.0,5x,3.671353919999944,2023,4.0,-3.56781135550159,2.386380047999964,MTrend,,,
1213,2023-04-24 15:15:00+05:30,SHORT,2023-04-25 09:15:00,42617.9,42937.534250000004,,2023-04-26 11:15:00+05:30,42643.4,-25.5,,-1795.0204022253558,Reversed,70.39295695001395,3,-0.17950204022253557,2023,,-3.651643352150927,-0.08383199664929523,Reversal,-34.02613,-2395.1999042655784,-0.23951999042655783
544,2023-04-26 10:15:00,LONG,2023-04-26 11:15:00,42643.4,42523.45,43183.23333333333,2023-05-03 11:15:00,43121.4,478.0,469.42352,112661.6448,TSL Hit,240.0,5x,4.506465792,2023,4.0,-0.7224405873508886,2.9292027648000003,MTrend,,,
1214,2023-04-26 10:15:00+05:30,LONG,2023-04-26 11:15:00,42643.4,42323.5745,,2023-05-02 14:15:00+05:30,43353.4,710.0,,49949.112875614985,Reversed,70.35086320509153,3,4.994911287561498,2023,,0.0,1.7270441287514595,Reversal,701.40032,49344.11796432742,4.934411796432742
1215,2023-05-02 13:15:00+05:30,SHORT,2023-05-02 14:15:00,43353.4,43678.550500000005,,2023-05-03 13:15:00+05:30,43260.3,93.09999999999854,,6442.401288018832,Reversed,69.19872489816254,3,0.6442401288018832,2023,,0.0,0.20450659348516717,Reversal,84.43862999999854,5843.045528147633,0.5843045528147633
545,2023-05-03 12:15:00,LONG,2023-05-03 13:15:00,43260.3,43111.45,43362.194444444445,2023-05-05 09:15:00,43111.45,-148.85000000000582,-157.48717500000583,-35434.614375001314,Initial SL hit,225.0,5x,-1.4173845750000529,2023,5.0,-0.921299973750024,-0.9212999737500344,MTrend,,,
1216,2023-05-03 12:15:00+05:30,LONG,2023-05-03 13:15:00,43260.3,42935.84775000001,,2023-05-05 13:15:00+05:30,42935.84775000001,-324.4522499999948,,-22499.99999999964,Initial SL Hit,69.34764668760965,3,-2.249999999999964,2023,,-1.7297212237500617,-0.8084212499999874,Reversal,-333.0718647749948,-23097.74999999964,-2.309774999999964
1217,2023-05-08 09:15:00+05:30,LONG,2023-05-08 10:15:00,43322.9,42582.2,,2023-05-09 13:15:00+05:30,43417.05,94.15000000000146,,6519.646653386647,Reversed,69.2474418840844,3,0.6519646653386647,2023,,-1.5225564096448352,0.20716481410524576,Reversal,85.47600500000145,5918.994688721307,0.5918994688721307
546,2023-05-08 12:15:00,LONG,2023-05-08 13:15:00,43323.45,43203.15,43203.15,2023-05-08 14:15:00,43203.15,-120.29999999999563,-128.95265999999563,-29014.348499999018,Initial SL Hit,225.0,5x,-1.1605739399999606,2023,5.0,-2.276929470644859,-0.7543730609999745,MTrend,,,
547,2023-05-09 10:15:00,LONG,2023-05-09 11:15:00,43478.35,43386.45,43386.45,2023-05-09 13:15:00,43386.45,-91.90000000000146,-100.58648000000146,-22631.95800000033,Initial SL hit,225.0,5x,-0.9052783200000132,2023,5.0,-2.865360378644823,-0.5884309080000086,MTrend,,,
1218,2023-05-09 12:15:00+05:30,SHORT,2023-05-09 13:15:00,43417.05,43742.67787500001,,2023-05-10 11:15:00+05:30,43143.1,273.95000000000437,,18929.199473479035,Reversed,69.09727860368218,3,1.8929199473479037,2023,,-2.2237721448749426,0.6415882337699232,Reversal,265.29398500000434,18331.09239342638,1.833109239342638
548,2023-05-10 10:15:00,LONG,2023-05-10 11:15:00,43143.1,42911.25,43948.538888888885,2023-05-16 14:15:00,43883.7,740.5999999999985,731.8973199999986,164676.89699999968,TSL Hit,225.0,5x,6.587075879999987,2023,5.0,0.0,4.281599321999992,MTrend,,,
1219,2023-05-10 10:15:00+05:30,LONG,2023-05-10 11:15:00,43143.1,42819.52675,,2023-05-16 09:15:00+05:30,44041.05,897.9500000000044,,62439.88030530984,Reversed,69.53603241306257,3,6.243988030530984,2023,,0.0,2.1641772711047755,Reversal,889.2315850000043,61833.636317279306,6.18336363172793
1220,2023-05-15 15:15:00+05:30,SHORT,2023-05-16 09:15:00,44041.05,44371.35787500001,,2023-05-17 15:15:00+05:30,43712.4,328.65000000000146,,22387.068428205148,Reversed,68.11826693505263,3,2.238706842820515,2023,,0.0,0.7626257497266787,Reversal,319.87465500000144,21789.307135047966,2.1789307135047964
549,2023-05-17 13:15:00,LONG,2023-05-17 14:15:00,43597.1,43446.4,43858.63333333333,2023-05-18 13:15:00,43843.2,246.09999999999852,237.3559699999985,53405.09324999967,TSL Hit,225.0,5x,2.1362037299999868,2023,5.0,0.0,1.3885324244999915,MTrend,,,
1221,2023-05-17 14:15:00+05:30,LONG,2023-05-17 15:15:00,43712.4,43384.557,,2023-05-23 12:15:00+05:30,43972.55,260.15000000000146,,17854.201553792616,Reversed,68.6304115079474,3,1.7854201553792617,2023,,0.0,0.6038345646773033,Reversal,251.38150500000145,17252.416133637238,1.7252416133637238
550,2023-05-19 10:15:00,LONG,2023-05-19 11:15:00,43686.3,43547.9,43916.625,2023-05-23 15:15:00,43873.85,187.54999999999563,178.79398499999564,40228.64662499902,TSL Hit,225.0,5x,1.6091458649999608,2023,5.0,0.0,1.0459448122499746,MTrend,,,
1222,2023-05-23 11:15:00+05:30,SHORT,2023-05-23 12:15:00,43972.55,44302.344125,,2023-05-25 09:15:00+05:30,43697.5,275.0500000000029,,18765.11596439162,Reversed,68.22438089217023,3,1.8765115964391623,2023,,0.0,0.6358447366595821,Reversal,266.2829950000029,18166.99247598806,1.816699247598806
1223,2023-05-24 15:15:00+05:30,LONG,2023-05-25 09:15:00,43697.5,43369.76875,,2023-05-30 11:15:00+05:30,44267.4,569.9000000000015,,39125.80811259235,Reversed,68.65381314720521,3,3.9125808112592346,2023,,0.0,1.3482663436123383,Reversal,561.1035100000015,38521.8955317811,3.8521895531781096
551,2023-05-26 10:15:00,LONG,2023-05-26 11:15:00,43709.05,43610.65,44298.16944444445,2023-05-31 09:15:00,44126.45,417.3999999999942,408.6164499999942,91938.70124999867,TSL Hit,225.0,5x,3.677548049999948,2023,5.0,0.0,2.3904062324999664,MTrend,,,
1224,2023-05-30 10:15:00+05:30,SHORT,2023-05-30 11:15:00,44267.4,44599.4055,,2023-05-30 13:15:00+05:30,44364.95,-97.54999999999563,,-6610.959758196481,Reversed,67.76996164220171,3,-0.6610959758196481,2023,,-0.25240672989605173,-0.2524067298960305,Reversal,-106.41323499999564,-7211.620854172301,-0.72116208541723
1225,2023-05-30 12:15:00+05:30,LONG,2023-05-30 13:15:00,44364.95,44032.212875,,2023-05-31 11:15:00+05:30,44032.212875,-332.73712499999965,,-22499.999999999978,Initial SL Hit,67.62094851904489,3,-2.249999999999998,2023,,-1.0608279798960893,-0.8084212499999991,Reversal,-341.57684128749963,-23097.749999999978,-2.3097749999999975
552,2023-05-31 13:15:00,LONG,2023-05-31 14:15:00,43942.4,43822.7,43822.7,2023-06-01 14:15:00,43822.7,-119.70000000000437,-128.47651000000437,-28907.21475000098,Initial SL Hit,225.0,5x,-1.1562885900000393,2023,5.0,-1.8124155633961436,-0.7515875835000255,MTrend,,,
1226,2023-05-31 14:15:00+05:30,LONG,2023-05-31 15:15:00,44204.75,43822.7,,2023-06-01 14:15:00+05:30,43822.7,-382.0500000000029,,-25928.20907255462,Initial SL Hit,67.86600987450444,3,-2.592820907255462,2023,,-2.740812132203814,-0.9283965688076576,Reversal,-390.8527450000029,-26525.616251647367,-2.6525616251647364
553,2023-06-02 10:15:00,LONG,2023-06-02 11:15:00,43936.3,43812.55,44076.163888888885,2023-06-06 13:15:00,44074.6,138.29999999999563,129.49890999999565,29137.25474999902,TSL Hit,225.0,5x,1.1654901899999608,2023,6.0,-1.983243508703822,0.7575686234999746,MTrend,,,
1227,2023-06-02 11:15:00+05:30,LONG,2023-06-02 12:15:00,43997.85,43667.866125,,2023-06-15 12:15:00+05:30,43667.866125,-329.9838749999981,,-22499.99999999987,Initial SL Hit,68.18514995619104,3,-2.249999999999987,2023,,-2.7916647587038597,-0.8084212499999953,Reversal,-338.7504466124981,-23097.74999999987,-2.309774999999987
554,2023-06-06 14:15:00,LONG,2023-06-06 15:15:00,44235.15,44036.1,44213.583333333336,2023-06-08 14:15:00,44036.1,-199.0500000000029,-207.8771250000029,-46772.353125000656,Initial SL hit,225.0,5x,-1.8708941250000264,2023,6.0,-4.007745939953907,-1.2160811812500172,MTrend,,,
555,2023-06-09 10:15:00,LONG,2023-06-09 11:15:00,44177.65,44075.25,44075.25,2023-06-09 12:15:00,44075.25,-102.40000000000146,-111.22529000000144,-25025.690250000327,Initial SL Hit,225.0,5x,-1.0010276100000133,2023,6.0,-4.6584138864539,-0.6506679465000087,MTrend,,,
556,2023-06-13 10:15:00,LONG,2023-06-13 11:15:00,44115.55,44039.85,44039.85,2023-06-13 11:15:00,44039.85,-75.70000000000437,-84.51554000000436,-19015.996500000983,Initial SL Hit,225.0,5x,-0.7606398600000394,2023,6.0,-5.152829795453954,-0.4944159090000256,MTrend,,,
557,2023-06-13 12:15:00,LONG,2023-06-13 13:15:00,44040.8,43999.6,43999.6,2023-06-13 13:15:00,43999.6,-41.200000000004366,-50.004040000004366,-11250.909000000982,Initial SL Hit,225.0,5x,-0.4500363600000392,2023,6.0,-5.4453534294540304,-0.2925236340000255,MTrend,,,
558,2023-06-13 14:15:00,LONG,2023-06-13 15:15:00,44103.75,43949.55,44011.325,2023-06-14 09:15:00,43988.1,-115.65000000000146,-124.45918500000144,-28003.316625000327,TSL Hit,225.0,5x,-1.1201326650000132,2023,6.0,-6.1734396617040375,-0.7280862322500086,MTrend,,,
1228,2023-06-16 09:15:00+05:30,LONG,2023-06-16 10:15:00,43736.4,43397.5,,2023-06-19 11:15:00+05:30,43596.5,-139.90000000000146,,-9596.12588141695,Reversed,68.59275111806184,3,-0.959612588141695,2023,,-6.530270481113007,-0.35683081940900835,Reversal,-148.63329000000147,-10195.16626882881,-1.019516626882881
1229,2023-06-19 10:15:00+05:30,SHORT,2023-06-19 11:15:00,43596.5,44040.35,,2023-06-20 12:15:00+05:30,43475.75,120.75,,8309.153257715641,Reversed,68.81286341793492,3,0.8309153257715641,2023,,-6.260421035056538,0.26984944605644945,Reversal,112.042775,7709.984173041414,0.7709984173041413
1230,2023-06-20 11:15:00+05:30,LONG,2023-06-20 12:15:00,43475.75,43149.681875,,2023-07-03 11:15:00+05:30,45088.4,1612.6500000000015,,111279.27637821094,Reversed,69.0039849801326,3,11.127927637821093,2023,,-2.3870358392864546,3.873385195770059,Reversal,1603.7935850000015,110668.14845057312,11.066814845057312
559,2023-06-26 13:15:00,LONG,2023-06-26 14:15:00,43655.85,43559.9,43559.9,2023-06-26 14:15:00,43559.9,-95.94999999999708,-104.67157499999708,-23551.104374999344,Initial SL Hit,225.0,5x,-0.9420441749999736,2023,6.0,-2.9993645530364574,-0.6123287137499829,MTrend,,,
560,2023-06-27 14:15:00,LONG,2023-06-27 15:15:00,44176.1,43907.4,45184.475000000006,2023-07-05 10:15:00,45181.45,1005.3499999999984,996.4142449999986,224193.2051249997,TSL Hit,225.0,5x,8.967728204999988,2023,6.0,0.0,5.829023333249992,MTrend,,,
1231,2023-07-03 10:15:00+05:30,SHORT,2023-07-03 11:15:00,45088.4,45426.563,,2023-07-04 11:15:00+05:30,45426.563,-338.16300000000047,,-22500.000000000033,Initial SL Hit,66.53596046876802,3,-2.250000000000003,2023,,-0.8085787500000379,-0.808578750000001,Reversal,-347.21449630000046,-23102.250000000033,-2.310225000000003
561,2023-07-05 14:15:00,LONG,2023-07-05 15:15:00,45195.5,45073.4,45073.4,2023-07-06 09:15:00,45073.4,-122.09999999999854,-131.12688999999855,-29503.550249999676,Initial SL Hit,225.0,5x,-1.1801420099999869,2023,7.0,-1.5756710565000276,-0.7670923064999915,MTrend,,,
1232,2023-07-05 15:15:00+05:30,LONG,2023-07-06 09:15:00,45201.55,44862.538375000004,,2023-07-07 11:15:00+05:30,44862.538375000004,-339.0116249999992,,-22499.999999999945,Initial SL Hit,66.36940547392733,3,-2.2499999999999942,2023,,-2.384092306500065,-0.808421249999998,Reversal,-348.01803383749916,-23097.74999999994,-2.3097749999999944
562,2023-07-06 10:15:00,LONG,2023-07-06 11:15:00,45205.05,45084.85,45239.51388888889,2023-07-07 09:15:00,45084.85,-120.20000000000437,-129.22899000000436,-29076.522750000982,Initial SL hit,225.0,5x,-1.1630609100000393,2023,7.0,-3.140081898000062,-0.7559895915000255,MTrend,,,
1233,2023-07-07 12:15:00+05:30,LONG,2023-07-07 13:15:00,44957.65,44620.467625000005,,2023-07-12 14:15:00+05:30,44620.467625000005,-337.1823749999967,,-22499.999999999778,Initial SL Hit,66.72946650903684,3,-2.249999999999978,2023,,-3.9485031480001,-0.8084212499999921,Reversal,-346.1401867624967,-23097.749999999778,-2.3097749999999775
563,2023-07-07 12:15:00,LONG,2023-07-07 13:15:00,44957.65,44853.75,44853.75,2023-07-07 15:15:00,44853.75,-103.90000000000146,-112.88114000000144,-25398.256500000327,Initial SL Hit,225.0,5x,-1.015930260000013,2023,7.0,-4.608857817000057,-0.6603546690000085,MTrend,,,
564,2023-07-10 14:15:00,LONG,2023-07-10 15:15:00,44893.6,44721.9,44955.45,2023-07-11 13:15:00,44930.5,36.900000000001455,27.917590000001454,6281.457750000327,TSL Hit,225.0,5x,0.2512583100000131,2023,7.0,-4.445539915500035,0.16331790150000852,MTrend,,,
565,2023-07-17 14:15:00,LONG,2023-07-17 15:15:00,45518.0,45047.95,45999.26944444444,2023-07-24 11:15:00,45910.85,392.84999999999854,383.70711499999857,86334.10087499968,TSL Hit,225.0,5x,3.4533640349999875,2023,7.0,-2.2008532927500255,2.2446866227499918,MTrend,,,
1234,2023-07-18 10:15:00+05:30,SHORT,2023-07-18 11:15:00,45666.5,46008.998750000006,,2023-07-19 13:15:00+05:30,45662.1,4.400000000001455,,289.05214982545994,Reversed,65.69367041485553,3,0.028905214982545994,2023,,-2.2117354558236,-0.010882163073584517,Reversal,-4.732859999998546,-310.9189449595576,-0.031091894495955764
1235,2023-07-19 12:15:00+05:30,LONG,2023-07-19 13:15:00,45662.1,45319.63425,,2023-07-21 11:15:00+05:30,46027.05,364.95000000000437,,23977.21523977244,Reversed,65.700000657,3,2.397721523977244,2023,,-1.393616842684878,0.818118613138696,Reversal,355.78108500000434,23374.81751824846,2.337481751824846
1236,2023-07-21 10:15:00+05:30,SHORT,2023-07-21 11:15:00,46027.05,46372.252875000006,,2023-08-03 15:15:00+05:30,44550.9,1476.1500000000015,,96214.07411511283,Reversed,65.17906318132489,3,9.621407411511283,2023,,0.0,3.346829343288352,Reversal,1467.0922050000015,95623.69552252434,9.562369552252434
566,2023-07-25 11:15:00,LONG,2023-07-25 12:15:00,45924.85,45757.65,45757.65,2023-07-25 13:15:00,45757.65,-167.1999999999971,-176.3682499999971,-39682.85624999934,Initial SL Hit,225.0,5x,-1.5873142499999735,2023,7.0,-1.0317542624999305,-1.031754262499983,MTrend,,,
567,2023-07-26 11:15:00,LONG,2023-07-26 12:15:00,45966.95,45843.7,45930.975,2023-07-27 11:15:00,45843.7,-123.25,-132.431065,-29796.989625,Initial SL hit,225.0,5x,-1.191879585,2023,7.0,-1.806475992749938,-0.77472173025,MTrend,,,
568,2023-07-27 14:15:00,LONG,2023-07-27 15:15:00,45775.35,45570.65,45570.65,2023-07-28 09:15:00,45570.65,-204.6999999999971,-213.8345999999971,-48112.78499999935,Initial SL Hit,225.0,5x,-1.924511399999974,2023,7.0,-3.0574084027499566,-1.250932409999983,MTrend,,,
1237,2023-08-03 14:15:00+05:30,LONG,2023-08-03 15:15:00,44550.9,44216.76825,,2023-08-08 14:15:00+05:30,44937.5,386.59999999999854,,26033.144111566668,Reversed,67.3387069621489,3,2.603314411156667,2023,,-2.167339474849541,0.8900689279004427,Reversal,377.6511599999985,25430.54079715551,2.5430540797155508
1238,2023-08-08 13:15:00+05:30,SHORT,2023-08-08 14:15:00,44937.5,45274.53125,,2023-08-09 13:15:00+05:30,44681.35,256.15000000000146,,17100.41724617534,Reversed,66.75938803894297,3,1.7100417246175341,2023,,-1.58976501977304,0.5775744550764985,Reversal,247.18811500000146,16502.12728789996,1.650212728789996
1239,2023-08-09 12:15:00+05:30,LONG,2023-08-09 13:15:00,44681.35,44346.239875,,2023-08-11 09:15:00+05:30,44346.239875,-335.11012499999924,,-22499.999999999953,Initial SL Hit,67.14210738932464,3,-2.2499999999999956,2023,,-2.3981862697730776,-0.8084212499999983,Reversal,-344.01288398749927,-23097.749999999953,-2.3097749999999952
1240,2023-08-11 10:15:00+05:30,LONG,2023-08-11 11:15:00,44408.55,44075.485875000006,,2023-08-14 09:15:00+05:30,44075.485875000006,-333.06412499999715,,-22499.999999999807,Initial SL Hit,67.55455875051088,3,-2.249999999999981,2023,,-3.206607519773115,-0.8084212499999933,Reversal,-341.91252858749715,-23097.749999999807,-2.309774999999981
1241,2023-08-14 10:15:00+05:30,LONG,2023-08-14 11:15:00,43953.85,43624.196125,,2023-08-16 09:15:00+05:30,43624.196125,-329.65387499999633,,-22499.99999999975,Initial SL Hit,68.25340669816183,3,-2.2499999999999747,2023,,-4.015028769773153,-0.8084212499999913,Reversal,-338.41167961249636,-23097.749999999753,-2.3097749999999753
1242,2023-08-16 12:15:00+05:30,LONG,2023-08-16 13:15:00,43935.3,43605.78525000001,,2023-08-22 11:15:00+05:30,44051.15,115.84999999999854,,7910.49566066456,Reversed,68.28222408860302,3,0.791049566066456,2023,,-3.759189108384703,0.25583966138844727,Reversal,107.05135499999854,7309.704611098493,0.7309704611098493
1243,2023-08-22 10:15:00+05:30,SHORT,2023-08-22 11:15:00,44051.15,44381.533625000004,,2023-08-23 12:15:00+05:30,44381.533625000004,-330.3836250000022,,-22500.00000000015,Initial SL Hit,68.10264885252711,3,-2.250000000000015,2023,,-4.567767858384741,-0.8085787500000052,Reversal,-339.2268933625022,-23102.25000000015,-2.310225000000015
569,2023-08-23 12:15:00,LONG,2023-08-23 13:15:00,44416.75,44184.75,44380.58055555556,2023-08-25 09:15:00,44184.75,-232.0,-240.86015,-54193.53375,Initial SL hit,225.0,5x,-2.16774135,2023,8.0,-5.976799735884697,-1.4090318775000001,MTrend,,,
1244,2023-08-24 10:15:00+05:30,SHORT,2023-08-24 11:15:00,44646.45,44981.298375,,2023-08-31 15:15:00+05:30,44018.5,627.9499999999971,,42194.844158941894,Reversed,67.19459217922142,3,4.21948441589419,2023,,-4.520832508367221,1.4559672275175224,Reversal,619.0835049999971,41599.06364335779,4.159906364335779
570,2023-08-25 10:15:00,LONG,2023-08-25 11:15:00,44270.6,43983.75,44533.35555555555,2023-08-30 13:15:00,44520.5,249.90000000000143,241.02089000000143,54229.70025000033,TSL Hit,225.0,5x,2.1691880100000134,2023,8.0,-3.1108603018672056,1.4099722065000087,MTrend,,,
571,2023-08-31 14:15:00,LONG,2023-08-31 15:15:00,44018.5,43914.85,43914.85,2023-09-01 09:15:00,43914.85,-103.65000000000146,-112.44333500000144,-25299.750375000327,Initial SL Hit,225.0,5x,-1.0119900150000132,2023,8.0,-3.7686538116172414,-0.6577935097500086,MTrend,,,
1245,2023-08-31 14:15:00+05:30,LONG,2023-08-31 15:15:00,44018.5,43688.36125,,2023-09-05 11:15:00+05:30,44481.0,462.5,,31520.837829548942,Reversed,68.15316287470041,3,3.152083782954894,2023,,-2.686534810515468,1.0821190011018094,Reversal,453.65005,30917.685745765986,3.0917685745765984
572,2023-09-04 14:15:00,LONG,2023-09-04 15:15:00,44594.6,44471.55,44471.55,2023-09-05 11:15:00,44471.55,-123.04999999999563,-131.95661499999562,-29690.23837499901,Initial SL hit,225.0,5x,-1.1876095349999605,2023,9.0,-3.458481008265494,-0.7719461977499743,MTrend,,,
1246,2023-09-05 10:15:00+05:30,SHORT,2023-09-05 11:15:00,44481.0,44814.607500000006,,2023-09-05 15:15:00+05:30,44548.0,-67.0,,-4518.7833007351455,Reversed,67.44452687664396,3,-0.4518783300735145,2023,,-3.6376542395328215,-0.17917323126728266,Reversal,-75.9029,-5119.235179065219,-0.5119235179065219
573,2023-09-05 12:15:00,LONG,2023-09-05 13:15:00,44497.9,44426.15,44426.15,2023-09-05 13:15:00,44426.15,-71.75,-80.642405,-18144.541125,Initial SL Hit,225.0,5x,-0.725781645,2023,9.0,-4.109412308782794,-0.47175806925,MTrend,,,
1247,2023-09-05 14:15:00+05:30,LONG,2023-09-05 15:15:00,44548.0,44213.89,,2023-09-06 13:15:00+05:30,44213.89,-334.1100000000006,,-22500.00000000004,Initial SL Hit,67.34309059890455,3,-2.250000000000004,2023,,-4.9178335587828315,-0.8084212500000014,Reversal,-342.9861890000006,-23097.75000000004,-2.309775000000004
574,2023-09-05 14:15:00,LONG,2023-09-05 15:15:00,44548.0,44462.85,44503.25,2023-09-06 09:15:00,44462.85,-85.15000000000146,-94.05108500000144,-21161.494125000325,Initial SL hit,225.0,5x,-0.846459765000013,2023,9.0,-5.468032406032876,-0.5501988472500084,MTrend,,,
1248,2023-09-06 14:15:00+05:30,LONG,2023-09-06 15:15:00,44455.0,44121.5875,,2023-09-14 09:15:00+05:30,45846.7,1391.699999999997,,93917.44460690566,Reversed,67.48397255651783,3,9.391744460690566,2023,,-2.202250555847286,3.265781850185574,Reversal,1382.669829999997,93308.05286244498,9.330805286244498
575,2023-09-07 10:15:00,LONG,2023-09-07 11:15:00,44672.95,44433.65,44433.65,2023-09-07 12:15:00,44433.65,-239.29999999999563,-248.21065999999564,-55847.39849999902,Initial SL Hit,225.0,5x,-2.233895939999961,2023,9.0,-3.654282916847251,-1.4520323609999746,MTrend,,,
576,2023-09-07 13:15:00,LONG,2023-09-07 14:15:00,44650.75,44451.9,45423.90833333334,2023-09-13 09:15:00,45367.75,717.0,707.99815,159299.58375,TSL Hit,225.0,5x,6.371983349999999,2023,9.0,0.0,4.1417891775,MTrend,,,
577,2023-09-13 10:15:00,LONG,2023-09-13 11:15:00,45612.7,45332.25,46094.177777777775,2023-09-18 13:15:00,46055.55,442.8500000000058,433.6831750000058,97578.7143750013,TSL Hit,225.0,5x,3.903148575000052,2023,9.0,0.0,2.537046573750034,MTrend,,,
1249,2023-09-13 15:15:00+05:30,SHORT,2023-09-14 09:15:00,45846.7,46190.55025,,2023-09-15 10:15:00+05:30,46190.55025,-343.85025000000314,,-22500.000000000207,Initial SL Hit,65.4354620943274,3,-2.250000000000021,2023,,-0.8085787500000379,-0.8085787500000072,Reversal,-353.0539750250031,-23102.250000000207,-2.310225000000021
578,2023-09-20 11:15:00,LONG,2023-09-20 12:15:00,45458.0,45359.9,45359.9,2023-09-20 12:15:00,45359.9,-98.09999999999854,-107.18178999999854,-24115.902749999677,Initial SL Hit,225.0,5x,-0.9646361099999868,2023,9.0,-1.4355922214999737,-0.6270134714999914,MTrend,,,
579,2023-09-20 13:15:00,LONG,2023-09-20 14:15:00,45393.6,45276.4,45276.4,2023-09-21 09:15:00,45192.75,-200.84999999999852,-209.90863499999853,-47229.44287499967,Gap Open Outside ISL,225.0,5x,-1.8891777149999869,2023,9.0,-2.6635577362499134,-1.2279655147499915,MTrend,,,
1250,2023-09-20 14:15:00+05:30,LONG,2023-09-20 15:15:00,45409.6,45069.028,,2023-09-21 09:15:00+05:30,45069.028,-340.5720000000001,,-22500.00000000001,Initial SL Hit,66.06532539374935,3,-2.250000000000001,2023,,-3.471978986249951,-0.8084212500000003,Reversal,-349.61986280000013,-23097.75000000001,-2.309775000000001
1251,2023-09-22 10:15:00+05:30,LONG,2023-09-22 11:15:00,44984.9,44548.9,,2023-09-25 09:15:00+05:30,44548.9,-436.0,,-29076.42342208163,Initial SL Hit,66.68904454605878,3,-2.9076423422081628,2023,,-4.510552038540823,-1.0385730522908798,Reversal,-444.95338,-29673.51577973942,-2.9673515779739423
1252,2023-09-25 11:15:00+05:30,LONG,2023-09-25 12:15:00,44645.8,44310.95650000001,,2023-09-27 09:15:00+05:30,44310.95650000001,-334.8434999999954,,-22499.999999999687,Initial SL Hit,67.19557046799474,3,-2.249999999999969,2023,,-5.31897328854086,-0.808421249999989,Reversal,-343.7391756499954,-23097.749999999687,-2.3097749999999686
1253,2023-09-27 11:15:00+05:30,LONG,2023-09-27 12:15:00,44461.15,44127.691375,,2023-10-04 09:15:00+05:30,44127.691375,-333.4586249999993,,-22499.999999999953,Initial SL Hit,67.47463797045286,3,-2.2499999999999956,2023,,-6.127394538540898,-0.8084212499999984,Reversal,-342.3175091374993,-23097.749999999956,-2.3097749999999957
1254,2023-10-04 12:15:00+05:30,LONG,2023-10-04 13:15:00,43945.05,43615.462125000005,,2023-10-19 09:15:00+05:30,43615.462125000005,-329.58787499999744,,-22499.999999999825,Initial SL Hit,68.26707444865804,3,-2.2499999999999822,2023,,-6.9358157885409355,-0.8084212499999938,Reversal,-338.3439262124974,-23097.74999999982,-2.3097749999999824
580,2023-10-10 12:15:00,LONG,2023-10-10 13:15:00,44398.3,44255.6,44510.375,2023-10-13 09:15:00,44255.6,-142.70000000000437,-151.56539000000436,-34102.21275000098,Initial SL hit,225.0,5x,-1.3640885100000393,2023,10.0,-7.822473320041013,-0.8866575315000256,MTrend,,,
