,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
43,LONG,2019-11-06 09:00:00+05:30,2019-11-06 13:00:00+05:30,38049,37478.265,2019-11-08 17:00:00+05:30,37478.265,Initial SL Hit,-570.7350000000006,-593.3931795000005,262.81899655707116,10,-150000.00000000017,-155955.00000000015,-15.000000000000016,-15.595500000000015,2019
44,LONG,2019-12-09 13:00:00+05:30,2019-12-09 17:00:00+05:30,37675,37109.875,2019-12-12 17:00:00+05:30,37493.0,RSI Overbought,-182.0,-204.5504,265.42800265428,10,-48307.89648307896,-54293.40411413404,-4.8307896483078965,-5.4293404114134045,2019
45,LONG,2020-01-01 13:00:00+05:30,2020-01-02 09:00:00+05:30,39110,38523.35,2020-01-06 17:00:00+05:30,40541.0,RSI Overbought,1431.0,1407.1047,255.68908207619535,10,365891.07645103557,359781.3091281002,36.58910764510356,35.97813091281002,2020
46,LONG,2020-01-07 13:00:00+05:30,2020-01-07 17:00:00+05:30,40629,40019.565,2020-01-08 13:00:00+05:30,40761.0,RSI Overbought,132.0,107.583,246.1296118536021,10,32489.10876467548,26479.362032046076,3.248910876467548,2.6479362032046074,2020
47,LONG,2020-01-09 13:00:00+05:30,2020-01-09 17:00:00+05:30,39889,39290.665,2020-01-14 09:00:00+05:30,39290.665,Initial SL Hit,-598.3349999999991,-622.0888994999991,250.69568051342475,10,-149999.99999999977,-155954.99999999977,-14.999999999999977,-15.595499999999978,2020
48,LONG,2020-01-14 13:00:00+05:30,2020-01-14 17:00:00+05:30,39484,38891.74,2020-01-15 17:00:00+05:30,39549.0,RSI Overbought,65.0,41.2901,253.26714618579678,10,16462.36450207679,10457.425792726168,1.6462364502076792,1.0457425792726167,2020
49,LONG,2020-02-12 09:00:00+05:30,2020-02-12 13:00:00+05:30,40438,39831.43,2020-02-17 09:00:00+05:30,40862.0,RSI Overbought,424.0,399.61,247.29215094712893,10,104851.87200158267,98820.41643998219,10.485187200158267,9.88204164399822,2020
50,LONG,2020-03-13 13:00:00+05:30,2020-03-13 17:00:00+05:30,41960,41330.6,2020-03-13 21:00:00+05:30,41330.6,Initial SL Hit,-629.4000000000015,-654.3871800000014,238.32221163012392,10,-150000.00000000035,-155955.00000000032,-15.000000000000036,-15.595500000000031,2020
51,LONG,2020-05-19 13:00:00+05:30,2020-05-19 17:00:00+05:30,46778,46076.33,2020-05-20 13:00:00+05:30,47112.0,RSI Overbought,334.0,305.833,213.7757065287101,10,71401.08598058917,65379.665654795,7.140108598058917,6.5379665654795,2020
52,LONG,2020-05-21 21:00:00+05:30,2020-05-22 09:00:00+05:30,46480,45782.8,2020-05-25 17:00:00+05:30,46892.0,RSI Overbought,412.0,383.9884,215.14629948364887,10,88640.27538726333,82613.68330464716,8.864027538726333,8.261368330464716,2020
53,LONG,2020-05-27 13:00:00+05:30,2020-05-27 17:00:00+05:30,46185,45492.225,2020-05-28 21:00:00+05:30,46302.0,RSI Overbought,117.0,89.2539,216.52051531882645,10,25332.900292302696,19325.300422215005,2.53329002923027,1.9325300422215006,2020
54,LONG,2020-06-03 21:00:00+05:30,2020-06-04 09:00:00+05:30,46039,45348.415,2020-06-05 09:00:00+05:30,46364.0,RSI Overbought,325.0,297.2791,217.20715045939312,10,70592.32389930276,64571.14620213298,7.059232389930276,6.457114620213298,2020
55,LONG,2020-06-25 21:00:00+05:30,2020-06-26 09:00:00+05:30,47998,47278.03,2020-06-29 17:00:00+05:30,48290.0,RSI Overbought,292.0,263.1136,208.34201425059376,10,60835.86816117338,54817.61740072503,6.083586816117338,5.4817617400725025,2020
56,LONG,2020-07-06 13:00:00+05:30,2020-07-06 17:00:00+05:30,48072,47350.92,2020-07-09 13:00:00+05:30,49050.0,RSI Overbought,978.0,948.8634,208.02130138126145,10,203444.8327508737,197383.79930104842,20.34448327508737,19.73837993010484,2020
57,LONG,2020-07-09 21:00:00+05:30,2020-07-10 09:00:00+05:30,48965,48230.525,2020-07-23 21:00:00+05:30,50703.0,RSI Overbought,1738.0,1708.0996,204.22750944552232,10,354947.4114163178,348840.9271928929,35.494741141631785,34.884092719289285,2020
