entry date,entry time,index,strike,expiry,dte,option type,entry price,qty,exit date,exit time,exit price,points,slippage,final points,PnL,portfolio,index leverage,ROI%
2023-09-08,14:17:00,nifty,20250,2023-09-28,20,C,40.4,3975,2023-09-28,15:20:00,0.05,40.35,0.40449999999999997,39.9455,158783.36250000002,10000000,8,1.5878336250000002
2023-09-08,14:17:00,nifty,19450,2023-09-28,20,P,48.45,4125,2023-09-28,15:20:00,0.05,48.400000000000006,0.485,47.915000000000006,197649.37500000003,10000000,8,1.9764937500000004
2023-10-03,10:00:00,nifty,20050,2023-10-26,23,C,53.4,3975,2023-10-25,12:44:00,1.55,51.85,0.5495,51.3005,203919.4875,10000000,8,2.039194875
2023-10-03,10:00:00,nifty,19150,2023-10-26,23,P,95.25,4200,2023-10-25,12:44:00,76.25,19.0,1.715,17.285,72597.0,10000000,8,0.72597
2023-11-01,12:45:00,nifty,19600,2023-11-30,29,C,55.0,4050,2023-11-15,09:16:00,194.6,-139.6,2.496,-142.096,-575488.8,10000000,8,-5.754888000000001
2023-11-01,12:45:00,nifty,18500,2023-11-30,29,P,67.65,4350,2023-11-15,09:16:00,6.4,61.25000000000001,0.7405000000000002,60.50950000000001,263216.32500000007,10000000,8,2.632163250000001
2023-11-15,09:17:00,nifty,19900,2023-11-30,15,C,57.9,4050,2023-11-28,15:23:00,86.35,-28.449999999999996,1.4425000000000001,-29.892499999999995,-121064.62499999999,10000000,8,-1.21064625
2023-11-15,09:17:00,nifty,19300,2023-11-30,15,P,32.45,4125,2023-11-28,15:23:00,1.8,30.650000000000002,0.3425,30.3075,125018.4375,10000000,8,1.250184375
2023-12-01,15:24:00,nifty,20750,2023-12-28,27,C,74.1,3825,2023-12-05,09:28:00,286.0,-211.9,3.6010000000000004,-215.501,-824291.3250000001,10000000,8,-8.24291325
2023-12-01,15:24:00,nifty,19650,2023-12-28,27,P,56.0,4050,2023-12-05,09:28:00,22.5,33.5,0.785,32.715,132495.75,10000000,8,1.3249575
2023-12-05,09:29:00,nifty,21250,2023-12-28,23,C,77.4,3750,2023-12-15,09:15:00,255.0,-177.6,3.324,-180.924,-678465.0,10000000,8,-6.78465
2023-12-05,09:29:00,nifty,20300,2023-12-28,23,P,73.7,3975,2023-12-15,09:15:00,9.05,64.65,0.8275,63.822500000000005,253694.43750000003,10000000,8,2.5369443750000005
2023-12-15,09:16:00,nifty,21550,2023-12-28,13,C,99.85,3675,2023-12-20,09:15:00,182.55,-82.70000000000002,2.824,-85.52400000000002,-314300.70000000007,10000000,8,-3.1430070000000008
2023-12-15,09:16:00,nifty,21000,2023-12-28,13,P,49.25,3825,2023-12-20,09:15:00,16.0,33.25,0.6525,32.5975,124685.43749999999,10000000,8,1.2468543749999998
2024-01-01,09:16:00,nifty,22250,2024-01-25,24,C,140.7,3600,2024-01-23,15:03:00,4.35,136.35,1.4505,134.8995,485638.19999999995,10000000,8,4.856381999999999
2024-01-01,09:16:00,nifty,21200,2024-01-25,24,P,112.55,3750,2024-01-23,15:03:00,134.4,-21.85000000000001,2.4695,-24.31950000000001,-91198.12500000003,10000000,8,-0.9119812500000004
2024-02-01,15:04:00,nifty,22400,2024-02-29,28,C,93.3,3600,2024-02-29,15:20:00,0.05,93.25,0.9335,92.3165,332339.4,10000000,8,3.3233940000000004
2024-02-01,15:04:00,nifty,21150,2024-02-29,28,P,123.25,3750,2024-02-29,15:20:00,0.05,123.2,1.233,121.967,457376.25,10000000,8,4.5737625
2024-03-01,10:00:00,nifty,22800,2024-03-28,27,C,130.8,3525,2024-03-28,15:20:00,0.05,130.75,1.3085000000000002,129.4415,456281.2875,10000000,8,4.562812875
2024-03-01,10:00:00,nifty,21600,2024-03-28,27,P,118.5,3675,2024-03-28,15:20:00,0.05,118.45,1.1855,117.2645,430947.0375,10000000,8,4.309470375
2024-04-01,10:00:00,nifty,23050,2024-04-25,24,C,108.8,3450,2024-04-18,15:02:00,2.7,106.1,1.115,104.985,362198.25,10000000,8,3.6219825
2024-04-01,10:00:00,nifty,22000,2024-04-25,24,P,84.45,3600,2024-04-18,15:02:00,143.3,-58.85000000000001,2.2775,-61.12750000000001,-220059.00000000003,10000000,8,-2.2005900000000005
2024-05-02,15:03:00,nifty,23200,2024-05-30,28,C,114.15,3450,2024-05-09,15:14:00,19.9,94.25,1.3405000000000002,92.9095,320537.77499999997,10000000,8,3.20537775
2024-05-02,15:03:00,nifty,21950,2024-05-30,28,P,78.9,3675,2024-05-09,15:14:00,244.05,-165.15,3.2295000000000007,-168.3795,-618794.6625,10000000,8,-6.187946625
2024-05-09,15:15:00,nifty,22400,2024-05-30,21,C,148.75,3600,2024-05-16,15:06:00,252.0,-103.25,4.0075,-107.2575,-386127.0,10000000,8,-3.86127
2024-05-09,15:15:00,nifty,21500,2024-05-30,21,P,113.25,3750,2024-05-16,15:06:00,26.65,86.6,1.399,85.201,319503.75,10000000,8,3.1950375
2024-06-03,15:07:00,nifty,23900,2024-06-27,24,C,250.0,3375,2024-06-04,09:15:00,99.1,150.9,3.491,147.409,497505.375,10000000,8,4.97505375
2024-06-03,15:07:00,nifty,22800,2024-06-27,24,P,265.95,3525,2024-06-04,09:15:00,409.95,-144.0,6.759,-150.75900000000001,-531425.4750000001,10000000,8,-5.314254750000001
2024-06-04,09:16:00,nifty,23250,2024-06-27,23,C,229.85,3450,2024-06-04,11:06:00,270.75,-40.900000000000006,5.006,-45.906000000000006,-158375.7,10000000,8,-1.583757
2024-06-04,09:16:00,nifty,22250,2024-06-27,23,P,219.0,3600,2024-06-04,11:06:00,650.0,-431.0,8.69,-439.69,-1582884.0,10000000,8,-15.82884
2024-06-04,11:07:00,nifty,22750,2024-06-27,23,C,441.95,3525,2024-06-04,12:08:00,301.05,140.89999999999998,7.43,133.46999999999997,470481.7499999999,10000000,8,4.704817499999998
2024-06-04,11:07:00,nifty,21700,2024-06-27,23,P,433.85,3675,2024-06-04,12:08:00,670.0,-236.14999999999998,11.038499999999999,-247.18849999999998,-908417.7374999999,10000000,8,-9.084177375
2024-06-04,12:09:00,nifty,22200,2024-06-27,23,C,474.05,3600,2024-06-04,13:50:00,601.9,-127.84999999999997,10.759500000000001,-138.60949999999997,-498994.1999999999,10000000,8,-4.989941999999999
2024-06-04,12:09:00,nifty,21200,2024-06-27,23,P,491.1,3750,2024-06-04,13:50:00,241.95,249.15000000000003,7.3305,241.81950000000003,906823.1250000001,10000000,8,9.068231250000002
2024-06-04,13:51:00,nifty,22700,2024-06-27,23,C,376.1,3525,2024-06-06,09:16:00,400.65,-24.549999999999955,7.7675,-32.31749999999995,-113919.18749999984,10000000,8,-1.1391918749999983
2024-06-04,13:51:00,nifty,21700,2024-06-27,23,P,357.45,3675,2024-06-06,09:16:00,78.8,278.65,4.3625,274.28749999999997,1008006.5624999999,10000000,8,10.080065624999998
2024-06-06,09:17:00,nifty,23200,2024-06-27,21,C,170.2,3450,2024-06-07,11:51:00,358.95,-188.75,5.2915,-194.0415,-669443.175,10000000,8,-6.694431750000001
2024-06-06,09:17:00,nifty,22250,2024-06-27,21,P,164.45,3600,2024-06-07,11:51:00,90.0,74.44999999999999,2.5444999999999998,71.90549999999999,258859.79999999996,10000000,8,2.5885979999999997
2024-06-07,11:52:00,nifty,23650,2024-06-27,20,C,156.85,3375,2024-06-19,14:38:00,181.0,-24.150000000000006,3.3785000000000003,-27.528500000000005,-92908.68750000001,10000000,8,-0.9290868750000002
2024-06-07,11:52:00,nifty,22750,2024-06-27,20,P,181.2,3525,2024-06-19,14:38:00,13.25,167.95,1.9445,166.00549999999998,585169.3875,10000000,8,5.851693875
2024-07-01,14:39:00,nifty,24550,2024-07-25,24,C,169.4,3225,2024-07-12,11:01:00,267.7,-98.29999999999998,4.371,-102.67099999999998,-331113.9749999999,10000000,8,-3.3111397499999993
2024-07-01,14:39:00,nifty,23400,2024-07-25,24,P,94.4,3450,2024-07-12,11:01:00,21.45,72.95,1.1585,71.7915,247680.675,10000000,8,2.47680675
2024-07-12,11:02:00,nifty,24900,2024-07-25,13,C,116.25,3225,2024-07-23,12:22:00,34.15,82.1,1.504,80.59599999999999,259922.09999999998,10000000,8,2.5992209999999996
2024-07-12,11:02:00,nifty,24250,2024-07-25,13,P,140.05,3300,2024-07-23,12:22:00,255.0,-114.94999999999999,3.9505000000000003,-118.9005,-392371.64999999997,10000000,8,-3.9237165
2024-08-01,12:23:00,nifty,25750,2024-08-29,28,C,68.75,3075,2024-08-05,09:15:00,27.75,41.0,0.965,40.035,123107.62499999999,10000000,8,1.2310762499999999
2024-08-01,12:23:00,nifty,24350,2024-08-29,28,P,120.6,3300,2024-08-05,09:15:00,379.45,-258.85,5.0005,-263.8505,-870706.65,10000000,8,-8.7070665
2024-08-05,09:16:00,nifty,24900,2024-08-29,24,C,151.4,3225,2024-08-26,09:22:00,116.6,34.80000000000001,2.68,32.12000000000001,103587.00000000004,10000000,8,1.0358700000000003
2024-08-05,09:16:00,nifty,23750,2024-08-29,24,P,131.5,3375,2024-08-26,09:22:00,2.4,129.1,1.3390000000000002,127.761,431193.375,10000000,8,4.31193375
2024-09-02,09:23:00,nifty,25950,2024-09-26,24,C,88.95,3075,2024-09-23,15:06:00,111.95,-23.0,2.009,-25.009,-76902.675,10000000,8,-0.76902675
2024-09-02,09:23:00,nifty,24750,2024-09-26,24,P,122.5,3225,2024-09-23,15:06:00,8.35,114.15,1.3085,112.84150000000001,363913.8375,10000000,8,3.639138375
2024-10-01,15:07:00,nifty,26550,2024-10-31,30,C,91.2,3000,2024-10-04,14:44:00,21.45,69.75,1.1265,68.6235,205870.50000000003,10000000,8,2.0587050000000002
2024-10-01,15:07:00,nifty,25000,2024-10-31,30,P,79.1,3225,2024-10-04,14:44:00,290.5,-211.4,3.696,-215.096,-693684.6,10000000,8,-6.936846
2024-10-04,14:45:00,nifty,25650,2024-10-31,27,C,149.65,3150,2024-10-25,09:50:00,2.35,147.3,1.52,145.78,459207.0,10000000,8,4.59207
2024-10-04,14:45:00,nifty,24300,2024-10-31,27,P,116.05,3300,2024-10-25,09:50:00,171.6,-55.55,2.8764999999999996,-58.4265,-192807.44999999998,10000000,8,-1.9280745
2024-11-01,09:51:00,nifty,24950,2024-11-28,27,C,,0,2024-11-13,13:02:00,13.1,,,,,10000000,8,
2024-11-01,09:51:00,nifty,23650,2024-11-28,27,P,,0,2024-11-13,13:02:00,225.8,,,,,10000000,8,
2024-11-13,13:03:00,nifty,24000,2024-11-28,15,C,129.85,3300,2024-11-21,09:37:00,14.7,115.14999999999999,1.4454999999999998,113.7045,375224.85,10000000,8,3.7522485
2024-11-13,13:03:00,nifty,23300,2024-11-28,15,P,110.95,3450,2024-11-21,09:37:00,203.3,-92.35000000000001,3.1425,-95.4925,-329449.125,10000000,8,-3.29449125
2024-12-02,09:38:00,nifty,24700,2024-12-26,24,C,143.35,3225,2024-12-05,14:12:00,406.8,-263.45000000000005,5.5015,-268.95150000000007,-867368.5875000003,10000000,8,-8.673685875000002
2024-12-02,09:38:00,nifty,23550,2024-12-26,24,P,116.25,3375,2024-12-05,14:12:00,63.4,52.85,1.7965,51.0535,172305.5625,10000000,8,1.723055625
2024-12-05,14:13:00,nifty,25250,2024-12-26,21,C,139.0,3150,2024-12-13,10:46:00,20.9,118.1,1.5990000000000002,116.50099999999999,366978.14999999997,10000000,8,3.6697815
2024-12-05,14:13:00,nifty,24200,2024-12-26,21,P,149.25,3300,2024-12-13,10:46:00,248.1,-98.85,3.9735000000000005,-102.8235,-339317.55,10000000,8,-3.3931755
2024-12-13,10:47:00,nifty,24500,2024-12-26,13,C,156.35,3300,2024-12-13,11:58:00,298.25,-141.9,4.546,-146.446,-483271.8,10000000,8,-4.832718
2024-12-13,10:47:00,nifty,23900,2024-12-26,13,P,138.0,3375,2024-12-13,11:58:00,64.8,73.2,2.028,71.172,240205.5,10000000,8,2.402055
2024-12-13,11:59:00,nifty,24850,2024-12-26,13,C,136.2,3225,2024-12-18,12:27:00,48.3,87.89999999999999,1.845,86.05499999999999,277527.375,10000000,8,2.77527375
2024-12-13,11:59:00,nifty,24200,2024-12-26,13,P,122.75,3300,2024-12-18,12:27:00,178.8,-56.05000000000001,3.0155000000000003,-59.065500000000014,-194916.15000000005,10000000,8,-1.9491615000000004
2025-01-01,12:28:00,nifty,24300,2025-01-30,29,C,206.0,3300,2025-01-27,09:15:00,2.05,203.95,2.0805000000000002,201.8695,666169.35,10000000,8,6.6616935
2025-01-01,12:28:00,nifty,22950,2025-01-30,29,P,105.15,3450,2025-01-27,09:15:00,161.45,-56.29999999999998,2.6660000000000004,-58.96599999999998,-203432.69999999992,10000000,8,-2.0343269999999993
2025-02-01,09:16:00,nifty,24150,2025-02-27,26,C,168.15,3300,2025-02-12,09:40:00,13.5,154.65,1.8165,152.83350000000002,504350.55000000005,10000000,8,5.043505500000001
2025-02-01,09:16:00,nifty,22900,2025-02-27,26,P,165.25,3525,2025-02-12,09:40:00,224.9,-59.650000000000006,3.9015,-63.551500000000004,-224019.0375,10000000,8,-2.240190375
2025-02-12,09:41:00,nifty,23250,2025-02-27,15,C,156.6,3450,2025-02-24,13:25:00,5.05,151.54999999999998,1.6165,149.93349999999998,517270.57499999995,10000000,8,5.1727057499999995
2025-02-12,09:41:00,nifty,22550,2025-02-27,15,P,112.45,3525,2025-02-24,13:25:00,87.85,24.60000000000001,2.003,22.59700000000001,79654.42500000003,10000000,8,0.7965442500000003
2025-03-03,13:26:00,nifty,22750,2025-03-27,24,C,110.75,3525,2025-03-18,10:29:00,226.4,-115.65,3.3714999999999997,-119.0215,-419550.78750000003,10000000,8,-4.195507875
2025-03-03,13:26:00,nifty,21650,2025-03-27,24,P,103.0,3675,2025-03-18,10:29:00,9.25,93.75,1.1225,92.6275,340406.0625,10000000,8,3.404060625
2025-04-01,10:30:00,nifty,24000,2025-04-30,29,C,122.5,3300,2025-04-07,09:15:00,14.95,107.55,1.3744999999999998,106.1755,350379.15,10000000,8,3.5037915
2025-04-01,10:30:00,nifty,22650,2025-04-30,29,P,,0,2025-04-07,09:15:00,516.35,,,,,10000000,8,
2025-04-07,09:16:00,nifty,22550,2025-04-30,23,C,,0,2025-04-08,12:14:00,507.05,,,,,10000000,8,
2025-04-07,09:16:00,nifty,21500,2025-04-30,23,P,236.95,3750,2025-04-08,12:14:00,160.0,76.94999999999999,3.9695,72.98049999999999,273676.87499999994,10000000,8,2.736768749999999
2025-04-08,12:15:00,nifty,23050,2025-04-30,22,C,236.85,3450,2025-04-15,09:15:00,511.9,-275.04999999999995,7.4875,-282.53749999999997,-974754.3749999999,10000000,8,-9.747543749999998
2025-04-08,12:15:00,nifty,22050,2025-04-30,22,P,255.0,3600,2025-04-15,09:15:00,49.35,205.65,3.0435000000000003,202.6065,729383.4,10000000,8,7.293834
2025-04-15,09:16:00,nifty,23600,2025-04-30,15,C,207.85,3375,2025-04-17,11:43:00,300.1,-92.25000000000003,5.0795,-97.32950000000002,-328487.06250000006,10000000,8,-3.284870625000001
2025-04-15,09:16:00,nifty,22900,2025-04-30,15,P,156.25,3525,2025-04-17,11:43:00,85.25,71.0,2.415,68.585,241762.12499999997,10000000,8,2.41762125
2025-05-02,11:44:00,nifty,24950,2025-05-29,27,C,193.2,3225,2025-05-13,09:15:00,376.95,-183.75,5.7015,-189.4515,-610981.0875,10000000,8,-6.109810875
2025-05-02,11:44:00,nifty,23650,2025-05-29,27,P,198.05,3375,2025-05-13,09:15:00,62.15,135.9,2.602,133.298,449880.75,10000000,8,4.4988075
2025-05-13,09:16:00,nifty,25350,2025-05-29,16,C,184.95,3150,2025-05-15,09:44:00,55.55,129.39999999999998,2.4050000000000002,126.99499999999998,400034.24999999994,10000000,8,4.0003424999999995
2025-05-13,09:16:00,nifty,24550,2025-05-29,16,P,169.55,3225,2025-05-15,09:44:00,256.95,-87.39999999999998,4.265,-91.66499999999998,-295619.62499999994,10000000,8,-2.956196249999999
2025-05-15,09:45:00,nifty,24900,2025-05-29,14,C,176.55,3225,2025-05-15,13:15:00,323.25,-146.7,4.998,-151.69799999999998,-489226.04999999993,10000000,8,-4.892260499999999
2025-05-15,09:45:00,nifty,24200,2025-05-29,14,P,145.95,3300,2025-05-15,13:15:00,93.85,52.099999999999994,2.3979999999999997,49.702,164016.6,10000000,8,1.640166
2025-05-15,13:16:00,nifty,25250,2025-05-29,14,C,157.9,3150,2025-05-22,09:34:00,40.65,117.25,1.9855000000000003,115.2645,363083.175,10000000,8,3.63083175
2025-05-15,13:16:00,nifty,24550,2025-05-29,14,P,162.8,3225,2025-05-22,09:34:00,212.2,-49.39999999999998,3.75,-53.14999999999998,-171408.7499999999,10000000,8,-1.7140874999999993
