,date,day,expiry,DTE,trade_num,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,ROC on Entry,Opt RSI on Entry,Spot RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Cumulative ROI%,Max Cumulative ROI%,DD,is_win
328,2021-11-12,Friday,2021-11-18,6,3,18050,C,134.35,13:15:00,138.75,138.75,2021-11-12,13:45:00,-18.38034576888079,100.0,74.81778425655844,SL hit,-4.400000000000006,2.7310000000000003,3878.1163434903046,-27654.847645429385,-0.27654847645429387,2021,11,156.8,123.5,0.42077562326869783,100.0,2021-11-12 13:15:00,278.23042025765284,286.83831883631393,-8.607898578661093,False
329,2021-11-16,Tuesday,2021-11-18,2,4,18100,C,103.15,12:45:00,130.0,0.1,2021-11-18,15:15:00,-3.7569573283858975,70.15902712815715,47.72777167947339,EOD exit,103.05000000000001,1.0325,3867.403314917127,394542.81767955807,3.9454281767955806,2021,11,104.8,0.05,3.987292817679558,100.0,2021-11-16 12:45:00,282.1758484344484,286.83831883631393,-4.662470401865505,True
330,2021-11-22,Monday,2021-11-25,3,1,17650,C,138.0,09:15:00,211.35,0.05,2021-11-25,15:15:00,-62.16438356164383,4.58100558659217,40.88000000000038,EOD exit,137.95,1.3805,3966.0056657223795,541635.4107648724,5.416354107648724,2021,11,150.0,0.05,5.471104815864022,100.0,2021-11-22 09:15:00,287.59220254209714,287.59220254209714,0.0,True
972,2021-11-24,Wednesday,2021-11-25,1,3,17550,P,65.75,10:15:00,114.1,114.1,2021-11-24,14:45:00,-39.58620689655172,33.798103736754044,42.36006051437232,SL hit,-48.349999999999994,1.7985,3988.6039886039885,-200022.5071225071,-2.000225071225071,2021,11,154.0,39.45,1.049002849002849,100.0,2021-11-24 10:15:00,285.59197747087205,287.59220254209714,-2.0002250712250884,False
973,2021-11-25,Thursday,2021-11-25,0,4,17350,P,14.5,10:45:00,70.15,0.05,2021-11-25,15:15:00,-75.42997542997543,35.43417366946778,33.168316831683,EOD exit,14.45,0.14550000000000002,4034.5821325648417,57712.680115273775,0.5771268011527377,2021,11,17.35,0.05,0.5829971181556196,100.0,2021-11-25 10:45:00,286.1691042720248,287.59220254209714,-1.4230982700723303,True
331,2021-11-26,Friday,2021-12-02,6,1,17300,C,156.95,09:15:00,200.1,101.8,2021-12-02,15:15:00,-48.825448613376835,17.322404371584696,84.14285714285643,EOD exit,55.14999999999999,2.5875,4046.242774566474,212680.63583815025,2.1268063583815024,2021,12,160.55,9.6,5.962138728323699,100.0,2021-11-26 09:15:00,288.2959106304063,288.2959106304063,0.0,True
974,2021-11-30,Tuesday,2021-12-02,2,1,17200,P,99.5,09:15:00,215.95,215.95,2021-11-30,11:15:00,-16.273187183811128,28.48275862068965,45.564892623716084,SL hit,-116.44999999999999,3.1545,4069.767441860465,-486762.49999999994,-4.867624999999999,2021,11,265.0,67.0,1.3226744186046513,100.0,2021-11-30 09:15:00,283.4282856304063,288.2959106304063,-4.867624999999975,False
975,2021-12-01,Wednesday,2021-12-02,1,2,17150,P,115.05,13:45:00,150.0,0.05,2021-12-02,15:15:00,-28.7807920174618,97.979797979798,17.894736842104948,EOD exit,115.0,1.151,4081.6326530612246,464689.7959183674,4.646897959183674,2021,12,125.95,0.05,4.6938775510204085,100.0,2021-12-01 13:45:00,288.07518358959,288.2959106304063,-0.220727040816314,True
976,2021-12-03,Friday,2021-12-09,6,1,17450,P,161.0,10:45:00,196.1,196.1,2021-12-03,12:15:00,-49.671155652990926,41.65170556552961,73.88992289284806,SL hit,-35.099999999999994,3.571,4011.4613180515757,-155127.22063037247,-1.5512722063037248,2021,12,206.65,151.8,0.3690544412607445,100.0,2021-12-03 10:45:00,286.52391138328625,288.2959106304063,-1.7719992471200499,False
977,2021-12-03,Friday,2021-12-09,6,2,17350,P,155.0,12:15:00,154.0,154.0,2021-12-03,12:45:00,-45.195729537366546,70.38191738113795,65.33333333333363,SL hit,1.0,3.09,4034.5821325648417,-8432.276657060518,-0.08432276657060518,2021,12,175.0,146.15,0.3570605187319883,100.0,2021-12-03 12:15:00,286.43958861671564,288.2959106304063,-1.856322013690658,False
332,2021-12-06,Monday,2021-12-09,3,1,17200,C,115.95,09:15:00,159.95,159.95,2021-12-08,09:15:00,-47.941241931894055,4.029304029304043,47.10424710424706,SL hit,-43.999999999999986,2.759,4069.767441860465,-190298.25581395344,-1.9029825581395345,2021,12,226.1,32.1,3.4125,100.0,2021-12-06 09:15:00,284.5366060585761,288.2959106304063,-3.759304571830171,False
978,2021-12-07,Tuesday,2021-12-09,2,3,17000,P,35.9,11:45:00,120.8,0.05,2021-12-09,15:15:00,-27.079107505070983,0.0,31.364392678868967,EOD exit,35.85,0.3595,4117.64705882353,146137.3529411765,1.4613735294117651,2021,12,51.15,0.05,1.4761764705882356,100.0,2021-12-07 11:45:00,285.9979795879879,288.2959106304063,-2.2979310424183836,True
979,2021-12-10,Friday,2021-12-16,6,1,17500,P,142.95,10:15:00,177.9,177.9,2021-12-13,12:45:00,-30.61026015074156,46.46983311938382,74.10666666666681,SL hit,-34.95000000000002,3.2085000000000004,4000.0,-152634.00000000006,-1.5263400000000005,2021,12,193.4,50.05,3.7159999999999993,100.0,2021-12-10 10:15:00,284.4716395879879,288.2959106304063,-3.8242710424183883,False
333,2021-12-10,Friday,2021-12-16,6,2,17550,C,68.6,12:15:00,135.55,161.1,2021-12-13,09:15:00,-33.98943831012962,25.571428571428584,65.33333333333363,Gap SL hit,-92.5,2.297,3988.6039886039885,-378107.69230769225,-3.7810769230769226,2021,12,173.0,62.5,0.24330484330484306,100.0,2021-12-10 12:15:00,280.690562664911,288.2959106304063,-7.605347965495298,False
334,2021-12-13,Monday,2021-12-16,3,3,17650,C,46.05,12:15:00,112.8,0.1,2021-12-16,15:15:00,-50.962566844919785,0.0,39.00334075723822,EOD exit,45.949999999999996,0.4615,3966.0056657223795,180407.64872521244,1.8040764872521244,2021,12,46.05,0.05,1.8243626062322948,100.0,2021-12-13 12:15:00,282.49463915216313,288.2959106304063,-5.801271478243166,True
980,2021-12-13,Monday,2021-12-16,3,2,17350,P,76.45,13:15:00,112.05,124.85,2021-12-14,09:15:00,-7.710843373493982,72.9425695677916,60.2843601895738,Gap SL hit,-48.39999999999999,2.0130000000000003,4034.5821325648417,-203395.38904899132,-2.0339538904899133,2021,12,170.0,74.55,0.07665706051873222,100.0,2021-12-13 13:15:00,280.46068526167323,288.2959106304063,-7.835225368733063,False
981,2021-12-14,Tuesday,2021-12-16,2,3,17300,P,78.35,11:45:00,158.35,51.2,2021-12-16,15:15:00,-5.111244738424533,36.61710037174722,31.364392678868967,EOD exit,27.14999999999999,1.2955,4046.242774566474,104613.58381502886,1.0461358381502888,2021,12,152.45,25.35,2.144508670520231,100.0,2021-12-14 11:45:00,281.5068210998235,288.2959106304063,-6.789089530582771,True
335,2021-12-20,Monday,2021-12-23,3,1,17200,C,14.8,09:15:00,54.7,0.05,2021-12-23,15:15:00,-93.21266968325791,17.944505293902893,64.57345971563981,EOD exit,14.75,0.14850000000000002,4069.767441860465,59424.70930232558,0.5942470930232557,2021,12,18.8,0.05,0.6002906976744186,100.0,2021-12-20 09:15:00,282.10106819284675,288.2959106304063,-6.194842437559544,True
982,2021-12-22,Wednesday,2021-12-23,1,1,16850,P,68.1,09:15:00,126.85,0.05,2021-12-23,15:15:00,-76.00916622598271,40.040376850605654,41.020543406229855,EOD exit,68.05,0.6814999999999999,4154.302670623146,279869.1394658754,2.798691394658754,2021,12,99.05,0.05,2.8270029673590504,100.0,2021-12-22 09:15:00,284.8997595875055,288.2959106304063,-3.396151042900783,True
983,2021-12-24,Friday,2021-12-30,6,1,17050,P,176.4,09:15:00,181.2,181.2,2021-12-24,09:45:00,-29.83370066119015,84.73871733966746,21.404109589040885,SL hit,-4.799999999999983,3.5760000000000005,4105.571847507332,-34388.269794721346,-0.34388269794721343,2021,12,203.25,153.5,0.9401759530791791,100.0,2021-12-24 09:15:00,284.5558768895583,288.2959106304063,-3.7400337408479913,False
984,2021-12-24,Friday,2021-12-30,6,2,16950,P,126.7,10:45:00,156.7,156.7,2021-12-27,09:15:00,-33.681189668666846,78.08788598574822,38.089252042740554,SL hit,-29.999999999999986,2.8339999999999996,4129.793510324484,-135597.64011799404,-1.3559764011799404,2021,12,183.95,79.75,1.938938053097345,100.0,2021-12-24 10:45:00,283.1999004883784,288.2959106304063,-5.096010142027922,False
336,2021-12-27,Monday,2021-12-30,3,1,16950,C,106.2,09:15:00,161.1,161.1,2021-12-27,10:15:00,-51.590909090909086,27.327935222672068,64.57345971563981,SL hit,-54.89999999999999,2.673,4129.793510324484,-237764.60176991147,-2.3776460176991145,2021,12,169.35,101.85,0.17964601769911542,100.0,2021-12-27 09:15:00,280.82225447067924,288.2959106304063,-7.4736561597270565,False
985,2021-12-27,Monday,2021-12-30,3,3,16900,P,76.7,10:15:00,156.0,0.05,2021-12-30,15:15:00,-3.640929064657885,53.7827352085354,74.10666666666681,EOD exit,76.65,0.7675000000000001,4142.011834319526,314306.21301775146,3.1430621301775146,2021,12,91.05,0.05,3.174852071005917,100.0,2021-12-27 10:15:00,283.96531660085674,288.2959106304063,-4.330594029549559,True
337,2021-12-27,Monday,2021-12-30,3,2,17000,C,136.95,10:15:00,139.0,139.0,2021-12-27,10:45:00,-25.095680699835977,40.33232628398792,74.10666666666681,SL hit,-2.0500000000000114,2.7595,4117.64705882353,-19803.823529411813,-0.19803823529411813,2021,12,153.0,112.2,1.019117647058823,100.0,2021-12-27 10:15:00,283.7672783655626,288.2959106304063,-4.528632264843679,False
338,2021-12-27,Monday,2021-12-30,3,3,17000,C,134.55,11:45:00,153.0,153.0,2021-12-27,12:15:00,-33.955315492266145,84.20698924731182,70.58484586574473,SL hit,-18.44999999999999,2.8755,4117.64705882353,-87810.88235294113,-0.8781088235294113,2021,12,156.0,132.75,0.074117647058824,100.0,2021-12-27 11:45:00,282.8891695420332,288.2959106304063,-5.40674108837311,False
339,2021-12-27,Monday,2021-12-30,3,4,17050,C,125.45,12:15:00,126.05,126.05,2021-12-27,12:45:00,-26.959064327485375,81.90644307149162,65.33333333333363,SL hit,-0.5999999999999943,2.515,4105.571847507332,-12788.856304985316,-0.12788856304985316,2021,12,129.7,108.2,0.7082111436950147,100.0,2021-12-27 12:15:00,282.76128097898334,288.2959106304063,-5.534629651422961,False
340,2021-12-27,Monday,2021-12-30,3,5,17100,C,87.3,12:45:00,102.7,102.7,2021-12-27,13:15:00,-36.54970760233919,50.287686996547755,66.19864794591803,SL hit,-15.400000000000006,1.9000000000000001,4093.5672514619882,-70818.71345029242,-0.7081871345029241,2021,12,118.25,84.7,0.10643274853801145,100.0,2021-12-27 12:45:00,282.05309384448043,288.2959106304063,-6.242816785925868,False
341,2021-12-27,Monday,2021-12-30,3,6,17100,C,112.55,13:15:00,118.25,118.25,2021-12-27,14:45:00,-12.670565302144249,71.18003025718608,62.5791594703516,SL hit,-5.700000000000003,2.3080000000000003,4093.5672514619882,-32781.28654970761,-0.3278128654970761,2021,12,127.35,95.0,0.7184210526315787,100.0,2021-12-27 13:15:00,281.72528097898333,288.2959106304063,-6.570629651422962,False
342,2021-12-30,Thursday,2021-12-30,0,7,17250,C,31.5,09:45:00,32.0,32.0,2021-12-30,10:15:00,-53.328347045624525,17.08482676224611,22.178861788618107,SL hit,-0.5,0.635,4057.9710144927535,-4605.797101449275,-0.04605797101449275,2021,12,40.0,27.1,0.1785507246376811,100.0,2021-12-30 09:45:00,281.67922300796886,288.2959106304063,-6.616687622437439,False
343,2021-12-30,Thursday,2021-12-30,0,8,17300,C,3.9,11:15:00,16.45,0.1,2021-12-30,15:15:00,-93.43986543313709,16.768292682926827,31.21464226289531,EOD exit,3.8,0.04,4046.242774566474,15213.872832369942,0.1521387283236994,2021,12,7.4,0.05,0.15578034682080927,100.0,2021-12-30 11:15:00,281.83136173629254,288.2959106304063,-6.464548894113761,True
986,2021-12-31,Friday,2022-01-06,6,1,17300,P,112.15,09:15:00,177.0,0.05,2022-01-06,15:15:00,-37.07959641255606,17.792642140468217,64.57345971563981,EOD exit,112.10000000000001,1.122,4046.242774566474,449043.9306358382,4.490439306358382,2022,1,116.55,0.05,4.535838150289018,100.0,2021-12-31 09:15:00,286.3218010426509,288.2959106304063,-1.974109587755379,True
344,2022-01-06,Thursday,2022-01-06,0,1,17750,C,33.0,09:15:00,111.0,0.05,2022-01-06,15:15:00,-56.43500643500643,6.35900187818622,76.82851874615824,EOD exit,32.95,0.33049999999999996,3943.6619718309857,128640.28169014085,1.2864028169014086,2022,1,46.4,0.05,1.29943661971831,100.0,2022-01-06 09:15:00,287.6082038595523,288.2959106304063,-0.6877067708539926,True
987,2022-01-07,Friday,2022-01-13,6,1,17850,P,122.1,09:15:00,187.0,187.0,2022-01-07,12:15:00,-22.151898734177212,27.569284064665126,65.63608717688822,SL hit,-64.9,3.091,3921.5686274509803,-266631.3725490196,-2.6663137254901956,2022,1,209.9,106.4,0.6156862745098034,100.0,2022-01-07 09:15:00,284.94189013406213,288.2959106304063,-3.3540204963441624,False
345,2022-01-07,Friday,2022-01-13,6,1,17900,C,106.35,10:45:00,145.45,145.45,2022-01-10,09:15:00,-14.912280701754387,58.93817204301075,73.88992289284806,SL hit,-39.099999999999994,2.518,3910.6145251396647,-162751.95530726254,-1.6275195530726254,2022,1,151.8,66.05,1.5759776536312848,100.0,2022-01-07 10:45:00,283.31437058098953,288.2959106304063,-4.981540049416765,False
988,2022-01-10,Monday,2022-01-13,3,2,17950,P,105.1,09:45:00,165.45,0.05,2022-01-13,15:15:00,-68.68263473053892,0.0,70.22498803255097,EOD exit,105.05,1.0514999999999999,3899.7214484679666,405565.18105849583,4.055651810584958,2022,1,136.05,0.05,4.096657381615598,100.0,2022-01-10 09:45:00,287.3700223915745,288.2959106304063,-0.925888238831817,True
346,2022-01-13,Thursday,2022-01-13,0,2,18250,C,20.15,09:45:00,54.9,7.95,2022-01-13,15:15:00,-19.726562500000004,37.643378519290934,28.559463986599624,EOD exit,12.2,0.28099999999999997,3835.6164383561645,45716.71232876712,0.45716712328767123,2022,1,28.2,0.8,0.7421917808219177,100.0,2022-01-13 09:45:00,287.82718951486214,288.2959106304063,-0.46872111554415596,True
347,2022-01-14,Friday,2022-01-20,6,1,18200,C,122.4,10:15:00,159.4,159.4,2022-01-14,14:45:00,-23.578751164958057,26.30952380952381,74.10666666666681,SL hit,-37.0,2.818,3846.153846153846,-153146.15384615384,-1.5314615384615384,2022,1,187.5,112.15,0.3942307692307692,100.0,2022-01-14 10:15:00,286.2957279764006,288.2959106304063,-2.000182654005698,False
989,2022-01-14,Friday,2022-01-20,6,1,18150,P,113.5,10:45:00,148.65,148.65,2022-01-19,09:15:00,-12.46130030959752,81.78438661710035,76.63576158940327,SL hit,-35.150000000000006,2.6214999999999997,3856.749311294766,-145675.20661157026,-1.4567520661157025,2022,1,213.65,26.55,3.353443526170799,100.0,2022-01-14 10:45:00,284.8389759102849,288.2959106304063,-3.45693472012141,False
348,2022-01-17,Monday,2022-01-20,3,2,18300,C,97.3,13:15:00,118.65,118.65,2022-01-17,14:15:00,-10.624715002279986,13.861386138613824,60.2843601895738,SL hit,-21.35000000000001,2.1595,3825.136612021858,-89927.04918032791,-0.8992704918032791,2022,1,120.7,93.6,0.14153005464480886,100.0,2022-01-17 13:15:00,283.9397054184816,288.2959106304063,-4.356205211924703,False
349,2022-01-18,Tuesday,2022-01-20,2,3,18350,C,61.55,09:15:00,95.0,0.2,2022-01-20,15:15:00,-16.350067842605164,32.64516129032259,45.564892623716084,EOD exit,61.349999999999994,0.6175,3814.7138964577657,231677.11171662124,2.3167711171662124,2022,1,74.65,0.05,2.346049046321526,100.0,2022-01-18 09:15:00,286.25647653564783,288.2959106304063,-2.0394340947584624,True
350,2022-01-24,Monday,2022-01-27,3,1,17500,C,128.3,09:15:00,201.4,0.05,2022-01-27,15:15:00,-69.19374247894103,27.562588568729325,45.564892623716084,EOD exit,128.25,1.2835000000000003,4000.0,507866.0,5.07866,2022,1,143.5,0.05,5.13,100.0,2022-01-24 09:15:00,291.33513653564785,291.33513653564785,0.0,True
990,2022-01-27,Thursday,2022-01-27,0,2,17000,P,37.8,12:45:00,147.3,0.05,2022-01-27,15:15:00,-57.095158597662774,43.28579916815211,36.71922377198335,EOD exit,37.75,0.37849999999999995,4117.64705882353,153882.64705882352,1.5388264705882353,2022,1,49.4,0.05,1.5544117647058824,100.0,2022-01-27 12:45:00,292.87396300623607,292.87396300623607,0.0,True
991,2022-01-28,Friday,2022-02-03,6,1,17250,P,208.0,09:15:00,281.3,281.3,2022-01-28,13:45:00,-48.302775024777006,12.892300745089187,21.404109589040885,SL hit,-73.30000000000001,4.893,4057.9710144927535,-317304.92753623193,-3.173049275362319,2022,1,312.5,183.0,1.0144927536231882,100.0,2022-01-28 09:15:00,289.70091373087376,292.87396300623607,-3.1730492753623025,False
351,2022-01-28,Friday,2022-02-03,6,1,17300,C,226.65,13:15:00,283.15,283.15,2022-01-31,11:45:00,-13.06938304824139,26.13730355665841,41.033190578158596,SL hit,-56.49999999999997,5.098,4046.242774566474,-249240.46242774554,-2.4924046242774556,2022,1,294.0,155.25,2.8890173410404625,100.0,2022-01-28 13:15:00,287.2085091065963,292.87396300623607,-5.665453899639772,False
992,2022-01-31,Monday,2022-02-03,3,2,17300,P,243.5,10:15:00,255.0,255.0,2022-01-31,10:45:00,-49.24874791318865,32.58869908015768,74.10666666666681,SL hit,-11.5,4.985,4046.242774566474,-66702.31213872832,-0.6670231213872831,2022,1,259.95,210.05,1.3534682080924851,100.0,2022-01-31 10:15:00,286.541485985209,292.87396300623607,-6.332477021027046,False
993,2022-02-01,Tuesday,2022-02-03,2,3,17500,P,216.85,09:15:00,258.95,258.95,2022-02-01,12:45:00,-35.049534674271996,16.41630901287553,45.564892623716084,SL hit,-42.099999999999994,4.758,4000.0,-187432.0,-1.8743200000000002,2022,2,324.75,130.35,3.46,100.0,2022-02-01 09:15:00,284.667165985209,292.87396300623607,-8.206797021027057,False
994,2022-02-01,Tuesday,2022-02-03,2,4,17500,P,313.7,12:45:00,324.75,324.75,2022-02-01,13:15:00,-15.162503357507385,72.75780323982616,63.956989247311576,SL hit,-11.050000000000011,6.384500000000001,4000.0,-69738.00000000006,-0.6973800000000006,2022,2,340.8,169.55,5.765999999999999,100.0,2022-02-01 12:45:00,283.969785985209,292.87396300623607,-8.904177021027067,False
352,2022-02-01,Tuesday,2022-02-03,2,2,17550,C,65.05,12:45:00,258.8,9.85,2022-02-03,15:15:00,-49.44881889763779,9.886201991465157,62.5791594703516,EOD exit,55.199999999999996,0.7489999999999999,3988.6039886039885,217183.47578347576,2.1718347578347577,2022,2,255.0,9.55,2.2136752136752134,100.0,2022-02-01 12:45:00,286.14162074304375,292.87396300623607,-6.732342263192322,True
995,2022-02-01,Tuesday,2022-02-03,2,5,17400,P,131.15,13:15:00,269.5,0.05,2022-02-03,15:15:00,-66.6454081632653,46.39047766269903,60.2843601895738,EOD exit,131.1,1.3120000000000003,4022.9885057471265,522135.63218390796,5.22135632183908,2022,2,131.7,0.05,5.274137931034482,100.0,2022-02-01 13:15:00,291.36297706488284,292.87396300623607,-1.5109859413532263,True
353,2022-02-04,Friday,2022-02-10,6,1,17600,C,100.15,12:45:00,168.3,5.5,2022-02-10,15:15:00,-63.12592047128129,22.278225806451587,66.19864794591803,EOD exit,94.65,1.0565,3977.2727272727275,372246.87500000006,3.7224687500000004,2022,2,137.05,3.75,3.834090909090909,100.0,2022-02-04 12:45:00,295.08544581488286,295.08544581488286,0.0,True
996,2022-02-09,Wednesday,2022-02-10,1,1,17400,P,79.35,09:15:00,135.25,0.05,2022-02-10,15:15:00,-36.45418326693227,19.63260619977038,23.11864406779685,EOD exit,79.3,0.7939999999999999,4022.9885057471265,315828.7356321839,3.158287356321839,2022,2,92.75,0.05,3.190229885057471,100.0,2022-02-09 09:15:00,298.2437331712047,298.2437331712047,0.0,True
354,2022-02-11,Friday,2022-02-17,6,1,17450,C,99.5,09:45:00,146.15,0.05,2022-02-17,15:15:00,-34.66710396851427,0.0,41.033190578158596,EOD exit,99.45,0.9954999999999999,4011.4613180515757,394946.41833810887,3.9494641833810884,2022,2,141.25,0.05,3.989398280802292,100.0,2022-02-11 09:45:00,302.19319735458583,302.19319735458583,0.0,True
997,2022-02-11,Friday,2022-02-17,6,1,17400,P,151.3,12:15:00,216.0,459.9,2022-02-14,09:15:00,-12.416787264833568,19.28374655647383,65.33333333333363,Gap SL hit,-308.59999999999997,6.112000000000001,4022.9885057471265,-1266082.7586206896,-12.660827586206896,2022,2,572.15,125.2,1.0500000000000003,100.0,2022-02-11 12:15:00,289.53236976837894,302.19319735458583,-12.660827586206892,False
998,2022-02-15,Tuesday,2022-02-17,2,2,16900,P,23.75,14:15:00,190.0,0.05,2022-02-17,15:15:00,-14.893617021276592,0.0,25.950782997762857,EOD exit,23.7,0.23800000000000002,4142.011834319526,97179.88165680472,0.9717988165680471,2022,2,25.15,0.05,0.9816568047337277,100.0,2022-02-15 14:15:00,290.50416858494697,302.19319735458583,-11.689028769638867,True
355,2022-02-18,Friday,2022-02-24,6,1,17300,C,188.2,10:15:00,226.65,226.65,2022-02-18,12:15:00,-7.297297297297295,19.893048128342258,74.10666666666681,SL hit,-38.45000000000002,4.1485,4046.242774566474,-172363.87283237002,-1.7236387283237002,2022,2,229.0,179.95,0.3338150289017341,100.0,2022-02-18 10:15:00,288.7805298566233,302.19319735458583,-13.412667497962559,False
999,2022-02-18,Friday,2022-02-24,6,1,17250,P,197.2,10:15:00,275.0,417.5,2022-02-22,09:15:00,-1.7790027562014588,62.96072507552869,74.10666666666681,Gap SL hit,-220.3,6.147,4057.9710144927535,-918915.3623188406,-9.189153623188407,2022,2,428.4,113.25,3.4066666666666663,100.0,2022-02-18 10:15:00,279.59137623343486,302.19319735458583,-22.601821121150977,False
