,Contract,Strike,Trade Type,Expiry Date,DTE,Entry Date,Entry Time,Entry Price,Initial SL,Exit Date,Exit Time,Exit Price,Points Captured,After Costs,Remarks,Qty,ROI%,Trade Year,Trade Month
1,BANKNIFTY17112326100CE,26100,CE,2017-11-23,6 days,2017-11-17,09:52:00,112.45,154.61875,2017-11-17,15:22:00,51.0,61.45,59.8155,EOD,231.75150059096634,1.3862331883598946,2017,11
2,BANKNIFTY17112325800PE,25800,PE,2017-11-23,6 days,2017-11-17,09:18:00,160.0,200.0,2017-11-17,15:22:00,158.0,2.0,-1.1800000000000002,EOD,231.75150059096634,-0.027346677069734034,2017,11
0,BANKNIFTY17NOV25800CE,25800,CE,2017-11-30,6 days,2017-11-24,09:18:00,159.75,199.6875,2017-11-24,09:31:00,199.6875,-39.9375,-43.531875,SL Hit,232.75209961789864,-1.013213530655391,2017,11
1,BANKNIFTY17NOV25800PE,25800,PE,2017-11-30,6 days,2017-11-24,09:18:00,153.25,191.5625,2017-11-24,15:22:00,126.3,26.950000000000003,24.154500000000002,EOD,232.75209961789864,0.5622010590220533,2017,11
0,BANKNIFTY17NOV25700CE,25700,CE,2017-11-30,3 days,2017-11-27,09:18:00,147.0,183.75,2017-11-27,14:05:00,183.75,-36.75,-40.0575,SL Hit,233.4267040149393,-0.935049019607843,2017,11
1,BANKNIFTY17NOV25900CE,25900,CE,2017-11-30,3 days,2017-11-27,14:06:00,82.55,113.50625,2017-11-27,14:41:00,113.50625,-30.956249999999997,-32.9168125,SL Hit,233.4267040149393,-0.7683663048552755,2017,11
2,BANKNIFTY17NOV25900CE,25900,CE,2017-11-30,3 days,2017-11-27,14:42:00,117.0,160.875,2017-11-27,15:22:00,150.0,-33.0,-35.67,EOD,233.4267040149393,-0.8326330532212884,2017,11
3,BANKNIFTY17NOV25800PE,25800,PE,2017-11-30,3 days,2017-11-27,09:18:00,170.0,212.5,2017-11-27,15:22:00,59.6,110.4,108.104,EOD,233.4267040149393,2.5234360410831,2017,11
0,BANKNIFTY17121425300CE,25300,CE,2017-12-14,2 days,2017-12-12,09:18:00,85.0,106.25,2017-12-12,15:22:00,48.2,36.8,35.467999999999996,EOD,236.0699081688057,0.8372927502931199,2017,12
1,BANKNIFTY17121425400PE,25400,PE,2017-12-14,2 days,2017-12-12,09:18:00,194.45,243.0625,2017-12-12,09:24:00,243.0625,-48.61250000000001,-52.98762500000001,SL Hit,236.0699081688057,-1.2508783767833116,2017,12
2,BANKNIFTY17121425200PE,25200,PE,2017-12-14,2 days,2017-12-12,09:25:00,105.6,145.2,2017-12-12,15:28:00,145.2,-39.599999999999994,-42.108,SL Hit,236.0699081688057,-0.9940431693172069,2017,12
0,BANKNIFTY17122125700CE,25700,CE,2017-12-21,1 days,2017-12-20,09:18:00,71.4,89.25,2017-12-20,11:09:00,89.25,-17.849999999999994,-19.456499999999995,SL Hit,232.73810562818926,-0.4528268952154863,2017,12
1,BANKNIFTY17122125700CE,25700,CE,2017-12-21,1 days,2017-12-20,11:10:00,90.85,124.91874999999999,2017-12-20,11:11:00,124.91874999999999,-34.068749999999994,-36.226437499999996,SL Hit,232.73810562818926,-0.8431272437407995,2017,12
2,BANKNIFTY17122125800PE,25800,PE,2017-12-21,1 days,2017-12-20,09:18:00,207.4,259.25,2017-12-20,15:22:00,191.0,16.400000000000006,12.416000000000006,EOD,232.73810562818926,0.2889676319479599,2017,12
0,BANKNIFTY1811825600CE,25600,CE,2018-01-18,6 days,2018-01-12,09:18:00,177.65,222.0625,2018-01-12,15:22:00,197.5,-19.849999999999994,-23.601499999999994,EOD,233.13283909171446,-0.5502284701823098,2018,1
1,BANKNIFTY1811825800PE,25800,PE,2018-01-18,6 days,2018-01-12,09:18:00,165.85,207.3125,2018-01-12,12:33:00,207.3125,-41.462500000000006,-45.19412500000001,SL Hit,233.13283909171446,-1.0536234671515832,2018,1
2,BANKNIFTY1811825600PE,25600,PE,2018-01-18,6 days,2018-01-12,12:34:00,107.0,147.125,2018-01-12,12:35:00,147.125,-40.125,-42.66625,SL Hit,233.13283909171446,-0.9946903995896863,2018,1
3,BANKNIFTY1811825500PE,25500,PE,2018-01-18,6 days,2018-01-12,12:36:00,101.1,139.0125,2018-01-12,15:22:00,48.45,52.64999999999999,51.15449999999999,EOD,233.13283909171446,1.1925793817317107,2018,1
0,BANKNIFTY1811826200CE,26200,CE,2018-01-18,0 days,2018-01-18,09:18:00,389.8,487.25,2018-01-18,09:28:00,487.25,-97.44999999999999,-106.22049999999999,SL Hit,223.90942117548715,-2.378377067197083,2018,1
1,BANKNIFTY1811826500CE,26500,CE,2018-01-18,0 days,2018-01-18,09:29:00,218.5,300.4375,2018-01-18,15:22:00,27.35,191.15,188.69150000000002,EOD,223.90942117548715,4.224980454573444,2018,1
2,BANKNIFTY1811826900PE,26900,PE,2018-01-18,0 days,2018-01-18,09:23:00,281.0,351.25,2018-01-18,14:48:00,351.25,-70.25,-76.5725,SL Hit,223.90942117548715,-1.7145304152959993,2018,1
3,BANKNIFTY1811826800PE,26800,PE,2018-01-18,0 days,2018-01-18,14:49:00,246.45,338.86875,2018-01-18,14:50:00,338.86875,-92.41874999999999,-98.27193749999999,SL Hit,223.90942117548715,-2.2004012643418647,2018,1
4,BANKNIFTY1811826700PE,26700,PE,2018-01-18,0 days,2018-01-18,14:51:00,255.35,351.10625,2018-01-18,15:22:00,148.85,106.5,102.458,EOD,223.90942117548715,2.2941311474798063,2018,1
0,BANKNIFTY18JAN26600CE,26600,CE,2018-01-25,6 days,2018-01-19,09:18:00,117.8,147.25,2018-01-19,09:53:00,147.25,-29.450000000000003,-32.100500000000004,SL Hit,225.36184661497117,-0.7234227957263883,2018,1
1,BANKNIFTY18JAN26700CE,26700,CE,2018-01-25,6 days,2018-01-19,09:54:00,103.05,141.69375,2018-01-19,10:06:00,141.69375,-38.64375,-41.0911875,SL Hit,225.36184661497117,-0.9260385894602019,2018,1
2,BANKNIFTY18JAN26800CE,26800,CE,2018-01-25,6 days,2018-01-19,10:07:00,99.0,136.125,2018-01-19,13:52:00,136.125,-37.125,-39.47625,SL Hit,225.36184661497117,-0.8896440597434255,2018,1
3,BANKNIFTY18JAN26600PE,26600,PE,2018-01-25,6 days,2018-01-19,09:18:00,201.55,251.9375,2018-01-19,09:42:00,251.9375,-50.38749999999999,-54.92237499999999,SL Hit,225.36184661497117,-1.2377407850479927,2018,1
4,BANKNIFTY18JAN26300PE,26300,PE,2018-01-25,6 days,2018-01-19,09:43:00,110.7,152.2125,2018-01-19,15:22:00,32.2,78.5,77.071,EOD,225.36184661497117,1.7368862880462441,2018,1
0,BANKNIFTY18JAN26900CE,26900,CE,2018-01-25,3 days,2018-01-22,09:18:00,136.45,170.5625,2018-01-22,09:57:00,170.5625,-34.11250000000001,-37.18262500000001,SL Hit,222.67582111709038,-0.8279671553163854,2018,1
1,BANKNIFTY18JAN27100CE,27100,CE,2018-01-25,3 days,2018-01-22,09:58:00,98.55,135.50625,2018-01-22,10:01:00,135.50625,-36.95625,-39.296812499999994,SL Hit,222.67582111709038,-0.875044999072184,2018,1
2,BANKNIFTY18JAN27200CE,27200,CE,2018-01-25,3 days,2018-01-22,10:02:00,103.3,142.0375,2018-01-22,15:22:00,103.2,0.09999999999999432,-1.9650000000000056,EOD,222.67582111709038,-0.043755798849508386,2018,1
3,BANKNIFTY18JAN26900PE,26900,PE,2018-01-25,3 days,2018-01-22,09:18:00,188.8,236.0,2018-01-22,15:22:00,132.75,56.05000000000001,52.83450000000001,EOD,222.67582111709038,1.1764965670810914,2018,1
0,BANKNIFTY18JAN27100CE,27100,CE,2018-01-25,2 days,2018-01-23,09:18:00,160.75,200.9375,2018-01-23,11:57:00,200.9375,-40.1875,-43.804375,SL Hit,221.41324383317988,-0.969886876283505,2018,1
1,BANKNIFTY18JAN27300CE,27300,CE,2018-01-25,2 days,2018-01-23,11:58:00,103.1,141.7625,2018-01-23,14:05:00,141.7625,-38.662499999999994,-41.111124999999994,SL Hit,221.41324383317988,-0.9102547543881335,2018,1
2,BANKNIFTY18JAN27400CE,27400,CE,2018-01-25,2 days,2018-01-23,14:06:00,102.45,140.86875,2018-01-23,14:43:00,140.86875,-38.41875,-40.851937500000005,SL Hit,221.41324383317988,-0.9045159998745327,2018,1
3,BANKNIFTY18JAN27000PE,27000,PE,2018-01-25,2 days,2018-01-23,09:18:00,149.85,187.3125,2018-01-23,15:22:00,45.5,104.35,102.39649999999999,EOD,221.41324383317988,2.26719412221642,2018,1
0,BANKNIFTY18JAN27300CE,27300,CE,2018-01-25,1 days,2018-01-24,09:18:00,171.15,213.9375,2018-01-24,09:23:00,213.9375,-42.787499999999994,-46.638374999999996,SL Hit,219.5992314026901,-1.0241751303870437,2018,1
1,BANKNIFTY18JAN27600CE,27600,CE,2018-01-25,1 days,2018-01-24,09:24:00,85.8,117.975,2018-01-24,15:22:00,86.0,-0.20000000000000284,-1.918000000000003,EOD,219.5992314026901,-0.042119132583036026,2018,1
2,BANKNIFTY18JAN27300PE,27300,PE,2018-01-25,1 days,2018-01-24,09:18:00,121.05,151.3125,2018-01-24,09:42:00,151.3125,-30.262500000000003,-32.986125,SL Hit,219.5992314026901,-0.7243727696953062,2018,1
3,BANKNIFTY18JAN27200PE,27200,PE,2018-01-25,1 days,2018-01-24,09:43:00,114.3,157.1625,2018-01-24,15:22:00,64.0,50.3,48.516999999999996,EOD,219.5992314026901,1.0654295909964313,2018,1
0,BANKNIFTY1820826300CE,26300,CE,2018-02-08,1 days,2018-02-07,09:18:00,100.0,125.0,2018-02-07,15:22:00,11.2,88.8,87.688,EOD,230.0754647524388,2.0174857353211855,2018,2
1,BANKNIFTY1820825800PE,25800,PE,2018-02-08,1 days,2018-02-07,09:18:00,138.15,172.6875,2018-02-07,09:28:00,172.6875,-34.537499999999994,-37.645875,SL Hit,230.0754647524388,-0.8661392186637217,2018,2
2,BANKNIFTY1820825500PE,25500,PE,2018-02-08,1 days,2018-02-07,09:29:00,98.95,136.05625,2018-02-07,11:25:00,136.05625,-37.10625,-39.4563125,SL Hit,230.0754647524388,-0.9077929435854961,2018,2
3,BANKNIFTY1820825400PE,25400,PE,2018-02-08,1 days,2018-02-07,11:26:00,100.5,138.1875,2018-02-07,11:55:00,138.1875,-37.6875,-40.074375,SL Hit,230.0754647524388,-0.9220130452788515,2018,2
0,BANKNIFTY1820825400CE,25400,CE,2018-02-08,0 days,2018-02-08,09:18:00,287.8,359.75,2018-02-08,09:31:00,359.75,-71.94999999999999,-78.42549999999999,SL Hit,233.05134121046865,-1.8277167960101603,2018,2
1,BANKNIFTY1820825500CE,25500,CE,2018-02-08,0 days,2018-02-08,09:32:00,276.45,380.11875,2018-02-08,10:34:00,380.11875,-103.66874999999999,-110.23443749999998,SL Hit,233.05134121046865,-2.5690283506956577,2018,2
2,BANKNIFTY1820825600CE,25600,CE,2018-02-08,0 days,2018-02-08,10:35:00,285.1,392.01250000000005,2018-02-08,10:44:00,392.01250000000005,-106.91250000000002,-113.68362500000002,SL Hit,233.05134121046865,-2.649412127991797,2018,2
3,BANKNIFTY1820826000PE,26000,PE,2018-02-08,0 days,2018-02-08,09:18:00,333.6,417.0,2018-02-08,15:22:00,57.25,276.35,272.4415,EOD,233.05134121046865,6.34928569763919,2018,2
0,BANKNIFTY1821525800CE,25800,CE,2018-02-15,1 days,2018-02-14,09:18:00,108.55,135.6875,2018-02-14,09:23:00,135.6875,-27.137500000000003,-29.579875,SL Hit,232.63072392742697,-0.6881187734932799,2018,2
1,BANKNIFTY1821525700PE,25700,PE,2018-02-15,1 days,2018-02-14,09:18:00,162.8,203.5,2018-02-14,09:37:00,203.5,-40.69999999999999,-44.362999999999985,SL Hit,232.63072392742697,-1.0320196805592439,2018,2
2,BANKNIFTY1821525500PE,25500,PE,2018-02-15,1 days,2018-02-14,09:38:00,112.4,154.55,2018-02-14,12:50:00,154.55,-42.150000000000006,-44.819500000000005,SL Hit,232.63072392742697,-1.0426392731065315,2018,2
3,BANKNIFTY1821525400PE,25400,PE,2018-02-15,1 days,2018-02-14,12:51:00,103.7,142.5875,2018-02-14,15:16:00,142.5875,-38.8875,-41.350375,SL Hit,232.63072392742697,-0.9619367670920578,2018,2
0,BANKNIFTY1830125700CE,25700,CE,2018-03-01,2 days,2018-02-27,09:18:00,116.15,145.1875,2018-02-27,09:21:00,145.1875,-29.037499999999994,-31.650874999999996,SL Hit,233.70037275209452,-0.739682128542995,2018,2
1,BANKNIFTY1830125800CE,25800,CE,2018-03-01,2 days,2018-02-27,09:22:00,93.1,128.0125,2018-02-27,15:22:00,14.3,78.8,77.726,EOD,233.70037275209452,1.8164595172529299,2018,2
2,BANKNIFTY1830125700PE,25700,PE,2018-03-01,2 days,2018-02-27,09:18:00,142.05,177.5625,2018-02-27,09:33:00,177.5625,-35.51249999999999,-38.70862499999999,SL Hit,233.70037275209452,-0.9046220091221043,2018,2
3,BANKNIFTY1830125500PE,25500,PE,2018-03-01,2 days,2018-02-27,09:34:00,98.3,135.1625,2018-02-27,09:38:00,135.1625,-36.8625,-39.197125,SL Hit,233.70037275209452,-0.9160382723310443,2018,2
4,BANKNIFTY1830125400PE,25400,PE,2018-03-01,2 days,2018-02-27,09:39:00,104.0,143.0,2018-02-27,13:55:00,143.0,-39.0,-41.47,SL Hit,233.70037275209452,-0.9691554458029359,2018,2
0,BANKNIFTY1830824000CE,24000,CE,2018-03-08,0 days,2018-03-08,09:18:00,290.0,362.5,2018-03-08,14:34:00,362.5,-72.5,-79.025,SL Hit,247.05591698921188,-1.9523593840072468,2018,3
1,BANKNIFTY1830824600PE,24600,PE,2018-03-08,0 days,2018-03-08,09:18:00,296.7,370.875,2018-03-08,09:43:00,370.875,-74.17500000000001,-80.85075,SL Hit,247.05591698921188,-1.9974656180515526,2018,3
2,BANKNIFTY1830824500PE,24500,PE,2018-03-08,0 days,2018-03-08,09:44:00,281.1,386.51250000000005,2018-03-08,10:24:00,386.51250000000005,-105.41250000000002,-112.08862500000002,SL Hit,247.05591698921188,-2.7692158033434904,2018,3
3,BANKNIFTY1830824400PE,24400,PE,2018-03-08,0 days,2018-03-08,10:25:00,294.15,404.45624999999995,2018-03-08,15:22:00,0.15,294.0,291.057,EOD,247.05591698921188,7.190735403112904,2018,3
0,BANKNIFTY18MAR24400CE,24400,CE,2018-03-28,1 days,2018-03-27,09:18:00,132.05,165.0625,2018-03-27,09:29:00,165.0625,-33.01249999999999,-35.98362499999999,SL Hit,245.7495566268416,-0.8842959889576529,2018,3
1,BANKNIFTY18MAR24500CE,24500,CE,2018-03-28,1 days,2018-03-27,09:30:00,120.55,165.75625,2018-03-27,15:22:00,59.05,61.5,59.704,EOD,245.7495566268416,1.4672231528848951,2018,3
2,BANKNIFTY18MAR24500PE,24500,PE,2018-03-28,1 days,2018-03-27,09:18:00,188.25,235.3125,2018-03-27,11:33:00,235.3125,-47.0625,-51.298125,SL Hit,245.7495566268416,-1.26064914745383,2018,3
3,BANKNIFTY18MAR24300PE,24300,PE,2018-03-28,1 days,2018-03-27,11:34:00,110.4,151.8,2018-03-27,15:22:00,54.35,56.050000000000004,54.4025,EOD,245.7495566268416,1.3369390254391753,2018,3
0,BANKNIFTY1841224900CE,24900,CE,2018-04-12,6 days,2018-04-06,09:18:00,115.0,143.75,2018-04-06,12:25:00,143.75,-28.75,-31.3375,SL Hit,242.1595791266515,-0.7588675810881441,2018,4
1,BANKNIFTY1841224700PE,24700,PE,2018-04-12,6 days,2018-04-06,09:18:00,195.75,244.6875,2018-04-06,15:22:00,146.5,49.25,45.8275,EOD,242.1595791266515,1.1097568112426621,2018,4
0,BANKNIFTY1841225100CE,25100,CE,2018-04-12,1 days,2018-04-11,09:18:00,120.95,151.1875,2018-04-11,15:22:00,86.15,34.8,32.729,EOD,238.0286467476361,0.7790439579403382,2018,4
1,BANKNIFTY1841225200PE,25200,PE,2018-04-12,1 days,2018-04-11,09:18:00,178.0,222.5,2018-04-11,09:40:00,222.5,-44.5,-48.505,SL Hit,238.0286467476361,-1.154557951049409,2018,4
2,BANKNIFTY1841225000PE,25000,PE,2018-04-12,1 days,2018-04-11,09:41:00,104.45,143.61875,2018-04-11,09:47:00,143.61875,-39.16875,-41.649437500000005,SL Hit,238.0286467476361,-0.9913759245925249,2018,4
3,BANKNIFTY1841224900PE,24900,PE,2018-04-12,1 days,2018-04-11,09:48:00,105.25,144.71875,2018-04-11,15:22:00,35.6,69.65,68.2415,EOD,238.0286467476361,1.6243431897028808,2018,4
0,BANKNIFTY1841925300CE,25300,CE,2018-04-19,6 days,2018-04-13,09:18:00,168.1,210.125,2018-04-13,10:01:00,210.125,-42.025000000000006,-45.80725,SL Hit,237.61152891138278,-1.088433070772594,2018,4
1,BANKNIFTY1841925100PE,25100,PE,2018-04-19,6 days,2018-04-13,09:18:00,144.5,180.625,2018-04-13,13:21:00,180.625,-36.125,-39.37625,SL Hit,237.61152891138278,-0.9356250965296837,2018,4
2,BANKNIFTY1841924900PE,24900,PE,2018-04-19,6 days,2018-04-13,13:22:00,102.8,141.35,2018-04-13,15:22:00,68.15,34.64999999999999,32.94049999999999,EOD,237.61152891138278,0.7827042568105402,2018,4
0,BANKNIFTY18APR25200CE,25200,CE,2018-04-26,3 days,2018-04-23,09:18:00,45.95,57.4375,2018-04-23,10:32:00,57.4375,-11.487499999999997,-12.521374999999997,SL Hit,239.83978702226912,-0.30031239132259646,2018,4
1,BANKNIFTY18APR24900PE,24900,PE,2018-04-26,3 days,2018-04-23,09:18:00,187.95,234.9375,2018-04-23,15:22:00,132.45,55.5,52.296,EOD,239.83978702226912,1.2542661502116585,2018,4
0,BANKNIFTY1850325200CE,25200,CE,2018-05-03,0 days,2018-05-03,09:18:00,301.45,376.8125,2018-05-03,13:15:00,376.8125,-75.36250000000001,-82.14512500000001,SL Hit,234.74453925515556,-1.9283119520182161,2018,5
1,BANKNIFTY1850325800PE,25800,PE,2018-05-03,0 days,2018-05-03,09:18:00,279.4,349.25,2018-05-03,15:22:00,182.5,96.89999999999998,92.28099999999998,EOD,234.74453925515556,2.1662460827005003,2018,5
0,BANKNIFTY1851025900CE,25900,CE,2018-05-10,2 days,2018-05-08,09:18:00,138.85,173.5625,2018-05-08,12:17:00,173.5625,-34.712500000000006,-37.836625000000005,SL Hit,230.0679659115964,-0.8704995350709855,2018,5
1,BANKNIFTY1851026100PE,26100,PE,2018-05-10,2 days,2018-05-08,09:18:00,209.05,261.3125,2018-05-08,15:22:00,146.1,62.95000000000002,59.39850000000002,EOD,230.0679659115964,1.3665692073199964,2018,5
0,BANKNIFTY1851025800CE,25800,CE,2018-05-10,0 days,2018-05-10,09:18:00,380.3,475.375,2018-05-10,15:22:00,295.25,85.05000000000001,78.29450000000001,EOD,228.84648024578112,1.7917420747603312,2018,5
1,BANKNIFTY1851026500PE,26500,PE,2018-05-10,0 days,2018-05-10,09:18:00,303.45,379.3125,2018-05-10,15:17:00,379.3125,-75.86250000000001,-82.69012500000001,SL Hit,228.84648024578112,-1.8923344057333673,2018,5
0,BANKNIFTY1851726600CE,26600,CE,2018-05-17,2 days,2018-05-15,09:18:00,119.05,148.8125,2018-05-15,09:23:00,148.8125,-29.762500000000003,-32.441125,SL Hit,226.3928822077834,-0.7344439790812977,2018,5
1,BANKNIFTY1851726100PE,26100,PE,2018-05-17,2 days,2018-05-15,09:18:00,82.85,103.5625,2018-05-15,15:22:00,38.05,44.8,43.590999999999994,EOD,226.3928822077834,0.9868692128319484,2018,5
0,BANKNIFTY1851726300CE,26300,CE,2018-05-17,1 days,2018-05-16,09:18:00,109.6,137.0,2018-05-16,11:30:00,137.0,-27.400000000000006,-29.866000000000007,SL Hit,228.2379837456516,-0.6816555622547632,2018,5
1,BANKNIFTY1851726400CE,26400,CE,2018-05-17,1 days,2018-05-16,11:31:00,94.55,130.00625,2018-05-16,15:22:00,22.2,72.35,71.18249999999999,EOD,228.2379837456516,1.6246550277974843,2018,5
2,BANKNIFTY1851726500PE,26500,PE,2018-05-17,1 days,2018-05-16,09:18:00,231.7,289.625,2018-05-16,09:29:00,289.625,-57.92500000000001,-63.13825000000001,SL Hit,228.2379837456516,-1.4410546877228891,2018,5
3,BANKNIFTY1851726200PE,26200,PE,2018-05-17,1 days,2018-05-16,09:30:00,108.0,148.5,2018-05-16,15:22:00,69.1,38.900000000000006,37.129000000000005,EOD,228.2379837456516,0.84742480984923,2018,5
0,BANKNIFTY1851725900CE,25900,CE,2018-05-17,0 days,2018-05-17,09:18:00,311.5,389.375,2018-05-17,15:22:00,135.1,176.4,171.934,EOD,228.71344873197452,3.932361809428331,2018,5
1,BANKNIFTY1851726500PE,26500,PE,2018-05-17,0 days,2018-05-17,09:18:00,269.35,336.6875,2018-05-17,11:42:00,336.6875,-67.33749999999998,-73.39787499999997,SL Hit,228.71344873197452,-1.6787081120848368,2018,5
0,BANKNIFTY1852425400CE,25400,CE,2018-05-24,0 days,2018-05-24,09:18:00,285.8,357.25,2018-05-24,13:05:00,357.25,-71.44999999999999,-77.88049999999998,SL Hit,233.23841825479354,-1.8164724632892444,2018,5
1,BANKNIFTY1852425500CE,25500,CE,2018-05-24,0 days,2018-05-24,13:06:00,253.9,349.1125,2018-05-24,13:28:00,349.1125,-95.2125,-101.242625,SL Hit,233.23841825479354,-2.361366971496322,2018,5
2,BANKNIFTY1852426000PE,26000,PE,2018-05-24,0 days,2018-05-24,09:18:00,289.0,361.25,2018-05-24,15:22:00,0.45,288.55,285.6555,EOD,233.23841825479354,6.662583698578219,2018,5
0,BANKNIFTY18MAY26300CE,26300,CE,2018-05-31,3 days,2018-05-28,09:18:00,165.2,206.5,2018-05-28,10:20:00,206.5,-41.30000000000001,-45.01700000000001,SL Hit,228.20543052856183,-1.027312386610427,2018,5
1,BANKNIFTY18MAY26500CE,26500,CE,2018-05-31,3 days,2018-05-28,10:21:00,113.75,156.40625,2018-05-28,13:13:00,156.40625,-42.65625,-45.3578125,SL Hit,228.20543052856183,-1.0350899129396285,2018,5
2,BANKNIFTY18MAY26600CE,26600,CE,2018-05-31,3 days,2018-05-28,13:14:00,111.25,152.96875,2018-05-28,15:22:00,92.3,18.950000000000003,16.914500000000004,EOD,228.20543052856183,0.385998075467536,2018,5
3,BANKNIFTY18MAY26300PE,26300,PE,2018-05-31,3 days,2018-05-28,09:18:00,107.4,134.25,2018-05-28,15:22:00,47.75,59.650000000000006,58.09850000000001,EOD,228.20543052856183,1.3258393205563652,2018,5
0,BANKNIFTY18MAY26100CE,26100,CE,2018-05-31,0 days,2018-05-31,09:18:00,357.35,446.6875,2018-05-31,13:21:00,446.6875,-89.33749999999998,-97.37787499999997,SL Hit,225.54228823928534,-2.1962828751379093,2018,5
1,BANKNIFTY18MAY26300CE,26300,CE,2018-05-31,0 days,2018-05-31,13:22:00,247.95,340.93125,2018-05-31,14:51:00,340.93125,-92.98124999999999,-98.87006249999999,SL Hit,225.54228823928534,-2.229938013461115,2018,5
2,BANKNIFTY18MAY26400CE,26400,CE,2018-05-31,0 days,2018-05-31,14:52:00,242.25,333.09375,2018-05-31,14:56:00,333.09375,-90.84375,-96.5971875,SL Hit,225.54228823928534,-2.1786750706229294,2018,5
3,BANKNIFTY18MAY26800PE,26800,PE,2018-05-31,0 days,2018-05-31,09:18:00,320.9,401.125,2018-05-31,09:35:00,401.125,-80.22500000000002,-87.44525000000002,SL Hit,225.54228823928534,-1.9722601780656368,2018,5
4,BANKNIFTY18MAY26600PE,26600,PE,2018-05-31,0 days,2018-05-31,09:36:00,234.65,322.64375,2018-05-31,15:22:00,0.1,234.55,232.20250000000001,EOD,225.54228823928534,5.237148318488266,2018,5
0,BANKNIFTY1860726900CE,26900,CE,2018-06-07,6 days,2018-06-01,09:18:00,172.45,215.5625,2018-06-01,09:21:00,215.5625,-43.11250000000001,-46.99262500000001,SL Hit,222.59032065990613,-1.0460103467400723,2018,6
1,BANKNIFTY1860727300CE,27300,CE,2018-06-07,6 days,2018-06-01,09:22:00,108.0,148.5,2018-06-01,15:22:00,49.25,58.75,57.1775,EOD,222.59032065990613,1.2727158059531782,2018,6
2,BANKNIFTY1860726500PE,26500,PE,2018-06-07,6 days,2018-06-01,09:18:00,152.0,190.0,2018-06-01,11:55:00,190.0,-38.0,-41.42,SL Hit,222.59032065990613,-0.9219691081733311,2018,6
3,BANKNIFTY1860726200PE,26200,PE,2018-06-07,6 days,2018-06-01,11:56:00,98.0,134.75,2018-06-01,15:22:00,76.0,22.0,20.26,EOD,222.59032065990613,0.45096798965696977,2018,6
0,BANKNIFTY1860727100CE,27100,CE,2018-06-07,3 days,2018-06-04,09:18:00,113.85,142.3125,2018-06-04,15:22:00,22.75,91.1,89.734,EOD,221.86928571032377,1.9909218483930191,2018,6
1,BANKNIFTY1860726700PE,26700,PE,2018-06-07,3 days,2018-06-04,09:18:00,164.85,206.0625,2018-06-04,09:24:00,206.0625,-41.212500000000006,-44.921625000000006,SL Hit,221.86928571032377,-0.9966728851697023,2018,6
2,BANKNIFTY1860726400PE,26400,PE,2018-06-07,3 days,2018-06-04,09:25:00,95.85,131.79375,2018-06-04,09:30:00,131.79375,-35.943749999999994,-38.220187499999994,SL Hit,221.86928571032377,-0.8479885700339643,2018,6
3,BANKNIFTY1860726300PE,26300,PE,2018-06-07,3 days,2018-06-04,09:31:00,97.7,134.3375,2018-06-04,09:42:00,134.3375,-36.6375,-38.957875,SL Hit,221.86928571032377,-0.8643555899042079,2018,6
0,BANKNIFTY1860726200CE,26200,CE,2018-06-07,1 days,2018-06-06,09:18:00,171.0,213.75,2018-06-06,11:18:00,213.75,-42.75,-46.5975,SL Hit,228.40914930915747,-1.0643295334933462,2018,6
1,BANKNIFTY1860726200PE,26200,PE,2018-06-07,1 days,2018-06-06,09:18:00,163.3,204.125,2018-06-06,15:22:00,35.7,127.60000000000001,125.61000000000001,EOD,228.40914930915747,2.8690473244723274,2018,6
0,BANKNIFTY1860726200CE,26200,CE,2018-06-07,0 days,2018-06-07,09:18:00,323.45,404.3125,2018-06-07,10:06:00,404.3125,-80.86250000000001,-88.14012500000001,SL Hit,225.67250406210508,-1.9890802717096951,2018,6
1,BANKNIFTY1860726400CE,26400,CE,2018-06-07,0 days,2018-06-07,10:07:00,206.95,284.55625,2018-06-07,10:40:00,284.55625,-77.60624999999999,-82.5213125,SL Hit,225.67250406210508,-1.8622791230366493,2018,6
2,BANKNIFTY1860726800PE,26800,PE,2018-06-07,0 days,2018-06-07,09:18:00,251.7,314.625,2018-06-07,15:22:00,240.0,11.699999999999989,6.782999999999989,EOD,225.67250406210508,0.15307365950532562,2018,6
0,BANKNIFTY1861426500CE,26500,CE,2018-06-14,2 days,2018-06-12,09:18:00,170.5,213.125,2018-06-12,10:32:00,213.125,-42.625,-46.46125,SL Hit,225.80244544048412,-1.0491063868221693,2018,6
