,Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI,PnL_w_cs,ROI_w_cs,Trade Year
3663,2023-04-27,CLOSED,REBALANCE,2023-04-27,NIFTY,18000PE,15:22:00,15:22:00,84.3,112.15,-166.6666667,-4641.666667,-27.85,-0.004641666667,-4674.408333673216,-0.46744083336732156,2023
3664,2023-05-04,CLOSED,HEDGE,2023-05-04,NIFTY,17850PE,9:16:00,15:22:00,1.7,0.15,840.3361345,-1302.521008,-1.55,-0.001302521008,-1300.966386151175,-0.1300966386151175,2023
3665,2023-05-04,CLOSED,HEDGE,2023-05-04,NIFTY,18350CE,9:16:00,15:22:00,0.85,0.2,817.4386921,-531.3351499,-0.65,-0.0005313351499,-530.476839273295,-0.0530476839273295,2023
3666,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18000CE,9:16:00,12:46:00,91.2,171.55,-166.6666667,-13391.66667,-80.35,-0.01339166667,-13435.458336675425,-1.3435458336675425,2023
3667,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18000PE,9:16:00,12:46:00,12.75,1.45,-166.6666667,1883.333333,11.3,0.001883333333,1880.96666633286,0.188096666633286,2023
3668,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18050CE,9:16:00,14:57:00,55.0,174.85,-166.2049861,-19919.66759,-119.85,-0.019919667590000002,-19957.869806055085,-1.9957869806055084,2023
3669,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18050PE,9:16:00,14:57:00,26.2,0.35,-166.2049861,4296.398892,25.85,0.004296398892,4291.986149619045,0.42919861496190453,2023
3670,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18100CE,9:16:00,15:22:00,27.55,131.1,-165.7458564,-17162.98343,-103.55,-0.01716298343,-17189.27901011786,-1.7189279010117862,2023
3671,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18100PE,9:16:00,15:22:00,48.55,0.35,-165.7458564,7988.950276,48.2,0.007988950275999999,7980.84530362204,0.798084530362204,2023
3672,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18150CE,9:16:00,15:22:00,11.25,81.1,-165.2892562,-11545.45455,-69.85,-0.01154545455,-11560.71901281007,-1.156071901281007,2023
3673,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18150PE,9:16:00,15:22:00,81.6,0.45,-165.2892562,13413.22314,81.15,0.01341322314,13399.66115652879,1.339966115652879,2023
3674,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18200CE,9:16:00,15:22:00,4.0,31.8,-164.8351648,-4582.417582,-27.8,-0.004582417582,-4588.31868089984,-0.458831868089984,2023
3675,2023-05-04,CLOSED,STRADDLE,2023-05-04,NIFTY,18200PE,9:16:00,15:22:00,124.8,1.1,-164.8351648,20390.10989,123.7,0.02039010989,20369.35714275168,2.036935714275168,2023
3676,2023-05-04,CLOSED,REBALANCE,2023-05-04,NIFTY,18250CE,12:46:00,15:22:00,1.6,2.35,-164.3835616,-123.2876712,-0.75,-0.0001232876712,-123.93698626832001,-0.012393698626832001,2023
3677,2023-05-04,CLOSED,REBALANCE,2023-05-04,NIFTY,18250PE,12:46:00,15:22:00,81.75,21.25,-164.3835616,9945.205479,60.5,0.009945205479,9928.2739721552,0.99282739721552,2023
3678,2023-05-04,CLOSED,REBALANCE,2023-05-04,NIFTY,18300CE,14:57:00,15:22:00,0.4,0.4,-163.9344262,0.0,0.0,0.0,-0.13114754096,-1.3114754096e-05,2023
