Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI
2023-04-06,CLOSED,REBALANCE,2023-04-06,BANKNIFTY,40800PE,13:46:00,15:22:00,24.7,0.3,-73.52941176,1794.117647,24.4,0.1794117647
2023-04-13,CLOSED,HEDGE,2023-04-13,BANKNIFTY,41000PE,09:16:00,15:22:00,13.85,0.15,365.8536585,-5012.195122,-13.7,-0.5012195122
2023-04-13,CLOSED,HEDGE,2023-04-13,BANKNIFTY,42200CE,09:16:00,15:22:00,3.5,0.25,355.450237,-1155.21327,-3.25,-0.115521327
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41400CE,09:16:00,09:37:00,207.85,331.45,-72.46376812,-8956.521739,-123.6,-0.8956521739
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41400PE,09:16:00,09:37:00,65.55,24.3,-72.46376812,2989.130435,41.25,0.2989130435
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41500CE,09:16:00,14:04:00,141.3,330.9,-72.28915663,-13706.0241,-189.6,-1.37060241
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41500PE,09:16:00,14:04:00,99.55,5.55,-72.28915663,6795.180723,94,0.6795180723
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41600CE,09:16:00,14:29:00,89.45,341.7,-72.11538462,-18191.10577,-252.25,-1.819110577
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41600PE,09:16:00,14:29:00,147.3,3,-72.11538462,10406.25,144.3,1.040625
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41700CE,09:16:00,14:52:00,52,331.5,-71.94244604,-20107.91367,-279.5,-2.010791367
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41700PE,09:16:00,14:52:00,210.15,2.2,-71.94244604,14960.43165,207.95,1.496043165
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41800CE,09:16:00,15:07:00,28.5,313.8,-71.77033493,-20476.07656,-285.3,-2.047607656
2023-04-13,CLOSED,STRADDLE,2023-04-13,BANKNIFTY,41800PE,09:16:00,15:07:00,287.55,0.6,-71.77033493,20594.49761,286.95,2.059449761
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,41900CE,09:37:00,11:16:00,35.2,9,-71.59904535,1875.894988,26.2,0.1875894988
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,41900PE,09:37:00,11:16:00,228.85,326.2,-71.59904535,-6970.167064,-97.35,-0.6970167064
2023-04-13,CLOSED,REBALANCE,2023-04-13,BANKNIFTY,41400CE,11:16:00,12:59:00,219.9,337.6,-72.46376812,-8528.985507,-117.7,-0.8528985507
2023-04-13,CLOSED,REBALANCE,2023-04-13,BANKNIFTY,41400PE,11:16:00,12:59:00,35.2,8.85,-72.46376812,1909.42029,26.35,0.190942029
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,41900CE,12:59:00,15:22:00,18,239.85,-71.59904535,-15884.24821,-221.85,-1.588424821
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,41900PE,12:59:00,15:22:00,190.15,0.1,-71.59904535,13607.39857,190.05,1.360739857
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,42000CE,14:04:00,15:22:00,11.1,139.75,-71.42857143,-9189.285714,-128.65,-0.9189285714
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,42000PE,14:04:00,15:22:00,185.6,0.15,-71.42857143,13246.42857,185.45,1.324642857
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,42100CE,14:29:00,15:22:00,7.4,39.65,-71.25890736,-2298.099762,-32.25,-0.2298099762
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,42100PE,14:29:00,15:22:00,168.25,0.15,-71.25890736,11978.62233,168.1,1.197862233
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,42200CE,14:52:00,15:22:00,2.55,0.25,-71.09004739,163.507109,2.3,0.0163507109
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,42200PE,14:52:00,15:22:00,172.4,60.65,-71.09004739,7944.312796,111.75,0.7944312796
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,42300CE,15:07:00,15:22:00,0.5,0.2,-70.92198582,21.27659574,0.3,0.002127659574
2023-04-13,CLOSED,REBALANCE UP,2023-04-13,BANKNIFTY,42300PE,15:07:00,15:22:00,187.5,160.35,-70.92198582,1925.531915,27.15,0.1925531915
2023-04-20,CLOSED,HEDGE,2023-04-20,BANKNIFTY,41500PE,09:16:00,15:22:00,7.25,0.05,361.4457831,-2602.409639,-7.2,-0.2602409639
2023-04-20,CLOSED,HEDGE,2023-04-20,BANKNIFTY,42700CE,09:16:00,15:22:00,6.5,0.05,351.2880562,-2265.807963,-6.45,-0.2265807963
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,41900CE,09:16:00,09:20:00,285,341.4,-71.59904535,-4038.186158,-56.4,-0.4038186158
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,41900PE,09:16:00,09:20:00,36.45,23.85,-71.59904535,902.1479714,12.6,0.09021479714
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,42000CE,09:16:00,09:35:00,208.9,354.25,-71.42857143,-10382.14286,-145.35,-1.038214286
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,42000PE,09:16:00,09:35:00,59.35,24.65,-71.42857143,2478.571429,34.7,0.2478571429
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,42100CE,09:16:00,15:22:00,140,168.75,-71.25890736,-2048.693587,-28.75,-0.2048693587
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,42100PE,09:16:00,15:22:00,92.45,0.1,-71.25890736,6580.760095,92.35,0.6580760095
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,42200CE,09:16:00,15:22:00,86.6,69,-71.09004739,1251.184834,17.6,0.1251184834
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,42200PE,09:16:00,15:22:00,139.5,0.15,-71.09004739,9906.398104,139.35,0.9906398104
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,42300CE,09:16:00,15:22:00,53.1,0.1,-70.92198582,3758.865248,53,0.3758865248
2023-04-20,CLOSED,STRADDLE,2023-04-20,BANKNIFTY,42300PE,09:16:00,15:22:00,205.25,31.1,-70.92198582,12351.06383,174.15,1.235106383
2023-04-20,CLOSED,REBALANCE UP,2023-04-20,BANKNIFTY,42400CE,09:20:00,15:22:00,43.05,0.1,-70.75471698,3038.915094,42.95,0.3038915094
2023-04-20,CLOSED,REBALANCE UP,2023-04-20,BANKNIFTY,42400PE,09:20:00,15:22:00,227.05,131.2,-70.75471698,6781.839623,95.85,0.6781839623
2023-04-20,CLOSED,REBALANCE UP,2023-04-20,BANKNIFTY,42500CE,09:35:00,13:10:00,46.05,10.1,-70.58823529,2537.647059,35.95,0.2537647059
2023-04-20,CLOSED,REBALANCE UP,2023-04-20,BANKNIFTY,42500PE,09:35:00,13:10:00,217.05,357,-70.58823529,-9878.823529,-139.95,-0.9878823529
2023-04-20,CLOSED,REBALANCE,2023-04-20,BANKNIFTY,42000CE,13:10:00,15:22:00,195.6,268.9,-71.42857143,-5235.714286,-73.3,-0.5235714286
2023-04-20,CLOSED,REBALANCE,2023-04-20,BANKNIFTY,42000PE,13:10:00,15:22:00,40.9,0.05,-71.42857143,2917.857143,40.85,0.2917857143
2023-04-27,CLOSED,HEDGE,2023-04-27,BANKNIFTY,42200PE,09:16:00,15:22:00,10.85,0.15,355.450237,-3803.317536,-10.7,-0.3803317536
2023-04-27,CLOSED,HEDGE,2023-04-27,BANKNIFTY,43400CE,09:16:00,15:22:00,3.85,0.05,345.6221198,-1313.364055,-3.8,-0.1313364055
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,42600CE,09:16:00,09:38:00,242.5,335.25,-70.42253521,-6531.690141,-92.75,-0.6531690141
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,42600PE,09:16:00,09:38:00,49.95,27.7,-70.42253521,1566.901408,22.25,0.1566901408
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,42700CE,09:16:00,15:19:00,169.2,314.2,-70.25761124,-10187.35363,-145,-1.018735363
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,42700PE,09:16:00,15:19:00,77.4,0.3,-70.25761124,5416.861827,77.1,0.5416861827
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,42800CE,09:16:00,15:22:00,107.75,212.85,-70.09345794,-7366.82243,-105.1,-0.736682243
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,42800PE,09:16:00,15:22:00,116.15,0.15,-70.09345794,8130.841121,116,0.8130841121
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,42900CE,09:16:00,15:22:00,64.3,112.4,-69.93006993,-3363.636364,-48.1,-0.3363636364
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,42900PE,09:16:00,15:22:00,172.1,0.15,-69.93006993,12024.47552,171.95,1.202447552
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,43000CE,09:16:00,15:22:00,36.6,13.45,-69.76744186,1615.116279,23.15,0.1615116279
2023-04-27,CLOSED,STRADDLE,2023-04-27,BANKNIFTY,43000PE,09:16:00,15:22:00,244.9,0.8,-69.76744186,17030.23256,244.1,1.703023256
2023-04-27,CLOSED,REBALANCE UP,2023-04-27,BANKNIFTY,43100CE,09:38:00,10:48:00,41.3,15.6,-69.60556845,1788.863109,25.7,0.1788863109
2023-04-27,CLOSED,REBALANCE UP,2023-04-27,BANKNIFTY,43100PE,09:38:00,10:48:00,232.15,362.15,-69.60556845,-9048.723898,-130,-0.9048723898
2023-04-27,CLOSED,REBALANCE,2023-04-27,BANKNIFTY,42600CE,10:48:00,13:24:00,202,373.45,-70.42253521,-12073.94366,-171.45,-1.207394366
2023-04-27,CLOSED,REBALANCE,2023-04-27,BANKNIFTY,42600PE,10:48:00,13:24:00,49.85,7.85,-70.42253521,2957.746479,42,0.2957746479
2023-04-27,CLOSED,REBALANCE UP,2023-04-27,BANKNIFTY,43100CE,13:24:00,15:22:00,31.5,0.25,-69.60556845,2175.174014,31.25,0.2175174014
2023-04-27,CLOSED,REBALANCE UP,2023-04-27,BANKNIFTY,43100PE,13:24:00,15:22:00,163.8,87.45,-69.60556845,5314.385151,76.35,0.5314385151
2023-04-27,CLOSED,REBALANCE UP,2023-04-27,BANKNIFTY,43200CE,15:19:00,15:22:00,0.15,0.05,-69.44444444,6.944444444,0.1,0.0006944444444
2023-04-27,CLOSED,REBALANCE UP,2023-04-27,BANKNIFTY,43200PE,15:19:00,15:22:00,186.5,187.45,-69.44444444,-65.97222222,-0.95,-0.006597222222
2023-05-04,CLOSED,HEDGE,2023-05-04,BANKNIFTY,42700PE,09:16:00,15:22:00,8.7,0.15,351.2880562,-3003.512881,-8.55,-0.3003512881
2023-05-04,CLOSED,HEDGE,2023-05-04,BANKNIFTY,43900CE,09:16:00,15:22:00,4.45,0.15,341.6856492,-1469.248292,-4.3,-0.1469248292
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43100CE,09:16:00,12:43:00,242.45,332.25,-69.60556845,-6250.580046,-89.8,-0.6250580046
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43100PE,09:16:00,12:43:00,51.5,10.75,-69.60556845,2836.426914,40.75,0.2836426914
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43200CE,09:16:00,14:40:00,170.55,334.25,-69.44444444,-11368.05556,-163.7,-1.136805556
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43200PE,09:16:00,14:40:00,79.9,2,-69.44444444,5409.722222,77.9,0.5409722222
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43300CE,09:16:00,15:03:00,112.7,354.6,-69.28406467,-16759.81524,-241.9,-1.675981524
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43300PE,09:16:00,15:03:00,121.35,0.8,-69.28406467,8352.193995,120.55,0.8352193995
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43400CE,09:16:00,15:19:00,70.2,302.15,-69.12442396,-16033.41014,-231.95,-1.603341014
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43400PE,09:16:00,15:19:00,179.3,0.2,-69.12442396,12380.18433,179.1,1.238018433
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43500CE,09:16:00,15:22:00,41.45,197.55,-68.96551724,-10765.51724,-156.1,-1.076551724
2023-05-04,CLOSED,STRADDLE,2023-05-04,BANKNIFTY,43500PE,09:16:00,15:22:00,250.85,0.1,-68.96551724,17293.10345,250.75,1.729310345
2023-05-04,CLOSED,REBALANCE UP,2023-05-04,BANKNIFTY,43600CE,12:43:00,15:22:00,19,97.45,-68.80733945,-5397.93578,-78.45,-0.539793578
2023-05-04,CLOSED,REBALANCE UP,2023-05-04,BANKNIFTY,43600PE,12:43:00,15:22:00,198.45,0.15,-68.80733945,13644.49541,198.3,1.364449541
2023-05-04,CLOSED,REBALANCE UP,2023-05-04,BANKNIFTY,43700CE,14:40:00,15:22:00,4.45,2.5,-68.64988558,133.8672769,1.95,0.01338672769
2023-05-04,CLOSED,REBALANCE UP,2023-05-04,BANKNIFTY,43700PE,14:40:00,15:22:00,172,4.95,-68.64988558,11467.96339,167.05,1.146796339
2023-05-04,CLOSED,REBALANCE UP,2023-05-04,BANKNIFTY,43800CE,15:03:00,15:22:00,0.85,0.2,-68.49315068,44.52054795,0.65,0.004452054795
2023-05-04,CLOSED,REBALANCE UP,2023-05-04,BANKNIFTY,43800PE,15:03:00,15:22:00,148.65,102.75,-68.49315068,3143.835616,45.9,0.3143835616
2023-05-04,CLOSED,REBALANCE UP,2023-05-04,BANKNIFTY,43900CE,15:19:00,15:22:00,0.25,0.15,-68.33712984,6.833712984,0.1,0.0006833712984
2023-05-04,CLOSED,REBALANCE UP,2023-05-04,BANKNIFTY,43900PE,15:19:00,15:22:00,198.1,203,-68.33712984,-334.8519362,-4.9,-0.03348519362
2023-05-11,CLOSED,HEDGE,2023-05-11,BANKNIFTY,42800PE,09:16:00,15:22:00,9.85,0.05,350.4672897,-3434.579439,-9.8,-0.3434579439
2023-05-11,CLOSED,HEDGE,2023-05-11,BANKNIFTY,44200CE,09:16:00,15:22:00,4.1,0.05,339.3665158,-1374.434389,-4.05,-0.1374434389
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43300CE,09:16:00,10:51:00,235.9,344,-69.28406467,-7489.60739,-108.1,-0.748960739
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43300PE,09:16:00,10:51:00,62.05,24.25,-69.28406467,2618.937644,37.8,0.2618937644
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43400CE,09:16:00,15:22:00,168.95,74.1,-69.12442396,6556.451613,94.85,0.6556451613
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43400PE,09:16:00,15:22:00,93.05,0.15,-69.12442396,6421.658986,92.9,0.6421658986
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43500CE,09:16:00,15:22:00,112,0.75,-68.96551724,7672.413793,111.25,0.7672413793
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43500PE,09:16:00,15:22:00,137.15,26.55,-68.96551724,7627.586207,110.6,0.7627586207
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43600CE,09:16:00,15:22:00,72.1,0.25,-68.80733945,4943.807339,71.85,0.4943807339
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43600PE,09:16:00,15:22:00,197.75,125.65,-68.80733945,4961.009174,72.1,0.4961009174
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43700CE,09:16:00,15:22:00,42.25,0.2,-68.64988558,2886.727689,42.05,0.2886727689
2023-05-11,CLOSED,STRADDLE,2023-05-11,BANKNIFTY,43700PE,09:16:00,15:22:00,268.25,225.45,-68.64988558,2938.215103,42.8,0.2938215103
2023-05-11,CLOSED,REBALANCE UP,2023-05-11,BANKNIFTY,43800CE,10:51:00,12:01:00,36.5,11.9,-68.49315068,1684.931507,24.6,0.1684931507
2023-05-11,CLOSED,REBALANCE UP,2023-05-11,BANKNIFTY,43800PE,10:51:00,12:01:00,218.95,353.2,-68.49315068,-9195.205479,-134.25,-0.9195205479
2023-05-11,CLOSED,REBALANCE,2023-05-11,BANKNIFTY,43300CE,12:01:00,14:19:00,204.85,355.45,-69.28406467,-10434.18014,-150.6,-1.043418014
2023-05-11,CLOSED,REBALANCE,2023-05-11,BANKNIFTY,43300PE,12:01:00,14:19:00,45.35,4.4,-69.28406467,2837.182448,40.95,0.2837182448
2023-05-11,CLOSED,REBALANCE UP,2023-05-11,BANKNIFTY,43800CE,14:19:00,14:57:00,22.15,1.35,-68.49315068,1424.657534,20.8,0.1424657534
2023-05-11,CLOSED,REBALANCE UP,2023-05-11,BANKNIFTY,43800PE,14:19:00,14:57:00,168.05,352,-68.49315068,-12599.31507,-183.95,-1.259931507
2023-05-11,CLOSED,REBALANCE,2023-05-11,BANKNIFTY,43300CE,14:57:00,15:22:00,156.5,174.25,-69.28406467,-1229.792148,-17.75,-0.1229792148
2023-05-11,CLOSED,REBALANCE,2023-05-11,BANKNIFTY,43300PE,14:57:00,15:22:00,6.9,0.05,-69.28406467,474.595843,6.85,0.0474595843
2023-05-18,CLOSED,HEDGE,2023-05-18,BANKNIFTY,43300PE,09:16:00,15:22:00,8.05,0.15,346.4203233,-2736.720554,-7.9,-0.2736720554
2023-05-18,CLOSED,HEDGE,2023-05-18,BANKNIFTY,44700CE,09:16:00,15:22:00,5.65,0.15,335.5704698,-1845.637584,-5.5,-0.1845637584
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,43800CE,09:16:00,15:22:00,197,0.55,-68.49315068,13455.47945,196.45,1.345547945
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,43800PE,09:16:00,15:22:00,61.05,42.7,-68.49315068,1256.849315,18.35,0.1256849315
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,43900CE,09:16:00,15:22:00,132.75,0.05,-68.33712984,9068.33713,132.7,0.906833713
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,43900PE,09:16:00,15:22:00,96.25,142.55,-68.33712984,-3164.009112,-46.3,-0.3164009112
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,44000CE,09:16:00,15:22:00,86.35,0.1,-68.18181818,5880.681818,86.25,0.5880681818
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,44000PE,09:16:00,15:22:00,155.15,241,-68.18181818,-5853.409091,-85.85,-0.5853409091
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,44100CE,09:16:00,14:21:00,55.4,5.1,-68.02721088,3421.768707,50.3,0.3421768707
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,44100PE,09:16:00,14:21:00,218.75,331,-68.02721088,-7636.054422,-112.25,-0.7636054422
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,44200CE,09:16:00,10:05:00,33.55,15.35,-67.87330317,1235.294118,18.2,0.1235294118
2023-05-18,CLOSED,STRADDLE,2023-05-18,BANKNIFTY,44200PE,09:16:00,10:05:00,296.85,342.3,-67.87330317,-3084.841629,-45.45,-0.3084841629
2023-05-18,CLOSED,REBALANCE,2023-05-18,BANKNIFTY,43700CE,10:05:00,11:08:00,214.15,333.2,-68.64988558,-8172.768879,-119.05,-0.8172768879
2023-05-18,CLOSED,REBALANCE,2023-05-18,BANKNIFTY,43700PE,10:05:00,11:08:00,40.05,13.35,-68.64988558,1832.951945,26.7,0.1832951945
2023-05-18,CLOSED,REBALANCE UP,2023-05-18,BANKNIFTY,44200CE,11:08:00,13:46:00,29.2,8.6,-67.87330317,1398.190045,20.6,0.1398190045
2023-05-18,CLOSED,REBALANCE UP,2023-05-18,BANKNIFTY,44200PE,11:08:00,13:46:00,208.65,377.6,-67.87330317,-11467.19457,-168.95,-1.146719457
2023-05-18,CLOSED,REBALANCE,2023-05-18,BANKNIFTY,43700CE,13:46:00,15:22:00,170.4,57.8,-68.64988558,7729.977117,112.6,0.7729977117
2023-05-18,CLOSED,REBALANCE,2023-05-18,BANKNIFTY,43700PE,13:46:00,15:22:00,41.35,0.15,-68.64988558,2828.375286,41.2,0.2828375286
2023-05-18,CLOSED,REBALANCE,2023-05-18,BANKNIFTY,43600CE,14:21:00,15:22:00,194.2,157.5,-68.80733945,2525.229358,36.7,0.2525229358
2023-05-18,CLOSED,REBALANCE,2023-05-18,BANKNIFTY,43600PE,14:21:00,15:22:00,19.95,0.05,-68.80733945,1369.266055,19.9,0.1369266055
2023-05-25,CLOSED,HEDGE,2023-05-25,BANKNIFTY,43000PE,09:16:00,15:22:00,6.05,0.1,348.8372093,-2075.581395,-5.95,-0.2075581395
2023-05-25,CLOSED,HEDGE,2023-05-25,BANKNIFTY,44400CE,09:16:00,15:22:00,4.9,0.1,337.8378378,-1621.621622,-4.8,-0.1621621622
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43500CE,09:16:00,15:22:00,214,169.8,-68.96551724,3048.275862,44.2,0.3048275862
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43500PE,09:16:00,15:22:00,57.2,0.05,-68.96551724,3941.37931,57.15,0.394137931
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43600CE,09:16:00,15:22:00,147.6,69.8,-68.80733945,5353.211009,77.8,0.5353211009
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43600PE,09:16:00,15:22:00,91.85,0.15,-68.80733945,6309.633028,91.7,0.6309633028
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43700CE,09:16:00,15:22:00,96.5,0.4,-68.64988558,6597.254005,96.1,0.6597254005
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43700PE,09:16:00,15:22:00,139.8,30.25,-68.64988558,7520.594966,109.55,0.7520594966
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43800CE,09:16:00,11:28:00,60.7,14.05,-68.49315068,3195.205479,46.65,0.3195205479
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43800PE,09:16:00,11:28:00,204,325.6,-68.49315068,-8328.767123,-121.6,-0.8328767123
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43900CE,09:16:00,09:29:00,36.9,24,-68.33712984,881.5489749,12.9,0.08815489749
2023-05-25,CLOSED,STRADDLE,2023-05-25,BANKNIFTY,43900PE,09:16:00,09:29:00,280.55,346.9,-68.33712984,-4534.168565,-66.35,-0.4534168565
2023-05-25,CLOSED,REBALANCE,2023-05-25,BANKNIFTY,43400CE,09:29:00,15:22:00,224.1,270,-69.12442396,-3172.81106,-45.9,-0.317281106
2023-05-25,CLOSED,REBALANCE,2023-05-25,BANKNIFTY,43400PE,09:29:00,15:22:00,47.15,0.1,-69.12442396,3252.304147,47.05,0.3252304147
2023-05-25,CLOSED,REBALANCE,2023-05-25,BANKNIFTY,43300CE,11:28:00,14:51:00,215.7,339.65,-69.28406467,-8587.759815,-123.95,-0.8587759815
2023-05-25,CLOSED,REBALANCE,2023-05-25,BANKNIFTY,43300PE,11:28:00,14:51:00,28.3,1.4,-69.28406467,1863.741339,26.9,0.1863741339
2023-05-25,CLOSED,REBALANCE UP,2023-05-25,BANKNIFTY,43800CE,14:51:00,15:22:00,4.3,0.1,-68.49315068,287.6712329,4.2,0.02876712329
2023-05-25,CLOSED,REBALANCE UP,2023-05-25,BANKNIFTY,43800PE,14:51:00,15:22:00,166.4,129.55,-68.49315068,2523.972603,36.85,0.2523972603
2023-06-01,CLOSED,HEDGE,2023-06-01,BANKNIFTY,43300PE,09:16:00,15:22:00,6.45,0.1,346.4203233,-2199.769053,-6.35,-0.2199769053
2023-06-01,CLOSED,HEDGE,2023-06-01,BANKNIFTY,44700CE,09:16:00,15:22:00,5.1,0.1,335.5704698,-1677.852349,-5,-0.1677852349
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,43800CE,09:16:00,09:56:00,290,370,-68.49315068,-5479.452055,-80,-0.5479452055
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,43800PE,09:16:00,09:56:00,39.45,15,-68.49315068,1674.657534,24.45,0.1674657534
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,43900CE,09:16:00,15:22:00,216.85,0.1,-68.33712984,14812.07289,216.75,1.481207289
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,43900PE,09:16:00,15:22:00,66.15,124.3,-68.33712984,-3973.8041,-58.15,-0.39738041
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,44000CE,09:16:00,15:22:00,144.25,0.1,-68.18181818,9828.409091,144.15,0.9828409091
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,44000PE,09:16:00,15:22:00,96.2,223.8,-68.18181818,-8700,-127.6,-0.87
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,44100CE,09:16:00,15:16:00,97.35,0.4,-68.02721088,6595.238095,96.95,0.6595238095
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,44100PE,09:16:00,15:16:00,149.5,308.35,-68.02721088,-10806.12245,-158.85,-1.080612245
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,44200CE,09:16:00,15:04:00,60.55,0.6,-67.87330317,4069.004525,59.95,0.4069004525
2023-06-01,CLOSED,STRADDLE,2023-06-01,BANKNIFTY,44200PE,09:16:00,15:04:00,207.25,329.25,-67.87330317,-8280.542986,-122,-0.8280542986
2023-06-01,CLOSED,REBALANCE UP,2023-06-01,BANKNIFTY,44300CE,09:56:00,14:23:00,46.65,4.65,-67.72009029,2844.243792,42,0.2844243792
2023-06-01,CLOSED,REBALANCE UP,2023-06-01,BANKNIFTY,44300PE,09:56:00,14:23:00,192.35,331.75,-67.72009029,-9440.180587,-139.4,-0.9440180587
2023-06-01,CLOSED,REBALANCE,2023-06-01,BANKNIFTY,43800CE,14:23:00,15:22:00,189.8,0.3,-68.49315068,12979.45205,189.5,1.297945205
2023-06-01,CLOSED,REBALANCE,2023-06-01,BANKNIFTY,43800PE,14:23:00,15:22:00,17.6,24.7,-68.49315068,-486.3013699,-7.1,-0.04863013699
2023-06-01,CLOSED,REBALANCE,2023-06-01,BANKNIFTY,43700CE,15:04:00,15:22:00,175,75.7,-68.64988558,6816.933638,99.3,0.6816933638
2023-06-01,CLOSED,REBALANCE,2023-06-01,BANKNIFTY,43700PE,15:04:00,15:22:00,1.55,0.4,-68.64988558,78.94736842,1.15,0.007894736842
2023-06-01,CLOSED,REBALANCE,2023-06-01,BANKNIFTY,43600CE,15:16:00,15:22:00,193.65,176.45,-68.80733945,1183.486239,17.2,0.1183486239
