date,high level,low level,atr_multiplier,side,strike,type,expiry,entry_time,entry price,exit price,exit_time,remarks,points,slippage,final_points,portfolio,index_lev,qty,pnl,ROI%,Trade Year
2023-11-07,19393.12718184123,19322.67281815877,3,SHORT,19300,CE,2023-11-09,2023-11-07 11:39:00,108.1,133.0,2023-11-07 13:54:00,SL Hit,-24.900000000000006,2.411,-27.311000000000007,10000000,8,4145.077720207254,-113206.21761658034,-1.1320621761658034,2023
2023-11-08,19448.036389813587,19381.263610186415,3,SHORT,19400,CE,2023-11-09,2023-11-08 10:06:00,75.95,67.7,2023-11-08 13:12:00,SL Hit,8.25,1.4365,6.8134999999999994,10000000,8,4123.711340206186,28096.907216494845,0.2809690721649485,2023
2023-11-08,19448.036389813587,19381.263610186415,3,SHORT,19400,CE,2023-11-09,2023-11-08 13:24:00,73.9,74.55,2023-11-08 13:27:00,SL Hit,-0.6499999999999915,1.4845,-2.134499999999991,10000000,8,4123.711340206186,-8802.061855670068,-0.08802061855670068,2023
2023-11-10,19389.618506690113,19300.381493309887,3,SHORT,19300,CE,2023-11-16,2023-11-10 12:39:00,148.7,157.5,2023-11-10 12:42:00,SL Hit,-8.800000000000011,3.062,-11.86200000000001,10000000,8,4145.077720207254,-49168.91191709849,-0.4916891191709849,2023
2023-11-10,19389.618506690113,19300.381493309887,3,SHORT,19300,CE,2023-11-16,2023-11-10 13:54:00,157.9,155.35,2023-11-10 13:57:00,SL Hit,2.5500000000000114,3.1325000000000003,-0.5824999999999889,10000000,8,4145.077720207254,-2414.5077720206796,-0.024145077720206794,2023
2023-11-15,19674.617616291624,19546.282383708378,3,SHORT,19550,CE,2023-11-16,2023-11-15 14:39:00,163.95,136.2,2023-11-15 15:12:00,SL Hit,27.75,3.0015,24.7485,10000000,8,4092.071611253197,101272.63427109974,1.0127263427109974,2023
2023-11-20,19761.836249903037,19695.963750096966,3,LONG,19750,PE,2023-11-23,2023-11-20 12:12:00,100.5,106.2,2023-11-20 12:15:00,SL Hit,-5.700000000000003,2.0669999999999997,-7.767000000000003,10000000,8,4050.6329113924053,-31461.265822784822,-0.31461265822784823,2023
2023-11-20,19761.836249903037,19695.963750096966,3,LONG,19750,PE,2023-11-23,2023-11-20 12:51:00,101.55,107.4,2023-11-20 12:54:00,SL Hit,-5.8500000000000085,2.0895,-7.939500000000009,10000000,8,4050.6329113924053,-32160.000000000036,-0.3216000000000004,2023
2023-11-21,19798.7245857808,19719.1754142192,3,SHORT,19700,CE,2023-11-23,2023-11-21 13:06:00,133.5,149.1,2023-11-21 13:33:00,SL Hit,-15.599999999999994,2.826,-18.425999999999995,10000000,8,4060.9137055837564,-74826.39593908627,-0.7482639593908628,2023
2023-11-21,19798.7245857808,19719.1754142192,3,SHORT,19700,CE,2023-11-23,2023-11-21 13:51:00,138.7,142.4,2023-11-21 13:54:00,SL Hit,-3.700000000000017,2.8110000000000004,-6.511000000000017,10000000,8,4060.9137055837564,-26440.609137055908,-0.26440609137055904,2023
2023-11-22,19819.9254538821,19770.5745461179,3,SHORT,19750,CE,2023-11-23,2023-11-22 10:18:00,106.75,104.75,2023-11-22 15:21:00,EOD Exit,2.0,2.115,-0.11500000000000021,10000000,8,4050.6329113924053,-465.8227848101275,-0.004658227848101275,2023
2023-11-22,19819.9254538821,19770.5745461179,3,LONG,19800,PE,2023-11-23,2023-11-22 14:27:00,45.65,23.25,2023-11-22 15:21:00,EOD Exit,22.4,0.6890000000000001,21.711,10000000,8,4040.40404040404,87721.21212121211,0.8772121212121211,2023
2023-11-23,19878.402107449372,19811.49789255063,3,LONG,19900,PE,2023-11-30,2023-11-23 11:00:00,112.75,119.95,2023-11-23 11:09:00,SL Hit,-7.200000000000003,2.327,-9.527000000000003,10000000,8,4020.100502512563,-38299.4974874372,-0.382994974874372,2023
2023-11-23,19878.402107449372,19811.49789255063,3,LONG,19900,PE,2023-11-30,2023-11-23 11:18:00,116.4,115.4,2023-11-23 11:24:00,SL Hit,1.0,2.318,-1.318,10000000,8,4020.100502512563,-5298.492462311558,-0.05298492462311557,2023
2023-11-24,19849.50493397223,19792.095066027767,3,LONG,19850,PE,2023-11-30,2023-11-24 13:57:00,81.5,81.7,2023-11-24 14:00:00,SL Hit,-0.20000000000000284,1.632,-1.8320000000000027,10000000,8,4030.2267002518893,-7383.375314861472,-0.07383375314861472,2023
2023-11-24,19849.50493397223,19792.095066027767,3,LONG,19850,PE,2023-11-30,2023-11-24 14:03:00,79.1,85.15,2023-11-24 14:06:00,SL Hit,-6.050000000000011,1.6425,-7.692500000000011,10000000,8,4030.2267002518893,-31002.518891687705,-0.310025188916877,2023
2023-11-29,20006.64945388225,19925.75054611775,3,SHORT,19950,CE,2023-11-30,2023-11-29 10:24:00,110.25,111.6,2023-11-29 10:27:00,SL Hit,-1.3499999999999943,2.2185,-3.5684999999999945,10000000,8,4010.0250626566417,-14309.774436090203,-0.14309774436090206,2023
2023-11-29,20006.64945388225,19925.75054611775,3,SHORT,19950,CE,2023-11-30,2023-11-29 10:30:00,105.2,108.55,2023-11-29 10:33:00,SL Hit,-3.3499999999999943,2.1375,-5.4874999999999945,10000000,8,4010.0250626566417,-22005.0125313283,-0.220050125313283,2023
2023-11-30,20146.119888883008,20087.780111116994,3,LONG,20150,PE,2023-12-07,2023-11-30 10:42:00,125.9,132.95,2023-11-30 10:51:00,SL Hit,-7.049999999999983,2.5885000000000002,-9.638499999999983,10000000,8,3970.2233250620347,-38266.997518610355,-0.3826699751861035,2023
2023-11-30,20146.119888883008,20087.780111116994,3,LONG,20150,PE,2023-12-07,2023-11-30 13:39:00,119.45,124.3,2023-11-30 14:00:00,SL Hit,-4.849999999999994,2.4375,-7.287499999999994,10000000,8,3970.2233250620347,-28933.002481389554,-0.2893300248138955,2023
2023-12-01,20272.759413123727,20155.140586876274,3,SHORT,20150,CE,2023-12-07,2023-12-01 11:36:00,,201.95,2023-11-29 15:30:00,SL Hit,,,,10000000,8,3970.2233250620347,,,2023
2023-12-01,20272.759413123727,20155.140586876274,3,SHORT,20150,CE,2023-12-07,2023-12-01 12:12:00,,201.95,2023-11-29 15:30:00,SL Hit,,,,10000000,8,3970.2233250620347,,,2023
2023-12-05,20796.59672613284,20679.40327386716,3,SHORT,20700,CE,2023-12-07,2023-12-05 11:18:00,152.55,160.6,2023-12-05 11:27:00,SL Hit,-8.049999999999983,3.1315,-11.181499999999982,10000000,8,3864.7342995169083,-43213.52657004824,-0.4321352657004824,2023
2023-12-05,20796.59672613284,20679.40327386716,3,SHORT,20700,CE,2023-12-07,2023-12-05 11:30:00,134.1,155.45,2023-12-05 12:48:00,SL Hit,-21.349999999999994,2.8954999999999997,-24.245499999999993,10000000,8,3864.7342995169083,-93702.41545893718,-0.9370241545893717,2023
2023-12-06,20973.737964625852,20879.862035374146,3,LONG,20950,PE,2023-12-07,2023-12-06 13:09:00,98.95,102.4,2023-12-06 13:12:00,SL Hit,-3.450000000000003,2.0135,-5.463500000000003,10000000,8,3818.615751789976,-20863.007159904548,-0.20863007159904548,2023
2023-12-06,20973.737964625852,20879.862035374146,3,LONG,20950,PE,2023-12-07,2023-12-06 13:15:00,95.3,105.75,2023-12-06 13:18:00,SL Hit,-10.450000000000003,2.0105,-12.460500000000003,10000000,8,3818.615751789976,-47581.861575179006,-0.4758186157517901,2023
2023-12-07,20927.55168910413,20830.54831089587,3,SHORT,20850,CE,2023-12-14,2023-12-07 11:09:00,204.7,196.35,2023-12-07 15:21:00,EOD Exit,8.349999999999994,4.0104999999999995,4.339499999999995,10000000,8,3836.9304556354914,16650.359712230194,0.16650359712230195,2023
2023-12-08,20981.95910481617,20903.640895183828,3,SHORT,20900,CE,2023-12-14,2023-12-08 10:06:00,191.25,196.45,2023-12-08 10:09:00,SL Hit,-5.199999999999989,3.877,-9.076999999999988,10000000,8,3827.751196172249,-34744.49760765545,-0.3474449760765545,2023
2023-12-08,20981.95910481617,20903.640895183828,3,SHORT,20900,CE,2023-12-14,2023-12-08 10:21:00,185.35,202.3,2023-12-08 10:27:00,SL Hit,-16.950000000000017,3.8765,-20.826500000000017,10000000,8,3827.751196172249,-79718.66028708141,-0.7971866028708141,2023
2023-12-13,20940.90177274453,20852.89822725547,3,LONG,20950,PE,2023-12-14,2023-12-13 13:39:00,97.9,60.85,2023-12-13 15:21:00,EOD Exit,37.050000000000004,1.5875000000000001,35.462500000000006,10000000,8,3818.615751789976,135417.66109785205,1.3541766109785205,2023
2023-12-14,21185.547056763116,21043.752943236886,3,SHORT,21050,CE,2023-12-21,2023-12-14 14:06:00,254.0,262.9,2023-12-14 14:09:00,SL Hit,-8.899999999999977,5.169,-14.068999999999978,10000000,8,3800.475059382423,-53468.88361045122,-0.5346888361045122,2023
2023-12-14,21185.547056763116,21043.752943236886,3,SHORT,21050,CE,2023-12-21,2023-12-14 14:45:00,264.85,267.95,2023-12-14 15:18:00,SL Hit,-3.099999999999966,5.327999999999999,-8.427999999999965,10000000,8,3800.475059382423,-32030.403800474927,-0.32030403800474927,2023
2023-12-15,21315.92569311084,21210.57430688916,3,SHORT,21200,CE,2023-12-21,2023-12-15 10:42:00,199.9,198.2,2023-12-15 11:00:00,SL Hit,1.700000000000017,3.9810000000000003,-2.2809999999999833,10000000,8,3773.5849056603774,-8607.547169811258,-0.08607547169811258,2023
2023-12-15,21315.92569311084,21210.57430688916,3,SHORT,21200,CE,2023-12-21,2023-12-15 11:03:00,192.45,197.05,2023-12-15 11:09:00,SL Hit,-4.600000000000023,3.895,-8.495000000000022,10000000,8,3773.5849056603774,-32056.60377358499,-0.3205660377358499,2023
2023-12-18,21470.357977271375,21334.242022728624,3,SHORT,21350,CE,2023-12-21,2023-12-18 09:27:00,194.8,188.95,2023-12-18 10:27:00,SL Hit,5.850000000000023,3.8375,2.012500000000023,10000000,8,3747.072599531616,7540.983606557463,0.07540983606557464,2023
2023-12-18,21470.357977271375,21334.242022728624,3,SHORT,21350,CE,2023-12-21,2023-12-18 10:33:00,178.65,180.4,2023-12-18 11:06:00,SL Hit,-1.75,3.5905,-5.3405000000000005,10000000,8,3747.072599531616,-20011.241217798597,-0.20011241217798598,2023
2023-12-19,21463.235735688217,21375.764264311783,3,LONG,21450,PE,2023-12-21,2023-12-19 09:48:00,124.4,126.1,2023-12-19 09:51:00,SL Hit,-1.6999999999999886,2.505,-4.2049999999999885,10000000,8,3729.60372960373,-15682.98368298364,-0.15682983682983642,2023
2023-12-19,21463.235735688217,21375.764264311783,3,LONG,21450,PE,2023-12-21,2023-12-19 09:57:00,118.15,119.65,2023-12-19 10:00:00,SL Hit,-1.5,2.378,-3.878,10000000,8,3729.60372960373,-14463.403263403265,-0.14463403263403266,2023
2023-12-20,21627.066471754824,21501.133528245173,3,LONG,21650,PE,2023-12-21,2023-12-20 11:54:00,149.7,178.4,2023-12-20 13:09:00,SL Hit,-28.700000000000017,3.281,-31.981000000000016,10000000,8,3695.150115473441,-118174.59584295617,-1.1817459584295618,2023
2023-12-21,21134.358523791147,20941.441476208856,3,SHORT,20950,CE,2023-12-28,2023-12-21 10:48:00,325.1,336.35,2023-12-21 10:51:00,SL Hit,-11.25,6.6145000000000005,-17.8645,10000000,8,3818.615751789976,-68217.66109785202,-0.6821766109785202,2023
2023-12-21,21134.358523791147,20941.441476208856,3,SHORT,20950,CE,2023-12-28,2023-12-21 11:15:00,317.35,330.6,2023-12-21 11:18:00,SL Hit,-13.25,6.479500000000001,-19.7295,10000000,8,3818.615751789976,-75339.37947494033,-0.7533937947494033,2023
2023-12-22,21351.69923507047,21226.10076492953,3,SHORT,21250,CE,2023-12-28,2023-12-22 10:33:00,243.8,249.2,2023-12-22 10:48:00,SL Hit,-5.399999999999977,4.93,-10.329999999999977,10000000,8,3764.705882352941,-38889.411764705794,-0.38889411764705795,2023
2023-12-22,21351.69923507047,21226.10076492953,3,SHORT,21250,CE,2023-12-28,2023-12-22 12:18:00,231.95,236.4,2023-12-22 12:45:00,SL Hit,-4.450000000000017,4.6835,-9.133500000000017,10000000,8,3764.705882352941,-34384.94117647065,-0.3438494117647065,2023
2023-12-26,21419.21900259758,21298.080997402423,3,SHORT,21300,CE,2023-12-28,2023-12-26 10:12:00,205.65,213.6,2023-12-26 10:15:00,SL Hit,-7.949999999999989,4.1925,-12.142499999999988,10000000,8,3755.868544600939,-45605.633802816854,-0.4560563380281685,2023
2023-12-26,21419.21900259758,21298.080997402423,3,SHORT,21300,CE,2023-12-28,2023-12-26 10:18:00,210.05,219.15,2023-12-26 10:21:00,SL Hit,-9.099999999999994,4.292000000000001,-13.391999999999996,10000000,8,3755.868544600939,-50298.59154929576,-0.5029859154929576,2023
2023-12-27,21564.802008736813,21471.797991263185,3,SHORT,21450,CE,2023-12-28,2023-12-27 10:09:00,158.2,178.75,2023-12-27 10:27:00,SL Hit,-20.55000000000001,3.3695,-23.91950000000001,10000000,8,3729.60372960373,-89210.25641025645,-0.8921025641025646,2023
2023-12-27,21564.802008736813,21471.797991263185,3,SHORT,21450,CE,2023-12-28,2023-12-27 10:42:00,163.9,165.7,2023-12-27 10:45:00,SL Hit,-1.799999999999983,3.2960000000000003,-5.095999999999983,10000000,8,3729.60372960373,-19006.060606060546,-0.19006060606060546,2023
2024-01-01,21758.060977664343,21661.039022335655,3,SHORT,21650,CE,2024-01-04,2024-01-01 13:51:00,190.5,208.05,2024-01-01 13:57:00,SL Hit,-17.55000000000001,3.9855,-21.535500000000013,10000000,8,3695.150115473441,-79576.90531177833,-0.7957690531177833,2024
2024-01-02,21773.32495401668,21659.875045983317,3,LONG,21750,PE,2024-01-04,2024-01-02 10:06:00,135.05,133.05,2024-01-02 10:15:00,SL Hit,2.0,2.6810000000000005,-0.6810000000000005,10000000,8,3678.1609195402298,-2504.827586206898,-0.02504827586206898,2024
2024-01-02,21773.32495401668,21659.875045983317,3,LONG,21750,PE,2024-01-04,2024-01-02 10:18:00,132.95,145.65,2024-01-02 10:21:00,SL Hit,-12.700000000000017,2.7860000000000005,-15.486000000000018,10000000,8,3678.1609195402298,-56960.000000000065,-0.5696000000000007,2024
2024-01-03,21666.68683709176,21555.213162908243,3,LONG,21650,PE,2024-01-04,2024-01-03 10:24:00,119.75,116.55,2024-01-03 11:30:00,SL Hit,3.200000000000003,2.363,0.8370000000000029,10000000,8,3695.150115473441,3092.8406466512806,0.030928406466512806,2024
2024-01-03,21666.68683709176,21555.213162908243,3,LONG,21650,PE,2024-01-04,2024-01-03 11:33:00,114.3,128.55,2024-01-03 12:21:00,SL Hit,-14.250000000000014,2.4285,-16.678500000000014,10000000,8,3695.150115473441,-61629.56120092384,-0.6162956120092383,2024
2024-01-04,21643.81945859262,21531.08054140738,3,SHORT,21550,CE,2024-01-11,2024-01-04 10:39:00,211.4,210.9,2024-01-04 11:06:00,SL Hit,0.5,4.223,-3.723,10000000,8,3712.2969837587007,-13820.881670533641,-0.1382088167053364,2024
2024-01-04,21643.81945859262,21531.08054140738,3,SHORT,21550,CE,2024-01-11,2024-01-04 11:33:00,207.35,213.4,2024-01-04 11:39:00,SL Hit,-6.050000000000011,4.2075000000000005,-10.257500000000011,10000000,8,3712.2969837587007,-38078.88631090491,-0.3807888631090491,2024
2024-01-05,21798.98420002971,21697.61579997029,3,LONG,21800,PE,2024-01-11,2024-01-05 11:09:00,164.0,167.75,2024-01-05 11:12:00,SL Hit,-3.75,3.3175,-7.0675,10000000,8,3669.7247706422017,-25935.77981651376,-0.2593577981651376,2024
2024-01-05,21798.98420002971,21697.61579997029,3,LONG,21800,PE,2024-01-11,2024-01-05 12:15:00,153.45,153.9,2024-01-05 12:30:00,SL Hit,-0.45000000000001705,3.0735,-3.523500000000017,10000000,8,3669.7247706422017,-12930.275229357861,-0.1293027522935786,2024
2024-01-08,21795.091504797725,21685.908495202275,3,LONG,21800,PE,2024-01-11,2024-01-08 09:54:00,166.3,172.2,2024-01-08 09:57:00,SL Hit,-5.899999999999977,3.3850000000000002,-9.284999999999977,10000000,8,3669.7247706422017,-34073.39449541276,-0.34073394495412757,2024
2024-01-08,21795.091504797725,21685.908495202275,3,LONG,21800,PE,2024-01-11,2024-01-08 10:12:00,156.2,162.1,2024-01-08 10:18:00,SL Hit,-5.900000000000006,3.183,-9.083000000000006,10000000,8,3669.7247706422017,-33332.11009174314,-0.3333211009174314,2024
2024-01-09,21722.126467539063,21571.77353246094,3,LONG,21700,PE,2024-01-11,2024-01-09 14:30:00,143.0,164.7,2024-01-09 14:39:00,SL Hit,-21.69999999999999,3.077,-24.776999999999987,10000000,8,3686.6359447004606,-91343.77880184326,-0.9134377880184327,2024
2024-01-09,21722.126467539063,21571.77353246094,3,LONG,21700,PE,2024-01-11,2024-01-09 14:45:00,162.05,177.55,2024-01-09 14:48:00,SL Hit,-15.5,3.3960000000000004,-18.896,10000000,8,3686.6359447004606,-69662.6728110599,-0.696626728110599,2024
2024-01-10,21614.241176209398,21491.258823790602,3,LONG,21600,PE,2024-01-11,2024-01-10 09:30:00,154.15,142.4,2024-01-10 12:54:00,SL Hit,11.75,2.9655,8.7845,10000000,8,3703.703703703704,32535.185185185186,0.3253518518518519,2024
2024-01-10,21614.241176209398,21491.258823790602,3,LONG,21600,PE,2024-01-11,2024-01-10 12:57:00,137.95,142.6,2024-01-10 13:33:00,SL Hit,-4.650000000000006,2.8054999999999994,-7.455500000000005,10000000,8,3703.703703703704,-27612.962962962985,-0.27612962962962984,2024
2024-01-11,21757.962421363813,21635.037578636187,3,LONG,21750,PE,2024-01-18,2024-01-11 14:27:00,182.85,195.9,2024-01-11 15:06:00,SL Hit,-13.050000000000011,3.7875,-16.837500000000013,10000000,8,3678.1609195402298,-61931.03448275867,-0.6193103448275867,2024
2024-01-12,21803.803901093368,21680.696098906632,3,SHORT,21700,CE,2024-01-18,2024-01-12 10:21:00,211.1,225.25,2024-01-12 10:24:00,SL Hit,-14.150000000000006,4.3635,-18.513500000000008,10000000,8,3686.6359447004606,-68252.53456221201,-0.6825253456221201,2024
2024-01-16,22124.8970757354,22030.7029242646,3,LONG,22100,PE,2024-01-18,2024-01-16 13:15:00,129.45,136.3,2024-01-16 13:18:00,SL Hit,-6.850000000000023,2.6575,-9.507500000000023,10000000,8,3619.9095022624433,-34416.289592760266,-0.3441628959276027,2024
2024-01-16,22124.8970757354,22030.7029242646,3,LONG,22100,PE,2024-01-18,2024-01-16 13:54:00,123.3,133.85,2024-01-16 14:00:00,SL Hit,-10.549999999999997,2.5715,-13.121499999999997,10000000,8,3619.9095022624433,-47498.64253393664,-0.4749864253393664,2024
2024-01-18,21531.794674206147,21365.90532579385,3,LONG,21550,PE,2024-01-25,2024-01-18 10:06:00,270.7,166.75,2024-01-18 15:21:00,EOD Exit,103.94999999999999,4.3745,99.57549999999999,10000000,8,3712.2969837587007,369653.8283062645,3.696538283062645,2024
2024-01-18,21531.794674206147,21365.90532579385,3,SHORT,21350,CE,2024-01-25,2024-01-18 12:27:00,302.85,282.4,2024-01-18 15:21:00,EOD Exit,20.450000000000045,5.8525,14.597500000000046,10000000,8,3747.072599531616,54697.89227166294,0.5469789227166294,2024
2024-01-20,21753.559839353064,21641.940160646936,3,LONG,21750,PE,2024-01-25,2024-01-20 10:12:00,162.45,164.55,2024-01-20 11:48:00,SL Hit,-2.1000000000000227,3.27,-5.370000000000022,10000000,8,3678.1609195402298,-19751.724137931116,-0.19751724137931118,2024
2024-01-20,21753.559839353064,21641.940160646936,3,LONG,21750,PE,2024-01-25,2024-01-20 11:51:00,158.55,172.3,2024-01-20 12:30:00,SL Hit,-13.75,3.3085000000000004,-17.058500000000002,10000000,8,3678.1609195402298,-62743.90804597702,-0.6274390804597701,2024
2024-01-23,21820.654754753476,21665.145245246527,3,LONG,21800,PE,2024-01-25,2024-01-23 10:15:00,154.35,170.45,2024-01-23 10:18:00,SL Hit,-16.099999999999994,3.2479999999999998,-19.347999999999995,10000000,8,3669.7247706422017,-71001.83486238531,-0.710018348623853,2024
2024-01-24,21269.931872835776,21117.668127164223,3,SHORT,21100,CE,2024-01-25,2024-01-24 11:30:00,200.7,238.55,2024-01-24 11:33:00,SL Hit,-37.85000000000002,4.3925,-42.24250000000002,10000000,8,3791.4691943127964,-160161.13744075838,-1.601611374407584,2024
2024-01-24,21269.931872835776,21117.668127164223,3,SHORT,21100,CE,2024-01-25,2024-01-24 12:03:00,211.85,248.65,2024-01-24 12:18:00,SL Hit,-36.80000000000001,4.605,-41.405000000000015,10000000,8,3791.4691943127964,-156985.78199052138,-1.5698578199052138,2024
2024-01-25,21481.31337261968,21350.28662738032,3,LONG,21500,PE,2024-02-01,2024-01-25 11:39:00,231.0,240.45,2024-01-25 11:45:00,SL Hit,-9.449999999999989,4.7145,-14.16449999999999,10000000,8,3720.9302325581393,-52705.11627906973,-0.5270511627906973,2024
2024-01-29,21544.927337469075,21390.472662530927,3,SHORT,21400,CE,2024-02-01,2024-01-29 09:30:00,312.05,328.65,2024-01-29 09:33:00,SL Hit,-16.599999999999966,6.407000000000001,-23.006999999999966,10000000,8,3738.3177570093458,-86007.47663551389,-0.8600747663551388,2024
2024-01-29,21544.927337469075,21390.472662530927,3,SHORT,21400,CE,2024-02-01,2024-01-29 09:36:00,327.9,337.8,2024-01-29 09:39:00,SL Hit,-9.900000000000034,6.657000000000001,-16.557000000000034,10000000,8,3738.3177570093458,-61895.327102803865,-0.6189532710280387,2024
2024-01-30,21844.531386183706,21728.868613816296,3,LONG,21850,PE,2024-02-01,2024-01-30 09:39:00,204.55,208.2,2024-01-30 09:48:00,SL Hit,-3.6499999999999773,4.1275,-7.777499999999978,10000000,8,3661.3272311212813,-28475.972540045685,-0.28475972540045685,2024
2024-01-30,21844.531386183706,21728.868613816296,3,LONG,21850,PE,2024-02-01,2024-01-30 09:57:00,202.8,213.2,2024-01-30 10:39:00,SL Hit,-10.399999999999977,4.16,-14.559999999999977,10000000,8,3661.3272311212813,-53308.924485125775,-0.5330892448512577,2024
2024-01-31,21534.322781521303,21397.677218478697,3,SHORT,21400,CE,2024-02-01,2024-01-31 10:00:00,246.15,267.0,2024-01-31 10:03:00,SL Hit,-20.849999999999994,5.1315,-25.981499999999993,10000000,8,3738.3177570093458,-97127.1028037383,-0.9712710280373829,2024
2024-02-01,21805.61584136003,21677.584158639966,3,SHORT,21700,CE,2024-02-08,2024-02-01 11:06:00,297.05,167.35,2024-02-01 15:21:00,EOD Exit,129.70000000000002,4.644,125.05600000000001,10000000,8,3686.6359447004606,461035.9447004608,4.610359447004608,2024
2024-02-02,21952.94096978618,21781.159030213817,3,SHORT,21800,CE,2024-02-08,2024-02-02 09:33:00,274.75,316.15,2024-02-02 11:12:00,SL Hit,-41.39999999999998,5.909,-47.308999999999976,10000000,8,3669.7247706422017,-173611.00917431182,-1.7361100917431183,2024
2024-02-02,21952.94096978618,21781.159030213817,3,SHORT,21800,CE,2024-02-08,2024-02-02 12:27:00,291.4,197.7,2024-02-02 15:21:00,EOD Exit,93.69999999999999,4.891,88.80899999999998,10000000,8,3669.7247706422017,325904.58715596324,3.259045871559632,2024
2024-02-05,21932.167509092753,21796.23249090725,3,SHORT,21800,CE,2024-02-08,2024-02-05 10:12:00,226.85,225.85,2024-02-05 11:39:00,SL Hit,1.0,4.527,-3.527,10000000,8,3669.7247706422017,-12943.119266055046,-0.12943119266055048,2024
2024-02-05,21932.167509092753,21796.23249090725,3,SHORT,21800,CE,2024-02-08,2024-02-05 11:42:00,212.85,227.8,2024-02-05 12:18:00,SL Hit,-14.950000000000017,4.4065,-19.35650000000002,10000000,8,3669.7247706422017,-71033.02752293585,-0.7103302752293584,2024
2024-02-06,21851.129992169976,21690.170007830027,3,SHORT,21700,CE,2024-02-08,2024-02-06 09:51:00,210.6,215.95,2024-02-06 09:57:00,SL Hit,-5.349999999999994,4.265499999999999,-9.615499999999994,10000000,8,3686.6359447004606,-35448.847926267255,-0.3544884792626726,2024
2024-02-06,21851.129992169976,21690.170007830027,3,SHORT,21700,CE,2024-02-08,2024-02-06 10:21:00,215.85,215.0,2024-02-06 11:15:00,SL Hit,0.8499999999999943,4.3085,-3.458500000000006,10000000,8,3686.6359447004606,-12750.230414746566,-0.12750230414746566,2024
2024-02-07,22092.09420602838,21973.005793971617,3,LONG,22100,PE,2024-02-08,2024-02-07 09:48:00,167.6,187.7,2024-02-07 10:39:00,SL Hit,-20.099999999999994,3.5529999999999995,-23.652999999999995,10000000,8,3619.9095022624433,-85621.71945701355,-0.8562171945701356,2024
2024-02-07,22092.09420602838,21973.005793971617,3,LONG,22100,PE,2024-02-08,2024-02-07 10:45:00,171.6,173.2,2024-02-07 10:57:00,SL Hit,-1.5999999999999943,3.4479999999999995,-5.047999999999994,10000000,8,3619.9095022624433,-18273.303167420792,-0.18273303167420793,2024
2024-02-08,22040.697185283305,21939.102814716698,3,LONG,22050,PE,2024-02-15,2024-02-08 10:12:00,217.7,235.65,2024-02-08 10:15:00,SL Hit,-17.950000000000017,4.5335,-22.483500000000017,10000000,8,3628.1179138321995,-81572.78911564632,-0.8157278911564632,2024
2024-02-08,22040.697185283305,21939.102814716698,3,LONG,22050,PE,2024-02-15,2024-02-08 10:24:00,209.05,226.15,2024-02-08 10:39:00,SL Hit,-17.099999999999994,4.352,-21.451999999999995,10000000,8,3628.1179138321995,-77830.38548752833,-0.7783038548752833,2024
2024-02-09,21740.679479127397,21604.120520872606,3,SHORT,21600,CE,2024-02-15,2024-02-09 09:39:00,266.3,280.35,2024-02-09 09:42:00,SL Hit,-14.050000000000011,5.466500000000001,-19.51650000000001,10000000,8,3703.703703703704,-72283.33333333337,-0.7228333333333338,2024
2024-02-09,21740.679479127397,21604.120520872606,3,SHORT,21600,CE,2024-02-15,2024-02-09 09:45:00,272.4,269.0,2024-02-09 10:09:00,SL Hit,3.3999999999999773,5.414,-2.0140000000000224,10000000,8,3703.703703703704,-7459.259259259343,-0.07459259259259342,2024
2024-02-12,21831.356110381414,21712.243889618585,3,LONG,21850,PE,2024-02-15,2024-02-12 10:03:00,193.15,200.95,2024-02-12 10:06:00,SL Hit,-7.799999999999983,3.9410000000000003,-11.740999999999984,10000000,8,3661.3272311212813,-42987.64302059491,-0.4298764302059491,2024
2024-02-12,21831.356110381414,21712.243889618585,3,LONG,21850,PE,2024-02-15,2024-02-12 11:12:00,197.75,211.9,2024-02-12 11:18:00,SL Hit,-14.150000000000006,4.0965,-18.246500000000005,10000000,8,3661.3272311212813,-66806.40732265447,-0.6680640732265447,2024
2024-02-13,21726.287035422247,21580.512964577756,3,LONG,21750,PE,2024-02-15,2024-02-13 09:24:00,208.6,235.55,2024-02-13 09:27:00,SL Hit,-26.950000000000017,4.4415,-31.391500000000015,10000000,8,3678.1609195402298,-115462.98850574718,-1.1546298850574719,2024
2024-02-13,21726.287035422247,21580.512964577756,3,LONG,21750,PE,2024-02-15,2024-02-13 09:33:00,217.6,109.75,2024-02-13 15:21:00,EOD Exit,107.85,3.2735000000000003,104.5765,10000000,8,3678.1609195402298,384649.1954022988,3.846491954022988,2024
2024-02-14,21652.564756031265,21492.135243968733,3,SHORT,21500,CE,2024-02-15,2024-02-14 13:30:00,174.4,195.15,2024-02-14 13:42:00,SL Hit,-20.75,3.6955,-24.4455,10000000,8,3720.9302325581393,-90959.99999999999,-0.9095999999999999,2024
2024-02-14,21652.564756031265,21492.135243968733,3,SHORT,21500,CE,2024-02-15,2024-02-14 13:54:00,188.8,198.65,2024-02-14 13:57:00,SL Hit,-9.849999999999994,3.8745000000000007,-13.724499999999995,10000000,8,3720.9302325581393,-51067.90697674417,-0.5106790697674417,2024
