date,Morning ATR,side,strike,type,expiry,dte,entry_time,entry price,trade_num,exit price,exit_time,remarks,points,slippage,final_points,portfolio,index leverage,qty,pnl,ROI%,Trade Year
2024-09-02,27.889856733588495,SHORT,25300,C,2024-09-05,3,12:35:00,92.8,1,83.95,2024-09-02 15:25:00,EOD Exit,8.849999999999994,1.7675,7.082499999999994,10000000,8,3162.0553359683795,22395.25691699603,0.2239525691699603,2024.0
2024-09-03,22.439281955460636,SHORT,25300,C,2024-09-05,2,09:15:00,80.25,1,88.4,2024-09-03 13:05:00,TSL Hit,-8.150000000000006,1.6865,-9.836500000000006,10000000,8,3162.0553359683795,-31103.557312252986,-0.3110355731225299,2024.0
2024-09-03,22.439281955460636,LONG,25300,P,2024-09-05,2,13:05:00,86.7,2,97.5,2024-09-03 15:25:00,EOD Exit,-10.799999999999997,1.8419999999999999,-12.641999999999998,10000000,8,3162.0553359683795,-39974.70355731225,-0.39974703557312247,2024.0
2024-09-04,28.020659039659847,LONG,25150,P,2024-09-05,1,10:05:00,85.15,1,116.45,2024-09-04 10:25:00,TSL Hit,-31.299999999999997,2.0160000000000005,-33.315999999999995,10000000,8,3180.9145129224653,-105975.34791252484,-1.0597534791252485,2024.0
2024-09-04,28.020659039659847,SHORT,25100,C,2024-09-05,1,10:25:00,74.3,2,95.3,2024-09-04 13:05:00,TSL Hit,-21.0,1.696,-22.696,10000000,8,3187.2509960159364,-72337.8486055777,-0.723378486055777,2024.0
2024-09-04,28.020659039659847,LONG,25150,P,2024-09-05,1,13:05:00,78.0,3,52.25,2024-09-04 15:25:00,EOD Exit,25.75,1.3025,24.4475,10000000,8,3180.9145129224653,77765.40755467197,0.7776540755467197,2024.0
2024-09-05,22.628639884569758,SHORT,25250,C,2024-09-05,0,09:25:00,37.15,1,0.05,2024-09-05 15:25:00,EOD Exit,37.1,0.37199999999999994,36.728,10000000,8,3168.3168316831684,116365.94059405942,1.1636594059405942,2024.0
2024-09-06,23.14914197277217,LONG,25150,P,2024-09-12,6,09:25:00,133.6,1,162.6,2024-09-06 09:35:00,TSL Hit,-29.0,2.9619999999999997,-31.962,10000000,8,3180.9145129224653,-101668.38966202784,-1.0166838966202785,2024.0
2024-09-06,23.14914197277217,SHORT,25100,C,2024-09-12,6,09:35:00,122.6,2,92.6,2024-09-06 10:15:00,TSL Hit,30.0,2.152,27.848,10000000,8,3187.2509960159364,88758.56573705179,0.887585657370518,2024.0
2024-09-06,23.14914197277217,LONG,24950,P,2024-09-12,6,10:15:00,158.65,3,172.4,2024-09-06 11:05:00,TSL Hit,-13.75,3.3105,-17.0605,10000000,8,3206.4128256513027,-54703.00601202405,-0.5470300601202405,2024.0
2024-09-06,23.14914197277217,SHORT,24900,C,2024-09-12,6,11:05:00,149.75,4,166.15,2024-09-06 11:35:00,TSL Hit,-16.400000000000006,3.159,-19.559000000000005,10000000,8,3212.85140562249,-62840.16064257029,-0.628401606425703,2024.0
2024-09-06,23.14914197277217,LONG,24900,P,2024-09-12,6,11:35:00,139.95,5,163.05,2024-09-06 12:45:00,TSL Hit,-23.100000000000023,3.0300000000000002,-26.130000000000024,10000000,8,3212.85140562249,-83951.80722891574,-0.8395180722891574,2024.0
2024-09-06,23.14914197277217,SHORT,24900,C,2024-09-12,6,12:45:00,147.35,6,144.1,2024-09-06 13:25:00,TSL Hit,3.25,2.9145,0.33550000000000013,10000000,8,3212.85140562249,1077.9116465863458,0.010779116465863457,2024.0
2024-09-06,23.14914197277217,LONG,24900,P,2024-09-12,6,13:25:00,157.3,7,198.2,2024-09-06 14:15:00,TSL Hit,-40.89999999999998,3.555,-44.45499999999998,10000000,8,3212.85140562249,-142827.3092369477,-1.428273092369477,2024.0
2024-09-06,23.14914197277217,SHORT,24850,C,2024-09-12,6,14:15:00,152.3,8,167.15,2024-09-06 15:05:00,TSL Hit,-14.849999999999994,3.1945000000000006,-18.044499999999996,10000000,8,3219.3158953722336,-58090.945674044255,-0.5809094567404426,2024.0
2024-09-06,23.14914197277217,LONG,24850,P,2024-09-12,6,15:05:00,144.85,9,151.3,2024-09-06 15:25:00,EOD Exit,-6.450000000000017,2.9615,-9.411500000000018,10000000,8,3219.3158953722336,-30298.591549295834,-0.30298591549295834,2024.0
2024-09-09,35.5829296349463,LONG,24800,P,2024-09-12,3,09:35:00,109.6,1,56.3,2024-09-09 15:25:00,EOD Exit,53.3,1.6589999999999998,51.641,10000000,8,3225.8064516129034,166583.87096774194,1.6658387096774194,2024.0
2024-09-10,28.696221209561227,SHORT,24950,C,2024-09-12,2,09:45:00,76.8,1,80.6,2024-09-10 10:35:00,TSL Hit,-3.799999999999997,1.5739999999999998,-5.373999999999997,10000000,8,3206.4128256513027,-17231.26252505009,-0.1723126252505009,2024.0
2024-09-10,28.696221209561227,LONG,24950,P,2024-09-12,2,10:35:00,106.4,2,46.35,2024-09-10 14:35:00,TSL Hit,60.050000000000004,1.5275,58.5225,10000000,8,3206.4128256513027,187647.29458917837,1.8764729458917837,2024.0
2024-09-10,28.696221209561227,SHORT,25050,C,2024-09-12,2,14:35:00,84.6,3,75.75,2024-09-10 15:25:00,EOD Exit,8.849999999999994,1.6035,7.246499999999994,10000000,8,3193.6127744510977,23142.51497005986,0.2314251497005986,2024.0
2024-09-11,28.064749473005932,LONG,25050,P,2024-09-12,1,09:35:00,87.95,1,91.75,2024-09-11 13:25:00,TSL Hit,-3.799999999999997,1.797,-5.596999999999997,10000000,8,3193.6127744510977,-17874.650698602785,-0.17874650698602787,2024.0
2024-09-11,28.064749473005932,SHORT,25050,C,2024-09-12,1,13:25:00,56.2,2,19.3,2024-09-11 15:25:00,EOD Exit,36.900000000000006,0.755,36.145,10000000,8,3193.6127744510977,115433.13373253493,1.1543313373253492,2024.0
2024-09-11,28.064749473005932,LONG,24950,P,2024-09-12,1,15:25:00,97.7,3,,,,,,,10000000,8,3206.4128256513027,,,
2024-09-12,37.44759038410412,SHORT,25000,C,2024-09-12,0,09:45:00,53.6,1,112.8,2024-09-12 13:55:00,TSL Hit,-59.199999999999996,1.6640000000000001,-60.864,10000000,8,3200.0,-194764.8,-1.947648,2024.0
2024-09-12,37.44759038410412,LONG,25000,P,2024-09-12,0,13:55:00,14.75,2,0.1,2024-09-12 15:15:00,TSL Hit,14.65,0.1485,14.5015,10000000,8,3200.0,46404.8,0.464048,2024.0
2024-09-12,37.44759038410412,SHORT,25350,C,2024-09-12,0,15:15:00,38.55,3,39.0,2024-09-12 15:25:00,EOD Exit,-0.45000000000000284,0.7755,-1.225500000000003,10000000,8,3155.818540433925,-3867.4556213017845,-0.038674556213017845,2024.0
2024-09-16,28.183504970515468,LONG,25400,P,2024-09-19,3,09:35:00,94.0,1,123.9,2024-09-16 11:05:00,TSL Hit,-29.900000000000006,2.1790000000000003,-32.07900000000001,10000000,8,3149.6062992125985,-101036.22047244097,-1.0103622047244096,2024.0
2024-09-16,28.183504970515468,SHORT,25400,C,2024-09-19,3,11:05:00,105.8,2,117.5,2024-09-16 13:15:00,TSL Hit,-11.700000000000003,2.233,-13.933000000000003,10000000,8,3149.6062992125985,-43883.46456692914,-0.4388346456692914,2024.0
2024-09-16,28.183504970515468,LONG,25400,P,2024-09-19,3,13:15:00,104.65,3,103.95,2024-09-16 15:25:00,EOD Exit,0.7000000000000028,2.0860000000000003,-1.3859999999999975,10000000,8,3149.6062992125985,-4365.354330708654,-0.04365354330708654,2024.0
2024-09-17,20.583454133391378,SHORT,25400,C,2024-09-19,2,09:15:00,93.75,1,101.3,2024-09-17 10:35:00,TSL Hit,-7.549999999999997,1.9505000000000001,-9.500499999999997,10000000,8,3149.6062992125985,-29922.83464566928,-0.29922834645669283,2024.0
2024-09-17,20.583454133391378,LONG,25400,P,2024-09-19,2,10:35:00,100.4,2,91.6,2024-09-17 15:25:00,EOD Exit,8.800000000000011,1.92,6.880000000000011,10000000,8,3149.6062992125985,21669.291338582712,0.21669291338582714,2024.0
2024-09-18,17.006725831859647,LONG,25400,P,2024-09-19,1,09:35:00,83.0,1,118.5,2024-09-18 12:55:00,TSL Hit,-35.5,2.015,-37.515,10000000,8,3149.6062992125985,-118157.48031496063,-1.1815748031496063,2024.0
2024-09-18,17.006725831859647,SHORT,25450,C,2024-09-19,1,12:55:00,71.9,2,60.6,2024-09-18 13:35:00,TSL Hit,11.300000000000004,1.325,9.975000000000005,10000000,8,3143.418467583497,31355.5992141454,0.313555992141454,2024.0
2024-09-18,17.006725831859647,LONG,25300,P,2024-09-19,1,13:35:00,105.1,3,95.4,2024-09-18 13:55:00,TSL Hit,9.699999999999989,2.005,7.694999999999989,10000000,8,3162.0553359683795,24332.015810276644,0.24332015810276642,2024.0
2024-09-18,17.006725831859647,SHORT,25350,C,2024-09-19,1,13:55:00,101.0,4,116.25,2024-09-18 14:15:00,TSL Hit,-15.25,2.1725,-17.4225,10000000,8,3155.818540433925,-54982.24852071006,-0.5498224852071005,2024.0
2024-09-18,17.006725831859647,LONG,25350,P,2024-09-19,1,14:15:00,97.0,5,117.25,2024-09-18 14:35:00,TSL Hit,-20.25,2.1425,-22.3925,10000000,8,3155.818540433925,-70666.66666666666,-0.7066666666666666,2024.0
2024-09-18,17.006725831859647,SHORT,25350,C,2024-09-19,1,14:35:00,104.0,6,131.4,2024-09-18 14:55:00,TSL Hit,-27.400000000000006,2.354,-29.754000000000005,10000000,8,3155.818540433925,-93898.22485207103,-0.9389822485207103,2024.0
2024-09-18,17.006725831859647,LONG,25350,P,2024-09-19,1,14:55:00,78.7,7,105.3,2024-09-18 15:15:00,TSL Hit,-26.599999999999994,1.84,-28.439999999999994,10000000,8,3155.818540433925,-89751.4792899408,-0.897514792899408,2024.0
2024-09-18,17.006725831859647,SHORT,25400,C,2024-09-19,1,15:15:00,88.15,8,87.0,2024-09-18 15:25:00,EOD Exit,1.1500000000000057,1.7515,-0.6014999999999944,10000000,8,3149.6062992125985,-1894.4881889763603,-0.018944881889763603,2024.0
2024-09-19,46.238141190653124,LONG,25550,P,2024-09-19,0,09:35:00,20.7,1,55.5,2024-09-19 10:05:00,TSL Hit,-34.8,0.762,-35.562,10000000,8,3131.1154598825833,-111348.72798434443,-1.113487279843444,2024.0
2024-09-19,46.238141190653124,SHORT,25500,C,2024-09-19,0,10:05:00,60.1,2,0.05,2024-09-19 15:25:00,EOD Exit,60.050000000000004,0.6015,59.4485,10000000,8,3137.2549019607845,186505.09803921572,1.8650509803921573,2024.0
2024-09-20,35.22785736999859,SHORT,25500,C,2024-09-26,6,09:25:00,146.55,1,172.15,2024-09-20 09:45:00,TSL Hit,-25.599999999999994,3.1870000000000007,-28.786999999999995,10000000,8,3137.2549019607845,-90312.15686274509,-0.903121568627451,2024.0
2024-09-20,35.22785736999859,LONG,25500,P,2024-09-26,6,09:45:00,131.7,2,94.45,2024-09-20 13:25:00,TSL Hit,37.249999999999986,2.2615,34.98849999999999,10000000,8,3137.2549019607845,109767.84313725487,1.0976784313725487,2024.0
2024-09-20,35.22785736999859,SHORT,25750,C,2024-09-26,6,13:25:00,93.75,3,118.15,2024-09-20 13:45:00,TSL Hit,-24.400000000000006,2.119,-26.519000000000005,10000000,8,3106.7961165048546,-82389.12621359226,-0.8238912621359227,2024.0
2024-09-20,35.22785736999859,LONG,25550,P,2024-09-26,6,13:45:00,98.45,4,111.7,2024-09-20 14:15:00,TSL Hit,-13.25,2.1015,-15.3515,10000000,8,3131.1154598825833,-48067.31898238748,-0.48067318982387475,2024.0
2024-09-20,35.22785736999859,SHORT,25650,C,2024-09-26,6,14:15:00,132.25,5,148.75,2024-09-20 14:25:00,TSL Hit,-16.5,2.81,-19.31,10000000,8,3118.9083820662768,-60226.1208576998,-0.602261208576998,2024.0
2024-09-20,35.22785736999859,LONG,25650,P,2024-09-26,6,14:25:00,136.95,6,87.45,2024-09-20 15:25:00,EOD Exit,49.499999999999986,2.2439999999999998,47.255999999999986,10000000,8,3118.9083820662768,147387.13450292393,1.4738713450292393,2024.0
2024-09-24,23.699915445154026,LONG,25950,P,2024-09-26,2,09:35:00,112.3,1,115.55,2024-09-24 11:15:00,TSL Hit,-3.25,2.2785,-5.5285,10000000,8,3082.8516377649325,-17043.54527938343,-0.17043545279383432,2024.0
2024-09-24,23.699915445154026,SHORT,25950,C,2024-09-26,2,11:15:00,103.3,2,111.35,2024-09-24 12:45:00,TSL Hit,-8.049999999999997,2.1464999999999996,-10.196499999999997,10000000,8,3082.8516377649325,-31434.296724470125,-0.31434296724470123,2024.0
2024-09-24,23.699915445154026,LONG,25950,P,2024-09-26,2,12:45:00,98.95,3,97.0,2024-09-24 14:45:00,TSL Hit,1.9500000000000028,1.9595,-0.009499999999997177,10000000,8,3082.8516377649325,-29.28709055875816,-0.0002928709055875816,2024.0
2024-09-24,23.699915445154026,SHORT,25950,C,2024-09-26,2,14:45:00,100.45,4,95.0,2024-09-24 15:25:00,EOD Exit,5.450000000000003,1.9545,3.495500000000003,10000000,8,3082.8516377649325,10776.10789980733,0.1077610789980733,2024.0
2024-09-25,23.98487747916683,LONG,25950,P,2024-09-26,1,09:15:00,104.4,1,100.95,2024-09-25 11:35:00,TSL Hit,3.450000000000003,2.0535,1.3965000000000027,10000000,8,3082.8516377649325,4305.2023121387365,0.04305202312138737,2024.0
2024-09-25,23.98487747916683,SHORT,25900,C,2024-09-26,1,11:35:00,84.35,2,92.35,2024-09-25 13:45:00,TSL Hit,-8.0,1.767,-9.767,10000000,8,3088.803088803089,-30168.339768339767,-0.3016833976833977,2024.0
2024-09-25,23.98487747916683,LONG,25900,P,2024-09-26,1,13:45:00,57.05,3,22.7,2024-09-25 15:25:00,EOD Exit,34.349999999999994,0.7975,33.552499999999995,10000000,8,3088.803088803089,103637.06563706562,1.0363706563706563,2024.0
2024-09-26,24.74340164025299,LONG,26050,P,2024-09-26,0,10:05:00,49.35,1,0.25,2024-09-26 15:25:00,EOD Exit,49.1,0.49600000000000005,48.604,10000000,8,3071.017274472169,149263.7236084453,1.4926372360844529,2024.0
2024-09-26,24.74340164025299,SHORT,26200,C,2024-09-26,0,15:25:00,16.1,2,16.1,2024-09-26 15:25:00,EOD Exit,0.0,0.322,-0.322,10000000,8,3053.4351145038167,-983.2061068702291,-0.009832061068702292,2024.0
2024-09-27,34.082433699956134,SHORT,26200,C,2024-10-03,6,12:45:00,156.2,1,141.65,2024-09-27 15:25:00,EOD Exit,14.549999999999983,2.9785000000000004,11.571499999999983,10000000,8,3053.4351145038167,35332.82442748086,0.35332824427480863,2024.0
2024-09-30,36.17671008190101,SHORT,26050,C,2024-10-03,3,09:25:00,129.05,1,43.95,2024-09-30 15:25:00,EOD Exit,85.10000000000001,1.73,83.37,10000000,8,3071.017274472169,256030.71017274473,2.5603071017274472,2024.0
2024-10-01,35.21366245083276,LONG,25850,P,2024-10-03,2,09:15:00,72.0,1,99.6,2024-10-01 09:55:00,TSL Hit,-27.599999999999994,1.716,-29.315999999999995,10000000,8,3094.777562862669,-90726.499032882,-0.90726499032882,2024.0
2024-10-01,35.21366245083276,SHORT,25850,C,2024-10-03,2,09:55:00,91.7,2,101.25,2024-10-01 11:55:00,TSL Hit,-9.549999999999997,1.9295,-11.479499999999998,10000000,8,3094.777562862669,-35526.499032882006,-0.35526499032882003,2024.0
2024-10-01,35.21366245083276,LONG,25800,P,2024-10-03,2,11:55:00,64.45,3,95.7,2024-10-01 12:55:00,TSL Hit,-31.25,1.6015000000000001,-32.8515,10000000,8,3100.7751937984494,-101865.11627906977,-1.0186511627906976,2024.0
2024-10-01,35.21366245083276,SHORT,25750,C,2024-10-03,2,12:55:00,114.7,4,111.75,2024-10-01 15:25:00,EOD Exit,2.950000000000003,2.2645,0.6855000000000029,10000000,8,3106.7961165048546,2129.7087378640867,0.021297087378640868,2024.0
2024-10-03,52.70484931567381,LONG,25550,P,2024-10-03,0,09:15:00,80.75,1,82.5,2024-10-03 10:05:00,TSL Hit,-1.75,1.6325,-3.3825000000000003,10000000,8,3131.1154598825833,-10590.99804305284,-0.1059099804305284,2024.0
2024-10-03,52.70484931567381,SHORT,25550,C,2024-10-03,0,10:05:00,48.55,2,0.05,2024-10-03 15:25:00,EOD Exit,48.5,0.48599999999999993,48.014,10000000,8,3131.1154598825833,150337.37769080236,1.5033737769080238,2024.0
2024-10-04,41.739535172586635,SHORT,25200,C,2024-10-10,6,09:15:00,208.45,1,229.5,2024-10-04 09:25:00,TSL Hit,-21.05000000000001,4.3795,-25.42950000000001,10000000,8,3174.6031746031745,-80728.57142857146,-0.8072857142857146,2024.0
2024-10-04,41.739535172586635,LONG,25200,P,2024-10-10,6,09:25:00,161.45,2,168.5,2024-10-04 10:15:00,TSL Hit,-7.050000000000011,3.2995,-10.349500000000011,10000000,8,3174.6031746031745,-32855.55555555559,-0.32855555555555593,2024.0
2024-10-04,41.739535172586635,SHORT,25200,C,2024-10-10,6,10:15:00,210.65,3,261.25,2024-10-04 10:35:00,TSL Hit,-50.599999999999994,4.719,-55.318999999999996,10000000,8,3174.6031746031745,-175615.873015873,-1.7561587301587298,2024.0
2024-10-04,41.739535172586635,LONG,25250,P,2024-10-10,6,10:35:00,146.8,4,122.85,2024-10-04 12:25:00,TSL Hit,23.950000000000017,2.6965,21.253500000000017,10000000,8,3168.3168316831684,67337.82178217827,0.6733782178217828,2024.0
2024-10-04,41.739535172586635,SHORT,25400,C,2024-10-10,6,12:25:00,203.1,5,51.3,2024-10-04 15:25:00,EOD Exit,151.8,2.544,149.256,10000000,8,3149.6062992125985,470097.6377952756,4.700976377952756,2024.0
2024-10-07,57.02781729418253,SHORT,25050,C,2024-10-10,3,10:25:00,174.55,1,148.65,2024-10-07 11:15:00,TSL Hit,25.900000000000006,3.2320000000000007,22.668000000000006,10000000,8,3193.6127744510977,72392.8143712575,0.723928143712575,2024.0
2024-10-07,57.02781729418253,LONG,24900,P,2024-10-10,3,11:15:00,144.55,2,183.5,2024-10-07 11:55:00,TSL Hit,-38.94999999999999,3.2805,-42.23049999999999,10000000,8,3212.85140562249,-135680.32128514053,-1.3568032128514054,2024.0
2024-10-07,57.02781729418253,SHORT,24900,C,2024-10-10,3,11:55:00,202.6,3,154.15,2024-10-07 14:35:00,TSL Hit,48.44999999999999,3.5675,44.882499999999986,10000000,8,3212.85140562249,144200.80321285134,1.4420080321285134,2024.0
2024-10-07,57.02781729418253,LONG,24800,P,2024-10-10,3,14:35:00,178.15,4,176.65,2024-10-07 14:55:00,TSL Hit,1.5,3.548,-2.048,10000000,8,3225.8064516129034,-6606.451612903226,-0.06606451612903226,2024.0
2024-10-07,57.02781729418253,SHORT,24800,C,2024-10-10,3,14:55:00,191.75,5,203.0,2024-10-07 15:25:00,EOD Exit,-11.25,3.9475000000000002,-15.1975,10000000,8,3225.8064516129034,-49024.1935483871,-0.490241935483871,2024.0
2024-10-08,62.812220110752854,LONG,24900,P,2024-10-10,2,10:25:00,149.7,1,91.25,2024-10-08 15:25:00,EOD Exit,58.44999999999999,2.4095,56.04049999999999,10000000,8,3212.85140562249,180049.7991967871,1.800497991967871,2024.0
2024-10-09,42.40090729742758,LONG,25100,P,2024-10-10,1,10:05:00,76.15,1,92.75,2024-10-09 11:45:00,TSL Hit,-16.599999999999994,1.689,-18.288999999999994,10000000,8,3187.2509960159364,-58291.63346613544,-0.5829163346613544,2024.0
2024-10-09,42.40090729742758,SHORT,25150,C,2024-10-10,1,11:45:00,87.0,2,29.05,2024-10-09 15:25:00,EOD Exit,57.95,1.1605,56.789500000000004,10000000,8,3180.9145129224653,180642.54473161037,1.8064254473161039,2024.0
2024-10-10,41.73423278981098,LONG,25100,P,2024-10-10,0,10:05:00,53.1,1,93.95,2024-10-10 10:45:00,TSL Hit,-40.85,1.4705000000000001,-42.3205,10000000,8,3187.2509960159364,-134886.05577689243,-1.3488605577689243,2024.0
2024-10-10,41.73423278981098,SHORT,25050,C,2024-10-10,0,10:45:00,33.5,2,0.05,2024-10-10 15:25:00,EOD Exit,33.45,0.33549999999999996,33.1145,10000000,8,3193.6127744510977,105754.89021956087,1.0575489021956086,2024.0
2024-10-11,28.96183734376399,LONG,25000,P,2024-10-17,6,09:45:00,139.05,1,174.65,2024-10-11 10:55:00,TSL Hit,-35.599999999999994,3.1370000000000005,-38.736999999999995,10000000,8,3200.0,-123958.39999999998,-1.2395839999999998,2024.0
2024-10-11,28.96183734376399,SHORT,24950,C,2024-10-17,6,10:55:00,162.45,2,149.15,2024-10-11 15:25:00,EOD Exit,13.299999999999983,3.116,10.183999999999983,10000000,8,3206.4128256513027,32654.108216432815,0.32654108216432814,2024.0
2024-10-14,25.6997402881047,LONG,25050,P,2024-10-17,3,09:35:00,98.75,1,99.35,2024-10-14 10:55:00,TSL Hit,-0.5999999999999943,1.981,-2.580999999999994,10000000,8,3193.6127744510977,-8242.714570858265,-0.08242714570858264,2024.0
2024-10-14,25.6997402881047,SHORT,25100,C,2024-10-17,3,10:55:00,120.45,2,143.1,2024-10-14 11:35:00,TSL Hit,-22.64999999999999,2.6355,-25.285499999999992,10000000,8,3187.2509960159364,-80591.23505976093,-0.8059123505976094,2024.0
2024-10-14,25.6997402881047,LONG,25150,P,2024-10-17,3,11:35:00,120.85,3,126.9,2024-10-14 12:55:00,TSL Hit,-6.050000000000011,2.4775,-8.52750000000001,10000000,8,3180.9145129224653,-27125.248508946355,-0.27125248508946354,2024.0
2024-10-14,25.6997402881047,SHORT,25100,C,2024-10-17,3,12:55:00,130.85,4,133.0,2024-10-14 15:25:00,EOD Exit,-2.1500000000000057,2.6385,-4.788500000000006,10000000,8,3187.2509960159364,-15262.151394422332,-0.15262151394422332,2024.0
2024-10-15,23.488356433541398,SHORT,25150,C,2024-10-17,2,09:35:00,110.0,1,74.5,2024-10-15 10:35:00,TSL Hit,35.5,1.845,33.655,10000000,8,3180.9145129224653,107053.67793240557,1.0705367793240557,2024.0
2024-10-15,23.488356433541398,LONG,25050,P,2024-10-17,2,10:35:00,93.0,2,122.9,2024-10-15 12:55:00,TSL Hit,-29.900000000000006,2.1590000000000003,-32.059000000000005,10000000,8,3193.6127744510977,-102384.03193612775,-1.0238403193612775,2024.0
2024-10-15,23.488356433541398,SHORT,25050,C,2024-10-17,2,12:55:00,87.35,3,95.25,2024-10-15 13:35:00,TSL Hit,-7.900000000000006,1.826,-9.726000000000006,10000000,8,3193.6127744510977,-31061.077844311396,-0.31061077844311397,2024.0
2024-10-15,23.488356433541398,LONG,25050,P,2024-10-17,2,13:35:00,100.65,4,89.05,2024-10-15 15:25:00,EOD Exit,11.600000000000009,1.897,9.703000000000008,10000000,8,3193.6127744510977,30987.624750499028,0.30987624750499027,2024.0
2024-10-16,28.23641827656468,LONG,25050,P,2024-10-17,1,09:35:00,68.55,1,88.2,2024-10-16 10:35:00,TSL Hit,-19.650000000000006,1.5675000000000001,-21.217500000000005,10000000,8,3193.6127744510977,-67760.47904191619,-0.6776047904191619,2024.0
2024-10-16,28.23641827656468,SHORT,25050,C,2024-10-17,1,10:35:00,70.9,2,46.45,2024-10-16 13:05:00,TSL Hit,24.450000000000003,1.1735000000000002,23.276500000000002,10000000,8,3193.6127744510977,74336.12774451099,0.7433612774451098,2024.0
2024-10-16,28.23641827656468,LONG,24950,P,2024-10-17,1,13:05:00,66.7,3,44.65,2024-10-16 14:45:00,TSL Hit,22.050000000000004,1.1135,20.936500000000006,10000000,8,3206.4128256513027,67131.06212424852,0.6713106212424852,2024.0
2024-10-16,28.23641827656468,SHORT,25000,C,2024-10-17,1,14:45:00,72.4,4,49.4,2024-10-16 15:25:00,EOD Exit,23.000000000000007,1.2180000000000002,21.782000000000007,10000000,8,3200.0,69702.40000000002,0.6970240000000002,2024.0
2024-10-17,30.955505480517218,SHORT,24950,C,2024-10-17,0,09:15:00,51.65,1,0.05,2024-10-17 15:25:00,EOD Exit,51.6,0.517,51.083,10000000,8,3206.4128256513027,163793.1863727455,1.637931863727455,2024.0
2024-10-18,33.89378962696435,SHORT,24650,C,2024-10-24,6,09:15:00,157.25,1,177.2,2024-10-18 09:25:00,TSL Hit,-19.94999999999999,3.3445,-23.29449999999999,10000000,8,3245.436105476673,-75600.81135902632,-0.7560081135902632,2024.0
2024-10-18,33.89378962696435,LONG,24650,P,2024-10-24,6,09:25:00,155.35,2,152.4,2024-10-18 09:45:00,TSL Hit,2.9499999999999886,3.0775,-0.1275000000000115,10000000,8,3245.436105476673,-413.79310344831316,-0.004137931034483132,2024.0
2024-10-18,33.89378962696435,SHORT,24650,C,2024-10-24,6,09:45:00,174.15,3,213.3,2024-10-18 10:25:00,TSL Hit,-39.150000000000006,3.8745000000000007,-43.0245,10000000,8,3245.436105476673,-139633.26572008114,-1.3963326572008115,2024.0
2024-10-18,33.89378962696435,LONG,24700,P,2024-10-24,6,10:25:00,116.75,4,62.75,2024-10-18 15:25:00,EOD Exit,54.0,1.795,52.205,10000000,8,3238.8663967611337,169085.020242915,1.69085020242915,2024.0
2024-10-21,35.77683956054271,SHORT,24900,C,2024-10-24,3,09:25:00,94.1,1,85.4,2024-10-21 09:55:00,TSL Hit,8.699999999999989,1.795,6.904999999999989,10000000,8,3212.85140562249,22184.738955823257,0.22184738955823258,2024.0
2024-10-21,35.77683956054271,LONG,24750,P,2024-10-24,3,09:55:00,106.25,2,122.2,2024-10-21 10:25:00,TSL Hit,-15.950000000000003,2.2845,-18.234500000000004,10000000,8,3232.3232323232323,-58939.79797979799,-0.5893979797979799,2024.0
2024-10-21,35.77683956054271,SHORT,24800,C,2024-10-24,3,10:25:00,114.9,3,105.75,2024-10-21 13:15:00,TSL Hit,9.150000000000006,2.2065,6.943500000000006,10000000,8,3225.8064516129034,22398.38709677421,0.2239838709677421,2024.0
2024-10-21,35.77683956054271,LONG,24800,P,2024-10-24,3,13:15:00,138.6,4,151.05,2024-10-21 14:55:00,TSL Hit,-12.450000000000017,2.8964999999999996,-15.346500000000017,10000000,8,3225.8064516129034,-49504.838709677475,-0.4950483870967748,2024.0
2024-10-21,35.77683956054271,SHORT,24800,C,2024-10-24,3,14:55:00,90.4,5,80.5,2024-10-21 15:25:00,EOD Exit,9.900000000000006,1.709,8.191000000000006,10000000,8,3225.8064516129034,26422.58064516131,0.2642258064516131,2024.0
2024-10-22,45.046532782338126,LONG,24850,P,2024-10-24,2,09:35:00,102.2,1,160.85,2024-10-22 10:05:00,TSL Hit,-58.64999999999999,2.6305,-61.28049999999999,10000000,8,3219.3158953722336,-197281.28772635813,-1.9728128772635813,2024.0
2024-10-22,45.046532782338126,SHORT,24800,C,2024-10-24,2,10:05:00,86.35,2,81.85,2024-10-22 11:05:00,TSL Hit,4.5,1.682,2.818,10000000,8,3225.8064516129034,9090.322580645163,0.09090322580645162,2024.0
2024-10-22,45.046532782338126,LONG,24750,P,2024-10-24,2,11:05:00,120.45,3,169.4,2024-10-22 11:35:00,TSL Hit,-48.95,2.8985000000000003,-51.8485,10000000,8,3232.3232323232323,-167591.11111111112,-1.6759111111111111,2024.0
2024-10-22,45.046532782338126,SHORT,24650,C,2024-10-24,2,11:35:00,129.55,4,48.1,2024-10-22 15:25:00,EOD Exit,81.45000000000002,1.7765000000000002,79.67350000000002,10000000,8,3245.436105476673,258575.25354969577,2.5857525354969577,2024.0
2024-10-23,48.402667095429805,SHORT,24400,C,2024-10-24,1,09:35:00,140.7,1,168.0,2024-10-23 09:45:00,TSL Hit,-27.30000000000001,3.0869999999999997,-30.38700000000001,10000000,8,3278.688524590164,-99629.50819672135,-0.9962950819672136,2024.0
2024-10-23,48.402667095429805,LONG,24450,P,2024-10-24,1,09:45:00,82.0,2,77.1,2024-10-23 14:05:00,TSL Hit,4.900000000000006,1.591,3.3090000000000055,10000000,8,3271.9836400817994,10826.993865030692,0.10826993865030692,2024.0
