date,Morning ATR,side,strike,type,expiry,dte,entry_time,entry price,trade_num,spot_price_at_entry,exit price,exit_time,spot_level_at_exit,remarks,points,index_lev,slippage,final_points,portfolio,qty,pnl,ROI%,Trade Year
2024-02-06,41.61249259165736,SHORT,21800,C,2024-02-08,2,10:25:00,121.6,2,21793.55,180.45,2024-02-06 11:25:00,21892.3,TSL Hit,-58.849999999999994,3,3.0204999999999997,-61.87049999999999,10000000,1376.1467889908256,-85142.88990825687,-0.8514288990825687,2024.0
2024-02-06,41.61249259165736,LONG,21850,P,2024-02-08,2,11:25:00,111.45,3,21892.3,75.0,2024-02-06 15:25:00,21938.8,EOD Exit,36.45,9,1.8644999999999998,34.5855,10000000,4118.993135011442,142457.43707093823,1.4245743707093823,2024.0
2024-02-07,33.87893387284569,SHORT,22000,C,2024-02-08,1,09:35:00,100.55,1,21968.45,56.2,2024-02-07 13:35:00,21933.95,TSL Hit,44.349999999999994,8,1.5675000000000001,42.78249999999999,10000000,3636.3636363636365,155572.72727272724,1.5557272727272722,2024.0
2024-02-07,33.87893387284569,LONG,21950,P,2024-02-08,1,13:35:00,98.1,2,21933.95,62.55,2024-02-07 15:25:00,21949.8,EOD Exit,35.55,8,1.6064999999999998,33.9435,10000000,3644.6469248291573,123712.07289293851,1.237120728929385,2024.0
2024-02-08,31.545210790886127,SHORT,21950,C,2024-02-08,0,10:05:00,37.1,1,21939.65,40.05,2024-02-08 10:25:00,21963.4,TSL Hit,-2.9499999999999957,10,0.7715000000000001,-3.721499999999996,10000000,4555.808656036446,-16954.441913439616,-0.16954441913439616,2024.0
2024-02-08,31.545210790886127,LONG,21950,P,2024-02-08,0,10:25:00,39.85,2,21963.4,106.9,2024-02-08 10:35:00,21877.5,TSL Hit,-67.05000000000001,10,1.4675,-68.51750000000001,10000000,4555.808656036446,-312152.61958997726,-3.1215261958997726,2024.0
2024-02-08,31.545210790886127,SHORT,21900,C,2024-02-08,0,10:35:00,27.5,3,21877.5,8.1,2024-02-08 11:45:00,21794.5,TSL Hit,19.4,10,0.35600000000000004,19.043999999999997,10000000,4566.2100456621,86958.90410958903,0.8695890410958903,2024.0
2024-02-08,31.545210790886127,LONG,21750,P,2024-02-08,0,11:45:00,28.45,4,21794.5,42.5,2024-02-08 13:55:00,21738.1,TSL Hit,-14.05,10,0.7095,-14.759500000000001,10000000,4597.701149425287,-67859.77011494254,-0.6785977011494254,2024.0
2024-02-08,31.545210790886127,SHORT,21750,C,2024-02-08,0,13:55:00,13.05,5,21738.1,0.1,2024-02-08 15:15:00,21742.9,TSL Hit,12.950000000000001,10,0.1315,12.8185,10000000,4597.701149425287,58935.63218390805,0.5893563218390805,2024.0
2024-02-09,38.36023331050889,LONG,21750,P,2024-02-15,6,09:15:00,159.35,1,21756.6,204.0,2024-02-09 09:45:00,21677.0,TSL Hit,-44.650000000000006,9,3.6335,-48.283500000000004,10000000,4137.931034482759,-199793.79310344832,-1.997937931034483,2024.0
2024-02-09,38.36023331050889,SHORT,21700,C,2024-02-15,6,09:45:00,181.1,2,21677.0,211.85,2024-02-09 10:05:00,21749.65,TSL Hit,-30.75,3,3.9295,-34.6795,10000000,1382.4884792626729,-47944.00921658986,-0.4794400921658986,2024.0
2024-02-09,38.36023331050889,LONG,21700,P,2024-02-15,6,10:05:00,140.9,3,21749.65,212.85,2024-02-09 10:55:00,21640.15,TSL Hit,-71.94999999999999,9,3.5375,-75.48749999999998,10000000,4147.465437788019,-313081.797235023,-3.13081797235023,2024.0
2024-02-09,38.36023331050889,SHORT,21650,C,2024-02-15,6,10:55:00,182.3,4,21640.15,218.05,2024-02-09 11:35:00,21722.15,TSL Hit,-35.75,3,4.003500000000001,-39.7535,10000000,1385.6812933025403,-55085.68129330254,-0.5508568129330255,2024.0
2024-02-09,38.36023331050889,LONG,21700,P,2024-02-15,6,11:35:00,157.25,5,21722.15,107.65,2024-02-09 15:25:00,21786.0,EOD Exit,49.599999999999994,9,2.649,46.95099999999999,10000000,4147.465437788019,194727.64976958523,1.9472764976958525,2024.0
2024-02-12,31.99154315806046,SHORT,21750,C,2024-02-15,3,09:35:00,153.0,1,21744.65,126.9,2024-02-12 11:05:00,21717.3,TSL Hit,26.099999999999994,8,2.799,23.300999999999995,10000000,3678.1609195402298,85704.82758620687,0.8570482758620687,2024.0
2024-02-12,31.99154315806046,LONG,21700,P,2024-02-15,3,11:05:00,118.85,2,21717.3,161.9,2024-02-12 11:55:00,21649.55,TSL Hit,-43.05000000000001,8,2.8075,-45.85750000000001,10000000,3686.6359447004606,-169059.9078341014,-1.6905990783410139,2024.0
2024-02-12,31.99154315806046,SHORT,21650,C,2024-02-15,3,11:55:00,142.55,3,21649.55,147.6,2024-02-12 13:25:00,21644.15,TSL Hit,-5.049999999999983,8,2.9015,-7.951499999999983,10000000,3695.150115473441,-29381.986143187005,-0.29381986143187006,2024.0
2024-02-12,31.99154315806046,LONG,21650,P,2024-02-15,3,13:25:00,141.35,4,21644.15,153.8,2024-02-12 14:45:00,21614.45,TSL Hit,-12.450000000000017,8,2.9515,-15.401500000000016,10000000,3695.150115473441,-56910.85450346426,-0.5691085450346426,2024.0
2024-02-12,31.99154315806046,SHORT,21650,C,2024-02-15,3,14:45:00,128.55,5,21614.45,129.05,2024-02-12 15:25:00,21612.6,EOD Exit,-0.5,8,2.576,-3.076,10000000,3695.150115473441,-11366.281755196305,-0.11366281755196306,2024.0
2024-02-13,46.34987555420045,LONG,21650,P,2024-02-15,2,09:55:00,118.0,1,21672.55,128.7,2024-02-13 12:05:00,21646.9,TSL Hit,-10.699999999999989,9,2.467,-13.16699999999999,10000000,4157.043879907621,-54735.7967667436,-0.547357967667436,2024.0
2024-02-13,46.34987555420045,SHORT,21650,C,2024-02-15,2,12:05:00,107.4,2,21646.9,166.7,2024-02-13 13:25:00,21732.25,TSL Hit,-59.29999999999998,3,2.741,-62.04099999999998,10000000,1385.6812933025403,-85969.05311778288,-0.8596905311778288,2024.0
2024-02-13,46.34987555420045,LONG,21700,P,2024-02-15,2,13:25:00,95.8,3,21732.25,89.8,2024-02-13 15:25:00,21728.0,EOD Exit,6.0,9,1.8559999999999999,4.144,10000000,4147.465437788019,17187.09677419355,0.1718709677419355,2024.0
2024-02-14,43.53437857732245,LONG,21600,P,2024-02-15,1,10:05:00,86.25,1,21620.4,11.4,2024-02-14 15:25:00,21848.7,EOD Exit,74.85,8,0.9765,73.87349999999999,10000000,3703.703703703704,273605.55555555556,2.7360555555555557,2024.0
2024-02-15,40.78907553954584,SHORT,21850,C,2024-02-15,0,09:35:00,48.1,1,21823.85,83.75,2024-02-15 10:05:00,21885.35,TSL Hit,-35.65,10,1.3185,-36.9685,10000000,4576.659038901602,-169192.21967963385,-1.6919221967963387,2024.0
