,Entry Time,Trade Type,Entry Price,Stoploss In Points,Initial SL,Exit Time,Exit Price,SL or Target,Points Captured,After Costs,ROI%,year
1309,2023-12-04 20:00:00,SHORT,6119.0,85.0,6204.0,2023-12-04 20:00:00,6104.0,Target,15.0,12.0,0.18,2023
1310,2023-12-05 19:30:00,LONG,6133.0,76.0,6057.0,2023-12-05 19:30:00,6151.0,Target,18.0,15.0,0.225,2023
1311,2023-12-06 19:30:00,SHORT,5946.0,58.0,6004.0,2023-12-06 19:30:00,5909.0,Target,37.0,34.0,0.51,2023
1312,2023-12-07 19:00:00,LONG,5881.0,26.0,5855.0,2023-12-07 19:00:00,5858.0,SL,-23.0,-26.0,-0.39,2023
1313,2023-12-08 20:30:00,LONG,5936.0,42.0,5894.0,2023-12-08 20:30:00,5975.0,Target,39.0,36.0,0.54,2023
1314,2023-12-11 17:30:00,LONG,5917.0,27.0,5890.0,2023-12-11 17:30:00,5910.0,SL,-7.0,-10.0,-0.15,2023
1315,2023-12-12 19:00:00,SHORT,5888.0,40.0,5928.0,2023-12-12 19:00:00,5843.0,Target,45.0,42.0,0.63,2023
1316,2023-12-14 18:30:00,LONG,5919.0,24.0,5895.0,2023-12-14 18:30:00,5926.0,Target,7.0,4.0,0.06,2023
1317,2023-12-15 20:00:00,SHORT,5943.0,51.0,5994.0,2023-12-15 20:00:00,5907.0,Target,36.0,33.0,0.495,2023
1318,2023-12-19 19:00:00,LONG,6088.0,33.0,6055.0,2023-12-19 19:00:00,6081.0,SL,-7.0,-10.0,-0.15,2023
1319,2023-12-20 20:00:00,LONG,6280.0,37.0,6243.0,2023-12-20 20:00:00,6266.0,SL,-14.0,-17.0,-0.255,2023
1320,2023-12-21 18:30:00,SHORT,6093.0,75.0,6168.0,2023-12-21 18:30:00,6081.0,Target,12.0,9.0,0.135,2023
1321,2023-12-26 18:00:00,LONG,6171.0,33.0,6138.0,2023-12-26 18:00:00,6180.0,Target,9.0,6.0,0.09,2023
1322,2023-12-27 17:30:00,LONG,6272.0,19.0,6253.0,2023-12-27 17:30:00,6279.0,Target,7.0,4.0,0.06,2023
