index,Trade No.,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Previous MA Value,Initial SL,Exit_Price,Exit Remark,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Trade Year
541,541,2023-07-24 13:45:00+05:30,2023-07-24 14:15:00+05:30,short,45941.5,46008.446153846155,46150.47499999999,46026.45,Trailing SL Hit,-84.94999999999709,9.196795,-94.14679499999708,119.63153487259741,-11262.925589185432,-1.126292558918543,2023
542,542,2023-07-24 14:45:00+05:30,2023-07-25 09:15:00+05:30,short,45894.0,46002.19807692307,46136.984615384616,46156.1,Gap,-262.09999999999854,9.205010000000001,-271.30500999999856,102.88717234392799,-27913.805321640957,-2.791380532164096,2023
543,543,2023-07-25 10:15:00+05:30,2023-07-26 09:45:00+05:30,short,45930.7,45980.75769230769,46106.63269230769,45959.8,Trailing SL Hit,-29.10000000000582,9.18905,-38.28905000000582,142.09979778105475,-5440.866262229521,-0.5440866262229521,2023
544,544,2023-07-27 12:15:00+05:30,2023-07-31 10:15:00+05:30,short,45807.25,45894.342307692306,46013.88076923077,45530.65,Trailing SL Hit,276.59999999999854,9.13379,267.46620999999857,120.98875735239483,32360.404381654505,3.2360404381654506,2023
545,545,2023-08-02 09:15:00+05:30,2023-08-04 10:15:00+05:30,short,45295.8,45525.65192307693,45619.65961538461,44735.55,Trailing SL Hit,560.25,9.003135,551.246865,77.19394086944297,42552.91790127581,4.255291790127581,2023
546,546,2023-08-09 09:15:00+05:30,2023-08-09 14:15:00+05:30,short,44697.3,44861.80576923077,44977.66730769231,44772.1,Trailing SL Hit,-74.79999999999563,8.94694,-83.74693999999563,89.16874155469127,-7467.609248855847,-0.7467609248855848,2023
547,547,2023-08-10 10:15:00+05:30,2023-08-14 14:15:00+05:30,short,44515.85,44759.338461538464,44874.21923076923,44127.2,Trailing SL Hit,388.65000000000146,8.864305,379.78569500000145,69.76045333562254,26494.02225358458,2.649402225358458,2023
548,548,2023-08-14 14:45:00+05:30,2023-08-17 09:45:00+05:30,short,44079.35,44130.39615384616,44231.01346153847,43967.5,Trailing SL Hit,111.84999999999854,8.804685000000001,103.04531499999854,164.83864832307646,16985.850440625396,1.6985850440625396,2023
549,549,2023-08-17 12:15:00+05:30,2023-08-18 10:15:00+05:30,short,43780.25,43874.040384615386,43974.20576923077,43895.05,Trailing SL Hit,-114.80000000000291,8.76753,-123.5675300000029,128.89536670731664,-15927.282092467725,-1.5927282092467725,2023
550,550,2023-08-18 13:15:00+05:30,2023-08-18 14:15:00+05:30,short,43776.4,43845.45769230769,43938.32307692307,43896.55,Trailing SL Hit,-120.15000000000146,8.767295,-128.91729500000145,154.3942992874168,-19904.095427554425,-1.9904095427554425,2023
551,551,2023-08-18 15:15:00+05:30,2023-08-21 09:15:00+05:30,short,43793.2,43837.092307692306,43927.75961538462,43927.75961538462,Initial SL Hit,-134.55961538461997,8.772095961538461,-143.33171134615844,185.79125637763582,-26629.778729759415,-2.6629778729759415,2023
552,552,2023-08-25 09:15:00+05:30,2023-08-28 10:45:00+05:30,short,44281.1,44399.23461538461,44525.34038461538,44334.55,Trailing SL Hit,-53.450000000004366,8.861565,-62.311565000004364,102.35817487500563,-6378.098067005727,-0.6378098067005727,2023
553,553,2023-08-30 14:15:00+05:30,2023-09-01 12:15:00+05:30,short,44434.95,44540.459615384614,44609.22307692308,44159.95,Trailing SL Hit,275.0,8.85949,266.14051,143.45302465184483,38178.66114188456,3.8178661141884556,2023
554,554,2023-09-06 11:15:00+05:30,2023-09-06 15:15:00+05:30,short,44364.85,44475.744230769225,44560.075,44468.55,Trailing SL Hit,-103.70000000000437,8.88334,-112.58334000000437,128.0573697016273,-14417.126392624565,-1.4417126392624564,2023
555,555,2023-09-13 09:15:00+05:30,2023-09-13 10:45:00+05:30,short,45320.7,45412.96346153846,45531.69423076923,45531.69423076923,Initial SL Hit,-210.99423076923267,9.085239423076922,-220.0794701923096,118.48665202293066,-26076.479602067127,-2.6076479602067124,2023
556,556,2023-09-18 14:45:00+05:30,2023-09-22 11:45:00+05:30,short,45951.45,46089.07307692308,46185.69038461538,44963.5,Trailing SL Hit,987.9499999999971,9.091495,978.8585049999971,106.72796683223261,104471.57805508848,10.447157805508848,2023
557,557,2023-09-22 13:15:00+05:30,2023-09-25 12:15:00+05:30,short,44698.6,44906.584615384614,45036.78076923076,44834.0,Trailing SL Hit,-135.40000000000146,8.95326,-144.35326000000146,73.92496047858019,-10671.309040454318,-1.067130904045432,2023
558,558,2023-09-27 09:15:00+05:30,2023-09-27 13:15:00+05:30,short,44465.85,44594.93269230768,44706.30576923077,44561.65,Trailing SL Hit,-95.80000000000291,8.902750000000001,-104.70275000000291,103.96922510936656,-10885.863784320032,-1.0885863784320033,2023
559,559,2023-09-28 13:15:00+05:30,2023-09-29 09:15:00+05:30,short,44404.25,44457.48846153846,44565.928846153845,44491.8,Trailing SL Hit,-87.55000000000291,8.889605000000001,-96.43960500000291,154.62752607852775,-14912.217537140867,-1.4912217537140868,2023
560,560,2023-10-03 09:15:00+05:30,2023-10-05 09:15:00+05:30,short,44367.45,44476.62115384616,44582.02692307692,44264.0,Trailing SL Hit,103.44999999999709,8.863145,94.58685499999709,116.50833482703054,11020.156972575449,1.1020156972575448,2023
561,561,2023-10-09 09:15:00+05:30,2023-10-10 09:15:00+05:30,short,43902.3,44260.398076923084,44342.817307692305,44099.7,Trailing SL Hit,-197.39999999999418,8.8002,-206.20019999999417,56.75145916732586,-11702.162230594095,-1.1702162230594095,2023
562,562,2023-10-13 09:15:00+05:30,2023-10-13 13:45:00+05:30,short,44259.7,44520.09038461539,44592.184615384605,44503.8,Trailing SL Hit,-244.10000000000582,8.87635,-252.97635000000582,75.19144899706335,-19021.658318488684,-1.9021658318488683,2023
563,563,2023-10-13 14:45:00+05:30,2023-10-16 11:15:00+05:30,short,44301.15,44432.44038461538,44508.70192307692,44346.45,Trailing SL Hit,-45.299999999995634,8.86476,-54.16475999999564,120.45178685593189,-6524.24212662218,-0.6524242126622181,2023
564,564,2023-10-18 10:15:00+05:30,2023-10-19 13:45:00+05:30,short,44175.5,44327.105769230766,44415.419230769236,43945.85,Trailing SL Hit,229.65000000000146,8.812135000000001,220.83786500000144,104.2017345581024,23011.688589108202,2.30116885891082,2023
565,565,2023-10-19 14:15:00+05:30,2023-10-23 09:15:00+05:30,short,43812.7,43929.725000000006,44028.74807692308,43788.5,Trailing SL Hit,24.19999999999709,8.76012,15.439879999997089,115.71498509056474,1786.6254839997719,0.1786625483999772,2023
566,566,2023-10-23 09:45:00+05:30,2023-10-27 09:15:00+05:30,short,43667.95,43721.55576923077,43831.41923076923,42643.2,Trailing SL Hit,1024.75,8.631115,1016.118885,152.93397957743124,155399.1048068322,15.53991048068322,2023
567,567,2023-11-01 09:15:00+05:30,2023-11-02 09:15:00+05:30,short,42736.05,42838.480769230766,42975.851923076916,43033.85,Gap,-297.79999999999563,8.57699,-306.37698999999566,104.2527085655672,-31940.631049665244,-3.1940631049665247,2023
568,568,2023-11-07 11:15:00+05:30,2023-11-07 13:15:00+05:30,short,43361.7,43416.71730769231,43497.536538461536,43457.35,Trailing SL Hit,-95.65000000000146,8.681904999999999,-104.33190500000146,184.04473702838462,-19201.738019395674,-1.9201738019395673,2023
569,569,2023-11-10 09:15:00+05:30,2023-11-10 10:45:00+05:30,short,43582.25,43642.825,43724.82884615385,43724.82884615385,Initial SL Hit,-142.57884615384683,8.730707884615384,-151.3095540384622,175.34157888347795,-26530.856105258892,-2.6530856105258893,2023
570,570,2023-11-16 14:45:00+05:30,2023-11-21 09:15:00+05:30,short,44085.5,44198.10769230769,44287.01153846154,43763.05,Trailing SL Hit,322.4499999999971,8.784855,313.6651449999971,124.06237474471567,38914.04276334522,3.891404276334522,2023
571,571,2023-11-22 10:15:00+05:30,2023-11-23 09:15:00+05:30,short,43553.1,43620.376923076925,43695.01346153846,43563.9,Trailing SL Hit,-10.80000000000291,8.7117,-19.51170000000291,176.16369672742124,-3437.2532014369376,-0.3437253201436938,2023
572,572,2023-12-07 09:15:00+05:30,2023-12-07 10:45:00+05:30,short,46585.6,46840.109615384616,46988.06538461538,46874.8,Trailing SL Hit,-289.20000000000437,9.34604,-298.5460400000044,62.11714337592388,-18544.827170994577,-1.8544827170994578,2023
573,573,2023-12-12 13:45:00+05:30,2023-12-13 13:15:00+05:30,short,47123.5,47238.47307692308,47359.153846153844,47109.4,Trailing SL Hit,14.099999999998545,9.42329,4.676709999998545,106.08780806267443,496.1419128446358,0.04961419128446358,2023
574,574,2023-12-13 14:15:00+05:30,2023-12-13 15:15:00+05:30,short,47005.2,47111.475000000006,47200.174999999996,47113.3,Trailing SL Hit,-108.10000000000582,9.411850000000001,-117.51185000000582,128.2215668675481,-15067.553532505028,-1.506755353250503,2023
575,575,2023-12-19 09:15:00+05:30,2023-12-19 11:15:00+05:30,short,47691.1,47820.97884615384,47941.40961538462,47849.95,Trailing SL Hit,-158.84999999999854,9.554105,-168.40410499999854,99.87630703513157,-16819.58009695639,-1.6819580096956388,2023
576,576,2023-12-20 13:15:00+05:30,2023-12-21 12:15:00+05:30,short,47749.1,47848.890384615384,47955.338461538464,47590.7,Trailing SL Hit,158.40000000000146,9.53398,148.86602000000147,121.21890268919249,18045.37559210756,1.8045375592107562,2023
577,577,2023-12-21 13:15:00+05:30,2023-12-21 14:15:00+05:30,short,47464.3,47608.98269230769,47753.66346153846,47753.66346153846,Initial SL Hit,-289.36346153845807,9.521796346153845,-298.8852578846119,86.39653350524132,-25822.650197050567,-2.5822650197050567,2023
578,578,2023-12-29 12:15:00+05:30,2023-12-29 15:15:00+05:30,short,48218.75,48271.52115384616,48406.55,48268.9,Trailing SL Hit,-50.150000000001455,9.648765,-59.79876500000145,133.12034078807037,-7960.431975505928,-0.7960431975505928,2023
579,579,2024-01-01 09:15:00+05:30,2024-01-01 10:15:00+05:30,short,48207.55,48310.350000000006,48421.376923076925,48319.85,Trailing SL Hit,-112.29999999999563,9.65274,-121.95273999999563,116.91698893785474,-14258.347153520564,-1.4258347153520565,2024
580,580,2024-01-01 15:15:00+05:30,2024-01-04 09:15:00+05:30,short,48064.3,48226.84423076924,48326.64615384616,47892.85,Trailing SL Hit,171.45000000000437,9.595715,161.85428500000435,95.29394516932919,15423.733360211396,1.5423733360211396,2024
581,581,2024-01-05 13:45:00+05:30,2024-01-05 14:45:00+05:30,short,47905.0,47996.369230769225,48114.286538461536,48114.286538461536,Initial SL Hit,-209.2865384615361,9.601928653846155,-218.88846711538227,119.45345450201826,-26146.983547583837,-2.6146983547583837,2024
582,582,2024-01-08 09:45:00+05:30,2024-01-09 10:15:00+05:30,short,47985.95,48044.15576923077,48168.11346153846,47882.75,Trailing SL Hit,103.19999999999709,9.58687,93.61312999999708,137.23937714436568,12847.407653734133,1.2847407653734135,2024
583,583,2024-01-09 13:45:00+05:30,2024-01-11 09:15:00+05:30,short,47674.8,47759.99038461538,47892.105769230766,47503.5,Trailing SL Hit,171.3000000000029,9.51783,161.7821700000029,115.04526588731206,18612.272763476652,1.8612272763476654,2024
584,584,2024-01-17 09:15:00+05:30,2024-01-19 09:15:00+05:30,short,47030.35,48060.79807692308,48139.346153846156,46084.8,Trailing SL Hit,945.5499999999956,9.311515,936.2384849999956,22.542909561314904,21105.53949517738,2.110553949517738,2024
585,585,2024-01-19 13:15:00+05:30,2024-01-20 09:15:00+05:30,short,45748.6,45841.480769230766,46019.95384615384,46019.95384615384,Initial SL Hit,-271.353846153841,9.176855384615385,-280.5307015384564,92.13062705522343,-25845.46944097972,-2.584546944097972,2024
586,586,2024-01-23 10:15:00+05:30,2024-01-24 14:45:00+05:30,short,45682.5,45851.66730769231,46023.725000000006,45108.45,Trailing SL Hit,574.0500000000029,9.079095,564.9709050000029,73.2654406916245,41392.842332771135,4.139284233277114,2024
587,587,2024-01-25 09:15:00+05:30,2024-01-25 14:45:00+05:30,short,44900.55,45076.85384615384,45287.825,44872.45,Trailing SL Hit,28.10000000000582,8.9773,19.12270000000582,64.55361177457976,1234.4393518821323,0.12344393518821323,2024
588,588,2024-02-02 14:45:00+05:30,2024-02-06 15:15:00+05:30,short,45963.8,46116.10769230768,46345.3,45774.45,Trailing SL Hit,189.35000000000582,9.173825,180.17617500000583,65.53079947575361,11807.088794233672,1.1807088794233673,2024
589,589,2024-02-08 10:45:00+05:30,2024-02-09 12:15:00+05:30,short,45405.0,45705.95192307692,45864.7423076923,45404.65,Trailing SL Hit,0.3499999999985448,9.080964999999999,-8.730965000001454,54.37828884073939,-474.77493662846524,-0.04747749366284652,2024
590,590,2024-02-09 13:15:00+05:30,2024-02-09 14:15:00+05:30,short,45331.9,45380.911538461536,45578.75384615385,45578.75384615385,Initial SL Hit,-246.85384615384828,9.091065384615385,-255.94491153846366,101.27450063880751,-25920.69310710167,-2.592069310710167,2024
591,591,2024-02-12 10:15:00+05:30,2024-02-13 09:15:00+05:30,short,45228.1,45278.01730769231,45477.94423076923,45139.25,Trailing SL Hit,88.84999999999854,9.036735,79.81326499999855,100.06234653899719,7986.302580838671,0.7986302580838671,2024
592,592,2024-02-13 11:45:00+05:30,2024-02-13 12:45:00+05:30,short,45082.85,45133.67307692308,45332.6673076923,45332.6673076923,Initial SL Hit,-249.8173076923049,9.04155173076923,-258.85885942307414,100.07313036449825,-25904.816385050624,-2.5904816385050626,2024
593,593,2024-02-22 09:45:00+05:30,2024-02-22 14:15:00+05:30,short,46652.0,46945.93076923077,47110.480769230766,46786.85,Trailing SL Hit,-134.84999999999854,9.343885,-144.19388499999855,54.52791409756342,-7862.591774673859,-0.7862591774673859,2024
594,594,2024-02-26 09:45:00+05:30,2024-02-27 12:45:00+05:30,short,46645.35,46732.963461538464,46906.54423076923,46664.5,Trailing SL Hit,-19.150000000001455,9.330985000000002,-28.480985000001457,95.71421208796909,-2726.0350387644057,-0.27260350387644056,2024
595,595,2024-02-28 10:45:00+05:30,2024-02-29 13:45:00+05:30,short,46204.2,46521.967307692306,46648.95384615385,46144.1,Trailing SL Hit,60.099999999998545,9.234829999999999,50.86516999999854,56.21086858763662,2859.175386557715,0.28591753865577146,2024
596,596,2024-03-07 15:15:00+05:30,2024-03-12 09:15:00+05:30,short,47788.0,47849.66923076923,48005.35961538461,47720.05,Trailing SL Hit,67.94999999999709,9.550805,58.39919499999709,115.01676590549533,6716.886540384039,0.6716886540384038,2024
597,597,2024-03-12 10:15:00+05:30,2024-03-13 09:45:00+05:30,short,47237.1,47570.57307692308,47696.05576923078,47430.75,Trailing SL Hit,-193.65000000000146,9.466785000000002,-203.11678500000147,54.471479990110176,-11064.07188978309,-1.1064071889783091,2024
598,598,2024-03-13 10:45:00+05:30,2024-03-14 10:45:00+05:30,short,47232.6,47286.175,47458.649999999994,47064.5,Trailing SL Hit,168.09999999999854,9.429710000000002,158.67028999999854,110.59500110595215,17548.140898031586,1.7548140898031586,2024
599,599,2024-03-14 12:15:00+05:30,2024-03-18 11:45:00+05:30,short,46981.85,47059.567307692305,47223.21730769231,46589.45,Trailing SL Hit,392.40000000000146,9.35713,383.04287000000147,103.57657894526857,39674.2700639774,3.96742700639774,2024
600,600,2024-03-19 13:45:00+05:30,2024-03-20 09:15:00+05:30,short,46333.15,46408.76730769231,46575.149999999994,46493.1,Trailing SL Hit,-159.9499999999971,9.282625000000001,-169.23262499999709,103.30578512397005,-17482.709194215102,-1.7482709194215102,2024
601,601,2024-03-20 09:45:00+05:30,2024-03-20 12:15:00+05:30,short,46137.05,46381.99038461538,46541.02115384616,46461.8,Trailing SL Hit,-324.75,9.259885,-334.009885,61.885606835979,-20670.40442244056,-2.067040442244056,2024
602,602,2024-03-26 09:45:00+05:30,2024-03-27 09:15:00+05:30,short,46638.15,46735.398076923084,46854.794230769236,46807.45,Trailing SL Hit,-169.29999999999563,9.344560000000001,-178.64455999999564,115.39656473303269,-20614.968532243638,-2.061496853224364,2024
603,603,2024-04-03 09:15:00+05:30,2024-04-03 11:45:00+05:30,short,47335.95,47509.25961538462,47604.22692307693,47604.22692307693,Initial SL Hit,-268.2769230769336,9.494017692307693,-277.7709407692413,93.18729212065239,-25884.72180009172,-2.588472180009172,2024
604,604,2024-04-12 09:15:00+05:30,2024-04-18 10:45:00+05:30,short,48729.75,48786.44423076923,48904.855769230766,47719.8,Trailing SL Hit,1009.9499999999971,9.644955000000001,1000.3050449999971,142.77085278128877,142814.40431607503,14.281440431607503,2024
605,605,2024-04-18 13:15:00+05:30,2024-04-19 12:15:00+05:30,short,47277.7,47546.942307692305,47650.30576923077,47238.1,Trailing SL Hit,39.599999999998545,9.45158,30.148419999998545,67.09504270857455,2022.8095274959455,0.20228095274959454,2024
606,606,2024-04-26 14:45:00+05:30,2024-04-29 09:15:00+05:30,short,48154.75,48269.001923076925,48419.230769230766,48419.230769230766,Initial SL Hit,-264.4807692307659,9.657398076923077,-274.13816730768895,94.52483094597662,-25912.863920599153,-2.5912863920599154,2024
607,607,2024-05-02 11:45:00+05:30,2024-05-03 09:15:00+05:30,short,49254.35,49308.290384615386,49508.26153846154,49508.26153846154,Initial SL Hit,-253.9115384615434,9.876261153846155,-263.78779961538953,98.45948770770974,-25972.411613675245,-2.5972411613675246,2024
608,608,2024-05-03 09:45:00+05:30,2024-05-06 09:15:00+05:30,short,49253.7,49337.48846153846,49501.971153846156,49098.55,Trailing SL Hit,155.14999999999418,9.835225000000001,145.31477499999417,100.69635401739514,14632.668027357533,1.4632668027357534,2024
609,609,2024-05-06 12:45:00+05:30,2024-05-13 12:15:00+05:30,short,48900.3,48991.93076923077,49153.425,47455.1,Trailing SL Hit,1445.2000000000044,9.63554,1435.5644600000044,98.76543209876543,141784.1441975313,14.17841441975313,2024
610,610,2024-05-13 13:15:00+05:30,2024-05-13 13:45:00+05:30,short,47238.3,47386.37115384616,47555.963461538464,47555.963461538464,Initial SL Hit,-317.663461538461,9.479426346153847,-327.1428878846148,78.6996397978026,-25746.02743893211,-2.5746027438932106,2024
611,611,2024-05-15 13:15:00+05:30,2024-05-15 14:45:00+05:30,short,47585.55,47663.230769230766,47829.2,47718.2,Trailing SL Hit,-132.64999999999418,9.530375000000001,-142.18037499999417,102.60619741432627,-14588.587625692342,-1.4588587625692342,2024
612,612,2024-05-16 10:45:00+05:30,2024-05-16 11:45:00+05:30,short,47481.15,47689.69807692307,47806.34807692307,47806.34807692307,Initial SL Hit,-325.19807692306495,9.528749807692307,-334.72682673075724,76.87622336682661,-25732.534298622762,-2.5732534298622762,2024
613,613,2024-05-16 12:15:00+05:30,2024-05-16 14:15:00+05:30,short,47588.2,47651.73269230769,47796.584615384614,47746.4,Trailing SL Hit,-158.20000000000437,9.533460000000002,-167.73346000000436,119.97046880767715,-20123.061830934286,-2.0123061830934286,2024
614,614,2024-05-21 15:15:00+05:30,2024-05-22 15:15:00+05:30,short,47989.85,48071.271153846144,48167.86730769231,47906.05,Trailing SL Hit,83.79999999999563,9.58959,74.21040999999563,140.43578303751673,10421.79703788455,1.0421797037884548,2024
615,615,2024-05-28 14:45:00+05:30,2024-05-30 09:15:00+05:30,short,49151.9,49238.31923076923,49391.32884615385,48786.75,Trailing SL Hit,365.15000000000146,9.793865,355.3561350000015,104.41515465490825,37104.56579359561,3.7104565793595614,2024
616,616,2024-05-30 09:45:00+05:30,2024-05-30 12:15:00+05:30,short,48654.0,48837.088461538464,48958.9173076923,48753.4,Trailing SL Hit,-99.40000000000146,9.74074,-109.14074000000146,81.98944228258722,-8948.388402908979,-0.8948388402908979,2024
617,617,2024-06-04 09:15:00+05:30,2024-06-05 12:45:00+05:30,short,49096.8,49665.31538461538,49946.144230769234,48139.0,Trailing SL Hit,957.8000000000029,9.72358,948.0764200000029,29.434473202176324,27906.129978105353,2.790612997810535,2024
618,618,2024-06-11 15:15:00+05:30,2024-06-12 09:15:00+05:30,short,49652.25,49770.549999999996,49932.821153846155,49848.65,Trailing SL Hit,-196.40000000000146,9.95009,-206.35009000000144,89.10395690110121,-18386.609525898486,-1.8386609525898485,2024
619,619,2024-06-13 14:45:00+05:30,2024-06-14 09:15:00+05:30,short,49821.05,49887.19807692307,50022.625,50022.625,Initial SL Hit,-201.5749999999971,9.984367500000001,-211.55936749999708,124.02331638348188,-26238.294369341453,-2.623829436934145,2024
620,620,2024-06-21 12:45:00+05:30,2024-06-21 13:45:00+05:30,short,51293.3,51438.717307692306,51664.50961538462,51664.50961538462,Initial SL Hit,-371.20961538461415,10.295780961538462,-381.5053963461526,67.34739339684732,-25693.3940107445,-2.56933940107445,2024
621,621,2024-06-24 09:15:00+05:30,2024-06-24 10:15:00+05:30,short,51199.3,51471.53846153846,51655.60769230769,51477.6,Trailing SL Hit,-278.29999999999563,10.26769,-288.56768999999565,54.78759271746514,-15809.929071139499,-1.5809929071139497,2024
622,622,2024-06-28 12:15:00+05:30,2024-07-01 12:45:00+05:30,short,52607.55,52786.10769230769,52960.38269230769,52579.95,Trailing SL Hit,27.60000000000582,10.51875,17.08125000000582,70.85511219634557,1210.2938852042403,0.12102938852042402,2024
623,623,2024-07-02 09:15:00+05:30,2024-07-03 09:15:00+05:30,short,52217.45,52519.62884615385,52671.84423076923,52876.7,Gap,-659.25,10.509415,-669.759415,55.01830416657809,-36849.027212899404,-3.6849027212899403,2024
624,624,2024-07-05 09:15:00+05:30,2024-07-05 14:45:00+05:30,short,52396.5,52978.855769230766,53110.9923076923,52685.8,Trailing SL Hit,-289.3000000000029,10.508230000000001,-299.80823000000294,34.989879850136006,-10490.253945782044,-1.0490253945782044,2024
625,625,2024-07-05 15:15:00+05:30,2024-07-09 09:15:00+05:30,short,52633.15,52726.48269230768,52856.265384615384,52530.8,Trailing SL Hit,102.34999999999854,10.516395000000001,91.83360499999854,112.04964661265383,10289.922987415877,1.0289922987415876,2024
626,626,2024-07-10 09:15:00+05:30,2024-07-11 13:45:00+05:30,short,52299.4,52415.58269230769,52546.95961538462,52168.7,Trailing SL Hit,130.70000000000437,10.446810000000001,120.25319000000437,100.98577654177905,12143.86177377654,1.214386177377654,2024
627,627,2024-07-18 10:45:00+05:30,2024-07-18 11:45:00+05:30,short,52272.95,52386.30961538462,52513.32692307692,52427.85,Trailing SL Hit,-154.90000000000146,10.47008,-165.37008000000145,104.00332810649863,-17199.038689238077,-1.7199038689238078,2024
628,628,2024-07-19 10:45:00+05:30,2024-07-22 09:45:00+05:30,short,52298.1,52395.21923076923,52535.751923076925,52365.45,Trailing SL Hit,-67.34999999999854,10.466355,-77.81635499999854,105.1958666116397,-8185.958900783849,-0.8185958900783848,2024
629,629,2024-07-22 12:15:00+05:30,2024-07-22 14:45:00+05:30,short,52237.0,52306.61730769231,52452.653846153844,52309.8,Trailing SL Hit,-72.80000000000291,10.454680000000002,-83.2546800000029,115.92652042090364,-9651.425361156134,-0.9651425361156134,2024
630,630,2024-07-23 11:15:00+05:30,2024-07-26 12:15:00+05:30,short,52130.55,52205.80192307693,52348.48846153846,51061.55,Trailing SL Hit,1069.0,10.319210000000002,1058.68079,114.71128053085187,121442.62909431386,12.144262909431387,2024
631,631,2024-07-30 14:45:00+05:30,2024-07-31 09:45:00+05:30,short,51462.35,51537.755769230775,51804.92692307692,51606.85,Trailing SL Hit,-144.5,10.30692,-154.80692,72.97631076681286,-11297.237902773137,-1.1297237902773136,2024
632,632,2024-07-31 13:45:00+05:30,2024-07-31 14:45:00+05:30,short,51385.7,51476.846153846156,51657.21538461539,51547.45,Trailing SL Hit,-161.75,10.293315,-172.043315,92.07581380853658,-15841.028238943409,-1.5841028238943409,2024
633,633,2024-08-02 09:15:00+05:30,2024-08-02 13:15:00+05:30,short,51255.8,51522.161538461536,51639.64038461539,51558.35,Trailing SL Hit,-302.54999999999563,10.281414999999999,-312.8314149999956,65.13123944748598,-20375.09779706057,-2.037509779706057,2024
634,634,2024-08-02 14:45:00+05:30,2024-08-07 14:15:00+05:30,short,51341.7,51491.90961538461,51617.425,50038.5,Trailing SL Hit,1303.199999999997,10.138020000000001,1293.061979999997,90.67005168192755,117241.99655453529,11.724199655453528,2024
635,635,2024-08-13 09:45:00+05:30,2024-08-16 09:15:00+05:30,short,50355.75,50501.84807692308,50628.407692307694,50005.3,Trailing SL Hit,350.4499999999971,10.036105000000001,340.41389499999707,91.6900593869457,31212.57024869123,3.121257024869123,2024
636,636,2024-08-21 09:15:00+05:30,2024-08-21 14:45:00+05:30,short,50492.9,50577.25,50705.373076923075,50705.373076923075,Initial SL Hit,-212.47307692307368,10.119827307692308,-222.59290423076598,117.66196622196657,-26190.718778849827,-2.6190718778849824,2024
637,637,2024-08-28 15:15:00+05:30,2024-08-29 09:45:00+05:30,short,51049.35,51160.25769230769,51271.66730769231,51271.66730769231,Initial SL Hit,-222.31730769231217,10.232101730769232,-232.5494094230814,112.45188356904751,-26150.61911249511,-2.615061911249511,2024
638,638,2024-08-29 13:45:00+05:30,2024-08-30 09:15:00+05:30,short,51114.7,51166.682692307695,51255.053846153845,51428.65,Gap,-313.95000000000437,10.254335000000001,-324.2043350000044,178.12123205085777,-57747.67558642981,-5.7747675586429805,2024
639,639,2024-09-03 10:45:00+05:30,2024-09-03 13:45:00+05:30,short,51289.1,51344.36153846153,51441.31923076923,51397.35,Trailing SL Hit,-108.25,10.268645,-118.51864499999999,164.2368042044617,-19465.1234934431,-1.9465123493443102,2024
640,640,2024-09-04 09:15:00+05:30,2024-09-04 11:45:00+05:30,short,51268.7,51352.56538461538,51463.24230769231,51420.85,Trailing SL Hit,-152.15000000000146,10.268955,-162.41895500000146,128.5067515470216,-20871.932296712068,-2.0871932296712066,2024
641,641,2024-09-06 09:15:00+05:30,2024-09-09 13:15:00+05:30,short,51239.9,51391.605769230766,51464.81538461538,50846.5,Trailing SL Hit,393.40000000000146,10.208639999999999,383.19136000000145,111.15291220630279,42592.835596293924,4.2592835596293925,2024
642,642,2024-09-11 13:45:00+05:30,2024-09-12 09:15:00+05:30,short,51050.15,51116.97499999999,51253.76153846154,51253.76153846154,Initial SL Hit,-203.61153846154048,10.230391153846154,-213.84192961538662,122.7828255161589,-26256.116332004745,-2.6256116332004744,2024
643,643,2024-09-27 12:45:00+05:30,2024-10-04 10:45:00+05:30,short,53974.6,54126.21153846154,54224.25,52193.8,Trailing SL Hit,1780.7999999999956,10.61684,1770.1831599999957,100.14019627478412,177266.48908471715,17.726648908471716,2024
644,644,2024-10-04 11:15:00+05:30,2024-10-04 11:45:00+05:30,short,52127.6,52297.97307692308,52422.782692307694,52353.35,Trailing SL Hit,-225.75,10.448095,-236.198095,84.69331248574792,-20004.399068373375,-2.0004399068373377,2024
645,645,2024-10-04 12:15:00+05:30,2024-10-08 12:45:00+05:30,short,51845.45,52229.40000000001,52369.52692307693,51094.85,Trailing SL Hit,750.5999999999985,10.29403,740.3059699999985,47.70292088653922,35314.75711874261,3.5314757118742603,2024
646,646,2024-10-11 11:15:00+05:30,2024-10-14 09:15:00+05:30,short,51062.95,51226.64230769231,51375.48653846154,51375.48653846154,Initial SL Hit,-312.5365384615434,10.243843653846154,-322.78038211538956,79.9906472473975,-25819.4116841723,-2.5819411684172304,2024
647,647,2024-10-17 09:15:00+05:30,2024-10-18 09:45:00+05:30,short,51480.4,51814.5826923077,51925.90000000001,51555.3,Trailing SL Hit,-74.90000000000146,10.303570000000002,-85.20357000000146,56.11672278338853,-4781.345117845121,-0.47813451178451216,2024
648,648,2024-10-22 11:15:00+05:30,2024-10-24 09:45:00+05:30,short,51615.45,51911.730769230766,52109.22307692308,51647.55,Trailing SL Hit,-32.10000000000582,10.3263,-42.426300000005824,50.63054501834313,-2148.066692112026,-0.2148066692112026,2024
