Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year,Entry Time,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%
2023-11-10,19150,2023-11-16,6,PE,26.55,34.515,9.0,2023-11-10 15:29:00,26.45,9.0,17.55,1044.3864229765013,18328.9817232376,0.3555,17957.702349869454,250.0,1.7957702349869455,2023,09:15:00,18750,3.4,2.0,-1.4,-1462.1409921671018,-0.14621409921671016,1.6495561357702353
2023-11-12,19750,2023-11-16,4,CE,,,,,,,,,,,,,,2023,09:15:00,0,,,,,0.0,
2023-11-12,19350,2023-11-16,4,PE,,,,,,,,,,,,,,2023,09:15:00,0,,,,,0.0,
2023-11-13,19700,2023-11-16,3,CE,7.5,9.75,4.35,2023-11-13 15:30:00,8.2,4.25,3.1500000000000004,1015.2284263959392,3197.9695431472087,0.1185,3077.6649746192898,250.0,0.3077664974619289,2023,09:15:00,20100,1.15,0.85,-0.29999999999999993,-304.5685279187817,-0.03045685279187817,0.27730964467005076
2023-11-13,19300,2023-11-16,3,PE,17.45,22.685,22.685,2023-11-13 10:24:00,23.85,12.45,-5.234999999999999,1036.2694300518135,-5424.870466321243,0.40135,-5840.777202072539,250.0,-0.5840777202072539,2023,09:15:00,18900,2.15,1.85,-0.2999999999999998,-310.8808290155439,-0.03108808290155439,-0.6151658031088083
2023-11-15,19850,2023-11-16,1,CE,4.3,5.59,3.15,2023-11-15 15:30:00,4.65,1.85,1.15,1007.5566750629724,1158.690176322418,0.0745,1083.6272040302267,250.0,0.1083627204030226,2023,09:15:00,20250,0.95,0.35,-0.6,-604.5340050377835,-0.06045340050377834,0.047909319899244254
2023-11-15,19450,2023-11-16,1,PE,9.9,12.87,2.4,2023-11-15 15:30:00,9.55,2.4,7.5,1028.2776349614396,7712.082262210797,0.123,7585.604113110539,250.0,0.7585604113110539,2023,09:15:00,19050,1.4,0.7,-0.7,-719.7943444730076,-0.07197943444730076,0.6865809768637532
2023-11-16,19850,2023-11-16,0,CE,0.9,1.1700000000000002,1.1700000000000002,2023-11-16 09:41:00,36.1,0.05,-0.2700000000000001,1007.5566750629724,-272.04030226700263,0.0207,-292.89672544080616,250.0,-0.0292896725440806,2023,09:15:00,20250,0.3,0.25,-0.04999999999999999,-50.37783375314861,-0.0050377833753148605,-0.03432745591939546
2023-11-16,19500,2023-11-16,0,PE,2.0,2.6,0.05,2023-11-16 15:30:00,2.2,0.05,1.95,1025.6410256410256,2000.0,0.0204999999999999,1978.974358974359,250.0,0.1978974358974358,2023,09:15:00,19100,0.45,0.05,-0.4,-410.2564102564103,-0.04102564102564103,0.15687179487179476
2023-11-17,19850,2023-11-23,6,CE,56.85,73.905,73.905,2023-11-17 09:44:00,94.65,58.3,-17.055,1007.5566750629724,-17183.879093198993,1.30755,-18501.30982367758,250.0,-1.8501309823677576,2023,09:15:00,20250,3.4,4.45,1.0500000000000003,1057.9345088161213,0.10579345088161213,-1.7443375314861456
2023-11-17,19500,2023-11-23,6,PE,22.0,28.6,16.95,2023-11-17 15:30:00,22.6,15.45,5.050000000000001,1025.6410256410256,5179.487179487181,0.3895,4780.000000000001,250.0,0.4780000000000001,2023,09:15:00,19100,4.05,4.1,0.04999999999999982,51.2820512820511,0.00512820512820511,0.4831282051282052
2023-11-20,19950,2023-11-23,3,CE,28.2,36.66,14.6,2023-11-20 15:29:00,28.1,13.45,13.6,1002.5062656641604,13634.085213032582,0.428,13205.01253132832,250.0,1.320501253132832,2023,09:15:00,20350,2.45,1.7,-0.7500000000000002,-751.8796992481206,-0.07518796992481205,1.2453132832080198
2023-11-20,19550,2023-11-23,3,PE,23.6,30.680000000000003,30.680000000000003,2023-11-20 11:14:00,36.2,17.15,-7.080000000000002,1023.0179028132992,-7242.966751918161,0.5428000000000001,-7798.26086956522,250.0,-0.779826086956522,2023,09:15:00,19150,4.05,3.45,-0.5999999999999996,-613.8107416879792,-0.061381074168797914,-0.8412071611253199
2023-11-21,19950,2023-11-23,2,CE,17.35,22.555000000000003,22.555000000000003,2023-11-21 12:18:00,32.5,14.25,-5.205000000000002,1002.5062656641604,-5218.045112781957,0.39905,-5618.09523809524,250.0,-0.561809523809524,2023,09:15:00,20350,1.85,1.5,-0.3500000000000001,-350.8771929824562,-0.035087719298245626,-0.5968972431077696
2023-11-21,19550,2023-11-23,2,PE,11.85,15.405,5.9,2023-11-21 15:30:00,11.1,5.8,5.949999999999999,1023.0179028132992,6086.95652173913,0.1775,5905.370843989769,250.0,0.5905370843989769,2023,09:15:00,19150,1.9,1.6,-0.2999999999999998,-306.9053708439896,-0.030690537084398957,0.559846547314578
2023-11-22,20000,2023-11-23,1,CE,7.3,9.49,2.7,2023-11-22 15:30:00,9.05,2.3,4.6,1000.0,4600.0,0.1,4500.0,250.0,0.45,2023,09:15:00,20400,0.95,0.35,-0.6,-600.0,-0.06,0.39
2023-11-22,19600,2023-11-23,1,PE,7.35,9.555,9.555,2023-11-22 12:19:00,22.35,2.25,-2.205,1020.408163265306,-2250.0,0.16905,-2422.5,250.0,-0.24225,2023,09:15:00,19200,1.3,1.15,-0.15000000000000013,-153.06122448979605,-0.015306122448979604,-0.2575561224489796
2023-11-23,20050,2023-11-23,0,CE,0.85,1.105,1.105,2023-11-23 09:24:00,1.2,0.05,-0.255,997.5062344139652,-254.3640897755611,0.01955,-273.8653366583541,250.0,-0.0273865336658354,2023,09:15:00,20450,0.3,0.3,0.0,0.0,0.0,-0.0273865336658354
2023-11-23,19650,2023-11-23,0,PE,1.75,2.275,2.275,2023-11-23 10:33:00,3.15,0.05,-0.5249999999999999,1017.8117048346056,-534.3511450381678,0.04025,-575.3180661577607,250.0,-0.057531806615776,2023,09:15:00,19250,0.45,0.3,-0.15000000000000002,-152.67175572519088,-0.015267175572519087,-0.07279898218829509
2023-11-24,20000,2023-11-30,6,CE,34.75,45.175,16.85,2023-11-24 15:30:00,32.4,16.75,17.9,1000.0,17900.0,0.516,17384.0,250.0,1.7384,2023,09:15:00,20400,2.2,1.3,-0.9000000000000001,-900.0000000000001,-0.09000000000000001,1.6483999999999999
2023-11-24,19600,2023-11-30,6,PE,16.85,21.905,21.905,2023-11-24 09:58:00,23.3,14.45,-5.055,1020.408163265306,-5158.163265306122,0.38755,-5553.622448979591,250.0,-0.5553622448979592,2023,09:15:00,19200,3.6,3.5,-0.10000000000000009,-102.04081632653069,-0.010204081632653069,-0.5655663265306122
2023-11-28,20050,2023-11-30,2,CE,10.7,13.91,13.91,2023-11-28 14:29:00,19.85,6.1,-3.210000000000001,997.5062344139652,-3201.995012468829,0.2461,-3447.481296758106,250.0,-0.3447481296758106,2023,09:15:00,20450,1.1,0.65,-0.45000000000000007,-448.8778054862844,-0.04488778054862844,-0.38963591022443905
2023-11-28,19650,2023-11-30,2,PE,13.95,18.135,4.5,2023-11-28 15:30:00,15.2,4.5,9.45,1017.8117048346056,9618.320610687022,0.1845,9430.534351145036,250.0,0.9430534351145036,2023,09:15:00,19250,2.15,1.55,-0.5999999999999999,-610.6870229007633,-0.06106870229007633,0.8819847328244272
2023-11-29,20200,2023-11-30,1,CE,2.75,3.575,3.575,2023-11-29 09:22:00,19.8,2.7,-0.8250000000000002,990.0990099009902,-816.831683168317,0.06325,-879.4554455445547,250.0,-0.0879455445544554,2023,09:15:00,20600,0.6,0.6,0.0,0.0,0.0,-0.0879455445544554
2023-11-29,19800,2023-11-30,1,PE,8.45,10.985,4.25,2023-11-29 15:30:00,8.6,3.6,4.199999999999999,1010.1010101010102,4242.424242424242,0.127,4114.141414141414,250.0,0.4114141414141414,2023,09:15:00,19400,1.5,2.5,1.0,1010.1010101010102,0.10101010101010102,0.5124242424242424
2023-11-30,20300,2023-11-30,0,CE,2.35,3.055,0.05,2023-11-30 15:29:00,2.8,0.05,2.3000000000000003,985.2216748768471,2266.009852216749,0.024,2242.3645320197047,250.0,0.2242364532019704,2023,09:15:00,20700,0.3,0.05,-0.25,-246.3054187192118,-0.024630541871921176,0.1996059113300492
2023-11-30,19900,2023-11-30,0,PE,3.05,3.965,3.965,2023-11-30 09:49:00,10.0,0.05,-0.915,1005.0251256281408,-919.5979899497488,0.07015,-990.100502512563,250.00000000000009,-0.0990100502512563,2023,09:15:00,19500,1.0,1.1,0.10000000000000009,100.50251256281418,0.010050251256281418,-0.08895979899497487
2023-12-01,20400,2023-12-07,6,CE,,,,,,,,,,,,,,2023,09:15:00,0,,,,,0.0,
2023-12-01,20000,2023-12-07,6,PE,,,,,,,,,,,,,,2023,09:15:00,0,,,,,0.0,
2023-12-04,20800,2023-12-07,3,CE,27.35,35.555,35.555,2023-12-04 13:20:00,71.65,18.9,-8.204999999999998,961.5384615384615,-7889.423076923076,0.62905,-8494.278846153846,250.00000000000009,-0.8494278846153847,2023,09:15:00,21200,2.5,2.85,0.3500000000000001,336.5384615384616,0.033653846153846166,-0.8157740384615385
2023-12-04,20400,2023-12-07,3,PE,44.2,57.46000000000001,22.5,2023-12-04 15:30:00,45.8,20.0,21.700000000000003,980.3921568627452,21274.509803921574,0.667,20620.588235294123,250.00000000000009,2.062058823529412,2023,09:15:00,20000,7.45,7.7,0.25,245.0980392156863,0.02450980392156863,2.0865686274509807
2023-12-05,21000,2023-12-07,2,CE,19.65,25.545,25.545,2023-12-05 09:44:00,52.45,18.95,-5.895,952.3809523809524,-5614.285714285714,0.4519499999999999,-6044.714285714285,250.0,-0.6044714285714285,2023,09:15:00,21400,2.55,4.2,1.6500000000000004,1571.4285714285718,0.1571428571428572,-0.44732857142857135
2023-12-05,20600,2023-12-07,2,PE,47.2,61.36000000000001,15.55,2023-12-05 15:30:00,52.8,14.45,31.65,970.873786407767,30728.155339805828,0.6275000000000001,30118.932038834955,250.0,3.011893203883496,2023,09:15:00,20200,9.35,5.35,-4.0,-3883.495145631068,-0.3883495145631068,2.6235436893203894
2023-12-06,21150,2023-12-07,1,CE,22.5,29.25,5.45,2023-12-06 15:30:00,20.4,4.95,17.05,945.6264775413712,16122.931442080378,0.2795,15858.628841607568,250.0,1.585862884160757,2023,09:15:00,21550,2.8,0.55,-2.25,-2127.6595744680853,-0.2127659574468085,1.3730969267139483
2023-12-06,20750,2023-12-07,1,PE,20.15,26.195,26.195,2023-12-06 09:36:00,29.9,6.85,-6.045000000000002,963.855421686747,-5826.506024096388,0.46345,-6273.20481927711,250.0,-0.627320481927711,2023,09:15:00,20350,4.6,5.75,1.1500000000000004,1108.4337349397595,0.11084337349397594,-0.516477108433735
2023-12-07,21150,2023-12-07,0,CE,1.4,1.82,0.05,2023-12-07 15:29:00,1.3,0.05,1.35,945.6264775413712,1276.5957446808509,0.0144999999999999,1262.8841607565012,250.0,0.1262884160756501,2023,09:15:00,21550,0.5,0.05,-0.45,-425.53191489361706,-0.04255319148936171,0.0837352245862884
2023-12-07,20700,2023-12-07,0,PE,4.95,6.4350000000000005,0.05,2023-12-07 15:29:00,4.55,0.05,4.9,966.1835748792272,4734.299516908213,0.05,4685.990338164252,250.0,0.4685990338164252,2023,09:15:00,20300,0.65,0.05,-0.6,-579.7101449275362,-0.057971014492753624,0.4106280193236716
2023-12-08,21150,2023-12-14,6,CE,55.3,71.89,55.85,2023-12-08 15:30:00,69.8,27.9,-0.5500000000000043,945.6264775413712,-520.0945626477582,1.1115000000000002,-1571.1583924349925,250.0,-0.1571158392434992,2023,09:15:00,21550,6.05,5.4,-0.6499999999999995,-614.6572104018908,-0.061465721040189075,-0.21858156028368828
2023-12-08,20700,2023-12-14,6,PE,27.35,35.555,35.555,2023-12-08 13:02:00,42.15,16.05,-8.204999999999998,966.1835748792272,-7927.536231884056,0.62905,-8535.314009661834,250.0,-0.8535314009661834,2023,09:15:00,20300,6.3,6.25,-0.04999999999999982,-48.30917874396119,-0.004830917874396119,-0.8583623188405796
2023-12-11,21150,2023-12-14,3,CE,45.0,58.5,37.4,2023-12-11 15:30:00,53.95,32.7,7.600000000000001,945.6264775413712,7186.761229314422,0.8240000000000001,6407.565011820333,250.0,0.6407565011820333,2023,09:15:00,21550,4.05,2.6,-1.4499999999999997,-1371.158392434988,-0.1371158392434988,0.5036406619385345
2023-12-11,20750,2023-12-14,3,PE,22.0,28.6,17.15,2023-12-11 15:30:00,27.35,14.05,4.850000000000001,963.855421686747,4674.698795180724,0.3915,4297.349397590363,250.0,0.4297349397590363,2023,09:15:00,20350,4.6,3.2,-1.3999999999999995,-1349.3975903614453,-0.13493975903614452,0.2947951807228918
2023-12-12,21250,2023-12-14,2,CE,21.15,27.495,7.45,2023-12-12 15:30:00,21.1,5.85,13.7,941.1764705882354,12894.117647058823,0.286,12624.94117647059,250.0,1.262494117647059,2023,09:15:00,21700,1.6,1.55,-0.050000000000000044,-47.05882352941181,-0.004705882352941181,1.2577882352941179
2023-12-12,20800,2023-12-14,2,PE,17.0,22.1,22.1,2023-12-12 10:19:00,39.9,14.4,-5.100000000000001,961.5384615384615,-4903.846153846156,0.391,-5279.807692307694,250.00000000000009,-0.5279807692307694,2023,09:15:00,20400,3.2,3.25,0.04999999999999982,48.07692307692291,0.0048076923076922915,-0.5231730769230771
2023-12-13,21150,2023-12-14,1,CE,12.8,16.64,3.15,2023-12-13 15:29:00,12.25,2.1,9.65,945.6264775413712,9125.295508274232,0.1595,8974.468085106384,250.0,0.8974468085106384,2023,09:15:00,21550,1.65,0.55,-1.0999999999999999,-1040.1891252955081,-0.10401891252955081,0.7934278959810876
2023-12-13,20700,2023-12-14,1,PE,12.6,16.38,16.38,2023-12-13 09:59:00,27.3,2.65,-3.78,966.1835748792272,-3652.1739130434776,0.2898,-3932.1739130434776,250.0,-0.3932173913043478,2023,09:15:00,20300,1.45,1.35,-0.09999999999999987,-96.6183574879226,-0.009661835748792258,-0.40287922705314005
2023-12-14,21300,2023-12-14,0,CE,1.65,2.145,2.145,2023-12-14 09:31:00,3.7,0.05,-0.4950000000000001,938.9671361502348,-464.7887323943663,0.03795,-500.42253521126776,250.0,-0.0500422535211267,2023,09:15:00,21750,0.4,0.3,-0.10000000000000003,-93.8967136150235,-0.009389671361502351,-0.05943192488262905
2023-12-14,20900,2023-12-14,0,PE,1.95,2.535,0.05,2023-12-14 15:29:00,2.05,0.05,1.9,956.9377990430622,1818.1818181818185,0.02,1799.043062200957,250.0,0.1799043062200957,2023,09:15:00,20500,0.6,0.05,-0.5499999999999999,-526.3157894736842,-0.05263157894736841,0.1272727272727273
2023-12-15,21500,2023-12-21,6,CE,51.95,67.53500000000001,67.53500000000001,2023-12-15 13:59:00,144.3,39.3,-15.585000000000008,930.2325581395348,-14497.674418604658,1.1948500000000002,-15609.16279069768,250.0,-1.5609162790697677,2023,09:15:00,21950,5.35,5.05,-0.2999999999999998,-279.0697674418603,-0.02790697674418603,-1.5888232558139537
2023-12-15,21050,2023-12-21,6,PE,28.05,36.465,21.3,2023-12-15 15:30:00,33.05,19.95,6.75,950.1187648456056,6413.301662707839,0.4935,5944.418052256532,250.0,0.5944418052256533,2023,09:15:00,20650,6.2,9.2,2.999999999999999,2850.3562945368158,0.2850356294536816,0.8794774346793348
2023-12-18,21650,2023-12-21,3,CE,29.7,38.61,38.61,2023-12-18 09:24:00,50.85,20.45,-8.91,923.7875288683604,-8230.94688221709,0.6831,-8861.986143187067,250.0,-0.8861986143187067,2023,09:15:00,22100,3.25,5.0,1.75,1616.6281755196305,0.16166281755196307,-0.7245357967667436
2023-12-18,21200,2023-12-21,3,PE,41.8,54.34,31.35,2023-12-18 15:30:00,40.75,26.95,10.449999999999996,943.3962264150944,9858.490566037732,0.7315,9168.39622641509,250.0,0.9168396226415092,2023,09:15:00,20800,9.05,4.3,-4.750000000000001,-4481.132075471699,-0.4481132075471699,0.4687264150943393
2023-12-19,21700,2023-12-21,2,CE,16.65,21.645,21.645,2023-12-19 14:35:00,23.95,8.15,-4.995000000000001,921.6589861751152,-4603.686635944701,0.38295,-4956.635944700462,250.0,-0.4956635944700461,2023,09:15:00,22150,2.5,1.85,-0.6499999999999999,-599.0783410138248,-0.059907834101382486,-0.5555714285714286
2023-12-19,21250,2023-12-21,2,PE,32.2,41.86000000000001,41.86000000000001,2023-12-19 10:04:00,46.9,13.6,-9.660000000000004,941.1764705882354,-9091.764705882357,0.7406,-9788.800000000005,250.0,-0.9788800000000004,2023,09:15:00,20800,3.4,4.2,0.8000000000000003,752.9411764705885,0.07529411764705886,-0.9035858823529416
2023-12-20,21750,2023-12-21,1,CE,11.8,15.340000000000002,15.340000000000002,2023-12-20 09:23:00,16.8,2.15,-3.540000000000001,919.5402298850574,-3255.172413793104,0.2714,-3504.735632183909,250.0,-0.3504735632183908,2023,09:15:00,22200,1.35,1.4,0.04999999999999982,45.97701149425271,0.004597701149425271,-0.34587586206896553
2023-12-20,21350,2023-12-21,1,PE,13.15,17.095000000000002,17.095000000000002,2023-12-20 11:52:00,265.0,7.55,-3.945000000000002,936.768149882904,-3695.550351288058,0.30245,-3978.875878220143,250.0,-0.3978875878220143,2023,09:15:00,20900,2.3,3.0,0.7000000000000002,655.7377049180329,0.0655737704918033,-0.332313817330211
2023-12-21,21250,2023-12-21,0,CE,5.15,6.695,6.695,2023-12-21 09:17:00,45.7,1.0,-1.545,941.1764705882354,-1454.1176470588236,0.11845,-1565.6,250.0,-0.15656,2023,09:15:00,21700,1.05,1.35,0.30000000000000004,282.35294117647067,0.028235294117647067,-0.12832470588235295
2023-12-21,20800,2023-12-21,0,PE,16.75,21.775,0.05,2023-12-21 15:29:00,14.0,0.05,16.7,961.5384615384615,16057.692307692309,0.168,15896.153846153848,250.00000000000009,1.5896153846153849,2023,09:15:00,20400,1.1,0.05,-1.05,-1009.6153846153846,-0.10096153846153846,1.4886538461538463
2023-12-22,21500,2023-12-28,6,CE,63.55,82.615,82.615,2023-12-22 09:52:00,125.0,48.2,-19.065,930.2325581395348,-17734.88372093023,1.46165,-19094.55813953488,250.0,-1.909455813953488,2023,09:15:00,21950,6.6,8.65,2.0500000000000007,1906.976744186047,0.1906976744186047,-1.7187581395348834
2023-12-22,21100,2023-12-28,6,PE,59.45,77.28500000000001,32.05,2023-12-22 15:30:00,70.2,32.0,27.40000000000001,947.8672985781992,25971.563981042666,0.915,25104.265402843608,250.0,2.5104265402843606,2023,09:15:00,20700,13.1,9.75,-3.3499999999999996,-3175.355450236967,-0.31753554502369674,2.192890995260664
2023-12-26,21600,2023-12-28,2,CE,28.6,37.18,37.18,2023-12-26 09:59:00,69.2,26.95,-8.579999999999998,925.925925925926,-7944.444444444443,0.6578,-8553.518518518518,250.0,-0.8553518518518518,2023,09:15:00,22050,2.55,2.55,0.0,0.0,0.0,-0.8553518518518518
2023-12-26,21150,2023-12-28,2,PE,39.15,50.895,14.25,2023-12-26 15:29:00,40.55,14.25,24.9,945.6264775413712,23546.09929078014,0.534,23041.13475177305,250.0,2.3041134751773047,2023,09:15:00,20750,8.6,3.85,-4.75,-4491.725768321513,-0.4491725768321513,1.8549408983451534
2023-12-27,21700,2023-12-28,1,CE,19.5,25.35,25.35,2023-12-27 09:41:00,66.45,12.95,-5.850000000000001,921.6589861751152,-5391.705069124425,0.4485,-5805.069124423964,250.0,-0.5805069124423964,2023,09:15:00,22150,1.3,1.15,-0.15000000000000013,-138.2488479262674,-0.01382488479262674,-0.5943317972350232
2023-12-27,21300,2023-12-28,1,PE,18.4,23.92,8.15,2023-12-27 15:30:00,18.05,6.75,10.249999999999998,938.9671361502348,9624.413145539904,0.2654999999999999,9375.117370892018,250.0,0.9375117370892018,2023,09:15:00,20850,2.75,3.15,0.3999999999999999,375.58685446009383,0.037558685446009384,0.9750704225352111
2023-12-28,21950,2023-12-28,0,CE,4.35,5.654999999999999,5.654999999999999,2023-12-28 09:20:00,7.3,0.05,-1.3049999999999995,911.1617312072892,-1189.0660592255124,0.1000499999999999,-1280.2277904328016,250.0,-0.1280227790432801,2023,09:15:00,22400,0.6,0.75,0.15000000000000002,136.67425968109342,0.013667425968109343,-0.11435535307517077
2023-12-28,21500,2023-12-28,0,PE,8.55,11.115000000000002,0.15,2023-12-28 15:30:00,10.7,0.1,8.4,930.2325581395348,7813.953488372093,0.087,7733.023255813953,250.0,0.7733023255813953,2023,09:15:00,21050,1.65,0.05,-1.5999999999999999,-1488.3720930232555,-0.14883720930232555,0.6244651162790698
2023-12-29,21950,2024-01-04,6,CE,83.25,108.225,55.35,2023-12-29 15:30:00,95.85,52.1,27.9,800.8008008008005,22342.342342342334,1.386,21232.432432432423,219.71971971971965,2.1232432432432424,2023,09:15:00,22400,10.65,4.95,-5.7,-4564.564564564563,-0.45645645645645627,1.666786786786786
2023-12-29,21500,2024-01-04,6,PE,62.8,81.64,40.35,2023-12-29 15:30:00,74.3,34.1,22.45,930.2325581395348,20883.720930232557,1.0315,19924.186046511622,250.0,1.9924186046511625,2023,09:15:00,21050,11.15,5.4,-5.75,-5348.837209302325,-0.5348837209302325,1.45753488372093
2024-01-01,21950,2024-01-04,3,CE,41.3,53.69,53.69,2024-01-01 14:01:00,98.05,24.3,-12.39,911.1617312072892,-11289.293849658316,0.9499,-12154.80637813212,250.0,-1.215480637813212,2024,09:15:00,22400,3.65,3.45,-0.19999999999999973,-182.2323462414576,-0.01822323462414576,-1.2337038724373577
2024-01-01,21500,2024-01-04,3,PE,45.25,58.825,29.95,2024-01-01 15:30:00,45.6,14.25,15.3,930.2325581395348,14232.558139534884,0.752,13533.023255813952,250.0,1.3533023255813954,2024,09:15:00,21050,5.85,3.6,-2.2499999999999996,-2093.023255813953,-0.20930232558139528,1.1440000000000001
2024-01-02,21950,2024-01-04,2,CE,28.25,36.725,9.9,2024-01-02 15:30:00,32.25,8.95,18.35,911.1617312072892,16719.81776765376,0.3815,16372.20956719818,250.0,1.6372209567198182,2024,09:15:00,22400,2.95,2.6,-0.3500000000000001,-318.9066059225513,-0.031890660592255135,1.605330296127563
2024-01-02,21550,2024-01-04,2,PE,33.4,43.42,43.42,2024-01-02 09:56:00,93.15,27.45,-10.020000000000003,928.0742459396752,-9299.303944315549,0.7682,-10012.250580046406,250.0,-1.001225058004641,2024,09:15:00,21100,3.6,3.6,0.0,0.0,0.0,-1.001225058004641
2024-01-03,21900,2024-01-04,1,CE,10.0,13.0,1.25,2024-01-03 15:30:00,10.2,1.25,8.75,913.24200913242,7990.867579908676,0.1125,7888.127853881278,250.0,0.7888127853881278,2024,09:15:00,22350,1.95,0.65,-1.2999999999999998,-1187.2146118721457,-0.11872146118721458,0.6700913242009132
2024-01-03,21450,2024-01-04,1,PE,30.3,39.39,39.39,2024-01-03 10:20:00,41.4,19.2,-9.09,932.4009324009324,-8475.524475524477,0.6969,-9125.314685314685,250.0,-0.9125314685314684,2024,09:15:00,21000,2.35,2.65,0.2999999999999998,279.72027972027956,0.027972027972027958,-0.8845594405594405
2024-01-04,21800,2024-01-04,0,CE,1.85,2.405,0.1,2024-01-04 15:30:00,1.7,0.05,1.75,917.4311926605504,1605.5045871559632,0.0195,1587.6146788990825,250.0,0.1587614678899082,2024,09:15:00,22250,0.45,0.05,-0.4,-366.9724770642202,-0.03669724770642202,0.12206422018348617
2024-01-04,21400,2024-01-04,0,PE,4.5,5.8500000000000005,0.05,2024-01-04 15:30:00,4.0,0.05,4.45,934.5794392523364,4158.878504672897,0.0455,4116.355140186916,250.0,0.4116355140186916,2024,09:15:00,20950,0.45,0.05,-0.4,-373.8317757009346,-0.03738317757009346,0.3742523364485981
2024-01-05,21900,2024-01-11,6,CE,58.25,75.72500000000001,38.2,2024-01-05 15:30:00,58.3,26.4,20.05,913.24200913242,18310.50228310502,0.9645,17429.6803652968,250.0,1.74296803652968,2024,09:15:00,22350,4.25,2.05,-2.2,-2009.132420091324,-0.2009132420091324,1.5420547945205476
2024-01-05,21500,2024-01-11,6,PE,35.95,46.73500000000001,46.73500000000001,2024-01-05 10:49:00,68.2,30.85,-10.785000000000004,930.2325581395348,-10032.558139534887,0.8268500000000001,-10801.72093023256,250.0,-1.080172093023256,2024,09:15:00,21050,5.1,6.35,1.25,1162.7906976744184,0.11627906976744184,-0.963893023255814
2024-01-08,21950,2024-01-11,3,CE,24.95,32.435,7.55,2024-01-08 15:30:00,31.3,7.55,17.4,911.1617312072892,15854.214123006834,0.325,15558.086560364463,250.0,1.5558086560364466,2024,09:15:00,22400,1.95,1.6,-0.34999999999999987,-318.9066059225511,-0.03189066059225511,1.5239179954441915
2024-01-08,21550,2024-01-11,3,PE,42.45,55.185,55.185,2024-01-08 09:38:00,120.85,35.7,-12.735,928.0742459396752,-11819.025522041762,0.97635,-12725.150812064963,250.0,-1.2725150812064965,2024,09:15:00,21100,4.5,5.7,1.2000000000000002,1113.6890951276105,0.11136890951276104,-1.1611461716937355
2024-01-09,21850,2024-01-11,2,CE,23.85,31.005000000000003,31.005000000000003,2024-01-09 10:42:00,39.85,7.7,-7.155000000000001,915.3318077803204,-6549.199084668193,0.5485500000000001,-7051.304347826088,250.0,-0.7051304347826087,2024,09:15:00,22300,2.1,1.35,-0.75,-686.4988558352403,-0.06864988558352403,-0.7737803203661328
2024-01-09,21450,2024-01-11,2,PE,21.0,27.3,27.3,2024-01-09 09:41:00,50.35,13.4,-6.300000000000001,932.4009324009324,-5874.125874125875,0.483,-6324.475524475525,250.0,-0.6324475524475526,2024,09:15:00,21000,1.75,2.1,0.3500000000000001,326.34032634032644,0.032634032634032646,-0.5998135198135199
2024-01-10,21750,2024-01-11,1,CE,15.0,19.5,19.5,2024-01-10 09:44:00,30.3,7.5,-4.5,919.5402298850574,-4137.931034482758,0.345,-4455.172413793103,250.0,-0.4455172413793103,2024,09:15:00,22200,1.55,1.7,0.1499999999999999,137.93103448275855,0.013793103448275855,-0.4317241379310345
2024-01-10,21300,2024-01-11,1,PE,15.8,20.540000000000003,20.540000000000003,2024-01-10 09:27:00,30.35,1.8,-4.740000000000002,938.9671361502348,-4450.704225352115,0.3634,-4791.924882629111,250.0,-0.479192488262911,2024,09:15:00,20850,1.05,1.65,0.5999999999999999,563.3802816901407,0.05633802816901407,-0.42285446009389693
2024-01-11,21900,2024-01-11,0,CE,1.5,1.95,0.05,2024-01-11 15:29:00,1.75,0.05,1.45,913.24200913242,1324.2009132420092,0.0155,1310.0456621004564,250.0,0.1310045662100456,2024,09:15:00,22350,0.35,0.05,-0.3,-273.97260273972597,-0.027397260273972598,0.10360730593607301
2024-01-11,21450,2024-01-11,0,PE,2.25,2.9250000000000003,2.9250000000000003,2024-01-11 09:41:00,3.15,0.05,-0.6750000000000003,932.4009324009324,-629.3706293706297,0.05175,-677.6223776223778,250.0,-0.0677622377622377,2024,09:15:00,21000,0.55,0.35,-0.20000000000000007,-186.48018648018655,-0.01864801864801865,-0.08641025641025636
2024-01-12,22000,2024-01-18,6,CE,36.85,47.905,47.905,2024-01-12 10:04:00,126.4,31.8,-11.055,909.090909090909,-10049.999999999998,0.84755,-10820.499999999998,250.0,-1.0820499999999995,2024,09:15:00,22450,3.0,2.8,-0.20000000000000018,-181.81818181818196,-0.018181818181818195,-1.1002318181818178
2024-01-12,21550,2024-01-18,6,PE,65.55,85.215,27.55,2024-01-12 15:29:00,60.95,27.55,38.0,928.0742459396752,35266.821345707656,0.931,34402.78422273782,250.0,3.440278422273782,2024,09:15:00,21100,9.3,6.5,-2.8000000000000007,-2598.607888631091,-0.2598607888631091,3.1804176334106726
