,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Cumulative ROI%,Max Cumulative ROI%,DD
218,2023-07-21,Friday,2023-07-27,6,19850,C,71.45,14:35:00,146.95,0.05,2023-07-27,15:25:00,0,EOD exit,71.4,0.715,397.3509933774835,28086.754966887424,2.808675496688742,2023,7,95.0,0.05,2.8370860927152326,98.59271523178809,2023-07-21 14:35:00,425.9712298642005,425.9712298642005,0.0
534,2023-07-26,Wednesday,2023-07-27,1,19700,P,42.5,09:15:00,65.0,65.0,2023-07-27,14:35:00,0,SL hit,-22.5,1.075,1015.2284263959391,-23934.010152284263,-2.3934010152284264,2023,7,92.1,4.1,3.8984771573604062,250.0,2023-07-26 09:15:00,423.57782884897205,425.9712298642005,-2.3934010152284486
219,2023-07-28,Friday,2023-08-03,6,19700,C,65.75,11:35:00,129.75,0.1,2023-08-03,15:25:00,0,EOD exit,65.65,0.6585,468.75,30464.765625,3.0464765625,2023,8,127.95,0.05,3.0796875000000004,115.4296875,2023-07-28 11:35:00,426.62430541147205,426.62430541147205,0.0
535,2023-07-31,Monday,2023-08-03,3,19650,P,69.3,09:55:00,106.45,106.45,2023-08-02,10:45:00,0,SL hit,-37.150000000000006,1.7575,807.5370121130551,-31419.246298788694,-3.1419246298788694,2023,8,107.65,22.15,3.8075370121130545,198.35127860026915,2023-07-31 09:55:00,423.4823807815932,426.62430541147205,-3.141924629878872
536,2023-08-04,Friday,2023-08-10,6,19450,P,69.05,11:15:00,110.75,0.05,2023-08-10,15:25:00,0,EOD exit,69.0,0.691,719.4244604316547,49143.1654676259,4.91431654676259,2023,8,89.45,0.05,4.964028776978417,174.91007194244602,2023-08-04 11:15:00,428.39669732835574,428.39669732835574,0.0
220,2023-08-08,Tuesday,2023-08-10,2,19650,C,34.15,11:05:00,61.9,0.05,2023-08-10,15:25:00,0,EOD exit,34.1,0.34199999999999997,1017.8117048346055,34359.287531806614,3.4359287531806615,2023,8,47.85,0.05,3.470737913486005,250.0,2023-08-08 11:05:00,431.83262608153643,431.83262608153643,0.0
221,2023-08-18,Friday,2023-08-24,6,19350,C,51.9,13:05:00,90.0,90.0,2023-08-18,14:05:00,0,SL hit,-38.1,1.419,787.4015748031496,-31117.322834645667,-3.111732283464567,2023,8,91.55,51.55,0.027559055118110347,190.4527559055118,2023-08-18 13:05:00,428.72089379807187,431.83262608153643,-3.111732283464562
537,2023-08-21,Monday,2023-08-24,3,19300,P,51.65,11:05:00,100.0,0.05,2023-08-24,15:25:00,0,EOD exit,51.6,0.517,620.4756980351602,31695.76008273009,3.169576008273009,2023,8,61.75,0.05,3.201654601861427,149.68976215098243,2023-08-21 11:05:00,431.89046980634487,431.89046980634487,0.0
222,2023-08-22,Tuesday,2023-08-24,2,19450,C,31.1,13:55:00,47.95,47.95,2023-08-23,14:55:00,0,SL hit,-16.85,0.7905000000000001,1028.2776349614396,-18139.33161953728,-1.813933161953728,2023,8,48.6,16.4,1.5115681233933165,250.0,2023-08-22 13:55:00,430.0765366443911,431.89046980634487,-1.8139331619537415
538,2023-08-28,Monday,2023-08-31,3,19250,P,46.0,11:15:00,89.35,0.05,2023-08-31,15:25:00,0,EOD exit,45.95,0.46049999999999996,692.0415224913496,31480.622837370247,3.148062283737025,2023,8,54.05,0.05,3.179930795847752,166.52249134948102,2023-08-28 11:15:00,433.22459892812816,433.22459892812816,0.0
223,2023-08-29,Tuesday,2023-08-31,2,19400,C,29.25,14:05:00,48.95,53.1,2023-08-30,09:15:00,0,Gap SL hit,-23.85,0.8235,1030.9278350515465,-25436.597938144332,-2.543659793814433,2023,8,57.3,24.0,0.5412371134020619,250.0,2023-08-29 14:05:00,430.68093913431375,433.22459892812816,-2.543659793814413
224,2023-08-31,Thursday,2023-08-31,0,19400,C,11.05,09:25:00,21.5,21.5,2023-08-31,09:45:00,0,SL hit,-10.45,0.32549999999999996,1030.9278350515465,-11108.762886597939,-1.1108762886597938,2023,8,25.0,10.65,0.041237113402061897,250.0,2023-08-31 09:25:00,429.570062845654,433.22459892812816,-3.6545360824741806
539,2023-09-01,Friday,2023-09-07,6,19250,P,40.1,12:35:00,75.15,0.05,2023-09-07,15:25:00,0,EOD exit,40.050000000000004,0.40149999999999997,855.9201141226818,33935.948644793156,3.393594864479316,2023,9,40.1,0.05,3.427960057061341,205.95577746077026,2023-09-01 12:35:00,432.9636577101333,433.22459892812816,-0.2609412179948549
225,2023-09-06,Wednesday,2023-09-07,1,19600,C,19.1,11:35:00,43.75,43.75,2023-09-07,13:25:00,0,SL hit,-24.65,0.6285000000000001,1020.4081632653061,-25794.387755102038,-2.5794387755102037,2023,9,50.0,8.25,1.1071428571428572,250.0,2023-09-06 11:35:00,430.3842189346231,433.22459892812816,-2.840379993505053
540,2023-09-08,Friday,2023-09-14,6,19750,P,64.05,11:25:00,106.0,0.05,2023-09-14,15:25:00,0,EOD exit,64.0,0.6409999999999999,715.1370679380215,45310.369487485106,4.53103694874851,2023,9,66.7,0.05,4.576877234803337,176.54946364719905,2023-09-08 11:25:00,434.91525588337163,434.91525588337163,0.0
541,2023-09-15,Friday,2023-09-21,6,20150,P,59.15,14:05:00,90.0,127.4,2023-09-20,09:15:00,0,Gap SL hit,-68.25,1.8655000000000002,972.447325769854,-68183.6304700162,-6.81836304700162,2023,9,146.0,51.1,0.7828200972447321,244.935170178282,2023-09-15 14:05:00,428.09689283637,434.91525588337163,-6.81836304700164
226,2023-09-18,Monday,2023-09-21,3,20200,C,48.4,14:55:00,85.0,0.05,2023-09-21,15:25:00,0,EOD exit,48.35,0.4845,819.672131147541,39234.016393442624,3.923401639344262,2023,9,51.2,0.05,3.9631147540983602,206.9672131147541,2023-09-18 14:55:00,432.02029447571425,434.91525588337163,-2.8949614076573766
227,2023-09-25,Monday,2023-09-28,3,19700,C,78.8,09:15:00,108.15,108.15,2023-09-25,12:25:00,0,SL hit,-29.35000000000001,1.8695,1015.2284263959391,-31694.923857868027,-3.1694923857868025,2023,9,115.8,51.5,2.7715736040609134,250.0,2023-09-25 09:15:00,428.85080208992747,434.91525588337163,-6.064453793444159
228,2023-09-25,Monday,2023-09-28,3,19700,C,47.9,14:05:00,115.8,0.15,2023-09-28,15:25:00,0,EOD exit,47.75,0.4805,441.8262150220913,20884.904270986743,2.0884904270986744,2023,9,90.65,0.05,2.114138438880707,108.79970544918997,2023-09-25 14:05:00,430.93929251702616,434.91525588337163,-3.975963366345468
229,2023-10-03,Tuesday,2023-10-05,2,19650,C,30.6,09:25:00,64.0,0.05,2023-10-05,15:25:00,0,EOD exit,30.55,0.30650000000000005,898.2035928143713,27164.82035928144,2.7164820359281436,2023,10,35.25,0.05,2.7440119760479043,220.62125748502993,2023-10-03 09:25:00,433.6557745529543,434.91525588337163,-1.2594813304173158
230,2023-10-09,Monday,2023-10-12,3,19550,C,71.85,09:15:00,120.0,120.0,2023-10-10,09:15:00,0,SL hit,-48.150000000000006,1.9184999999999999,623.0529595015576,-31195.327102803738,-3.119532710280374,2023,10,121.0,64.25,0.47352024922118335,152.2585669781931,2023-10-09 09:15:00,430.5362418426739,434.91525588337163,-4.379014040697712
542,2023-10-11,Wednesday,2023-10-12,1,19750,P,37.9,09:25:00,70.0,0.05,2023-10-12,15:25:00,0,EOD exit,37.85,0.37949999999999995,934.5794392523364,35019.15887850468,3.501915887850468,2023,10,40.35,0.05,3.5373831775700935,230.72429906542052,2023-10-11 09:25:00,434.0381577305244,434.91525588337163,-0.8770981528472248
543,2023-10-16,Monday,2023-10-19,3,19700,P,47.95,11:35:00,90.0,148.3,2023-10-19,09:15:00,0,Gap SL hit,-100.35000000000001,1.9625000000000001,713.4363852556481,-72993.4601664685,-7.29934601664685,2023,10,158.2,14.55,2.382877526753865,175.68370986920334,2023-10-16 11:35:00,426.73881171387757,434.91525588337163,-8.176444169494061
231,2023-10-18,Wednesday,2023-10-19,1,19850,C,34.45,09:15:00,48.5,48.5,2023-10-18,09:55:00,0,SL hit,-14.049999999999997,0.8295,1007.5566750629723,-14991.939546599493,-1.4991939546599493,2023,10,51.0,33.55,0.09068010075566808,250.0,2023-10-18 09:15:00,425.2396177592176,434.91525588337163,-9.675638124154034
232,2023-10-18,Wednesday,2023-10-19,1,19850,C,24.45,10:45:00,54.85,0.05,2023-10-19,15:25:00,0,EOD exit,24.4,0.245,986.8421052631578,23837.171052631573,2.383717105263157,2023,10,26.2,0.05,2.407894736842105,244.860197368421,2023-10-18 10:45:00,427.62333486448074,434.91525588337163,-7.291921018890889
233,2023-10-23,Monday,2023-10-26,3,19550,C,74.8,09:15:00,85.0,0.05,2023-10-26,15:25:00,0,EOD exit,74.75,0.7484999999999999,1023.0179028132993,75704.85933503836,7.570485933503836,2023,10,78.0,0.05,7.647058823529412,250.0,2023-10-23 09:15:00,435.1938207979846,435.1938207979846,0.0
234,2023-11-01,Wednesday,2023-11-02,1,19100,C,45.55,09:45:00,75.9,75.9,2023-11-02,09:15:00,0,SL hit,-30.35000000000001,1.2145000000000001,988.467874794069,-31200.4942339374,-3.12004942339374,2023,11,76.55,14.65,3.0543657331136727,235.99670510708398,2023-11-01 09:45:00,432.0737713745908,435.1938207979846,-3.120049423393766
544,2023-11-06,Monday,2023-11-09,3,19300,P,48.75,09:15:00,80.95,0.05,2023-11-09,15:25:00,0,EOD exit,48.7,0.488,931.6770186335403,44918.01242236025,4.491801242236025,2023,11,68.8,0.05,4.537267080745342,224.76708074534164,2023-11-06 09:15:00,436.56557261682684,436.56557261682684,0.0
545,2023-11-10,Friday,2023-11-16,6,19350,P,46.75,14:55:00,93.55,0.05,2023-11-16,15:25:00,0,EOD exit,46.7,0.46799999999999997,641.0256410256411,29635.89743589744,2.9635897435897443,2023,11,50.7,0.05,2.993589743589744,155.04807692307693,2023-11-10 14:55:00,439.5291623604166,439.5291623604166,0.0
235,2023-11-20,Monday,2023-11-23,3,19750,C,62.35,11:05:00,107.5,107.5,2023-11-21,12:05:00,0,SL hit,-45.15,1.6985,664.4518272425249,-31128.57142857143,-3.1128571428571434,2023,11,112.6,58.15,0.2790697674418607,164.03654485049833,2023-11-20 11:05:00,436.41630521755945,439.5291623604166,-3.1128571428571377
546,2023-11-21,Tuesday,2023-11-23,2,19750,P,48.7,09:25:00,66.85,66.85,2023-11-22,12:25:00,0,SL hit,-18.14999999999999,1.1555,1012.6582278481012,-19549.87341772151,-1.9549873417721508,2023,11,87.95,21.65,2.7392405063291143,250.0,2023-11-21 09:25:00,434.4613178757873,439.5291623604166,-5.0678444846292905
236,2023-11-22,Wednesday,2023-11-23,1,19800,C,43.75,11:45:00,81.95,81.95,2023-11-23,09:15:00,0,SL hit,-38.2,1.2570000000000001,785.3403141361256,-30987.17277486911,-3.0987172774869105,2023,11,87.4,22.85,1.6413612565445022,194.3717277486911,2023-11-22 11:45:00,431.3626005983004,439.5291623604166,-8.166561762116203
547,2023-11-23,Thursday,2023-11-23,0,19800,P,9.55,09:25:00,19.3,19.3,2023-11-23,09:45:00,0,SL hit,-9.75,0.28850000000000003,1010.1010101010102,-10139.898989898991,-1.013989898989899,2023,11,20.0,8.3,0.12626262626262627,250.0,2023-11-23 09:25:00,430.3486106993105,439.5291623604166,-9.180551661106108
548,2023-11-28,Tuesday,2023-11-30,2,19800,P,43.95,09:15:00,56.25,0.05,2023-11-30,15:25:00,0,EOD exit,43.900000000000006,0.44,1010.1010101010102,43898.98989898991,4.389898989898991,2023,11,54.95,0.05,4.434343434343435,250.0,2023-11-28 09:15:00,434.7385096892095,439.5291623604166,-4.790652671207113
237,2023-11-28,Tuesday,2023-11-30,2,19850,C,60.15,10:15:00,80.0,80.0,2023-11-28,14:15:00,0,SL hit,-19.85,1.4015000000000002,1007.5566750629723,-21412.090680100755,-2.1412090680100757,2023,11,106.7,55.5,0.4685138539042819,250.0,2023-11-28 10:15:00,432.5973006211994,439.5291623604166,-6.931861739217197
549,2023-12-04,Monday,2023-12-07,3,20600,P,75.35,13:15:00,144.2,0.05,2023-12-07,15:25:00,0,EOD exit,75.3,0.7539999999999999,435.72984749455344,32481.91721132898,3.248191721132898,2023,12,75.8,0.05,3.281045751633987,112.2004357298475,2023-12-04 13:15:00,435.8454923423323,439.5291623604166,-3.6836700180842854
238,2023-12-07,Thursday,2023-12-07,0,20950,C,11.15,09:15:00,58.5,0.05,2023-12-07,15:25:00,0,EOD exit,11.1,0.11200000000000002,633.5797254487857,6961.774023231256,0.6961774023231256,2023,12,20.2,0.05,0.7032734952481521,165.91869060190078,2023-12-07 09:15:00,436.54166974465545,439.5291623604166,-2.9874926157611412
239,2023-12-08,Friday,2023-12-14,6,20950,C,105.8,12:45:00,171.8,171.8,2023-12-14,09:25:00,0,SL hit,-66.00000000000001,2.7760000000000002,454.54545454545445,-31261.81818181818,-3.126181818181818,2023,12,190.15,15.05,4.124999999999999,119.03409090909089,2023-12-08 12:45:00,433.41548792647365,439.5291623604166,-6.113674433942947
550,2023-12-11,Monday,2023-12-14,3,20950,P,59.2,09:15:00,77.45,77.45,2023-12-11,09:25:00,0,SL hit,-18.25,1.3665,954.653937947494,-18726.968973747014,-1.8726968973747014,2023,12,83.35,58.65,0.052505966587112575,250.0,2023-12-11 09:15:00,431.54279102909896,439.5291623604166,-7.986371331317628
551,2023-12-12,Tuesday,2023-12-14,2,21000,P,61.25,09:15:00,82.5,82.5,2023-12-12,10:15:00,0,SL hit,-21.25,1.4375,952.3809523809524,-21607.14285714286,-2.160714285714286,2023,12,85.0,55.7,0.5285714285714284,250.0,2023-12-12 09:15:00,429.3820767433847,439.5291623604166,-10.147085617031905
552,2023-12-15,Friday,2023-12-21,6,21250,P,56.55,13:25:00,87.95,87.95,2023-12-20,14:35:00,0,SL hit,-31.400000000000006,1.445,941.1764705882354,-30912.941176470595,-3.0912941176470596,2023,12,94.0,4.75,4.875294117647059,250.0,2023-12-15 13:25:00,426.2907826257376,439.5291623604166,-13.238379734678972
240,2023-12-19,Tuesday,2023-12-21,2,21500,C,41.55,09:35:00,70.0,70.0,2023-12-19,11:45:00,0,SL hit,-28.450000000000003,1.1155,930.2325581395348,-27502.79069767442,-2.750279069767442,2023,12,75.5,34.05,0.6976744186046512,250.0,2023-12-19 09:35:00,423.5405035559702,439.5291623604166,-15.988658804446402
241,2023-12-21,Thursday,2023-12-21,0,21050,C,35.75,09:25:00,87.0,87.0,2023-12-21,10:05:00,0,SL hit,-51.25,1.2275,585.3658536585366,-30718.536585365855,-3.071853658536585,2023,12,100.0,35.4,0.02048780487804886,154.02439024390242,2023-12-21 09:25:00,420.4686498974336,439.5291623604166,-19.060512462983013
553,2023-12-26,Tuesday,2023-12-28,2,21350,P,85.35,09:15:00,102.0,0.1,2023-12-28,15:25:00,0,EOD exit,85.25,0.8544999999999999,936.768149882904,79059.01639344262,7.905901639344262,2023,12,100.8,0.1,7.985948477751757,250.0,2023-12-26 09:15:00,428.37455153677786,439.5291623604166,-11.154610823638734
242,2024-01-01,Monday,2024-01-04,3,21750,C,110.3,09:15:00,150.0,150.0,2024-01-01,13:55:00,0,SL hit,-39.7,2.603,755.6675062972291,-31967.002518891688,-3.196700251889169,2024,1,165.95,97.15,0.9937027707808556,205.44710327455914,2024-01-01 09:15:00,425.1778512848887,439.5291623604166,-14.351311075527917
554,2024-01-01,Monday,2024-01-04,3,21700,P,70.05,12:05:00,127.65,127.65,2024-01-02,10:25:00,0,SL hit,-57.60000000000001,1.9769999999999999,520.8333333333333,-31029.6875,-3.10296875,2024,1,138.0,36.15,1.7656249999999996,141.27604166666666,2024-01-01 12:05:00,422.0748825348887,439.5291623604166,-17.45427982552792
243,2024-01-02,Tuesday,2024-01-04,2,21800,C,49.25,09:55:00,104.2,0.1,2024-01-04,15:25:00,0,EOD exit,49.15,0.49350000000000005,545.950864422202,26564.05823475887,2.656405823475887,2024,1,56.35,0.05,2.686078252957234,148.77161055505007,2024-01-02 09:55:00,424.73128835836457,439.5291623604166,-14.797874002052026
555,2024-01-04,Thursday,2024-01-04,0,21600,P,39.15,09:15:00,77.4,0.05,2024-01-04,15:25:00,0,EOD exit,39.1,0.39199999999999996,784.3137254901959,30359.215686274503,3.0359215686274506,2024,1,41.4,0.05,3.066666666666666,211.7647058823529,2024-01-04 09:15:00,427.767209926992,439.5291623604166,-11.761952433424597
244,2024-01-05,Friday,2024-01-11,6,21750,C,73.3,14:05:00,123.95,0.05,2024-01-11,15:25:00,0,EOD exit,73.25,0.7334999999999999,592.300098716683,42951.53010858834,4.295153010858834,2024,1,115.5,0.05,4.338598223099703,161.03158933859817,2024-01-05 14:05:00,432.0623629378508,439.5291623604166,-7.466799422565771
556,2024-01-05,Friday,2024-01-11,6,21700,P,85.25,14:55:00,160.0,160.0,2024-01-08,11:05:00,0,SL hit,-74.75,2.4525,401.33779264214047,-30984.28093645485,-3.098428093645485,2024,1,163.0,78.55,0.2688963210702342,108.8628762541806,2024-01-05 14:55:00,428.9639348442053,439.5291623604166,-10.56522751621128
557,2024-01-09,Tuesday,2024-01-11,2,21650,P,56.55,10:35:00,114.15,114.15,2024-01-09,14:25:00,0,SL hit,-57.60000000000001,1.7069999999999999,520.8333333333333,-30889.0625,-3.08890625,2024,1,138.65,48.9,0.39843749999999983,140.95052083333331,2024-01-09 10:35:00,425.87502859420533,439.5291623604166,-13.65413376621126
558,2024-01-12,Friday,2024-01-18,6,21750,P,85.4,12:45:00,165.05,165.05,2024-01-17,12:05:00,0,SL hit,-79.65,2.5045,376.6478342749529,-30943.314500941626,-3.0943314500941623,2024,1,168.0,17.35,2.563088512241055,102.40112994350284,2024-01-12 12:45:00,422.7806971441112,439.5291623604166,-16.74846521630542
245,2024-01-16,Tuesday,2024-01-18,2,22100,C,64.75,12:55:00,113.35,0.05,2024-01-18,15:25:00,0,EOD exit,64.7,0.648,617.2839506172841,39538.27160493828,3.953827160493828,2024,1,71.6,0.05,3.9938271604938276,170.52469135802474,2024-01-16 12:55:00,426.734524304605,439.5291623604166,-12.794638055811618
559,2024-01-19,Friday,2024-01-25,6,21600,P,103.1,14:35:00,179.7,179.7,2024-01-23,11:35:00,0,SL hit,-76.6,2.8279999999999994,391.644908616188,-31107.571801566577,-3.1107571801566576,2024,1,197.35,37.4,2.5731070496083546,105.74412532637074,2024-01-19 14:35:00,423.6237671244483,439.5291623604166,-15.905395235968285
246,2024-01-20,Saturday,2024-01-25,5,21750,C,76.15,14:35:00,135.0,0.05,2024-01-25,15:25:00,0,EOD exit,76.10000000000001,0.762,509.7706032285472,38405.09770603229,3.8405097706032296,2024,1,120.6,0.05,3.8793542905692444,138.5938827527613,2024-01-20 14:35:00,427.4642768950515,439.5291623604166,-12.06488546536508
560,2024-02-01,Thursday,2024-02-01,0,21750,P,97.2,09:45:00,155.95,155.95,2024-02-01,11:15:00,0,SL hit,-58.749999999999986,2.5315,510.63829787234056,-31292.680851063833,-3.1292680851063834,2024,2,169.9,62.65,1.7642553191489367,138.82978723404258,2024-02-01 09:45:00,424.3350088099451,439.5291623604166,-15.19415355047147
247,2024-02-01,Thursday,2024-02-01,0,21800,C,23.15,11:55:00,117.9,0.05,2024-02-01,15:25:00,0,EOD exit,23.099999999999998,0.23199999999999998,316.62269129287597,7240.527704485487,0.7240527704485488,2024,2,45.55,0.05,0.7313984168865435,86.2796833773087,2024-02-01 11:55:00,425.0590615803937,439.5291623604166,-14.470100780022904
561,2024-02-01,Thursday,2024-02-01,0,21750,P,57.8,12:05:00,169.9,52.45,2024-02-01,15:25:00,0,EOD exit,5.349999999999994,1.1025,267.6181980374665,1136.7082961641374,0.11367082961641374,2024,2,84.25,26.1,0.8483496877787688,72.75869759143622,2024-02-01 12:05:00,425.1727324100101,439.5291623604166,-14.356429950406493
248,2024-02-05,Monday,2024-02-08,3,21950,C,88.5,14:25:00,172.25,0.05,2024-02-08,15:25:00,0,EOD exit,88.45,0.8855,358.2089552238806,31366.388059701494,3.1366388059701498,2024,2,171.9,0.05,3.1683582089552242,98.28358208955224,2024-02-05 14:25:00,428.30937121598026,439.5291623604166,-11.219791144436329
249,2024-02-12,Monday,2024-02-15,3,21850,C,90.1,09:55:00,143.85,60.65,2024-02-15,15:25:00,0,EOD exit,29.449999999999996,1.5075,558.1395348837209,15595.813953488368,1.5595813953488369,2024,2,123.55,9.8,4.481860465116279,152.44186046511626,2024-02-12 09:55:00,429.8689526113291,439.5291623604166,-9.660209749087471
562,2024-02-16,Friday,2024-02-22,6,22000,P,115.2,14:35:00,158.0,158.0,2024-02-22,10:15:00,0,SL hit,-42.8,2.7319999999999998,700.9345794392524,-31914.953271028036,-3.1914953271028037,2024,2,169.0,15.2,7.009345794392524,192.75700934579442,2024-02-16 14:35:00,426.6774572842263,439.5291623604166,-12.851705076190285
250,2024-02-21,Wednesday,2024-02-22,1,22250,C,40.85,13:45:00,93.6,0.05,2024-02-22,15:25:00,0,EOD exit,40.800000000000004,0.409,568.7203791469195,22971.18483412323,2.297118483412323,2024,2,42.05,0.05,2.320379146919432,158.17535545023696,2024-02-21 13:45:00,428.9745757676386,439.5291623604166,-10.55458659277798
251,2024-02-26,Monday,2024-02-29,3,22200,C,99.15,11:45:00,158.0,0.05,2024-02-29,15:25:00,0,EOD exit,99.10000000000001,0.9920000000000001,509.7706032285472,50012.57434154631,5.001257434154631,2024,2,134.0,0.05,5.051826677994903,141.46134239592186,2024-02-26 11:45:00,433.97583320179325,439.5291623604166,-5.553329158623342
563,2024-02-27,Tuesday,2024-02-29,2,22050,P,57.55,12:45:00,106.65,106.65,2024-02-28,10:55:00,0,SL hit,-49.10000000000001,1.642,610.997963340122,-31003.25865580448,-3.100325865580448,2024,2,121.25,32.25,1.5458248472505087,168.40631364562114,2024-02-27 12:45:00,430.8755073362128,439.5291623604166,-8.653655024203772
564,2024-03-01,Friday,2024-03-07,6,22000,P,74.3,11:05:00,112.4,0.05,2024-03-07,15:25:00,0,EOD exit,74.25,0.7434999999999999,787.4015748031494,57879.133858267705,5.787913385826771,2024,3,74.85,0.05,5.846456692913384,216.53543307086608,2024-03-01 11:05:00,436.6634207220396,439.5291623604166,-2.865741638377017
252,2024-03-05,Tuesday,2024-03-07,2,22400,C,102.2,09:15:00,109.0,109.0,2024-03-05,12:55:00,0,SL hit,-6.799999999999997,2.112,892.8571428571429,-7957.142857142855,-0.7957142857142855,2024,3,114.4,43.25,5.263392857142858,250.0,2024-03-05 09:15:00,435.8677064363253,439.5291623604166,-3.6614559240912854
253,2024-03-11,Monday,2024-03-14,3,22550,C,63.6,11:45:00,119.25,0.05,2024-03-14,15:25:00,0,EOD exit,63.550000000000004,0.6365,539.0835579514825,33915.633423180596,3.3915633423180593,2024,3,72.2,0.05,3.4258760107816713,151.95417789757414,2024-03-11 11:45:00,439.2592697786434,439.5291623604166,-0.2698925817732061
565,2024-03-12,Tuesday,2024-03-14,2,22300,P,43.25,09:55:00,92.0,92.0,2024-03-12,10:45:00,0,SL hit,-48.75,1.3525,615.3846153846154,-30832.30769230769,-3.083230769230769,2024,3,103.45,40.15,0.19076923076923086,171.53846153846152,2024-03-12 09:55:00,436.1760390094126,439.5291623604166,-3.353123351004001
254,2024-03-15,Friday,2024-03-21,6,22100,C,104.25,11:05:00,198.0,0.05,2024-03-21,15:25:00,0,EOD exit,104.2,1.043,320.0,33010.24,3.3010239999999995,2024,3,155.35,0.05,3.3344,88.4,2024-03-15 11:05:00,439.4770630094126,439.5291623604166,-0.05209935100401708
566,2024-03-18,Monday,2024-03-21,3,21950,P,72.85,12:15:00,149.85,149.85,2024-03-19,09:55:00,0,SL hit,-77.0,2.227,389.61038961038963,-30867.66233766234,-3.086766233766234,2024,3,159.0,50.55,0.8688311688311687,106.89935064935065,2024-03-18 12:15:00,436.39029677564633,439.5291623604166,-3.138865584770258
567,2024-03-21,Thursday,2024-03-21,0,21950,P,25.4,09:35:00,62.0,0.05,2024-03-21,15:25:00,0,EOD exit,25.349999999999998,0.2545,819.672131147541,20570.081967213115,2.0570081967213114,2024,3,45.05,0.05,2.077868852459016,224.89754098360658,2024-03-21 09:35:00,438.44730497236765,439.5291623604166,-1.0818573880489453
568,2024-03-27,Wednesday,2024-03-28,1,22050,P,47.4,09:25:00,74.25,0.15,2024-03-28,15:25:00,0,EOD exit,47.25,0.4755,907.0294784580499,42425.85034013606,4.242585034013606,2024,3,50.5,0.05,4.294784580498867,250.0,2024-03-27 09:25:00,442.68989000638123,442.68989000638123,0.0
255,2024-04-02,Tuesday,2024-04-04,2,22500,C,63.1,10:05:00,106.0,14.6,2024-04-04,15:25:00,0,EOD exit,48.5,0.777,699.3006993006993,33372.72727272727,3.337272727272727,2024,4,104.8,5.15,4.052447552447553,196.67832167832165,2024-04-02 10:05:00,446.02716273365394,446.02716273365394,0.0
256,2024-04-15,Monday,2024-04-18,3,22350,C,110.4,12:55:00,195.95,0.05,2024-04-18,15:25:00,0,EOD exit,110.35000000000001,1.1045,350.67212156633553,38309.35125657511,3.830935125657511,2024,4,121.65,0.05,3.869666861484513,97.96902396259499,2024-04-15 12:55:00,449.85809785931144,449.85809785931144,0.0
569,2024-04-22,Monday,2024-04-25,3,22300,P,131.55,10:55:00,195.9,0.2,2024-04-25,15:25:00,0,EOD exit,131.35000000000002,1.3175000000000001,466.2004662004662,60621.212121212135,6.062121212121213,2024,4,163.9,0.1,6.1282051282051295,129.95337995337994,2024-04-22 10:55:00,455.92021907143265,455.92021907143265,0.0
257,2024-04-24,Wednesday,2024-04-25,1,22450,C,42.4,14:25:00,95.65,95.65,2024-04-25,12:55:00,0,SL hit,-53.25000000000001,1.3805,563.3802816901408,-30777.74647887324,-3.0777746478873236,2024,4,97.65,8.6,1.9042253521126757,158.09859154929578,2024-04-24 14:25:00,452.8424444235453,455.92021907143265,-3.0777746478873382
570,2024-04-29,Monday,2024-05-02,3,22450,P,58.3,10:15:00,103.6,0.05,2024-05-02,15:25:00,0,EOD exit,58.25,0.5834999999999999,662.2516556291391,38189.73509933775,3.818973509933775,2024,5,61.05,0.05,3.8576158940397356,185.84437086092714,2024-04-29 10:15:00,456.6614179334791,456.6614179334791,0.0
258,2024-04-30,Tuesday,2024-05-02,2,22700,C,58.9,14:55:00,138.85,0.05,2024-05-02,15:25:00,0,EOD exit,58.85,0.5895,375.23452157598507,21861.35084427768,2.186135084427768,2024,5,70.0,0.05,2.208255159474672,106.47279549718576,2024-04-30 14:55:00,458.8475530179068,458.8475530179068,0.0
259,2024-05-03,Friday,2024-05-09,6,22800,C,68.45,11:15:00,147.65,0.05,2024-05-09,15:25:00,0,EOD exit,68.4,0.685,378.78787878787875,25649.621212121212,2.564962121212121,2024,5,69.6,0.05,2.590909090909091,107.95454545454544,2024-05-03 11:15:00,461.41251513911897,461.41251513911897,0.0
260,2024-05-13,Monday,2024-05-16,3,22050,C,104.7,09:15:00,160.0,160.0,2024-05-13,13:55:00,0,SL hit,-55.3,2.647,542.49547920434,-31435.985533453884,-3.1435985533453885,2024,5,174.85,54.6,2.7179023508137434,149.5253164556962,2024-05-13 09:15:00,458.2689165857736,461.41251513911897,-3.1435985533453845
571,2024-05-13,Monday,2024-05-16,3,22000,P,84.15,13:45:00,251.0,0.05,2024-05-16,15:25:00,0,EOD exit,84.10000000000001,0.8420000000000001,179.80221756068326,14969.973029667368,1.496997302966737,2024,5,87.35,0.05,1.5121366496853463,49.445609829187894,2024-05-13 13:45:00,459.76591388874033,461.41251513911897,-1.6466012503786374
