,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
840,bnf,39100,C,2022-09-01,2022-09-01 12:05:00,SELL,2022-09-01 12:10:00,379.6,569.4000000000001,10,2022-09-01 15:20:00,203.9,175.70000000000002,5.835,169.865,25479.75,Expiry Exit,150,2.547975,2022,9
841,bnf,39100,P,2022-09-01,2022-08-26 14:55:00,SELL,2022-08-26 15:00:00,341.1,511.65000000000003,10,2022-08-29 09:15:00,1100.15,-759.0500000000001,14.4125,-773.4625000000001,-116019.37500000001,Gap Outside ISL,150,-11.6019375,2022,8
842,bnf,39100,P,2022-09-01,2022-08-29 13:35:00,SELL,2022-08-29 13:40:00,845.5,1268.25,10,2022-09-01 15:05:00,10.0,835.5,8.555,826.945,124041.75000000001,Target Hit,150,12.404175000000002,2022,8
843,bnf,39400,P,2022-09-08,2022-09-02 13:25:00,SELL,2022-09-02 13:30:00,375.85,563.7750000000001,10,2022-09-08 12:30:00,10.0,365.85,3.8585000000000003,361.99150000000003,54298.725000000006,Target Hit,150,5.429872500000001,2022,9
844,bnf,40500,C,2022-09-15,2022-09-15 15:25:00,SELL,2022-09-09 09:15:00,706.8,1060.1999999999998,10,2022-09-14 14:10:00,1060.1999999999998,-353.39999999999986,17.669999999999998,-371.0699999999999,-55660.499999999985,Initial SL Hit,150,-5.566049999999999,2022,9
845,bnf,40500,C,2022-09-15,2022-09-15 10:30:00,SELL,2022-09-15 10:35:00,859.0,1288.5,10,2022-09-15 15:20:00,716.0,143.0,15.75,127.25,19087.5,Expiry Exit,150,1.90875,2022,9
846,bnf,40500,P,2022-09-15,2022-09-12 09:35:00,SELL,2022-09-12 09:40:00,345.2,517.8,10,2022-09-15 11:35:00,10.0,335.2,3.552,331.64799999999997,49747.2,Target Hit,150,4.97472,2022,9
847,bnf,41000,C,2022-09-22,2022-09-16 13:25:00,SELL,2022-09-16 13:30:00,404.95,607.425,10,2022-09-20 09:15:00,607.425,-202.47499999999997,10.12375,-212.59874999999997,-31889.812499999996,Initial SL Hit,150,-3.1889812499999994,2022,9
848,bnf,41000,C,2022-09-22,2022-09-20 14:45:00,SELL,2022-09-20 14:50:00,674.55,1011.8249999999999,10,2022-09-22 14:30:00,10.0,664.55,6.8454999999999995,657.7044999999999,98655.67499999999,Target Hit,150,9.8655675,2022,9
849,bnf,40400,C,2022-09-29,2022-09-23 13:30:00,SELL,2022-09-23 13:35:00,227.75,341.625,10,2022-09-28 09:15:00,10.0,217.75,2.3775,215.3725,32305.875,Target Hit,150,3.2305875,2022,9
850,bnf,40400,P,2022-09-29,2022-09-26 14:15:00,SELL,2022-09-26 14:20:00,1615.0,2422.5,10,2022-09-28 09:15:00,2422.5,-807.5,40.375,-847.875,-127181.25,Initial SL Hit,150,-12.718124999999999,2022,9
851,bnf,40400,P,2022-09-29,2022-09-29 09:55:00,SELL,2022-09-29 10:05:00,2363.45,3545.1749999999997,10,2022-09-29 15:20:00,2744.6,-381.1500000000001,51.080499999999994,-432.23050000000006,-64834.57500000001,Expiry Exit,150,-6.4834575,2022,9
852,bnf,37700,C,2022-10-06,2022-10-06 15:25:00,SELL,2022-09-30 09:15:00,1579.6,2369.3999999999996,10,2022-10-06 15:20:00,1583.7,-4.100000000000136,31.633000000000003,-35.73300000000014,-5895.945000000023,Expiry Exit,165,-0.5895945000000024,2022,9
853,bnf,37700,P,2022-10-06,2022-09-30 13:30:00,SELL,2022-09-30 13:35:00,192.65,288.975,10,2022-10-03 14:50:00,288.975,-96.32500000000002,4.81625,-101.14125000000001,-16688.30625,Initial SL Hit,165,-1.668830625,2022,9
854,bnf,37700,P,2022-10-06,2022-10-04 09:15:00,SELL,2022-10-04 09:20:00,36.25,54.375,10,2022-10-06 09:15:00,10.0,26.25,0.4625,25.7875,4254.9375,Target Hit,165,0.42549375,2022,10
855,bnf,39100,C,2022-10-13,2022-10-07 13:25:00,SELL,2022-10-07 13:30:00,309.85,464.77500000000003,10,2022-10-07 14:45:00,464.77500000000003,-154.925,7.74625,-162.67125000000001,-24400.687500000004,Initial SL Hit,150,-2.4400687500000005,2022,10
856,bnf,39100,C,2022-10-13,2022-10-10 09:15:00,SELL,2022-10-10 09:20:00,172.3,258.45000000000005,10,2022-10-10 10:30:00,258.45000000000005,-86.15000000000003,4.307500000000001,-90.45750000000004,-13568.625000000005,Initial SL Hit,150,-1.3568625000000005,2022,10
857,bnf,39100,C,2022-10-13,2022-10-10 10:35:00,SELL,2022-10-10 10:40:00,211.1,316.65,10,2022-10-10 11:40:00,316.65,-105.54999999999998,5.2775,-110.82749999999999,-16624.124999999996,Initial SL Hit,150,-1.6624124999999996,2022,10
858,bnf,39100,C,2022-10-13,2022-10-10 11:45:00,SELL,2022-10-10 11:50:00,304.65,456.97499999999997,10,2022-10-10 12:15:00,456.97499999999997,-152.325,7.61625,-159.94125,-23991.1875,Initial SL Hit,150,-2.39911875,2022,10
