date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%,Cumulative ROI%,Max Cumulative ROI%,DD
2019-03-22,Friday,2019-03-28,6,11500,P,57.5,13:25:00,75.95,75.95,2019-03-22,14:05:00,41.50000000000001,SL hit,-18.450000000000003,1.3345,1084.010840108401,-21446.61246612466,-2.144661246612466,2019,3,84.0,52.9,0.4986449864498646,155.82655826558263,2019-03-22 13:25:00,11050,4.5,5.45,0.9500000000000002,1029.810298102981,0.10298102981029811,-2.041680216802168,16.984825625649357,20.18059279897326,-3.1957671733239046
2019-03-25,Monday,2019-03-28,3,11350,P,53.05,14:45:00,64.65,0.05,2019-03-28,15:25:00,48.69848156182212,EOD exit,53.0,0.5309999999999999,1724.1379310344814,90463.7931034482,9.046379310344822,2019,3,53.05,0.05,9.137931034482753,244.61206896551704,2019-03-25 14:45:00,11000,4.7,0.05,-4.65,-8017.24137931034,-0.8017241379310339,8.244655172413788,25.229480798063143,25.229480798063143,0.0
2019-03-29,Friday,2019-04-04,6,11600,P,85.65,09:35:00,95.0,0.2,2019-04-04,15:25:00,30.887185104052577,EOD exit,85.45,0.8585000000000002,1724.1379310344828,145847.41379310345,14.584741379310346,2019,4,94.1,0.2,14.732758620689651,250.0,2019-03-29 09:35:00,11250,10.15,0.05,-10.1,-17413.793103448275,-1.7413793103448276,12.843362068965519,38.07284286702866,38.07284286702866,0.0
2019-03-29,Friday,2019-04-04,6,11650,C,77.0,15:05:00,88.6,97.15,2019-04-01,09:15:00,46.81496461071789,Gap SL hit,-20.15000000000001,1.7415,1716.7381974248926,-37581.97424892704,-3.758197424892704,2019,4,100.75,74.1,0.4978540772532198,250.0,2019-03-29 15:05:00,12000,5.1,4.5,-0.5999999999999996,-1030.042918454935,-0.10300429184549349,-3.8612017167381976,34.21164115029046,38.07284286702866,-3.8612017167382007
2019-04-01,Monday,2019-04-04,3,11700,C,76.95,14:55:00,100.0,0.05,2019-04-04,15:25:00,43.94977168949773,EOD exit,76.9,0.77,867.6789587852496,66056.39913232106,6.605639913232106,2019,4,87.9,0.05,6.672451193058571,126.89804772234274,2019-04-01 14:55:00,12300,0.75,0.05,-0.7,-607.3752711496747,-0.06073752711496747,6.544902386117139,40.7565435364076,40.7565435364076,0.0
2019-04-05,Friday,2019-04-11,6,11650,C,77.15,10:15:00,89.0,89.0,2019-04-05,15:15:00,49.68274111675128,SL hit,-11.849999999999994,1.6615000000000002,1687.7637130801695,-22804.2194092827,-2.28042194092827,2019,4,100.45,56.4,3.502109704641353,245.78059071729973,2019-04-05 10:15:00,12000,2.0,2.05,0.04999999999999982,84.38818565400818,0.008438818565400817,-2.2719831223628693,38.48456041404473,40.7565435364076,-2.271983122362869
2019-04-05,Friday,2019-04-11,6,11600,P,46.0,11:25:00,57.0,57.0,2019-04-08,13:25:00,35.13812154696133,SL hit,-11.0,1.03,1724.1379310344828,-20741.379310344822,-2.0741379310344827,2019,4,62.0,12.55,5.767241379310346,250.0,2019-04-05 11:25:00,11250,4.25,2.8,-1.4500000000000002,-2500.0000000000005,-0.25000000000000006,-2.3241379310344827,36.160422483010244,40.7565435364076,-4.596121053397354
2019-04-08,Monday,2019-04-11,3,11750,C,27.75,09:35:00,60.0,0.05,2019-04-11,15:25:00,47.294372294372295,EOD exit,27.7,0.278,620.1550387596899,17005.891472868218,1.700589147286822,2019,4,31.5,0.05,1.717829457364341,91.08527131782944,2019-04-08 09:35:00,0,,,,,0.0,1.700589147286822,37.861011630297064,40.7565435364076,-2.8955319061105342
2019-04-09,Tuesday,2019-04-11,2,11600,P,50.65,09:35:00,61.7,61.7,2019-04-09,12:05:00,44.333076329992295,SL hit,-11.050000000000004,1.1235,1724.1379310344828,-20988.793103448283,-2.098879310344828,2019,4,63.9,35.1,2.681034482758621,250.0,2019-04-09 09:35:00,11250,2.3,1.8,-0.4999999999999998,-862.068965517241,-0.0862068965517241,-2.1850862068965524,35.675925423400514,40.7565435364076,-5.080618113007084
2019-04-09,Tuesday,2019-04-11,2,11550,P,27.0,13:35:00,39.0,0.05,2019-04-11,15:25:00,45.9349593495935,EOD exit,26.95,0.2705,1666.6666666666667,44465.833333333336,4.446583333333334,2019,4,28.2,0.05,4.491666666666667,240.625,2019-04-09 13:35:00,11200,1.45,0.05,-1.4,-2333.3333333333335,-0.23333333333333334,4.21325,39.889175423400516,40.7565435364076,-0.8673681130070818
2019-04-12,Friday,2019-04-18,6,11650,C,54.95,09:15:00,62.0,62.0,2019-04-12,13:35:00,44.61538461538461,SL hit,-7.049999999999997,1.1695,1716.7381974248926,-14110.729613733898,-1.4110729613733897,2019,4,63.7,41.7,2.2746781115879826,250.0,2019-04-12 09:15:00,12000,1.7,1.6,-0.09999999999999987,-171.67381974248903,-0.017167381974248903,-1.4282403433476385,38.46093508005288,40.7565435364076,-2.2956084563547208
2019-04-12,Friday,2019-04-18,6,11600,P,53.1,11:05:00,62.35,62.35,2019-04-12,11:35:00,48.54111405835543,SL hit,-9.25,1.1545,1724.1379310344828,-17938.793103448275,-1.7938793103448276,2019,4,63.5,52.6,0.0862068965517241,250.0,2019-04-12 11:05:00,11250,3.5,3.5,0.0,0.0,0.0,-1.7938793103448276,36.66705576970805,40.7565435364076,-4.089487766699548
2019-04-12,Friday,2019-04-18,6,11550,P,28.0,13:25:00,44.5,0.05,2019-04-18,15:25:00,30.288461538461547,EOD exit,27.95,0.2805,1212.121212121212,33538.78787878787,3.353878787878787,2019,4,30.2,0.05,3.387878787878787,174.99999999999997,2019-04-12 13:25:00,11100,2.65,0.05,-2.6,-3151.5151515151515,-0.3151515151515151,3.038727272727272,39.70578304243532,40.7565435364076,-1.0507604939722768
2019-04-15,Monday,2019-04-18,3,11700,C,42.05,10:55:00,47.7,47.7,2019-04-15,13:05:00,39.60573476702509,SL hit,-5.650000000000006,0.8975,1709.4017094017092,-11192.3076923077,-1.11923076923077,2019,4,50.5,37.6,0.76068376068376,249.99999999999997,2019-04-15 10:55:00,12050,1.1,1.1,0.0,0.0,0.0,-1.11923076923077,38.58655227320455,40.7565435364076,-2.1699912632030447
2019-04-15,Monday,2019-04-18,3,11700,C,37.3,13:15:00,50.5,67.7,2019-04-16,09:15:00,40.40066777963271,Gap SL hit,-30.40000000000001,1.05,1515.1515151515148,-47651.51515151515,-4.765151515151516,2019,4,70.75,30.0,1.1060606060606053,221.59090909090904,2019-04-15 13:15:00,12050,1.0,0.9,-0.09999999999999998,-151.51515151515144,-0.015151515151515145,-4.780303030303031,33.80624924290152,40.7565435364076,-6.950294293506076
2019-04-16,Tuesday,2019-04-18,2,11750,C,54.2,14:55:00,77.75,62.8,2019-04-18,09:15:00,49.11504424778761,Gap SL hit,-8.599999999999994,1.17,849.2569002123143,-8297.239915074306,-0.8297239915074306,2019,4,91.85,46.95,0.6157112526539279,124.73460721868368,2019-04-16 14:55:00,12350,0.0,0.0,0.0,0.0,0.0,-0.8297239915074306,32.976525251394094,40.7565435364076,-7.7800182850135045
2019-04-23,Tuesday,2019-04-25,2,11600,P,34.7,09:15:00,50.65,50.65,2019-04-23,10:05:00,45.6059204440333,SL hit,-15.949999999999996,0.8534999999999999,1253.918495297806,-21070.21943573668,-2.107021943573668,2019,4,54.9,28.2,0.8150470219435744,181.81818181818187,2019-04-23 09:15:00,11150,2.25,1.25,-1.0,-1253.918495297806,-0.12539184952978058,-2.232413793103449,30.744111458290647,40.7565435364076,-10.012432078116952
2019-04-23,Tuesday,2019-04-25,2,11650,C,52.0,09:15:00,56.0,56.0,2019-04-24,14:35:00,45.86693548387096,SL hit,-4.0,1.08,1716.7381974248926,-8721.030042918455,-0.8721030042918455,2019,4,59.25,12.5,6.7811158798283255,250.0,2019-04-23 09:15:00,12000,1.55,0.95,-0.6000000000000001,-1030.0429184549357,-0.10300429184549358,-0.975107296137339,29.76900416215331,40.7565435364076,-10.98753937425429
2019-04-23,Tuesday,2019-04-25,2,11550,P,21.25,10:35:00,39.9,0.05,2019-04-25,15:25:00,47.61012183692596,EOD exit,21.2,0.213,1072.3860589812334,22506.166219839142,2.250616621983914,2019,4,36.15,0.05,2.2734584450402147,154.82573726541557,2019-04-23 10:35:00,11100,1.15,0.05,-1.0999999999999999,-1179.6246648793567,-0.11796246648793567,2.1326541554959784,31.901658317649286,40.7565435364076,-8.854885218758312
2019-04-26,Friday,2019-05-02,6,11650,P,40.95,11:45:00,52.2,0.05,2019-05-02,15:25:00,39.1764705882353,EOD exit,40.900000000000006,0.41,1716.7381974248926,69510.72961373391,6.951072961373392,2019,5,47.3,0.05,7.021459227467812,250.0,2019-04-26 11:45:00,11300,2.85,0.05,-2.8000000000000003,-4806.8669527897,-0.48068669527897,6.4703862660944225,38.37204458374371,40.7565435364076,-2.38449895266389
2019-04-26,Friday,2019-05-02,6,11700,C,42.45,12:15:00,49.45,49.45,2019-04-26,13:55:00,41.24293785310735,SL hit,-7.0,0.919,1709.4017094017092,-13536.752136752137,-1.3536752136752137,2019,4,64.7,32.55,1.6923076923076934,249.99999999999997,2019-04-26 12:15:00,12050,0.95,0.9,-0.04999999999999993,-85.47008547008535,-0.008547008547008536,-1.3622222222222222,37.009822361521486,40.7565435364076,-3.746721174886112
2019-04-30,Tuesday,2019-05-02,2,11750,C,22.95,11:45:00,37.75,37.75,2019-05-02,10:05:00,34.50980392156863,SL hit,-14.8,0.6070000000000001,1351.3513513513512,-20820.27027027027,-2.082027027027027,2019,5,39.5,7.6,2.074324324324324,198.4797297297297,2019-04-30 11:45:00,12200,0.25,0.05,-0.2,-270.27027027027026,-0.027027027027027025,-2.109054054054054,34.90076830746743,40.7565435364076,-5.855775228940168
2019-05-03,Friday,2019-05-09,6,11700,P,38.75,09:15:00,48.4,48.4,2019-05-03,15:05:00,38.42323651452283,SL hit,-9.65,0.8715,1709.4017094017092,-17985.47008547008,-1.798547008547008,2019,5,49.0,29.05,1.658119658119658,249.99999999999997,2019-05-03 09:15:00,11350,2.2,2.1,-0.10000000000000009,-170.94017094017107,-0.01709401709401711,-1.8156410256410251,33.0851272818264,40.7565435364076,-7.671416254581196
2019-05-03,Friday,2019-05-09,6,11750,C,64.75,09:35:00,71.75,71.75,2019-05-03,10:15:00,45.42456718878813,SL hit,-7.0,1.365,1702.127659574468,-14238.297872340425,-1.4238297872340424,2019,5,73.15,64.3,0.0765957446808515,250.0,2019-05-03 09:35:00,12100,1.2,1.05,-0.1499999999999999,-255.31914893617005,-0.025531914893617006,-1.4493617021276595,31.63576557969874,40.7565435364076,-9.120777956708856
2019-05-03,Friday,2019-05-09,6,11800,C,44.8,11:55:00,51.0,51.0,2019-05-03,13:55:00,47.43326488706366,SL hit,-6.200000000000003,0.958,1694.915254237288,-12132.203389830513,-1.2132203389830514,2019,5,55.6,38.55,1.059322033898305,250.0,2019-05-03 11:55:00,12150,0.75,0.8,0.050000000000000044,84.74576271186447,0.008474576271186448,-1.204745762711865,30.431019816986876,40.7565435364076,-10.325523719420723
2019-05-03,Friday,2019-05-09,6,11800,C,43.25,14:05:00,55.6,0.05,2019-05-09,15:25:00,48.27044025157234,EOD exit,43.2,0.433,1619.4331983805666,69258.2995951417,6.92582995951417,2019,5,46.8,0.05,6.995951417004048,238.8663967611336,2019-05-03 14:05:00,12150,1.0,0.05,-0.95,-1538.4615384615383,-0.15384615384615385,6.7719838056680155,37.20300362265489,40.7565435364076,-3.553539913752708
2019-05-06,Monday,2019-05-09,3,11600,P,42.0,12:45:00,61.0,61.0,2019-05-06,14:45:00,35.44303797468352,SL hit,-19.0,1.03,1052.6315789473683,-21084.21052631579,-2.108421052631579,2019,5,64.85,41.55,0.0473684210526318,152.6315789473684,2019-05-06 12:45:00,11150,1.45,0.35,-1.1,-1157.8947368421052,-0.11578947368421053,-2.2242105263157894,34.9787930963391,40.7565435364076,-5.777750440068495
2019-05-06,Monday,2019-05-09,3,11550,P,28.0,14:55:00,42.85,42.85,2019-05-07,14:15:00,48.62258953168044,SL hit,-14.85,0.7084999999999999,1346.8013468013469,-20954.208754208757,-2.095420875420875,2019,5,49.2,12.0,2.154882154882155,194.44444444444443,2019-05-06 14:55:00,11100,1.55,1.05,-0.5,-673.4006734006734,-0.06734006734006734,-2.1627609427609427,32.81603215357816,40.7565435364076,-7.940511382829435
2019-05-08,Wednesday,2019-05-09,1,11450,P,44.15,13:25:00,66.9,66.9,2019-05-08,14:45:00,41.12149532710279,SL hit,-22.750000000000007,1.1105,879.1208791208788,-20976.263736263736,-2.0976263736263734,2019,5,71.9,31.05,1.151648351648351,125.82417582417578,2019-05-08 13:25:00,10900,0.45,0.85,0.39999999999999997,351.6483516483515,0.035164835164835144,-2.0624615384615383,30.753570615116626,40.7565435364076,-10.002972921290972
2019-05-10,Friday,2019-05-16,6,11300,P,75.2,09:15:00,97.85,97.85,2019-05-10,09:45:00,39.607843137254896,SL hit,-22.64999999999999,1.7305,883.0022075055191,-21528.0353200883,-2.15280353200883,2019,5,104.35,70.6,0.4061810154525395,124.72406181015457,2019-05-10 09:15:00,10750,0.0,0.0,0.0,0.0,0.0,-2.15280353200883,28.600767083107797,40.7565435364076,-12.1557764532998
2019-05-10,Friday,2019-05-16,6,11350,C,77.1,10:25:00,92.7,92.7,2019-05-10,11:15:00,46.94577899794097,SL hit,-15.600000000000009,1.6980000000000002,1282.0512820512813,-22176.923076923074,-2.217692307692307,2019,5,95.85,77.1,0.0,181.89102564102552,2019-05-10 10:25:00,11800,3.35,3.45,0.10000000000000009,128.20512820512823,0.012820512820512824,-2.2048717948717944,26.395895288236,40.7565435364076,-14.360648248171596
2019-05-10,Friday,2019-05-16,6,11250,P,63.45,12:05:00,85.0,85.0,2019-05-10,15:15:00,41.93832599118942,SL hit,-21.55,1.4845,928.0742459396752,-21377.726218097447,-2.1377726218097446,2019,5,89.1,47.8,1.4524361948955924,130.51044083526685,2019-05-10 12:05:00,10700,4.2,5.65,1.4500000000000002,1345.7076566125293,0.13457076566125292,-2.0032018561484914,24.392693432087512,40.7565435364076,-16.363850104320086
2019-05-10,Friday,2019-05-16,6,11350,C,71.35,13:25:00,95.85,95.85,2019-05-10,14:45:00,36.81183237469186,SL hit,-24.5,1.672,816.3265306122449,-21364.89795918368,-2.136489795918368,2019,5,98.4,68.25,0.2530612244897954,115.81632653061229,2019-05-10 13:25:00,11900,1.8,1.9,0.09999999999999987,81.63265306122439,0.00816326530612244,-2.1283265306122456,22.264366901475267,40.7565435364076,-18.49217663493233
2019-05-10,Friday,2019-05-16,6,11350,C,77.0,14:55:00,98.4,0.05,2019-05-16,15:25:00,41.014925373134325,EOD exit,76.95,0.7705,934.5794392523362,71195.79439252336,7.119579439252336,2019,5,80.4,0.05,7.191588785046728,132.5934579439252,2019-05-10 14:55:00,11900,1.95,0.05,-1.9,-1775.7009345794388,-0.1775700934579439,6.942009345794392,29.20637624726966,40.7565435364076,-11.550167289137939
2019-05-13,Monday,2019-05-16,3,11250,P,70.05,11:05:00,104.7,104.7,2019-05-13,14:55:00,46.430868167202576,SL hit,-34.650000000000006,1.7475,577.2005772005771,-21008.658008658007,-2.100865800865801,2019,5,123.45,65.95,0.2366522366522362,81.16883116883115,2019-05-13 11:05:00,0,,,,,0.0,-2.100865800865801,27.10551044640386,40.7565435364076,-13.65103309000374
2019-05-14,Tuesday,2019-05-16,2,11150,P,76.2,12:35:00,98.6,0.05,2019-05-16,15:25:00,47.19710669077755,EOD exit,76.15,0.7625000000000001,892.8571428571432,67310.26785714288,6.731026785714287,2019,5,79.25,0.05,6.799107142857147,124.44196428571436,2019-05-14 12:35:00,10600,1.85,0.05,-1.8,-1607.1428571428578,-0.16071428571428578,6.570312500000002,33.67582294640386,40.7565435364076,-7.080720590003736
2019-05-17,Friday,2019-05-23,6,11250,P,227.0,09:15:00,258.6,0.05,2019-05-23,15:25:00,35.972744360902254,EOD exit,226.95,2.2705,632.9113924050629,142202.21518987333,14.220221518987334,2019,5,239.3,0.05,14.3639240506329,89.00316455696198,2019-05-17 09:15:00,0,,,,,0.0,14.220221518987334,47.8960444653912,47.8960444653912,0.0
2019-05-17,Friday,2019-05-23,6,11300,C,247.35,12:55:00,265.95,265.95,2019-05-17,13:25:00,49.28270042194093,SL hit,-18.599999999999994,5.133,1075.2688172043015,-25519.35483870968,-2.5519354838709685,2019,5,275.0,246.7,0.0698924731182802,151.88172043010758,2019-05-17 12:55:00,11750,69.2,70.3,1.0999999999999943,1182.7956989247255,0.11827956989247254,-2.433655913978496,45.4623885514127,47.8960444653912,-2.433655913978498
2019-05-21,Tuesday,2019-05-23,2,11900,C,173.0,11:45:00,196.65,0.05,2019-05-23,15:25:00,39.6039603960396,EOD exit,172.95,1.7305,845.6659619450315,144794.5031712473,14.479450317124732,2019,5,185.05,0.05,14.62579281183932,125.79281183932343,2019-05-21 11:45:00,12500,30.45,0.05,-30.4,-25708.245243128957,-2.5708245243128958,11.908625792811836,57.371014344224534,57.371014344224534,0.0
2019-05-24,Friday,2019-05-30,6,11750,C,95.85,11:45:00,125.1,125.1,2019-05-24,12:45:00,48.17784256559767,SL hit,-29.25,2.2095,683.7606837606837,-21510.769230769227,-2.1510769230769227,2019,5,132.6,95.4,0.0307692307692299,100.42735042735043,2019-05-24 11:45:00,12350,3.65,3.65,0.0,0.0,0.0,-2.1510769230769227,55.21993742114761,57.371014344224534,-2.1510769230769213
2019-05-27,Monday,2019-05-30,3,11900,C,61.25,09:25:00,71.7,71.7,2019-05-27,09:45:00,44.82573726541556,SL hit,-10.450000000000005,1.3295,1680.672268907563,-19797.478991596643,-1.979747899159664,2019,5,78.55,58.9,0.3949579831932775,250.0,2019-05-27 09:25:00,12250,5.2,4.6,-0.6000000000000005,-1008.4033613445387,-0.10084033613445387,-2.080588235294118,53.1393491858535,57.371014344224534,-4.231665158371037
2019-05-27,Monday,2019-05-30,3,11850,P,47.75,12:55:00,85.8,0.05,2019-05-30,15:25:00,32.25419664268587,EOD exit,47.7,0.478,525.6241787122208,24821.02496714849,2.482102496714849,2019,5,56.9,0.05,2.5072273324572936,77.85808147174771,2019-05-27 12:55:00,0,,,,,0.0,2.482102496714849,55.62145168256835,57.371014344224534,-1.749562661656185
2019-05-27,Monday,2019-05-30,3,11900,C,92.7,14:15:00,116.6,37.0,2019-05-30,15:25:00,49.29133858267717,EOD exit,55.7,1.297,836.8200836820087,45525.52301255232,4.552552301255233,2019,5,105.0,12.5,6.71129707112971,124.4769874476988,2019-05-27 14:15:00,12500,1.6,0.05,-1.55,-1297.0711297071134,-0.12970711297071133,4.422845188284521,60.04429687085287,60.04429687085287,0.0
2019-05-31,Friday,2019-06-06,6,11950,P,65.9,09:15:00,90.0,90.0,2019-05-31,11:55:00,39.38198553583169,SL hit,-24.099999999999994,1.5590000000000002,829.8755186721994,-21293.77593360996,-2.129377593360996,2019,5,171.05,53.35,1.0414937759336105,123.9626556016598,2019-05-31 09:15:00,11350,3.0,3.15,0.1499999999999999,124.48132780082983,0.012448132780082981,-2.1169294605809132,57.927367410271955,60.04429687085287,-2.116929460580913
2019-05-31,Friday,2019-06-06,6,12000,C,59.5,11:45:00,91.0,91.0,2019-06-03,14:15:00,29.043789097408407,SL hit,-31.5,1.505,634.9206349206349,-20955.55555555556,-2.095555555555556,2019,6,99.0,21.05,2.441269841269841,95.23809523809524,2019-05-31 11:45:00,0,,,,,0.0,-2.095555555555556,55.8318118547164,60.04429687085287,-4.212485016136469
2019-05-31,Friday,2019-06-06,6,11950,P,115.0,14:55:00,171.05,91.15,2019-06-06,15:25:00,43.608414239482194,EOD exit,23.849999999999994,2.0615,356.82426404995533,7774.66547725245,0.7774665477252449,2019,6,125.3,6.8,3.8608385370205176,53.30062444246207,2019-05-31 14:55:00,0,,,,,0.0,0.7774665477252449,56.609278402441646,60.04429687085287,-3.435018468411222
2019-06-04,Tuesday,2019-06-06,2,12100,C,28.25,13:25:00,51.85,0.05,2019-06-06,15:25:00,45.65217391304349,EOD exit,28.2,0.283,847.457627118644,23658.474576271183,2.365847457627118,2019,6,32.25,0.05,2.389830508474576,128.17796610169492,2019-06-04 13:25:00,12700,0.2,0.05,-0.15000000000000002,-127.11864406779662,-0.012711864406779664,2.353135593220338,58.96241399566198,60.04429687085287,-1.0818828751908853
2019-06-07,Friday,2019-06-13,6,11900,C,56.9,10:15:00,68.0,68.0,2019-06-07,14:55:00,46.39296187683284,SL hit,-11.1,1.249,1680.672268907563,-20754.621848739494,-2.07546218487395,2019,6,71.9,35.3,3.630252100840336,250.0,2019-06-07 10:15:00,12250,2.3,1.95,-0.34999999999999987,-588.2352941176468,-0.058823529411764684,-2.1342857142857143,56.828128281376266,60.04429687085287,-3.2161685894766023
2019-06-07,Friday,2019-06-13,6,11850,P,71.5,10:25:00,118.5,0.05,2019-06-13,15:25:00,46.663720724701726,EOD exit,71.45,0.7155,425.531914893617,30099.78723404255,3.009978723404255,2019,6,96.95,0.05,3.0404255319148934,63.03191489361701,2019-06-07 10:25:00,0,,,,,0.0,3.009978723404255,59.83810700478052,60.04429687085287,-0.20618986607235001
2019-06-07,Friday,2019-06-13,6,11900,C,49.1,15:05:00,74.8,87.0,2019-06-10,09:15:00,47.45951982132887,Gap SL hit,-37.9,1.361,778.2101167315176,-30553.30739299611,-3.055330739299611,2019,6,97.9,45.5,0.2801556420233465,115.75875486381324,2019-06-07 15:05:00,12500,0.7,0.6,-0.09999999999999998,-77.82101167315174,-0.007782101167315174,-3.063112840466926,56.77499416431359,60.04429687085287,-3.2693027065392783
2019-06-10,Monday,2019-06-13,3,11950,C,42.75,11:05:00,70.3,70.3,2019-06-11,14:05:00,47.67316017316017,SL hit,-27.55,1.1305,725.9528130671507,-20820.689655172417,-2.0820689655172417,2019,6,77.3,24.05,1.357531760435572,108.43920145190562,2019-06-10 11:05:00,12550,0.45,0.7,0.24999999999999994,181.48820326678765,0.018148820326678763,-2.063920145190563,54.711074019123025,60.04429687085287,-5.333222851729843
2019-06-11,Tuesday,2019-06-13,2,12000,C,26.35,14:55:00,48.7,0.05,2019-06-13,15:25:00,44.89420423183072,EOD exit,26.3,0.264,894.8545861297539,23298.434004474275,2.3298434004474275,2019,6,27.45,0.05,2.353467561521253,134.22818791946307,2019-06-11 14:55:00,12600,0.35,0.05,-0.3,-268.45637583892614,-0.026845637583892613,2.302997762863535,57.01407178198656,60.04429687085287,-3.0302250888663096
2019-06-14,Friday,2019-06-20,6,11900,P,80.15,12:15:00,101.85,101.85,2019-06-14,15:05:00,43.9635535307517,SL hit,-21.69999999999999,1.82,921.6589861751156,-21677.419354838712,-2.167741935483871,2019,6,118.3,70.85,0.8571428571428588,137.09677419354847,2019-06-14 12:15:00,11300,1.4,1.9,0.5,460.8294930875578,0.046082949308755776,-2.1216589861751154,54.892412795811445,60.04429687085287,-5.151884075041423
2019-06-14,Friday,2019-06-20,6,11950,C,32.65,12:15:00,50.0,0.05,2019-06-20,15:25:00,49.01960784313727,EOD exit,32.6,0.3269999999999999,1152.7377521613832,37202.30547550433,3.720230547550433,2019,6,34.6,0.05,3.7579250720461097,172.1902017291066,2019-06-14 12:15:00,12450,0.1,0.05,-0.05,-57.636887608069166,-0.005763688760806916,3.714466858789626,58.60687965460107,60.04429687085287,-1.437417216251795
2019-06-18,Tuesday,2019-06-20,2,11650,P,26.4,09:55:00,49.6,49.6,2019-06-18,14:45:00,43.6036036036036,SL hit,-23.200000000000003,0.76,862.0689655172413,-20655.172413793105,-2.06551724137931,2019,6,51.75,19.4,0.603448275862069,125.53879310344828,2019-06-18 09:55:00,11050,0.0,0.0,0.0,0.0,0.0,-2.06551724137931,56.54136241322176,60.04429687085287,-3.502934457631106
2019-06-19,Wednesday,2019-06-20,1,11700,P,37.75,15:05:00,99.1,0.05,2019-06-20,15:25:00,47.051546391752574,EOD exit,37.7,0.378,325.99837000815,12166.911165444177,1.2166911165444174,2019,6,61.95,0.05,1.2290138549307257,47.67726161369193,2019-06-19 15:05:00,0,,,,,0.0,1.2166911165444174,57.75805352976618,60.04429687085287,-2.2862433410866885
2019-06-21,Friday,2019-06-27,6,11800,P,76.15,10:05:00,85.0,85.0,2019-06-21,10:45:00,46.77137870855149,SL hit,-8.849999999999994,1.6115000000000002,1694.915254237288,-17731.35593220338,-1.773135593220338,2019,6,93.1,74.75,0.2372881355932213,250.0,2019-06-21 10:05:00,11450,9.2,8.95,-0.25,-423.728813559322,-0.0423728813559322,-1.8155084745762702,55.94254505518991,60.04429687085287,-4.101751815662958
2019-06-21,Friday,2019-06-27,6,11850,C,51.75,11:25:00,73.0,0.05,2019-06-27,15:25:00,26.673640167364013,EOD exit,51.7,0.518,941.1764705882352,48171.294117647056,4.817129411764705,2019,6,64.0,0.05,4.865882352941176,139.41176470588235,2019-06-21 11:25:00,12450,1.05,0.2,-0.8500000000000001,-800.0,-0.08,4.737129411764705,60.679674466954616,60.679674466954616,0.0
2019-06-21,Friday,2019-06-27,6,11750,P,54.45,11:55:00,71.3,71.3,2019-06-21,13:55:00,49.73118279569892,SL hit,-16.849999999999994,1.2575,1186.943620178042,-21492.581602373888,-2.149258160237389,2019,6,88.0,51.7,0.3264094955489616,174.33234421364992,2019-06-21 11:55:00,11300,3.55,3.75,0.20000000000000018,237.38872403560862,0.02373887240356086,-2.125519287833828,58.55415517912079,60.679674466954616,-2.125519287833825
2019-06-24,Monday,2019-06-27,3,11700,P,52.25,11:45:00,75.0,75.0,2019-06-24,14:35:00,48.28660436137073,SL hit,-22.75,1.2725,879.1208791208791,-21118.68131868132,-2.1118681318681323,2019,6,78.0,44.55,0.6769230769230772,128.57142857142856,2019-06-24 11:45:00,11100,1.7,1.75,0.050000000000000044,43.95604395604399,0.0043956043956044,-2.107472527472528,56.44668265164826,60.679674466954616,-4.232991815306356
2019-06-25,Tuesday,2019-06-27,2,11650,P,36.1,10:25:00,52.95,0.05,2019-06-27,15:25:00,43.59534206695778,EOD exit,36.05,0.3615,1186.9436201780416,42360.23738872404,4.2360237388724045,2019,6,40.1,0.05,4.27893175074184,172.8486646884273,2019-06-25 10:25:00,11200,1.4,0.05,-1.3499999999999999,-1602.373887240356,-0.16023738872403562,4.075786350148369,60.52246900179663,60.679674466954616,-0.15720546515798617
2019-06-28,Friday,2019-07-04,6,11900,C,69.3,09:15:00,88.55,46.9,2019-07-04,15:25:00,36.97534976682212,EOD exit,22.4,1.162,1038.9610389610389,22065.454545454544,2.2065454545454544,2019,7,69.6,21.85,4.929870129870129,154.54545454545453,2019-06-28 09:15:00,12400,0.7,0.05,-0.6499999999999999,-675.3246753246751,-0.06753246753246751,2.139012987012987,62.66148198880962,62.66148198880962,0.0
2019-06-28,Friday,2019-07-04,6,11850,P,78.6,13:35:00,94.0,94.0,2019-06-28,14:15:00,42.540322580645146,SL hit,-15.400000000000006,1.726,1298.701298701298,-22241.55844155844,-2.224155844155844,2019,6,97.0,70.35,1.0714285714285712,192.3701298701298,2019-06-28 13:35:00,11400,3.95,3.55,-0.40000000000000036,-519.4805194805197,-0.051948051948051965,-2.276103896103896,60.38537809270572,62.66148198880962,-2.2761038961038977
2019-07-01,Monday,2019-07-04,3,11800,P,26.7,14:45:00,50.65,0.05,2019-07-04,15:25:00,42.05298013245034,EOD exit,26.65,0.2675,835.0730688935282,22031.31524008351,2.2031315240083518,2019,7,45.5,0.05,2.225469728601252,123.1732776617954,2019-07-01 14:45:00,11200,1.1,0.05,-1.05,-876.8267223382047,-0.08768267223382047,2.115448851774531,62.50082694448025,62.66148198880962,-0.16065504432936706
