date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME
2019-03-08,Friday,2019-03-14,6,11000,P,54.5,11:55:00,65.65,0.05,2019-03-14,15:25:00,47.674418604651166,EOD exit,54.45,0.5455,1793.7219730941695,96689.68609865467,9.668968609865466,2019,3,63.9,0.05,9.766816143497753,246.6367713004483,2019-03-08 11:55:00
2019-03-11,Monday,2019-03-14,3,11100,C,68.0,14:05:00,91.7,91.7,2019-03-11,15:15:00,46.31578947368422,SL hit,-23.700000000000003,1.597,843.8818565400843,-21347.679324894518,-2.134767932489452,2019,3,96.55,67.0,0.08438818565400844,117.08860759493669,2019-03-11 14:05:00
2019-03-12,Tuesday,2019-03-14,2,11250,C,48.1,13:45:00,83.15,83.15,2019-03-13,09:45:00,43.58706986444213,SL hit,-35.050000000000004,1.3125,570.6134094151212,-20748.930099857345,-2.074893009985735,2019,3,86.0,45.45,0.151212553495007,80.24251069900141,2019-03-12 13:45:00
2019-03-13,Wednesday,2019-03-14,1,11350,C,18.95,10:55:00,29.65,29.65,2019-03-13,13:45:00,45.995670995671,SL hit,-10.7,0.48599999999999993,1762.1145374449338,-19711.01321585903,-1.9711013215859032,2019,3,30.15,16.15,0.4933920704845816,250.0,2019-03-13 10:55:00
2019-03-14,Thursday,2019-03-20,6,11400,C,50.7,09:55:00,65.0,65.0,2019-03-15,09:15:00,44.971098265895954,SL hit,-14.299999999999997,1.157,1398.6013986013988,-21618.181818181816,-2.1618181818181816,2019,3,72.45,37.6,1.8321678321678327,199.30069930069934,2019-03-14 09:55:00
2019-03-18,Monday,2019-03-20,2,11500,C,56.6,10:25:00,79.4,19.5,2019-03-20,15:25:00,42.345737164390016,EOD exit,37.1,0.761,877.1929824561402,31876.315789473676,3.1876315789473675,2019,3,64.75,11.6,3.9473684210526305,126.09649122807016,2019-03-18 10:25:00
2019-03-18,Monday,2019-03-20,2,11450,P,52.3,11:15:00,63.25,63.25,2019-03-18,11:45:00,37.10181136789506,SL hit,-10.950000000000003,1.1555,1746.7248908296942,-21144.97816593887,-2.114497816593887,2019,3,69.75,46.1,1.0829694323144095,250.0,2019-03-18 11:15:00
2019-03-18,Monday,2019-03-20,2,11400,P,30.25,13:15:00,52.0,0.05,2019-03-20,15:25:00,44.99054820415879,EOD exit,30.2,0.303,919.5402298850574,27491.49425287356,2.749149425287356,2019,3,44.3,0.05,2.777011494252873,131.0344827586207,2019-03-18 13:15:00
2019-03-22,Friday,2019-03-28,6,11550,C,84.45,09:25:00,96.95,15.0,2019-03-28,15:25:00,46.938775510204074,EOD exit,69.45,0.9945,1600.0,109528.8,10.95288,2019,3,96.7,1.35,13.296,231.0,2019-03-22 09:25:00
2019-03-22,Friday,2019-03-28,6,11500,P,48.6,10:25:00,55.0,55.0,2019-03-22,10:35:00,44.0,SL hit,-6.399999999999999,1.036,1739.1304347826087,-12932.173913043476,-1.2932173913043477,2019,3,72.0,48.6,0.0,250.0,2019-03-22 10:25:00
2019-03-22,Friday,2019-03-28,6,11500,P,57.5,13:25:00,75.95,75.95,2019-03-22,14:05:00,41.50000000000001,SL hit,-18.450000000000003,1.3345,1084.010840108401,-21446.61246612466,-2.144661246612466,2019,3,84.0,52.9,0.4986449864498646,155.82655826558263,2019-03-22 13:25:00
2019-03-25,Monday,2019-03-28,3,11350,P,53.05,14:45:00,64.65,0.05,2019-03-28,15:25:00,48.69848156182212,EOD exit,53.0,0.5309999999999999,1724.1379310344814,90463.7931034482,9.046379310344822,2019,3,53.05,0.05,9.137931034482753,244.61206896551704,2019-03-25 14:45:00
2019-03-29,Friday,2019-04-04,6,11600,P,85.65,09:35:00,95.0,0.2,2019-04-04,15:25:00,30.887185104052577,EOD exit,85.45,0.8585000000000002,1724.1379310344828,145847.41379310345,14.584741379310346,2019,4,94.1,0.2,14.732758620689653,250.0,2019-03-29 09:35:00
2019-03-29,Friday,2019-04-04,6,11650,C,77.0,15:05:00,88.6,97.15,2019-04-01,09:15:00,46.81496461071789,Gap SL hit,-20.150000000000006,1.7415,1716.7381974248926,-37581.97424892704,-3.758197424892704,2019,4,100.75,74.1,0.4978540772532198,250.0,2019-03-29 15:05:00
2019-04-01,Monday,2019-04-04,3,11700,C,76.95,14:55:00,100.0,0.05,2019-04-04,15:25:00,43.94977168949773,EOD exit,76.9,0.77,867.6789587852496,66056.39913232106,6.605639913232106,2019,4,87.9,0.05,6.672451193058571,126.89804772234274,2019-04-01 14:55:00
2019-04-05,Friday,2019-04-11,6,11650,C,77.15,10:15:00,89.0,89.0,2019-04-05,15:15:00,49.682741116751274,SL hit,-11.849999999999994,1.6615000000000002,1687.7637130801695,-22804.2194092827,-2.28042194092827,2019,4,100.45,56.4,3.502109704641353,245.78059071729973,2019-04-05 10:15:00
2019-04-05,Friday,2019-04-11,6,11600,P,46.0,11:25:00,57.0,57.0,2019-04-08,13:25:00,35.13812154696133,SL hit,-11.0,1.03,1724.1379310344828,-20741.379310344826,-2.0741379310344827,2019,4,62.0,12.55,5.767241379310346,250.0,2019-04-05 11:25:00
2019-04-08,Monday,2019-04-11,3,11750,C,27.75,09:35:00,60.0,0.05,2019-04-11,15:25:00,47.294372294372295,EOD exit,27.7,0.278,620.1550387596899,17005.891472868218,1.700589147286822,2019,4,31.5,0.05,1.7178294573643407,91.08527131782945,2019-04-08 09:35:00
2019-04-09,Tuesday,2019-04-11,2,11600,P,50.65,09:35:00,61.7,61.7,2019-04-09,12:05:00,44.333076329992295,SL hit,-11.050000000000004,1.1235,1724.1379310344828,-20988.793103448283,-2.098879310344828,2019,4,63.9,35.1,2.6810344827586206,250.0,2019-04-09 09:35:00
2019-04-09,Tuesday,2019-04-11,2,11550,P,27.0,13:35:00,39.0,0.05,2019-04-11,15:25:00,45.9349593495935,EOD exit,26.95,0.2705,1666.6666666666667,44465.833333333336,4.446583333333334,2019,4,28.2,0.05,4.491666666666667,240.625,2019-04-09 13:35:00
2019-04-12,Friday,2019-04-18,6,11650,C,54.95,09:15:00,62.0,62.0,2019-04-12,13:35:00,44.61538461538461,SL hit,-7.049999999999997,1.1695,1716.7381974248926,-14110.729613733898,-1.4110729613733897,2019,4,63.7,41.7,2.2746781115879826,250.0,2019-04-12 09:15:00
