date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Strategy,Unnamed: 0,TSL
2024-04-09,Tuesday,2024-04-10,1,22750,C,56.2,12:05:00,90.7,3.7,2024-04-10,15:25:00,41.12694300518135,EOD exit,52.5,0.5990000000000001,579.7101449275362,30087.53623188406,1.0049237101449275,2024,4,62.3,1.45,3.173913043478261,164.85507246376812,2024-04-09 12:05:00,HAMMER,,
2024-04-09,Tuesday,2024-04-10,1,22800,C,28.4,12:25:00,61.0,0.05,2024-04-10,15:25:00,0.0,EOD exit,28.35,0.2845,877.1929824561404,24618.859649122805,0.8198080263157894,2024,4,30.7,0.05,2.486842105263158,250.0,2024-04-09 12:25:00,NLC,256.0,
2024-04-09,Tuesday,2024-04-10,1,22800,C,27.45,13:00:00,61.0,0.05,2024-04-10,15:25:00,,EOD exit,27.4,0.275,3000.0,81375.0,0.5419575000000001,2024,4,29.7,0.05,1.644,171.0,2024-04-09 13:00:00,MOLOTOV,,0.0
2024-04-12,Friday,2024-04-18,6,22700,C,117.2,11:45:00,145.0,0.05,2024-04-18,15:25:00,43.87409200968523,EOD exit,117.15,1.1725,719.4244604316548,83437.05035971224,2.786797482014389,2024,4,122.7,0.05,8.428057553956837,204.13669064748208,2024-04-12 11:45:00,HAMMER,,
2024-04-12,Friday,2024-04-18,6,22700,C,83.35,12:35:00,145.0,0.05,2024-04-18,15:25:00,,EOD exit,83.3,0.834,1650.0,136068.9,0.9062188740000001,2024,4,88.4,0.05,2.7489,93.6375,2024-04-12 12:35:00,MOLOTOV,,0.0
2024-04-15,Monday,2024-04-18,3,22300,P,57.85,12:05:00,116.95,151.75,2024-04-16,09:15:00,20.73598130841121,Gap SL hit,-93.9,2.096,338.409475465313,-32485.95600676819,-1.0850309306260575,2024,4,190.5,54.1,0.1269035532994923,94.331641285956,2024-04-15 12:05:00,HAMMER,,
2024-04-15,Monday,2024-04-18,3,22300,P,64.75,12:45:00,116.95,172.5,2024-04-16,09:15:00,,Gap SL hit,-107.75,2.3725,1950.0,-214738.875,-1.4301609075000001,2024,4,190.5,63.95,0.0311999999999998,108.7125,2024-04-15 12:45:00,MOLOTOV,,93.1925
2024-04-15,Monday,2024-04-18,3,22350,C,110.4,12:55:00,195.95,0.05,2024-04-18,15:25:00,0.0,EOD exit,110.35,1.1045,350.67212156633553,38309.35125657511,1.2757013968439512,2024,4,121.65,0.05,3.869666861484513,97.969023962595,2024-04-15 12:55:00,NLC,257.0,
2024-04-16,Tuesday,2024-04-18,2,22100,P,50.15,15:05:00,99.55,99.55,2024-04-18,13:25:00,39.36122357174988,SL hit,-49.4,1.497,404.8582995951417,-20606.07287449393,-0.688242834008097,2024,4,222.85,3.85,1.8744939271255063,111.84210526315792,2024-04-16 15:05:00,HAMMER,,
2024-04-19,Friday,2024-04-25,6,21850,P,133.85,12:05:00,201.65,0.1,2024-04-25,15:25:00,32.44197780020181,EOD exit,133.75,1.3395,294.9852507374631,39059.14454277286,1.3045754277286135,2024,4,136.55,0.05,3.946902654867256,80.56784660766961,2024-04-19 12:05:00,HAMMER,,
2024-04-19,Friday,2024-04-25,6,21850,P,121.75,12:35:00,201.65,0.1,2024-04-25,15:25:00,,EOD exit,121.65,1.2185,1275.0,153550.1625,1.02264408225,2024,4,124.75,0.05,3.10335,69.646875,2024-04-19 12:35:00,MOLOTOV,,0.3075
2024-04-22,Monday,2024-04-25,3,22300,P,131.55,10:55:00,195.9,0.2,2024-04-25,15:25:00,0.0,EOD exit,131.35000000000002,1.3175,466.2004662004662,60621.212121212135,2.0186863636363643,2024,4,163.9,0.1,6.1282051282051295,129.95337995337994,2024-04-22 10:55:00,NLC,579.0,
2024-04-22,Monday,2024-04-25,3,22350,C,86.0,13:25:00,106.0,106.0,2024-04-22,14:45:00,42.32331437855402,SL hit,-20.0,1.92,894.8545861297539,-19615.21252796421,-0.6551480984340046,2024,4,111.55,83.9,0.1879194630872478,250.0,2024-04-22 13:25:00,HAMMER,,
2024-04-23,Tuesday,2024-04-25,2,22450,C,63.65,11:25:00,88.95,88.95,2024-04-24,10:35:00,42.54473161033796,SL hit,-25.300000000000004,1.526,790.5138339920948,-21206.324110671936,-0.7082912252964427,2024,4,95.65,44.0,1.553359683794466,221.8379446640316,2024-04-23 11:25:00,HAMMER,,
2024-04-23,Tuesday,2024-04-25,2,22450,C,53.3,13:15:00,88.95,88.95,2024-04-24,10:40:00,,SL hit,-35.650000000000006,1.4225,2775.0,-102876.1875,-0.68515540875,2024,4,95.65,44.0,0.5161499999999999,155.746875,2024-04-23 13:15:00,MOLOTOV,,0.0
2024-04-24,Wednesday,2024-04-25,1,22500,C,48.75,12:15:00,66.95,66.95,2024-04-25,12:55:00,49.85994397759104,SL hit,-18.200000000000003,1.157,888.8888888888889,-17206.222222222226,-0.5746878222222224,2024,4,69.9,4.5,3.933333333333334,250.0,2024-04-24 12:15:00,HAMMER,,
2024-04-24,Wednesday,2024-04-25,1,22500,C,46.6,13:30:00,66.95,66.95,2024-04-25,12:55:00,,SL hit,-20.35,1.1355000000000002,3600.0,-77347.8,-0.5151363480000001,2024,4,69.9,4.5,3.0312,202.5,2024-04-24 13:30:00,MOLOTOV,,0.0
2024-04-24,Wednesday,2024-04-25,1,22450,C,42.4,14:25:00,95.65,95.65,2024-04-25,12:55:00,0.0,SL hit,-53.25000000000001,1.3805,563.3802816901408,-30777.74647887324,-1.0248989577464789,2024,4,97.65,8.6,1.904225352112676,158.09859154929578,2024-04-24 14:25:00,NLC,258.0,
2024-04-26,Friday,2024-05-02,6,22650,C,95.0,10:05:00,121.85,121.85,2024-04-30,09:25:00,48.8759367194005,SL hit,-26.849999999999994,2.1685,744.8789571694601,-21615.270018621977,-0.7219500186219742,2024,4,125.9,52.8,3.143389199255122,210.89385474860345,2024-04-26 10:05:00,HAMMER,,
2024-04-26,Friday,2024-05-02,6,22650,C,84.9,12:30:00,121.85,121.85,2024-04-30,09:30:00,,SL hit,-36.94999999999999,2.0675,2700.0,-105347.24999999996,-0.7016126849999997,2024,4,125.9,52.8,1.7334000000000005,152.8875,2024-04-26 12:30:00,MOLOTOV,,0.0
2024-04-26,Friday,2024-05-02,6,22600,P,153.3,12:45:00,178.95,178.95,2024-04-26,13:15:00,45.19273371732388,SL hit,-25.649999999999977,3.3225,779.7270955165699,-22590.643274853803,-0.7545274853801173,2024,4,182.0,153.3,0.0,220.27290448343095,2024-04-26 12:45:00,HAMMER,,
2024-04-29,Monday,2024-05-02,3,22450,P,69.2,09:15:00,103.6,0.05,2024-05-02,15:25:00,41.39097744360903,EOD exit,69.15,0.6925,581.3953488372094,39800.87209302328,1.3293491279069773,2024,5,97.8,0.05,4.020348837209304,163.1540697674419,2024-04-29 09:15:00,HAMMER,,
2024-04-29,Monday,2024-05-02,3,22450,P,85.05,09:55:00,103.6,0.05,2024-05-02,15:25:00,,EOD exit,85.0,0.851,3600.0,302936.4,2.0175564240000003,2024,5,97.8,0.05,6.12,202.05,2024-04-29 09:55:00,MOLOTOV,,0.9475
2024-04-29,Monday,2024-05-02,3,22450,P,58.3,10:15:00,103.6,0.05,2024-05-02,15:25:00,0.0,EOD exit,58.25,0.5834999999999999,662.2516556291391,38189.73509933775,1.271718178807947,2024,5,61.05,0.05,3.857615894039736,185.84437086092717,2024-04-29 10:15:00,NLC,580.0,
2024-04-30,Tuesday,2024-05-02,2,22700,C,112.9,12:55:00,138.85,0.05,2024-05-02,15:25:00,46.61835748792271,EOD exit,112.85,1.1295,770.7129094412335,86104.43159922934,2.87588801541426,2024,5,136.65,0.05,8.69749518304432,218.68978805395,2024-04-30 12:55:00,HAMMER,,
2024-04-30,Tuesday,2024-05-02,2,22700,C,112.7,13:45:00,138.85,0.05,2024-05-02,15:25:00,,EOD exit,112.65,1.1275,3450.0,384752.625,2.5624524825000004,2024,5,136.65,0.05,7.772850000000001,195.7875,2024-04-30 13:45:00,MOLOTOV,,0.0
2024-04-30,Tuesday,2024-05-02,2,22700,C,58.9,14:55:00,138.85,0.05,2024-05-02,15:25:00,0.0,EOD exit,58.85,0.5895,375.234521575985,21861.35084427768,0.7279829831144468,2024,5,70.0,0.05,2.208255159474672,106.47279549718576,2024-04-30 14:55:00,NLC,259.0,
2024-05-03,Friday,2024-05-09,6,22800,C,107.75,10:05:00,147.65,0.05,2024-05-09,15:25:00,47.148288973384034,EOD exit,107.7,1.078,501.25313283208015,53444.61152882205,1.7850500250626566,2024,5,110.85,0.05,5.398496240601503,142.85714285714283,2024-05-03 10:05:00,HAMMER,,
2024-05-03,Friday,2024-05-09,6,22800,C,68.45,11:15:00,147.65,0.05,2024-05-09,15:25:00,0.0,EOD exit,68.4,0.685,378.7878787878788,25649.62121212121,0.8541323863636364,2024,5,69.6,0.05,2.590909090909091,107.95454545454544,2024-05-03 11:15:00,NLC,260.0,
2024-05-03,Friday,2024-05-09,6,22800,C,59.3,12:30:00,147.65,0.1,2024-05-09,15:25:00,,EOD exit,59.2,0.594,1125.0,65931.75,0.43910545500000003,2024,5,66.55,0.05,1.333125,64.125,2024-05-03 12:30:00,MOLOTOV,,0.0
2024-05-06,Monday,2024-05-09,3,22550,P,150.85,09:35:00,191.35,191.35,2024-05-06,13:15:00,41.87610619469027,SL hit,-40.5,3.422,493.8271604938272,-21689.876543209877,-0.7244418765432098,2024,5,192.25,117.15,1.664197530864197,139.19753086419752,2024-05-06 09:35:00,HAMMER,,
2024-05-06,Monday,2024-05-09,3,22550,P,158.85,09:55:00,191.35,191.35,2024-05-06,13:20:00,,SL hit,-32.5,3.502,3075.0,-110706.15,-0.7373029590000001,2024,5,192.25,117.15,2.56455,173.353125,2024-05-06 09:55:00,MOLOTOV,,151.38
2024-05-07,Tuesday,2024-05-09,2,22450,P,104.65,09:15:00,117.85,117.85,2024-05-07,09:45:00,38.933459178857966,SL hit,-13.199999999999989,2.225,890.8685968819599,-13741.64810690422,-0.458971046770601,2024,5,129.85,97.25,0.6592427616926508,250.0,2024-05-07 09:15:00,HAMMER,,
2024-05-07,Tuesday,2024-05-09,2,22450,P,104.15,09:45:00,125.9,125.9,2024-05-07,09:50:00,,SL hit,-21.75,2.3005,3600.0,-86581.8,-0.576634788,2024,5,129.85,98.9,0.378,202.05,2024-05-07 09:45:00,MOLOTOV,,114.3175
2024-05-07,Tuesday,2024-05-09,2,22450,P,184.3,13:35:00,263.35,263.35,2024-05-08,09:15:00,46.5541165587419,SL hit,-79.05000000000001,4.476500000000001,253.00442757748257,-21132.5743200506,-0.7058279822896901,2024,5,275.85,171.5,0.3238456672991779,70.99936748893106,2024-05-07 13:35:00,HAMMER,,
2024-05-08,Wednesday,2024-05-09,1,22200,P,74.8,09:25:00,105.45,105.45,2024-05-09,10:25:00,,SL hit,-30.65000000000001,1.8025,3300.0,-107093.25000000004,-0.7132410450000004,2024,5,117.35,21.1,3.5442,183.15,2024-05-08 09:25:00,MOLOTOV,,54.615
2024-05-08,Wednesday,2024-05-09,1,22200,P,54.05,10:05:00,105.45,105.45,2024-05-09,10:25:00,48.39482510781025,SL hit,-51.400000000000006,1.595,389.10505836575874,-20620.622568093386,-0.6887287937743192,2024,5,117.35,21.1,1.2821011673151748,107.97665369649803,2024-05-08 10:05:00,HAMMER,,
2024-05-10,Friday,2024-05-16,6,21950,P,117.8,09:25:00,150.1,150.1,2024-05-13,09:15:00,47.62735519888346,SL hit,-32.3,2.679,619.1950464396285,-21658.82352941177,-0.7234047058823531,2024,5,153.1,76.75,2.541795665634675,169.8916408668731,2024-05-10 09:25:00,HAMMER,,
2024-05-10,Friday,2024-05-16,6,22000,C,186.1,12:35:00,263.75,263.75,2024-05-14,12:50:00,,SL hit,-77.65,4.4985,1275.0,-104739.33750000002,-0.6975639877500002,2024,5,271.9,68.7,2.9937,70.125,2024-05-10 12:35:00,MOLOTOV,,0.0
2024-05-10,Friday,2024-05-16,6,22000,C,180.15,13:55:00,263.75,263.75,2024-05-14,12:45:00,34.94228751311647,SL hit,-83.6,4.439,239.2344497607656,-21061.961722488035,-0.7034695215311004,2024,5,271.9,68.7,2.6662679425837323,65.78947368421053,2024-05-10 13:55:00,HAMMER,,
2024-05-13,Monday,2024-05-16,3,22050,C,104.7,09:15:00,160.0,160.0,2024-05-13,13:55:00,0.0,SL hit,-55.3,2.647,542.49547920434,-31435.985533453884,-1.0468183182640145,2024,5,174.85,54.6,2.7179023508137434,149.5253164556962,2024-05-13 09:15:00,NLC,261.0,
2024-05-13,Monday,2024-05-16,3,22000,P,108.65,12:30:00,251.0,0.05,2024-05-16,15:25:00,,EOD exit,108.6,1.087,675.0,72571.27500000001,0.4833246915000002,2024,5,163.1,0.05,1.4661,37.125,2024-05-13 12:30:00,MOLOTOV,,3.7875
2024-05-13,Monday,2024-05-16,3,22000,P,136.35,13:35:00,251.0,0.05,2024-05-16,15:25:00,37.82016348773842,EOD exit,136.29999999999998,1.364,174.44395987788923,23538.77017008286,0.7861949236807675,2024,5,146.35,0.05,2.37767117313563,47.972088966419534,2024-05-13 13:35:00,HAMMER,,
2024-05-13,Monday,2024-05-16,3,22000,P,84.15,13:45:00,251.0,0.05,2024-05-16,15:25:00,0.0,EOD exit,84.10000000000001,0.8420000000000001,179.80221756068326,14969.973029667368,0.49850010188792343,2024,5,87.35,0.05,1.5121366496853463,49.44560982918789,2024-05-13 13:45:00,NLC,581.0,
2024-05-15,Wednesday,2024-05-16,1,22300,C,47.9,09:55:00,86.5,86.5,2024-05-16,14:55:00,39.01500577145057,SL hit,-38.6,1.344,518.1347150259068,-20696.37305699482,-0.691258860103627,2024,5,121.05,0.75,2.4430051813471505,144.4300518134715,2024-05-15 09:55:00,HAMMER,,
2024-05-15,Wednesday,2024-05-16,1,22300,C,34.35,10:30:00,86.5,86.5,2024-05-16,15:00:00,,SL hit,-52.15,1.2085,1950.0,-104049.075,-0.6929668395,2024,5,121.05,0.75,1.3104,108.7125,2024-05-15 10:30:00,MOLOTOV,,0.0
2024-05-17,Friday,2024-05-23,6,22400,P,115.7,11:05:00,173.45,0.05,2024-05-23,15:25:00,0.0,EOD exit,115.65,1.1575,519.4805194805197,59476.6233766234,1.9805715584415593,2024,5,130.9,0.05,6.0077922077922095,145.4545454545455,2024-05-17 11:05:00,NLC,582.0,
2024-05-17,Friday,2024-05-23,6,22400,P,110.8,12:40:00,173.45,0.05,2024-05-23,15:25:00,,EOD exit,110.75,1.1085,1575.0,172685.3625,1.1500845142499998,2024,5,127.8,0.05,3.488625,88.2,2024-05-17 12:40:00,MOLOTOV,,0.5575
2024-05-17,Friday,2024-05-23,6,22450,C,140.85,12:55:00,162.0,162.0,2024-05-17,13:25:00,48.42355740630577,SL hit,-21.15000000000001,3.0285,890.8685968819599,-21539.866369710475,-0.71943153674833,2024,5,165.95,138.5,0.20935412026726,250.0,2024-05-17 12:55:00,HAMMER,,
2024-05-17,Friday,2024-05-23,6,22500,C,123.75,14:25:00,137.45,137.45,2024-05-21,09:15:00,48.9443378119002,SL hit,-13.699999999999989,2.612,888.8888888888889,-14499.555555555547,-0.48428515555555535,2024,5,150.0,85.15,3.431111111111111,250.0,2024-05-17 14:25:00,HAMMER,,
2024-05-17,Friday,2024-05-23,6,22400,P,99.95,15:05:00,173.45,0.05,2024-05-23,15:25:00,40.93231162196679,EOD exit,99.9,1.0,272.108843537415,26911.564625850344,0.8988462585034015,2024,5,105.0,0.05,2.718367346938776,76.1904761904762,2024-05-17 15:05:00,HAMMER,,
2024-05-18,Saturday,2024-05-23,5,22550,C,96.05,11:50:00,105.85,105.85,2024-05-21,09:15:00,,SL hit,-9.799999999999995,2.019,3600.0,-42548.39999999999,-0.28337234399999994,2024,5,121.45,69.95,1.8791999999999995,202.95,2024-05-18 11:50:00,MOLOTOV,,0.0
2024-05-21,Tuesday,2024-05-23,2,22450,C,138.0,09:25:00,182.1,182.1,2024-05-21,11:55:00,46.43564356435645,SL hit,-44.1,3.2010000000000005,453.514739229025,-21451.700680272108,-0.7164868027210884,2024,5,182.8,114.3,1.0748299319727894,127.26757369614516,2024-05-21 09:25:00,HAMMER,,
2024-05-21,Tuesday,2024-05-23,2,22450,C,123.45,10:15:00,182.1,182.1,2024-05-21,12:00:00,,SL hit,-58.64999999999999,3.0555000000000003,1725.0,-106441.9875,-0.70890363675,2024,5,182.8,114.3,0.3156750000000002,96.815625,2024-05-21 10:15:00,MOLOTOV,,0.0
2024-05-21,Tuesday,2024-05-23,2,22450,C,116.7,10:35:00,182.1,182.1,2024-05-21,11:55:00,0.0,SL hit,-65.39999999999999,2.988,458.7155963302753,-31370.64220183486,-1.0446423853211009,2024,5,182.8,114.3,0.1100917431192663,128.7270642201835,2024-05-21 10:35:00,NLC,262.0,
2024-05-21,Tuesday,2024-05-23,2,22550,C,103.4,14:25:00,139.65,139.65,2024-05-23,09:35:00,49.22985781990521,SL hit,-36.25,2.4305000000000003,551.7241379310345,-21340.965517241384,-0.7127882482758623,2024,5,181.45,64.95,2.121379310344828,155.51724137931035,2024-05-21 14:25:00,HAMMER,,
2024-05-22,Wednesday,2024-05-23,1,22600,C,65.0,09:20:00,77.2,77.2,2024-05-22,10:50:00,,SL hit,-12.200000000000005,1.422,3600.0,-49039.20000000001,-0.3266010720000001,2024,5,79.95,46.15,1.3572000000000002,203.4,2024-05-22 09:20:00,MOLOTOV,,0.0
2024-05-22,Wednesday,2024-05-23,1,22550,C,85.5,11:35:00,108.0,108.0,2024-05-22,12:15:00,,SL hit,-22.5,1.935,3600.0,-87966.0,-0.58585356,2024,5,109.5,78.6,0.4968000000000004,202.95,2024-05-22 11:35:00,MOLOTOV,,0.0
2024-05-24,Friday,2024-05-30,6,22900,P,127.4,09:15:00,155.0,155.0,2024-05-29,10:05:00,22.11221122112211,SL hit,-27.599999999999994,2.824,724.6376811594205,-22046.376811594204,-0.7363489855072465,2024,5,171.6,46.55,5.858695652173915,207.4275362318841,2024-05-24 09:15:00,HAMMER,,
2024-05-24,Friday,2024-05-30,6,22950,C,188.5,12:15:00,228.6,228.6,2024-05-24,12:55:00,48.90131841789852,SL hit,-40.1,4.171,498.7531172069826,-22080.299251870325,-0.737481995012469,2024,5,229.2,187.1,0.0698254364089778,143.07980049875312,2024-05-24 12:15:00,HAMMER,,
2024-05-24,Friday,2024-05-30,6,22900,P,114.55,12:30:00,155.0,155.0,2024-05-29,10:05:00,,SL hit,-40.45,2.6955,2475.0,-106785.11250000002,-0.7111888492500001,2024,5,171.6,46.55,3.366,141.69375,2024-05-24 12:30:00,MOLOTOV,,118.6175
2024-05-24,Friday,2024-05-30,6,22900,P,95.35,12:55:00,155.0,155.0,2024-05-29,10:05:00,0.0,SL hit,-59.650000000000006,2.5035,502.9337803855825,-31259.094719195306,-1.040927854149204,2024,5,171.6,46.55,2.454316848281642,143.96479463537298,2024-05-24 12:55:00,NLC,583.0,
2024-05-24,Friday,2024-05-30,6,23000,C,166.9,15:05:00,204.4,204.4,2024-05-27,11:45:00,47.901701323251416,SL hit,-37.5,3.713,533.3333333333334,-21980.26666666667,-0.7341409066666669,2024,5,208.6,140.7,1.3973333333333342,153.33333333333334,2024-05-24 15:05:00,HAMMER,,
2024-05-27,Monday,2024-05-30,3,23050,C,129.15,09:30:00,152.2,152.2,2024-05-27,11:40:00,,SL hit,-23.049999999999983,2.8135000000000003,3450.0,-89229.07499999994,-0.5942656394999996,2024,5,158.95,116.4,0.87975,198.80625,2024-05-27 09:30:00,MOLOTOV,,0.0
2024-05-27,Monday,2024-05-30,3,23050,C,180.55,14:25:00,214.85,0.05,2024-05-30,15:25:00,43.06960142772159,EOD exit,180.5,1.8060000000000005,583.0903790087466,104194.75218658896,3.4801047230320714,2024,5,180.7,0.05,10.524781341107875,168.00291545189512,2024-05-27 14:25:00,HAMMER,,
2024-05-27,Monday,2024-05-30,3,23050,C,112.8,14:45:00,214.85,0.05,2024-05-30,15:25:00,0.0,EOD exit,112.75,1.1285,293.9735423811857,32813.76776090152,1.0926984664380208,2024,5,119.75,0.05,3.314551690347869,84.70112689857913,2024-05-27 14:45:00,NLC,263.0,
2024-05-28,Tuesday,2024-05-30,2,23000,C,125.5,09:20:00,137.6,137.6,2024-05-28,09:25:00,,SL hit,-12.099999999999994,2.631,3450.0,-50821.94999999998,-0.3384741869999999,2024,5,139.0,125.25,0.0172499999999999,198.375,2024-05-28 09:20:00,MOLOTOV,,0.0
2024-05-28,Tuesday,2024-05-30,2,23000,C,130.15,09:30:00,139.0,139.0,2024-05-28,10:25:00,,SL hit,-8.849999999999994,2.6915,3450.0,-39818.17499999998,-0.2651890454999999,2024,5,144.9,107.2,1.5835500000000002,198.375,2024-05-28 09:30:00,MOLOTOV,,0.0
2024-05-28,Tuesday,2024-05-30,2,23000,C,135.25,10:30:00,144.9,0.05,2024-05-30,15:25:00,,EOD exit,135.2,1.3530000000000002,3450.0,461772.1499999999,3.0754025189999994,2024,5,140.7,0.05,9.328799999999998,198.375,2024-05-28 10:30:00,MOLOTOV,,0.0
2024-05-29,Wednesday,2024-05-30,1,22750,P,82.5,12:35:00,120.6,120.6,2024-05-30,09:15:00,47.02702702702703,SL hit,-38.1,2.031,524.9343832020999,-21066.141732283468,-0.7036091338582678,2024,5,149.35,54.0,1.4960629921259845,149.2782152230971,2024-05-29 12:35:00,HAMMER,,
2024-05-29,Wednesday,2024-05-30,1,22750,P,68.25,13:25:00,120.6,120.6,2024-05-30,09:15:00,,SL hit,-52.35,1.8885,1875.0,-101697.1875,-0.6773032687500001,2024,5,140.8,60.3,0.2981250000000001,106.640625,2024-05-29 13:25:00,MOLOTOV,,85.31750000000001
2024-05-31,Friday,2024-06-06,6,22550,P,355.0,09:15:00,500.0,500.0,2024-06-04,09:25:00,44.57013574660634,SL hit,-145.0,8.55,137.93103448275863,-21179.31034482759,-0.7073889655172415,2024,6,561.5,50.0,4.206896551724138,38.87931034482759,2024-05-31 09:15:00,HAMMER,,
2024-05-31,Friday,2024-06-06,6,22600,C,421.75,09:15:00,451.95,451.95,2024-05-31,13:55:00,43.88465362943321,SL hit,-30.19999999999999,8.737,662.2516556291393,-25786.092715231796,-0.8612554966887419,2024,5,454.2,350.0,4.751655629139075,187.08609271523187,2024-05-31 09:15:00,HAMMER,,
2024-05-31,Friday,2024-06-06,6,22600,C,357.5,12:35:00,451.95,451.95,2024-05-31,14:00:00,,SL hit,-94.45,8.0945,1050.0,-107671.725,-0.7170936885,2024,5,454.2,351.25,0.13125,59.325,2024-05-31 12:35:00,MOLOTOV,,0.0
2024-05-31,Friday,2024-06-06,6,22550,P,367.05,13:35:00,500.0,500.0,2024-06-04,09:30:00,,SL hit,-132.95,8.6705,750.0,-106215.375,-0.7073943975,2024,6,561.5,50.0,4.75575,42.28125,2024-05-31 13:35:00,MOLOTOV,,154.7025
2024-06-04,Tuesday,2024-06-06,2,23200,C,210.95,09:50:00,265.9,0.05,2024-06-06,15:25:00,,EOD exit,210.9,2.11,1800.0,375822.0,2.50297452,2024,6,245.25,0.05,7.5924,104.4,2024-06-04 09:50:00,MOLOTOV,,0.0
2024-06-04,Tuesday,2024-06-06,2,22650,P,856.6,13:35:00,1561.65,0.05,2024-06-06,15:25:00,49.75577557755775,EOD exit,856.5500000000001,8.5665,28.3667824976952,24054.56350613432,0.8034224211048864,2024,6,1088.45,0.05,2.4297567548400822,8.031345294659953,2024-06-04 13:35:00,HAMMER,,
2024-06-04,Tuesday,2024-06-06,2,22450,P,797.3,15:05:00,1395.5,0.05,2024-06-06,15:25:00,,EOD exit,797.25,7.9735,150.0,118391.475,0.7884872235,2024,6,903.3,0.05,2.39175,8.41875,2024-06-04 15:05:00,MOLOTOV,,1.055
2024-06-06,Thursday,2024-06-06,0,22750,P,109.7,09:25:00,243.95,0.05,2024-06-06,15:25:00,0.0,EOD exit,109.65,1.0975,223.463687150838,24257.54189944134,0.8077761452513967,2024,6,160.55,0.05,2.4502793296089385,63.547486033519554,2024-06-06 09:25:00,NLC,584.0,
2024-06-07,Friday,2024-06-13,6,22800,P,117.15,11:05:00,219.7,0.05,2024-06-13,15:25:00,0.0,EOD exit,117.1,1.1720000000000002,292.5402242808387,33913.60312042907,1.129322983910288,2024,6,128.5,0.05,3.425646026328621,83.37396392003902,2024-06-07 11:05:00,NLC,585.0,
2024-06-07,Friday,2024-06-13,6,22800,P,97.75,12:30:00,219.7,0.05,2024-06-13,15:25:00,,EOD exit,97.7,0.978,825.0,79795.65000000001,0.531439029,2024,6,105.65,0.05,1.61205,47.025,2024-06-07 12:30:00,MOLOTOV,,0.1674999999999999
2024-06-10,Monday,2024-06-13,3,23300,P,193.3,09:35:00,239.7,239.7,2024-06-10,09:55:00,26.64204695331047,SL hit,-46.39999999999998,4.33,431.0344827586209,-21866.37931034483,-0.7303370689655173,2024,6,244.0,192.85,0.0193965517241386,125.53879310344836,2024-06-10 09:35:00,HAMMER,,
2024-06-10,Monday,2024-06-13,3,23350,C,160.9,09:45:00,231.0,49.0,2024-06-13,15:25:00,47.292817679558,EOD exit,111.9,2.099,285.30670470756064,31326.961483594867,1.0463205135520686,2024,6,195.45,27.1,3.817403708987161,83.27389443651927,2024-06-10 09:45:00,HAMMER,,
2024-06-10,Monday,2024-06-13,3,23250,P,199.6,09:55:00,217.9,0.05,2024-06-13,15:25:00,40.98772321428571,EOD exit,199.55,1.9965,860.2150537634408,169938.4946236559,5.675945720430107,2024,6,207.05,0.05,17.165591397849457,249.99999999999997,2024-06-10 09:55:00,HAMMER,,
2024-06-10,Monday,2024-06-13,3,23350,C,160.9,12:05:00,231.0,49.6,2024-06-13,15:25:00,,EOD exit,111.3,2.105,1425.0,155602.875,1.0363151475,2024,6,181.1,27.1,3.813300000000001,83.184375,2024-06-10 12:05:00,MOLOTOV,,0.0
2024-06-10,Monday,2024-06-13,3,23350,C,120.3,14:25:00,231.0,49.0,2024-06-13,15:25:00,0.0,EOD exit,71.3,1.693,271.00271002710025,18863.685636856368,0.6281607317073171,2024,6,167.8,27.1,2.525745257452574,79.09891598915989,2024-06-10 14:25:00,NLC,264.0,
2024-06-14,Friday,2024-06-20,6,23500,C,74.7,09:15:00,108.9,108.9,2024-06-14,10:05:00,24.67811158798284,SL hit,-34.2,1.8360000000000003,584.7953216374268,-21073.684210526317,-0.7038610526315792,2024,6,110.7,65.35,0.5467836257309946,171.78362573099412,2024-06-14 09:15:00,HAMMER,,
2024-06-14,Friday,2024-06-20,6,23450,P,160.5,09:45:00,196.85,0.05,2024-06-20,15:25:00,45.29209621993128,EOD exit,160.45,1.6055,550.2063273727649,87397.24896836314,2.9190681155433293,2024,6,163.5,0.05,8.828060522696012,161.27922971114174,2024-06-14 09:45:00,HAMMER,,
2024-06-14,Friday,2024-06-20,6,23450,P,127.4,12:40:00,196.85,0.05,2024-06-20,15:25:00,,EOD exit,127.35,1.2745,1425.0,179657.5875,1.19651953275,2024,6,139.0,0.05,3.629475,83.540625,2024-06-14 12:40:00,MOLOTOV,,2.1025
2024-06-14,Friday,2024-06-20,6,23500,C,91.3,13:15:00,110.7,110.7,2024-06-14,15:00:00,,SL hit,-19.40000000000001,2.02,3450.0,-73899.00000000001,-0.4921673400000001,2024,6,115.0,73.3,1.242,202.6875,2024-06-14 13:15:00,MOLOTOV,,0.0
2024-06-14,Friday,2024-06-20,6,23450,C,104.75,13:25:00,136.3,136.3,2024-06-14,14:55:00,40.96551724137931,SL hit,-31.55000000000001,2.4105000000000003,633.91442155309,-21528.05071315372,-0.7190368938193343,2024,6,143.7,95.05,0.6148969889064975,185.81616481774952,2024-06-14 13:25:00,HAMMER,,
