Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Max Price,Min Price,Trade Year,Trade Month,Variation,Portfolio,Allocation,Leverage,ROI% PF
NIFTY,20950,P,2023-12-14,2023-12-14 10:15:00,SELL,2023-12-14,10:45:00,1.15,1.725,1,2023-12-14 10:45:00,1.0,0.1499999999999999,0.0215,0.1284999999999999,245.34606205250574,Target Hit,1909.307875894988,0.004906921241050115,169.75,0.85,2023,12,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,0.0012267303102625287
FINNIFTY,21200,P,2023-12-19,2023-12-14 12:45:00,SELL,2023-12-14,13:00:00,16.3,165.55,1,2023-12-19 12:15:00,1.0,15.3,0.173,15.127,53515.33018867925,Target Hit,3537.735849056604,1.0703066037735849,174.9,0.95,2023,12,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,0.2675766509433962
BANKNIFTY,47600,C,2023-12-20,2023-12-15 12:45:00,SELL,2023-12-15,13:00:00,395.15,650.0,1,2023-12-15 14:45:00,650.0,-254.85,10.4515,-265.30150000000003,-139339.02310924372,Initial SL Hit,525.2100840336135,-2.786780462184874,696.7,249.75,2023,12,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,-0.6966951155462185
BANKNIFTY,47600,P,2023-12-20,2023-12-15 13:30:00,SELL,2023-12-15,13:45:00,135.05,254.2,1,2023-12-20 15:15:00,154.55,-19.5,2.8960000000000004,-22.396,-11762.605042016809,Expiry Exit,525.2100840336135,-0.23525210084033618,325.55,3.35,2023,12,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,-0.058813025210084045
FINNIFTY,21200,C,2023-12-19,2023-12-15 14:00:00,SELL,2023-12-15,14:15:00,301.9,388.2,1,2023-12-15 15:00:00,388.2,-86.30000000000001,6.900999999999999,-93.201,-329720.5188679245,Initial SL Hit,3537.735849056604,-6.59441037735849,439.0,95.25,2023,12,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,-1.6486025943396225
FINNIFTY,21200,C,2023-12-19,2023-12-18 10:45:00,SELL,2023-12-18,11:00:00,293.3,400.0,1,2023-12-19 15:15:00,233.9,59.400000000000006,5.272,54.12800000000001,191490.56603773587,Expiry Exit,3537.735849056604,3.8298113207547173,439.0,95.25,2023,12,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,0.9574528301886793
BANKNIFTY,47600,C,2023-12-20,2023-12-18 12:00:00,SELL,2023-12-18,12:15:00,420.65,757.05,1,2023-12-20 15:00:00,1.0,419.65,4.2165,415.4335,218189.86344537817,Target Hit,525.2100840336135,4.363797268907564,757.05,0.3,2023,12,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,1.090949317226891
NIFTY,21300,P,2023-12-21,2023-12-18 12:45:00,SELL,2023-12-18,13:15:00,51.75,77.625,1,2023-12-20 13:45:00,77.625,-25.875,1.29375,-27.16875,-51021.12676056338,Initial SL Hit,1877.9342723004695,-1.0204225352112675,109.7,5.85,2023,12,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.25510563380281687
MIDCPNIFTY,10050,C,2023-12-18,2023-12-18 13:45:00,SELL,2023-12-18,13:55:00,261.55,273.9,1,2023-12-18 15:15:00,246.2,15.350000000000025,5.0775,10.272500000000022,40885.57213930357,Expiry Exit,3980.0995024875624,0.8177114427860714,291.45,31.3,2023,12,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,0.20442786069651786
NIFTY,21300,C,2023-12-21,2023-12-19 10:45:00,SELL,2023-12-19,11:15:00,147.0,220.5,1,2023-12-19 12:15:00,220.5,-73.5,3.675,-77.175,-144929.57746478872,Initial SL Hit,1877.9342723004695,-2.8985915492957743,297.7,111.35,2023,12,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.7246478873239436
NIFTY,21300,C,2023-12-21,2023-12-21 09:45:00,SELL,2023-12-21,10:15:00,3.05,4.574999999999999,1,2023-12-21 10:15:00,4.574999999999999,-1.5249999999999997,0.07625,-1.6012499999999994,-3007.0422535211255,Initial SL hit,1877.9342723004695,-0.06014084507042251,303.15,0.1,2023,12,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.015035211267605628
NIFTY,21300,C,2023-12-21,2023-12-21 10:45:00,SELL,2023-12-21,11:15:00,4.75,7.125,1,2023-12-21 11:45:00,7.125,-2.375,0.11875,-2.49375,-4683.098591549296,Initial SL Hit,1877.9342723004695,-0.09366197183098592,303.15,0.1,2023,12,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.02341549295774648
FINNIFTY,21500,C,2023-12-26,2023-12-21 12:45:00,SELL,2023-12-21,13:00:00,45.8,162.3,1,2023-12-26 12:15:00,1.0,44.8,0.4679999999999999,44.332,154646.51162790696,Target Hit,3488.3720930232557,3.0929302325581394,180.95,1.0,2023,12,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,0.7732325581395348
NIFTY,21300,C,2023-12-21,2023-12-21 12:45:00,SELL,2023-12-21,13:15:00,9.75,14.625,1,2023-12-21 14:45:00,1.0,8.75,0.1075,8.6425,16230.046948356809,Target Hit,1877.9342723004695,0.32460093896713615,303.15,0.1,2023,12,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,0.08115023474178404
FINNIFTY,21500,P,2023-12-26,2023-12-22 11:45:00,SELL,2023-12-22,12:00:00,146.9,486.85,1,2023-12-26 15:15:00,238.45,-91.54999999999998,3.8535,-95.40349999999998,-332802.9069767441,Expiry Exit,3488.3720930232557,-6.656058139534882,486.85,89.15,2023,12,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,-1.6640145348837205
MIDCPNIFTY,10275,C,2024-01-01,2023-12-26 11:35:00,SELL,2023-12-26,11:45:00,128.75,143.0,1,2023-12-26 12:15:00,143.0,-14.25,2.7175,-16.9675,-66053.52798053529,Initial SL Hit,3892.9440389294405,-1.3210705596107057,151.0,99.3,2023,12,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.33026763990267644
NIFTY,21300,P,2023-12-28,2023-12-26 12:45:00,SELL,2023-12-26,13:15:00,38.65,57.975,1,2023-12-28 13:45:00,1.0,37.65,0.3965,37.2535,69959.62441314555,Target Hit,1877.9342723004695,1.399192488262911,141.95,0.9,2023,12,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,0.34979812206572775
MIDCPNIFTY,10275,C,2024-01-01,2023-12-26 13:25:00,SELL,2023-12-26,13:35:00,116.5,143.25,1,2023-12-27 09:25:00,143.25,-26.75,2.5975,-29.3475,-114248.17518248175,Initial SL Hit,3892.9440389294405,-2.2849635036496347,151.0,92.05,2023,12,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.5712408759124087
MIDCPNIFTY,10275,P,2024-01-01,2023-12-27 09:15:00,SELL,2023-12-27,09:25:00,60.35,92.8,1,2023-12-27 12:15:00,92.8,-32.45,1.5315,-33.9815,-132288.07785888077,Initial SL Hit,3892.9440389294405,-2.6457615571776154,128.8,50.65,2023,12,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.6614403892944039
MIDCPNIFTY,10275,C,2024-01-01,2023-12-27 11:15:00,SELL,2023-12-27,11:25:00,145.1,154.85,1,2023-12-28 14:55:00,154.85,-9.75,2.9995,-12.7495,-49633.0900243309,Initial SL Hit,3892.9440389294405,-0.9926618004866181,164.1,92.05,2023,12,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.24816545012165453
MIDCPNIFTY,10275,P,2024-01-01,2023-12-27 14:25:00,SELL,2023-12-27,14:35:00,71.75,105.0,1,2024-01-01 09:25:00,1.0,70.75,0.7275,70.0225,272593.6739659367,Target Hit,3892.9440389294405,5.451873479318734,128.8,0.65,2023,12,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,1.3629683698296835
FINNIFTY,21300,P,2024-01-02,2023-12-28 13:30:00,SELL,2023-12-28,13:45:00,44.55,136.7,1,2024-01-02 15:00:00,1.0,43.55,0.4554999999999999,43.0945,151741.1971830986,Target Hit,3521.1267605633802,3.034823943661972,145.5,0.15,2023,12,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,0.758705985915493
MIDCPNIFTY,10275,C,2024-01-01,2023-12-29 09:55:00,SELL,2023-12-29,10:05:00,122.7,144.0,1,2023-12-29 15:05:00,144.0,-21.3,2.667,-23.967,-93302.1897810219,Initial SL Hit,3892.9440389294405,-1.8660437956204377,164.1,89.55,2023,12,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.4665109489051094
FINNIFTY,21300,C,2024-01-02,2023-12-29 12:00:00,SELL,2023-12-29,12:15:00,259.4,426.0,1,2024-01-02 15:15:00,46.2,213.2,3.056,210.144,739943.661971831,Expiry Exit,3521.1267605633802,14.79887323943662,426.0,40.05,2023,12,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,3.699718309859155
BANKNIFTY,48500,C,2024-01-03,2023-12-29 12:45:00,SELL,2023-12-29,13:00:00,253.0,578.8,1,2024-01-03 14:15:00,1.0,252.0,2.54,249.46,128587.6288659794,Target Hit,515.4639175257732,2.5717525773195877,599.0,0.8,2023,12,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,0.6429381443298969
BANKNIFTY,48500,P,2024-01-03,2024-01-01 11:15:00,SELL,2024-01-01,11:30:00,288.65,528.0,1,2024-01-02 09:45:00,528.0,-239.35,8.1665,-247.5165,-127585.82474226806,Initial SL Hit,515.4639175257732,-2.5517164948453614,548.8,178.7,2024,1,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,-0.6379291237113404
NIFTY,21750,P,2024-01-04,2024-01-01 12:45:00,SELL,2024-01-01,13:15:00,89.0,133.5,1,2024-01-02 09:45:00,133.5,-44.5,2.225,-46.725,-85931.03448275862,Initial SL Hit,1839.0804597701149,-1.7186206896551726,181.4,45.95,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.42965517241379314
NIFTY,21750,C,2024-01-04,2024-01-02 10:45:00,SELL,2024-01-02,11:15:00,47.4,71.1,1,2024-01-02 14:15:00,71.1,-23.7,1.185,-24.884999999999994,-45765.5172413793,Initial SL Hit,1839.0804597701149,-0.9153103448275859,249.75,42.0,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.22882758620689647
MIDCPNIFTY,10425,C,2024-01-08,2024-01-02 10:55:00,SELL,2024-01-02,11:05:00,50.55,88.0,1,2024-01-03 11:45:00,88.0,-37.45,1.3855000000000002,-38.8355,-149009.11270983214,Initial SL Hit,3836.9304556354914,-2.980182254196643,120.7,37.4,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.7450455635491607
MIDCPNIFTY,10425,P,2024-01-08,2024-01-02 12:55:00,SELL,2024-01-02,13:05:00,148.15,185.1,1,2024-01-08 09:15:00,1.0,147.15,1.4915,145.6585,558881.5347721822,Target Hit,3836.9304556354914,11.177630695443645,230.0,0.4,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,2.794407673860911
NIFTY,21750,C,2024-01-04,2024-01-03 09:45:00,SELL,2024-01-03,10:15:00,17.6,26.4,1,2024-01-04 13:15:00,1.0,16.6,0.186,16.414,30186.666666666668,Target Hit,1839.0804597701149,0.6037333333333333,249.75,0.75,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,0.15093333333333334
MIDCPNIFTY,10425,C,2024-01-08,2024-01-03 15:05:00,SELL,2024-01-03,15:15:00,53.2,73.45,1,2024-01-04 09:15:00,73.45,-20.25,1.2665000000000002,-21.5165,-82557.31414868105,Initial SL Hit,3836.9304556354914,-1.651146282973621,120.7,37.4,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.41278657074340525
NIFTY,21750,P,2024-01-04,2024-01-04 11:45:00,SELL,2024-01-04,12:15:00,99.0,148.5,1,2024-01-04 15:15:00,91.25,7.75,1.9025,5.8475,10754.022988505747,Expiry Exit,1839.0804597701149,0.21508045977011495,272.0,45.95,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,0.053770114942528736
FINNIFTY,21350,P,2024-01-09,2024-01-04 12:45:00,SELL,2024-01-04,13:00:00,54.8,207.35,1,2024-01-09 15:15:00,152.8,-98.0,2.076,-100.076,-351555.0351288056,Expiry Exit,3512.88056206089,-7.031100702576112,207.35,2.0,2024,1,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,-1.757775175644028
MIDCPNIFTY,10425,C,2024-01-08,2024-01-05 11:05:00,SELL,2024-01-05,11:15:00,128.4,183.9,1,2024-01-08 15:15:00,17.85,110.55,1.4625,109.0875,418561.1510791367,Expiry Exit,3836.9304556354914,8.371223021582734,199.65,16.75,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,2.0928057553956836
BANKNIFTY,47800,P,2024-01-10,2024-01-05 13:00:00,SELL,2024-01-05,13:15:00,159.45,268.45,1,2024-01-05 14:15:00,268.45,-109.0,4.279,-113.279,-59246.33891213389,Initial SL Hit,523.0125523012553,-1.1849267782426778,410.05,105.75,2024,1,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,-0.29623169456066945
BANKNIFTY,47800,C,2024-01-10,2024-01-05 15:00:00,SELL,2024-01-05,15:15:00,473.95,710.6,1,2024-01-10 14:45:00,1.0,472.95,4.7495,468.2005,244874.73849372385,Target Hit,523.0125523012553,4.897494769874477,710.6,0.7,2024,1,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,1.2243736924686193
BANKNIFTY,47800,P,2024-01-10,2024-01-08 09:45:00,SELL,2024-01-08,10:00:00,160.1,294.45,1,2024-01-08 14:15:00,294.45,-134.35,4.5455,-138.8955,-72644.089958159,Initial SL Hit,523.0125523012553,-1.45288179916318,410.05,84.4,2024,1,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,-0.363220449790795
NIFTY,21700,C,2024-01-11,2024-01-08 12:15:00,SELL,2024-01-08,12:45:00,54.55,81.82499999999999,1,2024-01-09 10:15:00,81.82499999999999,-27.27499999999999,1.36375,-28.63874999999999,-52790.322580645145,Initial SL Hit,1843.3179723502303,-1.0558064516129029,152.2,35.45,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.2639516129032257
FINNIFTY,21350,C,2024-01-09,2024-01-08 12:30:00,SELL,2024-01-08,12:45:00,99.15,249.4,1,2024-01-09 14:45:00,1.0,98.15,1.0015,97.1485,341271.07728337235,Target Hit,3512.88056206089,6.825421545667447,259.55,0.6,2024,1,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,1.7063553864168617
MIDCPNIFTY,10550,C,2024-01-15,2024-01-09 12:25:00,SELL,2024-01-09,12:35:00,67.0,76.95,1,2024-01-15 12:15:00,76.95,-9.950000000000005,1.4395,-11.389500000000004,-43182.93838862561,Initial SL Hit,3791.4691943127964,-0.8636587677725122,130.4,16.35,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.21591469194312804
BANKNIFTY,47800,P,2024-01-10,2024-01-09 13:00:00,SELL,2024-01-09,13:15:00,121.9,515.95,1,2024-01-09 14:15:00,515.95,-394.05000000000007,6.378500000000001,-400.4285,-209429.13179916318,Initial SL Hit,523.0125523012553,-4.188582635983264,529.65,84.4,2024,1,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,-1.047145658995816
MIDCPNIFTY,10550,P,2024-01-15,2024-01-09 13:15:00,SELL,2024-01-09,13:25:00,110.2,126.75,1,2024-01-09 14:05:00,126.75,-16.549999999999997,2.3695,-18.9195,-71732.70142180094,Initial SL Hit,3791.4691943127964,-1.434654028436019,154.55,85.15,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.35866350710900474
NIFTY,21700,C,2024-01-11,2024-01-10 10:15:00,SELL,2024-01-10,10:45:00,19.55,29.325000000000003,1,2024-01-10 14:45:00,29.325000000000003,-9.775000000000002,0.48875,-10.263750000000002,-18919.354838709678,Initial SL Hit,1843.3179723502303,-0.3783870967741936,152.2,7.0,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.0945967741935484
MIDCPNIFTY,10550,P,2024-01-15,2024-01-10 14:05:00,SELL,2024-01-10,14:15:00,208.9,250.0,1,2024-01-15 13:45:00,1.0,207.9,2.099,205.801,780288.1516587677,Target Hit,3791.4691943127964,15.605763033175355,273.3,0.9,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,3.901440758293839
NIFTY,21700,P,2024-01-11,2024-01-11 11:15:00,SELL,2024-01-11,11:45:00,51.75,77.625,1,2024-01-11 13:45:00,77.625,-25.875,1.29375,-27.16875,-50080.64516129032,Initial SL Hit,1843.3179723502303,-1.0016129032258063,280.0,30.55,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.2504032258064516
NIFTY,21700,C,2024-01-11,2024-01-11 11:45:00,SELL,2024-01-11,12:15:00,7.25,10.875,1,2024-01-11 12:15:00,10.875,-3.625,0.18125,-3.80625,-7016.129032258064,Initial SL Hit,1843.3179723502303,-0.1403225806451613,152.2,6.55,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.03508064516129032
NIFTY,21700,C,2024-01-11,2024-01-11 12:45:00,SELL,2024-01-11,13:15:00,7.3,10.95,1,2024-01-11 14:15:00,1.0,6.3,0.083,6.217,11459.907834101381,Target Hit,1843.3179723502303,0.2291981566820276,152.2,0.75,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,0.0572995391705069
FINNIFTY,21150,P,2024-01-16,2024-01-11 13:00:00,SELL,2024-01-11,13:15:00,55.6,157.35,1,2024-01-16 09:15:00,1.0,54.6,0.5660000000000001,54.034,191609.9290780142,Target Hit,3546.099290780142,3.832198581560284,169.4,0.75,2024,1,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,0.958049645390071
BANKNIFTY,47500,P,2024-01-17,2024-01-12 12:30:00,SELL,2024-01-12,12:45:00,211.35,496.65,1,2024-01-17 09:15:00,601.6,-390.25,8.1295,-398.3795,-209673.42105263157,Gap Outside ISL,526.3157894736842,-4.193468421052632,1243.7,23.0,2024,1,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,-1.048367105263158
NIFTY,21750,P,2024-01-18,2024-01-15 12:15:00,SELL,2024-01-15,12:45:00,30.1,45.150000000000006,1,2024-01-17 09:15:00,61.05,-30.95,0.9115,-31.8615,-58595.862068965514,Gap Outside ISL,1839.0804597701149,-1.1719172413793104,165.05,17.35,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.2929793103448276
MIDCPNIFTY,10675,C,2024-01-22,2024-01-16 10:55:00,SELL,2024-01-16,11:05:00,93.45,102.5,1,2024-01-20 13:55:00,1.0,92.45,0.9445,91.5055,342877.75175644027,Target Hit,3747.072599531616,6.857555035128805,105.7,0.9,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,1.7143887587822013
MIDCPNIFTY,10675,P,2024-01-22,2024-01-16 14:35:00,SELL,2024-01-16,14:45:00,165.0,211.65,1,2024-01-17 09:15:00,211.65,-46.650000000000006,3.7665,-50.416500000000006,-188914.28571428574,Initial SL Hit,3747.072599531616,-3.778285714285715,247.2,99.4,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.9445714285714287
NIFTY,21750,C,2024-01-18,2024-01-16 14:45:00,SELL,2024-01-16,15:15:00,298.1,447.15,1,2024-01-18 12:15:00,1.0,297.1,2.991,294.10900000000004,540890.1149425288,Target Hit,1839.0804597701149,10.817802298850575,404.85,0.7,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,2.7044505747126437
BANKNIFTY,47500,C,2024-01-17,2024-01-16 15:00:00,SELL,2024-01-16,15:15:00,640.65,879.0,1,2024-01-17 15:00:00,1.0,639.65,6.4165,633.2334999999999,333280.78947368416,Target Hit,526.3157894736842,6.665615789473684,879.0,0.25,2024,1,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,1.666403947368421
FINNIFTY,20750,C,2024-01-23,2024-01-18 12:45:00,SELL,2024-01-18,13:00:00,49.05,298.0,1,2024-01-23 13:00:00,1.0,48.05,0.5005,47.5495,171865.66265060243,Target Hit,3614.4578313253014,3.4373132530120483,393.1,1.0,2024,1,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,0.8593283132530121
FINNIFTY,20750,P,2024-01-23,2024-01-19 12:15:00,SELL,2024-01-19,12:30:00,318.7,536.4,1,2024-01-23 12:00:00,536.4,-217.7,8.551,-226.251,-817774.6987951808,Initial SL Hit,3614.4578313253014,-16.355493975903617,587.55,58.3,2024,1,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,-4.088873493975904
NIFTY,21600,P,2024-01-25,2024-01-20 12:15:00,SELL,2024-01-20,12:45:00,94.4,141.60000000000002,1,2024-01-20 14:45:00,141.60000000000002,-47.20000000000002,2.3600000000000003,-49.56000000000002,-91777.77777777781,Initial SL Hit,1851.851851851852,-1.8355555555555563,179.7,65.0,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.45888888888888907
NIFTY,21600,C,2024-01-25,2024-01-23 12:15:00,SELL,2024-01-23,12:45:00,51.55,77.32499999999999,1,2024-01-25 13:45:00,1.0,50.55,0.5255,50.0245,92637.96296296298,Target Hit,1851.851851851852,1.8527592592592597,225.0,0.75,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,0.4631898148148149
MIDCPNIFTY,10725,C,2024-01-29,2024-01-23 13:35:00,SELL,2024-01-23,13:45:00,32.5,43.45,1,2024-01-25 15:25:00,1.0,31.5,0.335,31.165,116233.10023310024,Target Hit,3729.60372960373,2.324662004662005,91.15,0.55,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,0.5811655011655013
MIDCPNIFTY,10725,P,2024-01-29,2024-01-24 11:25:00,SELL,2024-01-24,13:45:00,310.5,427.5,1,2024-01-29 15:15:00,45.3,265.2,3.5580000000000003,261.642,975820.979020979,Expiry Exit,3729.60372960373,19.51641958041958,451.45,43.3,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,4.879104895104895
FINNIFTY,19900,C,2024-01-30,2024-01-25 13:00:00,SELL,2024-01-25,13:15:00,230.4,517.0,1,2024-01-29 09:45:00,517.0,-286.6,7.474,-294.074,-1108319.095477387,Initial SL Hit,3768.8442211055276,-22.16638190954774,546.4,216.95,2024,1,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,-5.541595477386935
FINNIFTY,19900,P,2024-01-30,2024-01-25 14:45:00,SELL,2024-01-25,15:00:00,85.65,160.0,1,2024-01-30 09:15:00,1.0,84.65,0.8665,83.7835,315766.959798995,Target Hit,3768.8442211055276,6.3153391959799,196.65,0.85,2024,1,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,1.578834798994975
BANKNIFTY,45100,P,2024-01-31,2024-01-29 12:45:00,SELL,2024-01-29,13:00:00,170.6,765.2,1,2024-01-31 14:45:00,1.0,169.6,1.716,167.884,93062.08425720621,Target Hit,554.3237250554324,1.8612416851441242,765.2,0.9,2024,1,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,0.46531042128603106
MIDCPNIFTY,10750,C,2024-02-05,2024-01-30 11:15:00,SELL,2024-01-30,11:25:00,94.25,126.9,1,2024-01-30 12:35:00,126.9,-32.650000000000006,2.2115,-34.86150000000001,-129717.2093023256,Initial SL Hit,3720.9302325581393,-2.594344186046512,146.25,93.05,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.648586046511628
MIDCPNIFTY,10750,P,2024-02-05,2024-01-30 12:15:00,SELL,2024-01-30,12:25:00,179.05,227.85,1,2024-01-30 14:25:00,227.85,-48.79999999999998,4.069,-52.86899999999999,-196721.86046511625,Initial SL Hit,3720.9302325581393,-3.9344372093023248,238.8,138.7,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.9836093023255812
BANKNIFTY,45100,C,2024-01-31,2024-01-30 12:30:00,SELL,2024-01-30,12:45:00,468.0,890.0,1,2024-01-31 10:30:00,890.0,-422.0,13.58,-435.58,-241452.32815964526,Initial SL Hit,554.3237250554324,-4.829046563192906,1105.3,173.0,2024,1,"35, 4, 15m, 0% SL",20000000,5000000.0,5.0,-1.2072616407982264
FINNIFTY,19900,C,2024-01-30,2024-01-30 12:45:00,SELL,2024-01-30,13:00:00,401.35,607.2,1,2024-01-30 15:15:00,384.95,16.400000000000034,7.862999999999999,8.537000000000035,32174.62311557802,Expiry Exit,3768.8442211055276,0.6434924623115604,607.2,216.95,2024,1,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,0.1608731155778901
NIFTY,21450,P,2024-02-01,2024-01-30 12:45:00,SELL,2024-01-30,13:15:00,60.6,90.9,1,2024-01-30 14:15:00,90.9,-30.300000000000004,1.515,-31.815000000000005,-59328.67132867134,Initial SL Hit,1864.801864801865,-1.186573426573427,194.0,40.0,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-0.2966433566433567
NIFTY,21450,C,2024-02-01,2024-01-30 14:15:00,SELL,2024-01-30,14:45:00,228.7,343.04999999999995,1,2024-01-31 11:45:00,343.04999999999995,-114.34999999999997,5.7175,-120.06749999999997,-223902.09790209786,Initial SL Hit,1864.801864801865,-4.478041958041957,453.75,168.25,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-1.1195104895104893
MIDCPNIFTY,10750,C,2024-02-05,2024-01-30 15:25:00,SELL,2024-01-31,09:15:00,91.85,100.7,1,2024-01-31 10:05:00,100.7,-8.850000000000009,1.9255,-10.775500000000008,-40094.88372093026,Initial SL Hit,3720.9302325581393,-0.8018976744186052,146.25,76.1,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-0.2004744186046513
MIDCPNIFTY,10750,P,2024-02-05,2024-01-31 10:25:00,SELL,2024-01-31,10:35:00,174.7,230.0,1,2024-02-01 11:15:00,230.0,-55.30000000000001,4.047,-59.34700000000001,-220826.04651162794,Initial SL Hit,3720.9302325581393,-4.416520930232559,257.15,138.7,2024,1,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,-1.1041302325581397
NIFTY,21450,P,2024-02-01,2024-01-31 12:15:00,SELL,2024-01-31,12:45:00,35.05,52.575,1,2024-02-01 13:45:00,1.0,34.05,0.3605,33.689499999999995,62824.24242424242,Target Hit,1864.801864801865,1.2564848484848483,194.0,0.8,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,0.3141212121212121
NIFTY,21450,C,2024-02-01,2024-01-31 12:15:00,SELL,2024-01-31,12:45:00,258.95,388.425,1,2024-02-01 10:45:00,388.425,-129.47499999999997,6.47375,-135.94874999999996,-253517.48251748245,Initial SL Hit,1864.801864801865,-5.070349650349649,453.75,168.25,2024,1,"15, 5, 30m, 1.5% SL",20000000,5000000.0,8.0,-1.2675874125874123
MIDCPNIFTY,10750,C,2024-02-05,2024-02-01 09:45:00,SELL,2024-02-01,09:55:00,98.15,118.05,1,2024-02-05 15:15:00,1.0,97.15,0.9915,96.1585,357799.06976744183,Target Hit,3720.9302325581393,7.155981395348836,146.25,0.05,2024,2,"5, 5, 10m, 0% SL",20000000,5000000.0,8.0,1.788995348837209
FINNIFTY,20250,P,2024-02-06,2024-02-01 13:00:00,SELL,2024-02-01,13:15:00,69.1,179.0,1,2024-02-06 14:30:00,1.0,68.1,0.701,67.399,249625.92592592596,Target Hit,3703.703703703704,4.992518518518519,293.15,0.7,2024,2,"35, 5, 15m, 0% SL",20000000,5000000.0,15.0,1.2481296296296298
