Previous Day,Day High,Day Low,Daily Range,Current Day Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Max High,Min Low,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year
2023-02-22,17760.8,17746.95,13.849999999998545,17574.65,125%,17591.9625,17557.3375,high,17550,2023-02-23,0,NIFTY23FEB17550PE,PE,2023-02-23 10:03:00,24.45,2023-02-23 10:04:00,21.25,57.65,4.6,SL Hit,3.1999999999999993,0.457,2.7429999999999994,4615.384615384615,14769.230769230766,12659.999999999996,0.16410256410256405,0.1406666666666666,2023
2023-02-22,17760.8,17746.95,13.849999999998545,17574.65,125%,17591.9625,17557.3375,low,17550,2023-02-23,0,NIFTY23FEB17550CE,CE,2023-02-23 09:16:00,48.9,2023-02-23 15:30:00,0.15,91.1,0.1,EOD Closing,48.75,0.4905,48.2595,4615.384615384615,225000.0,222736.15384615384,2.5,2.474846153846154,2023
2023-03-02,17444.55,17306.5,138.04999999999927,17451.25,125%,17623.8125,17278.6875,high,17450,2023-03-09,6,NIFTY2330917450PE,PE,2023-03-03 14:26:00,29.25,2023-03-03 15:30:00,32.8,33.0,24.9,EOD Closing,-3.549999999999997,0.6204999999999999,-4.170499999999997,4641.833810888252,-16478.51002865328,-19358.76790830944,-0.18309455587392534,-0.21509742120343825,2023
2023-03-10,17443.8,17326.0,117.79999999999927,17421.9,125%,17569.15,17274.65,low,17400,2023-03-16,3,NIFTY2331617400CE,CE,2023-03-13 12:46:00,51.45,2023-03-13 15:30:00,39.6,57.15,24.05,EOD Closing,11.850000000000001,0.9105000000000001,10.9395,4655.172413793103,55163.79310344828,50925.25862068966,0.6129310344827587,0.5658362068965518,2023
2023-03-17,17144.4,16958.45,185.95000000000073,17066.6,125%,17299.0375,16834.1625,low,17050,2023-03-23,3,NIFTY2332317050CE,CE,2023-03-20 13:01:00,47.55,2023-03-20 15:30:00,86.85,89.45,46.05,EOD Closing,-39.3,1.3439999999999999,-40.644,4750.733137829912,-186703.81231671554,-193088.79765395896,-2.0744868035190613,-2.145431085043988,2023
2023-04-03,17427.95,17312.9,115.04999999999927,17422.3,125%,17566.1125,17278.4875,high,17400,2023-04-06,1,NIFTY2340617400PE,PE,2023-04-05 15:20:00,7.95,2023-04-05 15:30:00,7.95,,,EOD Closing,0.0,0.159,-0.159,4655.172413793103,0.0,-740.1724137931034,0.0,-0.008224137931034482,2023
2023-04-13,17841.5,17729.7,111.79999999999927,17863.0,125%,18002.75,17723.25,low,17850,2023-04-20,3,NIFTY2342017850CE,CE,2023-04-17 09:15:00,48.7,2023-04-17 15:30:00,22.15,48.55,16.55,EOD Closing,26.550000000000004,0.7084999999999999,25.841500000000003,4537.81512605042,120478.99159663868,117263.94957983194,1.338655462184874,1.3029327731092437,2023
2023-05-03,18116.25,18043.35,72.90000000000146,18081.0,125%,18172.125,17989.875,high,18100,2023-05-04,0,NIFTY2350418100PE,PE,2023-05-04 12:24:00,5.25,2023-05-04 15:30:00,0.05,5.9,0.05,EOD Closing,5.2,0.053,5.147,4475.138121546961,23270.718232044197,23033.53591160221,0.2585635359116022,0.2559281767955801,2023
2023-05-30,18661.75,18577.55,84.20000000000073,18594.2,125%,18699.45,18488.95,low,18600,2023-06-01,1,NIFTY2360118600CE,CE,2023-05-31 12:33:00,19.0,2023-05-31 15:30:00,27.4,33.85,18.9,EOD Closing,-8.399999999999999,0.46399999999999997,-8.863999999999999,4354.8387096774195,-36580.64516129032,-38601.290322580644,-0.40645161290322573,-0.4289032258064516,2023
2023-06-12,18625.1,18560.8,64.29999999999927,18631.8,125%,18712.175,18551.425,high,18650,2023-06-15,2,NIFTY2361518650PE,PE,2023-06-13 11:22:00,33.3,2023-06-13 15:30:00,27.9,38.05,26.3,EOD Closing,5.399999999999999,0.612,4.7879999999999985,4343.163538873994,23453.083109919564,20795.06702412868,0.2605898123324396,0.23105630026809643,2023
2023-06-14,18769.5,18690.6,78.90000000000146,18774.45,125%,18873.075000000004,18675.824999999997,low,18750,2023-06-15,0,NIFTY2361518750CE,CE,2023-06-15 14:54:00,0.65,2023-06-15 15:30:00,0.1,0.75,0.1,EOD Closing,0.55,0.0075,0.5425000000000001,4320.0,2376.0,2343.6000000000004,0.0264,0.026040000000000004,2023
2023-07-05,19421.25,19340.55,80.70000000000073,19385.7,125%,19486.575,19284.825,high,19400,2023-07-06,0,NIFTY2370619400PE,PE,2023-07-06 14:20:00,2.75,2023-07-06 15:30:00,0.1,9.35,0.05,EOD Closing,2.65,0.0285,2.6214999999999997,4175.257731958763,11064.43298969072,10945.438144329895,0.1229381443298969,0.12161597938144329,2023
2023-07-11,19513.95,19408.8,105.15000000000146,19497.45,125%,19628.887500000004,19366.012499999997,low,19500,2023-07-13,1,NIFTY2371319500CE,CE,2023-07-12 15:26:00,,2023-07-12 15:30:00,,9.35,0.05,EOD Closing,,,,4153.846153846154,,,,,2023
2023-07-19,19849.2,19727.55,121.65000000000146,19831.7,125%,19983.762500000004,19679.637499999997,high,19850,2023-07-20,0,NIFTY2372019850PE,PE,2023-07-20 15:07:00,0.3,2023-07-20 15:30:00,0.15,0.35,0.1,EOD Closing,0.15,0.0045,0.1455,4080.6045340050377,612.0906801007557,593.7279596977329,0.006801007556675062,0.00659697732997481,2023
2023-07-26,19825.1,19716.75,108.34999999999854,19850.9,125%,19986.3375,19715.4625,low,19850,2023-07-27,0,NIFTY23JUL19850CE,CE,2023-07-27 13:02:00,6.7,2023-07-27 15:30:00,0.05,10.0,0.05,EOD Closing,6.65,0.0675,6.5825000000000005,4080.6045340050377,27136.020151133504,26860.57934508816,0.3015113350125945,0.2984508816120907,2023
2023-08-01,19793.7,19704.85,88.85000000000218,19655.4,125%,19766.462500000005,19544.337499999998,low,19650,2023-08-03,1,NIFTY2380319650CE,CE,2023-08-02 11:03:00,26.25,2023-08-02 15:30:00,15.45,29.0,8.85,EOD Closing,10.8,0.41700000000000004,10.383000000000001,4122.137404580153,44519.08396946565,42800.152671755735,0.49465648854961836,0.4755572519083971,2023
2023-08-10,19610.05,19592.45,17.599999999998545,19554.25,125%,19576.25,19532.25,low,19550,2023-08-17,6,NIFTY2381719550CE,CE,2023-08-11 09:15:00,87.1,2023-08-11 15:30:00,59.85,86.9,49.35,EOD Closing,27.249999999999993,1.4694999999999998,25.780499999999993,4143.222506393862,112902.81329923272,106814.34782608693,1.254475703324808,1.1868260869565215,2023
2023-08-23,19471.2,19366.85,104.35000000000218,19535.15,125%,19665.587500000005,19404.712499999998,low,19550,2023-08-24,0,NIFTY2382419550CE,CE,2023-08-24 14:47:00,0.35,2023-08-24 15:30:00,0.05,0.4,0.05,EOD Closing,0.3,0.004,0.296,4143.222506393862,1242.9667519181587,1226.3938618925831,0.013810741687979541,0.013626598465473145,2023
2023-08-29,19374.85,19309.95,64.89999999999782,19433.45,125%,19514.574999999997,19352.325000000004,low,19450,2023-08-31,1,NIFTY23AUG19450CE,CE,2023-08-30 15:09:00,8.4,2023-08-30 15:30:00,9.05,9.25,8.5,EOD Closing,-0.6500000000000004,0.17450000000000004,-0.8245000000000005,4164.52442159383,-2706.940874035991,-3433.650385604115,-0.030077120822622126,-0.03815167095115683,2023
2023-08-30,19451.95,19335.3,116.65000000000146,19375.55,125%,19521.362500000003,19229.737499999996,low,19400,2023-08-31,0,NIFTY23AUG19400CE,CE,2023-08-31 15:22:00,,2023-08-31 15:30:00,,9.25,8.5,EOD Closing,,,,4175.257731958763,,,,,2023
2023-09-05,19586.9,19526.7,60.20000000000073,19581.2,125%,19656.45,19505.95,low,19600,2023-09-07,1,NIFTY2390719600CE,CE,2023-09-06 12:46:00,11.6,2023-09-06 15:02:00,25.2,40.15,8.25,SL Hit,-13.6,0.368,-13.968,4132.65306122449,-56204.081632653055,-57724.89795918367,-0.6244897959183673,-0.6413877551020407,2023
2023-09-11,20007.7,19873.7,134.0,20110.15,125%,20277.65,19942.65,low,20100,2023-09-14,2,NIFTY2391420100CE,CE,2023-09-12 09:51:00,34.5,2023-09-12 10:06:00,46.5,54.3,26.95,SL Hit,-12.0,0.81,-12.81,4029.8507462686566,-48358.208955223876,-51622.388059701494,-0.5373134328358209,-0.5735820895522388,2023
2023-09-18,20194.35,20117.8,76.54999999999927,19980.75,125%,20076.4375,19885.0625,low,20000,2023-09-21,1,NIFTY2392120000CE,CE,2023-09-20 13:56:00,22.55,2023-09-20 15:30:00,20.95,27.75,17.95,EOD Closing,1.6000000000000014,0.435,1.1650000000000014,4050.0,6480.0000000000055,4718.2500000000055,0.07200000000000006,0.052425000000000055,2023
2023-09-26,19698.8,19637.9,60.89999999999782,19637.05,125%,19713.174999999996,19560.925000000003,high,19650,2023-09-28,1,NIFTY23SEP19650PE,PE,2023-09-27 13:35:00,27.1,2023-09-27 15:30:00,21.85,36.95,15.55,EOD Closing,5.25,0.48950000000000005,4.7605,4122.137404580153,21641.221374045803,19623.43511450382,0.24045801526717558,0.21803816793893133,2023
2023-09-26,19698.8,19637.9,60.89999999999782,19637.05,125%,19713.174999999996,19560.925000000003,low,19650,2023-09-28,1,NIFTY23SEP19650CE,CE,2023-09-27 10:14:00,23.25,2023-09-27 13:29:00,72.95,107.6,22.45,SL Hit,-49.7,0.9620000000000001,-50.662000000000006,4122.137404580153,-204870.2290076336,-208835.72519083973,-2.2763358778625955,-2.3203969465648857,2023
2023-09-27,19730.45,19554.55,175.90000000000146,19761.8,125%,19981.675000000003,19541.924999999996,low,19750,2023-09-28,0,NIFTY23SEP19750CE,CE,2023-09-28 14:06:00,1.55,2023-09-28 15:30:00,0.1,1.7,0.05,EOD Closing,1.45,0.0165,1.4335,4101.265822784811,5946.835443037975,5879.164556962026,0.06607594936708862,0.0653240506329114,2023
2023-10-09,19588.6,19480.9,107.69999999999709,19565.6,125%,19700.224999999995,19430.975000000002,high,19550,2023-10-12,2,NIFTY23101219550PE,PE,2023-10-10 13:36:00,26.25,2023-10-10 15:30:00,29.7,30.85,24.55,EOD Closing,-3.4499999999999993,0.5595,-4.009499999999999,4143.222506393862,-14294.117647058822,-16612.250639386188,-0.1588235294117647,-0.18458056265984654,2023
2023-10-12,19841.8,19773.65,68.14999999999782,19654.55,125%,19739.737499999996,19569.362500000003,high,19650,2023-10-19,6,NIFTY23101919650PE,PE,2023-10-13 13:09:00,54.2,2023-10-13 13:10:00,53.55,59.5,38.0,SL Hit,0.6500000000000057,1.0775000000000001,-0.42749999999999444,4122.137404580153,2679.389312977123,-1762.2137404579926,0.02977099236641248,-0.019580152671755474,2023
2023-10-17,19849.75,19775.65,74.09999999999854,19820.45,125%,19913.074999999997,19727.825000000004,low,19800,2023-10-19,1,NIFTY23101919800CE,CE,2023-10-18 11:12:00,32.95,2023-10-18 15:30:00,11.5,38.95,11.1,EOD Closing,21.450000000000003,0.44450000000000006,21.0055,4090.909090909091,87750.00000000001,85931.59090909091,0.9750000000000002,0.9547954545454547,2023
2023-10-20,19593.8,19518.7,75.09999999999854,19521.6,125%,19615.475,19427.725,low,19500,2023-10-26,3,NIFTY23OCT19500CE,CE,2023-10-23 13:31:00,41.5,2023-10-23 15:30:00,17.25,45.6,16.05,EOD Closing,24.25,0.5875,23.6625,4153.846153846154,100730.76923076923,98290.38461538462,1.1192307692307693,1.0921153846153846,2023
2023-11-08,19464.4,19401.5,62.900000000001455,19457.4,125%,19536.025,19378.775,low,19450,2023-11-09,0,NIFTY23110919450CE,CE,2023-11-09 14:52:00,0.35,2023-11-09 15:30:00,0.05,0.4,0.05,EOD Closing,0.3,0.004,0.296,4164.52442159383,1249.357326478149,1232.6992287917737,0.013881748071979432,0.013696658097686375,2023
2023-11-12,19547.25,19510.25,37.0,19486.75,125%,19533.0,19440.5,low,19500,2023-11-16,3,NIFTY23111619500CE,CE,2023-11-13 10:19:00,46.75,2023-11-13 15:30:00,41.6,48.4,34.7,EOD Closing,5.149999999999999,0.8835,4.266499999999999,4153.846153846154,21392.307692307688,17722.384615384613,0.23769230769230767,0.19691538461538458,2023
2023-11-15,19693.2,19579.65,113.54999999999927,19674.7,125%,19816.6375,19532.7625,high,19650,2023-11-16,0,NIFTY23111619650PE,PE,2023-11-16 14:01:00,0.55,2023-11-16 15:30:00,0.2,2.45,0.1,EOD Closing,0.35000000000000003,0.0075,0.3425,4122.137404580153,1442.7480916030538,1411.8320610687026,0.016030534351145043,0.01568702290076336,2023
2023-12-11,21026.1,20923.7,102.39999999999782,21018.55,125%,21146.549999999996,20890.550000000003,low,21000,2023-12-14,2,NIFTY23121421000CE,CE,2023-12-12 14:44:00,53.2,2023-12-12 15:30:00,61.6,64.65,45.55,EOD Closing,-8.399999999999999,1.1480000000000001,-9.547999999999998,3857.1428571428573,-32399.999999999996,-36827.99999999999,-0.35999999999999993,-0.4091999999999999,2023
2023-12-14,21210.9,21074.45,136.45000000000073,21287.45,125%,21458.0125,21116.8875,high,21300,2023-12-21,6,NIFTY23122121300PE,PE,2023-12-15 15:14:00,48.35,2023-12-15 15:30:00,55.5,55.6,48.45,EOD Closing,-7.149999999999999,1.0385,-8.188499999999998,3802.8169014084506,-27190.140845070415,-31139.366197183088,-0.30211267605633796,-0.3459929577464787,2023
2023-12-19,21505.05,21337.75,167.29999999999927,21543.5,125%,21752.625,21334.375,low,21550,2023-12-21,1,NIFTY23122121550CE,CE,2023-12-20 13:35:00,18.3,2023-12-20 15:30:00,3.4,24.9,3.1,EOD Closing,14.9,0.217,14.683,3758.7006960556846,56004.6403712297,55189.00232018562,0.6222737819025522,0.6132111368909513,2023
2024-01-01,21834.35,21680.85,153.5,21751.35,125%,21943.225,21559.475,low,21750,2024-01-04,2,NIFTY2410421750CE,CE,2024-01-02 10:40:00,47.2,2024-01-02 15:30:00,48.1,78.2,38.1,EOD Closing,-0.8999999999999986,0.9530000000000002,-1.8529999999999989,3724.137931034483,-3351.7241379310294,-6900.827586206892,-0.037241379310344776,-0.07667586206896547,2024
2024-01-05,21749.6,21629.2,120.39999999999782,21747.6,125%,21898.099999999995,21597.100000000002,low,21750,2024-01-11,3,NIFTY2411121750CE,CE,2024-01-08 11:52:00,47.25,2024-01-08 15:30:00,28.5,49.9,27.6,EOD Closing,18.75,0.7575000000000001,17.9925,3724.137931034483,69827.58620689655,67006.55172413793,0.7758620689655172,0.7445172413793103,2024
2024-01-16,22124.15,21969.8,154.35000000000218,21647.25,125%,21840.187500000004,21454.312499999996,high,21650,2024-01-18,1,NIFTY2411821650PE,PE,2024-01-17 09:19:00,37.05,2024-01-17 09:20:00,39.85,140.55,26.5,SL Hit,-2.8000000000000043,0.7690000000000001,-3.5690000000000044,3741.339491916859,-10475.750577367222,-13352.840646651286,-0.11639722863741357,-0.14836489607390319,2024
2024-01-19,21670.6,21575.0,95.59999999999854,21706.15,125%,21825.65,21586.65,low,21700,2024-01-25,5,NIFTY24JAN21700CE,CE,2024-01-20 12:41:00,103.3,2024-01-20 15:30:00,94.05,123.0,77.8,EOD Closing,9.25,1.9735,7.2765,3732.7188940092165,34527.64976958525,27161.129032258064,0.3836405529953917,0.3017903225806452,2024
2024-01-20,21720.3,21541.8,178.5,21716.7,125%,21939.825,21493.575,low,21700,2024-01-25,2,NIFTY24JAN21700CE,CE,2024-01-23 11:40:00,47.15,2024-01-23 15:30:00,13.4,47.95,10.5,EOD Closing,33.75,0.6055,33.1445,3732.7188940092165,125979.26267281105,123719.10138248847,1.399769585253456,1.3746566820276498,2024
2024-01-25,21459.0,21247.05,211.95000000000073,21433.1,125%,21698.0375,21168.1625,high,21450,2024-02-01,3,NIFTY2420121450PE,PE,2024-01-29 12:57:00,83.4,2024-01-29 15:30:00,63.95,89.8,61.95,EOD Closing,19.450000000000003,1.4735000000000003,17.9765,3776.2237762237764,73447.55244755246,67883.28671328672,0.8160839160839162,0.7542587412587414,2024
2024-02-01,21832.95,21658.75,174.20000000000073,21812.75,125%,22030.5,21595.0,high,21800,2024-02-08,6,NIFTY2420821800PE,PE,2024-02-02 11:18:00,66.1,2024-02-02 15:30:00,119.4,142.75,56.15,EOD Closing,-53.30000000000001,1.855,-55.15500000000001,3715.5963302752293,-198041.28440366976,-204933.7155963303,-2.200458715596331,-2.2770412844036696,2024
2024-02-07,22053.3,21860.15,193.14999999999782,22009.65,125%,22251.087499999998,21768.212500000005,low,22000,2024-02-08,0,NIFTY2420822000CE,CE,2024-02-08 11:04:00,4.65,2024-02-08 15:30:00,0.05,5.0,0.05,EOD Closing,4.6000000000000005,0.047,4.553000000000001,3681.818181818182,16936.36363636364,16763.318181818184,0.18818181818181823,0.18625909090909093,2024
2024-02-09,21804.45,21629.9,174.54999999999927,21800.8,125%,22018.9875,21582.6125,low,21800,2024-02-15,3,NIFTY2421521800CE,CE,2024-02-12 13:02:00,67.35,2024-02-12 15:30:00,64.95,95.05,61.95,EOD Closing,2.3999999999999915,1.3230000000000002,1.0769999999999913,3715.5963302752293,8917.431192660519,4001.6972477063896,0.09908256880733911,0.04446330275229322,2024
2024-02-13,21766.8,21543.35,223.45000000000073,21578.15,125%,21857.4625,21298.8375,high,21600,2024-02-15,1,NIFTY2421521600PE,PE,2024-02-14 15:01:00,14.1,2024-02-14 15:30:00,13.7,16.95,12.3,EOD Closing,0.40000000000000036,0.27799999999999997,0.12200000000000039,3750.0,1500.0000000000014,457.5000000000014,0.016666666666666684,0.005083333333333349,2024
2024-02-20,22215.6,22045.85,169.75,22248.85,125%,22461.0375,22036.6625,low,22250,2024-02-22,1,NIFTY2422222250CE,CE,2024-02-21 14:39:00,13.7,2024-02-21 15:30:00,13.35,19.4,9.55,EOD Closing,0.34999999999999964,0.27049999999999996,0.07949999999999968,3640.449438202247,1274.1573033707853,289.4157303370775,0.014157303370786502,0.0032157303370786384,2024
2024-02-27,22218.25,22085.65,132.59999999999854,22214.1,125%,22379.85,22048.35,low,22200,2024-02-29,1,NIFTY24FEB22200CE,CE,2024-02-28 11:00:00,39.75,2024-02-28 15:30:00,14.3,46.0,13.35,EOD Closing,25.45,0.5405,24.909499999999998,3648.6486486486488,92858.1081081081,90886.0135135135,1.0317567567567567,1.0098445945945944,2024
2024-02-29,22060.55,21860.65,199.89999999999782,22048.3,125%,22298.174999999996,21798.425000000003,high,22050,2024-03-07,6,NIFTY2430722050PE,PE,2024-03-01 11:53:00,75.05,2024-03-01 15:30:00,62.55,81.55,57.85,EOD Closing,12.5,1.376,11.124,3673.469387755102,45918.36734693878,40863.67346938776,0.5102040816326532,0.45404081632653065,2024
2024-03-07,22525.65,22430.0,95.65000000000146,22517.5,125%,22637.0625,22397.9375,low,22500,2024-03-14,3,NIFTY2431422500CE,CE,2024-03-11 11:25:00,88.75,2024-03-11 15:30:00,57.2,100.9,51.3,EOD Closing,31.549999999999997,1.4595,30.0905,3600.0,113579.99999999999,108325.79999999999,1.2619999999999998,1.2036199999999997,2024
2024-03-12,22452.55,22256.0,196.54999999999927,22432.2,125%,22677.8875,22186.5125,low,22450,2024-03-14,1,NIFTY2431422450CE,CE,2024-03-13 11:25:00,22.05,2024-03-13 15:30:00,4.35,23.15,4.3,EOD Closing,17.700000000000003,0.264,17.436000000000003,3608.017817371938,63861.91536748331,62909.39866369712,0.7095768374164813,0.6989933184855235,2024
2024-03-21,22080.95,21941.3,139.65000000000146,21932.2,125%,22106.762500000004,21757.637499999997,high,21950,2024-03-28,6,NIFTY24MAR21950PE,PE,2024-03-22 13:01:00,55.45,2024-03-22 15:30:00,51.1,61.4,34.9,EOD Closing,4.350000000000001,1.0655000000000001,3.2845000000000013,3690.2050113895216,16052.391799544424,12120.478359908888,0.17835990888382694,0.13467198177676543,2024
2024-03-27,22193.6,22052.85,140.75,22163.6,125%,22339.5375,21987.6625,high,22150,2024-03-28,0,NIFTY24MAR22150PE,PE,2024-03-28 10:37:00,6.25,2024-03-28 15:30:00,0.5,8.95,0.3,EOD Closing,5.75,0.0675,5.6825,3656.884875846501,21027.08803611738,20780.248306997742,0.23363431151241534,0.23089164785553046,2024
2024-04-03,22521.1,22346.5,174.59999999999854,22592.1,125%,22810.35,22373.85,low,22600,2024-04-04,0,NIFTY2440422600CE,CE,2024-04-04 10:14:00,6.15,2024-04-04 13:24:00,11.65,33.85,0.05,SL Hit,-5.5,0.17800000000000002,-5.678,3584.070796460177,-19712.389380530974,-20350.353982300883,-0.21902654867256638,-0.2261150442477876,2024
2024-04-10,22775.7,22673.7,102.0,22677.4,125%,22804.9,22549.9,low,22700,2024-04-18,6,NIFTY2441822700CE,CE,2024-04-12 13:10:00,72.8,2024-04-12 15:30:00,63.55,79.5,56.85,EOD Closing,9.25,1.3635,7.8865,3568.281938325991,33006.60792951542,28141.25550660793,0.3667400881057269,0.31268061674008807,2024
2024-04-16,22213.75,22079.45,134.29999999999927,22212.35,125%,22380.225,22044.475,low,22200,2024-04-18,0,NIFTY2441822200CE,CE,2024-04-18 14:53:00,1.15,2024-04-18 15:30:00,0.15,1.15,0.1,EOD Closing,0.9999999999999999,0.012999999999999998,0.9869999999999999,3648.6486486486488,3648.6486486486483,3601.216216216216,0.040540540540540536,0.04001351351351351,2024
2024-04-24,22476.45,22384.0,92.45000000000073,22316.9,125%,22432.4625,22201.3375,high,22300,2024-04-25,0,NIFTY24APR22300PE,PE,2024-04-25 10:13:00,13.35,2024-04-25 10:51:00,21.35,75.0,0.15,SL Hit,-8.000000000000002,0.34700000000000003,-8.347000000000001,3632.2869955156953,-29058.29596412557,-30318.699551569513,-0.32286995515695077,-0.33687443946188345,2024
2024-05-02,22710.5,22567.85,142.65000000000146,22766.35,125%,22944.6625,22588.0375,low,22750,2024-05-09,6,NIFTY2450922750CE,CE,2024-05-03 11:00:00,97.7,2024-05-03 15:30:00,56.85,105.0,44.05,EOD Closing,40.85,1.5455,39.304500000000004,3560.4395604395604,145443.95604395604,139941.2967032967,1.616043956043956,1.5549032967032967,2024
2024-05-06,22588.8,22409.45,179.34999999999854,22489.75,125%,22713.9375,22265.5625,low,22500,2024-05-09,2,NIFTY2450922500CE,CE,2024-05-07 11:26:00,42.3,2024-05-07 15:30:00,41.45,50.55,29.9,EOD Closing,0.8499999999999943,0.8375,0.012499999999994293,3600.0,3059.9999999999795,44.99999999997946,0.03399999999999977,0.0004999999999997717,2024
2024-05-08,22368.65,22185.2,183.45000000000073,22224.8,125%,22454.1125,21995.4875,low,22200,2024-05-09,0,NIFTY2450922200CE,CE,2024-05-09 14:43:00,0.55,2024-05-09 15:30:00,0.05,0.7,0.05,EOD Closing,0.5,0.006000000000000001,0.494,3648.6486486486488,1824.3243243243244,1802.4324324324325,0.020270270270270268,0.02002702702702703,2024
2024-05-15,22297.55,22151.75,145.79999999999927,22319.2,125%,22501.45,22136.95,low,22300,2024-05-16,0,NIFTY2451622300CE,CE,2024-05-16 10:49:00,10.85,2024-05-16 12:15:00,37.75,121.05,0.75,SL Hit,-26.9,0.48600000000000004,-27.386,3632.2869955156953,-97708.5201793722,-99473.81165919283,-1.0856502242152466,-1.1052645739910314,2024
2024-05-18,22519.85,22470.1,49.75,22404.55,125%,22466.7375,22342.3625,high,22400,2024-05-23,2,NIFTY2452322400PE,PE,2024-05-21 09:15:00,78.3,2024-05-21 09:16:00,83.8,94.75,38.3,SL Hit,-5.5,1.621,-7.121,3616.0714285714284,-19888.392857142855,-25750.044642857145,-0.22098214285714282,-0.28611160714285716,2024
2024-05-22,22629.5,22483.15,146.34999999999854,22614.1,125%,22797.0375,22431.1625,high,22600,2024-05-23,0,NIFTY2452322600PE,PE,2024-05-23 12:30:00,12.45,2024-05-23 15:30:00,0.1,12.6,0.05,EOD Closing,12.35,0.1255,12.224499999999999,3584.070796460177,44263.27433628318,43813.47345132743,0.4918141592920353,0.4868163716814159,2024
2024-05-24,23026.4,22908.0,118.40000000000146,23038.95,125%,23186.950000000004,22890.949999999997,low,23050,2024-05-30,3,NIFTY24MAY23050CE,CE,2024-05-27 15:00:00,78.55,2024-05-27 15:30:00,116.65,119.75,78.95,EOD Closing,-38.10000000000001,1.952,-40.05200000000001,3514.0997830802603,-133887.20173535796,-140746.7245119306,-1.4876355748373107,-1.5638524945770067,2024
2024-05-29,22825.5,22685.45,140.04999999999927,22617.45,125%,22792.5125,22442.3875,low,22600,2024-05-30,0,NIFTY24MAY22600CE,CE,2024-05-30 14:58:00,0.65,2024-05-30 15:30:00,0.05,1.5,0.05,EOD Closing,0.6,0.007000000000000001,0.593,3584.070796460177,2150.4424778761063,2125.353982300885,0.023893805309734513,0.02361504424778761,2024
2024-05-31,22653.75,22465.1,188.65000000000146,23337.9,125%,23573.7125,23102.0875,low,23350,2024-06-06,3,NIFTY2460623350CE,CE,2024-06-03 09:15:00,219.55,2024-06-03 09:16:00,269.6,327.9,140.1,SL Hit,-50.05000000000001,4.891500000000001,-54.94150000000001,3468.950749464668,-173620.98501070667,-190589.3576017131,-1.9291220556745186,-2.1176595289079234,2024
2024-06-03,23338.7,23062.3,276.40000000000146,23179.5,125%,23525.0,22834.0,low,23200,2024-06-06,2,NIFTY2460623200CE,CE,2024-06-04 09:15:00,143.35,2024-06-04 15:30:00,52.0,265.9,51.0,EOD Closing,91.35,1.9535,89.39649999999999,3491.3793103448274,318937.49999999994,312117.09051724133,3.5437499999999993,3.4679676724137924,2024
2024-06-06,22910.15,22642.6,267.5500000000029,22821.85,125%,23156.287500000002,22487.412499999995,high,22800,2024-06-13,6,NIFTY2461322800PE,PE,2024-06-07 11:46:00,101.55,2024-06-07 15:30:00,64.2,110.75,60.6,EOD Closing,37.349999999999994,1.6575,35.692499999999995,3552.6315789473683,132690.78947368418,126802.30263157893,1.4743421052631576,1.4089144736842103,2024
2024-06-18,23579.05,23499.7,79.34999999999854,23629.85,125%,23729.0375,23530.6625,low,23650,2024-06-20,1,NIFTY2462023650CE,CE,2024-06-19 10:14:00,38.2,2024-06-19 14:21:00,40.2,108.95,18.35,SL Hit,-2.0,0.784,-2.784,3424.9471458773783,-6849.8942917547565,-9535.052854122621,-0.07610993657505284,-0.10594503171247356,2024
2024-06-20,23624.0,23442.6,181.40000000000146,23661.15,125%,23887.9,23434.4,low,23650,2024-06-27,6,NIFTY24JUN23650CE,CE,2024-06-21 13:07:00,59.7,2024-06-21 15:30:00,61.45,104.35,53.05,EOD Closing,-1.75,1.2115,-2.9615,3424.9471458773783,-5993.657505285412,-10142.980972515856,-0.06659619450317125,-0.11269978858350951,2024
2024-07-09,24443.6,24331.9,111.69999999999709,24459.85,125%,24599.474999999995,24320.225000000002,low,24450,2024-07-11,1,NIFTY2471124450CE,CE,2024-07-10 10:10:00,41.25,2024-07-10 15:30:00,19.2,42.85,11.8,EOD Closing,22.05,0.6045,21.4455,3312.883435582822,73049.07975460123,71046.44171779141,0.8116564417177915,0.7894049079754601,2024
2024-07-16,24661.25,24587.65,73.59999999999854,24543.8,125%,24635.799999999996,24451.800000000003,high,24550,2024-07-18,0,NIFTY2471824550PE,PE,2024-07-18 09:49:00,18.2,2024-07-18 11:00:00,30.25,85.0,0.05,SL Hit,-12.05,0.48450000000000004,-12.534500000000001,3299.38900203666,-39757.637474541756,-41356.19144602852,-0.4417515274949084,-0.45951323828920576,2024
2024-07-22,24595.2,24362.3,232.90000000000146,24568.9,125%,24860.025,24277.775,low,24550,2024-07-25,2,NIFTY24JUL24550CE,CE,2024-07-23 12:20:00,88.2,2024-07-23 15:30:00,72.6,123.15,37.9,EOD Closing,15.600000000000009,1.608,13.992000000000008,3299.38900203666,51470.46843177192,46165.05091649697,0.5718940936863547,0.5129450101832996,2024
