week_start,entry_time,current week open,previous week high,previous week low,previous week range,multiplier%,high level,low level,strike,type,expiry,tag,entry price,exit price,exit_time,dte,slippage,final points,portfolio,index leverage,qty,PnL,ROI%,Trade Year,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Qty,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Portfolio,Allocation,New Qty,New PnL,ROI% PF
2024-04-05,2024-04-05 09:16:00,22486.4,22619.0,22303.8,315.2000000000007,7.008680802618487,22508.491361889854,22464.30863811015,22450,PE,2024-04-10,STRANGLE,121.1,0.05,2024-04-10 15:25:00,5,1.2115,119.8385,10000000,9,4008.90868596882,480421.6035634744,4.804216035634743,2024,21800,8.6,0.05,4008.90868596882,-8.549999999999999,-34276.1692650334,446145.434298441,4.46145434298441,NIFTY,4,10000000,5000000,2004.45434298441,223072.71714922052,2.2307271714922052
2024-04-05,2024-04-05 09:16:00,22486.4,22619.0,22303.8,315.2000000000007,7.008680802618487,22508.491361889854,22464.30863811015,22500,CE,2024-04-10,STRANGLE,114.6,137.9,2024-04-05 11:05:00,5,2.525,-25.82500000000001,10000000,10,4444.444444444444,-114777.77777777782,-1.1477777777777782,2024,23200,3.25,2.55,4444.444444444444,-0.7000000000000002,-3111.111111111112,-117888.88888888892,-1.178888888888889,NIFTY,4,10000000,5000000,2222.222222222222,-58944.44444444447,-0.5894444444444447
2024-04-05,2024-04-05 11:15:00,22486.4,22619.0,22303.8,315.2000000000007,7.008680802618487,22508.491361889854,22464.30863811015,22500,CE,2024-04-10,RE-ENTRY,121.95,134.75,2024-04-05 13:55:00,5,2.567,-15.366999999999996,10000000,10,4444.444444444444,-68297.77777777777,-0.6829777777777777,2024,23200,2.3,1.95,4444.444444444444,-0.3499999999999998,-1555.555555555555,-69853.33333333333,-0.6985333333333333,NIFTY,4,10000000,5000000,2222.222222222222,-34926.66666666666,-0.34926666666666656
2024-04-05,2024-04-05 14:05:00,22486.4,22619.0,22303.8,315.2000000000007,7.008680802618487,22508.491361889854,22464.30863811015,22500,CE,2024-04-10,RE-ENTRY,120.6,133.0,2024-04-05 15:05:00,5,2.536,-14.936000000000003,10000000,10,4444.444444444444,-66382.22222222225,-0.6638222222222225,2024,23200,1.6,1.45,4444.444444444444,-0.1500000000000001,-666.6666666666672,-67048.88888888892,-0.6704888888888891,NIFTY,4,10000000,5000000,2222.222222222222,-33524.44444444445,-0.33524444444444457
2024-04-06,2024-04-06 09:16:00,74470.5234,74501.7266,73485.1172,1016.6094000000012,27.30232993098585,74673.84528000001,74267.20152,74300,PE,2024-04-12,STRANGLE,429.1,73.95,2024-04-12 14:15:00,6,5.0305,350.1195,10000000,8,1076.7160161507402,376979.2732166891,3.7697927321668914,2024,72100,30.2,0.35,1076.7160161507402,-29.85,-32139.973082099597,344839.30013458955,3.448393001345895,SENSEX,4,10000000,5000000,538.3580080753701,172419.65006729474,1.7241965006729476
2024-04-06,2024-04-06 09:16:00,74470.5234,74501.7266,73485.1172,1016.6094000000012,27.30232993098585,74673.84528000001,74267.20152,74700,CE,2024-04-12,STRANGLE,372.8,407.65,2024-04-08 11:15:00,6,7.804500000000001,-42.65449999999997,10000000,9,1204.8192771084337,-51390.96385542165,-0.5139096385542166,2024,76900,0.0,0.0,1204.8192771084337,0.0,0.0,-51390.96385542165,-0.5139096385542166,SENSEX,4,10000000,5000000,602.4096385542168,-25695.481927710825,-0.2569548192771083
2024-04-06,2024-04-09 13:15:00,74470.5234,74501.7266,73485.1172,1016.6094000000012,27.30232993098585,74673.84528000001,74267.20152,74700,CE,2024-04-12,RE-ENTRY,331.45,332.0,2024-04-09 15:15:00,3,6.634500000000001,-7.184500000000012,10000000,9,1204.8192771084337,-8656.024096385556,-0.0865602409638555,2024,76900,9.05,7.7,1204.8192771084337,-1.3500000000000003,-1626.506024096386,-10282.530120481944,-0.1028253012048194,SENSEX,4,10000000,5000000,602.4096385542168,-5141.26506024097,-0.0514126506024097
2024-04-06,2024-04-12 09:15:00,74470.5234,74501.7266,73485.1172,1016.6094000000012,27.30232993098585,74673.84528000001,74267.20152,74700,CE,2024-04-12,RE-ENTRY,100.1,111.4,2024-04-12 10:15:00,0,2.115,-13.415000000000012,10000000,9,1204.8192771084337,-16162.65060240965,-0.1616265060240965,2024,76900,1.1,0.85,1204.8192771084337,-0.2500000000000001,-301.2048192771085,-16463.85542168676,-0.1646385542168676,SENSEX,4,10000000,5000000,602.4096385542168,-8231.92771084338,-0.0823192771084338
2024-04-12,2024-04-12 09:16:00,22677.4,22775.7,22427.6,348.1000000000022,7.675042112411523,22704.116821593307,22650.683178406696,22650,PE,2024-04-18,STRANGLE,112.6,118.3,2024-04-12 09:35:00,6,2.309,-8.009000000000002,10000000,9,3973.509933774834,-31823.84105960265,-0.3182384105960266,2024,21950,5.55,5.85,3973.509933774834,0.2999999999999998,1192.0529801324496,-30631.788079470207,-0.306317880794702,NIFTY,4,10000000,5000000,1986.754966887417,-15315.894039735102,-0.15315894039735103
2024-04-12,2024-04-12 09:16:00,22677.4,22775.7,22427.6,348.1000000000022,7.675042112411523,22704.116821593307,22650.683178406696,22700,CE,2024-04-18,STRANGLE,124.0,135.8,2024-04-12 09:25:00,6,2.5980000000000003,-14.398000000000012,10000000,10,4405.286343612334,-63427.31277533044,-0.6342731277533044,2024,23400,2.45,2.25,4405.286343612334,-0.2000000000000001,-881.0572687224676,-64308.370044052914,-0.6430837004405292,NIFTY,4,10000000,5000000,2202.643171806167,-32154.185022026453,-0.32154185022026455
2024-04-12,2024-04-12 09:35:00,22677.4,22775.7,22427.6,348.1000000000022,7.675042112411523,22704.116821593307,22650.683178406696,22700,CE,2024-04-18,RE-ENTRY,102.45,0.05,2024-04-18 15:25:00,6,1.025,101.375,10000000,10,4405.286343612334,446585.9030837004,4.465859030837004,2024,23400,2.1,0.05,4405.286343612334,-2.0500000000000003,-9030.837004405286,437555.0660792951,4.375550660792952,NIFTY,4,10000000,5000000,2202.643171806167,218777.53303964756,2.1877753303964758
2024-04-12,2024-04-12 09:55:00,22677.4,22775.7,22427.6,348.1000000000022,7.675042112411523,22704.116821593307,22650.683178406696,22650,PE,2024-04-18,RE-ENTRY,118.3,124.3,2024-04-12 10:05:00,6,2.426,-8.426,10000000,9,3973.509933774834,-33480.79470198676,-0.3348079470198675,2024,21950,5.2,5.65,3973.509933774834,0.4500000000000002,1788.079470198676,-31692.715231788083,-0.3169271523178808,NIFTY,4,10000000,5000000,1986.754966887417,-15846.357615894038,-0.15846357615894038
2024-04-12,2024-04-12 10:25:00,22677.4,22775.7,22427.6,348.1000000000022,7.675042112411523,22704.116821593307,22650.683178406696,22650,PE,2024-04-18,RE-ENTRY,117.8,115.9,2024-04-12 12:15:00,6,2.337,-0.4370000000000082,10000000,9,3973.509933774834,-1736.4238410596354,-0.0173642384105963,2024,21950,5.1,4.8,3973.509933774834,-0.2999999999999998,-1192.0529801324496,-2928.476821192085,-0.0292847682119208,NIFTY,4,10000000,5000000,1986.754966887417,-1464.2384105960423,-0.014642384105960422
2024-04-06,2024-04-12 12:15:00,74470.5234,74501.7266,73485.1172,1016.6094000000012,27.30232993098585,74673.84528000001,74267.20152,74700,CE,2024-04-12,RE-ENTRY,42.9,0.05,2024-04-12 15:15:00,0,0.4295,42.4205,10000000,9,1204.8192771084337,51109.03614457831,0.5110903614457831,2024,76900,0.35,0.05,1204.8192771084337,-0.3,-361.4457831325301,50747.590361445786,0.5074759036144579,SENSEX,4,10000000,5000000,602.4096385542168,25373.79518072289,0.2537379518072289
2024-04-13,2024-04-13 09:16:00,73357.0781,75123.2969,74189.3125,933.9844000000012,25.464056753372823,73543.87498,73170.28122,73500,CE,2024-04-19,STRANGLE,700.0,704.55,2024-04-15 09:15:00,6,14.0455,-18.595499999999955,10000000,9,1224.4897959183672,-22769.99999999994,-0.2276999999999994,2024,75700,30.0,35.65,1224.4897959183672,5.649999999999999,6918.367346938773,-15851.63265306117,-0.1585163265306117,SENSEX,4,10000000,5000000,612.2448979591836,-7925.816326530585,-0.07925816326530585
2024-04-13,2024-04-13 09:16:00,73357.0781,75123.2969,74189.3125,933.9844000000012,25.464056753372823,73543.87498,73170.28122,73200,PE,2024-04-19,STRANGLE,285.3,422.6,2024-04-16 09:15:00,6,7.079000000000001,-144.37900000000002,10000000,8,1092.896174863388,-157791.25683060114,-1.5779125683060111,2024,71000,70.0,43.0,1092.896174863388,-27.0,-29508.19672131148,-187299.45355191265,-1.872994535519126,SENSEX,4,10000000,5000000,546.448087431694,-93649.7267759563,-0.936497267759563
2024-04-13,2024-04-15 14:15:00,73357.0781,75123.2969,74189.3125,933.9844000000012,25.464056753372823,73543.87498,73170.28122,73500,CE,2024-04-19,RE-ENTRY,477.95,0.05,2024-04-19 15:15:00,4,4.78,473.12,10000000,9,1224.4897959183672,579330.6122448979,5.793306122448978,2024,75700,15.45,0.05,1224.4897959183672,-15.4,-18857.14285714285,560473.469387755,5.604734693877551,SENSEX,4,10000000,5000000,612.2448979591836,280236.7346938775,2.8023673469387753
2024-04-13,2024-04-18 10:15:00,73357.0781,75123.2969,74189.3125,933.9844000000012,25.464056753372823,73543.87498,73170.28122,73200,PE,2024-04-19,RE-ENTRY,212.75,451.25,2024-04-18 13:15:00,1,6.640000000000001,-245.14,10000000,8,1092.896174863388,-267912.5683060109,-2.6791256830601093,2024,71000,6.9,3.4,1092.896174863388,-3.5000000000000004,-3825.1366120218586,-271737.70491803274,-2.7173770491803277,SENSEX,4,10000000,5000000,546.448087431694,-135868.8524590164,-1.358688524590164
2024-04-19,2024-04-19 09:16:00,21861.5,22726.45,21961.7,764.75,17.49079431877959,21995.260849552866,21727.73915044713,22000,CE,2024-04-25,STRANGLE,100.4,190.9,2024-04-19 12:35:00,6,2.9130000000000003,-93.413,10000000,10,4545.454545454545,-424604.5454545454,-4.246045454545454,2024,22650,5.4,8.3,4545.454545454545,2.9000000000000004,13181.818181818182,-411422.7272727272,-4.114227272727272,NIFTY,4,10000000,5000000,2272.7272727272725,-205711.3636363636,-2.0571136363636358
2024-04-19,2024-04-19 09:16:00,21861.5,22726.45,21961.7,764.75,17.49079431877959,21995.260849552866,21727.73915044713,21750,PE,2024-04-25,STRANGLE,142.1,0.3,2024-04-25 15:25:00,6,1.4240000000000002,140.37599999999998,10000000,9,4137.931034482759,580866.2068965517,5.808662068965516,2024,21100,27.2,0.05,4137.931034482759,-27.15,-112344.8275862069,468521.3793103448,4.685213793103448,NIFTY,4,10000000,5000000,2068.9655172413795,234260.68965517238,2.342606896551724
2024-04-20,2024-04-20 09:16:00,73728.1797,73905.7969,71816.4609,2089.335999999996,56.676728179144135,74146.04689999999,73310.3125,73300,PE,2024-04-26,STRANGLE,469.95,0.05,2024-04-26 15:15:00,6,4.7,465.2,10000000,8,1091.4051841746248,507721.6916780354,5.077216916780354,2024,71100,76.35,0.05,1091.4051841746248,-76.3,-83274.21555252386,424447.4761255116,4.244474761255116,SENSEX,4,10000000,5000000,545.7025920873124,212223.7380627558,2.122237380627558
2024-04-20,2024-04-20 09:16:00,73728.1797,73905.7969,71816.4609,2089.335999999996,56.676728179144135,74146.04689999999,73310.3125,74100,CE,2024-04-26,STRANGLE,228.95,506.15,2024-04-25 13:15:00,6,7.350999999999999,-284.551,10000000,9,1214.5748987854251,-345608.5020242915,-3.4560850202429148,2024,76300,7.0,1.45,1214.5748987854251,-5.55,-6740.890688259109,-352349.3927125506,-3.523493927125506,SENSEX,4,10000000,5000000,607.2874493927126,-176174.69635627532,-1.761746963562753
2024-04-26,2024-04-26 09:16:00,22620.4,22625.95,21777.65,848.2999999999993,18.750773637955103,22779.462812770773,22461.33718722923,22800,CE,2024-05-02,STRANGLE,42.85,0.05,2024-05-02 15:25:00,6,0.429,42.371,10000000,10,4385.964912280701,185837.7192982456,1.858377192982456,2024,23500,1.75,0.05,4385.964912280701,-1.7,-7456.140350877192,178381.57894736843,1.783815789473684,NIFTY,4,10000000,5000000,2192.9824561403507,89190.7894736842,0.8919078947368421
2024-04-26,2024-04-26 09:16:00,22620.4,22625.95,21777.65,848.2999999999993,18.750773637955103,22779.462812770773,22461.33718722923,22450,PE,2024-05-02,STRANGLE,74.95,119.0,2024-04-26 13:25:00,6,1.9395,-45.9895,10000000,9,4008.90868596882,-184367.70601336303,-1.8436770601336303,2024,21800,8.2,8.7,4008.90868596882,0.5,2004.4543429844095,-182363.2516703786,-1.823632516703786,NIFTY,4,10000000,5000000,2004.45434298441,-91181.62583518932,-0.9118162583518932
2024-04-20,2024-04-26 10:15:00,73728.1797,73905.7969,71816.4609,2089.335999999996,56.676728179144135,74146.04689999999,73310.3125,74100,CE,2024-04-26,RE-ENTRY,106.55,147.0,2024-04-26 11:15:00,0,2.5355000000000003,-42.9855,10000000,9,1214.5748987854251,-52209.1093117409,-0.5220910931174089,2024,76300,1.4,1.05,1214.5748987854251,-0.3499999999999998,-425.1012145748986,-52634.210526315794,-0.5263421052631579,SENSEX,4,10000000,5000000,607.2874493927126,-26317.105263157897,-0.26317105263157897
2024-04-20,2024-04-26 12:15:00,73728.1797,73905.7969,71816.4609,2089.335999999996,56.676728179144135,74146.04689999999,73310.3125,74100,CE,2024-04-26,RE-ENTRY,105.65,0.05,2024-04-26 15:15:00,0,1.057,104.543,10000000,9,1214.5748987854251,126975.3036437247,1.2697530364372471,2024,76300,1.05,0.05,1214.5748987854251,-1.0,-1214.5748987854251,125760.72874493928,1.2576072874493929,SENSEX,4,10000000,5000000,607.2874493927126,62880.364372469645,0.6288036437246964
2024-04-27,2024-04-27 09:16:00,74000.6875,74571.25,73227.3203,1343.929699999993,36.32208687250354,74269.47344,73731.90156,73700,PE,2024-05-03,STRANGLE,304.5,201.65,2024-05-03 12:15:00,6,5.0615,97.7885,10000000,8,1085.4816824966078,106147.62550881952,1.061476255088195,2024,71500,14.05,1.3,1085.4816824966078,-12.75,-13839.89145183175,92307.7340569878,0.9230773405698778,SENSEX,4,10000000,5000000,542.7408412483039,46153.86702849389,0.4615386702849389
2024-04-27,2024-04-27 09:16:00,74000.6875,74571.25,73227.3203,1343.929699999993,36.32208687250354,74269.47344,73731.90156,74300,CE,2024-05-03,STRANGLE,402.0,511.0,2024-04-29 10:15:00,6,9.13,-118.13,10000000,9,1211.305518169583,-143091.5208613728,-1.4309152086137278,2024,76500,20.25,17.3,1211.305518169583,-2.9499999999999997,-3573.351278600268,-146664.87213997304,-1.4666487213997303,SENSEX,4,10000000,5000000,605.6527590847915,-73332.43606998655,-0.7333243606998655
2024-04-26,2024-04-29 09:15:00,22620.4,22625.95,21777.65,848.2999999999993,18.750773637955103,22779.462812770773,22461.33718722923,22450,PE,2024-05-02,RE-ENTRY,69.9,92.7,2024-04-29 09:45:00,3,1.6260000000000003,-24.426,10000000,9,4008.90868596882,-97921.60356347436,-0.9792160356347438,2024,21800,3.9,4.15,4008.90868596882,0.2500000000000004,1002.2271714922068,-96919.37639198216,-0.9691937639198216,NIFTY,4,10000000,5000000,2004.45434298441,-48459.68819599109,-0.48459688195991085
2024-04-26,2024-04-29 09:55:00,22620.4,22625.95,21777.65,848.2999999999993,18.750773637955103,22779.462812770773,22461.33718722923,22450,PE,2024-05-02,RE-ENTRY,84.2,0.05,2024-05-02 15:25:00,3,0.8425,83.3075,10000000,9,4008.90868596882,333972.16035634745,3.3397216035634747,2024,21800,4.0,0.05,4008.90868596882,-3.95,-15835.189309576836,318136.97104677063,3.181369710467706,NIFTY,4,10000000,5000000,2004.45434298441,159068.48552338532,1.590684855233853
2024-05-03,2024-05-03 09:16:00,22766.35,22783.35,22385.55,397.7999999999993,8.736578327224157,22801.104108585696,22731.5958914143,22750,PE,2024-05-09,STRANGLE,110.4,152.0,2024-05-03 10:05:00,6,2.624,-44.224,10000000,9,3956.043956043956,-174952.08791208788,-1.749520879120879,2024,22050,7.2,10.3,3956.043956043956,3.1000000000000005,12263.736263736266,-162688.3516483516,-1.626883516483516,NIFTY,5,10000000,5000000,1978.021978021978,-81344.1758241758,-0.813441758241758
2024-05-03,2024-05-03 09:16:00,22766.35,22783.35,22385.55,397.7999999999993,8.736578327224157,22801.104108585696,22731.5958914143,22800,CE,2024-05-09,STRANGLE,134.95,0.05,2024-05-09 15:25:00,6,1.35,133.54999999999998,10000000,10,4385.964912280701,585745.6140350876,5.857456140350877,2024,23500,3.05,0.05,4385.964912280701,-3.0,-13157.894736842103,572587.7192982455,5.725877192982456,NIFTY,5,10000000,5000000,2192.9824561403507,286293.85964912275,2.8629385964912277
2024-04-27,2024-05-03 11:15:00,74000.6875,74571.25,73227.3203,1343.929699999993,36.32208687250354,74269.47344,73731.90156,74300,CE,2024-05-03,RE-ENTRY,59.6,0.05,2024-05-03 15:15:00,0,0.5965,58.953500000000005,10000000,9,1211.305518169583,71410.6998654105,0.714106998654105,2024,76500,2.65,0.1,1211.305518169583,-2.55,-3088.8290713324354,68321.87079407806,0.6832187079407805,SENSEX,5,10000000,5000000,605.6527590847915,34160.93539703904,0.3416093539703904
2024-04-27,2024-05-03 14:15:00,74000.6875,74571.25,73227.3203,1343.929699999993,36.32208687250354,74269.47344,73731.90156,73700,PE,2024-05-03,RE-ENTRY,0.45,0.05,2024-05-03 15:15:00,0,0.005,0.395,10000000,8,1085.4816824966078,428.7652645861601,0.0042876526458616,2024,71500,0.9,0.1,1085.4816824966078,-0.8,-868.3853459972863,-439.6200814111262,-0.0043962008141112,SENSEX,5,10000000,5000000,542.7408412483039,-219.8100407055631,-0.0021981004070556307
2024-05-04,2024-05-04 09:16:00,74196.6797,75095.1797,73467.7266,1627.4530999999988,43.86862340957284,74522.17031999999,73871.18908,74500,CE,2024-05-10,STRANGLE,371.85,0.05,2024-05-10 15:15:00,6,3.719,368.081,10000000,9,1208.0536912751677,444661.610738255,4.446616107382551,2024,76700,43.5,0.1,1208.0536912751677,-43.4,-52429.53020134228,392232.0805369128,3.922320805369128,SENSEX,5,10000000,5000000,604.0268456375838,196116.0402684564,1.9611604026845637
2024-05-04,2024-05-04 09:16:00,74196.6797,75095.1797,73467.7266,1627.4530999999988,43.86862340957284,74522.17031999999,73871.18908,73900,PE,2024-05-10,STRANGLE,420.55,524.85,2024-05-07 09:15:00,6,9.454,-113.75400000000002,10000000,8,1082.5439783491204,-123143.70771312586,-1.2314370771312586,2024,71700,15.05,31.15,1082.5439783491204,16.099999999999998,17428.958051420836,-105714.74966170502,-1.0571474966170502,SENSEX,5,10000000,5000000,541.2719891745602,-52857.37483085252,-0.5285737483085251
2024-05-10,2024-05-10 09:16:00,21990.95,22794.7,21932.4,862.2999999999993,19.605792382775626,22160.010747716675,21821.889252283327,22150,CE,2024-05-16,STRANGLE,113.05,118.15,2024-05-14 10:55:00,6,2.312,-7.412000000000008,10000000,10,4514.6726862302485,-33462.75395033864,-0.3346275395033863,2024,22800,7.45,1.95,4514.6726862302485,-5.5,-24830.69977426637,-58293.453724605,-0.58293453724605,NIFTY,5,10000000,5000000,2257.3363431151242,-29146.7268623025,-0.291467268623025
2024-05-10,2024-05-10 09:16:00,21990.95,22794.7,21932.4,862.2999999999993,19.605792382775626,22160.010747716675,21821.889252283327,21800,PE,2024-05-16,STRANGLE,80.45,0.05,2024-05-16 15:25:00,6,0.805,79.595,10000000,9,4128.440366972477,328603.2110091743,3.286032110091743,2024,21150,9.4,0.05,4128.440366972477,-9.35,-38600.91743119266,290002.29357798165,2.9000229357798166,NIFTY,5,10000000,5000000,2064.2201834862385,145001.14678899082,1.4500114678899083
2024-05-11,2024-05-11 09:16:00,72476.6484,74359.6875,72334.1797,2025.507800000007,55.89408022350014,72881.74996,72071.54684000001,72100,PE,2024-05-17,STRANGLE,330.65,506.6,2024-05-13 09:15:00,6,8.3725,-184.32250000000005,10000000,8,1109.5700416088766,-204518.72399445224,-2.045187239944522,2024,69900,0.0,0.0,1109.5700416088766,0.0,0.0,-204518.72399445224,-2.045187239944522,SENSEX,5,10000000,5000000,554.7850208044383,-102259.36199722611,-1.022593619972261
2024-05-11,2024-05-11 09:16:00,72476.6484,74359.6875,72334.1797,2025.507800000007,55.89408022350014,72881.74996,72071.54684000001,72900,CE,2024-05-17,STRANGLE,442.1,544.65,2024-05-14 10:15:00,6,9.8675,-112.41749999999996,10000000,9,1234.567901234568,-138787.037037037,-1.38787037037037,2024,75100,18.1,19.55,1234.567901234568,1.4499999999999993,1790.1234567901226,-136996.91358024688,-1.3699691358024688,SENSEX,5,10000000,5000000,617.283950617284,-68498.45679012343,-0.6849845679012342
2024-05-11,2024-05-13 10:15:00,72476.6484,74359.6875,72334.1797,2025.507800000007,55.89408022350014,72881.74996,72071.54684000001,72100,PE,2024-05-17,RE-ENTRY,450.4,0.05,2024-05-17 15:15:00,4,4.5045,445.8455,10000000,8,1109.5700416088766,494696.80998613033,4.946968099861303,2024,69900,57.3,0.05,1109.5700416088766,-57.25,-63522.884882108185,431173.9251040221,4.311739251040222,SENSEX,5,10000000,5000000,554.7850208044383,215586.96255201113,2.1558696255201113
2024-05-11,2024-05-16 10:15:00,72476.6484,74359.6875,72334.1797,2025.507800000007,55.89408022350014,72881.74996,72071.54684000001,72900,CE,2024-05-17,RE-ENTRY,353.2,613.75,2024-05-16 11:15:00,1,9.6695,-270.21950000000004,10000000,9,1234.567901234568,-333604.3209876544,-3.336043209876544,2024,75100,3.35,3.6,1234.567901234568,0.25,308.641975308642,-333295.67901234573,-3.3329567901234576,SENSEX,5,10000000,5000000,617.283950617284,-166647.83950617287,-1.6664783950617288
2024-05-10,2024-05-16 11:05:00,21990.95,22794.7,21932.4,862.2999999999993,19.605792382775626,22160.010747716675,21821.889252283327,22150,CE,2024-05-16,RE-ENTRY,52.65,64.8,2024-05-16 11:35:00,0,1.1745,-13.3245,10000000,10,4514.6726862302485,-60155.75620767494,-0.6015575620767494,2024,22800,0.35,0.25,4514.6726862302485,-0.0999999999999999,-451.4672686230247,-60607.22347629797,-0.6060722347629797,NIFTY,5,10000000,5000000,2257.3363431151242,-30303.611738148986,-0.30303611738148983
2024-05-10,2024-05-16 11:45:00,21990.95,22794.7,21932.4,862.2999999999993,19.605792382775626,22160.010747716675,21821.889252283327,22150,CE,2024-05-16,RE-ENTRY,52.8,53.0,2024-05-16 11:55:00,0,1.058,-1.258000000000003,10000000,10,4514.6726862302485,-5679.458239277666,-0.0567945823927766,2024,22800,0.25,0.2,4514.6726862302485,-0.0499999999999999,-225.7336343115124,-5905.191873589178,-0.0590519187358917,NIFTY,5,10000000,5000000,2257.3363431151242,-2952.595936794589,-0.02952595936794589
2024-05-11,2024-05-16 12:15:00,72476.6484,74359.6875,72334.1797,2025.507800000007,55.89408022350014,72881.74996,72071.54684000001,72900,CE,2024-05-17,RE-ENTRY,331.35,748.3,2024-05-16 14:15:00,1,10.796500000000002,-427.7464999999999,10000000,9,1234.567901234568,-528082.098765432,-5.28082098765432,2024,75100,4.2,2.15,1234.567901234568,-2.0500000000000003,-2530.8641975308647,-530612.9629629629,-5.306129629629629,SENSEX,5,10000000,5000000,617.283950617284,-265306.48148148146,-2.6530648148148144
2024-05-10,2024-05-16 12:55:00,21990.95,22794.7,21932.4,862.2999999999993,19.605792382775626,22160.010747716675,21821.889252283327,22150,CE,2024-05-16,RE-ENTRY,41.65,38.7,2024-05-16 14:25:00,0,0.8035,2.146499999999996,10000000,10,4514.6726862302485,9690.74492099321,0.096907449209932,2024,22800,0.1,0.1,4514.6726862302485,0.0,0.0,9690.74492099321,0.096907449209932,NIFTY,5,10000000,5000000,2257.3363431151242,4845.3724604966055,0.04845372460496605
2024-05-17,2024-05-17 09:16:00,22415.25,22432.25,21821.05,611.2000000000007,13.63357535606341,22498.57841257626,22331.92158742374,22500,CE,2024-05-23,STRANGLE,105.05,136.75,2024-05-17 13:25:00,6,2.418,-34.118,10000000,10,4444.444444444444,-151635.55555555556,-1.5163555555555557,2024,23200,2.75,2.6,4444.444444444444,-0.1499999999999999,-666.6666666666663,-152302.22222222222,-1.5230222222222225,NIFTY,5,10000000,5000000,2222.222222222222,-76151.11111111111,-0.7615111111111111
2024-05-17,2024-05-17 09:16:00,22415.25,22432.25,21821.05,611.2000000000007,13.63357535606341,22498.57841257626,22331.92158742374,22350,PE,2024-05-23,STRANGLE,135.6,0.05,2024-05-23 15:25:00,6,1.3565,134.19349999999997,10000000,9,4026.8456375838928,540376.510067114,5.40376510067114,2024,21700,16.0,0.05,4026.8456375838928,-15.95,-64228.18791946309,476148.3221476509,4.761483221476509,NIFTY,5,10000000,5000000,2013.4228187919464,238074.16107382544,2.380741610738254
2024-05-17,2024-05-17 13:35:00,22415.25,22432.25,21821.05,611.2000000000007,13.63357535606341,22498.57841257626,22331.92158742374,22500,CE,2024-05-23,RE-ENTRY,125.0,120.3,2024-05-18 09:15:00,6,2.4530000000000003,2.2470000000000026,10000000,10,4444.444444444444,9986.666666666675,0.0998666666666667,2024,23200,2.6,2.05,4444.444444444444,-0.5500000000000003,-2444.4444444444457,7542.222222222232,0.0754222222222223,NIFTY,5,10000000,5000000,2222.222222222222,3771.1111111111163,0.03771111111111117
2024-05-18,2024-05-18 09:16:00,73921.46,74070.8438,71866.0078,2204.835999999996,59.65347545895321,74362.4272,73480.4928,73500,PE,2024-05-24,STRANGLE,330.6,0.05,2024-05-24 15:15:00,6,3.3065,327.2435,10000000,8,1088.4353741496598,356183.40136054414,3.561834013605441,2024,71300,15.7,0.05,1088.4353741496598,-15.65,-17034.013605442175,339149.38775510195,3.391493877551019,SENSEX,5,10000000,5000000,544.2176870748299,169574.693877551,1.69574693877551
2024-05-18,2024-05-18 09:16:00,73921.46,74070.8438,71866.0078,2204.835999999996,59.65347545895321,74362.4272,73480.4928,74400,CE,2024-05-24,STRANGLE,319.55,402.85,2024-05-23 09:15:00,6,7.224000000000001,-90.52400000000002,10000000,9,1209.6774193548388,-109504.83870967744,-1.0950483870967744,2024,76600,0.0,0.0,1209.6774193548388,0.0,0.0,-109504.83870967744,-1.0950483870967744,SENSEX,5,10000000,5000000,604.8387096774194,-54752.41935483872,-0.5475241935483872
2024-05-17,2024-05-18 09:45:00,22415.25,22432.25,21821.05,611.2000000000007,13.63357535606341,22498.57841257626,22331.92158742374,22500,CE,2024-05-23,RE-ENTRY,119.9,126.95,2024-05-18 12:05:00,5,2.4685,-9.518499999999998,10000000,10,4444.444444444444,-42304.44444444443,-0.4230444444444443,2024,23200,2.05,1.85,4444.444444444444,-0.1999999999999997,-888.8888888888877,-43193.33333333332,-0.4319333333333332,NIFTY,5,10000000,5000000,2222.222222222222,-21596.66666666666,-0.2159666666666666
2024-05-17,2024-05-21 09:15:00,22415.25,22432.25,21821.05,611.2000000000007,13.63357535606341,22498.57841257626,22331.92158742374,22500,CE,2024-05-23,RE-ENTRY,122.45,117.7,2024-05-21 11:05:00,2,2.4015,2.3485,10000000,10,4444.444444444444,10437.777777777776,0.1043777777777777,2024,23200,2.0,1.75,4444.444444444444,-0.25,-1111.111111111111,9326.666666666666,0.0932666666666666,NIFTY,5,10000000,5000000,2222.222222222222,4663.333333333333,0.04663333333333333
2024-05-24,2024-05-24 09:16:00,22930.75,22993.6,22345.65,647.9499999999971,14.128408359953273,23022.295021968315,22839.204978031685,23000,CE,2024-05-30,STRANGLE,154.5,206.4,2024-05-27 11:45:00,6,3.609,-55.50900000000001,10000000,10,4347.826086956522,-241343.4782608696,-2.413434782608696,2024,23700,9.2,5.75,4347.826086956522,-3.4499999999999997,-14999.999999999998,-256343.4782608696,-2.563434782608696,NIFTY,5,10000000,5000000,2173.913043478261,-128171.73913043481,-1.281717391304348
