Day,Strike,Expiry,DTE,Option Type,Entry Price,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,ROI%,Trade Year
2022-12-22,18450,2022-12-22,0,CE,11.2,0.15,2022-12-22 15:30:00,8.25,0.05,11.049999999999999,433.60433604336043,4791.327913279132,0.1135,4791.214413279132,0.4791214413279132,2022
2022-12-22,18100,2022-12-22,0,PE,7.2,9.0,2022-12-22 09:16:00,54.35,0.05,-1.7999999999999998,441.9889502762431,-795.5801104972375,0.162,-795.7421104972375,-0.07957421104972374,2022
2022-12-23,18150,2022-12-29,6,CE,114.35,31.0,2022-12-23 15:30:00,115.35,27.5,83.35,440.77134986225894,36738.29201101928,1.4535,36736.838511019276,3.6736838511019276,2022
2022-12-23,17800,2022-12-29,6,PE,52.3,65.375,2022-12-23 10:19:00,116.55,45.65,-13.075000000000003,449.438202247191,-5876.404494382024,1.17675,-5877.581244382023,-0.5877581244382024,2022
2022-12-26,18000,2022-12-29,3,CE,72.95,91.1875,2022-12-26 09:35:00,164.75,61.7,-18.237499999999997,444.44444444444446,-8105.555555555555,1.641375,-8107.196930555555,-0.8107196930555555,2022
2022-12-26,17650,2022-12-29,3,PE,48.75,60.9375,2022-12-26 09:16:00,62.55,13.35,-12.1875,453.25779036827197,-5524.079320113315,1.096875,-5525.176195113315,-0.5525176195113314,2022
2022-12-27,18250,2022-12-29,2,CE,30.7,38.375,2022-12-27 09:17:00,47.5,15.35,-7.675000000000001,438.35616438356163,-3364.383561643836,0.6907500000000001,-3365.074311643836,-0.3365074311643836,2022
2022-12-27,17900,2022-12-29,2,PE,39.15,48.9375,2022-12-27 09:32:00,68.9,16.95,-9.787500000000001,446.92737430167597,-4374.301675977654,0.8808750000000001,-4375.182550977654,-0.4375182550977654,2022
2022-12-28,18250,2022-12-29,1,CE,19.35,24.1875,2022-12-28 10:17:00,26.65,7.65,-4.837499999999999,438.35616438356163,-2120.5479452054788,0.435375,-2120.983320205479,-0.21209833202054787,2022
2022-12-28,17900,2022-12-29,1,PE,27.2,9.0,2022-12-28 15:30:00,26.9,7.5,18.2,446.92737430167597,8134.078212290502,0.36200000000000004,8133.716212290502,0.8133716212290503,2022
2022-12-29,18250,2022-12-29,0,CE,2.7,0.05,2022-12-29 15:29:00,2.6,0.05,2.6500000000000004,438.35616438356163,1161.6438356164385,0.0275,1161.6163356164386,0.11616163356164386,2022
2022-12-29,17850,2022-12-29,0,PE,6.9,0.15,2022-12-29 15:30:00,7.15,0.05,6.75,448.1792717086835,3025.2100840336134,0.07050000000000001,3025.1395840336136,0.30251395840336137,2022
2022-12-30,18450,2023-01-05,6,CE,43.15,17.2,2022-12-30 15:29:00,42.65,17.2,25.95,433.60433604336043,11252.032520325203,0.6034999999999999,11251.429020325204,1.1251429020325203,2022
2022-12-30,18100,2023-01-05,6,PE,64.8,81.0,2022-12-30 15:01:00,110.8,46.15,-16.200000000000003,441.9889502762431,-7160.220994475139,1.4580000000000002,-7161.678994475139,-0.7161678994475139,2022
2023-01-02,18300,2023-01-05,3,CE,46.0,57.5,2023-01-02 11:06:00,61.8,33.55,-11.5,437.1584699453552,-5027.3224043715845,1.035,-5028.357404371584,-0.5028357404371584,2023
2023-01-02,17950,2023-01-05,3,PE,38.55,18.35,2023-01-02 15:30:00,46.1,18.2,20.199999999999996,445.6824512534819,9002.785515320333,0.569,9002.216515320333,0.9002216515320334,2023
2023-01-03,18350,2023-01-05,2,CE,30.35,37.9375,2023-01-03 10:16:00,39.3,22.4,-7.587499999999999,435.96730245231606,-3307.9019073569475,0.682875,-3308.5847823569475,-0.33085847823569475,2023
2023-01-03,18000,2023-01-05,2,PE,30.65,11.05,2023-01-03 15:30:00,34.25,9.95,19.599999999999998,444.44444444444446,8711.111111111111,0.41700000000000004,8710.694111111112,0.8710694111111111,2023
2023-01-04,18400,2023-01-05,1,CE,12.3,3.5,2023-01-04 15:30:00,12.35,3.0,8.8,434.7826086956522,3826.0869565217395,0.158,3825.9289565217396,0.38259289565217397,2023
2023-01-04,18050,2023-01-05,1,PE,18.3,22.875,2023-01-04 09:39:00,78.75,13.05,-4.574999999999999,443.21329639889194,-2027.7008310249303,0.41175,-2028.1125810249303,-0.202811258102493,2023
2023-01-05,18300,2023-01-05,0,CE,3.5,4.375,2023-01-05 09:33:00,5.05,0.05,-0.875,437.1584699453552,-382.5136612021858,0.07875,-382.5924112021858,-0.038259241120218584,2023
2023-01-05,17900,2023-01-05,0,PE,6.65,8.3125,2023-01-05 09:23:00,37.1,0.05,-1.6624999999999996,446.92737430167597,-743.0167597765361,0.149625,-743.1663847765361,-0.07431663847765362,2023
2023-01-06,18200,2023-01-12,6,CE,54.0,17.8,2023-01-06 15:30:00,56.3,15.6,36.2,439.56043956043953,15912.087912087913,0.718,15911.369912087912,1.5911369912087914,2023
2023-01-06,17850,2023-01-12,6,PE,51.65,64.5625,2023-01-06 10:14:00,133.4,39.3,-12.912500000000001,448.1792717086835,-5787.114845938376,1.162125,-5788.276970938376,-0.5788276970938375,2023
2023-01-09,18150,2023-01-12,3,CE,36.7,45.875,2023-01-09 09:31:00,94.5,36.5,-9.174999999999997,440.77134986225894,-4044.0771349862243,0.8257500000000001,-4044.9028849862243,-0.4044902884986224,2023
2023-01-09,17750,2023-01-12,3,PE,25.2,8.0,2023-01-09 15:29:00,26.75,7.25,17.2,450.7042253521127,7752.112676056338,0.332,7751.780676056338,0.7751780676056338,2023
2023-01-10,18300,2023-01-12,2,CE,13.5,5.85,2023-01-10 15:30:00,13.95,5.85,7.65,437.1584699453552,3344.2622950819673,0.1935,3344.0687950819674,0.33440687950819675,2023
2023-01-10,17950,2023-01-12,2,PE,40.3,50.375,2023-01-10 09:31:00,132.0,40.35,-10.075000000000003,445.6824512534819,-4490.250696378831,0.90675,-4491.157446378831,-0.4491157446378831,2023
2023-01-11,18100,2023-01-12,1,CE,22.25,27.8125,2023-01-11 10:09:00,37.35,7.75,-5.5625,441.9889502762431,-2458.5635359116022,0.500625,-2459.0641609116024,-0.24590641609116023,2023
2023-01-11,17750,2023-01-12,1,PE,25.75,32.1875,2023-01-11 09:22:00,51.1,9.3,-6.4375,450.7042253521127,-2901.4084507042253,0.579375,-2901.987825704225,-0.29019878257042253,2023
2023-01-12,18100,2023-01-12,0,CE,7.85,9.8125,2023-01-12 09:18:00,10.5,0.05,-1.9625000000000004,441.9889502762431,-867.4033149171272,0.176625,-867.5799399171271,-0.08675799399171272,2023
2023-01-12,17750,2023-01-12,0,PE,12.05,15.0625,2023-01-12 10:09:00,25.2,0.05,-3.0124999999999993,450.7042253521127,-1357.746478873239,0.271125,-1358.017603873239,-0.13580176038732392,2023
2023-01-13,18050,2023-01-19,6,CE,60.25,75.3125,2023-01-13 12:49:00,106.35,38.6,-15.0625,443.21329639889194,-6675.90027700831,1.355625,-6677.25590200831,-0.667725590200831,2023
2023-01-13,17700,2023-01-19,6,PE,79.45,27.95,2023-01-13 15:30:00,85.7,23.55,51.5,451.97740112994353,23276.83615819209,1.074,23275.76215819209,2.327576215819209,2023
2023-01-16,18200,2023-01-19,3,CE,39.55,13.3,2023-01-16 15:30:00,39.1,11.9,26.249999999999996,439.56043956043953,11538.461538461535,0.5285,11537.933038461535,1.1537933038461534,2023
2023-01-16,17850,2023-01-19,3,PE,36.5,45.625,2023-01-16 09:22:00,93.25,35.65,-9.125,448.1792717086835,-4089.635854341737,0.82125,-4090.457104341737,-0.4090457104341737,2023
2023-01-17,18100,2023-01-19,2,CE,25.85,32.3125,2023-01-17 09:20:00,54.9,21.15,-6.462499999999999,441.9889502762431,-2856.3535911602203,0.5816250000000001,-2856.93521616022,-0.28569352161602196,2023
2023-01-17,17750,2023-01-19,2,PE,40.3,9.7,2023-01-17 15:29:00,41.4,8.25,30.599999999999998,450.7042253521127,13791.549295774648,0.5,13791.049295774648,1.3791049295774649,2023
2023-01-18,18250,2023-01-19,1,CE,10.2,12.75,2023-01-18 09:17:00,29.2,8.75,-2.5500000000000007,438.35616438356163,-1117.8082191780825,0.2295,-1118.0377191780824,-0.11180377191780823,2023
2023-01-18,17900,2023-01-19,1,PE,23.4,5.2,2023-01-18 15:30:00,23.75,4.8,18.2,446.92737430167597,8134.078212290502,0.286,8133.792212290502,0.8133792212290502,2023
2023-01-19,18300,2023-01-19,0,CE,2.65,0.05,2023-01-19 15:29:00,3.05,0.05,2.6,437.1584699453552,1136.6120218579235,0.026999999999999996,1136.5850218579235,0.11365850218579235,2023
2023-01-19,17950,2023-01-19,0,PE,8.35,0.05,2023-01-19 15:29:00,10.25,0.05,8.299999999999999,445.6824512534819,3699.164345403899,0.084,3699.080345403899,0.3699080345403899,2023
2023-01-20,18300,2023-01-25,5,CE,33.05,17.6,2023-01-20 15:30:00,40.5,15.4,15.449999999999996,437.1584699453552,6754.098360655736,0.5065,6753.591860655735,0.6753591860655734,2023
2023-01-20,17950,2023-01-25,5,PE,48.9,52.25,2023-01-20 15:30:00,57.9,28.75,-3.3500000000000014,445.6824512534819,-1493.0362116991648,1.0115,-1494.047711699165,-0.1494047711699165,2023
2023-01-23,18300,2023-01-25,2,CE,24.15,11.0,2023-01-23 15:30:00,29.1,10.45,13.149999999999999,437.1584699453552,5748.633879781421,0.3515,5748.282379781421,0.5748282379781421,2023
2023-01-23,17950,2023-01-25,2,PE,27.2,12.0,2023-01-23 15:30:00,30.65,10.2,15.2,445.6824512534819,6774.373259052924,0.392,6773.9812590529245,0.6773981259052925,2023
2023-01-24,18350,2023-01-25,1,CE,7.9,1.9,2023-01-24 15:30:00,8.65,1.7,6.0,435.96730245231606,2615.8038147138964,0.098,2615.7058147138964,0.2615705814713897,2023
2023-01-24,18000,2023-01-25,1,PE,10.9,13.625,2023-01-24 12:27:00,17.85,7.5,-2.7249999999999996,444.44444444444446,-1211.111111111111,0.24525,-1211.356361111111,-0.1211356361111111,2023
2023-01-25,18250,2023-01-25,0,CE,3.05,0.1,2023-01-25 15:30:00,3.2,0.05,2.9499999999999997,438.35616438356163,1293.1506849315067,0.0315,1293.1191849315067,0.12931191849315066,2023
2023-01-25,17900,2023-01-25,0,PE,2.5,3.125,2023-01-25 09:33:00,70.35,2.65,-0.625,446.92737430167597,-279.3296089385475,0.05625,-279.38585893854747,-0.027938585893854746,2023
2023-01-27,18050,2023-02-02,6,CE,95.75,42.7,2023-01-27 15:30:00,104.5,30.75,53.05,443.21329639889194,23512.465373961215,1.3844999999999998,23511.080873961215,2.3511080873961214,2023
2023-01-27,17700,2023-02-02,6,PE,115.2,144.0,2023-01-27 09:17:00,298.0,115.0,-28.799999999999997,451.97740112994353,-13016.949152542373,2.592,-13019.541152542373,-1.3019541152542373,2023
2023-01-30,17700,2023-02-02,3,CE,98.55,123.1875,2023-01-30 09:20:00,207.05,75.75,-24.637500000000003,451.97740112994353,-11135.593220338986,2.217375,-11137.810595338986,-1.1137810595338984,2023
2023-01-30,17350,2023-02-02,3,PE,139.7,55.0,2023-01-30 15:30:00,153.3,44.15,84.69999999999999,461.09510086455333,39054.75504322766,1.9469999999999998,39052.80804322766,3.905280804322766,2023
2023-01-31,17900,2023-02-02,2,CE,85.05,80.0,2023-01-31 15:29:00,84.0,49.6,5.049999999999997,446.92737430167597,2256.9832402234624,1.6505,2255.332740223462,0.22553327402234621,2023
2023-01-31,17550,2023-02-02,2,PE,100.8,126.0,2023-01-31 09:19:00,156.0,69.05,-25.200000000000003,455.84045584045583,-11487.179487179488,2.2680000000000002,-11489.447487179488,-1.1489447487179487,2023
2023-02-01,18000,2023-02-02,1,CE,63.75,6.0,2023-02-01 15:30:00,79.65,5.6,57.75,444.44444444444446,25666.666666666668,0.6975,25665.96916666667,2.566596916666667,2023
2023-02-01,17650,2023-02-02,1,PE,87.25,109.0625,2023-02-01 14:27:00,272.25,11.3,-21.8125,453.25779036827197,-9886.685552407933,1.963125,-9888.648677407933,-0.9888648677407933,2023
2023-02-02,17700,2023-02-02,0,CE,19.45,24.3125,2023-02-02 09:26:00,46.75,0.05,-4.862500000000001,451.97740112994353,-2197.7401129943505,0.43762500000000004,-2198.1777379943505,-0.21981777379943507,2023
2023-02-02,17350,2023-02-02,0,PE,33.2,0.05,2023-02-02 15:29:00,40.3,0.05,33.150000000000006,461.09510086455333,15285.302593659946,0.3325,15284.970093659946,1.5284970093659944,2023
2023-02-03,17900,2023-02-09,6,CE,68.4,85.5,2023-02-03 14:30:00,105.05,32.2,-17.099999999999994,446.92737430167597,-7642.458100558657,1.5390000000000001,-7643.997100558657,-0.7643997100558657,2023
2023-02-03,17550,2023-02-09,6,PE,80.9,101.125,2023-02-03 10:25:00,121.75,33.45,-20.224999999999994,455.84045584045583,-9219.373219373216,1.8202500000000001,-9221.193469373216,-0.9221193469373216,2023
2023-02-06,18000,2023-02-09,3,CE,39.35,22.4,2023-02-06 15:30:00,38.95,20.0,16.950000000000003,444.44444444444446,7533.333333333335,0.6175,7532.715833333335,0.7532715833333334,2023
2023-02-06,17650,2023-02-09,3,PE,58.35,72.9375,2023-02-06 09:32:00,91.3,51.85,-14.587499999999999,453.25779036827197,-6611.898016997166,1.312875,-6613.210891997166,-0.6613210891997165,2023
2023-02-07,17950,2023-02-09,2,CE,35.55,16.5,2023-02-07 15:29:00,43.35,14.6,19.049999999999997,445.6824512534819,8490.25069637883,0.5205,8489.730196378829,0.8489730196378829,2023
2023-02-07,17600,2023-02-09,2,PE,38.3,47.875,2023-02-07 12:20:00,66.95,23.35,-9.575000000000003,454.54545454545456,-4352.272727272729,0.86175,-4353.134477272729,-0.4353134477272729,2023
2023-02-08,17950,2023-02-09,1,CE,18.45,23.0625,2023-02-08 09:23:00,42.5,17.25,-4.612500000000001,445.6824512534819,-2055.7103064066855,0.415125,-2056.1254314066855,-0.20561254314066854,2023
2023-02-08,17550,2023-02-09,1,PE,17.95,4.1,2023-02-08 15:29:00,18.5,4.1,13.85,455.84045584045583,6313.390313390313,0.22049999999999997,6313.169813390313,0.6313169813390312,2023
2023-02-09,18050,2023-02-09,0,CE,3.3,0.05,2023-02-09 15:29:00,2.9,0.05,3.25,443.21329639889194,1440.4432132963989,0.033499999999999995,1440.4097132963989,0.1440409713296399,2023
2023-02-09,17700,2023-02-09,0,PE,11.5,14.375,2023-02-09 09:40:00,15.8,0.05,-2.875,451.97740112994353,-1299.4350282485877,0.25875,-1299.6937782485877,-0.1299693778248588,2023
2023-02-10,18050,2023-02-16,6,CE,34.15,25.1,2023-02-10 15:29:00,34.45,23.0,9.049999999999997,443.21329639889194,4011.0803324099707,0.5925,4010.4878324099705,0.4010487832409971,2023
2023-02-10,17650,2023-02-16,6,PE,41.3,28.0,2023-02-10 15:29:00,47.25,25.7,13.299999999999997,453.25779036827197,6028.328611898016,0.693,6027.635611898016,0.6027635611898016,2023
2023-02-13,18050,2023-02-16,3,CE,22.65,11.3,2023-02-13 15:30:00,25.95,10.2,11.349999999999998,443.21329639889194,5030.4709141274225,0.3395,5030.131414127422,0.5030131414127422,2023
2023-02-13,17700,2023-02-16,3,PE,36.6,45.75,2023-02-13 09:53:00,78.7,31.75,-9.149999999999999,451.97740112994353,-4135.593220338983,0.8235,-4136.416720338983,-0.41364167203389834,2023
2023-02-14,18000,2023-02-16,2,CE,20.4,25.5,2023-02-14 11:51:00,46.65,18.65,-5.100000000000001,444.44444444444446,-2266.6666666666674,0.459,-2267.1256666666673,-0.22671256666666673,2023
2023-02-14,17650,2023-02-16,2,PE,25.55,10.25,2023-02-14 15:30:00,26.2,8.2,15.3,453.25779036827197,6934.844192634561,0.358,6934.486192634561,0.6934486192634561,2023
2023-02-15,18100,2023-02-16,1,CE,6.8,8.5,2023-02-15 10:05:00,15.85,3.9,-1.7000000000000002,441.9889502762431,-751.3812154696134,0.153,-751.5342154696134,-0.07515342154696134,2023
2023-02-15,17700,2023-02-16,1,PE,15.4,4.25,2023-02-15 15:30:00,15.8,3.7,11.15,451.97740112994353,5039.54802259887,0.19649999999999998,5039.35152259887,0.503935152259887,2023
2023-02-16,18300,2023-02-16,0,CE,1.4,1.75,2023-02-16 09:39:00,1.9,0.05,-0.3500000000000001,437.1584699453552,-153.00546448087437,0.0315,-153.03696448087436,-0.015303696448087436,2023
2023-02-16,17900,2023-02-16,0,PE,5.15,0.05,2023-02-16 15:29:00,4.9,0.05,5.1000000000000005,446.92737430167597,2279.3296089385476,0.052000000000000005,2279.2776089385475,0.22792776089385475,2023
2023-02-17,18150,2023-02-23,6,CE,33.3,41.625,2023-02-17 09:45:00,49.9,23.55,-8.325000000000003,440.77134986225894,-3669.421487603307,0.74925,-3670.170737603307,-0.36701707376033066,2023
2023-02-17,17800,2023-02-23,6,PE,45.35,56.6875,2023-02-17 13:32:00,69.35,28.7,-11.337499999999999,449.438202247191,-5095.505617977527,1.020375,-5096.5259929775275,-0.5096525992977528,2023
2023-02-20,18150,2023-02-23,3,CE,25.2,13.05,2023-02-20 15:29:00,30.4,12.4,12.149999999999999,440.77134986225894,5355.371900826445,0.3825,5354.9894008264455,0.5354989400826445,2023
2023-02-20,17800,2023-02-23,3,PE,34.7,43.375,2023-02-20 09:31:00,72.75,23.6,-8.674999999999997,449.438202247191,-3898.8764044943805,0.78075,-3899.6571544943804,-0.38996571544943803,2023
2023-02-21,18100,2023-02-23,2,CE,18.55,7.75,2023-02-21 15:29:00,22.35,6.95,10.8,441.9889502762431,4773.480662983426,0.263,4773.217662983426,0.47732176629834255,2023
2023-02-21,17750,2023-02-23,2,PE,34.55,43.1875,2023-02-21 12:38:00,47.2,21.0,-8.637500000000003,450.7042253521127,-3892.957746478875,0.777375,-3893.735121478875,-0.3893735121478875,2023
2023-02-22,17950,2023-02-23,1,CE,11.9,3.0,2023-02-22 15:30:00,12.9,3.0,8.9,445.6824512534819,3966.573816155989,0.149,3966.424816155989,0.3966424816155989,2023
2023-02-22,17600,2023-02-23,1,PE,17.55,21.9375,2023-02-22 09:45:00,102.4,14.5,-4.387499999999999,454.54545454545456,-1994.3181818181815,0.394875,-1994.7130568181815,-0.19947130568181815,2023
2023-02-23,17750,2023-02-23,0,CE,5.45,0.05,2023-02-23 15:29:00,5.3,0.05,5.4,450.7042253521127,2433.8028169014087,0.055,2433.747816901409,0.2433747816901409,2023
2023-02-23,17400,2023-02-23,0,PE,9.05,11.3125,2023-02-23 09:24:00,22.85,0.05,-2.2624999999999993,459.7701149425287,-1040.229885057471,0.203625,-1040.433510057471,-0.1040433510057471,2023
2023-02-24,17750,2023-03-02,6,CE,51.45,20.1,2023-02-24 15:30:00,52.55,16.85,31.35,450.7042253521127,14129.577464788734,0.7155000000000001,14128.861964788734,1.4128861964788733,2023
2023-02-24,17400,2023-03-02,6,PE,46.15,57.6875,2023-02-24 09:51:00,92.65,38.75,-11.537500000000001,459.7701149425287,-5304.597701149426,1.038375,-5305.636076149426,-0.5305636076149426,2023
2023-02-27,17600,2023-03-02,3,CE,35.25,26.2,2023-02-27 15:30:00,43.95,15.65,9.05,454.54545454545456,4113.636363636364,0.6145,4113.021863636364,0.4113021863636364,2023
2023-02-27,17250,2023-03-02,3,PE,39.4,49.25,2023-02-27 09:59:00,66.25,25.25,-9.850000000000001,463.768115942029,-4568.115942028986,0.8865000000000001,-4569.002442028986,-0.4569002442028986,2023
2023-02-28,17550,2023-03-02,2,CE,34.8,10.75,2023-02-28 15:29:00,39.55,9.6,24.049999999999997,455.84045584045583,10962.962962962962,0.45549999999999996,10962.507462962962,1.096250746296296,2023
2023-02-28,17200,2023-03-02,2,PE,21.75,27.1875,2023-02-28 13:33:00,47.35,14.95,-5.4375,465.1162790697674,-2529.06976744186,0.489375,-2529.5591424418603,-0.25295591424418606,2023
2023-03-01,17550,2023-03-02,1,CE,13.05,16.3125,2023-03-01 09:21:00,17.55,10.85,-3.2624999999999993,455.84045584045583,-1487.1794871794868,0.293625,-1487.4731121794869,-0.14874731121794868,2023
2023-03-01,17200,2023-03-02,1,PE,16.3,3.0,2023-03-01 15:30:00,15.6,2.9,13.3,465.1162790697674,6186.0465116279065,0.193,6185.853511627906,0.6185853511627907,2023
2023-03-02,17600,2023-03-02,0,CE,3.25,0.05,2023-03-02 15:29:00,3.05,0.05,3.2,454.54545454545456,1454.5454545454547,0.033,1454.5124545454548,0.1454512454545455,2023
2023-03-02,17250,2023-03-02,0,PE,3.05,3.8125,2023-03-02 09:26:00,7.05,0.05,-0.7625000000000002,463.768115942029,-353.6231884057972,0.068625,-353.6918134057972,-0.03536918134057972,2023
2023-03-03,17650,2023-03-09,6,CE,18.0,22.5,2023-03-03 09:21:00,79.65,19.7,-4.5,453.25779036827197,-2039.6600566572238,0.405,-2040.0650566572237,-0.20400650566572237,2023
2023-03-03,17300,2023-03-09,6,PE,40.65,12.0,2023-03-03 15:30:00,36.4,11.6,28.65,462.42774566473986,13248.554913294796,0.5265,13248.028413294796,1.3248028413294797,2023
2023-03-06,17850,2023-03-09,3,CE,17.9,22.375,2023-03-06 09:17:00,45.6,12.75,-4.475000000000001,448.1792717086835,-2005.6022408963593,0.40275,-2006.0049908963592,-0.2006004990896359,2023
2023-03-06,17500,2023-03-09,3,PE,15.05,10.2,2023-03-06 15:30:00,14.7,8.6,4.850000000000001,457.14285714285717,2217.142857142858,0.2525,2216.8903571428577,0.22168903571428578,2023
2023-03-08,17850,2023-03-09,1,CE,5.3,6.625,2023-03-08 09:34:00,11.15,3.6,-1.3250000000000002,448.1792717086835,-593.8375350140057,0.11925000000000001,-593.9567850140056,-0.05939567850140056,2023
2023-03-08,17500,2023-03-09,1,PE,30.85,4.25,2023-03-08 15:30:00,28.4,3.7,26.6,457.14285714285717,12160.000000000002,0.35100000000000003,12159.649000000001,1.2159649000000001,2023
2023-03-09,17950,2023-03-09,0,CE,1.45,0.05,2023-03-09 15:29:00,1.2,0.05,1.4,445.6824512534819,623.9554317548746,0.015,623.9404317548746,0.06239404317548746,2023
2023-03-09,17600,2023-03-09,0,PE,5.15,6.4375,2023-03-09 09:59:00,12.55,1.4,-1.2874999999999996,454.54545454545456,-585.2272727272726,0.115875,-585.3431477272726,-0.05853431477272726,2023
2023-03-10,17600,2023-03-16,6,CE,42.35,32.85,2023-03-10 15:30:00,41.65,24.05,9.5,454.54545454545456,4318.181818181818,0.752,4317.429818181818,0.43174298181818177,2023
2023-03-10,17250,2023-03-16,6,PE,58.25,72.8125,2023-03-10 09:42:00,75.05,38.2,-14.5625,463.768115942029,-6753.623188405797,1.310625,-6754.933813405797,-0.6754933813405797,2023
2023-03-13,17600,2023-03-16,3,CE,35.8,44.75,2023-03-13 09:16:00,61.6,9.0,-8.950000000000003,454.54545454545456,-4068.18181818182,0.8055,-4068.98731818182,-0.406898731818182,2023
2023-03-13,17250,2023-03-16,3,PE,36.5,45.625,2023-03-13 11:31:00,189.35,17.35,-9.125,463.768115942029,-4231.884057971015,0.82125,-4232.705307971015,-0.4232705307971015,2023
2023-03-14,17350,2023-03-16,2,CE,41.5,51.875,2023-03-14 09:31:00,53.6,13.7,-10.375,461.09510086455333,-4783.861671469741,0.93375,-4784.795421469741,-0.47847954214697413,2023
2023-03-14,17000,2023-03-16,2,PE,59.0,73.75,2023-03-14 10:24:00,87.6,34.3,-14.75,470.5882352941176,-6941.176470588235,1.3275000000000001,-6942.5039705882355,-0.6942503970588235,2023
2023-03-15,17350,2023-03-16,1,CE,30.45,3.15,2023-03-15 15:30:00,29.5,3.05,27.3,461.09510086455333,12587.896253602306,0.336,12587.560253602307,1.2587560253602308,2023
2023-03-15,17000,2023-03-16,1,PE,18.8,23.5,2023-03-15 09:25:00,91.45,17.05,-4.699999999999999,470.5882352941176,-2211.7647058823527,0.423,-2212.1877058823525,-0.22121877058823525,2023
2023-03-16,17150,2023-03-16,0,CE,6.0,7.5,2023-03-16 09:21:00,9.6,0.05,-1.5,466.4723032069971,-699.7084548104956,0.135,-699.8434548104956,-0.06998434548104956,2023
2023-03-16,16800,2023-03-16,0,PE,13.25,16.5625,2023-03-16 09:30:00,28.8,0.05,-3.3125,476.1904761904762,-1577.3809523809525,0.29812500000000003,-1577.6790773809525,-0.15776790773809526,2023
2023-03-17,17300,2023-03-23,6,CE,67.5,48.75,2023-03-17 15:30:00,71.65,28.75,18.75,462.42774566473986,8670.520231213872,1.1625,8669.357731213871,0.8669357731213871,2023
2023-03-17,16950,2023-03-23,6,PE,70.5,88.125,2023-03-17 11:09:00,126.5,44.15,-17.625,471.976401179941,-8318.58407079646,1.58625,-8320.17032079646,-0.8320170320796461,2023
2023-03-20,17250,2023-03-23,3,CE,30.85,25.95,2023-03-20 15:30:00,30.0,14.1,4.900000000000002,463.768115942029,2272.463768115943,0.568,2271.8957681159427,0.22718957681159427,2023
2023-03-20,16900,2023-03-23,3,PE,75.2,94.0,2023-03-20 09:21:00,162.65,63.9,-18.799999999999997,473.37278106508876,-8899.408284023668,1.692,-8901.100284023667,-0.8901100284023666,2023
2023-03-21,17250,2023-03-23,2,CE,32.1,32.0,2023-03-21 15:30:00,39.15,22.45,0.10000000000000142,463.768115942029,46.37681159420356,0.6409999999999999,45.73581159420356,0.004573581159420356,2023
2023-03-21,16900,2023-03-23,2,PE,44.35,55.4375,2023-03-21 09:48:00,60.15,20.15,-11.087499999999999,473.37278106508876,-5248.520710059171,0.997875,-5249.518585059171,-0.524951858505917,2023
2023-03-22,17350,2023-03-23,1,CE,15.4,19.25,2023-03-22 09:18:00,19.3,7.3,-3.8499999999999996,461.09510086455333,-1775.2161383285302,0.3465,-1775.5626383285303,-0.17755626383285303,2023
2023-03-22,17000,2023-03-23,1,PE,22.8,28.5,2023-03-22 09:36:00,39.05,19.45,-5.699999999999999,470.5882352941176,-2682.3529411764703,0.513,-2682.86594117647,-0.26828659411764705,2023
2023-03-23,17250,2023-03-23,0,CE,5.45,6.8125,2023-03-23 10:16:00,11.7,0.05,-1.3624999999999998,463.768115942029,-631.8840579710144,0.122625,-632.0066829710144,-0.06320066829710144,2023
2023-03-23,16950,2023-03-23,0,PE,17.25,0.05,2023-03-23 15:30:00,16.8,0.05,17.2,471.976401179941,8117.9941002949845,0.17300000000000001,8117.821100294985,0.8117821100294985,2023
2023-03-24,17250,2023-03-29,5,CE,47.95,16.7,2023-03-24 15:30:00,49.35,16.7,31.250000000000004,463.768115942029,14492.753623188408,0.6465000000000001,14492.107123188407,1.4492107123188407,2023
2023-03-24,16900,2023-03-29,5,PE,49.45,61.8125,2023-03-24 09:25:00,99.6,38.3,-12.362499999999997,473.37278106508876,-5852.071005917159,1.112625,-5853.183630917159,-0.5853183630917158,2023
2023-03-27,17150,2023-03-29,2,CE,44.6,55.75,2023-03-27 12:10:00,66.2,25.1,-11.149999999999999,466.4723032069971,-5201.166180758017,1.0035,-5202.1696807580165,-0.5202169680758016,2023
2023-03-27,16800,2023-03-29,2,PE,36.45,45.5625,2023-03-27 09:21:00,52.05,12.15,-9.112499999999997,476.1904761904762,-4339.285714285713,0.820125,-4340.105839285713,-0.43401058392857134,2023
2023-03-28,17200,2023-03-29,1,CE,19.35,24.1875,2023-03-28 09:20:00,24.45,2.85,-4.837499999999999,465.1162790697674,-2249.999999999999,0.435375,-2250.435374999999,-0.22504353749999992,2023
2023-03-28,16850,2023-03-29,1,PE,18.05,22.5625,2023-03-28 09:47:00,34.75,13.5,-4.512499999999999,474.7774480712166,-2142.4332344213644,0.40612499999999996,-2142.8393594213644,-0.21428393594213646,2023
2023-03-29,17150,2023-03-29,0,CE,4.0,5.0,2023-03-29 10:25:00,6.35,0.05,-1.0,466.4723032069971,-466.4723032069971,0.09,-466.56230320699706,-0.0466562303206997,2023
2023-03-29,16800,2023-03-29,0,PE,4.1,0.05,2023-03-29 15:29:00,4.05,0.05,4.05,476.1904761904762,1928.5714285714284,0.041499999999999995,1928.5299285714284,0.19285299285714286,2023
