Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2020-03-13,9200,2020-03-19,6,CE,158.4,198.0,198.0,2020-03-13 09:16:00,1031.05,151.3,-39.599999999999994,505.05050505050514,-20000.0,3.564,-21800.0,58.0808080808081,-2.18,2020
2020-03-13,9000,2020-03-19,6,PE,534.15,667.6875,667.6875,2020-03-13 09:20:00,775.0,87.35,-133.53750000000002,149.77066367125337,-20000.0,12.018375,-21800.0,16.849199663016005,-2.18,2020
2020-03-16,9700,2020-03-19,3,CE,239.85,299.8125,145.0,2020-03-16 15:30:00,241.3,131.15,94.85,333.5417969564311,31636.439441317485,3.8485000000000005,30352.80383573066,40.44194288096727,3.035280383573066,2020
2020-03-16,9500,2020-03-19,3,PE,391.6,489.5,489.5,2020-03-16 14:05:00,601.0,346.8,-97.89999999999998,204.29009193054142,-20000.0,8.811,-21800.000000000004,24.259448416751795,-2.1800000000000006,2020
2020-03-17,9400,2020-03-19,2,CE,207.15,258.9375,258.9375,2020-03-17 09:42:00,285.6,77.6,-51.787499999999994,386.19357953174034,-20000.0,4.660875,-21800.0,45.37774559497949,-2.18,2020
2020-03-17,9200,2020-03-19,2,PE,377.35,471.6875,423.9,2020-03-17 15:30:00,453.7,236.0,-46.549999999999955,212.00477010732746,-9868.822048496084,8.0125,-11567.510268981045,24.380548562342657,-1.1567510268981045,2020
2020-03-18,9200,2020-03-19,1,CE,139.7,174.625,15.0,2020-03-18 15:30:00,150.0,5.6,124.69999999999999,572.6556907659268,71410.16463851107,1.547,70524.26628489618,65.85540443808158,7.052426628489617,2020
2020-03-18,9000,2020-03-19,1,PE,207.95,259.9375,259.9375,2020-03-18 09:50:00,609.9,177.0,-51.98750000000001,384.7078624669391,-20000.0,4.678875,-21800.0,43.279634527530646,-2.18,2020
2020-03-19,8150,2020-03-19,0,CE,51.05,63.8125,63.8125,2020-03-19 09:17:00,404.0,25.05,-12.762500000000003,1567.0910871694414,-20000.0,1.148625,-21800.0,159.64740450538685,-2.18,2020
2020-03-19,8000,2020-03-19,0,PE,127.3,159.125,159.125,2020-03-19 09:20:00,227.45,0.05,-31.825000000000003,628.4367635506677,-20000.0,2.86425,-21800.0,62.84367635506677,-2.18,2020
2020-03-20,8350,2020-03-26,6,CE,331.5,414.375,414.375,2020-03-20 09:18:00,730.9,326.55,-82.875,241.32730015082956,-20000.0,7.45875,-21800.0,25.188536953242835,-2.18,2020
2020-03-20,8200,2020-03-26,6,PE,448.8,561.0,200.0,2020-03-20 15:30:00,458.75,186.0,248.8,178.25311942959004,44349.376114082006,6.4879999999999995,43192.86987522282,18.27094474153298,4.319286987522283,2020
2020-03-23,8050,2020-03-26,3,CE,498.8,623.5,132.0,2020-03-23 15:29:00,499.05,120.05,366.8,160.3849238171612,58829.19005613473,6.308,57817.48195669608,16.138732959101844,5.781748195669608,2020
2020-03-23,7850,2020-03-26,3,PE,374.55,468.1875,468.1875,2020-03-23 11:32:00,516.6,290.0,-93.63749999999999,213.58964090241625,-20000.0,8.427375,-21800.0,20.95848351354959,-2.18,2020
2020-03-24,7950,2020-03-26,2,CE,308.6,385.75,289.9,2020-03-24 15:29:00,355.1,179.45,18.700000000000045,259.23525599481536,4847.699287103059,5.985,3296.176279974089,25.761503564484777,0.3296176279974089,2020
2020-03-24,7750,2020-03-26,2,PE,255.7,319.625,319.625,2020-03-24 09:28:00,472.05,237.5,-63.92500000000001,312.86664059444655,-20000.0,5.75325,-21799.999999999996,30.308955807587008,-2.1799999999999997,2020
2020-03-25,7800,2020-03-26,1,CE,359.2,449.0,449.0,2020-03-25 12:52:00,669.55,242.75,-89.80000000000001,222.71714922048994,-20000.0,8.082,-21799.999999999996,21.714922048997767,-2.1799999999999997,2020
2020-03-25,7650,2020-03-26,1,PE,242.6,303.25,39.0,2020-03-25 15:29:00,260.75,31.25,203.6,329.7609233305853,67139.32399010716,2.8160000000000003,66210.71723000823,31.53338829348722,6.621071723000823,2020
2020-03-26,8550,2020-03-26,0,CE,42.2,52.75,52.75,2020-03-26 09:16:00,254.6,17.95,-10.549999999999997,1895.7345971563986,-20000.0,0.9495,-21800.0,202.6066350710901,-2.18,2020
2020-03-26,8350,2020-03-26,0,PE,158.45,198.0625,0.1,2020-03-26 15:29:00,161.6,0.05,158.35,504.89113284947916,79949.51088671503,1.5855,79149.00599558218,52.69801199116439,7.914900599558218,2020
2020-03-27,9050,2020-04-01,5,CE,324.25,405.3125,162.0,2020-03-27 15:29:00,347.7,145.0,162.25,246.72320740169621,40030.84040092521,4.8625,38831.14880493446,27.91056283731688,3.883114880493446,2020
2020-03-27,8850,2020-04-01,5,PE,333.45,416.8125,416.8125,2020-03-27 10:14:00,572.0,315.0,-83.36250000000001,239.91602938971357,-20000.0,7.502625000000001,-21800.0,26.54071075123706,-2.18,2020
2020-03-30,8450,2020-04-01,2,CE,322.7,403.375,138.0,2020-03-30 15:29:00,402.35,135.35,184.7,247.90827393864268,45788.6581964673,4.607,44646.54477843198,26.185311434769133,4.464654477843198,2020
2020-03-30,8300,2020-04-01,2,PE,299.95,374.9375,250.5,2020-03-30 15:29:00,299.0,204.0,49.44999999999999,266.71111851975326,13188.864810801795,5.5045,11720.753458909814,27.671278546424404,1.1720753458909814,2020
2020-03-31,8600,2020-04-01,1,CE,99.2,124.0,124.0,2020-03-31 10:37:00,168.1,55.2,-24.799999999999997,806.4516129032259,-20000.0,2.2319999999999998,-21800.0,86.69354838709677,-2.18,2020
2020-03-31,8450,2020-04-01,1,PE,225.0,281.25,92.95,2020-03-31 15:30:00,227.3,53.55,132.05,355.55555555555554,46951.11111111112,3.1795,45820.62222222223,37.55555555555556,4.582062222222223,2020
2020-04-01,8650,2020-04-01,0,CE,35.0,43.75,0.1,2020-04-01 15:29:00,26.35,0.05,34.9,2285.714285714286,79771.42857142857,0.35100000000000003,78969.14285714286,247.14285714285717,7.896914285714286,2020
2020-04-01,8500,2020-04-01,0,PE,89.2,111.5,111.5,2020-04-01 09:31:00,324.5,100.0,-22.299999999999997,896.8609865470853,-20000.0,2.007,-21800.0,95.29147982062781,-2.18,2020
2020-04-03,8450,2020-04-09,6,CE,127.55,159.4375,52.95,2020-04-03 15:29:00,121.65,46.9,74.6,627.205017640141,46789.494315954515,1.805,45657.38925911406,66.2485299882399,4.565738925911406,2020
2020-04-03,8250,2020-04-09,6,PE,295.0,368.75,300.0,2020-04-03 15:29:00,331.85,238.75,-5.0,271.1864406779661,-1355.9322033898306,5.95,-2969.491525423729,27.966101694915256,-0.29694915254237286,2020
2020-04-07,8550,2020-04-09,2,CE,90.65,113.3125,113.3125,2020-04-07 11:06:00,374.85,64.35,-22.662499999999994,882.5151682294542,-20000.0,2.039625,-21800.0,94.31880860452291,-2.18,2020
2020-04-07,8350,2020-04-09,2,PE,134.65,168.3125,39.5,2020-04-07 15:29:00,142.05,37.2,95.15,594.1329372447086,56531.748978834024,1.7415,55497.06646862237,62.01262532491647,5.549706646862237,2020
2020-04-08,8800,2020-04-09,1,CE,103.8,129.75,129.75,2020-04-08 09:29:00,351.0,60.95,-25.950000000000003,770.712909441233,-20000.0,2.3355,-21800.0,84.77842003853563,-2.18,2020
2020-04-08,8600,2020-04-09,1,PE,91.25,114.0625,73.0,2020-04-08 15:30:00,103.9,27.2,18.25,876.7123287671233,16000.0,1.6425,14560.000000000002,94.24657534246576,1.4560000000000002,2020
2020-04-09,9050,2020-04-09,0,CE,45.1,56.375,56.375,2020-04-09 09:30:00,69.3,8.8,-11.274999999999999,1773.8359201773837,-20000.0,1.01475,-21800.0,200.66518847006654,-2.18,2020
2020-04-09,8900,2020-04-09,0,PE,89.75,112.1875,0.05,2020-04-09 15:29:00,80.4,0.05,89.7,891.3649025069637,79955.43175487465,0.898,79154.9860724234,99.16434540389972,7.91549860724234,2020
2020-04-13,9200,2020-04-16,3,CE,127.5,159.375,95.25,2020-04-13 15:29:00,155.45,73.8,32.25,627.4509803921569,20235.29411764706,2.2275,18837.64705882353,72.15686274509805,1.8837647058823532,2020
2020-04-13,9000,2020-04-16,3,PE,203.8,254.75,254.75,2020-04-13 09:35:00,269.0,174.95,-50.94999999999999,392.541707556428,-20000.0,4.585500000000001,-21800.000000000004,44.16094210009815,-2.1800000000000006,2020
2020-04-15,9300,2020-04-16,1,CE,82.3,102.875,102.875,2020-04-15 09:59:00,107.1,8.15,-20.575000000000003,972.0534629404616,-20000.0,1.8517500000000002,-21800.0,113.00121506682868,-2.18,2020
2020-04-15,9100,2020-04-16,1,PE,123.0,153.75,153.75,2020-04-15 13:48:00,290.2,64.4,-30.75,650.4065040650406,-20000.0,2.7675,-21799.999999999996,73.98373983739836,-2.1799999999999997,2020
2020-04-16,8950,2020-04-16,0,CE,36.35,45.4375,45.4375,2020-04-16 09:39:00,100.35,18.25,-9.087499999999999,2200.8253094910597,-20000.0,0.8178749999999999,-21800.000000000004,246.2173314993123,-2.1800000000000006,2020
2020-04-16,8750,2020-04-16,0,PE,38.1,47.625,0.05,2020-04-16 15:28:00,42.75,0.05,38.050000000000004,2099.7375328083995,79895.0131233596,0.3815,79093.9632545932,229.65879265091874,7.90939632545932,2020
2020-04-17,9400,2020-04-23,6,CE,145.75,182.1875,138.0,2020-04-17 15:29:00,157.0,80.3,7.75,548.8850771869639,4253.85934819897,2.8375,2696.3979416809602,64.49399656946827,0.269639794168096,2020
2020-04-17,9250,2020-04-23,6,PE,172.5,215.625,215.625,2020-04-17 10:13:00,290.4,152.0,-43.125,463.768115942029,-20000.0,3.88125,-21800.0,53.62318840579711,-2.18,2020
2020-04-20,9500,2020-04-23,3,CE,81.7,102.125,49.0,2020-04-20 15:29:00,83.35,45.0,32.7,979.1921664626684,32019.58384332926,1.307,30739.779681762553,116.27906976744188,3.0739779681762553,2020
2020-04-20,9300,2020-04-23,3,PE,172.85,216.0625,178.2,2020-04-20 15:30:00,210.4,151.75,-5.349999999999994,462.8290425224182,-2476.135377494935,3.5104999999999995,-4100.896731269884,53.80387619323111,-0.4100896731269884,2020
2020-04-21,9100,2020-04-23,2,CE,98.05,122.5625,64.0,2020-04-21 15:29:00,103.0,57.6,34.05,815.9102498725139,27781.744008159094,1.6205,26459.561448240685,92.80979092299845,2.6459561448240687,2020
2020-04-21,8950,2020-04-23,2,PE,122.3,152.875,152.875,2020-04-21 12:49:00,165.0,100.65,-30.575000000000003,654.1291905151267,-20000.0,2.7517500000000004,-21800.0,73.1807031888798,-2.18,2020
2020-04-22,9100,2020-04-23,1,CE,50.1,62.625,62.625,2020-04-22 09:18:00,145.25,45.3,-12.524999999999999,1596.806387225549,-20000.0,1.1272499999999999,-21800.0,181.6367265469062,-2.18,2020
2020-04-22,8950,2020-04-23,1,PE,128.25,160.3125,15.4,2020-04-22 15:29:00,128.45,15.4,112.85,623.7816764132554,70393.76218323586,1.4365,69497.69980506823,69.78557504873294,6.949769980506823,2020
2020-04-23,9300,2020-04-23,0,CE,12.7,15.875,15.875,2020-04-23 09:17:00,34.5,5.0,-3.1750000000000007,2150.537634408602,-6827.956989247314,0.28575,-7442.473118279571,250.0,-0.7442473118279571,2020
2020-04-23,9150,2020-04-23,0,PE,54.35,67.9375,0.05,2020-04-23 15:29:00,49.55,0.05,54.300000000000004,1471.941122355106,79926.40294388226,0.544,79125.66697332109,168.35326586936526,7.9125666973321085,2020
2020-04-24,9250,2020-04-30,6,CE,126.0,157.5,157.5,2020-04-24 12:27:00,173.15,98.75,-31.5,634.9206349206349,-20000.0,2.835,-21800.0,73.41269841269842,-2.18,2020
2020-04-24,9050,2020-04-30,6,PE,116.0,145.0,112.9,2020-04-24 15:29:00,134.2,92.0,3.0999999999999943,689.6551724137931,2137.931034482755,2.289,559.3103448275822,78.01724137931035,0.05593103448275821,2020
2020-04-27,9350,2020-04-30,3,CE,101.85,127.3125,127.3125,2020-04-27 10:04:00,143.0,92.55,-25.462500000000006,785.4688267059399,-20000.0,2.291625,-21800.0,91.80166912125672,-2.18,2020
2020-04-27,9150,2020-04-30,3,PE,86.2,107.75,65.0,2020-04-27 15:29:00,86.3,56.9,21.200000000000003,928.0742459396753,19675.174013921118,1.512,18271.92575406033,106.14849187935036,1.8271925754060327,2020
2020-04-28,9500,2020-04-30,2,CE,49.6,62.0,49.9,2020-04-28 15:30:00,54.95,25.45,-0.29999999999999716,1612.9032258064517,-483.87096774193094,0.995,-2088.7096774193506,191.53225806451616,-0.20887096774193506,2020
2020-04-28,9300,2020-04-30,2,PE,83.35,104.1875,104.1875,2020-04-28 09:38:00,130.95,41.5,-20.837500000000006,959.8080383923212,-20000.0,1.875375,-21799.999999999996,111.57768446310736,-2.1799999999999997,2020
2020-04-29,9500,2020-04-30,1,CE,44.5,55.625,55.625,2020-04-29 12:40:00,124.65,36.05,-11.125,1797.752808988764,-20000.0,1.00125,-21800.0,213.48314606741573,-2.18,2020
2020-04-29,9300,2020-04-30,1,PE,32.85,41.0625,8.75,2020-04-29 15:29:00,35.65,7.7,24.1,2150.537634408602,51827.956989247316,0.41600000000000004,50933.333333333336,250.0,5.093333333333334,2020
2020-04-30,9850,2020-04-30,0,CE,6.85,8.5625,8.5625,2020-04-30 09:23:00,50.0,0.45,-1.7125000000000004,2030.4568527918782,-3477.1573604060923,0.154125,-3790.1015228426404,250.0,-0.37901015228426405,2020
2020-04-30,9650,2020-04-30,0,PE,16.5,20.625,0.05,2020-04-30 15:29:00,16.35,0.05,16.45,2072.538860103627,34093.26424870466,0.1655,33750.25906735751,250.0,3.375025906735751,2020
2020-05-04,9650,2020-05-07,3,CE,74.25,92.8125,42.4,2020-05-04 15:29:00,67.5,37.85,31.85,1077.4410774410774,34316.49831649831,1.1665,33059.6632996633,129.96632996632997,3.30596632996633,2020
2020-05-04,9450,2020-05-07,3,PE,171.95,214.9375,214.9375,2020-05-04 09:59:00,295.15,162.35,-42.98750000000001,465.25152660657153,-20000.0,3.868875,-21800.0,54.95783658040126,-2.18,2020
2020-05-05,9500,2020-05-07,2,CE,93.1,116.375,35.65,2020-05-05 15:30:00,104.95,34.25,57.449999999999996,859.2910848549944,49366.272824919426,1.2875,48259.93555316862,102.04081632653059,4.825993555316862,2020
2020-05-05,9350,2020-05-07,2,PE,129.0,161.25,161.25,2020-05-05 12:19:00,235.9,113.55,-32.25,620.1550387596899,-20000.0,2.9025,-21800.0,72.48062015503875,-2.18,2020
2020-05-06,9300,2020-05-07,1,CE,59.05,73.8125,73.8125,2020-05-06 10:03:00,135.0,37.1,-14.762500000000003,1354.7840812870447,-20000.0,1.3286250000000002,-21800.0,157.49364944961894,-2.18,2020
2020-05-06,9150,2020-05-07,1,PE,108.2,135.25,36.9,2020-05-06 15:29:00,124.8,33.85,71.30000000000001,739.3715341959336,52717.19038817007,1.451,51644.36229205178,84.56561922365991,5.164436229205178,2020
2020-05-07,9350,2020-05-07,0,CE,10.0,12.5,12.5,2020-05-07 09:23:00,17.95,0.05,-2.5,2139.03743315508,-5347.593582887701,0.225,-5828.877005347594,250.0,-0.5828877005347594,2020
2020-05-07,9150,2020-05-07,0,PE,43.05,53.8125,0.05,2020-05-07 15:30:00,45.0,0.05,43.0,1858.304297328687,79907.08478513354,0.43099999999999994,79106.15563298488,212.54355400696858,7.910615563298488,2020
2020-05-08,9450,2020-05-14,6,CE,110.95,138.6875,64.05,2020-05-08 15:29:00,119.4,59.95,46.900000000000006,721.0455159981975,33817.03470031547,1.75,32555.20504731862,85.17350157728708,3.255520504731862,2020
2020-05-08,9300,2020-05-14,6,PE,149.0,186.25,186.25,2020-05-08 14:17:00,202.5,142.65,-37.25,536.9127516778524,-20000.0,3.3525,-21800.0,62.41610738255034,-2.18,2020
2020-05-11,9450,2020-05-14,3,CE,82.0,102.5,102.5,2020-05-11 09:31:00,121.7,37.35,-20.5,975.609756097561,-20000.0,1.845,-21800.0,115.24390243902438,-2.18,2020
2020-05-11,9250,2020-05-14,3,PE,96.0,120.0,120.0,2020-05-11 14:49:00,149.05,61.55,-24.0,833.3333333333334,-20000.0,2.16,-21800.0,96.35416666666667,-2.18,2020
2020-05-12,9250,2020-05-14,2,CE,57.75,72.1875,72.1875,2020-05-12 14:20:00,121.0,38.3,-14.4375,1385.2813852813854,-20000.0,1.299375,-21800.0,160.1731601731602,-2.18,2020
2020-05-12,9100,2020-05-14,2,PE,97.4,121.75,121.75,2020-05-12 09:47:00,152.4,58.2,-24.349999999999994,821.3552361396306,-20000.0,2.1915,-21800.000000000004,93.42915811088298,-2.1800000000000006,2020
2020-05-13,9700,2020-05-14,1,CE,58.95,73.6875,25.05,2020-05-13 15:30:00,58.15,21.3,33.900000000000006,1357.0822731128078,46005.089058524194,0.84,44865.13994910943,164.54622561492792,4.4865139949109425,2020
2020-05-13,9500,2020-05-14,1,PE,116.85,146.0625,146.0625,2020-05-13 09:24:00,201.0,123.95,-29.212500000000006,684.6384253316216,-20000.0,2.629125,-21800.000000000004,81.30081300813008,-2.1800000000000006,2020
2020-05-14,9300,2020-05-14,0,CE,47.0,58.75,0.05,2020-05-14 15:30:00,29.15,0.05,46.95,1702.127659574468,79914.89361702128,0.4705,79114.0425531915,197.87234042553192,7.911404255319149,2020
2020-05-14,9100,2020-05-14,0,PE,35.95,44.9375,0.05,2020-05-14 15:30:00,14.0,0.05,35.900000000000006,2197.8021978021975,78901.0989010989,0.36,78109.89010989011,249.99999999999994,7.810989010989012,2020
2020-05-15,9250,2020-05-21,6,CE,103.1,128.875,128.875,2020-05-15 14:18:00,136.0,93.95,-25.775000000000006,775.9456838021337,-20000.0,2.31975,-21800.0,89.71871968962171,-2.18,2020
2020-05-15,9100,2020-05-21,6,PE,170.75,213.4375,158.6,2020-05-15 15:29:00,198.9,141.8,12.150000000000006,468.52122986822843,5692.532942898978,3.2935000000000003,4149.458272327968,53.294289897510986,0.4149458272327968,2020
2020-05-18,9250,2020-05-21,3,CE,76.0,95.0,25.3,2020-05-18 15:29:00,79.1,25.3,50.7,1052.6315789473683,53368.42105263158,1.013,52302.10526315789,121.71052631578947,5.23021052631579,2020
2020-05-18,9050,2020-05-21,3,PE,128.0,160.0,160.0,2020-05-18 09:35:00,297.0,123.05,-32.0,625.0,-20000.0,2.88,-21800.0,70.703125,-2.18,2020
2020-05-19,9050,2020-05-21,2,CE,71.35,89.1875,89.1875,2020-05-19 09:54:00,111.65,40.1,-17.837500000000006,1121.2333566923612,-20000.0,1.605375,-21799.999999999996,126.83952347582337,-2.1799999999999997,2020
2020-05-19,8850,2020-05-21,2,PE,106.0,132.5,89.85,2020-05-19 15:29:00,130.4,53.2,16.150000000000006,754.7169811320755,12188.679245283023,1.9585,10710.566037735853,83.49056603773586,1.0710566037735854,2020
2020-05-20,9000,2020-05-21,1,CE,55.55,69.4375,69.4375,2020-05-20 09:18:00,128.6,42.35,-13.887500000000003,1440.1440144014398,-20000.0,1.249875,-21799.999999999996,162.01620162016198,-2.1799999999999997,2020
2020-05-20,8800,2020-05-21,1,PE,46.15,57.6875,4.5,2020-05-20 15:30:00,43.15,4.15,41.65,1733.4777898158177,72199.3499458288,0.5065,71321.34344528709,190.68255687973996,7.132134344528708,2020
2020-05-21,9150,2020-05-21,0,CE,12.0,15.0,15.0,2020-05-21 09:16:00,30.4,0.05,-3.0,2185.792349726776,-6557.377049180328,0.27,-7147.540983606558,250.0,-0.7147540983606558,2020
2020-05-21,9000,2020-05-21,0,PE,17.65,22.0625,0.05,2020-05-21 15:29:00,9.65,0.05,17.599999999999998,2222.222222222222,39111.1111111111,0.177,38717.777777777774,250.0,3.8717777777777775,2020
2020-05-22,9150,2020-05-28,6,CE,67.65,84.5625,84.5625,2020-05-22 09:19:00,115.75,51.0,-16.912499999999994,1182.5572801182561,-20000.0,1.5221250000000002,-21800.0,135.25498891352555,-2.18,2020
2020-05-22,9000,2020-05-28,6,PE,120.0,150.0,150.0,2020-05-22 10:36:00,165.65,90.2,-30.0,666.6666666666666,-20000.0,2.7,-21800.0,75.0,-2.18,2020
2020-05-26,9200,2020-05-28,2,CE,64.8,81.0,28.0,2020-05-26 15:30:00,63.25,20.65,36.8,1234.5679012345677,45432.098765432085,0.9279999999999999,44286.41975308641,141.97530864197526,4.428641975308641,2020
2020-05-26,9000,2020-05-28,2,PE,40.0,50.0,50.0,2020-05-26 11:30:00,94.35,28.3,-10.0,2000.0,-20000.0,0.9,-21800.0,225.0,-2.18,2020
2020-05-27,9150,2020-05-28,1,CE,29.2,36.5,36.5,2020-05-27 10:44:00,198.25,17.05,-7.300000000000001,2185.792349726776,-15956.284153005467,0.657,-17392.34972677596,250.0,-1.739234972677596,2020
2020-05-27,9000,2020-05-28,1,PE,50.0,62.5,62.5,2020-05-27 09:30:00,75.85,4.35,-12.5,1600.0,-20000.0,1.125,-21800.0,180.0,-2.18,2020
2020-05-28,9450,2020-05-28,0,CE,6.5,8.125,8.125,2020-05-28 09:16:00,42.4,8.4,-1.625,2116.4021164021165,-3439.153439153439,0.14625,-3748.677248677249,250.0,-0.37486772486772485,2020
2020-05-28,9250,2020-05-28,0,PE,6.5,8.125,0.05,2020-05-28 15:29:00,4.6,0.05,6.45,2162.162162162162,13945.945945945945,0.0655,13804.324324324323,250.0,1.3804324324324324,2020
2020-05-29,9500,2020-06-04,6,CE,77.85,97.3125,97.3125,2020-05-29 10:35:00,133.45,68.3,-19.462500000000006,1027.6172125883106,-20000.0,1.751625,-21800.0,122.02954399486188,-2.18,2020
2020-05-29,9350,2020-06-04,6,PE,121.7,152.125,78.0,2020-05-29 15:29:00,127.3,74.75,43.7,657.3541495480691,28726.37633525062,1.9969999999999999,27413.64009860313,76.82826622843058,2.741364009860313,2020
2020-06-01,9800,2020-06-04,3,CE,85.6,107.0,107.0,2020-06-01 09:32:00,200.15,77.8,-21.400000000000006,934.5794392523362,-20000.0,1.926,-21800.0,114.48598130841118,-2.18,2020
2020-06-01,9650,2020-06-04,3,PE,104.9,131.125,56.6,2020-06-01 15:30:00,94.85,48.25,48.300000000000004,762.6310772163968,36835.08102955197,1.615,35603.431839847486,91.99237368922786,3.5603431839847484,2020
2020-06-02,10000,2020-06-04,2,CE,39.0,48.75,48.75,2020-06-02 09:24:00,81.0,31.35,-9.75,2000.0,-19500.0,0.8775000000000001,-21255.0,250.0,-2.1255,2020
2020-06-02,9800,2020-06-04,2,PE,102.35,127.9375,24.45,2020-06-02 15:30:00,116.3,24.45,77.89999999999999,781.6316560820711,60889.10600879334,1.268,59897.99706888127,95.74987787005371,5.989799706888127,2020
2020-06-03,10200,2020-06-04,1,CE,46.35,57.9375,57.9375,2020-06-03 14:35:00,58.5,12.15,-11.587499999999999,1725.997842502697,-20000.0,1.042875,-21800.0,220.06472491909386,-2.18,2020
2020-06-03,10000,2020-06-04,1,PE,36.4,45.5,45.5,2020-06-03 09:48:00,55.7,14.65,-9.100000000000001,2000.0,-18200.000000000004,0.8190000000000001,-19838.000000000004,250.0,-1.9838000000000005,2020
2020-06-04,10150,2020-06-04,0,CE,18.8,23.5,0.05,2020-06-04 15:29:00,21.65,0.05,18.75,1970.4433497536945,36945.812807881775,0.18850000000000003,36574.384236453196,250.0,3.6574384236453192,2020
2020-06-04,9950,2020-06-04,0,PE,9.15,11.4375,11.4375,2020-06-04 09:33:00,32.15,0.05,-2.2874999999999996,2010.0502512562816,-4597.989949748743,0.205875,-5011.80904522613,250.00000000000006,-0.501180904522613,2020
2020-06-05,10200,2020-06-11,6,CE,98.65,123.3125,119.95,2020-06-05 15:30:00,121.85,84.6,-21.299999999999997,810.9477952356818,-17273.18803852002,2.1860000000000004,-19045.91991890522,103.39584389254944,-1.9045919918905219,2020
2020-06-05,10000,2020-06-11,6,PE,112.0,140.0,60.05,2020-06-05 15:30:00,125.7,60.05,51.95,714.2857142857143,37107.14285714286,1.7205000000000001,35878.21428571429,89.28571428571429,3.587821428571429,2020
2020-06-08,10450,2020-06-11,3,CE,57.1,71.375,22.0,2020-06-08 15:30:00,60.65,20.35,35.1,1401.0507880910684,49176.882661996504,0.7909999999999999,48068.65148861647,183.01225919439582,4.806865148861648,2020
