Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
2020-11-06,12768.85,12134.95,633.8999999999996,12659.7,40%,12913.26,12406.140000000001,high,12400,2020-11-19,2,NIFTY20111912400PE,PE,2020-11-17 09:15:00,5.25,2020-11-19 15:30:00,0.1,Expiry Closing,5.15,0.0535,5.096500000000001,21774.1935483871,112137.09677419356,110972.17741935486,0.41532258064516125,0.41100806451612915,2020,12150,NIFTY20111912150PE,2.7,0.05,-2.6500000000000004,-57701.61290322582,53270.564516129045,0.5918951612903227
2020-11-13,12962.9,12608.3,354.60000000000036,12813.4,40%,12955.24,12671.56,high,12650,2020-11-26,3,NIFTY20NOV12650PE,PE,2020-11-23 09:15:00,19.65,2020-11-26 15:30:00,0.1,Expiry Closing,19.549999999999997,0.1975,19.352499999999996,21343.87351778656,417272.7272727272,413057.3122529643,1.5454545454545454,1.5298418972332013,2020,12400,NIFTY20NOV12400PE,6.35,0.05,-6.3,-134466.40316205533,278590.90909090894,3.095454545454544
2020-11-20,13144.65,12730.65,414.0,13012.05,40%,13177.65,12846.449999999999,high,12850,2020-12-03,0,NIFTY20120312850PE,PE,2020-12-03 09:15:00,1.1,2020-12-03 15:30:00,0.1,Expiry Closing,1.0,0.012000000000000002,0.988,21011.673151750972,21011.673151750972,20759.53307392996,0.07782101167315175,0.07688715953307393,2020,12600,NIFTY20120312600PE,0.2,0.05,-0.15000000000000002,-3151.750972762646,17607.782101167315,0.19564202334630348
2020-11-27,13215.3,12915.65,299.64999999999964,13177.4,40%,13297.26,13057.539999999999,high,13050,2020-12-10,3,NIFTY20121013050PE,PE,2020-12-07 09:37:00,27.7,2020-12-10 15:30:00,0.1,Expiry Closing,27.599999999999998,0.278,27.322,20689.655172413793,571034.4827586206,565282.7586206896,2.1149425287356323,2.093639846743295,2020,12800,NIFTY20121012800PE,7.85,0.05,-7.8,-161379.3103448276,403903.448275862,4.487816091954023
2020-12-04,13548.55,13152.9,395.64999999999964,13512.3,40%,13670.56,13354.039999999999,high,13350,2020-12-17,1,NIFTY20121713350PE,PE,2020-12-16 13:46:00,4.15,2020-12-17 15:30:00,0.1,Expiry Closing,4.050000000000001,0.0425,4.0075,20224.719101123595,81910.11235955058,81050.56179775282,0.30337078651685395,0.30018726591760303,2020,13100,NIFTY20121713100PE,1.9,0.05,-1.8499999999999999,-37415.73033707865,43634.83146067417,0.48483146067415744
2020-12-11,13772.8,13403.25,369.5499999999993,13764.4,40%,13912.22,13616.58,low,13900,2020-12-24,3,NIFTY20122413900CE,CE,2020-12-21 13:38:00,16.55,2020-12-24 15:30:00,0.05,Expiry Closing,16.5,0.166,16.334,19424.460431654676,320503.59712230216,317279.13669064746,1.1870503597122302,1.1751079136690648,2020,14200,NIFTY20122414200CE,2.95,0.05,-2.9000000000000004,-56330.93525179857,260948.2014388489,2.8994244604316544
2020-12-25,14024.4,13812.0,212.39999999999964,13996.1,40%,14081.06,13911.140000000001,high,13900,2021-01-07,3,NIFTY2110713900PE,PE,2021-01-04 09:15:00,32.3,2021-01-07 15:30:00,0.05,Expiry Closing,32.25,0.32349999999999995,31.9265,19424.460431654676,626438.8489208632,620155.035971223,2.320143884892086,2.296870503597122,2021,13600,NIFTY2110713600PE,8.4,0.05,-8.35,-162194.24460431654,457960.7913669065,5.0884532374100715
2021-01-01,14253.75,13956.6,297.14999999999964,14258.4,40%,14377.26,14139.539999999999,high,14150,2021-01-14,3,NIFTY2111414150PE,PE,2021-01-11 09:15:00,33.7,2021-01-14 15:30:00,0.1,Expiry Closing,33.6,0.338,33.262,19081.272084805656,641130.7420494701,634681.2720848058,2.374558303886926,2.3506713780918727,2021,13850,NIFTY2111413850PE,12.95,0.05,-12.899999999999999,-246148.40989399294,388532.8621908128,4.317031802120143
2021-01-08,14652.7,14224.1,428.60000000000036,14594.35,40%,14765.79,14422.91,low,14750,2021-01-21,6,NIFTY2112114750CE,CE,2021-01-15 14:07:00,36.15,2021-01-20 14:29:00,10.2,SL Hit,25.95,0.46349999999999997,25.4865,18305.084745762713,475016.9491525424,466532.5423728814,1.759322033898305,1.7278983050847458,2021,15050,NIFTY2112115050CE,6.5,0.8,-5.7,-104338.98305084747,362193.5593220339,4.024372881355932
2021-01-15,14753.4,14224.7,528.6999999999989,14583.4,40%,14794.88,14371.92,low,14800,2021-01-28,6,NIFTY21JAN14800CE,CE,2021-01-22 13:59:00,24.7,2021-01-28 15:30:00,0.1,Expiry Closing,24.599999999999998,0.24800000000000003,24.351999999999997,18243.243243243243,448783.7837837837,444259.4594594594,1.662162162162162,1.645405405405405,2021,15100,NIFTY21JAN15100CE,5.8,0.1,-5.7,-103986.4864864865,340272.9729729729,3.7808108108108103
2021-01-22,14619.6,13715.1,904.5,13946.6,40%,14308.4,13584.800000000001,high,13600,2021-02-04,3,NIFTY2120413600PE,PE,2021-02-01 15:26:00,9.5,2021-02-04 15:30:00,0.05,Expiry Closing,9.45,0.09550000000000002,9.3545,19852.941176470587,187610.29411764705,185714.3382352941,0.6948529411764706,0.6878308823529411,2021,13350,NIFTY2120413350PE,6.15,0.1,-6.050000000000001,-120110.29411764706,65604.04411764703,0.7289338235294115
2021-02-05,15256.1,14865.1,391.0,15186.2,40%,15342.6,15029.800000000001,high,15050,2021-02-18,2,NIFTY2121815050PE,PE,2021-02-16 09:15:00,17.05,2021-02-18 15:30:00,0.1,Expiry Closing,16.95,0.1715,16.778499999999998,17940.19933554817,304086.3787375415,301009.63455149496,1.1262458471760797,1.1148504983388703,2021,14750,NIFTY2121814750PE,5.9,0.05,-5.8500000000000005,-104950.16611295681,196059.46843853814,2.178438538205979
2021-02-12,15431.3,15078.75,352.5499999999993,15074.8,40%,15215.82,14933.779999999999,low,15200,2021-02-25,6,NIFTY21FEB15200CE,CE,2021-02-19 14:09:00,48.25,2021-02-25 15:30:00,0.1,Expiry Closing,48.15,0.48350000000000004,47.6665,17763.157894736843,855296.052631579,846707.5657894737,3.1677631578947363,3.1359539473684217,2021,15500,NIFTY21FEB15500CE,10.7,0.1,-10.6,-188289.47368421053,658418.0921052631,7.315756578947369
2021-02-19,15173.75,14636.1,537.6499999999996,14888.6,40%,15103.66,14673.54,high,14650,2021-03-04,1,NIFTY2130414650PE,PE,2021-03-03 12:02:00,8.6,2021-03-04 15:30:00,0.1,Expiry Closing,8.5,0.087,8.413,18430.034129692835,156655.2901023891,155051.87713310582,0.5802047781569966,0.5742662116040956,2021,14350,NIFTY2130414350PE,3.7,0.05,-3.6500000000000004,-67269.62457337885,87782.25255972697,0.975358361774744
2021-02-19,15173.75,14636.1,537.6499999999996,14888.6,40%,15103.66,14673.54,low,15100,2021-03-04,6,NIFTY2130415100CE,CE,2021-02-26 11:25:00,60.95,2021-03-03 14:28:00,127.95,SL Hit,-67.0,1.889,-68.889,17880.794701986753,-1198013.2450331126,-1231790.0662251653,-4.437086092715232,-4.562185430463575,2021,15400,NIFTY2130415400CE,18.85,6.4,-12.450000000000001,-222615.8940397351,-1454405.9602649005,-16.160066225165558
2021-03-05,15216.75,14862.6,354.14999999999964,15321.15,40%,15462.81,15179.49,low,15450,2021-03-18,6,NIFTY2131815450CE,CE,2021-03-12 13:32:00,51.2,2021-03-18 15:30:00,0.1,Expiry Closing,51.1,0.513,50.587,17475.728155339806,893009.7087378642,884044.6601941749,3.3074433656957933,3.2742394822006475,2021,15750,NIFTY2131815750CE,9.4,0.05,-9.35,-163398.05825242717,720646.6019417477,8.00718446601942
2021-03-12,15332.6,14479.35,853.25,14471.15,40%,14812.449999999999,14129.85,high,14150,2021-03-25,2,NIFTY21MAR14150PE,PE,2021-03-23 09:20:00,9.75,2021-03-25 09:18:00,4.0,SL Hit,5.75,0.1375,5.6125,19081.272084805656,109717.31448763252,107093.63957597174,0.40636042402826855,0.39664310954063603,2021,13850,NIFTY21MAR13850PE,4.0,0.95,-3.05,-58197.879858657245,48895.7597173145,0.5432862190812722
2021-03-19,14878.4,14265.6,612.7999999999993,14506.3,40%,14751.419999999998,14261.18,high,14250,2021-04-01,2,NIFTY2140114250PE,PE,2021-03-30 10:16:00,14.35,2021-04-01 15:30:00,0.05,Expiry Closing,14.299999999999999,0.14400000000000002,14.155999999999999,18947.368421052633,270947.36842105264,268218.94736842107,1.0035087719298246,0.9934035087719297,2021,13950,NIFTY2140113950PE,5.05,0.05,-5.0,-94736.84210526317,173482.1052631579,1.927578947368421
2021-03-26,14882.85,14415.35,467.5,14837.7,40%,15024.7,14650.7,low,15000,2021-04-08,3,NIFTY2140815000CE,CE,2021-04-05 10:00:00,26.2,2021-04-08 09:15:00,15.35,SL Hit,10.85,0.4155,10.4345,18000.0,195300.0,187821.0,0.7233333333333334,0.6956333333333333,2021,15300,NIFTY2140815300CE,4.6,0.5,-4.1,-73800.0,114021.0,1.2669
2021-04-02,14982.45,14460.15,522.3000000000011,14882.65,40%,15091.57,14673.73,low,15100,2021-04-15,3,NIFTY2141515100CE,CE,2021-04-12 09:15:00,4.45,2021-04-15 15:30:00,0.05,Expiry Closing,4.4,0.045,4.355,17880.794701986753,78675.49668874172,77870.86092715232,0.29139072847682124,0.2884105960264901,2021,15400,NIFTY2141515400CE,2.05,0.05,-1.9999999999999998,-35761.5894039735,42109.27152317882,0.46788079470198685
2021-04-09,14882.65,14249.25,633.3999999999996,14599.6,40%,14852.960000000001,14346.24,low,14850,2021-04-22,3,NIFTY2142214850CE,CE,2021-04-19 09:15:00,4.85,2021-04-22 15:30:00,0.05,Expiry Closing,4.8,0.048999999999999995,4.7509999999999994,18181.818181818184,87272.72727272728,86381.81818181818,0.32323232323232326,0.31993265993265996,2021,15150,NIFTY2142215150CE,2.4,0.1,-2.3,-41818.181818181816,44563.63636363636,0.49515151515151506
2021-04-16,14696.25,14153.95,542.2999999999993,14326.35,40%,14543.27,14109.43,high,14100,2021-04-29,3,NIFTY21APR14100PE,PE,2021-04-26 09:58:00,36.1,2021-04-29 15:30:00,0.05,Expiry Closing,36.050000000000004,0.3615,35.688500000000005,19148.936170212764,690319.1489361703,683396.8085106383,2.5567375886524824,2.531099290780142,2021,13800,NIFTY21APR13800PE,13.95,0.05,-13.899999999999999,-266170.2127659574,417226.5957446809,4.635851063829788
2021-04-23,15043.15,14274.2,768.9499999999989,14747.35,40%,15054.93,14439.77,low,15050,2021-05-06,3,NIFTY2150615050CE,CE,2021-05-03 09:15:00,10.0,2021-05-06 15:30:00,0.05,Expiry Closing,9.95,0.1005,9.849499999999999,17940.19933554817,178504.9833887043,176701.9933554817,0.6611295681063122,0.6544518272425249,2021,15350,NIFTY2150615350CE,3.35,0.05,-3.3000000000000003,-59202.65780730897,117499.33554817273,1.305548172757475
2021-05-07,14966.8,14650.1,316.6999999999989,14749.4,40%,14876.08,14622.72,high,14600,2021-05-20,3,NIFTY2152014600PE,PE,2021-05-17 14:03:00,22.35,2021-05-20 15:30:00,0.1,Expiry Closing,22.25,0.22450000000000003,22.0255,18493.150684931505,411472.60273972596,407320.89041095885,1.523972602739726,1.5085958904109589,2021,14300,NIFTY2152014300PE,5.7,0.05,-5.65,-104486.30136986301,302834.5890410958,3.364828767123287
2021-05-07,14966.8,14650.1,316.6999999999989,14749.4,40%,14876.08,14622.72,low,14900,2021-05-20,6,NIFTY2152014900CE,CE,2021-05-14 09:34:00,44.0,2021-05-18 09:15:00,212.35,SL Hit,-168.35,2.5635000000000003,-170.9135,18120.80536912752,-3050637.583892618,-3097090.268456376,-11.298657718120806,-11.470704697986578,2021,15200,NIFTY2152015200CE,6.85,37.75,30.9,559932.8859060403,-2537157.382550336,-28.19063758389262
2021-05-14,15137.1,14592.15,544.9500000000007,14987.8,40%,15205.779999999999,14769.82,high,14750,2021-05-27,3,NIFTY21MAY14750PE,PE,2021-05-24 09:15:00,10.5,2021-05-27 15:30:00,0.1,Expiry Closing,10.4,0.106,10.294,18305.084745762713,190372.88135593222,188432.54237288138,0.705084745762712,0.6978983050847458,2021,14450,NIFTY21MAY14450PE,4.25,0.05,-4.2,-76881.3559322034,111551.18644067798,1.2394576271186442
2021-05-21,15383.35,14986.4,396.9500000000007,15421.2,40%,15579.980000000001,15262.42,high,15250,2021-06-03,3,NIFTY2160315250PE,PE,2021-05-31 15:14:00,18.15,2021-06-03 15:30:00,0.05,Expiry Closing,18.099999999999998,0.182,17.918,17704.918032786885,320459.0163934426,317236.7213114754,1.1868852459016392,1.174950819672131,2021,14950,NIFTY2160314950PE,6.55,0.05,-6.5,-115081.96721311475,202154.75409836063,2.246163934426229
2021-05-28,15703.55,15374.9,328.64999999999964,15712.5,40%,15843.96,15581.04,low,15850,2021-06-10,1,NIFTY2161015850CE,CE,2021-06-09 14:44:00,5.0,2021-06-10 09:39:00,1.95,SL Hit,3.05,0.0695,2.9804999999999997,17034.700315457412,51955.8359621451,50771.92429022081,0.1924290220820189,0.18804416403785487,2021,16150,NIFTY2161016150CE,1.85,0.75,-1.1,-18738.170347003153,32033.75394321766,0.3559305993690851
2021-06-04,15800.45,15567.7,232.75,15796.45,40%,15889.550000000001,15703.35,high,15700,2021-06-17,2,NIFTY2161715700PE,PE,2021-06-15 09:53:00,22.8,2021-06-17 15:30:00,6.25,Expiry Closing,16.55,0.29050000000000004,16.2595,17197.452229299364,284617.8343949045,279621.974522293,1.0541401273885351,1.0356369426751593,2021,15400,NIFTY2161715400PE,6.35,0.05,-6.3,-108343.94904458598,171278.02547770704,1.9030891719745229
2021-06-04,15800.45,15567.7,232.75,15796.45,40%,15889.550000000001,15703.35,low,15900,2021-06-17,3,NIFTY2161715900CE,CE,2021-06-14 09:25:00,19.35,2021-06-14 13:53:00,42.6,SL Hit,-23.25,0.6195,-23.8695,16981.132075471698,-394811.320754717,-405331.1320754717,-1.4622641509433962,-1.5012264150943393,2021,16200,NIFTY2161716200CE,3.1,3.6,0.5,8490.566037735849,-396840.56603773584,-4.40933962264151
2021-06-11,15901.2,15607.75,293.4500000000007,15756.5,40%,15873.880000000001,15639.119999999999,high,15650,2021-06-24,2,NIFTY21JUN15650PE,PE,2021-06-22 09:39:00,20.7,2021-06-24 15:30:00,0.05,Expiry Closing,20.65,0.20750000000000002,20.4425,17252.396166134185,356261.9808306709,352682.1086261981,1.3194888178913737,1.3062300319488815,2021,15350,NIFTY21JUN15350PE,6.8,0.05,-6.75,-116453.67412140575,236228.43450479233,2.6247603833865814
2021-06-11,15901.2,15607.75,293.4500000000007,15756.5,40%,15873.880000000001,15639.119999999999,low,15850,2021-06-24,6,NIFTY21JUN15850CE,CE,2021-06-18 09:52:00,42.0,2021-06-24 15:30:00,0.05,Expiry Closing,41.95,0.4205,41.529500000000006,17034.700315457412,714605.6782334385,707442.5867507887,2.6466876971608837,2.6201577287066247,2021,16150,NIFTY21JUN16150CE,6.8,0.05,-6.75,-114984.22712933754,592458.3596214512,6.582870662460569
2021-06-25,15915.35,15667.65,247.70000000000073,15705.85,40%,15804.93,15606.77,high,15600,2021-07-08,3,NIFTY2170815600PE,PE,2021-07-05 09:23:00,13.6,2021-07-08 15:30:00,0.05,Expiry Closing,13.549999999999999,0.1365,13.413499999999999,17307.69230769231,234519.23076923075,232156.73076923075,0.8685897435897436,0.8598397435897436,2021,15300,NIFTY2170815300PE,3.5,0.05,-3.45,-59711.53846153847,172445.19230769228,1.916057692307692
2021-07-02,15913.95,15636.3,277.65000000000146,15688.25,40%,15799.310000000001,15577.189999999999,high,15600,2021-07-15,2,NIFTY2171515600PE,PE,2021-07-13 13:02:00,11.1,2021-07-15 15:30:00,0.05,Expiry Closing,11.049999999999999,0.1115,10.9385,17307.69230769231,191250.0,189320.1923076923,0.7083333333333334,0.7011858974358974,2021,15300,NIFTY2171515300PE,3.1,0.05,-3.0500000000000003,-52788.461538461546,136531.73076923075,1.5170192307692307
2021-07-09,15952.15,15633.45,318.6999999999989,15958.35,40%,16085.83,15830.87,low,16100,2021-07-22,3,NIFTY2172216100CE,CE,2021-07-19 09:15:00,5.1,2021-07-22 15:30:00,0.05,Expiry Closing,5.05,0.0515,4.9985,16770.186335403727,84689.44099378881,83825.77639751552,0.3136645962732919,0.31046583850931675,2021,16400,NIFTY2172216400CE,2.25,0.05,-2.2,-36894.4099378882,46931.36645962732,0.5214596273291925
2021-07-16,15961.3,15578.6,382.6999999999989,15856.8,40%,16009.88,15703.72,low,16000,2021-07-29,2,NIFTY21JUL16000CE,CE,2021-07-27 13:12:00,5.2,2021-07-29 15:30:00,0.1,Expiry Closing,5.1000000000000005,0.053,5.047000000000001,16875.0,86062.50000000001,85168.12500000001,0.31875000000000003,0.31543750000000004,2021,16300,NIFTY21JUL16300CE,2.1,0.05,-2.0500000000000003,-34593.75000000001,50574.37500000001,0.5619375000000001
2021-07-23,15899.5,15514.65,384.85000000000036,15800.6,40%,15954.54,15646.66,high,15650,2021-08-05,2,NIFTY2180515650PE,PE,2021-08-03 09:58:00,9.95,2021-08-05 15:30:00,0.15,Expiry Closing,9.799999999999999,0.10099999999999999,9.698999999999998,17252.396166134185,169073.482428115,167330.99041533543,0.6261980830670927,0.6197444089456868,2021,15350,NIFTY2180515350PE,4.25,0.05,-4.2,-72460.06389776358,94870.92651757185,1.0541214057507984
2021-08-06,16375.0,16162.8,212.20000000000073,16385.7,40%,16470.58,16300.82,high,16300,2021-08-18,5,NIFTY2181816300PE,PE,2021-08-13 11:11:00,37.8,2021-08-18 15:30:00,0.15,Expiry Closing,37.65,0.37949999999999995,37.2705,16564.41717791411,623650.3067484662,617364.1104294478,2.309815950920245,2.2865337423312884,2021,15950,NIFTY2181815950PE,8.55,0.1,-8.450000000000001,-139969.32515337426,477394.7852760736,5.304386503067485
2021-08-13,16701.25,16385.0,316.25,16382.5,40%,16509.0,16256.0,high,16250,2021-08-26,6,NIFTY21AUG16250PE,PE,2021-08-20 09:50:00,39.6,2021-08-26 15:30:00,0.1,Expiry Closing,39.5,0.397,39.103,16615.384615384613,656307.6923076923,649711.3846153845,2.4307692307692306,2.4063384615384615,2021,15900,NIFTY21AUG15900PE,11.1,0.05,-11.049999999999999,-183599.99999999997,466111.3846153845,5.179015384615383
2021-08-20,16711.55,16377.1,334.4499999999989,16642.55,40%,16776.329999999998,16508.77,high,16500,2021-09-02,3,NIFTY2190216500PE,PE,2021-08-30 09:15:00,15.5,2021-09-02 15:30:00,0.05,Expiry Closing,15.45,0.1555,15.2945,16363.636363636364,252818.18181818182,250273.63636363635,0.9363636363636365,0.926939393939394,2021,16150,NIFTY2190216150PE,4.6,0.05,-4.55,-74454.54545454546,175819.09090909088,1.9535454545454545
2021-09-03,17436.2,17212.55,223.65000000000146,17363.55,40%,17453.01,17274.09,high,17250,2021-09-16,1,NIFTY2191617250PE,PE,2021-09-15 10:16:00,9.2,2021-09-16 15:30:00,0.05,Expiry Closing,9.149999999999999,0.0925,9.0575,15652.173913043478,143217.3913043478,141769.5652173913,0.5304347826086956,0.5250724637681159,2021,16900,NIFTY2191616900PE,2.65,0.05,-2.6,-40695.65217391305,101073.91304347824,1.1230434782608694
2021-09-03,17436.2,17212.55,223.65000000000146,17363.55,40%,17453.01,17274.09,low,17450,2021-09-16,3,NIFTY2191617450CE,CE,2021-09-13 10:09:00,27.15,2021-09-14 09:33:00,57.1,SL Hit,-29.950000000000003,0.8425,-30.792500000000004,15472.779369627508,-463409.7421203439,-476445.55873925507,-1.7163323782234958,-1.7646131805157594,2021,17800,NIFTY2191617800CE,2.6,2.05,-0.5500000000000003,-8510.028653295134,-484955.5873925502,-5.38839541547278
2021-09-10,17644.1,17269.65,374.4499999999971,17709.65,40%,17859.43,17559.870000000003,low,17850,2021-09-23,6,NIFTY2192317850CE,CE,2021-09-17 14:32:00,22.45,2021-09-23 09:15:00,2.9,SL Hit,19.55,0.2535,19.2965,15126.050420168067,295714.28571428574,291879.8319327731,1.0952380952380951,1.0810364145658264,2021,18200,NIFTY2192318200CE,4.3,1.35,-2.9499999999999997,-44621.84873949579,247257.98319327732,2.747310924369748
2021-09-17,17843.25,17326.5,516.75,17897.45,40%,18104.15,17690.75,low,18100,2021-09-30,2,NIFTY21SEP18100CE,CE,2021-09-28 12:22:00,9.5,2021-09-30 15:30:00,0.1,Expiry Closing,9.4,0.096,9.304,14917.127071823204,140220.99447513814,138788.9502762431,0.5193370165745858,0.5140331491712709,2021,18450,NIFTY21SEP18450CE,3.3,0.05,-3.25,-48480.66298342541,90308.28729281768,1.0034254143646408
2021-09-24,17947.45,17576.45,371.0,17531.9,40%,17680.300000000003,17383.5,high,17400,2021-10-07,3,NIFTY21100717400PE,PE,2021-10-04 09:52:00,31.45,2021-10-07 15:30:00,0.1,Expiry Closing,31.349999999999998,0.3155,31.034499999999998,15517.241379310344,486465.51724137925,481569.82758620684,1.8017241379310345,1.7835919540229885,2021,17050,NIFTY21100717050PE,7.05,0.05,-7.0,-108620.6896551724,372949.13793103443,4.143879310344827
2021-10-01,17868.15,17453.15,415.0,17886.85,40%,18052.85,17720.85,high,17700,2021-10-14,1,NIFTY21101417700PE,PE,2021-10-13 09:15:00,8.4,2021-10-14 15:30:00,0.05,Expiry Closing,8.35,0.0845,8.2655,15254.237288135595,127372.88135593222,126083.89830508475,0.47175141242937857,0.4669774011299435,2021,17350,NIFTY21101417350PE,2.9,0.1,-2.8,-42711.86440677966,83372.03389830509,0.92635593220339
2021-10-08,18349.25,17840.5,508.75,18500.1,40%,18703.6,18296.6,low,18700,2021-10-21,1,NIFTY21102118700CE,CE,2021-10-20 12:15:00,6.75,2021-10-20 13:15:00,4.75,SL Hit,2.0,0.115,1.885,14438.502673796793,28877.005347593586,27216.577540106955,0.10695187165775401,0.10080213903743315,2021,19050,NIFTY21102119050CE,2.2,1.95,-0.2500000000000002,-3609.6256684492014,23606.951871657755,0.2622994652406417
2021-10-15,18602.35,18048.75,553.5999999999985,18230.7,40%,18452.14,18009.260000000002,low,18450,2021-10-28,3,NIFTY21OCT18450CE,CE,2021-10-25 09:48:00,19.85,2021-10-28 15:30:00,0.15,Expiry Closing,19.700000000000003,0.2,19.500000000000004,14634.146341463415,288292.6829268293,285365.8536585366,1.0677506775067753,1.0569105691056913,2021,18800,NIFTY21OCT18800CE,5.35,0.15,-5.199999999999999,-76097.56097560974,209268.29268292687,2.3252032520325208
2021-10-22,18340.75,17800.8,539.9500000000007,17833.05,40%,18049.03,17617.07,low,18050,2021-11-03,5,NIFTY21110318050CE,CE,2021-10-29 09:22:00,67.7,2021-11-03 15:30:00,0.15,Expiry Closing,67.55,0.6785000000000001,66.8715,14958.448753462602,1010443.2132963988,1000293.9058171744,3.7423822714681445,3.7047922437673124,2021,18400,NIFTY21110318400CE,14.25,0.1,-14.15,-211662.04986149582,788631.8559556785,8.762576177285316
2021-10-29,18010.85,17615.3,395.5499999999993,18040.2,40%,18198.420000000002,17881.98,low,18200,2021-11-11,3,NIFTY21111118200CE,CE,2021-11-08 09:23:00,26.3,2021-11-08 12:50:00,44.05,SL Hit,-17.749999999999996,0.7034999999999999,-18.453499999999995,14835.164835164836,-263324.1758241758,-273760.7142857142,-0.9752747252747251,-1.013928571428571,2021,18550,NIFTY21111118550CE,3.05,2.95,-0.09999999999999964,-1483.5164835164783,-275244.2307692307,-3.0582692307692296
2021-11-05,18112.1,17799.5,312.59999999999854,17977.6,40%,18102.64,17852.559999999998,high,17850,2021-11-18,6,NIFTY21111817850PE,PE,2021-11-12 14:39:00,32.9,2021-11-18 10:13:00,68.9,SL Hit,-36.00000000000001,1.0180000000000002,-37.01800000000001,15126.050420168067,-544537.8151260505,-559936.1344537816,-2.016806722689076,-2.0738375350140057,2021,17500,NIFTY21111817500PE,7.6,1.8,-5.8,-87731.09243697478,-647667.2268907564,-7.196302521008405
2021-11-05,18112.1,17799.5,312.59999999999854,17977.6,40%,18102.64,17852.559999999998,low,18100,2021-11-18,0,NIFTY21111818100CE,CE,2021-11-18 09:31:00,3.25,2021-11-18 15:30:00,0.1,Expiry Closing,3.15,0.0335,3.1165,14917.127071823204,46988.95027624309,46489.22651933701,0.17403314917127072,0.17218232044198895,2021,18450,NIFTY21111818450CE,1.3,0.05,-1.25,-18646.408839779004,27842.817679558008,0.30936464088397786
2021-11-12,18209.6,17688.85,520.75,17796.25,40%,18004.55,17587.95,low,18000,2021-11-25,3,NIFTY21NOV18000CE,CE,2021-11-22 10:31:00,16.25,2021-11-25 15:30:00,0.05,Expiry Closing,16.2,0.163,16.037,15000.0,243000.0,240555.0,0.9,0.8909444444444444,2021,18350,NIFTY21NOV18350CE,4.0,0.05,-3.95,-59250.0,181305.0,2.0145
2021-11-19,17796.25,17216.8,579.4500000000007,17338.75,40%,17570.53,17106.97,low,17550,2021-12-02,6,NIFTY21120217550CE,CE,2021-11-26 10:55:00,25.9,2021-12-02 15:30:00,0.05,Expiry Closing,25.849999999999998,0.2595,25.5905,15384.615384615383,397692.30769230763,393699.99999999994,1.4729344729344727,1.458148148148148,2021,17900,NIFTY21120217900CE,5.65,0.05,-5.6000000000000005,-86153.84615384616,307546.15384615376,3.4171794871794865
2021-11-26,17417.75,16783.95,633.7999999999993,17424.9,40%,17678.420000000002,17171.38,low,17700,2021-12-09,3,NIFTY21120917700CE,CE,2021-12-06 09:15:00,8.4,2021-12-08 09:47:00,8.2,SL Hit,0.20000000000000107,0.166,0.03400000000000106,15254.237288135595,3050.847457627135,518.6440677966264,0.011299435028248648,0.00192090395480232,2021,18050,NIFTY21120918050CE,2.55,1.65,-0.8999999999999999,-13728.813559322034,-13210.169491525408,-0.14677966101694898
2021-12-03,17539.8,16893.6,646.2000000000007,17476.05,40%,17734.53,17217.57,low,17750,2021-12-16,1,NIFTY21121617750CE,CE,2021-12-15 10:31:00,3.75,2021-12-16 15:30:00,0.05,Expiry Closing,3.7,0.038,3.6620000000000004,15211.267605633804,56281.69014084508,55703.661971830996,0.20845070422535214,0.2063098591549296,2021,18100,NIFTY21121618100CE,2.2,0.1,-2.1,-31943.66197183099,23760.000000000007,0.2640000000000001
2021-12-10,17638.85,17185.35,453.5,17276.0,40%,17457.4,17094.6,low,17450,2021-12-23,6,NIFTY21122317450CE,CE,2021-12-17 09:56:00,6.55,2021-12-23 15:30:00,0.05,Expiry Closing,6.5,0.066,6.434,15472.779369627508,100573.0659025788,99551.86246418339,0.3724928366762178,0.3687106017191977,2021,17800,NIFTY21122317800CE,3.15,0.1,-3.05,-47191.977077363896,52359.88538681949,0.5817765042979944
2021-12-24,17285.75,16833.7,452.0499999999993,17244.5,40%,17425.32,17063.68,high,17050,2022-01-06,3,NIFTY2210617050PE,PE,2022-01-03 09:15:00,23.8,2022-01-06 15:30:00,0.1,Expiry Closing,23.7,0.23900000000000002,23.461,15835.777126099707,375307.91788856307,371523.1671554252,1.3900293255131966,1.3760117302052786,2022,16700,NIFTY2210616700PE,6.15,0.05,-6.1000000000000005,-96598.24046920822,274924.92668621696,3.054721407624633
2021-12-31,17944.2,17244.5,699.7000000000007,17797.6,40%,18077.48,17517.719999999998,high,17500,2022-01-13,2,NIFTY2211317500PE,PE,2022-01-11 13:32:00,5.2,2022-01-13 15:30:00,0.05,Expiry Closing,5.15,0.0525,5.0975,15428.57142857143,79457.14285714287,78647.14285714287,0.2942857142857143,0.2912857142857143,2022,17150,NIFTY2211317150PE,1.95,0.05,-1.9,-29314.285714285714,49332.85714285716,0.5481428571428574
