Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Portfolio,Allocaion,ROI% PF
2020-08-14,11458.6,11112.3,346.3000000000011,11409.65,40%,11548.17,11271.13,high,11250,2020-08-27,1,NIFTY20AUG11250PE,PE,2020-08-26 15:08:00,3.45,2020-08-27 15:30:00,0.05,Expiry Closing,3.4000000000000004,0.035,3.365,19800.0,67320.0,66627.0,0.2720000000000001,0.2692,2020,10950,NIFTY20AUG10950PE,1.75,0.05,-1.7,-33660.0,32967.0,0.3663,NIFTY,8,9000000,1000000,0.3663
2020-08-21,11616.5,11362.4,254.1000000000004,11602.95,40%,11704.59,11501.31,high,11500,2020-09-03,3,NIFTY2090311500PE,PE,2020-08-31 09:15:00,16.0,2020-08-31 14:37:00,179.9,SL Hit,-163.9,1.959,-165.859,19369.565217391304,-3174671.739130435,-3212616.7173913047,-12.826956521739133,-12.980269565217393,2020,11200,NIFTY2090311200PE,6.05,51.8,45.75,886157.6086956521,-2326459.1086956523,-25.84954565217392,NIFTY,8,9000000,1000000,-25.849545652173916
2020-08-21,11616.5,11362.4,254.1000000000004,11602.95,40%,11704.59,11501.31,low,11700,2020-09-03,3,NIFTY2090311700CE,CE,2020-08-31 13:15:00,31.95,2020-09-03 15:30:00,0.05,Expiry Closing,31.9,0.32,31.58,19038.46153846154,607326.9230769231,601234.6153846154,2.4538461538461536,2.429230769230769,2020,12000,NIFTY2090312000CE,4.95,0.05,-4.9,-93288.46153846156,507946.1538461538,5.6438461538461535,NIFTY,8,9000000,1000000,5.6438461538461535
2020-09-04,11463.05,11185.3,277.75,11447.8,40%,11558.9,11336.7,high,11350,2020-09-17,3,NIFTY2091711350PE,PE,2020-09-14 09:24:00,26.1,2020-09-17 15:30:00,0.05,Expiry Closing,26.05,0.2615,25.7885,19625.550660792956,511245.5947136564,506113.5132158591,2.065638766519824,2.0449030837004405,2020,11050,NIFTY2091711050PE,6.8,0.05,-6.75,-132472.46696035244,373641.0462555066,4.15156718061674,NIFTY,9,9000000,1000000,4.151567180616739
2020-09-11,11617.6,11383.75,233.8500000000004,11584.1,40%,11677.64,11490.56,low,11700,2020-09-24,6,NIFTY20SEP11700CE,CE,2020-09-18 14:23:00,28.4,2020-09-24 15:30:00,0.05,Expiry Closing,28.35,0.2845,28.0655,19038.46153846154,539740.3846153846,534323.9423076923,2.1807692307692306,2.1588846153846157,2020,12000,NIFTY20SEP12000CE,3.1,0.1,-3.0,-57115.38461538462,477208.5576923076,5.302317307692307,NIFTY,9,9000000,1000000,5.302317307692307
2020-09-18,11584.1,10790.85,793.25,10910.4,40%,11227.7,10593.1,high,10600,2020-10-01,3,NIFTY20100110600PE,PE,2020-09-28 13:58:00,5.25,2020-10-01 15:30:00,0.05,Expiry Closing,5.2,0.053,5.147,21014.150943396224,109273.58490566036,108159.83490566036,0.4415094339622641,0.4370094339622641,2020,10300,NIFTY20100110300PE,3.15,0.05,-3.1,-65143.8679245283,43015.966981132064,0.4779551886792452,NIFTY,9,9000000,1000000,0.4779551886792452
2020-09-25,11428.3,10856.2,572.0999999999985,11487.8,40%,11716.64,11258.96,high,11250,2020-10-08,1,NIFTY20100811250PE,PE,2020-10-07 09:52:00,3.7,2020-10-08 15:30:00,0.05,Expiry Closing,3.65,0.0375,3.6125,19800.0,72270.0,71527.5,0.292,0.289,2020,10950,NIFTY20100810950PE,2.35,0.05,-2.3000000000000003,-45540.00000000001,25987.499999999996,0.2887499999999999,NIFTY,10,9000000,1000000,0.28874999999999995
2020-10-02,11905.5,11452.75,452.75,11852.05,40%,12033.15,11670.95,low,12050,2020-10-15,0,NIFTY20101512050CE,CE,2020-10-15 15:10:00,0.1,2020-10-15 15:30:00,0.1,Expiry Closing,0.0,0.002,-0.002,18485.47717842324,0.0,-36.97095435684648,0.0,-0.0001493775933609,2020,12400,NIFTY20101512400CE,0.1,0.05,-0.05,-924.2738589211618,-961.2448132780085,-0.0106804979253112,NIFTY,10,9000000,1000000,-0.010680497925311205
2020-10-09,12023.45,11662.15,361.3000000000011,11727.4,40%,11871.92,11582.88,high,11600,2020-10-22,3,NIFTY20102211600PE,PE,2020-10-19 09:15:00,24.5,2020-10-22 15:30:00,0.05,Expiry Closing,24.45,0.2455,24.2045,19202.58620689655,469503.23275862064,464788.99784482754,1.8969827586206895,1.8779353448275864,2020,11300,NIFTY20102211300PE,7.0,0.05,-6.95,-133457.97413793104,331331.02370689646,3.681455818965516,NIFTY,10,9000000,1000000,3.681455818965516
2020-10-16,12018.1,11668.45,349.64999999999964,11957.9,40%,12097.76,11818.04,low,12100,2020-10-29,3,NIFTY20OCT12100CE,CE,2020-10-26 12:10:00,14.15,2020-10-29 15:30:00,0.05,Expiry Closing,14.1,0.142,13.958,18409.090909090908,259568.1818181818,256954.0909090909,1.0487603305785125,1.038198347107438,2020,12450,NIFTY20OCT12450CE,2.15,0.05,-2.1,-38659.09090909091,218295.0,2.4255,NIFTY,10,9000000,1000000,2.4255
2020-10-23,11974.25,11606.75,367.5,11678.45,40%,11825.45,11531.45,high,11550,2020-11-05,2,NIFTY20110511550PE,PE,2020-11-03 11:43:00,48.2,2020-11-05 15:30:00,0.05,Expiry Closing,48.150000000000006,0.4825,47.6675,19285.714285714286,928607.142857143,919301.7857142858,3.751948051948052,3.71435064935065,2020,11250,NIFTY20110511250PE,16.35,0.05,-16.3,-314357.1428571429,604944.642857143,6.721607142857144,NIFTY,11,9000000,1000000,6.7216071428571444
2020-10-30,12130.65,11536.1,594.5499999999993,12156.65,40%,12394.47,11918.83,high,11900,2020-11-12,3,NIFTY20111211900PE,PE,2020-11-09 09:15:00,10.55,2020-11-12 15:30:00,0.05,Expiry Closing,10.5,0.106,10.394,18718.48739495798,196544.1176470588,194559.95798319325,0.7941176470588235,0.7861008403361345,2020,11550,NIFTY20111211550PE,4.75,0.05,-4.7,-87976.89075630251,106583.06722689074,1.1842563025210082,NIFTY,11,9000000,1000000,1.1842563025210082
2020-11-06,12768.85,12134.95,633.8999999999996,12659.7,40%,12913.26,12406.14,high,12400,2020-11-19,2,NIFTY20111912400PE,PE,2020-11-17 09:15:00,5.25,2020-11-19 15:30:00,0.1,Expiry Closing,5.15,0.0535,5.096500000000001,17963.709677419356,92513.1048387097,91552.04637096776,0.3737903225806452,0.3699072580645161,2020,12050,NIFTY20111912050PE,2.55,0.05,-2.5,-44909.2741935484,46642.77217741936,0.5182530241935485,NIFTY,11,9000000,1000000,0.5182530241935485
2020-11-13,12962.9,12608.3,354.6000000000004,12813.4,40%,12955.24,12671.56,high,12650,2020-11-26,3,NIFTY20NOV12650PE,PE,2020-11-23 09:15:00,19.65,2020-11-26 15:30:00,0.1,Expiry Closing,19.55,0.1975,19.3525,17608.695652173912,344249.99999999994,340772.2826086956,1.3909090909090909,1.3768577075098811,2020,12300,NIFTY20NOV12300PE,4.75,0.05,-4.7,-82760.86956521739,258011.41304347813,2.8667934782608686,NIFTY,11,9000000,1000000,2.866793478260868
2020-11-20,13144.65,12730.65,414.0,13012.05,40%,13177.65,12846.45,high,12850,2020-12-03,0,NIFTY20120312850PE,PE,2020-12-03 09:15:00,1.1,2020-12-03 15:30:00,0.1,Expiry Closing,1.0,0.012,0.988,17334.63035019455,17334.63035019455,17126.614785992217,0.0700389105058365,0.0691984435797665,2020,12500,NIFTY20120312500PE,0.15,0.05,-0.0999999999999999,-1733.463035019455,15393.151750972762,0.1710350194552529,NIFTY,12,9000000,1000000,0.1710350194552529
2020-11-27,13215.3,12915.65,299.64999999999964,13177.4,40%,13297.26,13057.54,high,13050,2020-12-10,3,NIFTY20121013050PE,PE,2020-12-07 09:37:00,27.7,2020-12-10 15:30:00,0.1,Expiry Closing,27.6,0.278,27.322,17068.965517241377,471103.448275862,466358.27586206887,1.9034482758620688,1.8842758620689657,2020,12700,NIFTY20121012700PE,5.1,0.05,-5.05,-86198.27586206896,380159.9999999999,4.223999999999998,NIFTY,12,9000000,1000000,4.223999999999998
2020-12-04,13548.55,13152.9,395.6499999999997,13512.3,40%,13670.56,13354.04,high,13350,2020-12-17,1,NIFTY20121713350PE,PE,2020-12-16 13:46:00,4.15,2020-12-17 15:30:00,0.1,Expiry Closing,4.050000000000001,0.0425,4.0075,16685.393258426964,67575.84269662922,66866.71348314606,0.2730337078651686,0.2701685393258427,2020,13000,NIFTY20121713000PE,1.5,0.05,-1.45,-24193.820224719097,42672.89325842696,0.4741432584269662,NIFTY,12,9000000,1000000,0.47414325842696614
2020-12-11,13772.8,13403.25,369.5499999999993,13764.4,40%,13912.22,13616.58,low,13900,2020-12-24,3,NIFTY20122413900CE,CE,2020-12-21 13:38:00,16.55,2020-12-24 15:30:00,0.05,Expiry Closing,16.5,0.166,16.334,16025.179856115108,264415.4676258993,261755.28776978416,1.0683453237410072,1.0575971223021583,2020,14300,NIFTY20122414300CE,2.4,0.05,-2.35,-37659.17266187051,224096.11510791365,2.4899568345323737,NIFTY,12,9000000,1000000,2.4899568345323737
2020-12-25,14024.4,13812.0,212.39999999999964,13996.1,40%,14081.06,13911.14,high,13900,2021-01-07,3,NIFTY2110713900PE,PE,2021-01-04 09:15:00,32.3,2021-01-07 15:30:00,0.05,Expiry Closing,32.25,0.3234999999999999,31.9265,16025.179856115108,516812.0503597122,511627.90467625903,2.088129496402878,2.0671834532374103,2021,13500,NIFTY2110713500PE,5.9,0.05,-5.8500000000000005,-93747.3021582734,417880.6025179856,4.643117805755396,NIFTY,1,9000000,1000000,4.643117805755396
2021-01-01,14253.75,13956.6,297.14999999999964,14258.4,40%,14377.26,14139.54,high,14150,2021-01-14,3,NIFTY2111414150PE,PE,2021-01-11 09:15:00,33.7,2021-01-14 15:30:00,0.1,Expiry Closing,33.6,0.338,33.262,15742.049469964664,528932.8621908127,523612.0494699647,2.137102473498233,2.1156042402826856,2021,13750,NIFTY2111413750PE,10.0,0.05,-9.95,-156633.3922261484,366978.6572438163,4.077540636042404,NIFTY,1,9000000,1000000,4.077540636042404
2021-01-08,14652.7,14224.1,428.6000000000004,14594.35,40%,14765.79,14422.91,low,14750,2021-01-21,6,NIFTY2112114750CE,CE,2021-01-15 14:07:00,36.15,2021-01-20 14:29:00,10.2,SL Hit,25.95,0.4634999999999999,25.4865,15101.694915254237,391888.9830508474,384889.3474576271,1.5833898305084744,1.555108474576271,2021,15150,NIFTY2112115150CE,4.4,0.65,-3.75,-56631.35593220339,328257.99152542365,3.647311016949152,NIFTY,1,9000000,1000000,3.6473110169491516
2021-01-15,14753.4,14224.7,528.6999999999989,14583.4,40%,14794.88,14371.92,low,14800,2021-01-28,6,NIFTY21JAN14800CE,CE,2021-01-22 13:59:00,24.7,2021-01-28 15:30:00,0.1,Expiry Closing,24.6,0.248,24.352,15050.675675675677,370246.6216216216,366514.054054054,1.4959459459459457,1.4808648648648648,2021,15200,NIFTY21JAN15200CE,4.4,0.05,-4.3500000000000005,-65470.4391891892,301043.61486486485,3.344929054054054,NIFTY,1,9000000,1000000,3.344929054054054
2021-01-22,14619.6,13715.1,904.5,13946.6,40%,14308.4,13584.8,high,13600,2021-02-04,3,NIFTY2120413600PE,PE,2021-02-01 15:26:00,9.5,2021-02-04 15:30:00,0.05,Expiry Closing,9.45,0.0955,9.3545,16378.676470588236,154778.49264705885,153214.32904411765,0.6253676470588234,0.6190477941176471,2021,13250,NIFTY2120413250PE,5.3,0.05,-5.25,-85988.05147058824,67226.27757352941,0.7469586397058824,NIFTY,2,9000000,1000000,0.7469586397058824
2021-02-05,15256.1,14865.1,391.0,15186.2,40%,15342.6,15029.8,high,15050,2021-02-18,2,NIFTY2121815050PE,PE,2021-02-16 09:15:00,17.05,2021-02-18 15:30:00,0.1,Expiry Closing,16.95,0.1715,16.778499999999998,14800.664451827244,250871.26245847176,248332.9485049834,1.0136212624584715,1.0033654485049834,2021,14650,NIFTY2121814650PE,4.55,0.05,-4.5,-66602.9900332226,181729.9584717608,2.019221760797342,NIFTY,2,9000000,1000000,2.019221760797342
2021-02-12,15431.3,15078.75,352.5499999999993,15074.8,40%,15215.82,14933.78,low,15200,2021-02-25,6,NIFTY21FEB15200CE,CE,2021-02-19 14:09:00,48.25,2021-02-25 15:30:00,0.1,Expiry Closing,48.15,0.4835,47.6665,14654.605263157897,705619.2434210526,698533.7417763158,2.850986842105263,2.822358552631579,2021,15600,NIFTY21FEB15600CE,7.2,0.1,-7.1000000000000005,-104047.69736842108,594486.0444078948,6.605400493421054,NIFTY,2,9000000,1000000,6.605400493421054
2021-02-19,15173.75,14636.1,537.6499999999996,14888.6,40%,15103.66,14673.54,low,15100,2021-03-04,6,NIFTY2130415100CE,CE,2021-02-26 11:25:00,60.95,2021-03-03 14:28:00,127.95,SL Hit,-67.0,1.889,-68.889,14751.655629139072,-988360.927152318,-1016226.8046357617,-3.993377483443708,-4.105966887417218,2021,15500,NIFTY2130415500CE,12.5,3.4,-9.1,-134240.06622516556,-1150466.870860927,-12.78296523178808,NIFTY,2,9000000,1000000,-12.78296523178808
2021-02-19,15173.75,14636.1,537.6499999999996,14888.6,40%,15103.66,14673.54,high,14650,2021-03-04,1,NIFTY2130414650PE,PE,2021-03-03 12:02:00,8.6,2021-03-04 15:30:00,0.1,Expiry Closing,8.5,0.087,8.413,15204.778156996588,129240.614334471,127917.7986348123,0.5221843003412969,0.5168395904436861,2021,14250,NIFTY2130414250PE,3.05,0.05,-3.0,-45614.334470989765,82303.46416382253,0.9144829351535836,NIFTY,3,9000000,1000000,0.9144829351535837
2021-03-05,15216.75,14862.6,354.14999999999964,15321.15,40%,15462.81,15179.49,low,15450,2021-03-18,6,NIFTY2131815450CE,CE,2021-03-12 13:32:00,51.2,2021-03-18 15:30:00,0.1,Expiry Closing,51.1,0.513,50.587,14417.47572815534,736733.0097087378,729336.8446601942,2.976699029126214,2.9468155339805837,2021,15850,NIFTY2131815850CE,6.15,0.2,-5.95,-85783.98058252427,643552.86407767,7.150587378640778,NIFTY,3,9000000,1000000,7.150587378640778
2021-03-12,15332.6,14479.35,853.25,14471.15,40%,14812.45,14129.85,high,14150,2021-03-25,2,NIFTY21MAR14150PE,PE,2021-03-23 09:20:00,9.75,2021-03-25 09:18:00,4.0,SL Hit,5.75,0.1375,5.6125,15742.049469964664,90516.78445229682,88352.25265017667,0.3657243816254417,0.3569787985865724,2021,13750,NIFTY21MAR13750PE,3.15,0.75,-2.4,-37780.9187279152,50571.333922261474,0.5619037102473498,NIFTY,3,9000000,1000000,0.5619037102473498
2021-03-19,14878.4,14265.6,612.7999999999993,14506.3,40%,14751.419999999998,14261.18,high,14250,2021-04-01,2,NIFTY2140114250PE,PE,2021-03-30 10:16:00,14.35,2021-04-01 15:30:00,0.05,Expiry Closing,14.3,0.144,14.156,15631.57894736842,223531.5789473684,221280.63157894733,0.903157894736842,0.8940631578947368,2021,13850,NIFTY2140113850PE,3.9,0.05,-3.85,-60181.57894736842,161099.0526315789,1.78998947368421,NIFTY,3,9000000,1000000,1.7899894736842101
2021-03-26,14882.85,14415.35,467.5,14837.7,40%,15024.7,14650.7,low,15000,2021-04-08,3,NIFTY2140815000CE,CE,2021-04-05 10:00:00,26.2,2021-04-08 09:15:00,15.35,SL Hit,10.85,0.4155,10.4345,14850.0,161122.5,154952.325,0.651,0.62607,2021,15400,NIFTY2140815400CE,3.15,0.45,-2.7,-40094.99999999999,114857.325,1.2761925000000005,NIFTY,4,9000000,1000000,1.2761925
2021-04-02,14982.45,14460.15,522.3000000000011,14882.65,40%,15091.57,14673.73,low,15100,2021-04-15,3,NIFTY2141515100CE,CE,2021-04-12 09:15:00,4.45,2021-04-15 15:30:00,0.05,Expiry Closing,4.4,0.045,4.355,14751.655629139072,64907.28476821193,64243.46026490067,0.2622516556291391,0.259569536423841,2021,15500,NIFTY2141515500CE,1.85,0.05,-1.8,-26552.98013245033,37690.480132450335,0.4187831125827815,NIFTY,4,9000000,1000000,0.4187831125827815
2021-04-09,14882.65,14249.25,633.3999999999996,14599.6,40%,14852.96,14346.24,low,14850,2021-04-22,3,NIFTY2142214850CE,CE,2021-04-19 09:15:00,4.85,2021-04-22 15:30:00,0.05,Expiry Closing,4.8,0.0489999999999999,4.751,15000.000000000002,72000.0,71265.0,0.2909090909090909,0.2879393939393939,2021,15250,NIFTY2142215250CE,2.2,0.05,-2.1500000000000004,-32250.00000000001,39014.99999999999,0.4334999999999998,NIFTY,4,9000000,1000000,0.4334999999999999
2021-04-16,14696.25,14153.95,542.2999999999993,14326.35,40%,14543.27,14109.43,high,14100,2021-04-29,3,NIFTY21APR14100PE,PE,2021-04-26 09:58:00,36.1,2021-04-29 15:30:00,0.05,Expiry Closing,36.05,0.3615,35.688500000000005,15797.872340425532,569513.2978723405,563802.3670212767,2.3010638297872346,2.2779893617021285,2021,13700,NIFTY21APR13700PE,10.45,0.05,-10.4,-164297.87234042553,399504.4946808512,4.4389388297872365,NIFTY,4,9000000,1000000,4.438938829787236
2021-04-23,15043.15,14274.2,768.9499999999989,14747.35,40%,15054.93,14439.77,low,15050,2021-05-06,3,NIFTY2150615050CE,CE,2021-05-03 09:15:00,10.0,2021-05-06 15:30:00,0.05,Expiry Closing,9.95,0.1005,9.8495,14800.664451827244,147266.61129568107,145779.14451827243,0.5950166112956811,0.5890066445182724,2021,15450,NIFTY2150615450CE,2.7,0.05,-2.6500000000000004,-39221.760797342205,106557.38372093024,1.1839709302325585,NIFTY,5,9000000,1000000,1.1839709302325583
2021-05-07,14966.8,14650.1,316.6999999999989,14749.4,40%,14876.08,14622.72,low,14900,2021-05-20,6,NIFTY2152014900CE,CE,2021-05-14 09:34:00,44.0,2021-05-18 09:15:00,212.35,SL Hit,-168.35,2.5635000000000003,-170.9135,14949.6644295302,-2516776.0067114094,-2555099.47147651,-10.168791946308726,-10.32363422818792,2021,15300,NIFTY2152015300CE,4.05,15.45,11.4,170426.17449664426,-2384673.296979866,-26.49636996644296,NIFTY,5,9000000,1000000,-26.496369966442956
2021-05-07,14966.8,14650.1,316.6999999999989,14749.4,40%,14876.08,14622.72,high,14600,2021-05-20,3,NIFTY2152014600PE,PE,2021-05-17 14:03:00,22.35,2021-05-20 15:30:00,0.1,Expiry Closing,22.25,0.2245,22.0255,15256.849315068494,339464.897260274,336039.7345890411,1.3715753424657533,1.3577363013698631,2021,14200,NIFTY2152014200PE,4.2,0.05,-4.15,-63315.924657534255,272723.80993150687,3.030264554794521,NIFTY,5,9000000,1000000,3.030264554794521
2021-05-14,15137.1,14592.15,544.9500000000007,14987.8,40%,15205.78,14769.82,high,14750,2021-05-27,3,NIFTY21MAY14750PE,PE,2021-05-24 09:15:00,10.5,2021-05-27 15:30:00,0.1,Expiry Closing,10.4,0.106,10.294,15101.694915254237,157057.62711864407,155456.84745762713,0.6345762711864407,0.6281084745762713,2021,14350,NIFTY21MAY14350PE,3.45,0.05,-3.4000000000000004,-51345.76271186441,104111.08474576272,1.1567898305084747,NIFTY,5,9000000,1000000,1.1567898305084747
2021-05-21,15383.35,14986.4,396.9500000000007,15421.2,40%,15579.98,15262.42,high,15250,2021-06-03,3,NIFTY2160315250PE,PE,2021-05-31 15:14:00,18.15,2021-06-03 15:30:00,0.05,Expiry Closing,18.1,0.182,17.918,14606.55737704918,264378.6885245901,261720.2950819672,1.0681967213114754,1.057455737704918,2021,14850,NIFTY2160314850PE,5.25,0.1,-5.15,-75223.77049180328,186496.5245901639,2.0721836065573767,NIFTY,5,9000000,1000000,2.0721836065573767
2021-05-28,15703.55,15374.9,328.64999999999964,15712.5,40%,15843.96,15581.04,low,15850,2021-06-10,1,NIFTY2161015850CE,CE,2021-06-09 14:44:00,5.0,2021-06-10 09:39:00,1.95,SL Hit,3.05,0.0695,2.9805,14053.627760252366,42863.56466876972,41886.83753943217,0.173186119873817,0.1692397476340693,2021,16300,NIFTY2161016300CE,1.4,0.55,-0.8499999999999999,-11945.583596214508,29941.253943217664,0.3326805993690851,NIFTY,6,9000000,1000000,0.3326805993690851
2021-06-04,15800.45,15567.7,232.75,15796.45,40%,15889.55,15703.35,low,15900,2021-06-17,3,NIFTY2161715900CE,CE,2021-06-14 09:25:00,19.35,2021-06-14 13:53:00,42.6,SL Hit,-23.25,0.6195,-23.8695,14009.433962264153,-325719.3396226416,-334398.18396226416,-1.3160377358490567,-1.3511037735849056,2021,16350,NIFTY2161716350CE,2.3,1.8,-0.4999999999999998,-7004.716981132074,-341402.9009433962,-3.793365566037736,NIFTY,6,9000000,1000000,-3.793365566037736
2021-06-04,15800.45,15567.7,232.75,15796.45,40%,15889.55,15703.35,high,15700,2021-06-17,2,NIFTY2161715700PE,PE,2021-06-15 09:53:00,22.8,2021-06-17 15:30:00,6.25,Expiry Closing,16.55,0.2905,16.2595,14187.898089171977,234809.7133757962,230688.1289808917,0.9487261146496816,0.9320732484076432,2021,15250,NIFTY2161715250PE,4.45,0.05,-4.4,-62426.7515923567,168261.377388535,1.869570859872611,NIFTY,6,9000000,1000000,1.869570859872611
2021-06-11,15901.2,15607.75,293.4500000000007,15756.5,40%,15873.88,15639.12,low,15850,2021-06-24,6,NIFTY21JUN15850CE,CE,2021-06-18 09:52:00,42.0,2021-06-24 15:30:00,0.05,Expiry Closing,41.95,0.4205,41.529500000000006,14053.627760252366,589549.6845425868,583640.1340694007,2.382018927444795,2.358141955835962,2021,16300,NIFTY21JUN16300CE,3.8,0.05,-3.75,-52701.10410094637,530939.0299684544,5.899322555205049,NIFTY,6,9000000,1000000,5.899322555205049
2021-06-11,15901.2,15607.75,293.4500000000007,15756.5,40%,15873.88,15639.12,high,15650,2021-06-24,2,NIFTY21JUN15650PE,PE,2021-06-22 09:39:00,20.7,2021-06-24 15:30:00,0.05,Expiry Closing,20.65,0.2075,20.4425,14233.226837060703,293916.1341853035,290962.7396166134,1.1875399361022363,1.1756070287539937,2021,15200,NIFTY21JUN15200PE,4.75,0.05,-4.7,-66896.1661341853,224066.57348242807,2.489628594249201,NIFTY,6,9000000,1000000,2.4896285942492007
2021-06-25,15915.35,15667.65,247.70000000000076,15705.85,40%,15804.93,15606.77,high,15600,2021-07-08,3,NIFTY2170815600PE,PE,2021-07-05 09:23:00,13.6,2021-07-08 15:30:00,0.05,Expiry Closing,13.55,0.1365,13.4135,14278.846153846154,193478.36538461535,191529.30288461535,0.7817307692307691,0.7738557692307693,2021,15150,NIFTY2170815150PE,2.45,0.05,-2.4000000000000004,-34269.23076923077,157260.0721153846,1.7473341346153846,NIFTY,7,9000000,1000000,1.7473341346153846
2021-07-02,15913.95,15636.3,277.65000000000146,15688.25,40%,15799.31,15577.19,high,15600,2021-07-15,2,NIFTY2171515600PE,PE,2021-07-13 13:02:00,11.1,2021-07-15 15:30:00,0.05,Expiry Closing,11.05,0.1115,10.9385,14278.846153846154,157781.25,156189.15865384616,0.6374999999999998,0.6310673076923077,2021,15150,NIFTY2171515150PE,2.2,0.1,-2.1,-29985.57692307693,126203.58173076923,1.402262019230769,NIFTY,7,9000000,1000000,1.4022620192307693
2021-07-09,15952.15,15633.45,318.6999999999989,15958.35,40%,16085.83,15830.87,low,16100,2021-07-22,3,NIFTY2172216100CE,CE,2021-07-19 09:15:00,5.1,2021-07-22 15:30:00,0.05,Expiry Closing,5.05,0.0515,4.9985,13835.403726708077,69868.78881987577,69156.26552795031,0.2822981366459627,0.2794192546583851,2021,16550,NIFTY2172216550CE,1.3,0.05,-1.25,-17294.254658385093,51862.010869565216,0.5762445652173913,NIFTY,7,9000000,1000000,0.5762445652173913
2021-07-16,15961.3,15578.6,382.6999999999989,15856.8,40%,16009.88,15703.72,low,16000,2021-07-29,2,NIFTY21JUL16000CE,CE,2021-07-27 13:12:00,5.2,2021-07-29 15:30:00,0.1,Expiry Closing,5.1000000000000005,0.053,5.047000000000001,13921.875,71001.56250000001,70263.70312500001,0.286875,0.28389375,2021,16450,NIFTY21JUL16450CE,1.65,0.05,-1.6,-22275.0,47988.703125000015,0.5332078125000002,NIFTY,7,9000000,1000000,0.5332078125000002
2021-07-23,15899.5,15514.65,384.8500000000004,15800.6,40%,15954.54,15646.66,high,15650,2021-08-05,2,NIFTY2180515650PE,PE,2021-08-03 09:58:00,9.95,2021-08-05 15:30:00,0.15,Expiry Closing,9.8,0.1009999999999999,9.698999999999998,14233.226837060703,139485.6230031949,138048.06709265173,0.5635782747603832,0.557769968051118,2021,15200,NIFTY2180515200PE,3.3,0.05,-3.25,-46257.987220447285,91790.07987220446,1.0198897763578274,NIFTY,8,9000000,1000000,1.0198897763578274
