,Stock Name,Trade Type,Entry Date,Entry Price,Exit Date,Exit Price,Points Captured,Qty,PnL,ROI%,Pct Change on Stock,Trade Year,Trade Number
42,JINDALSTEL,LONG,2023-05-02,521.35,2023-06-01,585.2,63.85000000000002,2308.9355806972985,147425.53682752256,14.742553682752257,12.247050925481926,2022,5L
43,JINDALSTEL,LONG,2023-06-01,585.2,2023-07-03,674.15,88.94999999999993,2308.9355806972985,205379.81990302456,20.537981990302455,15.199931647300055,2022,5L
44,JINDALSTEL,LONG,2023-07-03,674.15,2023-08-01,688.25,14.100000000000023,2308.9355806972985,32555.99168783196,3.2555991687831956,2.0915226581621336,2022,5L
45,JINDALSTEL,LONG,2023-08-01,688.25,2023-09-01,705.9,17.649999999999977,2308.9355806972985,40752.71299930727,4.075271299930726,2.5644751180530294,2022,5L
46,JINDALSTEL,LONG,2023-09-01,705.9,2023-10-03,636.4,-69.5,2308.9355806972985,-160471.02285846224,-16.047102285846222,-9.845587193653492,2022,5L
47,JINDALSTEL,LONG,2023-10-03,636.4,2023-11-01,676.3,39.89999999999998,2308.9355806972985,92126.52966982216,9.212652966982217,6.269641734758011,2022,5L
48,JINDALSTEL,LONG,2023-11-01,676.3,2023-12-01,753.55,77.25,2308.9355806972985,178365.27360886632,17.83652736088663,11.422445660209966,2022,5L
49,JINDALSTEL,LONG,2023-12-01,753.55,2024-01-01,762.7,9.150000000000091,2308.9355806972985,21126.760563380492,2.1126760563380493,1.2142525379868743,2022,5L
50,JINDALSTEL,LONG,2024-01-01,762.7,2024-02-01,780.2,17.5,2308.9355806972985,40406.372662202724,4.040637266220273,2.294480136357677,2022,5L
51,JINDALSTEL,LONG,2024-02-01,780.2,2024-03-01,853.2,73.0,2308.9355806972985,168552.2973909028,16.85522973909028,9.356575237118687,2022,5L
52,JINDALSTEL,LONG,2024-03-01,853.2,2024-04-01,933.5,80.29999999999995,2308.9355806972985,185407.52712999296,18.540752712999296,9.411626816690102,2022,5L
53,JINDALSTEL,LONG,2024-04-01,933.5,2024-05-02,932.75,-0.75,2308.9355806972985,-1731.701685522974,-0.17317016855229742,-0.08034279592929834,2022,5L
