,Unnamed: 0,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Cumulative ROI%,Running Max ROI%,Drawdown,Max High,Strat Entry,High Entry Ratio
610,624,2022-12-02,18778.55,18529.1,249.4500000000008,18662.4,40%,18762.18,18562.620000000003,low,18750,2022-12-15,6,NIFTY22121518750CE,CE,2022-12-09 10:35:00,46.75,2022-12-15 15:30:00,0.1,Expiry Closing,46.65,0.4685,46.1815,533.3333333333334,24880.0,24630.13333333333,2.488,2.463013333333333,2022,19100,NIFTY22121519100CE,4.35,0.05,-4.3,-2293.333333333333,22336.800000000003,2.233680000000001,NIFTY,12,296.3300096322208,296.3300096322208,0.0,48.4,46.75,1.0352941176470587
611,258,2022-12-02,43634.0,42938.05,695.9499999999971,43765.3,50%,44113.275,43417.325,low,44100,2022-12-15,6,BANKNIFTY22121544100CE,CE,2022-12-09 14:20:00,51.95,2022-12-09 15:11:00,71.55,SL Hit,-19.599999999999994,1.235,-20.835,132.27513227513228,-2592.592592592592,-2755.9523809523807,-0.2592592592592592,-0.275595238095238,2022,45400,BANKNIFTY22121545400CE,7.7,7.15,-0.5499999999999998,-72.75132275132273,-2828.7037037037035,-0.2828703703703703,BANKNIFTY,12,296.0471392618505,296.3300096322208,-0.2828703703703468,73.05,51.95,1.406159769008662
612,763,2022-11-30,19482.6,19165.55,317.0499999999993,19247.2,40%,19374.02,19120.38,high,19100,2022-12-13,0,FINNIFTY22121319100PE,PE,2022-12-13 09:23:00,1.0,2022-12-13 15:30:00,0.1,Expiry Closing,0.9,0.011,0.889,523.5602094240837,471.2041884816754,465.4450261780104,0.0471204188481675,0.046544502617801,2022,18700,FINNIFTY22121318700PE,0.4,0.05,-0.35,-183.24607329842928,282.1989528795812,0.0282198952879581,FINNIFTY,12,296.07535915713845,296.3300096322208,-0.2546504750823715,1.05,1.0,1.05
613,257,2022-12-02,43634.0,42938.05,695.9499999999971,43765.3,50%,44113.275,43417.325,high,43400,2022-12-15,1,BANKNIFTY22121543400PE,PE,2022-12-14 11:18:00,24.35,2022-12-15 15:30:00,0.4,Friday Closing,23.950000000000003,0.2475,23.702500000000004,134.40860215053763,3219.0860215053767,3185.8198924731187,0.3219086021505377,0.3185819892473118,2022,42100,BANKNIFTY22121542100PE,6.45,0.1,-6.3500000000000005,-853.494623655914,2332.3252688172047,0.2332325268817204,BANKNIFTY,12,296.30859168402014,296.3300096322208,-0.0214179482006784,24.95,24.35,1.0246406570841888
614,764,2022-12-07,19429.45,19140.3,289.15000000000146,19465.9,40%,19581.56,19350.24,low,19600,2022-12-20,5,FINNIFTY22122019600CE,CE,2022-12-15 13:21:00,23.85,2022-12-20 15:30:00,0.05,Expiry Closing,23.8,0.239,23.561,510.2040816326531,12142.857142857143,12020.91836734694,1.2142857142857144,1.202091836734694,2022,20000,FINNIFTY22122020000CE,5.45,0.05,-5.4,-2755.1020408163267,9265.816326530614,0.9265816326530614,FINNIFTY,12,297.2351733166732,297.2351733166732,0.0,24.95,23.85,1.0461215932914045
615,625,2022-12-09,18695.85,18347.05,348.7999999999993,18319.1,40%,18458.62,18179.58,high,18200,2022-12-22,1,NIFTY22122218200PE,PE,2022-12-21 09:16:00,7.45,2022-12-21 10:30:00,18.6,SL Hit,-11.150000000000002,0.2605,-11.410500000000004,549.4505494505495,-6126.373626373628,-6269.505494505497,-0.6126373626373628,-0.6269505494505497,2022,17850,NIFTY22122217850PE,2.3,3.5,1.2000000000000002,659.3406593406595,-5610.164835164837,-0.5610164835164837,NIFTY,12,296.6741568331567,297.2351733166732,-0.5610164835164824,19.95,7.45,2.6778523489932886
616,765,2022-12-14,19515.2,19031.6,483.6000000000022,19283.4,40%,19476.840000000004,19089.96,low,19500,2022-12-27,6,FINNIFTY22DEC19500CE,CE,2022-12-21 12:32:00,34.6,2022-12-27 15:30:00,0.05,Expiry Closing,34.550000000000004,0.3465,34.203500000000005,512.8205128205128,17717.94871794872,17540.256410256414,1.771794871794872,1.7540256410256414,2022,19900,FINNIFTY22DEC19900CE,9.5,0.05,-9.45,-4846.153846153846,12694.102564102568,1.2694102564102567,FINNIFTY,12,297.9435670895669,297.9435670895669,0.0,40.0,34.6,1.1560693641618496
617,259,2022-12-09,44151.5,43365.55,785.9499999999971,43261.75,50%,43654.725,42868.775,low,43700,2022-12-22,1,BANKNIFTY22122243700CE,CE,2022-12-21 13:52:00,36.15,2022-12-22 15:30:00,0.3,Expiry Closing,35.85,0.3645,35.4855,133.48588863463002,4785.469107551487,4736.813501144164,0.4785469107551486,0.4736813501144163,2022,45000,BANKNIFTY22122245000CE,11.8,0.05,-11.75,-1568.4591914569028,3168.354309687261,0.3168354309687261,BANKNIFTY,12,298.2604025205357,298.2604025205357,0.0,39.3,36.15,1.0871369294605808
618,626,2022-12-09,18695.85,18347.05,348.7999999999993,18319.1,40%,18458.62,18179.58,low,18450,2022-12-22,1,NIFTY22122218450CE,CE,2022-12-21 13:57:00,17.9,2022-12-22 15:30:00,0.05,Expiry Closing,17.849999999999998,0.1795,17.670499999999997,542.0054200542005,9674.796747967475,9577.506775067748,0.9674796747967478,0.9577506775067748,2022,18800,NIFTY22122218800CE,3.3,0.05,-3.25,-1761.5176151761516,7815.9891598915965,0.7815989159891596,NIFTY,12,299.04200143652486,299.04200143652486,0.0,25.7,17.9,1.4357541899441342
619,628,2022-12-16,18472.5,18068.95,403.5499999999993,17977.65,40%,18139.07,17816.230000000003,low,18150,2022-12-29,6,NIFTY22DEC18150CE,CE,2022-12-23 14:59:00,33.6,2022-12-29 15:30:00,43.85,Expiry Closing,-10.25,0.7745000000000001,-11.0245,550.9641873278237,-5647.382920110193,-6074.104683195592,-0.5647382920110193,-0.6074104683195592,2022,18500,NIFTY22DEC18500CE,7.2,0.05,-7.15,-3939.39393939394,-10013.498622589532,-1.0013498622589532,NIFTY,12,298.0406515742659,299.04200143652486,-1.0013498622589625,88.8,33.6,2.642857142857143
620,260,2022-12-16,43614.65,42233.9,1380.75,41951.35,50%,42641.725,41260.975,high,41300,2022-12-29,3,BANKNIFTY22DEC41300PE,PE,2022-12-26 14:33:00,39.65,2022-12-29 15:30:00,0.05,Friday Closing,39.6,0.3969999999999999,39.203,141.24293785310735,5593.220338983051,5537.146892655368,0.5593220338983051,0.5537146892655368,2022,40100,BANKNIFTY22DEC40100PE,14.25,0.05,-14.2,-2005.649717514124,3531.497175141244,0.3531497175141244,BANKNIFTY,12,298.39380129178,299.04200143652486,-0.6482001447448624,69.75,39.65,1.759142496847415
621,627,2022-12-16,18472.5,18068.95,403.5499999999993,17977.65,40%,18139.07,17816.230000000003,high,17800,2022-12-29,2,NIFTY22DEC17800PE,PE,2022-12-27 14:54:00,13.35,2022-12-29 09:15:00,4.75,SL Hit,8.6,0.181,8.419,561.7977528089888,4831.460674157303,4729.775280898877,0.4831460674157303,0.4729775280898877,2022,17450,NIFTY22DEC17450PE,3.6,1.05,-2.55,-1432.584269662921,3297.191011235956,0.3297191011235955,NIFTY,12,298.7235203929036,299.04200143652486,-0.3184810436212615,16.8,13.35,1.258426966292135
622,629,2022-12-23,18210.85,17775.55,435.2999999999993,18259.1,40%,18433.22,18084.98,low,18450,2023-01-05,6,NIFTY2310518450CE,CE,2022-12-30 15:04:00,18.05,2023-01-02 15:20:00,17.7,SL Hit,0.3500000000000014,0.3575,-0.0074999999999985,542.0054200542005,189.70189701897093,-4.065040650405691,0.018970189701897,-0.0004065040650405,2022,18800,NIFTY2310518800CE,2.8,1.6,-1.1999999999999995,-650.4065040650403,-654.4715447154459,-0.0654471544715445,NIFTY,12,298.65807323843205,299.04200143652486,-0.3839281980928035,22.5,18.05,1.2465373961218835
623,766,2022-12-28,19219.1,18797.7,421.3999999999978,19172.6,40%,19341.16,19004.04,low,19350,2023-01-10,6,FINNIFTY2311019350CE,CE,2023-01-04 14:45:00,34.25,2023-01-10 15:30:00,0.05,Expiry Closing,34.2,0.3429999999999999,33.857,516.795865633075,17674.418604651164,17497.157622739018,1.7674418604651163,1.749715762273902,2023,19750,FINNIFTY2311019750CE,7.05,0.05,-7.0,-3617.571059431525,13879.586563307494,1.387958656330749,FINNIFTY,1,300.0460318947628,300.0460318947628,0.0,40.9,34.25,1.1941605839416058
624,261,2022-12-23,43361.45,41571.95,1789.5,43401.7,50%,44296.45,42506.95,low,44300,2023-01-05,0,BANKNIFTY2310544300CE,CE,2023-01-05 13:19:00,4.8,2023-01-05 15:30:00,0.05,Expiry Closing,4.75,0.0484999999999999,4.7015,131.67795334838226,625.4702784048158,619.0838976674193,0.0625470278404815,0.0619083897667419,2023,45600,BANKNIFTY2310545600CE,3.2,0.05,-3.1500000000000004,-414.78555304740416,204.2983446200151,0.0204298344620015,BANKNIFTY,1,300.0664617292248,300.0664617292248,0.0,6.8,4.8,1.4166666666666667
625,630,2022-12-30,18264.6,17892.6,372.0,18008.05,40%,18156.85,17859.25,low,18150,2023-01-12,6,NIFTY2311218150CE,CE,2023-01-06 12:51:00,28.75,2023-01-12 15:30:00,0.05,Expiry Closing,28.7,0.288,28.412,550.9641873278237,15812.67217630854,15653.994490358124,1.581267217630854,1.5653994490358127,2023,18500,NIFTY2311218500CE,4.1,0.05,-4.05,-2231.404958677685,13422.58953168044,1.342258953168044,NIFTY,1,301.4087206823928,301.4087206823928,0.0,96.85,28.75,3.368695652173913
626,262,2022-12-30,43577.35,42300.6,1276.75,42649.7,50%,43288.075,42011.325,low,43300,2023-01-12,6,BANKNIFTY2311243300CE,CE,2023-01-06 13:21:00,42.45,2023-01-12 15:30:00,0.05,Expiry Closing,42.400000000000006,0.425,41.97500000000001,134.71901462663587,5712.086220169362,5654.830638953042,0.5712086220169362,0.5654830638953042,2023,44600,BANKNIFTY2311244600CE,9.1,0.05,-9.05,-1219.2070823710546,4435.623556581987,0.4435623556581987,BANKNIFTY,1,301.852283038051,301.852283038051,0.0,94.1,42.45,2.216725559481743
627,631,2023-01-06,18141.0,17762.25,378.75,17867.5,40%,18019.0,17716.0,high,17700,2023-01-19,3,NIFTY2311917700PE,PE,2023-01-16 09:15:00,16.2,2023-01-19 15:30:00,0.05,Friday Closing,16.15,0.1625,15.9875,564.9717514124294,9124.293785310734,9032.485875706216,0.9124293785310734,0.9032485875706217,2023,17350,NIFTY2311917350PE,3.65,0.05,-3.6,-2033.898305084746,6998.58757062147,0.6998587570621471,NIFTY,1,302.5521417951132,302.5521417951132,0.0,39.6,16.2,2.4444444444444446
628,263,2023-01-06,42711.15,41731.0,980.1500000000016,42171.25,50%,42661.325,41681.175,high,41700,2023-01-19,3,BANKNIFTY2311941700PE,PE,2023-01-16 09:15:00,58.2,2023-01-19 15:30:00,0.05,Friday Closing,58.150000000000006,0.5825,57.5675,139.8880895283773,8134.49240607514,8053.00759392486,0.813449240607514,0.8053007593924859,2023,40400,BANKNIFTY2311940400PE,11.5,0.05,-11.45,-1601.71862509992,6451.28896882494,0.645128896882494,BANKNIFTY,1,303.19727069199564,303.19727069199564,0.0,165.8,58.2,2.8487972508591066
629,767,2023-01-11,18793.1,18348.15,444.9499999999971,18617.1,40%,18795.08,18439.12,high,18450,2023-01-24,5,FINNIFTY2312418450PE,PE,2023-01-19 11:03:00,31.0,2023-01-24 15:30:00,0.05,Expiry Closing,30.95,0.3105,30.6395,542.0054200542005,16775.067750677506,16606.775067750677,1.6775067750677506,1.6606775067750676,2023,18100,FINNIFTY2312418100PE,8.95,0.05,-8.899999999999999,-4823.848238482384,11782.926829268294,1.1782926829268294,FINNIFTY,1,304.3755633749225,304.3755633749225,0.0,38.75,31.0,1.25
630,264,2023-01-13,42712.3,41863.0,849.3000000000029,42516.05,50%,42940.7,42091.4,high,42100,2023-01-25,2,BANKNIFTY23JAN42100PE,PE,2023-01-23 09:35:00,35.35,2023-01-25 11:22:00,301.15,SL Hit,-265.79999999999995,3.365,-269.165,138.55898653998415,-36828.97862232778,-37295.22961203483,-3.6828978622327777,-3.7295229612034833,2023,40800,BANKNIFTY23JAN40800PE,6.75,4.35,-2.4000000000000004,-332.541567695962,-37627.77117973079,-3.76277711797308,BANKNIFTY,1,300.6127862569494,304.3755633749225,-3.762777117973087,327.5,35.35,9.264497878359265
631,768,2023-01-18,19002.65,18560.75,441.9000000000015,18869.1,40%,19045.86,18692.34,low,19050,2023-01-31,6,FINNIFTY23JAN19050CE,CE,2023-01-25 10:08:00,17.9,2023-01-31 15:30:00,0.05,Expiry Closing,17.849999999999998,0.1795,17.670499999999997,524.9343832020998,9370.07874015748,9275.853018372702,0.937007874015748,0.9275853018372702,2023,19450,FINNIFTY23JAN19450CE,5.4,0.05,-5.3500000000000005,-2808.398950131234,6467.454068241468,0.6467454068241468,FINNIFTY,1,301.25953166377354,304.3755633749225,-3.116031711148935,21.15,17.9,1.181564245810056
632,265,2023-01-13,42712.3,41863.0,849.3000000000029,42516.05,50%,42940.7,42091.4,low,42900,2023-01-25,0,BANKNIFTY23JAN42900CE,CE,2023-01-25 10:10:00,9.65,2023-01-25 15:30:00,0.5,Expiry Closing,9.15,0.1015,9.0485,135.97513597513597,1244.1724941724942,1230.371017871018,0.1244172494172494,0.1230371017871018,2023,44200,BANKNIFTY23JAN44200CE,4.2,0.05,-4.15,-564.2968142968143,666.0742035742037,0.0666074203574203,BANKNIFTY,1,301.32613908413094,304.3755633749225,-3.049424290791535,11.55,9.65,1.1968911917098446
633,632,2023-01-13,18183.2,17774.55,408.6500000000015,18115.6,40%,18279.06,17952.14,low,18300,2023-01-25,0,NIFTY23JAN18300CE,CE,2023-01-25 10:13:00,2.2,2023-01-25 15:30:00,0.1,Expiry Closing,2.1,0.023,2.077,546.448087431694,1147.5409836065576,1134.9726775956285,0.1147540983606557,0.1134972677595628,2023,18650,NIFTY23JAN18650CE,1.7,0.05,-1.65,-901.6393442622953,233.33333333333337,0.0233333333333333,NIFTY,1,301.34947241746426,304.3755633749225,-3.026090957458223,3.05,2.2,1.3863636363636362
634,633,2023-01-20,18200.75,17846.6,354.15000000000146,17877.2,40%,18018.86,17735.54,low,18000,2023-02-02,6,NIFTY2320218000CE,CE,2023-01-27 09:30:00,102.6,2023-02-02 15:30:00,0.05,Expiry Closing,102.55,1.0265,101.5235,555.5555555555554,56972.222222222204,56401.94444444443,5.69722222222222,5.640194444444443,2023,18350,NIFTY2320218350CE,26.95,0.05,-26.9,-14944.44444444444,41457.49999999999,4.145749999999999,NIFTY,1,305.4952224174643,305.4952224174643,0.0,113.1,102.6,1.1023391812865497
635,266,2023-01-20,43077.0,41541.25,1535.75,41382.35,50%,42150.225,40614.475,low,42200,2023-02-02,6,BANKNIFTY2320242200CE,CE,2023-01-27 10:21:00,113.0,2023-02-02 15:30:00,0.05,Expiry Closing,112.95,1.1305,111.8195,138.2306477093207,15613.151658767772,15456.881911532386,1.5613151658767772,1.5456881911532383,2023,43500,BANKNIFTY2320243500CE,22.0,0.05,-21.95,-3034.162717219589,12422.719194312796,1.2422719194312797,BANKNIFTY,1,306.7374943368956,306.7374943368956,0.0,237.05,113.0,2.097787610619469
636,769,2023-01-25,18873.9,17709.0,1164.9000000000017,18294.9,40%,18760.86,17828.940000000002,low,18750,2023-02-07,6,FINNIFTY2320718750CE,CE,2023-02-01 14:48:00,30.75,2023-02-07 15:30:00,0.05,Expiry Closing,30.7,0.308,30.392,533.3333333333334,16373.333333333334,16209.066666666668,1.6373333333333335,1.6209066666666667,2023,19100,FINNIFTY2320719100CE,14.2,0.05,-14.15,-7546.666666666667,8662.400000000001,0.8662400000000001,FINNIFTY,2,307.6037343368956,307.6037343368956,0.0,46.25,30.75,1.5040650406504066
637,634,2023-02-03,17915.55,17584.35,331.2000000000007,17847.55,40%,17980.03,17715.07,high,17700,2023-02-16,1,NIFTY2321617700PE,PE,2023-02-15 15:00:00,3.7,2023-02-16 15:30:00,0.1,Friday Closing,3.6,0.038,3.5620000000000003,564.9717514124294,2033.898305084746,2012.4293785310736,0.2033898305084746,0.2012429378531073,2023,17350,NIFTY2321617350PE,1.6,0.05,-1.55,-875.7062146892656,1136.7231638418082,0.1136723163841808,NIFTY,2,307.71740665327974,307.71740665327974,0.0,4.6,3.7,1.243243243243243
638,770,2023-02-08,18619.5,18343.3,276.2000000000007,18595.1,40%,18705.58,18484.62,high,18500,2023-02-21,5,FINNIFTY2322118500PE,PE,2023-02-16 09:15:00,37.7,2023-02-17 13:15:00,182.65,SL Hit,-144.95,2.2035000000000005,-147.15349999999998,540.5405405405405,-78351.35135135135,-79542.43243243241,-7.835135135135134,-7.954243243243241,2023,18150,FINNIFTY2322118150PE,10.5,24.65,14.15,7648.648648648648,-71893.78378378376,-7.189378378378375,FINNIFTY,2,300.5280282749014,307.71740665327974,-7.189378378378365,182.65,37.7,4.844827586206896
639,771,2023-02-08,18619.5,18343.3,276.2000000000007,18595.1,40%,18705.58,18484.62,low,18700,2023-02-21,4,FINNIFTY2322118700CE,CE,2023-02-17 09:25:00,19.8,2023-02-21 15:30:00,0.05,Expiry Closing,19.75,0.1985,19.5515,534.7593582887699,10561.497326203204,10455.347593582886,1.0561497326203204,1.0455347593582889,2023,19050,FINNIFTY2322119050CE,2.25,0.1,-2.15,-1149.7326203208554,9305.61497326203,0.9305614973262032,FINNIFTY,2,301.4585897722276,307.71740665327974,-6.258816881052155,26.4,19.8,1.3333333333333333
640,267,2023-02-10,41974.4,41162.15,812.25,41514.0,50%,41920.125,41107.875,low,41900,2023-02-23,6,BANKNIFTY23FEB41900CE,CE,2023-02-17 12:55:00,90.95,2023-02-23 15:30:00,0.1,Expiry Closing,90.85,0.9105,89.93950000000001,139.22036595067624,12648.170246618936,12521.410103420849,1.2648170246618935,1.2521410103420847,2023,43200,BANKNIFTY23FEB43200CE,10.25,0.05,-10.2,-1420.0477326968976,11101.36237072395,1.1101362370723948,BANKNIFTY,2,302.56872600929995,307.71740665327974,-5.148680643979787,95.2,90.95,1.0467289719626167
641,635,2023-02-10,18134.0,17720.25,413.75,17974.85,40%,18140.35,17809.35,low,18150,2023-02-23,2,NIFTY23FEB18150CE,CE,2023-02-21 14:55:00,5.35,2023-02-23 15:30:00,0.05,Expiry Closing,5.3,0.0539999999999999,5.246,550.9641873278237,2920.110192837465,2890.3581267217637,0.2920110192837465,0.2890358126721763,2023,18500,NIFTY23FEB18500CE,1.55,0.05,-1.5,-826.4462809917354,2063.911845730028,0.2063911845730027,NIFTY,2,302.775117193873,307.71740665327974,-4.942289459406766,5.6,5.35,1.0467289719626167
642,772,2023-02-15,18736.1,18209.1,527.0,18186.05,40%,18396.85,17975.25,low,18400,2023-02-28,6,FINNIFTY23FEB18400CE,CE,2023-02-22 13:28:00,29.75,2023-02-28 15:30:00,0.05,Expiry Closing,29.7,0.298,29.402,543.4782608695651,16141.304347826084,15979.347826086954,1.6141304347826084,1.5979347826086954,2023,18750,FINNIFTY23FEB18750CE,9.2,0.05,-9.15,-4972.826086956521,11006.521739130432,1.1006521739130433,FINNIFTY,2,303.875769367786,307.71740665327974,-3.841637285493732,33.55,29.75,1.1277310924369748
643,636,2023-02-17,18033.7,17456.7,577.0,17591.35,40%,17822.149999999998,17360.55,low,17800,2023-03-02,3,NIFTY2330217800CE,CE,2023-02-27 09:21:00,7.3,2023-03-02 15:30:00,0.05,Expiry Closing,7.25,0.0735,7.1765,561.7977528089888,4073.0337078651687,4031.741573033708,0.4073033707865168,0.4031741573033707,2023,18150,NIFTY2330218150CE,2.55,0.05,-2.5,-1404.494382022472,2627.2471910112363,0.2627247191011236,NIFTY,2,304.13849408688714,307.71740665327974,-3.578912566392603,11.25,7.3,1.5410958904109588
644,268,2023-02-24,40771.3,39750.0,1021.3000000000028,40671.4,50%,41182.05,40160.75,high,40200,2023-03-09,6,BANKNIFTY2330940200PE,PE,2023-03-03 10:46:00,46.25,2023-03-09 15:30:00,0.1,Friday Closing,46.15,0.4635,45.6865,145.10779436152566,6696.724709784409,6629.467247097842,0.669672470978441,0.6629467247097842,2023,39000,BANKNIFTY2330939000PE,11.15,0.05,-11.1,-1610.6965174129348,5018.770729684908,0.5018770729684908,BANKNIFTY,3,304.64037115985565,307.71740665327974,-3.0770354934240918,51.25,46.25,1.1081081081081081
645,773,2023-02-22,18203.3,17764.9,438.3999999999978,18083.5,40%,18258.86,17908.14,high,17900,2023-03-06,3,FINNIFTY2330617900PE,PE,2023-03-03 10:47:00,3.75,2023-03-06 15:30:00,0.05,Expiry Closing,3.7,0.038,3.662,558.659217877095,2067.0391061452515,2045.8100558659216,0.2067039106145251,0.2045810055865922,2023,17550,FINNIFTY2330617550PE,1.55,0.05,-1.5,-837.9888268156425,1207.8212290502793,0.1207821229050279,FINNIFTY,3,304.7611532827607,307.71740665327974,-2.9562533705190503,4.6,3.75,1.2266666666666666
646,637,2023-02-24,17599.75,17255.9,343.84999999999854,17451.25,40%,17588.79,17313.71,high,17300,2023-03-09,6,NIFTY2330917300PE,PE,2023-03-03 13:34:00,13.45,2023-03-09 15:30:00,0.1,Friday Closing,13.35,0.1354999999999999,13.2145,578.0346820809248,7716.763005780345,7638.43930635838,0.7716763005780345,0.7638439306358381,2023,16950,NIFTY2330916950PE,3.75,0.05,-3.7,-2138.7283236994217,5499.710982658959,0.5499710982658959,NIFTY,3,305.31112438102656,307.71740665327974,-2.406282272253179,14.8,13.45,1.1003717472118961
647,774,2023-03-01,18466.15,17923.9,542.25,18316.0,40%,18532.9,18099.1,low,18550,2023-03-14,4,FINNIFTY2331418550CE,CE,2023-03-10 09:15:00,3.65,2023-03-14 15:30:00,0.1,Expiry Closing,3.55,0.0375,3.5125,539.0835579514825,1913.7466307277627,1893.5309973045823,0.1913746630727762,0.1893530997304582,2023,18900,FINNIFTY2331418900CE,1.0,0.05,-0.95,-512.1293800539083,1381.401617250674,0.1381401617250673,FINNIFTY,3,305.4492645427516,307.71740665327974,-2.268142110528117,6.8,3.65,1.8630136986301369
648,269,2023-03-03,41667.8,40630.7,1037.1000000000058,40805.25,50%,41323.8,40286.7,low,41300,2023-03-16,3,BANKNIFTY2331641300CE,CE,2023-03-13 11:31:00,25.85,2023-03-16 15:30:00,0.05,Expiry Closing,25.8,0.259,25.541,141.24293785310735,3644.06779661017,3607.485875706215,0.364406779661017,0.3607485875706214,2023,42500,BANKNIFTY2331642500CE,6.75,0.05,-6.7,-946.3276836158192,2661.1581920903955,0.2661158192090395,BANKNIFTY,3,305.7153803619607,307.71740665327974,-2.002026291319055,27.6,25.85,1.067698259187621
649,638,2023-03-03,17798.35,17430.5,367.84999999999854,17443.8,40%,17590.94,17296.66,low,17600,2023-03-16,3,NIFTY2331617600CE,CE,2023-03-13 12:43:00,13.25,2023-03-16 15:30:00,0.05,Expiry Closing,13.2,0.133,13.067,568.1818181818181,7499.999999999999,7424.431818181818,0.7499999999999999,0.7424431818181818,2023,17950,NIFTY2331617950CE,3.35,0.05,-3.3000000000000003,-1875.0,5549.431818181818,0.5549431818181818,NIFTY,3,306.2703235437789,307.71740665327974,-1.447083109500852,14.9,13.25,1.1245283018867924
650,775,2023-03-08,18443.5,17456.95,986.5499999999992,17693.45,40%,18088.07,17298.83,low,18100,2023-03-21,5,FINNIFTY2332118100CE,CE,2023-03-16 09:45:00,9.8,2023-03-21 15:30:00,0.05,Expiry Closing,9.75,0.0985,9.6515,552.4861878453039,5386.740331491713,5332.320441988951,0.5386740331491713,0.5332320441988951,2023,18450,FINNIFTY2332118450CE,4.1,0.05,-4.05,-2237.5690607734805,3094.7513812154702,0.309475138121547,FINNIFTY,3,306.57979868190046,307.71740665327974,-1.137607971379282,15.7,9.8,1.6020408163265305
651,639,2023-03-10,17529.05,16850.4,678.6499999999978,17111.8,40%,17383.26,16840.34,low,17400,2023-03-23,3,NIFTY2332317400CE,CE,2023-03-20 12:58:00,6.15,2023-03-23 15:30:00,0.05,Expiry Closing,6.1000000000000005,0.062,6.038,574.7126436781609,3505.747126436782,3470.114942528736,0.3505747126436782,0.3470114942528736,2023,17750,NIFTY2332317750CE,2.3,0.05,-2.25,-1293.103448275862,2177.011494252873,0.2177011494252873,NIFTY,3,306.7974998313257,307.71740665327974,-0.9199068219539868,11.45,6.15,1.8617886178861787
652,776,2023-03-15,17830.0,17262.9,567.0999999999985,17869.4,40%,18096.24,17642.56,low,18100,2023-03-28,4,FINNIFTY23MAR18100CE,CE,2023-03-24 09:23:00,12.55,2023-03-28 15:30:00,0.05,Expiry Closing,12.5,0.126,12.374,552.4861878453039,6906.077348066299,6836.464088397791,0.69060773480663,0.6836464088397791,2023,18450,FINNIFTY23MAR18450CE,1.9,0.05,-1.85,-1022.0994475138124,5814.364640883979,0.5814364640883979,FINNIFTY,3,307.3789362954141,307.71740665327974,-0.3384703578656172,16.55,12.55,1.3187250996015936
653,640,2023-03-17,17207.15,16830.75,376.4000000000015,17076.2,40%,17226.760000000002,16925.64,low,17250,2023-03-29,5,NIFTY23MAR17250CE,CE,2023-03-24 15:20:00,17.85,2023-03-29 15:30:00,0.1,Expiry Closing,17.75,0.1795,17.5705,579.7101449275362,10289.855072463768,10185.797101449276,1.028985507246377,1.0185797101449277,2023,17600,NIFTY23MAR17600CE,2.55,0.05,-2.5,-1449.2753623188405,8736.521739130436,0.8736521739130436,NIFTY,3,308.2525884693272,308.2525884693272,0.0,29.8,17.85,1.6694677871148458
654,777,2023-03-22,17966.75,17556.05,410.7000000000007,17702.95,40%,17867.23,17538.670000000002,high,17550,2023-04-03,3,FINNIFTY2340317550PE,PE,2023-03-31 09:15:00,7.0,2023-04-03 15:30:00,0.05,Expiry Closing,6.95,0.0705,6.8795,569.8005698005697,3960.11396011396,3919.94301994302,0.3960113960113959,0.3919943019943019,2023,17200,FINNIFTY2340317200PE,1.8,0.05,-1.75,-997.150997150997,2922.792022792023,0.2922792022792023,FINNIFTY,3,308.5448676716064,308.5448676716064,0.0,14.0,7.0,2.0
655,641,2023-03-24,17125.9,16914.2,211.7000000000008,17210.35,40%,17295.03,17125.67,high,17150,2023-04-06,6,NIFTY2340617150PE,PE,2023-03-31 12:31:00,45.75,2023-04-06 15:30:00,0.05,Friday Closing,45.7,0.4579999999999999,45.242,583.0903790087464,26647.23032069971,26380.1749271137,2.66472303206997,2.6380174927113704,2023,16800,NIFTY2340616800PE,8.95,0.05,-8.899999999999999,-5189.504373177841,21190.67055393586,2.119067055393586,NIFTY,3,310.663934727,310.663934727,0.0,50.3,45.75,1.0994535519125683
656,270,2023-03-24,40051.9,39274.7,777.2000000000044,40231.25,50%,40619.850000000006,39842.65,high,39800,2023-04-06,6,BANKNIFTY2340639800PE,PE,2023-03-31 13:57:00,88.95,2023-04-06 15:30:00,0.05,Friday Closing,88.9,0.89,88.01,146.56616415410386,13029.731993299834,12899.28810720268,1.3029731993299831,1.2899288107202682,2023,38600,BANKNIFTY2340638600PE,18.5,0.05,-18.45,-2704.145728643216,10195.142378559463,1.0195142378559463,BANKNIFTY,3,311.6834489648559,311.6834489648559,0.0,95.85,88.95,1.0775716694772344
