,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year,Slippage in pts,PnL w cs,ROI% w cs
237,2020-06-01,21613.25,19668.7,1944.5499999999993,21636.1,20%,22025.01,21247.19,low,22000,2020-06-18,10,BANKNIFTY2061822000CE,2020-06-08 12:47:00,415.5,2020-06-12 15:20:00,108.0,Friday Closing,307.5,272.4175834653424,83768.40691559279,8.376840691559279,2020,5.235,82342.30086615172,8.234230086615172
238,2020-06-08,21805.3,19529.3,2276.0,20457.15,20%,20912.350000000002,20001.95,high,20000,2020-06-25,7,BANKNIFTY20JUN20000PE,2020-06-18 14:26:00,235.9,2020-06-19 15:20:00,101.0,Friday Closing,134.9,286.91180092146504,38704.40194430564,3.870440194430564,2020,3.3689999999999998,37737.796087001225,3.7737796087001225
239,2020-06-08,21805.3,19529.3,2276.0,20457.15,20%,20912.350000000002,20001.95,low,20900,2020-06-25,10,BANKNIFTY20JUN20900CE,2020-06-15 10:34:00,400.05,2020-06-19 15:20:00,696.9,Friday Closing,-296.84999999999997,286.91180092146504,-85169.76810353689,-8.51697681035369,2020,10.9695,-88317.0471037449,-8.83170471037449
240,2020-06-15,21466.65,19510.35,1956.300000000003,21491.55,20%,21882.81,21100.289999999997,high,21100,2020-07-02,10,BANKNIFTY2070221100PE,2020-06-22 12:54:00,440.0,2020-06-26 15:20:00,319.05,Friday Closing,120.94999999999999,274.18782139953686,33163.01699827398,3.316301699827398,2020,7.5905,31081.7943399408,3.10817943399408
241,2020-06-15,21466.65,19510.35,1956.300000000003,21491.55,20%,21882.81,21100.289999999997,low,21900,2020-07-02,7,BANKNIFTY2070221900CE,2020-06-25 09:15:00,230.35,2020-06-25 10:34:00,395.25,SL Hit,-164.9,274.18782139953686,-45213.57174878363,-4.5213571748783625,2020,6.256,-46928.89075945913,-4.692889075945913
242,2020-06-22,22479.35,20928.7,1550.6499999999978,21291.55,20%,21601.68,20981.42,high,21000,2020-07-09,9,BANKNIFTY2070921000PE,2020-06-30 09:17:00,440.35,2020-07-03 15:20:00,125.0,Friday Closing,315.35,277.75617451975955,87590.40963480619,8.759040963480619,2020,5.6535,86020.11510215873,8.602011510215872
243,2020-06-29,22344.7,21026.6,1318.1000000000022,22270.95,20%,22534.57,22007.33,high,22000,2020-07-16,9,BANKNIFTY2071622000PE,2020-07-07 13:24:00,291.85,2020-07-10 15:20:00,224.95,Friday Closing,66.90000000000003,266.25757669216677,17812.631880705965,1.7812631880705965,2020,5.167999999999999,16436.612724360846,1.6436612724360846
244,2020-07-06,23078.9,22040.55,1038.3500000000022,22613.25,20%,22820.920000000002,22405.579999999998,low,22800,2020-07-23,10,BANKNIFTY2072322800CE,2020-07-13 10:15:00,447.75,2020-07-17 15:20:00,135.05,Friday Closing,312.7,262.91665717245405,82214.03869782639,8.22140386978264,2020,5.827999999999999,80681.76041982532,8.068176041982532
245,2020-07-13,22650.05,21028.0,1622.0499999999993,22307.3,20%,22631.71,21982.89,high,22000,2020-07-30,9,BANKNIFTY20JUL22000PE,2020-07-21 09:15:00,300.0,2020-07-24 15:20:00,161.85,Friday Closing,138.15,265.11474387043666,36625.601865700824,3.6625601865700825,2020,4.6185,35401.169421135215,3.5401169421135217
246,2020-07-20,23208.4,22199.5,1008.9000000000015,22664.6,20%,22866.379999999997,22462.82,low,22900,2020-08-06,10,BANKNIFTY2080622900CE,2020-07-27 09:16:00,415.55,2020-07-31 15:20:00,43.6,Friday Closing,371.95,262.3939600408985,97597.4334372122,9.75974334372122,2020,4.591500000000001,96392.65156968441,9.63926515696844
247,2020-07-27,22664.6,21378.35,1286.25,21543.8,20%,21801.05,21286.55,high,21300,2020-08-13,8,BANKNIFTY2081321300PE,2020-08-05 09:34:00,244.1,2020-08-07 15:20:00,155.0,Friday Closing,89.1,275.21610197673965,24521.7546861275,2.45217546861275,2020,3.991,23423.36722313833,2.342336722313833
248,2020-07-27,22664.6,21378.35,1286.25,21543.8,20%,21801.05,21286.55,low,21800,2020-08-13,10,BANKNIFTY2081321800CE,2020-08-03 09:15:00,358.2,2020-08-07 15:20:00,319.95,Friday Closing,38.25,275.21610197673965,10527.015900610291,1.0527015900610293,2020,6.7815,8660.637905055031,0.8660637905055031
249,2020-08-03,21933.45,21034.0,899.4500000000007,21824.9,20%,22004.79,21645.010000000002,high,21600,2020-08-20,10,BANKNIFTY2082021600PE,2020-08-10 09:27:00,309.6,2020-08-14 15:20:00,279.05,Friday Closing,30.55000000000001,272.6679054878506,8330.004512653839,0.8330004512653839,2020,5.886500000000001,6724.944886999607,0.6724944886999606
250,2020-08-03,21933.45,21034.0,899.4500000000007,21824.9,20%,22004.79,21645.010000000002,low,22000,2020-08-20,6,BANKNIFTY2082022000CE,2020-08-14 14:02:00,220.0,2020-08-14 15:20:00,190.0,Friday Closing,30.0,272.6679054878506,8180.037164635518,0.8180037164635517,2020,4.1,7062.098752135331,0.7062098752135331
251,2020-08-10,22438.15,21461.35,976.8000000000029,21906.95,20%,22102.31,21711.59,high,21700,2020-08-27,9,BANKNIFTY20AUG21700PE,2020-08-18 14:03:00,249.3,2020-08-21 15:20:00,85.85,Friday Closing,163.45000000000002,271.4648378382169,44370.92774465656,4.437092774465656,2020,3.3514999999999997,43461.11334064178,4.346111334064179
252,2020-08-10,22438.15,21461.35,976.8000000000029,21906.95,20%,22102.31,21711.59,low,22100,2020-08-27,10,BANKNIFTY20AUG22100CE,2020-08-17 09:32:00,293.9,2020-08-21 15:20:00,376.35,Friday Closing,-82.45000000000005,271.4648378382169,-22382.275879760997,-2.2382275879760996,2020,6.702500000000001,-24201.768955371645,-2.4201768955371645
253,2020-08-17,22418.8,21404.05,1014.75,22436.85,20%,22639.8,22233.899999999998,high,22200,2020-09-03,10,BANKNIFTY2090322200PE,2020-08-24 09:52:00,244.15,2020-08-28 15:20:00,21.0,Friday Closing,223.15,265.0200090106803,59139.215010733315,5.9139215010733315,2020,2.6515,58436.5144568415,5.8436514456841495
254,2020-08-24,24608.7,22436.1,2172.600000000002,25038.8,20%,25473.32,24604.28,low,25500,2020-09-10,10,BANKNIFTY2091025500CE,2020-08-31 10:18:00,227.25,2020-08-31 10:18:00,227.25,SL Hit,0.0,235.5405577286353,0.0,0.0,2020,4.545,-1070.5318348766473,-0.10705318348766474
255,2020-08-31,25228.5,22878.05,2350.4500000000007,23036.25,20%,23506.34,22566.16,low,23500,2020-09-17,8,BANKNIFTY2091723500CE,2020-09-09 09:15:00,142.05,2020-09-11 15:20:00,53.85,Friday Closing,88.20000000000002,255.25028566761137,22513.075195883328,2.2513075195883325,2020,1.959,22013.039886260478,2.201303988626048
256,2020-09-07,23107.45,22085.65,1021.7999999999993,22683.35,20%,22887.71,22478.989999999998,low,22900,2020-09-24,10,BANKNIFTY20SEP22900CE,2020-09-14 12:28:00,366.05,2020-09-18 15:20:00,85.0,Friday Closing,281.05,262.14942429801846,73677.09569895809,7.367709569895808,2020,4.5105,72494.67072066187,7.249467072066188
257,2020-09-14,22746.6,21791.2,955.3999999999978,21983.4,20%,22174.48,21792.320000000003,low,22200,2020-10-01,10,BANKNIFTY20100122200CE,2020-09-21 13:21:00,374.85,2020-09-25 15:20:00,24.7,Friday Closing,350.15000000000003,270.5813169012306,94744.0481129659,9.474404811296589,2020,3.9955000000000003,93662.94046128704,9.366294046128704
258,2020-09-21,22094.2,20407.45,1686.75,21152.05,20%,21489.399999999998,20814.7,high,20800,2020-10-08,10,BANKNIFTY20100820800PE,2020-09-28 11:05:00,204.6,2020-10-02 15:20:00,30.15,Friday Closing,174.45,279.2074231946914,48707.73497631391,4.870773497631391,2020,2.3475,48052.29555036437,4.805229555036437
259,2020-09-28,22292.55,21055.1,1237.4500000000007,22352.1,20%,22599.59,22104.609999999997,high,22100,2020-10-15,10,BANKNIFTY20101522100PE,2020-10-05 09:17:00,307.0,2020-10-09 15:20:00,36.8,Friday Closing,270.2,265.49154210319745,71735.81467628395,7.173581467628394,2020,3.438,70823.05475453315,7.082305475453316
260,2020-10-05,23903.05,22248.85,1654.2000000000007,23955.6,20%,24286.44,23624.76,low,24300,2020-10-22,10,BANKNIFTY20102224300CE,2020-10-12 13:26:00,315.0,2020-10-14 15:17:00,317.55,SL Hit,-2.5500000000000114,247.05144105105566,-629.9811746801947,-0.06299811746801948,2020,6.3255,-2192.705065048647,-0.2192705065048647
261,2020-10-12,24186.75,22971.45,1215.2999999999993,23902.9,20%,24145.960000000003,23659.84,high,23700,2020-10-29,10,BANKNIFTY20OCT23700PE,2020-10-19 10:03:00,350.0,2020-10-23 15:20:00,127.45,Friday Closing,222.55,248.4887741054818,55301.17667717498,5.530117667717498,2020,4.7745,54114.76702520836,5.411476702520837
262,2020-10-26,24809.65,23613.9,1195.75,24367.6,20%,24606.75,24128.449999999997,high,24100,2020-11-12,10,BANKNIFTY20111224100PE,2020-11-02 12:47:00,513.6,2020-11-06 15:20:00,27.0,Friday Closing,486.6,243.83553293303666,118650.37032521564,11.865037032521565,2020,5.406000000000001,117332.19543417965,11.733219543417967
263,2020-11-02,26850.5,24128.65,2721.8499999999985,27088.95,20%,27633.32,26544.58,high,26500,2020-11-19,9,BANKNIFTY20111926500PE,2020-11-10 09:15:00,146.5,2020-11-13 15:20:00,24.2,Friday Closing,122.3,217.1291759368762,26554.89821707996,2.655489821707996,2020,1.7069999999999999,26184.258713755713,2.6184258713755715
264,2020-11-09,29028.75,27088.95,1939.7999999999993,28792.25,20%,29180.21,28404.29,high,28400,2020-11-26,9,BANKNIFTY20NOV28400PE,2020-11-17 15:04:00,272.65,2020-11-20 15:20:00,155.7,Friday Closing,116.94999999999999,205.61880808945514,24047.119606061777,2.404711960606178,2020,4.2835,23166.351441610597,2.3166351441610593
265,2020-11-16,29781.95,28582.5,1199.4500000000007,29432.8,20%,29672.69,29192.91,high,29200,2020-12-03,9,BANKNIFTY20120329200PE,2020-11-24 14:20:00,433.15,2020-11-27 15:20:00,247.3,Friday Closing,185.84999999999997,202.2061363496198,37580.010440576836,3.7580010440576834,2020,6.804500000000001,36204.09878578585,3.620409878578585
266,2020-11-16,29781.95,28582.5,1199.4500000000007,29432.8,20%,29672.69,29192.91,low,29700,2020-12-03,10,BANKNIFTY20120329700CE,2020-11-23 09:50:00,463.65,2020-11-24 15:21:00,599.95,SL Hit,-136.30000000000007,202.2061363496198,-27560.696384453193,-2.756069638445319,2020,10.636,-29711.36085066775,-2.971136085066775
267,2020-11-23,30196.75,28853.4,1343.3499999999985,29844.8,20%,30113.469999999998,29576.13,high,29600,2020-12-10,6,BANKNIFTY20121029600PE,2020-12-04 15:21:00,171.7,2020-12-04 15:20:00,157.1,Friday Closing,14.599999999999994,199.24638376115408,2908.9972029128485,0.29089972029128486,2020,3.288,2253.875093106174,0.2253875093106174
268,2020-11-23,30196.75,28853.4,1343.3499999999985,29844.8,20%,30113.469999999998,29576.13,low,30100,2020-12-10,9,BANKNIFTY20121030100CE,2020-12-01 09:18:00,420.3,2020-12-04 15:20:00,440.0,Friday Closing,-19.69999999999999,199.24638376115408,-3925.153760094733,-0.3925153760094733,2020,8.603,-5639.270399591942,-0.5639270399591941
269,2020-11-30,30155.35,29152.3,1003.0499999999993,30062.6,20%,30263.21,29861.989999999998,high,29900,2020-12-17,10,BANKNIFTY20121729900PE,2020-12-07 12:15:00,370.1,2020-12-11 15:20:00,136.15,Friday Closing,233.95000000000002,198.26052821230795,46383.050575269444,4.638305057526944,2020,5.0625,45379.356651194634,4.537935665119464
270,2020-12-07,30809.75,29951.25,858.5,30735.15,20%,30906.850000000002,30563.45,high,30600,2020-12-24,8,BANKNIFTY20122430600PE,2020-12-16 09:15:00,339.45,2020-12-18 15:20:00,280.0,Friday Closing,59.44999999999999,194.13172160864013,11541.130849633653,1.1541130849633652,2020,6.194500000000001,10338.581900128931,1.0338581900128931
271,2020-12-07,30809.75,29951.25,858.5,30735.15,20%,30906.850000000002,30563.45,low,30900,2020-12-24,9,BANKNIFTY20122430900CE,2020-12-15 09:34:00,379.5,2020-12-16 09:15:00,470.05,SL Hit,-90.55000000000001,194.13172160864013,-17578.627391662365,-1.7578627391662365,2020,8.4955,-19227.873432588567,-1.9227873432588567
272,2020-12-14,30945.1,30348.15,596.9499999999971,30595.8,20%,30715.19,30476.41,low,30700,2020-12-31,10,BANKNIFTY20DEC30700CE,2020-12-21 09:15:00,380.0,2020-12-25 15:20:00,228.0,Friday Closing,152.0,195.3430859454231,29692.14906370431,2.969214906370431,2020,6.08,28504.463101156136,2.8504463101156134
273,2020-12-21,30598.95,28977.65,1621.2999999999993,30558.85,20%,30883.109999999997,30234.59,high,30200,2021-01-07,10,BANKNIFTY2110730200PE,2020-12-28 13:30:00,265.05,2021-01-01 15:20:00,65.3,Friday Closing,199.75,194.2809516269573,38807.62008748472,3.880762008748472,2020,3.3035,38165.812963785065,3.8165812963785064
274,2020-12-28,31505.55,30558.85,946.7000000000007,31485.15,20%,31674.49,31295.81,high,31300,2021-01-14,9,BANKNIFTY2111431300PE,2021-01-05 14:25:00,322.5,2021-01-08 15:20:00,101.95,Friday Closing,220.55,189.42688579989763,41778.09966316743,4.177809966316743,2021,4.2445,40974.07724638976,4.097407724638976
275,2020-12-28,31505.55,30558.85,946.7000000000007,31485.15,20%,31674.49,31295.81,low,31700,2021-01-14,10,BANKNIFTY2111431700CE,2021-01-04 10:48:00,365.6,2021-01-05 14:00:00,451.0,SL Hit,-85.39999999999998,189.42688579989763,-16177.056047311253,-1.6177056047311253,2021,8.166,-17723.915996753218,-1.7723915996753217
276,2021-01-04,32298.05,30904.5,1393.5499999999993,32280.3,20%,32559.01,32001.59,high,32000,2021-01-21,8,BANKNIFTY2112132000PE,2021-01-13 09:31:00,282.25,2021-01-15 15:20:00,299.0,Friday Closing,-16.75,184.28078740723382,-3086.7031890711664,-0.30867031890711666,2021,5.8125,-4157.835265875713,-0.4157835265875713
277,2021-01-04,32298.05,30904.5,1393.5499999999993,32280.3,20%,32559.01,32001.59,low,32600,2021-01-21,10,BANKNIFTY2112132600CE,2021-01-11 09:17:00,349.3,2021-01-12 12:39:00,422.15,SL Hit,-72.84999999999997,184.28078740723382,-13424.855362616978,-1.3424855362616979,2021,7.714500000000001,-14846.489497070083,-1.4846489497070081
278,2021-01-11,32718.5,31734.2,984.2999999999993,32275.15,20%,32472.010000000002,32078.29,high,32100,2021-01-28,8,BANKNIFTY21JAN32100PE,2021-01-20 09:20:00,315.65,2021-01-22 10:25:00,646.2,SL Hit,-330.55000000000007,184.77451811575568,-61077.21696316305,-6.107721696316306,2021,9.618500000000001,-62854.47066565945,-6.285447066565945
279,2021-01-11,32718.5,31734.2,984.2999999999993,32275.15,20%,32472.010000000002,32078.29,low,32500,2021-01-28,10,BANKNIFTY21JAN32500CE,2021-01-18 11:01:00,494.0,2021-01-21 09:15:00,509.95,SL Hit,-15.949999999999989,184.77451811575568,-2947.153563946301,-0.2947153563946301,2021,10.0395,-4802.19733856943,-0.48021973385694305
280,2021-01-18,32841.35,31121.8,1719.5499999999993,31507.15,20%,31851.06,31163.24,low,31900,2021-02-04,10,BANKNIFTY2120431900CE,2021-01-25 09:43:00,431.35,2021-01-29 15:20:00,168.0,Friday Closing,263.35,188.37677615752818,49609.024001085054,4.960902400108505,2021,5.9935,48479.98779318491,4.847998779318491
281,2021-01-25,31694.2,29694.95,1999.25,30976.35,20%,31376.199999999997,30576.5,high,30600,2021-02-11,10,BANKNIFTY2121130600PE,2021-02-01 11:21:00,482.25,2021-02-05 15:20:00,16.45,Friday Closing,465.8,191.22774587107426,89073.8840267464,8.90738840267464,2021,4.987,88120.23125808735,8.812023125808736
282,2021-02-08,36474.25,35429.2,1045.050000000003,36501.4,20%,36710.41,36292.39,high,36300,2021-02-25,10,BANKNIFTY21FEB36300PE,2021-02-15 09:21:00,453.5,2021-02-19 15:20:00,666.85,Friday Closing,-213.35000000000002,163.44137807232335,-34870.21801173019,-3.4870218011730194,2021,11.2035,-36701.333490963465,-3.670133349096347
283,2021-02-08,36474.25,35429.2,1045.050000000003,36501.4,20%,36710.41,36292.39,low,36700,2021-02-25,6,BANKNIFTY21FEB36700CE,2021-02-19 09:15:00,338.25,2021-02-19 10:11:00,432.9,SL Hit,-94.64999999999998,163.44137807232335,-15469.7264345454,-1.54697264345454,2021,7.7115,-16730.104621550123,-1.6730104621550121
284,2021-02-15,37703.05,35587.75,2115.300000000003,35874.3,20%,36297.36,35451.240000000005,high,35500,2021-03-04,8,BANKNIFTY2130435500PE,2021-02-24 16:18:00,259.95,2021-02-26 09:15:00,700.65,SL Hit,-440.7,165.30127810948235,-72848.27326284887,-7.284827326284887,2021,9.606,-74436.15734036856,-7.4436157340368565
285,2021-02-15,37703.05,35587.75,2115.300000000003,35874.3,20%,36297.36,35451.240000000005,low,36300,2021-03-04,10,BANKNIFTY2130436300CE,2021-02-22 12:19:00,394.0,2021-02-26 15:20:00,177.0,Friday Closing,217.0,165.30127810948235,35870.37734975767,3.587037734975767,2021,5.71,34926.507051752524,3.4926507051752522
286,2021-02-22,37220.7,34662.2,2558.5,35374.25,20%,35885.95,34862.55,high,34900,2021-03-10,7,BANKNIFTY2131034900PE,2021-03-03 10:00:00,259.05,2021-03-05 15:20:00,405.0,Friday Closing,-145.95,167.19635400484034,-24402.307867006446,-2.4402307867006447,2021,6.640499999999999,-25512.575255775588,-2.5512575255775585
287,2021-03-01,36451.4,34899.2,1552.2000000000044,35462.45,20%,35772.89,35152.009999999995,high,35200,2021-03-18,10,BANKNIFTY2131835200PE,2021-03-08 09:59:00,570.0,2021-03-12 15:20:00,430.0,Friday Closing,140.0,167.72477705882864,23481.46878823601,2.348146878823601,2021,10.0,21804.221017647724,2.1804221017647727
288,2021-03-01,36451.4,34899.2,1552.2000000000044,35462.45,20%,35772.89,35152.009999999995,low,35800,2021-03-18,10,BANKNIFTY2131835800CE,2021-03-08 10:46:00,560.0,2021-03-12 09:15:00,929.65,SL Hit,-369.65,167.72477705882864,-61999.463839796,-6.1999463839796,2021,14.896500000000001,-64497.97598125284,-6.449797598125285
289,2021-03-08,36497.35,35091.9,1405.449999999997,35544.25,20%,35825.34,35263.16,low,35800,2021-03-25,10,BANKNIFTY21MAR35800CE,2021-03-15 09:15:00,591.95,2021-03-19 15:20:00,77.0,Friday Closing,514.95,167.47922001577655,86243.42434712414,8.624342434712414,2021,6.689500000000001,85123.07210482859,8.51230721048286
290,2021-03-15,35544.25,33362.85,2181.4000000000015,34088.4,20%,34524.68,33652.12,low,34500,2021-04-01,10,BANKNIFTY2140134500CE,2021-03-22 12:20:00,495.0,2021-03-26 15:20:00,145.0,Friday Closing,350.0,173.78872157540636,60826.052551392226,6.082605255139223,2021,6.4,59713.804733309626,5.971380473330963
291,2021-03-22,34357.75,32420.55,1937.2000000000007,33615.9,20%,34003.340000000004,33228.46,low,34000,2021-04-08,8,BANKNIFTY2140834000CE,2021-03-31 10:54:00,350.0,2021-04-02 15:20:00,494.0,Friday Closing,-144.0,176.45325429796011,-25409.268618906255,-2.5409268618906258,2021,8.44,-26898.53408518104,-2.689853408518104
292,2021-03-29,33990.1,33154.7,835.4000000000015,33649.15,20%,33816.23,33482.07,low,33800,2021-04-15,10,BANKNIFTY2141533800CE,2021-04-05 09:16:00,607.7,2021-04-09 15:20:00,68.3,Friday Closing,539.4000000000001,177.4295951973357,95705.52364944288,9.57055236494429,2021,6.76,94506.09958590889,9.450609958590888
293,2021-04-05,33688.25,32158.45,1529.7999999999993,31637.9,20%,31943.86,31331.940000000002,high,31300,2021-04-22,7,BANKNIFTY2142231300PE,2021-04-15 09:16:00,369.05,2021-04-15 09:16:00,369.05,SL Hit,0.0,187.82952342015022,0.0,0.0,2021,7.381,-1386.3697123641289,-0.1386369712364129
294,2021-04-05,33688.25,32158.45,1529.7999999999993,31637.9,20%,31943.86,31331.940000000002,low,31900,2021-04-22,10,BANKNIFTY2142231900CE,2021-04-12 09:17:00,581.0,2021-04-16 15:20:00,589.2,Friday Closing,-8.200000000000045,187.82952342015022,-1540.2020920452403,-0.15402020920452403,2021,11.702,-3738.183175107838,-0.3738183175107838
295,2021-04-12,32325.15,30522.5,1802.6500000000015,30993.45,20%,31353.98,30632.920000000002,high,30600,2021-04-29,9,BANKNIFTY21APR30600PE,2021-04-20 09:15:00,329.65,2021-04-23 15:20:00,279.05,Friday Closing,50.599999999999966,191.36326552482333,9682.981235556053,0.9682981235556053,2021,6.087000000000001,8518.153038306453,0.8518153038306453
296,2021-04-12,32325.15,30522.5,1802.6500000000015,30993.45,20%,31353.98,30632.920000000002,low,31400,2021-04-29,10,BANKNIFTY21APR31400CE,2021-04-19 09:15:00,407.75,2021-04-23 15:20:00,688.5,Friday Closing,-280.75,191.36326552482333,-53725.23679609415,-5.372523679609415,2021,10.9625,-55823.05659441002,-5.582305659441003
297,2021-04-19,32147.0,30407.9,1739.0999999999985,32316.65,20%,32664.47,31968.83,high,32000,2021-05-06,9,BANKNIFTY2150632000PE,2021-04-27 14:00:00,464.95,2021-04-30 15:20:00,351.05,Friday Closing,113.89999999999998,183.68582132206646,20921.815048583365,2.0921815048583365,2021,8.16,19422.938746595304,1.9422938746595304
298,2021-04-26,34284.85,32149.8,2135.0499999999993,32368.55,20%,32795.56,31941.54,high,31900,2021-05-12,8,BANKNIFTY2151231900PE,2021-05-04 09:15:00,355.35,2021-05-05 10:04:00,573.9,SL Hit,-218.54999999999995,182.951594667083,-39984.071014490975,-3.9984071014490974,2021,9.2925,-41684.148707934844,-4.168414870793485
299,2021-04-26,34284.85,32149.8,2135.0499999999993,32368.55,20%,32795.56,31941.54,low,32800,2021-05-12,9,BANKNIFTY2151232800CE,2021-05-03 13:21:00,409.3,2021-05-07 15:20:00,530.95,Friday Closing,-121.65000000000003,182.951594667083,-22256.06149125065,-2.225606149125065,2021,9.4025,-23976.263860107898,-2.39762638601079
300,2021-05-03,33255.5,31921.65,1333.8499999999985,33175.3,20%,33442.07,32908.530000000006,low,33400,2021-05-20,9,BANKNIFTY2152033400CE,2021-05-11 09:15:00,308.95,2021-05-14 15:20:00,78.0,Friday Closing,230.95,179.41473120533507,41435.832171872134,4.143583217187214,2021,3.8695,40741.58686947309,4.0741586869473085
301,2021-05-10,33297.6,32119.9,1177.699999999997,32437.85,20%,32673.39,32202.309999999998,high,32200,2021-05-27,10,BANKNIFTY21MAY32200PE,2021-05-17 09:34:00,425.9,2021-05-21 15:20:00,23.15,Friday Closing,402.75,183.6356741678779,73959.26777111283,7.395926777111283,2021,4.4905,73134.65177626198,7.313465177626198
302,2021-05-17,34687.35,32328.15,2359.199999999997,34869.3,20%,35341.14,34397.46000000001,high,34400,2021-06-03,6,BANKNIFTY2160334400PE,2021-05-28 09:15:00,167.65,2021-05-28 15:20:00,141.0,Friday Closing,26.650000000000006,169.77381035246742,4524.472045893258,0.4524472045893258,2021,3.0865,4000.4651802403673,0.40004651802403673
303,2021-05-24,35434.65,34410.8,1023.8499999999985,35097.45,20%,35302.219999999994,34892.68,high,34900,2021-06-10,10,BANKNIFTY2161034900PE,2021-05-31 10:10:00,453.55,2021-06-04 15:20:00,171.65,Friday Closing,281.9,169.9609826237557,47912.00100163673,4.791200100163673,2021,6.252000000000001,46849.40493827301,4.684940493827301
304,2021-05-31,35804.35,34935.25,869.0999999999985,35460.8,20%,35634.62,35286.98,low,35600,2021-06-17,9,BANKNIFTY2161735600CE,2021-06-08 09:24:00,387.0,2021-06-11 15:20:00,155.55,Friday Closing,231.45,168.37558531562843,38970.5292213022,3.8970529221302197,2021,5.4254999999999995,38057.00748317225,3.8057007483172254
305,2021-06-07,35545.45,34645.8,899.6499999999942,34936.55,20%,35116.48,34756.62,high,34800,2021-06-24,9,BANKNIFTY21JUN34800PE,2021-06-15 09:17:00,318.75,2021-06-17 09:15:00,467.35,SL Hit,-148.60000000000002,170.85994951658023,-25389.788498163827,-2.5389788498163828,2021,7.861000000000001,-26732.918561313665,-2.6732918561313666
306,2021-06-07,35545.45,34645.8,899.6499999999942,34936.55,20%,35116.48,34756.62,low,35100,2021-06-24,10,BANKNIFTY21JUN35100CE,2021-06-14 09:20:00,460.3,2021-06-18 15:20:00,164.75,Friday Closing,295.55,170.85994951658023,50497.65807962529,5.04976580796253,2021,6.2505,49429.6979651719,4.942969796517191
307,2021-06-14,35377.7,33915.15,1462.5499999999956,34109.45,20%,34401.96,33816.939999999995,high,33800,2021-07-01,10,BANKNIFTY2170133800PE,2021-06-21 12:31:00,282.0,2021-06-25 15:20:00,35.3,Friday Closing,246.7,174.40866741313576,43026.61825082059,4.302661825082059,2021,3.173,42473.21954911871,4.247321954911871
308,2021-06-21,35490.6,33939.25,1551.3499999999985,35488.2,20%,35798.469999999994,35177.93,low,35800,2021-07-08,9,BANKNIFTY2170835800CE,2021-06-29 09:25:00,226.95,2021-07-02 15:20:00,31.5,Friday Closing,195.45,167.60492836705035,32758.38324933999,3.2758383249339986,2021,2.5845,32325.208311975348,3.232520831197535
309,2021-06-28,35575.3,34637.35,937.9500000000044,35010.95,20%,35198.54,34823.35999999999,high,34800,2021-07-15,10,BANKNIFTY2171534800PE,2021-07-05 14:10:00,197.4,2021-07-09 15:20:00,148.6,Friday Closing,48.80000000000001,170.46161573747094,8318.526847988584,0.8318526847988583,2021,3.46,7728.729657536935,0.7728729657536935
310,2021-07-05,35810.5,34862.2,948.3000000000029,35285.05,20%,35474.71000000001,35095.39,high,35100,2021-07-22,9,BANKNIFTY2172235100PE,2021-07-13 09:15:00,220.0,2021-07-16 15:20:00,63.05,Friday Closing,156.95,169.13457502541948,26545.671550239585,2.6545671550239587,2021,2.8305000000000002,26066.936135630134,2.606693613563013
311,2021-07-05,35810.5,34862.2,948.3000000000029,35285.05,20%,35474.71000000001,35095.39,low,35500,2021-07-22,10,BANKNIFTY2172235500CE,2021-07-12 13:15:00,288.0,2021-07-15 10:39:00,547.15,SL Hit,-259.15,169.13457502541948,-43831.22511783746,-4.383122511783746,2021,8.3515,-45243.75252116225,-4.524375252116225
312,2021-07-12,35984.65,35063.5,921.1500000000015,35070.5,20%,35254.73,34886.27,high,34900,2021-07-29,10,BANKNIFTY21JUL34900PE,2021-07-19 09:15:00,318.85,2021-07-19 09:15:00,318.85,SL Hit,0.0,170.189929124404,0.0,0.0,2021,6.377000000000001,-1085.3011780263244,-0.10853011780263243
313,2021-07-12,35984.65,35063.5,921.1500000000015,35070.5,20%,35254.73,34886.27,low,35300,2021-07-29,9,BANKNIFTY21JUL35300CE,2021-07-20 09:15:00,256.3,2021-07-23 15:20:00,172.0,Friday Closing,84.30000000000001,170.189929124404,14347.011025187257,1.4347011025187257,2021,4.283,13618.087558747435,1.3618087558747434
314,2021-07-19,35346.35,34357.8,988.5499999999956,34947.85,20%,35145.56,34750.14,high,34800,2021-08-05,9,BANKNIFTY2180534800PE,2021-07-27 09:19:00,268.65,2021-07-28 10:40:00,651.7,SL Hit,-383.05000000000007,170.71857725413966,-65393.75101719821,-6.539375101719821,2021,9.2035,-66964.95944295668,-6.696495944295668
315,2021-07-19,35346.35,34357.8,988.5499999999956,34947.85,20%,35145.56,34750.14,low,35100,2021-08-05,10,BANKNIFTY2180535100CE,2021-07-26 09:20:00,316.85,2021-07-30 15:20:00,109.75,Friday Closing,207.10000000000002,170.71857725413966,35355.81734933233,3.535581734933233,2021,4.266,34627.53189876617,3.4627531898766164
