,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,PnL,ROI%,Trade Year,Cumulative ROI%,Running Max ROI%,Drawdown,Slippage in pts,PnL w cs,ROI% w cs
185,2021-08-13,36257.4,35434.85,822.5500000000029,35146.5,50%,35557.775,34735.225,high,34700,2021-08-26,2,BANKNIFTY21AUG34700PE,PE,2021-08-24 12:03:00,35.2,2021-08-25 15:20:00,0.05,Friday Closing,35.150000000000006,182.80108921325925,6425.4582858460635,0.6425458285846063,2021,56.56881172243758,56.56881172243758,0.0,0.3525,6361.02090189839,0.636102090189839
186,2021-08-20,35907.55,34818.9,1088.6500000000015,35559.75,50%,36104.075,35015.425,high,35000,2021-09-02,3,BANKNIFTY2190235000PE,PE,2021-08-30 10:40:00,28.1,2021-09-01 15:20:00,0.05,Friday Closing,28.05,180.03507914272836,5049.9839699535305,0.5049983969953531,2021,57.073810119432935,57.073810119432935,0.0,0.28150000000000003,4999.304095174853,0.49993040951748524
187,2021-09-10,37717.2,36328.9,1388.2999999999956,37929.5,50%,38623.649999999994,37235.350000000006,low,38600,2021-09-23,3,BANKNIFTY2192338600CE,CE,2021-09-20 14:52:00,29.7,2021-09-22 15:20:00,0.05,Expiry Closing,29.65,168.29067164807057,4989.8184143652925,0.49898184143652924,2021,56.251026117900516,56.251026117900516,0.0,0.2975,4939.751939549991,0.4939751939549991
188,2021-09-24,38366.55,37316.0,1050.550000000003,37140.4,50%,37665.675,36615.125,high,36600,2021-10-07,3,BANKNIFTY21100736600PE,PE,2021-10-04 10:59:00,54.35,2021-10-06 15:20:00,0.1,Friday Closing,54.25,172.57091503072758,9361.97214041697,0.9361972140416971,2021,58.01000733347463,58.01000733347463,0.0,0.5445000000000001,9268.00727718274,0.926800727718274
189,2021-10-01,38105.75,36894.85,1210.9000000000015,37906.4,50%,38511.850000000006,37300.95,high,37300,2021-10-14,2,BANKNIFTY21101437300PE,PE,2021-10-12 14:16:00,26.45,2021-10-13 15:20:00,0.25,Friday Closing,26.2,168.7792199024456,4422.015561444075,0.4422015561444075,2021,58.45220888961904,58.45220888961904,0.0,0.267,4376.951509730122,0.4376951509730122
190,2021-10-15,40199.45,39300.15,899.2999999999956,40192.65,50%,40642.3,39743.0,high,39700,2021-10-28,3,BANKNIFTY21OCT39700PE,PE,2021-10-25 09:15:00,76.3,2021-10-27 15:20:00,190.2,Friday Closing,-113.89999999999999,159.93189361822533,-18216.242683115863,-1.8216242683115862,2021,56.63058462130745,58.45220888961904,-1.821624268311588,2.665,-18642.461179608432,-1.8642461179608432
191,2021-11-05,39674.05,38348.25,1325.800000000003,38707.15,50%,39370.05,38044.25,low,39400,2021-11-18,1,BANKNIFTY21111839400CE,CE,2021-11-17 09:15:00,17.65,2021-11-17 15:20:00,0.2,Expiry Closing,17.45,165.10012052308798,2880.997103127885,0.28809971031278847,2021,56.5391258282133,56.5391258282133,0.0,0.1785,2851.526731614514,0.28515267316145143
192,2021-11-12,39114.95,37749.15,1365.7999999999956,38232.15,50%,38915.05,37549.25,low,38900,2021-11-25,3,BANKNIFTY21NOV38900CE,CE,2021-11-22 10:27:00,33.3,2021-11-24 15:20:00,0.1,Expiry Closing,33.199999999999996,167.03049334383482,5545.412379015315,0.5545412379015315,2021,57.09366706611483,57.09366706611483,0.0,0.334,5489.624194238474,0.5489624194238475
193,2021-11-19,38241.0,36654.2,1586.800000000003,36830.9,50%,37624.3,36037.5,low,37600,2021-12-02,6,BANKNIFTY21120237600CE,CE,2021-11-26 15:03:00,44.65,2021-12-01 15:20:00,0.05,Expiry Closing,44.6,172.76068923541433,7705.12673989948,0.770512673989948,2021,57.86417974010478,57.86417974010478,0.0,0.44699999999999995,7627.902711811249,0.7627902711811249
194,2021-11-26,36860.85,35341.75,1519.0999999999985,36497.3,50%,37256.850000000006,35737.75,high,35700,2021-12-09,1,BANKNIFTY21120935700PE,PE,2021-12-08 13:23:00,13.15,2021-12-08 15:20:00,0.1,Friday Closing,13.05,174.46456155042628,2276.762528233063,0.22767625282330634,2021,56.85826087413076,58.45220888961904,-1.5939480154882801,0.1325,2253.6459738276317,0.22536459738276315
195,2021-11-26,36860.85,35341.75,1519.0999999999985,36497.3,50%,37256.850000000006,35737.75,low,37300,2021-12-09,3,BANKNIFTY21120937300CE,CE,2021-12-06 14:41:00,20.7,2021-12-08 09:15:00,171.25,SL Hit,-150.55,174.46456155042628,-26265.63974141668,-2.626563974141668,2021,55.23761576596311,57.86417974010478,-2.6265639741416678,1.9195,-26600.524467312724,-2.6600524467312723
196,2021-12-10,37579.5,36388.0,1191.5,36491.8,50%,37087.55,35896.05,low,37100,2021-12-23,6,BANKNIFTY21122337100CE,CE,2021-12-17 09:57:00,78.1,2021-12-22 15:20:00,0.05,Expiry Closing,78.05,175.2609703256214,13679.11873391475,1.3679118733914748,2021,56.605527639354584,57.86417974010478,-1.2586521007501972,0.7815,13542.152285605276,1.3542152285605276
197,2021-12-24,35377.85,34237.95,1139.9000000000015,35114.4,50%,35684.350000000006,34544.45,high,34500,2022-01-06,3,BANKNIFTY2210634500PE,PE,2022-01-03 09:15:00,50.35,2022-01-05 15:20:00,0.05,Friday Closing,50.300000000000004,182.1526803766917,9162.279822947594,0.9162279822947593,2022,57.77448885642551,58.45220888961904,-0.6777200331935234,0.504,9070.474872037741,0.9070474872037741
198,2022-01-14,38852.5,37593.15,1259.3499999999985,37522.35,50%,38152.024999999994,36892.675,low,38200,2022-01-27,3,BANKNIFTY22JAN38200CE,CE,2022-01-24 13:13:00,70.05,2022-01-26 15:20:00,0.4,Expiry Closing,69.64999999999999,170.3710353513346,11866.342612220453,1.186634261222045,2022,57.79216190057663,57.86417974010478,-0.07201783952815077,0.7045,11746.316217815438,1.1746316217815438
199,2022-01-21,38136.35,36383.55,1752.7999999999956,38246.6,50%,39123.0,37370.2,high,37400,2022-02-03,1,BANKNIFTY2220337400PE,PE,2022-02-02 10:03:00,13.45,2022-02-02 15:20:00,0.05,Friday Closing,13.399999999999999,166.1426782199729,2226.3118881476366,0.22263118881476368,2022,57.99712004524028,58.45220888961904,-0.4550888443787571,0.135,2203.88262658794,0.22038826265879402
200,2022-01-28,39419.9,37582.05,1837.8499999999985,39128.0,50%,40046.925,38209.075,low,40000,2022-02-10,3,BANKNIFTY2221040000CE,CE,2022-02-07 12:55:00,24.7,2022-02-09 15:20:00,0.05,Expiry Closing,24.65,162.30959056157243,4000.9314073427604,0.40009314073427604,2022,58.19225504131091,58.19225504131091,0.0,0.2475,3960.7597836787713,0.3960759783678771
201,2022-02-04,39275.0,37320.45,1954.550000000003,38567.65,50%,39544.925,37590.375,low,39500,2022-02-17,3,BANKNIFTY2221739500CE,CE,2022-02-14 09:15:00,24.3,2022-02-16 15:20:00,0.15,Expiry Closing,24.150000000000002,164.37001713873525,3969.5359139004568,0.39695359139004566,2022,58.58920863270095,58.58920863270095,0.0,0.2445,3929.347444710036,0.39293474447100357
202,2022-02-25,36677.2,34725.65,1951.5499999999956,34526.1,50%,35501.875,33550.325,low,35500,2022-03-10,3,BANKNIFTY2231035500CE,CE,2022-03-07 09:15:00,67.2,2022-03-09 15:20:00,0.15,Expiry Closing,67.05,183.08892135978735,12276.112177173742,1.2276112177173741,2022,59.81681985041833,59.81681985041833,0.0,0.6735000000000001,12152.801788637926,1.2152801788637926
203,2022-03-18,36822.2,35389.65,1432.5499999999956,35700.4,50%,36416.675,34984.125,high,35000,2022-03-31,1,BANKNIFTY22MAR35000PE,PE,2022-03-30 10:40:00,20.35,2022-03-30 15:20:00,0.05,Friday Closing,20.3,178.4896616728463,3623.34013195878,0.362334013195878,2022,58.35945405843616,58.45220888961904,-0.09275483118288008,0.20400000000000001,3586.9282409775196,0.358692824097752
204,2022-03-25,36588.85,35016.85,1572.0,36298.35,50%,37084.35,35512.35,high,35500,2022-04-07,6,BANKNIFTY2240735500PE,PE,2022-04-01 14:07:00,73.25,2022-04-06 15:20:00,0.1,Friday Closing,73.15,175.27609355428908,12821.446243496246,1.2821446243496246,2022,59.641598682785784,59.641598682785784,0.0,0.7334999999999999,12692.881228874176,1.2692881228874178
205,2022-04-08,37981.2,37269.1,712.0999999999985,36833.15,50%,37189.2,36477.100000000006,low,37200,2022-04-21,3,BANKNIFTY2242137200CE,CE,2022-04-18 13:04:00,137.7,2022-04-20 15:20:00,0.15,Expiry Closing,137.54999999999998,174.78192593548667,24041.25391242619,2.4041253912426193,2022,62.22094524166095,62.22094524166095,0.0,1.3785,23800.31702752412,2.3800317027524125
206,2022-04-15,37123.25,35931.25,1192.0,36514.15,50%,37110.15,35918.15,low,37100,2022-04-28,3,BANKNIFTY22APR37100CE,CE,2022-04-25 09:15:00,37.8,2022-04-27 15:20:00,0.05,Expiry Closing,37.75,175.15423677888663,6612.07243840297,0.6612072438402969,2022,62.882152485501244,62.882152485501244,0.0,0.37849999999999995,6545.776559782162,0.6545776559782162
207,2022-04-22,36603.7,35533.05,1070.6499999999942,36474.05,50%,37009.375,35938.725000000006,low,37000,2022-05-05,3,BANKNIFTY2250537000CE,CE,2022-05-02 09:15:00,49.0,2022-05-04 15:20:00,0.05,Expiry Closing,48.95,175.63117453347968,8597.145993413831,0.8597145993413831,2022,63.741867084842625,63.741867084842625,0.0,0.4905,8510.998902305158,0.8510998902305159
208,2022-05-06,34797.75,33300.05,1497.699999999997,33925.95,50%,34674.799999999996,33177.1,low,34700,2022-05-19,6,BANKNIFTY2251934700CE,CE,2022-05-13 14:56:00,47.0,2022-05-18 15:20:00,0.05,Expiry Closing,46.95,187.4560199337848,8801.060135891197,0.8801060135891198,2022,64.62197309843175,64.62197309843175,0.0,0.4705,8712.862078512351,0.8712862078512352
209,2022-05-13,34654.2,33009.05,1645.1499999999942,33765.15,50%,34587.725,32942.575000000004,high,32900,2022-05-26,3,BANKNIFTY22MAY32900PE,PE,2022-05-23 09:49:00,47.7,2022-05-25 15:20:00,0.05,Friday Closing,47.650000000000006,187.92794264439192,8954.766467005276,0.8954766467005276,2022,60.53707532948631,60.53707532948631,0.0,0.47750000000000004,8865.03087439258,0.886503087439258
210,2022-05-27,36083.45,35287.8,795.6499999999942,35929.55,50%,36327.375,35531.725000000006,low,36300,2022-06-09,6,BANKNIFTY2260936300CE,CE,2022-06-03 13:00:00,177.5,2022-06-08 15:20:00,0.05,Expiry Closing,177.45,178.92842518899315,31750.849049786833,3.175084904978683,2022,67.79705800341043,67.79705800341043,0.0,1.7755,31433.161630863775,3.1433161630863777
211,2022-06-03,35952.8,34660.4,1292.4000000000015,34686.95,50%,35333.149999999994,34040.75,low,35300,2022-06-16,3,BANKNIFTY2261635300CE,CE,2022-06-13 09:15:00,20.85,2022-06-15 15:20:00,0.05,Expiry Closing,20.8,183.96321867707806,3826.4349484832237,0.38264349484832233,2022,68.17970149825875,68.17970149825875,0.0,0.20900000000000002,3787.9866357797146,0.37879866357797143
212,2022-06-10,34744.9,32542.7,2202.2000000000007,32393.45,50%,33494.55,31292.35,high,31300,2022-06-23,2,BANKNIFTY2262331300PE,PE,2022-06-21 13:09:00,11.85,2022-06-22 15:20:00,0.05,Friday Closing,11.799999999999999,194.0614219328219,2289.924778807298,0.2289924778807298,2022,60.76606780736704,60.76606780736704,0.0,0.11900000000000001,2266.831469597292,0.22668314695972924
213,2022-06-17,33592.9,32298.0,1294.9000000000015,33434.8,50%,34082.25,32787.350000000006,high,32800,2022-06-30,3,BANKNIFTY22JUN32800PE,PE,2022-06-27 09:15:00,54.35,2022-06-29 15:20:00,0.1,Friday Closing,54.25,190.7151083041759,10346.294625501543,1.0346294625501542,2022,61.800697269917194,61.800697269917194,0.0,0.5445000000000001,10242.45024902992,1.024245024902992
214,2022-06-24,34134.8,33180.7,954.1000000000058,33264.75,50%,33741.8,32787.7,high,32800,2022-07-07,3,BANKNIFTY2270732800PE,PE,2022-07-04 09:15:00,85.75,2022-07-06 15:20:00,0.05,Friday Closing,85.7,192.6393968312301,16509.19630843642,1.6509196308436422,2022,63.45161690076084,63.45161690076084,0.0,0.858,16343.911705955226,1.6343911705955227
215,2022-07-08,35541.6,34558.45,983.1500000000015,34734.45,50%,35226.024999999994,34242.875,high,34200,2022-07-21,3,BANKNIFTY2272134200PE,PE,2022-07-18 14:23:00,30.6,2022-07-20 15:20:00,0.05,Friday Closing,30.55,184.5226647059951,5637.167406768151,0.563716740676815,2022,64.01533364143765,64.01533364143765,0.0,0.30650000000000005,5580.611210035763,0.5580611210035763
216,2022-07-29,38230.55,37223.4,1007.1500000000015,37868.25,50%,38371.825,37364.675,high,37400,2022-08-11,1,BANKNIFTY2281137400PE,PE,2022-08-10 09:21:00,33.25,2022-08-10 15:20:00,0.05,Friday Closing,33.2,169.3951225932048,5623.9180700944,0.56239180700944,2022,64.5777254484471,64.5777254484471,0.0,0.33299999999999996,5567.509494270863,0.5567509494270863
217,2022-08-12,39703.4,38739.95,963.4500000000044,39732.65,50%,40214.375,39250.925,low,40200,2022-08-25,6,BANKNIFTY22AUG40200CE,CE,2022-08-19 11:09:00,71.55,2022-08-24 15:20:00,0.1,Expiry Closing,71.45,161.63374415243305,11548.731019691342,1.1548731019691343,2022,69.33457460022788,69.33457460022788,0.0,0.7164999999999999,11432.920442006123,1.1432920442006123
218,2022-08-19,39750.9,37955.45,1795.4500000000044,39129.65,50%,40027.375,38231.925,low,40000,2022-09-01,3,BANKNIFTY2290140000CE,CE,2022-08-29 09:15:00,17.35,2022-08-31 15:20:00,0.15,Expiry Closing,17.200000000000003,162.3888651204332,2793.0884800714516,0.27930884800714517,2022,69.61388344823503,69.61388344823503,0.0,0.17500000000000002,2764.6704286753757,0.2764670428675376
219,2022-09-02,40265.3,39203.4,1061.9000000000015,40520.75,50%,41051.7,39989.8,high,40000,2022-09-15,1,BANKNIFTY2291540000PE,PE,2022-09-14 11:47:00,41.65,2022-09-14 15:20:00,0.15,Friday Closing,41.5,158.33692636358543,6570.982444088795,0.6570982444088795,2022,65.23482369285597,65.23482369285597,0.0,0.418,6504.7976088688165,0.6504797608868816
220,2022-09-16,41676.75,40361.05,1315.699999999997,40429.35,50%,41087.2,39771.5,low,41100,2022-09-29,6,BANKNIFTY22SEP41100CE,CE,2022-09-23 10:14:00,107.25,2022-09-28 15:20:00,0.05,Expiry Closing,107.2,158.20012071886137,16959.05294106194,1.6959052941061938,2022,71.30978874234123,71.30978874234123,0.0,1.073,16789.3042115306,1.6789304211530602
221,2022-09-23,40528.3,37537.1,2991.2000000000044,37660.0,50%,39155.600000000006,36164.399999999994,high,36200,2022-10-06,2,BANKNIFTY22100636200PE,PE,2022-10-04 12:38:00,5.5,2022-10-05 15:20:00,0.05,Friday Closing,5.45,166.00435186793203,904.7237176802296,0.09047237176802296,2022,65.325296064624,65.325296064624,0.0,0.0555,895.5104761515594,0.08955104761515593
222,2022-10-07,39315.65,38439.35,876.3000000000029,39446.05,50%,39884.200000000004,39007.9,high,39000,2022-10-20,3,BANKNIFTY22102039000PE,PE,2022-10-17 14:59:00,107.1,2022-10-19 15:20:00,0.1,Friday Closing,107.0,162.97180337075832,17437.98296067114,1.743798296067114,2022,67.06909436069111,67.06909436069111,0.0,1.0719999999999998,17263.277187457687,1.7263277187457686
223,2022-10-14,40621.55,39148.2,1473.3500000000058,40370.75,50%,41107.425,39634.075,high,39600,2022-10-27,3,BANKNIFTY22OCT39600PE,PE,2022-10-24 18:15:00,20.15,2022-10-26 15:20:00,0.05,Friday Closing,20.099999999999998,158.12228569412946,3178.2579424520018,0.3178257942452002,2022,67.3869201549363,67.3869201549363,0.0,0.20199999999999999,3146.317240741788,0.3146317240741788
224,2022-10-28,41674.1,40840.25,833.8499999999985,41314.85,50%,41731.774999999994,40897.925,high,40900,2022-11-10,3,BANKNIFTY22111040900PE,PE,2022-11-07 09:15:00,51.65,2022-11-09 15:20:00,0.15,Friday Closing,51.5,155.75661471384817,8021.46565776318,0.802146565776318,2022,68.18906672071263,68.18906672071263,0.0,0.518,7940.7837313414075,0.7940783731341408
225,2022-11-25,43512.1,42757.2,754.9000000000015,42976.7,50%,43354.149999999994,42599.25,high,42600,2022-12-08,3,BANKNIFTY22120842600PE,PE,2022-12-05 15:11:00,40.7,2022-12-07 15:20:00,0.1,Friday Closing,40.6,149.92797690647842,6087.075862403024,0.6087075862403024,2022,68.79777430695293,68.79777430695293,0.0,0.40800000000000003,6025.905247825181,0.6025905247825181
226,2022-12-02,43634.0,42938.05,695.9499999999971,43765.3,50%,44113.275,43417.325000000004,high,43400,2022-12-15,1,BANKNIFTY22121543400PE,PE,2022-12-14 11:18:00,24.35,2022-12-14 15:20:00,0.2,Friday Closing,24.150000000000002,147.34793551374273,3558.4526426568873,0.35584526426568874,2022,69.15361957121861,69.15361957121861,0.0,0.24550000000000002,3522.2787244882634,0.3522278724488263
227,2022-12-02,43634.0,42938.05,695.9499999999971,43765.3,50%,44113.275,43417.325000000004,low,44100,2022-12-15,6,BANKNIFTY22121544100CE,CE,2022-12-09 14:20:00,51.95,2022-12-09 15:11:00,71.55,SL Hit,-19.599999999999994,147.34793551374273,-2888.0195360693565,-0.2888019536069356,2022,71.02098678873429,71.30978874234123,-0.28880195360693506,1.235,-3069.9942364288286,-0.30699942364288285
228,2022-12-09,44151.5,43365.55,785.9499999999971,43261.75,50%,43654.725,42868.775,low,43700,2022-12-22,1,BANKNIFTY22122243700CE,CE,2022-12-21 13:52:00,36.15,2022-12-21 15:20:00,0.15,Expiry Closing,36.0,148.8956808226372,5360.244509614939,0.5360244509614939,2022,71.55701123969578,71.55701123969578,0.0,0.363,5306.1953774763215,0.5306195377476322
229,2022-12-16,43614.65,42233.9,1380.75,41951.35,50%,42641.725,41260.975,high,41300,2022-12-29,3,BANKNIFTY22DEC41300PE,PE,2022-12-26 14:33:00,39.65,2022-12-28 15:20:00,0.05,Friday Closing,39.6,152.43285772327457,6036.341165841673,0.6036341165841672,2022,69.75725368780279,69.75725368780279,0.0,0.39699999999999996,5975.825321325533,0.5975825321325533
230,2022-12-30,43577.35,42300.6,1276.75,42649.7,50%,43288.075,42011.325,low,43300,2023-01-12,6,BANKNIFTY2311243300CE,CE,2023-01-06 13:21:00,42.45,2023-01-11 15:20:00,0.1,Expiry Closing,42.35,150.15682725554325,6359.141634272257,0.6359141634272256,2023,72.19292540312301,72.19292540312301,0.0,0.42550000000000004,6295.249904275023,0.6295249904275023
231,2023-01-06,42711.15,41731.0,980.1500000000015,42171.25,50%,42661.325,41681.175,high,41700,2023-01-19,3,BANKNIFTY2311941700PE,PE,2023-01-16 09:15:00,58.2,2023-01-18 15:20:00,0.1,Friday Closing,58.1,152.36282511150324,8852.280138978338,0.8852280138978338,2023,70.64248170170062,70.64248170170062,0.0,0.5830000000000001,8763.452611938332,0.8763452611938332
232,2023-01-13,42712.3,41863.0,849.3000000000029,42516.05,50%,42940.700000000004,42091.4,high,42100,2023-01-25,2,BANKNIFTY23JAN42100PE,PE,2023-01-23 09:35:00,35.35,2023-01-25 11:22:00,301.15,SL Hit,-265.79999999999995,151.37154261574682,-40234.5560272655,-4.02345560272655,2023,66.61902609897408,70.64248170170062,-4.023455602726543,3.365,-40743.92126816748,-4.074392126816748
233,2023-01-13,42712.3,41863.0,849.3000000000029,42516.05,50%,42940.700000000004,42091.4,low,42900,2023-01-25,0,BANKNIFTY23JAN42900CE,CE,2023-01-25 10:10:00,9.65,2023-01-24 15:20:00,0.2,Expiry Closing,9.450000000000001,151.37154261574682,1430.4610777188077,0.1430461077718808,2023,72.3359715108949,72.3359715108949,0.0,0.0985,1415.5509807711567,0.14155509807711567
234,2023-01-20,43077.0,41541.25,1535.75,41382.35,50%,42150.225,40614.475,low,42200,2023-02-02,6,BANKNIFTY2320242200CE,CE,2023-01-27 10:21:00,113.0,2023-02-01 15:20:00,0.05,Expiry Closing,112.95,154.21032746563037,17418.05648724295,1.741805648724295,2023,74.07777715961919,74.07777715961919,0.0,1.1305,17243.721712043054,1.7243721712043054
235,2023-02-10,41974.4,41162.15,812.25,41514.0,50%,41920.125,41107.875,low,41900,2023-02-23,6,BANKNIFTY23FEB41900CE,CE,2023-02-17 12:55:00,90.95,2023-02-22 15:20:00,0.1,Expiry Closing,90.85000000000001,155.05678954917238,14086.909330542312,1.4086909330542312,2023,75.48646809267342,75.48646809267342,0.0,0.9105,13945.730123657791,1.3945730123657791
236,2023-02-24,40771.3,39750.0,1021.3000000000029,40671.4,50%,41182.05,40160.75,high,40200,2023-03-09,6,BANKNIFTY2330940200PE,PE,2023-03-03 10:46:00,46.25,2023-03-08 15:20:00,0.05,Friday Closing,46.2,157.83575611218964,7292.011932383162,0.7292011932383162,2023,67.34822729221239,70.64248170170062,-3.2942544094882322,0.46299999999999997,7218.933977303219,0.7218933977303219
237,2023-03-03,41667.8,40630.7,1037.1000000000058,40805.25,50%,41323.8,40286.7,low,41300,2023-03-16,3,BANKNIFTY2331641300CE,CE,2023-03-13 11:31:00,25.85,2023-03-15 15:20:00,0.15,Expiry Closing,25.700000000000003,157.2943436954007,4042.4646329717984,0.40424646329717984,2023,75.89071455597059,75.89071455597059,0.0,0.26,4001.568103610994,0.4001568103610994
238,2023-03-24,40051.9,39274.7,777.2000000000044,40231.25,50%,40619.850000000006,39842.649999999994,high,39800,2023-04-06,6,BANKNIFTY2340639800PE,PE,2023-03-31 13:57:00,88.95,2023-04-05 15:20:00,0.05,Friday Closing,88.9,160.02028564851912,14225.80339415335,1.4225803394153351,2023,68.77080763162772,70.64248170170062,-1.871674070072899,0.89,14083.385339926168,1.4083385339926167
239,2023-04-07,42193.95,40730.0,1463.949999999997,42603.55,50%,43335.525,41871.575000000004,low,43300,2023-04-20,3,BANKNIFTY2342043300CE,CE,2023-04-17 09:59:00,10.95,2023-04-17 12:30:00,17.2,SL Hit,-6.25,149.9924138452228,-937.4525865326426,-0.09374525865326426,2023,75.79696929731733,75.89071455597059,-0.09374525865325722,0.2815,-979.6754510300728,-0.09796754510300729
240,2023-04-14,42603.55,41801.15,802.4000000000015,42252.55,50%,42653.75,41851.350000000006,high,41900,2023-04-27,3,BANKNIFTY23APR41900PE,PE,2023-04-24 13:37:00,37.45,2023-04-26 15:20:00,0.15,Friday Closing,37.300000000000004,152.389883656185,5684.142660375701,0.5684142660375701,2023,69.3392218976653,70.64248170170062,-1.3032598040353207,0.376,5626.844064120975,0.5626844064120975
241,2023-04-28,43737.5,42811.1,926.4000000000015,43110.65,50%,43573.850000000006,42647.45,high,42600,2023-05-11,6,BANKNIFTY2351142600PE,PE,2023-05-05 10:22:00,32.3,2023-05-05 14:51:00,176.6,SL Hit,-144.3,149.17203781625904,-21525.52505688618,-2.152552505688618,2023,67.18666939197668,70.64248170170062,-3.455812309723939,2.089,-21837.145443884347,-2.183714544388435
242,2023-04-28,43737.5,42811.1,926.4000000000015,43110.65,50%,43573.850000000006,42647.45,low,43600,2023-05-11,6,BANKNIFTY2351143600CE,CE,2023-05-05 15:04:00,47.3,2023-05-10 15:20:00,0.2,Expiry Closing,47.099999999999994,149.17203781625904,7026.0029811458,0.70260029811458,2023,76.49956959543191,76.49956959543191,0.0,0.47500000000000003,6955.146263183076,0.6955146263183076
243,2023-05-05,43672.05,42587.55,1084.5,43447.15,50%,43989.4,42904.9,high,42900,2023-05-18,3,BANKNIFTY2351842900PE,PE,2023-05-15 10:46:00,39.8,2023-05-17 15:20:00,0.1,Friday Closing,39.699999999999996,147.76287014598972,5866.185944795791,0.5866185944795791,2023,67.77328798645625,70.64248170170062,-2.8691937152443643,0.399,5807.228559607542,0.5807228559607542
244,2023-05-19,44093.8,43393.35,700.4500000000044,43765.35,50%,44115.575,43415.125,high,43400,2023-06-01,3,BANKNIFTY2360143400PE,PE,2023-05-29 09:15:00,46.3,2023-05-31 15:20:00,0.25,Friday Closing,46.05,147.34025341390202,6785.018669710187,0.6785018669710188,2023,68.45178985342727,70.64248170170062,-2.190691848273346,0.46549999999999997,6716.431781746016,0.6716431781746016
245,2023-06-09,44218.05,43397.5,820.5500000000029,43583.35,50%,43993.625,43173.075,high,43200,2023-06-22,6,BANKNIFTY2362243200PE,PE,2023-06-16 14:51:00,36.65,2023-06-20 10:25:00,90.35,SL Hit,-53.699999999999996,147.748679496177,-7934.104088944705,-0.7934104088944706,2023,67.6583794445328,70.64248170170062,-2.9841022571678195,1.27,-8121.74491190485,-0.8121744911904849
246,2023-06-16,44077.55,43347.4,730.1500000000015,43641.6,50%,44006.675,43276.524999999994,high,43300,2023-06-28,1,BANKNIFTY23JUN43300PE,PE,2023-06-27 14:53:00,,2023-06-27 15:20:00,,Friday Closing,,147.7048652278319,,,2023,,,,,,
247,2023-06-23,44501.1,43521.35,979.75,44666.0,50%,45155.875,44176.125,high,44200,2023-07-06,3,BANKNIFTY2370644200PE,PE,2023-07-03 09:39:00,46.8,2023-07-05 15:20:00,0.05,Friday Closing,46.75,143.94583207611413,6729.467649558335,0.6729467649558336,2023,68.33132620948864,70.64248170170062,-2.311155492211981,0.46849999999999997,6662.029027230676,0.6662029027230676
248,2023-07-07,45227.25,44562.4,664.8499999999985,44860.65,50%,45193.075,44528.225000000006,high,44500,2023-07-20,3,BANKNIFTY2372044500PE,PE,2023-07-17 14:40:00,44.75,2023-07-19 15:20:00,0.1,Friday Closing,44.65,143.82734522932995,6421.890964489582,0.6421890964489582,2023,68.9735153059376,70.64248170170062,-1.6689663957630216,0.4485,6357.3844001542275,0.6357384400154228
249,2023-07-21,46369.5,45570.65,798.8499999999985,45560.9,50%,45960.325,45161.475000000006,low,46000,2023-08-03,1,BANKNIFTY2380346000CE,CE,2023-08-02 10:46:00,11.45,2023-08-02 15:20:00,0.2,Expiry Closing,11.25,141.4263280340163,1591.0461903826836,0.15910461903826834,2023,76.65867421447018,76.65867421447018,0.0,0.11649999999999999,1574.5700231667206,0.15745700231667206
250,2023-08-04,45118.05,44419.05,699.0,44568.15,50%,44917.65,44218.65,low,44900,2023-08-17,6,BANKNIFTY2381744900CE,CE,2023-08-11 14:42:00,67.55,2023-08-16 15:20:00,0.1,Expiry Closing,67.45,144.70926239462662,9760.639748517566,0.9760639748517566,2023,77.63473818932194,77.63473818932194,0.0,0.6764999999999999,9662.743932507601,0.9662743932507601
251,2023-08-11,44568.15,43614.35,953.8000000000029,43724.75,50%,44201.65,43247.85,high,43200,2023-08-24,1,BANKNIFTY2382443200PE,PE,2023-08-23 11:29:00,6.15,2023-08-23 15:20:00,0.1,Friday Closing,6.050000000000001,147.05333398187625,889.6726705903515,0.08896726705903515,2023,69.06248257299663,70.64248170170062,-1.5799991287039887,0.0625,880.4818372164842,0.08804818372164842
252,2023-08-25,44779.65,43897.6,882.0500000000029,43996.1,50%,44437.125,43555.075,high,43600,2023-09-06,5,BANKNIFTY2390643600PE,PE,2023-09-01 14:00:00,22.55,2023-09-05 15:20:00,0.1,Friday Closing,22.45,146.27408951411687,3283.8533095919233,0.32838533095919237,2023,69.39086790395582,70.64248170170062,-1.2516137977447954,0.22650000000000003,3250.722228316976,0.32507222283169757
253,2023-09-01,44915.55,43832.8,1082.75,44953.65,50%,45495.025,44412.275,high,44400,2023-09-13,2,BANKNIFTY2391344400PE,PE,2023-09-11 14:24:00,15.85,2023-09-12 15:20:00,0.05,Friday Closing,15.799999999999999,142.87276465943253,2257.389681619034,0.22573896816190342,2023,69.61660687211773,70.64248170170062,-1.0258748295828894,0.159,2234.672912038184,0.22346729120381842
