,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Cumulative ROI%,Running Max ROI%,Drawdown
556,2021-09-03,17436.2,17212.55,223.65000000000143,17363.55,40%,17453.01,17274.09,high,17250,2021-09-16,1,NIFTY2191617250PE,PE,2021-09-15 10:16:00,9.2,2021-09-16 15:30:00,0.05,Friday Closing,9.15,0.0925,9.0575,974.0440187681096,8912.502771728201,8822.40369999215,0.89125027717282,0.882240369999215,2021,16550,NIFTY2191616550PE,1.8,0.1,-1.7,-1655.874831905786,7166.528868086364,0.3583264434043182,NIFTY,168.9776015186818,170.13111314790794,-1.1535116292261307
208,2021-09-03,37138.65,36153.6,985.0500000000028,36608.45,50%,37100.975,36115.925,high,36100,2021-09-16,0,BANKNIFTY2191636100PE,PE,2021-09-16 10:11:00,4.7,2021-09-16 15:30:00,0.1,Friday Closing,4.6000000000000005,0.048,4.5520000000000005,377.34857372346687,1735.8034391279475,1717.6907075892211,0.17358034391279475,0.17176907075892212,2021,34700,BANKNIFTY2191634700PE,2.95,0.05,-2.9000000000000004,-1094.310863798054,623.3798437911673,0.03116899218955837,BANKNIFTY,169.00877051087136,170.13111314790794,-1.1223426370365814
558,2021-09-10,17644.1,17269.65,374.4499999999971,17709.65,40%,17859.43,17559.870000000003,low,17850,2021-09-23,6,NIFTY2192317850CE,CE,2021-09-17 14:32:00,22.45,2021-09-23 09:15:00,2.9,SL Hit,19.55,0.2535,19.2965,951.8780834550712,18609.21653154664,18367.91543739078,1.8609216531546642,1.836791543739078,2021,18550,NIFTY2192318550CE,2.05,0.4,-1.65,-1570.5988377008673,16797.31659968991,0.8398658299844955,NIFTY,169.84863634085585,170.13111314790794,-0.28247680705209177
209,2021-09-10,37717.2,36328.9,1388.2999999999956,37929.5,50%,38623.65,37235.350000000006,low,38600,2021-09-23,3,BANKNIFTY2192338600CE,CE,2021-09-20 14:52:00,29.7,2021-09-23 12:13:00,6.6,SL Hit,23.1,0.363,22.737,362.4722158573828,8373.108186305542,8241.530771949312,0.8373108186305542,0.8241530771949312,2021,40100,BANKNIFTY2192340100CE,9.2,2.65,-6.549999999999999,-2374.1930138658568,5867.337758083455,0.29336688790417276,BANKNIFTY,170.14200322876002,170.14200322876002,0.0
559,2021-09-17,17843.25,17326.5,516.75,17897.45,40%,18104.15,17690.75,low,18100,2021-09-30,2,NIFTY21SEP18100CE,CE,2021-09-28 12:22:00,9.5,2021-09-30 15:30:00,0.1,Expiry Closing,9.4,0.096,9.304,939.0112211840932,8826.705479130474,8736.560401896802,0.8826705479130474,0.8736560401896803,2021,18800,NIFTY21SEP18800CE,2.15,0.1,-2.05,-1924.9730034273907,6811.587398469412,0.3405793699234706,NIFTY,170.48258259868348,170.48258259868348,0.0
560,2021-09-24,17947.45,17576.45,371.0,17531.9,40%,17680.300000000003,17383.5,high,17400,2021-10-07,3,NIFTY21100717400PE,PE,2021-10-04 09:52:00,31.45,2021-10-07 15:30:00,0.1,Friday Closing,31.35,0.3155,31.0345,961.52214611743,30143.719280781428,29840.35904368138,3.014371928078143,2.984035904368138,2021,16700,NIFTY21100716700PE,3.3,0.05,-3.25,-3124.9469748816477,26715.41206879973,1.3357706034399865,NIFTY,171.81835320212346,171.81835320212346,0.0
210,2021-09-24,38366.55,37316.0,1050.550000000003,37140.4,50%,37665.675,36615.125,high,36600,2021-10-07,3,BANKNIFTY21100736600PE,PE,2021-10-04 10:59:00,54.35,2021-10-07 15:30:00,0.1,Friday Closing,54.25,0.5445000000000001,53.7055,371.691201604644,20164.24768705193,19961.861827778208,2.016424768705193,1.996186182777821,2021,35100,BANKNIFTY21100735100PE,10.0,0.05,-9.95,-3698.3274559662073,16263.534371812,0.8131767185906,BANKNIFTY,172.63152992071406,172.63152992071406,0.0
211,2021-10-01,38105.75,36894.85,1210.9000000000017,37906.4,50%,38511.850000000006,37300.95,high,37300,2021-10-14,2,BANKNIFTY21101437300PE,PE,2021-10-12 14:16:00,26.45,2021-10-14 15:30:00,0.25,Friday Closing,26.2,0.267,25.933,363.5244736360367,9524.34120926416,9427.280174803338,0.9524341209264159,0.9427280174803337,2021,35800,BANKNIFTY21101435800PE,8.85,0.25,-8.6,-3126.310473269915,6300.969701533423,0.31504848507667116,BANKNIFTY,172.94657840579072,172.94657840579072,0.0
561,2021-10-01,17884.5,17453.15,431.34999999999854,17886.85,40%,18059.39,17714.309999999998,high,17700,2021-10-14,1,NIFTY21101417700PE,PE,2021-10-13 09:15:00,8.4,2021-10-14 15:30:00,0.05,Friday Closing,8.35,0.0845,8.2655,941.3385501946632,7860.176894125439,7780.633786633989,0.7860176894125439,0.7780633786633989,2021,17000,NIFTY21101417000PE,1.7,0.05,-1.65,-1553.2086078211944,6227.425178812795,0.3113712589406397,NIFTY,173.25794966473137,173.25794966473137,0.0
562,2021-10-08,18349.25,17840.5,508.75,18500.1,40%,18703.6,18296.6,low,18700,2021-10-21,1,NIFTY21102118700CE,CE,2021-10-20 12:15:00,6.75,2021-10-20 13:15:00,4.75,SL Hit,2.0,0.115,1.885,908.9159306229816,1817.8318612459636,1713.3065292243205,0.18178318612459637,0.17133065292243205,2021,19450,NIFTY21102119450CE,1.35,1.25,-0.1,-90.89159306229826,1622.4149361620225,0.08112074680810114,NIFTY,173.33907041153947,173.33907041153947,0.0
212,2021-10-15,40199.45,39300.15,899.2999999999956,40192.65,50%,40642.3,39743.0,high,39700,2021-10-28,3,BANKNIFTY21OCT39700PE,PE,2021-10-25 09:15:00,76.3,2021-10-28 15:30:00,190.2,Friday Closing,-113.9,2.665,-116.565,344.46869394694687,-39234.98424055725,-40152.99330992586,-3.9234984240557247,-4.015299330992587,2021,38100,BANKNIFTY21OCT38100PE,14.35,0.05,-14.3,-4925.90232344134,-45078.8956333672,-2.2539447816683604,BANKNIFTY,171.0851256298711,173.33907041153947,-2.253944781668366
563,2021-10-15,18602.35,18048.75,553.5999999999985,18230.7,40%,18452.14,18009.260000000002,low,18450,2021-10-28,3,NIFTY21OCT18450CE,CE,2021-10-25 09:48:00,19.85,2021-10-28 15:30:00,0.15,Expiry Closing,19.700000000000003,0.2,19.500000000000004,921.3023530062096,18149.65635422233,17965.39588362109,1.814965635422233,1.7965395883621091,2021,19200,NIFTY21OCT19200CE,3.55,0.05,-3.5,-3224.558235521734,14740.837648099356,0.7370418824049678,NIFTY,171.82216751227608,173.33907041153947,-1.5169028992633855
213,2021-10-15,40199.45,39300.15,899.2999999999956,40192.65,50%,40642.3,39743.0,low,40600,2021-10-28,0,BANKNIFTY21OCT40600CE,CE,2021-10-28 14:47:00,3.4,2021-10-28 15:30:00,0.4,Expiry Closing,3.0,0.038,2.962,344.46869394694687,1033.406081840841,1020.3162714708568,0.1033406081840841,0.10203162714708568,2021,42200,BANKNIFTY21OCT42200CE,1.45,0.15,-1.3,-447.80930213103096,572.5069693398257,0.028625348466991284,BANKNIFTY,171.85079286074307,173.33907041153947,-1.488277550796397
564,2021-10-22,18340.75,17800.8,539.9500000000007,17833.05,40%,18049.03,17617.07,low,18050,2021-11-03,5,NIFTY21110318050CE,CE,2021-10-29 09:22:00,67.7,2021-11-03 15:30:00,0.15,Expiry Closing,67.55,0.6785000000000001,66.8715,941.8788710529044,63623.917739623685,62984.85292561429,6.3623917739623685,6.298485292561429,2021,18750,NIFTY21110318750CE,3.85,0.05,-3.8,-3579.1397100010367,59405.71321561325,2.9702856607806627,NIFTY,174.82107852152373,174.82107852152373,0.0
565,2021-10-29,18010.85,17615.3,395.5499999999993,18040.2,40%,18198.42,17881.98,low,18200,2021-11-11,3,NIFTY21111118200CE,CE,2021-11-08 09:23:00,26.3,2021-11-08 12:50:00,44.05,SL Hit,-17.749999999999996,0.7034999999999999,-18.453499999999995,934.1470303465904,-16581.10978865198,-17238.282224500803,-1.6581109788651978,-1.7238282224500803,2021,18950,NIFTY21111118950CE,1.75,1.2,-0.55,-513.7808666906247,-17752.063091191427,-0.8876031545595713,NIFTY,173.93347536696416,174.82107852152373,-0.8876031545595708
214,2021-10-29,40160.2,38453.1,1707.0999999999983,39674.05,50%,40527.600000000006,38820.5,low,40500,2021-11-11,0,BANKNIFTY21111140500CE,CE,2021-11-11 09:15:00,4.8,2021-11-11 15:30:00,0.15,Expiry Closing,4.65,0.0495,4.600499999999999,345.44359893011176,1606.3127350250195,1589.2132768779788,0.16063127350250195,0.1589213276877979,2021,42100,BANKNIFTY21111142100CE,3.05,0.05,-3.0,-1036.3307967903352,552.8824800876437,0.02764412400438218,BANKNIFTY,173.96111949096854,174.82107852152373,-0.8599590305551885
566,2021-11-05,18112.1,17799.5,312.59999999999854,17977.6,40%,18102.64,17852.559999999998,high,17850,2021-11-18,6,NIFTY21111817850PE,PE,2021-11-12 14:39:00,32.9,2021-11-18 10:13:00,68.9,SL Hit,-36.00000000000001,1.0180000000000002,-37.01800000000001,939.0895471599724,-33807.22369775901,-34763.21685676786,-3.3807223697759006,-3.476321685676786,2021,17150,NIFTY21111817150PE,3.6,0.5,-3.1,-2911.1775961959142,-37674.394452963774,-1.8837197226481888,NIFTY,172.07739976832036,174.82107852152373,-2.743678753203369
215,2021-11-05,39674.05,38348.25,1325.800000000003,38707.15,50%,39370.05,38044.25,low,39400,2021-11-18,1,BANKNIFTY21111839400CE,CE,2021-11-17 09:15:00,17.65,2021-11-18 15:30:00,0.2,Expiry Closing,17.45,0.1785,17.2715,355.6002595881895,6205.224529813906,6141.749883477414,0.6205224529813906,0.6141749883477414,2021,41000,BANKNIFTY21111841000CE,7.05,0.05,-7.0,-2489.2018171173263,3652.548066360088,0.1826274033180044,BANKNIFTY,172.26002717163837,174.82107852152373,-2.5610513498853607
567,2021-11-05,18112.1,17799.5,312.59999999999854,17977.6,40%,18102.64,17852.559999999998,low,18100,2021-11-18,0,NIFTY21111818100CE,CE,2021-11-18 09:31:00,3.25,2021-11-18 15:30:00,0.1,Expiry Closing,3.15,0.0335,3.1165,939.0895471599724,2958.1320735539125,2926.6725737240536,0.29581320735539124,0.2926672573724054,2021,18800,NIFTY21111818800CE,1.0,0.05,-0.95,-892.1350698019736,2034.53750392208,0.10172687519610402,NIFTY,172.36175404683448,174.82107852152373,-2.4593244746892537
216,2021-11-12,39114.95,37749.15,1365.7999999999956,38232.15,50%,38915.05,37549.25,low,38900,2021-11-25,3,BANKNIFTY21NOV38900CE,CE,2021-11-22 10:27:00,33.3,2021-11-25 15:30:00,0.1,Expiry Closing,33.2,0.334,32.86599999999999,359.75798566364426,11943.965124032988,11823.80595682133,1.194396512403299,1.182380595682133,2021,40500,BANKNIFTY21NOV40500CE,9.0,0.05,-8.95,-3219.833971689616,8603.971985131715,0.43019859925658577,BANKNIFTY,172.79195264609106,174.82107852152373,-2.029125875432669
568,2021-11-12,18209.6,17688.85,520.75,17796.25,40%,18004.55,17587.95,low,18000,2021-11-25,3,NIFTY21NOV18000CE,CE,2021-11-22 10:31:00,16.25,2021-11-25 15:30:00,0.05,Expiry Closing,16.2,0.163,16.037,944.2057702080864,15296.133477370997,15142.22793682708,1.5296133477370997,1.514222793682708,2021,18700,NIFTY21NOV18700CE,2.75,0.05,-2.7,-2549.355579561833,12592.872357265243,0.6296436178632622,NIFTY,173.4215962639543,174.82107852152373,-1.3994822575694172
569,2021-11-19,17796.25,17216.8,579.4500000000007,17338.75,40%,17570.53,17106.97,low,17550,2021-12-02,6,NIFTY21120217550CE,CE,2021-11-26 10:55:00,25.9,2021-12-02 15:30:00,0.05,Expiry Closing,25.85,0.2595,25.5905,967.5291525070674,25010.62859230769,24759.554777232104,2.501062859230769,2.4759554777232107,2021,18250,NIFTY21120218250CE,3.0,0.05,-2.95,-2854.210999895849,21905.343777336257,1.0952671888668128,NIFTY,174.51686345282113,174.82107852152373,-0.30421506870260373
217,2021-11-19,38241.0,36654.2,1586.800000000003,36830.9,50%,37624.3,36037.5,low,37600,2021-12-02,6,BANKNIFTY21120237600CE,CE,2021-11-26 15:03:00,44.65,2021-12-02 15:30:00,0.05,Expiry Closing,44.6,0.4469999999999999,44.153,372.0999460455078,16595.65759362965,16429.328917747305,1.6595657593629651,1.6429328917747306,2021,39100,BANKNIFTY21120239100CE,9.05,0.05,-9.0,-3348.89951440957,13080.429403337735,0.6540214701668868,BANKNIFTY,175.17088492298802,175.17088492298802,0.0
570,2021-11-26,17417.75,16783.95,633.7999999999993,17424.9,40%,17678.420000000002,17171.38,low,17700,2021-12-09,3,NIFTY21120917700CE,CE,2021-12-06 09:15:00,8.4,2021-12-08 09:47:00,8.2,SL Hit,0.200000000000001,0.166,0.034000000000001,961.6243985605048,192.324879712102,32.695229551058176,0.0192324879712102,0.0032695229551058178,2021,18400,NIFTY21120918400CE,1.7,0.9,-0.7999999999999999,-769.2995188484036,-736.6042892973454,-0.03683021446486727,NIFTY,175.13405470852317,175.17088492298802,-0.03683021446485668
219,2021-11-26,36860.85,35341.75,1519.0999999999983,36497.3,50%,37256.850000000006,35737.75,low,37300,2021-12-09,3,BANKNIFTY21120937300CE,CE,2021-12-06 14:41:00,20.7,2021-12-08 09:15:00,171.25,SL Hit,-150.55,1.9195,-152.4695,375.7698248778412,-56572.147135359,-57293.43731421201,-5.6572147135359,-5.7293437314212,2021,38800,BANKNIFTY21120938800CE,6.8,9.1,2.3,864.2705972190347,-56429.16671699297,-2.8214583358496483,BANKNIFTY,172.3125963726735,175.17088492298802,-2.858288550314512
218,2021-11-26,36860.85,35341.75,1519.0999999999983,36497.3,50%,37256.850000000006,35737.75,high,35700,2021-12-09,1,BANKNIFTY21120935700PE,PE,2021-12-08 13:23:00,13.15,2021-12-09 15:30:00,0.1,Friday Closing,13.05,0.1325,12.9175,375.7698248778412,4903.796214655828,4854.006712859514,0.4903796214655829,0.4854006712859514,2021,34300,BANKNIFTY21120934300PE,6.15,0.05,-6.1000000000000005,-2292.1959317548312,2561.8107811046825,0.12809053905523413,BANKNIFTY,172.44068691172873,175.17088492298802,-2.73019801125929
571,2021-12-03,17539.8,16893.6,646.2000000000007,17476.05,40%,17734.53,17217.57,low,17750,2021-12-16,1,NIFTY21121617750CE,CE,2021-12-15 10:31:00,3.75,2021-12-16 15:30:00,0.05,Expiry Closing,3.7,0.038,3.662,958.5819302795168,3546.7531420342125,3510.3270286835914,0.35467531420342124,0.35103270286835914,2021,18450,NIFTY21121618450CE,1.8,0.05,-1.75,-1677.5183779891545,1832.808650694437,0.09164043253472184,NIFTY,172.53232734426345,175.17088492298802,-2.6385575787245727
572,2021-12-10,17638.85,17185.35,453.5,17276.0,40%,17457.4,17094.6,low,17450,2021-12-23,6,NIFTY21122317450CE,CE,2021-12-17 09:56:00,6.55,2021-12-23 15:30:00,0.05,Expiry Closing,6.5,0.066,6.434,973.799076609346,6329.69399796075,6265.423258904533,0.6329693997960749,0.6265423258904533,2021,18150,NIFTY21122318150CE,2.3,0.05,-2.25,-2191.047922371029,4074.3753365335047,0.20371876682667525,NIFTY,172.73604611109013,175.17088492298802,-2.4348388118978903
220,2021-12-10,37579.5,36388.0,1191.5,36491.8,50%,37087.55,35896.05,low,37100,2021-12-23,6,BANKNIFTY21122337100CE,CE,2021-12-17 09:57:00,78.1,2021-12-23 15:30:00,0.05,Expiry Closing,78.05,0.7815,77.2685,377.4851668551845,29462.71727304715,29167.712615149823,2.946271727304715,2.9167712615149823,2021,38600,BANKNIFTY21122338600CE,10.5,0.05,-10.45,-3944.719993636678,25222.992621513145,1.2611496310756571,BANKNIFTY,173.9971957421658,175.17088492298802,-1.1736891808222367
221,2021-12-24,35377.85,34237.95,1139.9000000000017,35114.4,50%,35684.350000000006,34544.45,high,34500,2022-01-06,3,BANKNIFTY2210634500PE,PE,2022-01-03 09:15:00,50.35,2022-01-06 15:30:00,0.05,Friday Closing,50.3,0.504,49.79600000000001,392.3288500421052,19734.14115711789,19536.407416696675,1.973414115711789,1.9536407416696675,2022,33100,BANKNIFTY2210633100PE,8.25,0.1,-8.15,-3197.480127843158,16338.927288853516,0.5446309096284506,BANKNIFTY,174.54182665179422,175.17088492298802,-0.6290582711937986
573,2021-12-24,17285.75,16833.7,452.0499999999993,17244.5,40%,17425.32,17063.68,high,17050,2022-01-06,3,NIFTY2210617050PE,PE,2022-01-03 09:15:00,23.8,2022-01-06 15:30:00,0.1,Friday Closing,23.7,0.239,23.461,975.5918399203,23121.526606111107,22888.36015637016,2.312152660611111,2.288836015637016,2022,16350,NIFTY2210616350PE,2.9,0.05,-2.85,-2780.4367437728547,20107.9234125973,0.6702641137532434,NIFTY,175.21209076554746,175.21209076554746,0.0
574,2021-12-31,17944.2,17244.5,699.7000000000007,17797.6,40%,18077.48,17517.719999999998,high,17500,2022-01-13,2,NIFTY2211317500PE,PE,2022-01-11 13:32:00,5.2,2022-01-13 15:30:00,0.05,Friday Closing,5.15,0.0525,5.0975,940.39655969748,4843.042282442022,4793.6714630579045,0.4843042282442022,0.47936714630579047,2022,16800,NIFTY2211316800PE,1.25,0.05,-1.2,-1128.475871636976,3665.195591420928,0.12217318638069759,NIFTY,175.33426395192816,175.33426395192816,0.0
575,2022-01-07,18271.55,17705.05,566.5,18185.0,40%,18411.6,17958.4,low,18400,2022-01-20,1,NIFTY2212018400CE,CE,2022-01-19 09:42:00,4.8,2022-01-20 15:30:00,0.05,Expiry Closing,4.75,0.0484999999999999,4.7015,923.3309435355972,4385.821981794086,4341.04043103261,0.43858219817940863,0.43410404310326106,2022,19150,NIFTY2212019150CE,1.9,0.05,-1.85,-1708.1622455408549,2632.878185491756,0.08776260618305855,NIFTY,175.4220265581112,175.4220265581112,0.0
576,2022-01-14,18350.6,17648.85,701.75,17613.7,40%,17894.4,17333.0,low,17900,2022-01-27,3,NIFTY22JAN17900CE,CE,2022-01-24 11:48:00,12.4,2022-01-27 15:30:00,0.1,Expiry Closing,12.3,0.125,12.175,950.0178826895564,11685.219957081545,11566.46772174535,1.1685219957081545,1.156646772174535,2022,18600,NIFTY22JAN18600CE,2.75,0.1,-2.65,-2517.5473891273245,9048.920332618023,0.3016306777539341,NIFTY,175.72365723586515,175.72365723586515,0.0
222,2022-01-14,38852.5,37593.15,1259.3499999999983,37522.35,50%,38152.025,36892.675,low,38200,2022-01-27,3,BANKNIFTY22JAN38200CE,CE,2022-01-24 13:13:00,70.05,2022-01-27 15:30:00,0.4,Expiry Closing,69.64999999999999,0.7045,68.9455,366.9529992182591,25558.276395551744,25299.75800760248,2.5558276395551744,2.5299758007602478,2022,39700,BANKNIFTY22JAN39700CE,13.0,0.05,-12.95,-4752.041339876455,20547.71666772603,0.684923888924201,BANKNIFTY,176.40858112478935,176.40858112478935,0.0
577,2022-01-21,17707.25,16837.85,869.4000000000015,17208.3,40%,17556.06,16860.539999999997,high,16850,2022-02-03,2,NIFTY2220316850PE,PE,2022-02-01 10:02:00,41.7,2022-02-03 15:30:00,0.05,Friday Closing,41.650000000000006,0.4175,41.23250000000001,968.3266063114388,40330.80315287144,39926.52679473641,4.033080315287144,3.9926526794736414,2022,16200,NIFTY2220316200PE,9.7,0.05,-9.65,-9344.351750905384,30582.175043831023,1.0194058347943673,NIFTY,177.4279869595837,177.4279869595837,0.0
223,2022-01-21,38136.35,36383.55,1752.7999999999956,38246.6,50%,39123.0,37370.2,high,37400,2022-02-03,1,BANKNIFTY2220337400PE,PE,2022-02-02 10:03:00,13.45,2022-02-03 15:30:00,0.05,Friday Closing,13.4,0.135,13.265,357.8457684737878,4795.133297548756,4746.824118804795,0.47951332975487554,0.4746824118804795,2022,35900,BANKNIFTY2220335900PE,6.3,0.05,-6.25,-2236.536052961174,2510.288065843621,0.08367626886145403,BANKNIFTY,177.51166322844517,177.51166322844517,0.0
578,2022-01-28,17793.75,17077.75,716.0,17590.2,40%,17876.600000000002,17303.8,low,17900,2022-02-10,3,NIFTY2221017900CE,CE,2022-02-07 11:50:00,7.2,2022-02-10 15:30:00,0.05,Expiry Closing,7.15,0.0725,7.077500000000001,950.9638298110376,6799.39138314892,6730.44650548762,0.6799391383148919,0.673044650548762,2022,18600,NIFTY2221018600CE,1.7,0.05,-1.65,-1569.090319188212,5161.356186299408,0.1720452062099803,NIFTY,177.68370843465516,177.68370843465516,0.0
224,2022-01-28,39419.9,37582.05,1837.8499999999983,39128.0,50%,40046.925,38209.075,low,40000,2022-02-10,3,BANKNIFTY2221040000CE,CE,2022-02-07 12:55:00,24.7,2022-02-10 15:30:00,0.05,Expiry Closing,24.65,0.2475,24.4025,349.5898873633868,8617.390723507484,8530.867226385048,0.8617390723507483,0.8530867226385048,2022,41600,BANKNIFTY2221041600CE,6.15,0.05,-6.1000000000000005,-2132.49831291666,6398.368913468388,0.2132789637822796,BANKNIFTY,177.89698739843743,177.89698739843743,0.0
225,2022-02-04,39275.0,37320.45,1954.550000000003,38567.65,50%,39544.925,37590.375,low,39500,2022-02-17,3,BANKNIFTY2221739500CE,CE,2022-02-14 09:15:00,24.3,2022-02-17 15:30:00,0.15,Expiry Closing,24.15,0.2445,23.905500000000004,354.02772922189126,8549.769660708675,8463.209880913922,0.8549769660708675,0.8463209880913922,2022,41100,BANKNIFTY2221741100CE,5.25,0.05,-5.2,-1840.944191953835,6622.265688960088,0.2207421896320029,BANKNIFTY,178.11772958806944,178.11772958806944,0.0
579,2022-02-04,17639.25,17043.65,595.5999999999985,17451.0,40%,17689.239999999998,17212.760000000002,low,17700,2022-02-17,3,NIFTY2221717700CE,CE,2022-02-14 09:15:00,8.8,2022-02-17 15:30:00,0.05,Expiry Closing,8.75,0.0885,8.6615,961.0362005377282,8409.066754705122,8324.015050957532,0.8409066754705121,0.8324015050957533,2022,18400,NIFTY2221718400CE,1.35,0.05,-1.3,-1249.3470606990468,7074.667990258486,0.2358222663419495,NIFTY,178.3535518544114,178.3535518544114,0.0
580,2022-02-11,17489.9,16810.0,679.9000000000015,17236.05,40%,17508.01,16964.09,low,17500,2022-02-24,2,NIFTY22FEB17500CE,CE,2022-02-22 09:15:00,10.75,2022-02-24 15:30:00,0.05,Expiry Closing,10.7,0.108,10.592,970.9841381173532,10389.53027785568,10284.663990939003,1.038953027785568,1.0284663990939003,2022,18200,NIFTY22FEB18200CE,1.6,0.05,-1.55,-1505.0254140818977,8779.638576857107,0.2926546192285702,NIFTY,178.64620647363995,178.64620647363995,0.0
226,2022-02-11,38789.95,36655.2,2134.75,37344.45,50%,38411.825,36277.075,low,38400,2022-02-24,0,BANKNIFTY22FEB38400CE,CE,2022-02-24 09:15:00,5.65,2022-02-24 15:30:00,0.15,Expiry Closing,5.5,0.058,5.442,364.4710971165781,2004.5910341411795,1983.4517105084176,0.20045910341411793,0.19834517105084173,2022,39900,BANKNIFTY22FEB39900CE,2.3,0.1,-2.2,-801.8364136564716,1181.6152968519464,0.039387176561731546,BANKNIFTY,178.68559365020167,178.68559365020167,0.0
582,2022-02-25,16814.75,16356.55,458.2000000000007,16339.45,40%,16522.73,16156.17,low,16500,2022-03-10,6,NIFTY2231016500CE,CE,2022-03-04 10:57:00,113.3,2022-03-10 15:30:00,95.85,Expiry Closing,17.450000000000003,2.0915,15.358500000000005,1028.8856623572497,17954.05480813401,15802.140445313822,1.7954054808134008,1.5802140445313821,2022,17150,NIFTY2231017150CE,12.15,0.05,-12.1,-12449.51651452272,3352.623930791102,0.11175413102637007,NIFTY,178.79734778122804,178.79734778122804,0.0
227,2022-02-25,36677.2,34725.65,1951.549999999996,34526.1,50%,35501.875,33550.325,low,35500,2022-03-10,3,BANKNIFTY2231035500CE,CE,2022-03-07 09:15:00,67.2,2022-03-10 15:30:00,0.15,Expiry Closing,67.05,0.6735000000000001,66.3765,394.3453690826189,26440.8569969896,26175.26539091245,2.64408569969896,2.6175265390912448,2022,36900,BANKNIFTY2231036900CE,15.45,0.05,-15.4,-6072.918683872331,20102.34670704012,0.670078223568004,BANKNIFTY,179.46742600479604,179.46742600479604,0.0
581,2022-02-25,16814.75,16356.55,458.2000000000007,16339.45,40%,16522.73,16156.17,high,16150,2022-03-10,0,NIFTY2231016150PE,PE,2022-03-10 09:15:00,4.65,2022-03-10 15:30:00,0.15,Friday Closing,4.5,0.048,4.452,1028.8856623572497,4629.985480607624,4580.598968814476,0.46299854806076235,0.45805989688144766,2022,15500,NIFTY2231015500PE,0.95,0.05,-0.8999999999999999,-925.9970961215246,3654.601872692951,0.12182006242309835,NIFTY,179.58924606721914,179.58924606721914,0.0
583,2022-03-04,16757.1,15671.65,1085.449999999999,16528.8,40%,16962.98,16094.62,high,16100,2022-03-17,1,NIFTY2231716100PE,PE,2022-03-16 15:00:00,3.8,2022-03-17 15:30:00,0.05,Friday Closing,3.75,0.0385,3.7115,1002.1823995547952,3758.183998330482,3719.599975947623,0.3758183998330482,0.3719599975947623,2022,15450,NIFTY2231715450PE,1.05,0.05,-1.0,-1002.1823995547952,2717.4175763928274,0.09058058587976091,NIFTY,179.6798266530989,179.6798266530989,0.0
228,2022-03-04,35370.55,32159.3,3211.250000000004,34331.0,50%,35936.625,32725.375,high,32700,2022-03-17,0,BANKNIFTY2231732700PE,PE,2022-03-17 09:15:00,2.1,2022-03-17 15:30:00,0.15,Friday Closing,1.95,0.0225,1.9275,389.5747026884133,759.670670242406,750.9052394319167,0.07596706702424061,0.07509052394319167,2022,31400,BANKNIFTY2231731400PE,1.85,0.1,-1.75,-681.7557297047233,69.14950972719339,0.0023049836575731127,BANKNIFTY,179.68213163675648,179.68213163675648,0.0
585,2022-03-18,17441.7,17006.4,435.2999999999993,17289.0,40%,17463.12,17114.88,low,17450,2022-03-31,6,NIFTY22MAR17450CE,CE,2022-03-25 13:40:00,66.0,2022-03-30 09:15:00,70.35,SL Hit,-4.349999999999994,1.3635,-5.7134999999999945,973.4801112286924,-4234.638483844806,-5561.978615505128,-0.4234638483844806,-0.5561978615505129,2022,18150,NIFTY22MAR18150CE,3.8,1.05,-2.75,-2677.070305878904,-8239.048921384032,-0.27463496404613436,NIFTY,179.40749667271035,179.68213163675648,-0.27463496404612897
584,2022-03-18,17441.7,17006.4,435.2999999999993,17289.0,40%,17463.12,17114.88,high,17100,2022-03-31,1,NIFTY22MAR17100PE,PE,2022-03-30 09:15:00,10.7,2022-03-31 15:30:00,0.05,Friday Closing,10.65,0.1075,10.5425,973.4801112286924,10367.563184585571,10262.914072628488,1.036756318458557,1.0262914072628488,2022,16400,NIFTY22MAR16400PE,1.65,0.05,-1.6,-1557.5681779659076,8705.34589466258,0.29017819648875265,NIFTY,179.6976748691991,179.6976748691991,0.0
229,2022-03-18,36822.2,35389.65,1432.5499999999956,35700.4,50%,36416.675,34984.125,high,35000,2022-03-31,1,BANKNIFTY22MAR35000PE,PE,2022-03-30 10:40:00,20.35,2022-03-31 15:30:00,0.05,Friday Closing,20.3,0.204,20.096,384.4392712953612,7804.117207295832,7725.691595951579,0.7804117207295832,0.7725691595951579,2022,33600,BANKNIFTY22MAR33600PE,4.8,0.05,-4.75,-1826.0865386529656,5899.605057298613,0.1966535019099538,BANKNIFTY,179.89432837110905,179.89432837110905,0.0
