,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Cumulative ROI%,Running Max ROI%,Drawdown
320,2017-02-03,8821.2,8707.75,113.45000000000071,8812.35,40%,8857.730000000001,8766.97,low,8850,2017-02-16,3,NIFTY172168850CE,CE,2017-02-13 12:00:00,,2017-02-16 15:30:00,,Expiry Closing,,,,1439.4207093691045,,,,,2017,9050,NIFTY172169050CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
322,2017-02-10,8826.45,8713.05,113.40000000000146,8883.7,40%,8929.060000000001,8838.34,low,8950,2017-02-23,6,NIFTY17FEB8950CE,CE,2017-02-17 09:33:00,12.1,2017-02-17 09:34:00,11.55,SL Hit,0.5499999999999989,0.2365,0.3134999999999989,1427.9218641155953,785.3570252635759,447.6535044002375,0.0785357025263576,0.04476535044002375,2017,9150,NIFTY17FEB9150CE,1.2,1.2,0.0,0.0,447.6535044002375,0.04476535044002375,NIFTY,-2.541782984338873,0.7018645919351568,-3.24364757627403
5,2017-02-10,20366.7,20088.4,278.2999999999993,20918.45,50%,21057.6,20779.300000000003,low,21100,2017-02-23,6,BANKNIFTY17FEB21100CE,CE,2017-02-17 09:40:00,17.95,2017-02-17 09:41:00,15.6,SL Hit,2.35,0.3354999999999999,2.0144999999999995,415.5269356431882,976.4882987614923,837.0790118532025,0.09764882987614923,0.08370790118532026,2017,21700,BANKNIFTY17FEB21700CE,0.0,0.0,0.0,0.0,837.0790118532025,0.08370790118532026,BANKNIFTY,-2.458075083153553,0.7018645919351568,-3.15993967508871
321,2017-02-10,8826.45,8713.05,113.40000000000146,8883.7,40%,8929.060000000001,8838.34,high,8850,2017-02-23,1,NIFTY17FEB8850PE,PE,2017-02-22 09:15:00,12.1,2017-02-23 15:30:00,0.05,Friday Closing,12.05,0.1215,11.9285,1427.9218641155953,17206.458462592924,17032.96595610288,1.7206458462592924,1.7032965956102877,2017,8650,NIFTY17FEB8650PE,1.2,0.05,-1.15,-1642.1101437329346,15390.855812369944,1.5390855812369943,NIFTY,-0.9189895019165586,0.7018645919351568,-1.6208540938517153
6,2017-02-17,21031.65,20452.6,579.0500000000029,20853.45,50%,21142.975,20563.925,low,21100,2017-03-02,2,BANKNIFTY1730221100CE,CE,2017-02-28 11:42:00,6.8,2017-03-02 15:30:00,0.05,Expiry Closing,6.75,0.0684999999999999,6.6815,413.8490444225564,2793.4810498522556,2765.1323903093107,0.27934810498522555,0.2765132390309311,2017,21700,BANKNIFTY1730221700CE,0.5,0.05,-0.45,-186.2320699901504,2578.9003203191605,0.25789003203191607,BANKNIFTY,-0.6610994698846425,0.7018645919351568,-1.3629640618197993
323,2017-02-17,8981.9,8804.75,177.14999999999964,8943.7,40%,9014.56,8872.84,low,9000,2017-03-02,2,NIFTY173029000CE,CE,2017-02-28 13:20:00,,2017-03-02 09:15:00,,SL Hit,,,,1414.3785165332527,,,,,2017,9200,NIFTY173029200CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
324,2017-02-24,8992.35,8868.1,124.25,8885.55,40%,8935.25,8835.849999999999,high,8850,2017-03-09,3,NIFTY173098850PE,PE,2017-03-06 09:31:00,,2017-03-09 15:30:00,,Friday Closing,,,,1426.932654374528,,,,,2017,8650,NIFTY173098650PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
7,2017-02-24,20901.0,20518.5,382.5,20572.85,50%,20764.1,20381.6,high,20400,2017-03-09,0,BANKNIFTY1730920400PE,PE,2017-03-09 14:26:00,0.2,2017-03-09 15:30:00,0.05,Friday Closing,0.15,0.0025,0.1475,421.40039780197554,63.21005967029633,62.15655867579139,0.006321005967029633,0.006215655867579138,2017,19800,BANKNIFTY1730919800PE,0.05,0.05,0.0,0.0,62.15655867579139,0.006215655867579138,BANKNIFTY,-0.6548838140170634,0.7018645919351568,-1.3567484059522203
326,2017-03-03,8977.75,8860.3,117.45000000000071,8953.7,40%,9000.68,8906.720000000001,low,9000,2017-03-16,6,NIFTY173169000CE,CE,2017-03-10 14:06:00,,2017-03-14 09:15:00,,SL Hit,,,,1416.5596377162615,,,,,2017,9200,NIFTY173169200CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
325,2017-03-03,8977.75,8860.3,117.45000000000071,8953.7,40%,9000.68,8906.720000000001,high,8900,2017-03-16,2,NIFTY173168900PE,PE,2017-03-14 09:15:00,,2017-03-16 15:30:00,,Friday Closing,,,,1416.5596377162615,,,,,2017,8700,NIFTY173168700PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
8,2017-03-03,20777.15,20423.7,353.4500000000007,20825.9,50%,21002.625,20649.175000000003,high,20600,2017-03-16,2,BANKNIFTY1731620600PE,PE,2017-03-14 09:15:00,12.0,2017-03-16 15:30:00,0.05,Friday Closing,11.95,0.1205,11.8295,416.6145898429363,4978.544348623089,4928.342290547015,0.4978544348623089,0.49283422905470153,2017,20000,BANKNIFTY1731620000PE,16.35,0.05,-16.3,-6790.817814439863,-1862.4755238928474,-0.18624755238928475,BANKNIFTY,-0.8411313664063482,0.7018645919351568,-1.5429959583415052
327,2017-03-10,9158.1,8904.1,254.0,9207.8,40%,9309.4,9106.2,low,9300,2017-03-23,2,NIFTY173239300CE,CE,2017-03-21 11:21:00,,2017-03-23 15:30:00,,Expiry Closing,,,,1369.583431800116,,,,,2017,9500,NIFTY173239500CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
9,2017-03-10,21289.3,20653.5,635.7999999999993,21308.45,50%,21626.35,20990.550000000003,low,21600,2017-03-23,2,BANKNIFTY1732321600CE,CE,2017-03-21 12:32:00,1.5,2017-03-23 15:30:00,0.05,Expiry Closing,1.45,0.0155,1.4345,404.5990192519773,586.6685779153671,580.3972931169615,0.058666857791536714,0.058039729311696146,2017,22200,BANKNIFTY1732322200CE,0.45,0.05,-0.4,-161.83960770079094,418.55768541617056,0.04185576854161706,BANKNIFTY,-0.7992755978647311,0.7018645919351568,-1.501140189799888
328,2017-03-17,9214.1,9019.4,194.70000000000076,9104.0,40%,9181.88,9026.12,low,9200,2017-03-30,3,NIFTY17MAR9200CE,CE,2017-03-27 12:39:00,4.1,2017-03-30 15:30:00,0.05,Expiry Closing,4.05,0.0414999999999999,4.0085,1388.6045123656593,5623.84827508092,5566.221187817745,0.5623848275080919,0.5566221187817746,2017,9400,NIFTY17MAR9400CE,0.6,0.05,-0.5499999999999999,-763.7324818011125,4802.488706016633,0.4802488706016633,NIFTY,-0.3190267272630678,0.7018645919351568,-1.0208913191982245
10,2017-03-17,21316.85,20755.15,561.6999999999971,20987.6,50%,21268.45,20706.75,high,20700,2017-03-30,1,BANKNIFTY17MAR20700PE,PE,2017-03-29 09:15:00,2.95,2017-03-30 15:30:00,0.05,Friday Closing,2.9000000000000004,0.03,2.870000000000001,411.40750736419443,1193.081771356164,1180.7395461352385,0.1193081771356164,0.11807395461352385,2017,20100,BANKNIFTY17MAR20100PE,1.55,0.05,-1.5,-617.1112610462917,563.6282850889468,0.05636282850889468,BANKNIFTY,-0.2626638987541731,0.7018645919351568,-0.9645284906893299
329,2017-03-24,9181.1,9024.65,156.45000000000073,9158.9,40%,9221.48,9096.32,high,9100,2017-04-06,3,NIFTY174069100PE,PE,2017-04-03 13:10:00,,2017-04-06 15:30:00,,Friday Closing,,,,1382.641398126982,,,,,2017,8900,NIFTY174068900PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
330,2017-03-31,9273.8,9152.15,121.64999999999964,9223.7,40%,9272.36,9175.04,low,9250,2017-04-13,3,NIFTY174139250CE,CE,2017-04-10 13:06:00,,2017-04-13 15:30:00,,Expiry Closing,,,,1375.0544629414733,,,,,2017,9450,NIFTY174139450CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
11,2017-03-31,21699.0,21408.6,290.40000000000146,21536.5,50%,21681.7,21391.3,high,21400,2017-04-13,2,BANKNIFTY1741321400PE,PE,2017-04-11 13:41:00,14.8,2017-04-13 15:30:00,0.05,Friday Closing,14.75,0.1485,14.6015,403.5661410313767,5952.600580212806,5892.671008269646,0.5952600580212806,0.5892671008269647,2017,20800,BANKNIFTY1741320800PE,1.4,0.05,-1.35,-544.8142903923585,5347.856717877288,0.5347856717877287,BANKNIFTY,0.2721217730335556,0.7018645919351568,-0.4297428189016012
331,2017-04-07,9250.45,9145.0,105.45000000000071,9144.75,40%,9186.93,9102.57,high,9100,2017-04-20,2,NIFTY174209100PE,PE,2017-04-18 09:20:00,,2017-04-18 14:36:00,,SL Hit,,,,1387.8412048420962,,,,,2017,8900,NIFTY174208900PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
12,2017-04-07,21786.95,21396.7,390.25,21700.5,50%,21895.625,21505.375,high,21500,2017-04-20,2,BANKNIFTY1742021500PE,PE,2017-04-18 10:08:00,14.85,2017-04-20 15:30:00,7.7,Friday Closing,7.15,0.2255,6.924499999999999,399.6232123997374,2857.3059686581223,2767.190934261981,0.28573059686581226,0.2767190934261981,2017,20900,BANKNIFTY1742020900PE,1.4,0.05,-1.35,-539.4913367396455,2227.6995975223354,0.22276995975223352,BANKNIFTY,0.49489173278578913,0.7018645919351568,-0.2069728591493677
332,2017-04-07,9250.45,9145.0,105.45000000000071,9144.75,40%,9186.93,9102.57,low,9200,2017-04-20,2,NIFTY174209200CE,CE,2017-04-18 15:02:00,,2017-04-20 15:30:00,,Expiry Closing,,,,1387.8412048420962,,,,,2017,9400,NIFTY174209400CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
13,2017-04-07,21786.95,21396.7,390.25,21700.5,50%,21895.625,21505.375,low,21900,2017-04-20,1,BANKNIFTY1742021900CE,CE,2017-04-19 09:52:00,9.6,2017-04-20 15:30:00,0.05,Expiry Closing,9.55,0.0965,9.453499999999998,399.6232123997374,3816.4016784174923,3777.8380384209167,0.3816401678417492,0.3777838038420917,2017,22600,BANKNIFTY1742022600CE,0.25,0.05,-0.2,-79.92464247994748,3697.913395940969,0.36979133959409693,BANKNIFTY,0.8646830723798861,0.8646830723798861,0.0
334,2017-04-14,9217.8,9075.3,142.5,9179.1,40%,9236.1,9122.1,low,9250,2017-04-27,6,NIFTY17APR9250CE,CE,2017-04-21 12:55:00,8.15,2017-04-24 13:51:00,22.15,SL Hit,-13.999999999999998,0.303,-14.303,1380.4527885146326,-19326.339039204853,-19744.61623412479,-1.9326339039204854,-1.9744616234124792,2017,9450,NIFTY17APR9450CE,0.6,0.8,0.2,276.09055770292656,-19468.525676421865,-1.9468525676421866,NIFTY,-1.0821694952623004,0.8646830723798861,-1.9468525676421864
14,2017-04-14,21947.0,21417.2,529.7999999999993,21567.5,50%,21832.4,21302.6,high,21300,2017-04-27,3,BANKNIFTY17APR21300PE,PE,2017-04-24 12:45:00,17.75,2017-04-27 15:30:00,0.1,Friday Closing,17.65,0.1785,17.4715,400.78049137978417,7073.77567285319,7002.2363551418985,0.7073775672853191,0.7002236355141899,2017,20700,BANKNIFTY17APR20700PE,2.95,0.05,-2.9000000000000004,-1162.2634250013741,5839.972930140524,0.5839972930140525,BANKNIFTY,-0.498172202248248,0.8646830723798861,-1.3628552746281342
333,2017-04-14,9217.8,9075.3,142.5,9179.1,40%,9236.1,9122.1,high,9100,2017-04-27,2,NIFTY17APR9100PE,PE,2017-04-25 09:15:00,5.7,2017-04-27 15:30:00,0.05,Friday Closing,5.65,0.0575,5.5925,1380.4527885146326,7799.558255107675,7720.182219768083,0.7799558255107675,0.7720182219768082,2017,8900,NIFTY17APR8900PE,1.6,0.05,-1.55,-2139.7018221976805,5580.480397570403,0.5580480397570402,NIFTY,0.05987583750879222,0.8646830723798861,-0.8048072348710938
336,2017-04-28,9365.5,9270.0,95.5,9374.55,40%,9412.75,9336.35,low,9400,2017-05-11,6,NIFTY175119400CE,CE,2017-05-05 09:15:00,,2017-05-10 09:39:00,,SL Hit,,,,1354.5456959974504,,,,,2017,9600,NIFTY175119600CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
15,2017-04-28,22740.85,22185.25,555.5999999999985,22844.85,50%,23122.65,22567.05,low,23100,2017-05-11,6,BANKNIFTY1751123100CE,CE,2017-05-05 13:16:00,18.8,2017-05-08 09:49:00,18.55,SL Hit,0.25,0.3735,-0.1235,378.416833710669,94.60420842766725,-46.73447896326762,0.009460420842766725,-0.004673447896326762,2017,23800,BANKNIFTY1751123800CE,0.0,0.0,0.0,0.0,-46.73447896326762,-0.004673447896326762,BANKNIFTY,0.05520238961246546,0.8646830723798861,-0.8094806827674206
335,2017-04-28,9365.5,9270.0,95.5,9374.55,40%,9412.75,9336.35,high,9350,2017-05-11,1,NIFTY175119350PE,PE,2017-05-10 15:22:00,,2017-05-11 15:30:00,,Friday Closing,,,,1354.5456959974504,,,,,2017,9150,NIFTY175119150PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
16,2017-05-05,22977.2,22515.35,461.8500000000022,22840.4,50%,23071.325000000004,22609.475,low,23100,2017-05-18,6,BANKNIFTY1751823100CE,CE,2017-05-12 14:45:00,9.65,2017-05-17 14:17:00,15.35,SL Hit,-5.699999999999999,0.25,-5.949999999999999,379.25866849866657,-2161.774410442399,-2256.589077567066,-0.21617744104423992,-0.22565890775670658,2017,23800,BANKNIFTY1751823800CE,0.5,0.15,-0.35,-132.7405339745333,-2389.329611541599,-0.2389329611541599,BANKNIFTY,-0.18373057154169445,0.8646830723798861,-1.0484136439215805
337,2017-05-05,9450.3,9272.05,178.25,9436.65,40%,9507.95,9365.35,high,9350,2017-05-18,2,NIFTY175189350PE,PE,2017-05-16 14:14:00,,2017-05-18 15:30:00,,Friday Closing,,,,1340.9830720607492,,,,,2017,9150,NIFTY175189150PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
338,2017-05-12,9532.2,9372.6,159.60000000000036,9469.9,40%,9533.74,9406.06,low,9550,2017-05-25,6,NIFTY17MAY9550CE,CE,2017-05-19 12:07:00,9.05,2017-05-25 15:30:00,0.05,Expiry Closing,9.0,0.091,8.909,1337.3555393790896,12036.199854411807,11914.50050032831,1.2036199854411807,1.191450050032831,2017,9750,NIFTY17MAY9750CE,0.8,0.05,-0.75,-1003.0166545343172,10911.483845793991,1.0911483845793992,NIFTY,0.9074178130377047,0.9074178130377047,0.0
18,2017-05-12,22977.65,22579.35,398.3000000000029,22761.95,50%,22961.1,22562.8,low,23000,2017-05-25,2,BANKNIFTY17MAY23000CE,CE,2017-05-23 09:26:00,10.2,2017-05-25 14:04:00,32.0,SL Hit,-21.8,0.422,-22.222,381.07930369189626,-8307.528820483338,-8468.344286641319,-0.8307528820483338,-0.8468344286641319,2017,23700,BANKNIFTY17MAY23700CE,0.9,0.05,-0.85,-323.9174081381118,-8792.26169477943,-0.8792261694779431,BANKNIFTY,0.02819164355976167,0.9074178130377047,-0.8792261694779431
17,2017-05-12,22977.65,22579.35,398.3000000000029,22761.95,50%,22961.1,22562.8,high,22600,2017-05-25,0,BANKNIFTY17MAY22600PE,PE,2017-05-25 14:03:00,1.1,2017-05-25 15:30:00,0.05,Friday Closing,1.05,0.0115,1.0385,381.07930369189626,400.13326887649106,395.75085688403425,0.04001332688764911,0.03957508568840342,2017,21900,BANKNIFTY17MAY21900PE,0.2,0.05,-0.15,-57.16189555378444,338.5889613302498,0.03385889613302498,BANKNIFTY,0.06205053969278665,0.9074178130377047,-0.8453672733449181
339,2017-05-19,9522.7,9341.9,180.8000000000011,9507.75,40%,9580.07,9435.43,high,9450,2017-06-01,6,NIFTY176019450PE,PE,2017-05-26 13:15:00,,2017-06-01 15:30:00,,Friday Closing,,,,1330.887978897858,,,,,2017,9250,NIFTY176019250PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
19,2017-05-26,23469.45,23095.0,374.4500000000007,23435.2,50%,23622.425000000003,23247.975,high,23200,2017-06-08,0,BANKNIFTY1760823200PE,PE,2017-06-08 09:15:00,1.1,2017-06-08 15:30:00,0.05,Friday Closing,1.05,0.0115,1.0385,370.4107431815319,388.93128034060857,384.6715567940209,0.03889312803406086,0.038467155679402086,2017,22500,BANKNIFTY1760822500PE,0.1,0.05,-0.05,-18.520537159076596,366.1510196349443,0.036615101963494434,BANKNIFTY,0.09866564165628108,0.9074178130377047,-0.8087521713814236
20,2017-06-02,23653.35,23309.05,344.2999999999993,23483.95,50%,23656.1,23311.800000000003,high,23300,2017-06-15,6,BANKNIFTY1761523300PE,PE,2017-06-09 13:59:00,35.5,2017-06-15 15:30:00,0.1,Friday Closing,35.4,0.356,35.044,369.8834550073766,13093.87430726113,12962.195797278504,1.309387430726113,1.2962195797278504,2017,22600,BANKNIFTY1761522600PE,3.75,0.05,-3.7,-1368.5687835272934,11593.627013751211,1.159362701375121,BANKNIFTY,1.258028343031402,1.258028343031402,0.0
340,2017-06-02,9706.3,9630.5,75.79999999999927,9638.55,40%,9668.87,9608.23,high,9600,2017-06-15,6,NIFTY176159600PE,PE,2017-06-09 15:02:00,,2017-06-12 09:15:00,,SL Hit,,,,1318.664952574603,,,,,2017,9400,NIFTY176159400PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
341,2017-06-02,9706.3,9630.5,75.79999999999927,9638.55,40%,9668.87,9608.23,low,9650,2017-06-15,3,NIFTY176159650CE,CE,2017-06-12 10:00:00,,2017-06-15 15:30:00,,Expiry Closing,,,,1318.664952574603,,,,,2017,9850,NIFTY176159850CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
21,2017-06-09,23706.65,23311.9,394.75,23448.6,50%,23645.975,23251.225,high,23300,2017-06-22,3,BANKNIFTY1762223300PE,PE,2017-06-19 13:44:00,15.3,2017-06-22 15:30:00,0.05,Friday Closing,15.25,0.1535,15.0965,370.0418358727014,5643.137997058697,5586.336575252238,0.5643137997058696,0.5586336575252238,2017,22600,BANKNIFTY1762222600PE,1.9,0.05,-1.85,-684.5773963644976,4901.75917888774,0.49017591788877396,BANKNIFTY,1.748204260920176,1.748204260920176,0.0
342,2017-06-09,9676.0,9560.8,115.20000000000071,9595.45,40%,9641.53,9549.37,high,9550,2017-06-22,3,NIFTY176229550PE,PE,2017-06-19 13:44:00,,2017-06-22 15:30:00,,Friday Closing,,,,1322.4042242258229,,,,,2017,9350,NIFTY176229350PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
343,2017-06-16,9698.6,9565.7,132.89999999999964,9643.25,40%,9696.41,9590.09,low,9700,2017-06-29,6,NIFTY17JUN9700CE,CE,2017-06-23 10:01:00,14.1,2017-06-29 15:30:00,0.05,Expiry Closing,14.05,0.1415,13.908499999999998,1314.91964551829,18474.621019531976,18288.559889691136,1.8474621019531978,1.8288559889691136,2017,9900,NIFTY17JUN9900CE,1.25,0.05,-1.2,-1577.903574621948,16710.656315069187,1.6710656315069188,NIFTY,3.419269892427095,3.419269892427095,0.0
22,2017-06-16,23896.9,23391.0,505.9000000000015,23772.3,50%,24025.25,23519.35,low,24000,2017-06-29,6,BANKNIFTY17JUN24000CE,CE,2017-06-23 15:13:00,15.85,2017-06-29 15:30:00,0.05,Expiry Closing,15.8,0.159,15.640999999999998,364.2001644103599,5754.3625976836865,5696.454771542439,0.5754362597683687,0.5696454771542439,2017,24700,BANKNIFTY17JUN24700CE,2.35,0.05,-2.3000000000000003,-837.6603781438279,4858.794393398611,0.4858794393398611,BANKNIFTY,3.905149331766956,3.905149331766956,0.0
344,2017-06-23,9646.65,9473.7,172.9499999999989,9478.5,40%,9547.68,9409.32,high,9400,2017-07-06,3,NIFTY177069400PE,PE,2017-07-03 09:15:00,,2017-07-06 15:30:00,,Friday Closing,,,,1335.4029460560052,,,,,2017,9200,NIFTY177069200PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
23,2017-06-23,23778.4,23056.4,722.0,23137.25,50%,23498.25,22776.25,high,22800,2017-07-06,0,BANKNIFTY1770622800PE,PE,2017-07-06 11:03:00,0.05,2017-07-06 15:30:00,0.05,Friday Closing,0.0,0.001,-0.001,372.368155075378,0.0,-0.372368155075378,0.0,-3.72368155075378e-05,2017,22100,BANKNIFTY1770622100PE,0.1,0.05,-0.05,-18.618407753768903,-18.99077590884428,-0.001899077590884428,BANKNIFTY,3.9032502541760716,3.905149331766956,-0.0018990775908842572
24,2017-06-30,23540.15,22998.05,542.1000000000022,23463.75,50%,23734.800000000003,23192.7,high,23200,2017-07-13,3,BANKNIFTY1771323200PE,PE,2017-07-10 12:30:00,25.05,2017-07-13 15:30:00,0.05,Friday Closing,25.0,0.251,24.749,368.6569931071675,9216.424827679188,9123.891922409288,0.9216424827679187,0.9123891922409287,2017,22500,BANKNIFTY1771322500PE,2.55,0.05,-2.5,-921.6424827679189,8202.24943964137,0.820224943964137,BANKNIFTY,4.723475198140209,4.723475198140209,0.0
345,2017-06-30,9700.6,9448.8,251.8000000000011,9670.35,40%,9771.070000000002,9569.63,high,9550,2017-07-13,3,NIFTY177139550PE,PE,2017-07-10 14:16:00,,2017-07-13 15:30:00,,Friday Closing,,,,1304.8724448806527,,,,,2017,9350,NIFTY177139350PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
25,2017-07-07,23960.3,23401.8,558.5,23949.5,50%,24228.75,23670.25,high,23700,2017-07-20,0,BANKNIFTY1772023700PE,PE,2017-07-20 09:16:00,0.55,2017-07-20 15:30:00,0.05,Friday Closing,0.5,0.006,0.494,361.14120621162874,180.57060310581437,178.4037558685446,0.018057060310581435,0.017840375586854463,2017,23000,BANKNIFTY1772023000PE,0.05,0.05,0.0,0.0,178.4037558685446,0.017840375586854463,BANKNIFTY,4.741315573727063,4.741315573727063,0.0
347,2017-07-14,9928.2,9813.8,114.40000000000146,9899.6,40%,9945.36,9853.84,low,9950,2017-07-27,6,NIFTY17JUL9950CE,CE,2017-07-21 13:01:00,13.55,2017-07-24 09:15:00,29.4,SL Hit,-15.849999999999998,0.4295,-16.2795,1282.0048746350058,-20319.77726296484,-20870.398356620575,-2.031977726296484,-2.0870398356620576,2017,10150,NIFTY17JUL10150CE,1.3,1.7,0.3999999999999999,512.8019498540021,-20357.596406766574,-2.0357596406766576,NIFTY,2.7055559330504058,4.741315573727063,-2.0357596406766576
346,2017-07-14,9928.2,9813.8,114.40000000000146,9899.6,40%,9945.36,9853.84,high,9850,2017-07-27,3,NIFTY17JUL9850PE,PE,2017-07-24 09:49:00,14.7,2017-07-27 15:30:00,0.05,Friday Closing,14.65,0.1475,14.502499999999998,1282.0048746350058,18781.371413402834,18592.275694394168,1.8781371413402834,1.8592275694394167,2017,9650,NIFTY17JUL9650PE,2.6,0.05,-2.5500000000000003,-3269.112430319265,15323.163264074903,1.5323163264074904,NIFTY,4.237872259457896,4.741315573727063,-0.503443314269167
26,2017-07-14,24299.6,23756.2,543.3999999999978,24231.4,50%,24503.1,23959.700000000004,high,24000,2017-07-27,2,BANKNIFTY17JUL24000PE,PE,2017-07-25 09:15:00,12.95,2017-07-27 15:30:00,0.1,Friday Closing,12.85,0.1305,12.7195,357.0976733556162,4588.705102619669,4542.10385624676,0.45887051026196685,0.454210385624676,2017,23300,BANKNIFTY17JUL23300PE,2.85,0.1,-2.75,-982.0186017279447,3560.0852545188154,0.3560085254518815,BANKNIFTY,4.593880784909778,4.741315573727063,-0.14743478881728578
348,2017-07-21,10114.75,9838.1,276.64999999999964,9996.55,40%,10107.21,9885.89,high,9900,2017-08-03,2,NIFTY178039900PE,PE,2017-08-01 15:06:00,,2017-08-03 15:30:00,,Friday Closing,,,,1261.4757188185465,,,,,2017,9700,NIFTY178039700PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
349,2017-07-28,10136.3,9944.75,191.54999999999927,10008.6,40%,10085.22,9931.98,high,9950,2017-08-10,3,NIFTY178109950PE,PE,2017-08-07 09:17:00,,2017-08-09 09:15:00,,SL Hit,,,,1264.2262637800663,,,,,2017,9750,NIFTY178109750PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
27,2017-07-28,25196.45,24622.05,574.4000000000015,24629.5,50%,24916.7,24342.3,high,24300,2017-08-10,3,BANKNIFTY1781024300PE,PE,2017-08-07 09:17:00,7.4,2017-08-08 10:10:00,29.15,SL Hit,-21.75,0.3655,-22.1155,351.1700987690986,-7637.949648227895,-7766.3023193280005,-0.7637949648227894,-0.7766302319328,2017,23600,BANKNIFTY1781023600PE,1.25,2.5,1.25,438.96262346137325,-7327.339695866627,-0.7327339695866627,BANKNIFTY,3.861146815323115,4.741315573727063,-0.8801687584039484
350,2017-07-28,10136.3,9944.75,191.54999999999927,10008.6,40%,10085.22,9931.98,low,10100,2017-08-10,1,NIFTY1781010100CE,CE,2017-08-09 09:22:00,,2017-08-10 15:30:00,,Expiry Closing,,,,1264.2262637800663,,,,,2017,10300,NIFTY1781010300CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
28,2017-07-28,25196.45,24622.05,574.4000000000015,24629.5,50%,24916.7,24342.3,low,24900,2017-08-10,1,BANKNIFTY1781024900CE,CE,2017-08-09 15:19:00,2.0,2017-08-10 15:30:00,0.05,Expiry Closing,1.95,0.0204999999999999,1.9295,351.1700987690986,684.7816925997423,677.5827055749758,0.06847816925997424,0.06775827055749757,2017,25600,BANKNIFTY1781025600CE,0.75,0.05,-0.7,-245.819069138369,431.76363643660676,0.043176363643660676,BANKNIFTY,3.904323178966776,4.741315573727063,-0.8369923947602875
351,2017-08-04,10087.8,9777.65,310.14999999999964,9712.15,40%,9836.21,9588.09,high,9600,2017-08-17,1,NIFTY178179600PE,PE,2017-08-16 13:00:00,,2017-08-17 15:30:00,,Friday Closing,,,,1296.2309670086345,,,,,2017,9400,NIFTY178179400PE,0.0,0.0,0.0,0.0,,,NIFTY,,,
29,2017-08-04,24977.8,24081.4,896.3999999999978,23958.25,50%,24406.45,23510.050000000003,high,23500,2017-08-17,1,BANKNIFTY1781723500PE,PE,2017-08-16 14:58:00,2.65,2017-08-17 15:30:00,0.05,Friday Closing,2.6,0.0269999999999999,2.573,358.5117868432321,932.1306457924035,922.4508275476361,0.09321306457924035,0.09224508275476362,2017,22800,BANKNIFTY1781722800PE,0.65,0.05,-0.6,-215.10707210593924,707.3437554416969,0.07073437554416968,BANKNIFTY,3.9750575545109457,4.741315573727063,-0.7662580192161177
352,2017-08-11,9947.6,9685.7,261.89999999999964,9865.95,40%,9970.71,9761.19,low,9950,2017-08-24,3,NIFTY178249950CE,CE,2017-08-21 15:06:00,,2017-08-24 15:30:00,,Expiry Closing,,,,1278.7454454096046,,,,,2017,10150,NIFTY1782410150CE,0.0,0.0,0.0,0.0,,,NIFTY,,,
353,2017-08-18,9884.15,9740.25,143.89999999999964,9907.15,40%,9964.71,9849.59,low,9950,2017-08-31,2,NIFTY17AUG9950CE,CE,2017-08-29 09:53:00,9.85,2017-08-30 11:24:00,9.7,SL Hit,0.1500000000000003,0.1954999999999999,-0.0454999999999996,1279.515409881472,191.92731148222117,-58.21795114960646,0.019192731148222116,-0.005821795114960646,2017,10150,NIFTY17AUG10150CE,0.85,0.5,-0.35,-447.8303934585151,-506.04834460812157,-0.050604834460812154,NIFTY,3.9244527200501333,4.741315573727063,-0.81686285367693
