,Unnamed: 0,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Qty,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,PnL,Hedge PnL,Total PnL,Total ROI%,Trade Year,ROI%
392,392,2022-07-04,35258.9,33518.05,1740.8499999999983,35017.6,20%,35365.77,34669.43,high,34700,2022-07-21,10,BANKNIFTY2272134700PE,2022-07-11 14:05:00,236.7,2022-07-15 15:20:00,305.0,Friday Closing,-68.30000000000001,169.65557373697789,34400,BANKNIFTY2272134400PE,172.0,211.25,39.25,-11587.475686235592,6658.981269176382,-4928.49441705921,-1.971397766823684,2022,-1.158747568623559
393,393,2022-07-04,35258.9,33518.05,1740.8499999999983,35017.6,20%,35365.77,34669.43,low,35400,2022-07-21,7,BANKNIFTY2272135400CE,2022-07-14 13:21:00,129.6,2022-07-15 15:20:00,90.0,Friday Closing,39.6,169.65557373697789,35800,BANKNIFTY2272135800CE,60.0,32.9,-27.1,6718.360719984324,-4597.666048272101,2120.6946717122228,0.8482778686848891,2022,0.6718360719984324
394,394,2022-07-11,35541.6,34465.0,1076.5999999999983,34841.85,20%,35057.17,34626.53,high,34600,2022-07-28,10,BANKNIFTY22JUL34600PE,2022-07-18 12:17:00,252.0,2022-07-22 15:20:00,16.5,Friday Closing,235.5,171.14901174281894,34300,BANKNIFTY22JUL34300PE,176.5,11.15,-165.35,40305.59226543386,-28299.48909167511,12006.103173758747,4.802441269503499,2022,4.030559226543385
395,395,2022-07-18,36823.35,34806.75,2016.5999999999983,36766.7,20%,37170.02,36363.38,high,36400,2022-08-04,7,BANKNIFTY2280436400PE,2022-07-28 09:16:00,144.8,2022-07-29 15:20:00,55.0,Friday Closing,89.80000000000001,161.42041354833816,36000,BANKNIFTY2280436000PE,82.9,25.4,-57.50000000000001,14495.553136640769,-9281.673779029445,5213.879357611324,2.0855517430445296,2022,1.4495553136640769
396,396,2022-07-18,36823.35,34806.75,2016.5999999999983,36766.7,20%,37170.02,36363.38,low,37200,2022-08-04,9,BANKNIFTY2280437200CE,2022-07-26 10:33:00,164.25,2022-07-28 09:15:00,389.1,SL Hit,-224.85,161.42041354833816,37600,BANKNIFTY2280437600CE,86.25,218.2,131.95,-36295.37998634384,21299.42356770322,-14995.95641864062,-5.9983825674562485,2022,-3.629537998634384
397,397,2022-07-25,37737.9,36249.15,1488.75,37594.15,20%,37891.9,37296.4,high,37300,2022-08-11,10,BANKNIFTY2281137300PE,2022-08-01 14:09:00,248.0,2022-08-05 15:20:00,149.95,Friday Closing,98.05,158.34518722998845,36900,BANKNIFTY2281136900PE,159.2,85.1,-74.1,15525.74560790037,-11733.378373742144,3792.367234158226,1.5169468936632904,2022,1.552574560790037
398,398,2022-07-25,37737.9,36249.15,1488.75,37594.15,20%,37891.9,37296.4,low,37900,2022-08-11,7,BANKNIFTY2281137900CE,2022-08-04 11:47:00,245.15,2022-08-04 13:00:00,367.6,SL Hit,-122.45000000000002,158.34518722998845,38300,BANKNIFTY2281138300CE,136.55,215.0,78.44999999999999,-19389.368176312088,12422.179938192592,-6967.188238119496,-2.7868752952477984,2022,-1.9389368176312087
399,399,2022-08-01,38230.55,37252.7,977.8500000000058,37847.35,20%,38042.92,37651.78,high,37700,2022-08-18,10,BANKNIFTY2281837700PE,2022-08-08 10:24:00,345.0,2022-08-12 15:20:00,26.0,Friday Closing,319.0,157.71660009273737,37300,BANKNIFTY2281837300PE,223.5,14.75,-208.75,50311.59542958322,-32923.34026935892,17388.255160224297,6.955302064089718,2022,5.031159542958322
400,400,2022-08-08,39087.8,37684.55,1403.25,39284.1,20%,39564.75,39003.45,high,39000,2022-08-25,7,BANKNIFTY22AUG39000PE,2022-08-18 09:52:00,167.6,2022-08-19 15:20:00,381.95,Friday Closing,-214.35,151.65014311982256,38600,BANKNIFTY22AUG38600PE,97.5,189.2,91.7,-32506.208177733966,13906.318124087727,-18599.89005364624,-7.439956021458495,2022,-3.2506208177733966
401,401,2022-08-08,39087.8,37684.55,1403.25,39284.1,20%,39564.75,39003.45,low,39600,2022-08-25,6,BANKNIFTY22AUG39600CE,2022-08-19 12:25:00,158.2,2022-08-19 13:04:00,171.65,SL Hit,-13.450000000000015,151.65014311982256,40000,BANKNIFTY22AUG40000CE,76.35,83.75,7.400000000000006,-2039.694424961616,1122.2110590866878,-917.4833658749284,-0.3669933463499713,2022,-0.2039694424961616
402,402,2022-08-15,39750.9,38848.4,902.5,38693.65,20%,38874.15,38513.15,high,38500,2022-09-01,8,BANKNIFTY2290138500PE,2022-08-24 10:24:00,253.9,2022-08-24 10:27:00,260.0,SL Hit,-6.099999999999994,154.34421074158533,38100,BANKNIFTY2290138100PE,154.0,155.1,1.0999999999999943,-941.4996855236697,169.77863181574298,-771.7210537079267,-0.3086884214831706,2022,-0.09414996855236696
403,403,2022-08-15,39750.9,38848.4,902.5,38693.65,20%,38874.15,38513.15,low,38900,2022-09-01,10,BANKNIFTY2290138900CE,2022-08-22 09:17:00,394.35,2022-08-26 15:20:00,480.0,Friday Closing,-85.64999999999998,154.34421074158533,39300,BANKNIFTY2290139300CE,245.05,271.05,26.0,-13219.58165001678,4012.9494792812175,-9206.632170735562,-3.682652868294225,2022,-1.321958165001678
404,404,2022-08-22,39471.05,37955.45,1515.6000000000058,38111.6,20%,38414.72,37808.48,high,37800,2022-09-08,9,BANKNIFTY2290837800PE,2022-08-30 09:15:00,183.0,2022-09-02 15:20:00,53.0,Friday Closing,130.0,156.19012711793812,37400,BANKNIFTY2290837400PE,119.1,30.35,-88.75,20304.716525331954,-13861.873781717008,6442.842743614947,2.577137097445979,2022,2.0304716525331954
405,405,2022-08-29,39666.55,37944.25,1722.300000000003,39412.05,20%,39756.51,39067.59,high,39100,2022-09-15,10,BANKNIFTY2291539100PE,2022-09-05 09:35:00,325.25,2022-09-09 15:20:00,70.0,Friday Closing,255.25,150.91867973320595,38700,BANKNIFTY2291538700PE,224.65,39.2,-185.45,38521.99300190082,-27987.86915652304,10534.123845377777,4.213649538151111,2022,3.852199300190082
406,406,2022-09-05,40683.75,39272.95,1410.800000000003,40540.45,20%,40822.61,40258.28999999999,high,40300,2022-09-22,9,BANKNIFTY2292240300PE,2022-09-13 09:45:00,325.45,2022-09-16 15:20:00,272.0,Friday Closing,53.44999999999999,146.97737356822603,39900,BANKNIFTY2292239900PE,224.75,178.8,-45.94999999999999,7855.940617221679,-6753.610315459984,1102.3303017616954,0.4409321207046782,2022,0.7855940617221678
407,407,2022-09-12,41834.55,40306.35,1528.2000000000044,40685.6,20%,40991.24,40379.96,high,40400,2022-09-29,10,BANKNIFTY22SEP40400PE,2022-09-19 09:46:00,450.45,2022-09-23 09:18:00,522.75,SL Hit,-72.30000000000001,146.37273719946018,40000,BANKNIFTY22SEP40000PE,337.05,346.45,9.399999999999975,-10582.748899520971,1375.9037296749225,-9206.845169846049,-3.6827380679384194,2022,-1.058274889952097
408,408,2022-09-12,41834.55,40306.35,1528.2000000000044,40685.6,20%,40991.24,40379.96,low,41000,2022-09-29,7,BANKNIFTY22SEP41000CE,2022-09-22 12:46:00,312.75,2022-09-23 15:20:00,93.2,Friday Closing,219.55,146.37273719946018,41400,BANKNIFTY22SEP41400CE,194.4,58.65,-135.75,32136.134452141483,-19870.09907482672,12266.035377314764,4.906414150925906,2022,3.2136134452141483
409,409,2022-09-19,41676.75,39413.6,2263.150000000001,39027.85,20%,39480.48,38575.22,low,39500,2022-10-06,10,BANKNIFTY22100639500CE,2022-09-26 10:57:00,396.7,2022-09-30 15:20:00,135.35,Friday Closing,261.35,151.9738361843625,39900,BANKNIFTY22100639900CE,277.8,60.4,-217.4,39718.36208678315,-33039.11198648041,6679.250100302736,2.6717000401210944,2022,3.9718362086783148
410,410,2022-09-26,39215.65,37391.3,1824.3499999999983,38444.9,20%,38809.77,38080.03,high,38100,2022-10-13,9,BANKNIFTY22101338100PE,2022-10-04 09:17:00,300.7,2022-10-07 15:20:00,101.75,Friday Closing,198.95,154.60024627819232,37700,BANKNIFTY22101337700PE,204.75,56.8,-147.95,30757.71899704636,-22873.10643685855,7884.612560187808,3.153845024075124,2022,3.075771899704636
411,411,2022-09-26,39215.65,37391.3,1824.3499999999983,38444.9,20%,38809.77,38080.03,low,38800,2022-10-13,10,BANKNIFTY22101338800CE,2022-10-03 14:34:00,371.05,2022-10-06 09:15:00,946.15,SL Hit,-575.0999999999999,154.60024627819232,39200,BANKNIFTY22101339200CE,238.05,682.95,444.9,-88910.60163458838,68781.64956916777,-20128.952065420614,-8.051580826168246,2022,-8.891060163458839
412,412,2022-10-03,39605.85,37963.4,1642.449999999997,38641.55,20%,38970.04,38313.060000000005,high,38300,2022-10-20,10,BANKNIFTY22102038300PE,2022-10-10 11:44:00,334.15,2022-10-14 15:20:00,103.8,Friday Closing,230.35,153.96443011092623,37900,BANKNIFTY22102037900PE,234.7,61.95,-172.75,35465.706476051855,-26597.355301662505,8868.35117438935,3.54734046975574,2022,3.5465706476051855
413,413,2022-10-10,39569.8,38439.35,1130.4500000000044,39295.6,20%,39521.69,39069.51,high,39100,2022-10-27,10,BANKNIFTY22OCT39100PE,2022-10-17 09:16:00,425.6,2022-10-21 15:20:00,22.0,Friday Closing,403.6,151.81537024352954,39500,BANKNIFTY22OCT39500PE,572.1,43.8,-528.3000000000001,61272.683430288525,-80204.06009965666,-18931.37666936814,-7.572550667747255,2022,6.127268343028852
414,414,2022-10-17,41031.5,39148.2,1883.300000000003,41348.35,20%,41725.01,40971.69,low,41700,2022-11-03,6,BANKNIFTY22110341700CE,2022-10-28 11:47:00,169.6,2022-10-28 11:50:00,181.7,SL Hit,-12.099999999999994,143.79864738198984,42100,BANKNIFTY22110342100CE,81.3,87.0,5.700000000000003,-1739.9636333220762,819.6522900773425,-920.3113432447336,-0.3681245372978935,2022,-0.17399636333220764
415,415,2022-10-24,41513.65,40840.25,673.4000000000015,41265.7,20%,41400.38,41131.02,high,41100,2022-11-10,9,BANKNIFTY22111041100PE,2022-11-01 09:15:00,331.95,2022-11-04 15:20:00,230.0,Friday Closing,101.95,144.926205991346,40700,BANKNIFTY22111040700PE,211.45,125.6,-85.85,14775.226700817722,-12441.914784357054,2333.3119164606687,0.9333247665842674,2022,1.477522670081772
416,416,2022-10-24,41513.65,40840.25,673.4000000000015,41265.7,20%,41400.38,41131.02,low,41400,2022-11-10,10,BANKNIFTY22111041400CE,2022-10-31 10:07:00,483.0,2022-11-01 09:15:00,597.05,SL Hit,-114.04999999999995,144.926205991346,41800,BANKNIFTY22111041800CE,310.35,390.15,79.79999999999995,-16528.833793313002,11565.111238109404,-4963.722555203598,-1.9854890220814392,2022,-1.6528833793313003
417,417,2022-10-31,41674.1,40848.8,825.2999999999956,41740.65,20%,41905.71,41575.59,high,41600,2022-11-17,8,BANKNIFTY22111741600PE,2022-11-09 09:15:00,346.85,2022-11-11 15:20:00,102.2,Friday Closing,244.65000000000003,143.1785787664736,41200,BANKNIFTY22111741200PE,208.85,51.85,-157.0,35028.63929521777,-22479.036866336355,12549.602428881415,5.019840971552566,2022,3.5028639295217774
418,418,2022-10-31,41674.1,40848.8,825.2999999999956,41740.65,20%,41905.71,41575.59,low,41900,2022-11-17,10,BANKNIFTY22111741900CE,2022-11-07 10:21:00,364.95,2022-11-07 15:10:00,405.0,SL Hit,-40.05000000000001,143.1785787664736,42300,BANKNIFTY22111742300CE,214.15,241.95,27.799999999999983,-5734.30207959727,3980.364489707964,-1753.937589889306,-0.7015750359557223,2022,-0.5734302079597269
419,419,2022-11-07,42345.15,41319.45,1025.7000000000044,42177.55,20%,42382.69,41972.41,high,42000,2022-11-24,9,BANKNIFTY22NOV42000PE,2022-11-15 15:18:00,231.0,2022-11-18 15:20:00,100.9,Friday Closing,130.1,141.56722945145765,41600,BANKNIFTY22NOV41600PE,135.85,48.7,-87.14999999999999,18417.89655163464,-12337.584046694534,6080.312504940106,2.4321250019760425,2022,1.8417896551634638
420,420,2022-11-07,42345.15,41319.45,1025.7000000000044,42177.55,20%,42382.69,41972.41,low,42400,2022-11-24,10,BANKNIFTY22NOV42400CE,2022-11-14 12:13:00,334.0,2022-11-15 15:08:00,435.0,SL Hit,-101.0,141.56722945145765,42800,BANKNIFTY22NOV42800CE,191.4,245.3,53.900000000000006,-14298.290174597225,7630.473667433568,-6667.816507163655,-2.667126602865462,2022,-1.4298290174597226
421,421,2022-11-14,42621.5,41966.2,655.3000000000029,42286.95,20%,42418.01,42155.89,high,42200,2022-12-01,9,BANKNIFTY22120142200PE,2022-11-22 09:15:00,262.7,2022-11-25 15:20:00,35.5,Friday Closing,227.2,141.44935134863707,41800,BANKNIFTY22120141800PE,139.5,19.85,-119.65,32137.29262641034,-16924.414888864427,15212.877737545914,6.085151095018365,2022,3.213729262641034
422,422,2022-11-21,43338.3,42202.85,1135.4500000000044,42757.2,20%,42984.29,42530.10999999999,high,42500,2022-12-08,10,BANKNIFTY22120842500PE,2022-11-28 11:49:00,198.5,2022-12-02 15:20:00,65.0,Friday Closing,133.5,139.58588126033953,42100,BANKNIFTY22120842100PE,111.8,25.8,-86.0,18634.715148255327,-12004.3857883892,6630.329359866128,2.652131743946452,2022,1.8634715148255327
423,423,2022-11-28,43512.1,42757.2,754.9000000000015,43269.35,20%,43420.33,43118.37,high,43100,2022-12-15,7,BANKNIFTY22121543100PE,2022-12-08 11:18:00,196.2,2022-12-09 15:20:00,71.9,Friday Closing,124.29999999999998,138.18411790053185,42700,BANKNIFTY22121542700PE,103.0,29.55,-73.45,17176.285855036105,-10149.623459794064,7026.662395242041,2.8106649580968166,2022,1.7176285855036106
424,424,2022-11-28,43512.1,42757.2,754.9000000000015,43269.35,20%,43420.33,43118.37,low,43400,2022-12-15,10,BANKNIFTY22121543400CE,2022-12-05 09:17:00,322.3,2022-12-08 14:14:00,354.3,SL Hit,-32.0,138.18411790053185,43800,BANKNIFTY22121543800CE,179.4,167.2,-12.200000000000015,-4421.891772817019,-1685.8462383864908,-6107.73801120351,-2.443095204481404,2022,-0.4421891772817019
425,425,2022-12-05,43852.2,42949.95,902.25,43455.85,20%,43636.3,43275.4,high,43300,2022-12-22,10,BANKNIFTY22122243300PE,2022-12-12 09:45:00,214.3,2022-12-16 15:20:00,290.0,Friday Closing,-75.69999999999999,137.50020052112578,42900,BANKNIFTY22122242900PE,122.9,130.1,7.199999999999989,-10408.76517944922,990.001443752104,-9418.763735697115,-3.767505494278846,2022,-1.040876517944922
426,426,2022-12-05,43852.2,42949.95,902.25,43455.85,20%,43636.3,43275.4,low,43600,2022-12-22,6,BANKNIFTY22122243600CE,2022-12-16 09:15:00,168.2,2022-12-16 15:20:00,121.0,Friday Closing,47.19999999999999,137.50020052112578,44000,BANKNIFTY22122244000CE,62.45,49.65,-12.800000000000004,6490.009464597135,-1760.0025666704105,4730.006897926724,1.8920027591706896,2022,0.6490009464597135
427,427,2022-12-12,44151.5,43081.15,1070.3499999999983,43346.35,20%,43560.42,43132.28,high,43100,2022-12-29,8,BANKNIFTY22DEC43100PE,2022-12-21 09:15:00,146.85,2022-12-21 12:34:00,335.45,SL Hit,-188.6,137.73971876304225,43500,BANKNIFTY22DEC43500PE,275.0,543.95,268.95000000000005,-25977.71095870977,37045.09736132022,11067.386402610457,4.426954561044183,2022,-2.5977710958709768
428,428,2022-12-12,44151.5,43081.15,1070.3499999999983,43346.35,20%,43560.42,43132.28,low,43600,2022-12-29,10,BANKNIFTY22DEC43600CE,2022-12-19 09:49:00,243.5,2022-12-23 15:20:00,13.0,Friday Closing,230.5,137.73971876304225,44000,BANKNIFTY22DEC44000CE,125.0,10.45,-114.55,31749.00517488124,-15778.08478430649,15970.920390574747,6.388368156229899,2022,3.174900517488124
429,429,2022-12-19,43614.65,41599.3,2015.3499999999983,41716.35,20%,42119.42,41313.28,high,41300,2023-01-05,10,BANKNIFTY2310541300PE,2022-12-26 09:39:00,178.5,2022-12-30 15:20:00,20.0,Friday Closing,158.5,142.4521040413187,40900,BANKNIFTY2310540900PE,115.15,14.1,-101.05,22578.658490549016,-14394.785113375256,8183.873377173759,3.2735493508695037,2022,2.2578658490549017
430,430,2022-12-26,43422.05,41571.95,1850.1000000000056,43038.25,20%,43408.27,42668.23,high,42700,2023-01-12,9,BANKNIFTY2311242700PE,2023-01-03 10:09:00,171.55,2023-01-06 15:20:00,590.0,Friday Closing,-418.45,138.22250921310615,42300,BANKNIFTY2311242300PE,102.3,366.7,264.4,-57839.20898022427,36546.03143594526,-21293.17754427901,-8.517271017711604,2023,-5.783920898022427
431,431,2022-12-26,43422.05,41571.95,1850.1000000000056,43038.25,20%,43408.27,42668.23,low,43400,2023-01-12,7,BANKNIFTY2311243400CE,2023-01-05 11:33:00,133.4,2023-01-06 15:20:00,36.0,Friday Closing,97.4,138.22250921310615,43800,BANKNIFTY2311243800CE,61.6,17.45,-44.150000000000006,13462.87239735654,-6102.523781758638,7360.348615597902,2.944139446239161,2023,1.3462872397356538
432,432,2023-01-02,43577.35,41881.45,1695.9000000000017,42404.85,20%,42744.03,42065.67,low,42700,2023-01-19,9,BANKNIFTY2311942700CE,2023-01-10 11:15:00,228.15,2023-01-13 15:20:00,176.0,Friday Closing,52.150000000000006,140.37047980735557,43100,BANKNIFTY2311943100CE,125.65,75.6,-50.05000000000001,7320.320521953594,-7025.542514358148,294.77800759544607,0.1179112030381784,2023,0.7320320521953594
433,433,2023-01-09,42711.15,41731.0,980.1500000000016,42622.5,20%,42818.53,42426.47,low,42800,2023-01-25,9,BANKNIFTY23JAN42800CE,2023-01-16 11:18:00,312.6,2023-01-20 15:20:00,151.55,Friday Closing,161.05,140.12624907954572,43200,BANKNIFTY23JAN43200CE,171.7,47.55,-124.15,22567.33241426084,-17396.6738232256,5170.6585910352405,2.0682634364140964,2023,2.256733241426084
434,434,2023-01-16,42712.3,41863.0,849.3000000000029,42891.45,20%,43061.31,42721.59,high,42700,2023-02-02,9,BANKNIFTY2320242700PE,2023-01-24 09:36:00,283.45,2023-01-25 11:22:00,1000.0,SL Hit,-716.55,139.33621619964651,42300,BANKNIFTY2320242300PE,170.8,719.3,548.5,-99841.36571785672,76425.9145855061,-23415.4511323506,-9.36618045294024,2023,-9.984136571785672
435,435,2023-01-16,42712.3,41863.0,849.3000000000029,42891.45,20%,43061.31,42721.59,low,43100,2023-02-02,9,BANKNIFTY2320243100CE,2023-01-24 13:38:00,315.6,2023-01-24 13:38:00,315.6,SL Hit,0.0,139.33621619964651,43500,BANKNIFTY2320243500CE,173.8,173.8,0.0,0.0,0.0,0.0,0.0,2023,0.0
436,436,2023-01-23,43077.0,40151.0,2926.0,39856.15,20%,40441.35,39270.95,high,39300,2023-02-09,10,BANKNIFTY2320939300PE,2023-01-30 09:25:00,315.7,2023-01-30 10:42:00,408.0,SL Hit,-92.3,148.36299975149197,38900,BANKNIFTY2320938900PE,243.2,317.55,74.35000000000002,-13693.90487706271,11030.78903152343,-2663.11584553928,-1.065246338215712,2023,-1.369390487706271
437,437,2023-02-06,41789.25,41097.1,692.1500000000015,41563.5,20%,41701.93,41425.07,high,41400,2023-02-23,9,BANKNIFTY23FEB41400PE,2023-02-14 14:35:00,276.95,2023-02-17 12:56:00,484.4,SL Hit,-207.45,143.87823297386956,41000,BANKNIFTY23FEB41000PE,169.0,279.35,110.35000000000002,-29847.53943042924,15876.96300866651,-13970.57642176273,-5.588230568705091,2023,-2.9847539430429237
438,438,2023-02-06,41789.25,41097.1,692.1500000000015,41563.5,20%,41701.93,41425.07,low,41700,2023-02-23,10,BANKNIFTY23FEB41700CE,2023-02-13 09:55:00,344.25,2023-02-15 15:20:00,424.05,SL Hit,-79.80000000000001,143.87823297386956,42100,BANKNIFTY23FEB42100CE,191.1,224.75,33.650000000000006,-11481.482991314791,4841.502539570712,-6639.980451744082,-2.6559921806976323,2023,-1.148148299131479
439,439,2023-02-13,41974.4,40886.9,1087.5,41221.55,20%,41439.05,41004.05,low,41400,2023-03-02,10,BANKNIFTY2330241400CE,2023-02-20 11:28:00,329.0,2023-02-24 15:20:00,17.0,Friday Closing,312.0,144.79096407856838,41800,BANKNIFTY2330241800CE,184.0,10.95,-173.05,45174.78079251333,-25056.07633379626,20118.70445871707,8.047481783486829,2023,4.517478079251333
440,440,2023-02-20,41292.3,39603.8,1688.5,39820.4,20%,40158.1,39482.7,high,39500,2023-03-09,10,BANKNIFTY2330939500PE,2023-02-27 11:15:00,191.45,2023-03-03 15:20:00,14.9,Friday Closing,176.54999999999998,149.40945911285644,39100,BANKNIFTY2330939100PE,117.65,11.5,-106.15,26378.240006374803,-15859.814084829712,10518.425921545091,4.207370368618037,2023,2.63782400063748
441,441,2023-02-27,41389.0,39750.0,1639.0,41418.4,20%,41746.2,41090.6,low,41700,2023-03-16,6,BANKNIFTY2331641700CE,2023-03-10 09:15:00,50.75,2023-03-10 15:20:00,26.1,Friday Closing,24.65,143.7256564669359,42100,BANKNIFTY2331642100CE,21.95,14.45,-7.5,3542.83743190997,-1077.9424235020192,2464.8950084079506,0.9859580033631802,2023,0.354283743190997
442,442,2023-03-06,41667.8,40345.4,1322.4000000000017,40356.1,20%,40620.58,40091.62,high,40100,2023-03-23,10,BANKNIFTY2332340100PE,2023-03-13 09:24:00,210.85,2023-03-13 11:07:00,300.0,SL Hit,-89.15,147.70837836387366,39700,BANKNIFTY2332339700PE,128.5,185.8,57.30000000000001,-13168.201931139338,8463.690080249962,-4704.511850889376,-1.8818047403557503,2023,-1.3168201931139338
443,443,2023-03-06,41667.8,40345.4,1322.4000000000017,40356.1,20%,40620.58,40091.62,low,40600,2023-03-23,10,BANKNIFTY2332340600CE,2023-03-13 12:34:00,276.05,2023-03-17 15:20:00,67.0,Friday Closing,209.05,147.70837836387366,41000,BANKNIFTY2332341000CE,152.0,28.35,-123.65,30878.43649696779,-18264.14098469298,12614.295512274814,5.045718204909925,2023,3.087843649696779
444,444,2023-03-13,40687.75,38617.8,2069.949999999997,39512.1,20%,39926.09,39098.11,high,39100,2023-03-29,8,BANKNIFTY23MAR39100PE,2023-03-21 14:49:00,160.25,2023-03-24 15:20:00,226.0,Friday Closing,-65.75,150.2776755750438,38700,BANKNIFTY23MAR38700PE,103.9,134.75,30.849999999999994,-9880.757169059129,4636.0662914901,-5244.690877569028,-2.0978763510276117,2023,-0.9880757169059129
445,445,2023-03-13,40687.75,38617.8,2069.949999999997,39512.1,20%,39926.09,39098.11,low,39900,2023-03-29,9,BANKNIFTY23MAR39900CE,2023-03-20 10:21:00,248.9,2023-03-24 15:20:00,129.0,Friday Closing,119.9,150.2776755750438,40300,BANKNIFTY23MAR40300CE,141.35,49.7,-91.65,18018.29330144775,-13772.94896645276,4245.3443349949885,1.6981377339979955,2023,1.801829330144775
446,446,2023-03-20,40201.6,38943.35,1258.25,39484.7,20%,39736.35,39233.05,high,39200,2023-04-06,8,BANKNIFTY2340639200PE,2023-03-29 09:24:00,181.85,2023-03-31 15:20:00,30.0,Friday Closing,151.85,150.99524742458732,38800,BANKNIFTY2340638800PE,107.1,20.95,-86.14999999999999,22928.628321423585,-13008.240565628195,9920.387755795387,3.968155102318155,2023,2.2928628321423585
447,447,2023-03-27,40688.85,39274.7,1414.1500000000017,40695.8,20%,40978.630000000005,40412.97,high,40400,2023-04-13,8,BANKNIFTY2341340400PE,2023-04-05 12:49:00,141.3,2023-04-07 15:20:00,60.0,Friday Closing,81.30000000000001,146.41777921809486,40000,BANKNIFTY2341340000PE,76.9,27.5,-49.400000000000006,11903.765450431114,-7233.038293373887,4670.727157057227,1.8682908628228907,2023,1.1903765450431114
448,448,2023-04-03,41274.4,40536.15,738.25,41116.15,20%,41263.8,40968.5,high,41000,2023-04-20,9,BANKNIFTY2342041000PE,2023-04-11 10:04:00,217.05,2023-04-14 15:20:00,34.7,Friday Closing,182.35,145.4059005714452,40600,BANKNIFTY2342040600PE,113.95,20.5,-93.45,26514.765969203032,-13588.181408401551,12926.58456080148,5.170633824320592,2023,2.651476596920303
449,449,2023-04-03,41274.4,40536.15,738.25,41116.15,20%,41263.8,40968.5,low,41300,2023-04-20,10,BANKNIFTY2342041300CE,2023-04-10 09:33:00,244.25,2023-04-11 10:13:00,345.2,SL Hit,-100.95,145.4059005714452,41700,BANKNIFTY2342041700CE,115.3,166.7,51.39999999999999,-14678.72566268739,7473.8632893722815,-7204.862373315108,-2.881944949326043,2023,-1.467872566268739
450,450,2023-04-10,42193.95,40730.0,1463.949999999997,42603.55,20%,42896.34,42310.76,low,42900,2023-04-27,10,BANKNIFTY23APR42900CE,2023-04-17 09:15:00,150.0,2023-04-17 09:15:00,150.0,SL Hit,0.0,139.87207300203232,43300,BANKNIFTY23APR43300CE,329.7,329.7,0.0,0.0,0.0,0.0,0.0,2023,0.0
451,451,2023-04-17,42603.55,41801.15,802.4000000000015,42469.95,20%,42630.43,42309.47,high,42300,2023-05-04,10,BANKNIFTY2350442300PE,2023-04-24 13:35:00,232.95,2023-04-28 15:20:00,26.2,Friday Closing,206.75,140.7445338928085,41900,BANKNIFTY2350441900PE,132.85,16.1,-116.75,29098.93238233816,-16431.924331985392,12667.008050352768,5.066803220141107,2023,2.909893238233816
452,452,2023-04-17,42603.55,41801.15,802.4000000000015,42469.95,20%,42630.43,42309.47,low,42600,2023-05-04,10,BANKNIFTY2350442600CE,2023-04-24 09:15:00,260.65,2023-04-24 13:30:00,379.95,SL Hit,-119.3,140.7445338928085,43000,BANKNIFTY2350443000CE,126.75,195.45,68.69999999999999,-16790.822893412056,9669.149478435942,-7121.673414976114,-2.8486693659904456,2023,-1.6790822893412056
453,453,2023-04-24,43300.2,42293.45,1006.75,43395.05,20%,43596.4,43193.7,high,43200,2023-05-11,7,BANKNIFTY2351143200PE,2023-05-04 15:00:00,121.05,2023-05-05 15:20:00,581.35,Friday Closing,-460.3,137.62604251727203,42800,BANKNIFTY2351142800PE,55.05,370.45,315.4,-63349.26737070033,43407.2538099476,-19942.013560752726,-7.976805424301091,2023,-6.334926737070032
454,454,2023-04-24,43300.2,42293.45,1006.75,43395.05,20%,43596.4,43193.7,low,43600,2023-05-11,8,BANKNIFTY2351143600CE,2023-05-03 09:15:00,159.7,2023-05-03 10:58:00,203.5,SL Hit,-43.80000000000001,137.62604251727203,44000,BANKNIFTY2351144000CE,68.05,86.95,18.90000000000001,-6028.020662256517,2601.1322035764424,-3426.888458680075,-1.37075538347203,2023,-0.6028020662256518
455,455,2023-05-01,43737.5,42587.55,1149.949999999997,42796.85,20%,43026.84,42566.86,high,42600,2023-05-18,10,BANKNIFTY2351842600PE,2023-05-08 09:24:00,247.4,2023-05-12 15:20:00,52.95,Friday Closing,194.45,139.44784232353575,42200,BANKNIFTY2351842200PE,147.25,29.9,-117.35,27115.632939811527,-16364.20429666692,10751.428643144607,4.300571457257843,2023,2.7115632939811527
456,456,2023-05-08,43903.6,42796.85,1106.75,43821.05,20%,44042.4,43599.7,high,43600,2023-05-25,10,BANKNIFTY23MAY43600PE,2023-05-15 11:24:00,258.0,2023-05-19 15:20:00,119.85,Friday Closing,138.15,136.2323579096507,43200,BANKNIFTY23MAY43200PE,158.65,55.5,-103.15,18820.50024521824,-14052.367718380468,4768.132526837773,1.907253010735109,2023,1.8820500245218241
457,457,2023-05-08,43903.6,42796.85,1106.75,43821.05,20%,44042.4,43599.7,low,44000,2023-05-25,8,BANKNIFTY23MAY44000CE,2023-05-17 12:05:00,202.0,2023-05-18 09:15:00,292.5,SL Hit,-90.5,136.2323579096507,44400,BANKNIFTY23MAY44400CE,95.35,138.3,42.95000000000002,-12329.028390823389,5851.1797722195,-6477.848618603887,-2.591139447441555,2023,-1.2329028390823389
