,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Cumulative ROI%,Running Max ROI%,Drawdown
166,2021-02-05,36612.95,35429.2,1183.75,35736.6,50%,36328.475,35144.725,high,35100,2021-02-18,3,BANKNIFTY2121835100PE,PE,2021-02-15 09:15:00,60.15,2021-02-18 15:30:00,0.1,Friday Closing,60.05,0.6025,59.4475,192.686315624314,11570.813253240056,11454.719748076406,1.1570813253240058,1.1454719748076405,2021,53.9540349831869,53.9540349831869,0.0
167,2021-02-12,37703.05,35702.1,2000.9500000000044,36371.55,50%,37372.02500000001,35371.075,low,37400,2021-02-25,3,BANKNIFTY21FEB37400CE,CE,2021-02-22 12:55:00,36.4,2021-02-25 15:30:00,0.15,Expiry Closing,36.25,0.3655,35.8845,187.30587919707318,6789.838120893903,6721.377822047373,0.6789838120893903,0.6721377822047373,2021,42.055136444256604,42.055136444256604,0.0
168,2021-02-19,37220.7,34986.5,2234.199999999997,35806.65,50%,36923.75,34689.55,low,36900,2021-03-04,6,BANKNIFTY2130436900CE,CE,2021-02-26 12:41:00,125.4,2021-03-04 15:30:00,0.15,Expiry Closing,125.25,1.2555,123.9945,189.57987745015066,23744.87965063137,23506.862114492706,2.374487965063137,2.3506862114492706,2021,44.429624409319736,44.429624409319736,0.0
169,2021-03-05,36173.8,34899.2,1274.6000000000058,36497.35,50%,37134.65,35860.049999999996,low,37100,2021-03-18,6,BANKNIFTY2131837100CE,CE,2021-03-12 13:34:00,175.3,2021-03-18 15:30:00,0.2,Expiry Closing,175.10000000000002,1.7550000000000001,173.34500000000003,188.5031904164978,33006.90864192877,32676.085542747816,3.300690864192877,3.2676085542747817,2021,47.730315273512616,47.730315273512616,0.0
170,2021-03-26,33990.1,33154.7,835.4000000000015,33649.15,50%,34066.850000000006,33231.45,low,34100,2021-04-08,3,BANKNIFTY2140834100CE,CE,2021-04-05 09:24:00,207.05,2021-04-08 15:30:00,0.15,Expiry Closing,206.9,2.072,204.828,205.47834625156122,42513.469839448015,42087.718706014784,4.251346983944802,4.208771870601478,2021,51.981662257457415,51.981662257457415,0.0
171,2021-04-02,33688.25,32158.45,1529.7999999999993,32636.9,50%,33401.8,31872.0,low,33400,2021-04-15,3,BANKNIFTY2141533400CE,CE,2021-04-12 09:15:00,27.8,2021-04-15 15:30:00,0.05,Expiry Closing,27.75,0.2785,27.4715,209.56954415630292,5815.554850337407,5757.189732289876,0.5815554850337407,0.5757189732289876,2021,52.563217742491155,52.563217742491155,0.0
172,2021-04-09,32968.5,30522.5,2446.0,32161.45,50%,33384.45,30938.45,low,33400,2021-04-22,3,BANKNIFTY2142233400CE,CE,2021-04-19 09:15:00,15.5,2021-04-22 15:30:00,0.1,Expiry Closing,15.4,0.156,15.244,209.6784580845274,3229.048254501722,3196.3384150405354,0.3229048254501722,0.31963384150405355,2021,52.88612256794133,52.88612256794133,0.0
173,2021-04-16,32325.15,30407.9,1917.25,31490.6,50%,32449.225,30531.975,high,30500,2021-04-29,3,BANKNIFTY21APR30500PE,PE,2021-04-26 09:26:00,81.15,2021-04-29 15:30:00,0.2,Friday Closing,80.95,0.8135000000000001,80.1365,215.7216389605607,17462.66667385739,17287.177120562974,1.746266667385739,1.7287177120562973,2021,55.70030165057264,55.70030165057264,0.0
174,2021-05-07,33297.6,32356.0,941.5999999999985,32495.15,50%,32965.95,32024.350000000002,high,32000,2021-05-20,3,BANKNIFTY2152032000PE,PE,2021-05-17 11:08:00,91.8,2021-05-20 15:30:00,0.1,Friday Closing,91.7,0.9189999999999999,90.781,212.34030871247455,19471.60630893392,19276.465565227154,1.9471606308933918,1.9276465565227154,2021,57.64746228146603,57.64746228146603,0.0
175,2021-05-14,34140.65,32119.9,2020.75,33559.8,50%,34570.175,32549.425000000003,high,32500,2021-05-27,6,BANKNIFTY21MAY32500PE,PE,2021-05-21 14:49:00,35.8,2021-05-27 15:30:00,0.1,Friday Closing,35.699999999999996,0.359,35.340999999999994,202.48668107696878,7228.774514447785,7156.081795941152,0.7228774514447784,0.7156081795941153,2021,58.37033973291081,58.37033973291081,0.0
176,2021-05-28,35722.9,34935.25,787.6500000000015,35657.85,50%,36051.675,35264.024999999994,low,36100,2021-06-10,6,BANKNIFTY2161036100CE,CE,2021-06-04 13:28:00,156.15,2021-06-10 15:30:00,0.1,Expiry Closing,156.05,1.5625,154.4875,194.16573571130883,30299.563057749743,29996.179095700823,3.029956305774974,2.9996179095700826,2021,55.9160788737163,55.9160788737163,0.0
177,2021-06-04,35804.35,34645.8,1158.5499999999956,35324.65,50%,35903.925,34745.375,low,35900,2021-06-17,3,BANKNIFTY2161735900CE,CE,2021-06-14 09:22:00,51.35,2021-06-17 15:30:00,0.1,Expiry Closing,51.25,0.5145000000000001,50.7355,194.96475663872403,9991.943777734607,9891.634410443983,0.9991943777734607,0.9891634410443984,2021,56.915273251489765,56.915273251489765,0.0
178,2021-06-11,35377.7,34382.9,994.7999999999956,34735.15,50%,35232.55,34237.75,high,34200,2021-06-24,2,BANKNIFTY21JUN34200PE,PE,2021-06-22 09:47:00,36.55,2021-06-24 15:30:00,0.3,Friday Closing,36.25,0.36849999999999994,35.8815,198.67991388644873,7202.146878383766,7128.933330116611,0.7202146878383766,0.712893333011661,2021,59.090554420749186,59.090554420749186,0.0
179,2021-06-11,35377.7,34382.9,994.7999999999956,34735.15,50%,35232.55,34237.75,low,35200,2021-06-24,6,BANKNIFTY21JUN35200CE,CE,2021-06-18 10:00:00,137.15,2021-06-24 15:30:00,0.15,Expiry Closing,137.0,1.3730000000000002,135.627,198.67991388644873,27219.148202443477,26946.360680677382,2.7219148202443475,2.694636068067738,2021,59.637188071734116,59.637188071734116,0.0
180,2021-06-25,35575.3,34656.7,918.6000000000058,34728.1,50%,35187.4,34268.799999999996,high,34300,2021-07-08,3,BANKNIFTY2170834300PE,PE,2021-07-05 14:04:00,27.8,2021-07-08 15:30:00,0.05,Friday Closing,27.75,0.2785,27.4715,198.93484599600993,5520.441976389276,5465.038621779387,0.5520441976389276,0.5465038621779387,2021,59.642598618388114,59.642598618388114,0.0
181,2021-07-02,35810.5,34637.35,1173.1500000000015,35163.75,50%,35750.325,34577.175,high,34600,2021-07-15,1,BANKNIFTY2171534600PE,PE,2021-07-14 12:49:00,11.85,2021-07-15 15:30:00,0.05,Friday Closing,11.799999999999999,0.11900000000000001,11.681,195.80241578223416,2310.468506230363,2287.168018752277,0.2310468506230363,0.22871680187522772,2021,59.873645469011144,59.873645469011144,0.0
182,2021-07-09,35984.65,34862.2,1122.4500000000044,35977.95,50%,36539.175,35416.72499999999,low,36500,2021-07-22,3,BANKNIFTY2172236500CE,CE,2021-07-19 09:15:00,18.4,2021-07-22 15:30:00,0.05,Expiry Closing,18.349999999999998,0.1845,18.165499999999998,191.57520661043932,3515.405041301561,3480.059415681935,0.35154050413015614,0.3480059415681935,2021,59.98872857586427,59.98872857586427,0.0
183,2021-07-23,35185.85,34117.7,1068.1500000000015,34698.75,50%,35232.825,34164.675,high,34200,2021-08-05,2,BANKNIFTY2180534200PE,PE,2021-08-03 15:05:00,17.9,2021-08-05 15:30:00,0.05,Friday Closing,17.849999999999998,0.1795,17.670499999999997,198.6783631457313,3546.4087821513035,3510.7460159666443,0.35464087821513035,0.3510746015966644,2021,60.22828634722628,60.22828634722628,0.0
184,2021-08-06,36315.3,35532.8,782.5,36000.75,50%,36392.0,35609.5,low,36400,2021-08-18,0,BANKNIFTY2181836400CE,CE,2021-08-18 14:29:00,2.9,2021-08-18 15:30:00,0.2,Expiry Closing,2.6999999999999997,0.031000000000000003,2.6689999999999996,192.34996702571993,519.3449109694437,513.3820619916464,0.051934491096944375,0.05133820619916464,2021,60.040663066961216,60.040663066961216,0.0
185,2021-08-13,36257.4,35434.85,822.5500000000029,35146.5,50%,35557.775,34735.225,high,34700,2021-08-26,2,BANKNIFTY21AUG34700PE,PE,2021-08-24 12:03:00,35.2,2021-08-26 15:30:00,0.05,Friday Closing,35.150000000000006,0.3525,34.79750000000001,196.86271146043305,6919.724307834223,6850.33020204442,0.6919724307834223,0.685033020204442,2021,60.9202587780097,60.9202587780097,0.0
186,2021-08-20,35907.55,34818.9,1088.6500000000015,35559.75,50%,36104.075,35015.425,high,35000,2021-09-02,3,BANKNIFTY2190235000PE,PE,2021-08-30 10:40:00,28.1,2021-09-02 15:30:00,0.05,Friday Closing,28.05,0.28150000000000003,27.7685,193.8839313844767,5438.444275334572,5383.865948649842,0.5438444275334572,0.5383865948649842,2021,61.46410320554316,61.46410320554316,0.0
187,2021-09-10,37717.2,36328.9,1388.2999999999956,37929.5,50%,38623.649999999994,37235.350000000006,low,38600,2021-09-23,3,BANKNIFTY2192338600CE,CE,2021-09-20 14:52:00,29.7,2021-09-23 15:30:00,0.05,Expiry Closing,29.65,0.2975,29.3525,181.23610792869138,5373.650600085699,5319.732857976914,0.5373650600085699,0.5319732857976913,2021,60.578028126969784,60.578028126969784,0.0
188,2021-09-24,38366.55,37316.0,1050.550000000003,37140.4,50%,37665.675,36615.125,high,36600,2021-10-07,3,BANKNIFTY21100736600PE,PE,2021-10-04 10:59:00,54.35,2021-10-07 15:30:00,0.1,Friday Closing,54.25,0.5445000000000001,53.7055,185.845600802322,10082.123843525967,9980.930913889104,1.0082123843525967,0.9980930913889104,2021,62.47231558989576,62.47231558989576,0.0
189,2021-10-01,38105.75,36894.85,1210.9000000000015,37906.4,50%,38511.850000000006,37300.95,high,37300,2021-10-14,2,BANKNIFTY21101437300PE,PE,2021-10-12 14:16:00,26.45,2021-10-14 15:30:00,0.25,Friday Closing,26.2,0.267,25.933,181.76223681801832,4762.17060463208,4713.640087401669,0.47621706046320794,0.4713640087401669,2021,62.94853265035896,62.94853265035896,0.0
190,2021-10-15,40199.45,39300.15,899.2999999999956,40192.65,50%,40642.3,39743.0,high,39700,2021-10-28,3,BANKNIFTY21OCT39700PE,PE,2021-10-25 09:15:00,76.3,2021-10-28 15:30:00,190.2,Friday Closing,-113.89999999999999,2.665,-116.565,172.23434697347344,-19617.492120278624,-20076.49665496293,-1.9617492120278623,-2.0076496654962934,2021,60.9867834383311,62.94853265035896,-1.9617492120278612
191,2021-11-05,39674.05,38348.25,1325.800000000003,38707.15,50%,39370.05,38044.25,low,39400,2021-11-18,1,BANKNIFTY21111839400CE,CE,2021-11-17 09:15:00,17.65,2021-11-18 15:30:00,0.2,Expiry Closing,17.45,0.1785,17.2715,177.80012979409474,3102.612264906953,3070.874941738707,0.3102612264906953,0.3070874941738707,2021,60.88828935346048,60.88828935346048,0.0
192,2021-11-12,39114.95,37749.15,1365.7999999999956,38232.15,50%,38915.05,37549.25,low,38900,2021-11-25,3,BANKNIFTY21NOV38900CE,CE,2021-11-22 10:27:00,33.3,2021-11-25 15:30:00,0.1,Expiry Closing,33.199999999999996,0.334,32.86599999999999,179.87899283182213,5971.982562016494,5911.902978410665,0.5971982562016495,0.5911902978410665,2021,61.48548760966213,61.48548760966213,0.0
193,2021-11-19,38241.0,36654.2,1586.800000000003,36830.9,50%,37624.3,36037.5,low,37600,2021-12-02,6,BANKNIFTY21120237600CE,CE,2021-11-26 15:03:00,44.65,2021-12-02 15:30:00,0.05,Expiry Closing,44.6,0.44699999999999995,44.153,186.0499730227539,8297.828796814825,8214.664458873653,0.8297828796814826,0.8214664458873653,2021,62.31527048934361,62.31527048934361,0.0
194,2021-11-26,36860.85,35341.75,1519.0999999999985,36497.3,50%,37256.850000000006,35737.75,high,35700,2021-12-09,1,BANKNIFTY21120935700PE,PE,2021-12-08 13:23:00,13.15,2021-12-09 15:30:00,0.1,Friday Closing,13.05,0.1325,12.9175,187.8849124389206,2451.8981073279137,2427.003356429757,0.24518981073279136,0.2427003356429757,2021,61.23197324906389,62.94853265035896,-1.716559401295072
195,2021-11-26,36860.85,35341.75,1519.0999999999985,36497.3,50%,37256.850000000006,35737.75,low,37300,2021-12-09,3,BANKNIFTY21120937300CE,CE,2021-12-06 14:41:00,20.7,2021-12-08 09:15:00,171.25,SL Hit,-150.55,1.9195,-152.4695,187.8849124389206,-28286.073567679498,-28646.718657106005,-2.8286073567679497,-2.8646718657106,2021,59.48666313257566,62.31527048934361,-2.8286073567679537
