,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year
251,2022-03-04,16757.1,15671.65,1085.449999999999,16528.8,40%,16962.98,16094.619999999999,high,16100,2022-03-17,1,NIFTY2231716100PE,PE,2022-03-16 15:00:00,3.8,2022-03-17 15:30:00,0.05,Friday Closing,3.75,0.0385,3.7115,501.0911997773976,1879.091999165241,1859.7999879738113,0.1879091999165241,0.1859799987973811,2022
252,2022-03-18,17441.7,17006.4,435.2999999999993,17289.0,40%,17463.12,17114.88,high,17100,2022-03-31,1,NIFTY22MAR17100PE,PE,2022-03-30 09:15:00,10.7,2022-03-31 15:30:00,0.05,Friday Closing,10.649999999999999,0.1075,10.542499999999999,486.74005561434615,5183.781592292786,5131.457036314244,0.5183781592292785,0.5131457036314244,2022
253,2022-03-18,17441.7,17006.4,435.2999999999993,17289.0,40%,17463.12,17114.88,low,17450,2022-03-31,6,NIFTY22MAR17450CE,CE,2022-03-25 13:40:00,66.0,2022-03-30 09:15:00,70.35,SL Hit,-4.349999999999994,1.3635,-5.7134999999999945,486.74005561434615,-2117.319241922403,-2780.989307752564,-0.2117319241922403,-0.27809893077525644,2022
254,2022-03-25,17558.9,17004.1,554.8000000000029,17436.9,40%,17658.820000000003,17214.98,high,17200,2022-04-07,6,NIFTY2240717200PE,PE,2022-04-01 15:08:00,29.95,2022-04-07 15:30:00,0.05,Friday Closing,29.9,0.3,29.599999999999998,481.34586569204504,14392.241384192146,14247.837624484531,1.4392241384192146,1.4247837624484532,2022
255,2022-04-08,17842.4,17443.1,399.3000000000029,17183.45,40%,17343.170000000002,17023.73,low,17350,2022-04-21,2,NIFTY2242117350CE,CE,2022-04-19 15:04:00,11.75,2022-04-21 15:30:00,42.85,Expiry Closing,-31.1,0.546,-31.646,490.10647995723957,-15242.311526670152,-15509.909664726803,-1.5242311526670151,-1.5509909664726804,2022
256,2022-04-15,17414.35,16826.05,588.2999999999993,17242.75,40%,17478.07,17007.43,low,17500,2022-04-28,3,NIFTY22APR17500CE,CE,2022-04-25 09:15:00,9.15,2022-04-28 15:30:00,0.05,Expiry Closing,9.1,0.09200000000000001,9.008,486.3237188087701,4425.545841159807,4380.8040590294,0.4425545841159807,0.43808040590294,2022
257,2022-04-22,17322.5,16888.85,433.65000000000146,17329.25,40%,17502.71,17155.79,low,17500,2022-05-05,6,NIFTY2250517500CE,CE,2022-04-29 15:02:00,34.85,2022-05-05 15:30:00,0.05,Expiry Closing,34.800000000000004,0.349,34.45100000000001,485.6390810337371,16900.240019974055,16730.75198069328,1.6900240019974053,1.673075198069328,2022
258,2022-04-29,17377.3,16624.7,752.5999999999985,16415.55,40%,16716.59,16114.51,low,16700,2022-05-12,1,NIFTY2251216700CE,CE,2022-05-11 10:27:00,4.2,2022-05-12 15:30:00,0.05,Expiry Closing,4.15,0.0425,4.1075,508.4769082689711,2110.1791693162304,2088.568900714799,0.21101791693162303,0.2088568900714799,2022
259,2022-05-06,16483.95,15737.35,746.6000000000004,15977.0,40%,16275.64,15678.36,high,15700,2022-05-19,2,NIFTY2251915700PE,PE,2022-05-17 15:20:00,12.1,2022-05-19 15:30:00,0.05,Friday Closing,12.049999999999999,0.12150000000000001,11.9285,522.2528883656803,6293.147304806447,6229.6935788700175,0.6293147304806448,0.6229693578870017,2022
260,2022-05-13,16399.55,15741.05,658.5,16043.8,40%,16307.199999999999,15780.4,high,15800,2022-05-26,3,NIFTY22MAY15800PE,PE,2022-05-23 09:15:00,37.1,2022-05-26 15:30:00,0.05,Friday Closing,37.050000000000004,0.3715,36.67850000000001,521.2421507064364,19312.021683673473,19118.380224686032,1.9312021683673473,1.9118380224686031,2022
261,2022-05-20,16414.35,15904.15,510.1999999999989,16296.6,40%,16500.68,16092.52,high,16100,2022-06-02,3,NIFTY2260216100PE,PE,2022-05-30 09:15:00,28.4,2022-06-02 15:30:00,0.05,Friday Closing,28.349999999999998,0.2845,28.065499999999997,515.1302855397474,14603.943595051838,14457.38902881578,1.4603943595051838,1.4457389028815781,2022
262,2022-05-27,16695.2,16223.95,471.25,16761.65,40%,16950.15,16573.15,low,16950,2022-06-09,6,NIFTY2260916950CE,CE,2022-06-03 15:04:00,34.0,2022-06-09 15:30:00,0.05,Expiry Closing,33.95,0.34049999999999997,33.609500000000004,501.470488461754,17024.92308327655,16854.172381955323,1.702492308327655,1.6854172381955321,2022
263,2022-06-03,16793.25,16246.1,547.1499999999996,16283.95,40%,16502.81,16065.09,low,16500,2022-06-16,3,NIFTY2261616500CE,CE,2022-06-13 09:15:00,8.4,2022-06-16 15:30:00,0.05,Expiry Closing,8.35,0.0845,8.2655,515.0637982258778,4300.782715186079,4257.259824235993,0.4300782715186079,0.42572598242359927,2022
264,2022-06-10,16324.4,15335.8,988.6000000000004,15272.65,40%,15668.09,14877.21,high,14900,2022-06-23,2,NIFTY2262314900PE,PE,2022-06-21 13:10:00,6.3,2022-06-23 15:30:00,0.05,Friday Closing,6.25,0.0635,6.1865,542.5039044325122,3390.6494027032013,3356.2004047717364,0.3390649402703201,0.33562004047717364,2022
265,2022-06-17,15707.25,15185.55,521.7000000000007,15657.4,40%,15866.08,15448.72,high,15450,2022-06-30,3,NIFTY22JUN15450PE,PE,2022-06-27 09:15:00,25.65,2022-06-30 15:30:00,0.05,Friday Closing,25.599999999999998,0.257,25.342999999999996,535.7340943698758,13714.792815868821,13577.109153615762,1.3714792815868821,1.3577109153615763,2022
266,2022-06-24,15926.5,15619.8,306.7000000000007,15703.7,40%,15826.380000000001,15581.02,high,15600,2022-07-07,3,NIFTY2270715600PE,PE,2022-07-04 15:04:00,45.5,2022-07-07 15:30:00,0.05,Friday Closing,45.45,0.45549999999999996,44.9945,537.0779672925836,24410.193613447926,24165.554599346153,2.4410193613447926,2.416555459934615,2022
267,2022-06-24,15926.5,15619.8,306.7000000000007,15703.7,40%,15826.380000000001,15581.02,low,15850,2022-07-07,6,NIFTY2270715850CE,CE,2022-07-01 10:05:00,66.95,2022-07-05 09:15:00,134.45,SL Hit,-67.49999999999999,2.014,-69.51399999999998,537.0779672925836,-36252.762792249385,-37334.437818376646,-3.6252762792249387,-3.7334437818376647,2022
268,2022-07-01,16150.05,15511.85,638.1999999999989,16273.65,40%,16528.93,16018.37,low,16550,2022-07-14,1,NIFTY2271416550CE,CE,2022-07-13 12:56:00,1.6,2022-07-14 15:30:00,0.05,Expiry Closing,1.55,0.0165,1.5335,514.2498637237861,797.0872887718685,788.602166020426,0.07970872887718684,0.07886021660204261,2022
269,2022-07-08,16273.65,15859.2,414.4499999999989,16010.8,40%,16176.579999999998,15845.02,high,15850,2022-07-21,3,NIFTY2272115850PE,PE,2022-07-18 09:15:00,17.5,2022-07-21 15:30:00,0.05,Friday Closing,17.45,0.17550000000000002,17.2745,525.4509914951121,9169.119801589706,9076.903152582314,0.9169119801589706,0.9076903152582314,2022
270,2022-07-22,16943.6,16439.7,503.8999999999978,17079.5,40%,17281.059999999998,16877.940000000002,high,16900,2022-08-04,3,NIFTY2280416900PE,PE,2022-08-01 10:37:00,19.85,2022-08-04 15:30:00,0.05,Friday Closing,19.8,0.19900000000000004,19.601,491.867975691306,9738.98591868786,9641.104191525288,0.973898591868786,0.9641104191525288,2022
271,2022-08-05,17716.65,17349.6,367.0500000000029,17659.65,40%,17806.47,17512.83,high,17500,2022-08-18,2,NIFTY2281817500PE,PE,2022-08-16 09:30:00,14.85,2022-08-18 15:30:00,0.05,Friday Closing,14.799999999999999,0.149,14.651,477.35457954327836,7064.8477772405195,6993.721944888571,0.7064847777240519,0.699372194488857,2022
272,2022-08-12,17967.55,17598.15,369.3999999999978,17966.55,40%,18114.309999999998,17818.79,low,18100,2022-08-25,6,NIFTY22AUG18100CE,CE,2022-08-19 11:32:00,39.4,2022-08-25 15:30:00,0.05,Expiry Closing,39.35,0.39449999999999996,38.9555,469.24227309789893,18464.683446402323,18279.5673696652,1.8464683446402324,1.8279567369665202,2022
273,2022-08-19,17989.15,17346.95,642.2000000000007,17619.3,40%,17876.18,17362.42,low,17900,2022-09-01,3,NIFTY2290117900CE,CE,2022-08-29 09:15:00,5.0,2022-09-01 15:30:00,0.05,Expiry Closing,4.95,0.050499999999999996,4.8995,475.49308633052476,2353.6907773360977,2329.678376476406,0.23536907773360977,0.2329678376476406,2022
274,2022-09-02,17806.95,17477.1,329.8500000000022,17923.35,40%,18055.29,17791.409999999996,high,17800,2022-09-15,2,NIFTY2291517800PE,PE,2022-09-13 09:40:00,27.35,2022-09-15 15:30:00,0.15,Friday Closing,27.200000000000003,0.275,26.925000000000004,470.77615480006136,12805.11141056167,12675.647967991654,1.280511141056167,1.2675647967991654,2022
275,2022-09-02,17806.95,17477.1,329.8500000000022,17923.35,40%,18055.29,17791.409999999996,low,18050,2022-09-15,6,NIFTY2291518050CE,CE,2022-09-09 13:25:00,49.25,2022-09-09 13:27:00,51.2,SL Hit,-1.9500000000000028,1.0045,-2.954500000000003,470.77615480006136,-918.013501860121,-1390.9081493567828,-0.0918013501860121,-0.13909081493567826,2022
276,2022-09-09,18095.4,17771.15,324.25,17796.8,40%,17926.5,17667.1,low,17950,2022-09-22,6,NIFTY2292217950CE,CE,2022-09-16 09:57:00,59.05,2022-09-22 15:30:00,0.1,Expiry Closing,58.949999999999996,0.5915,58.35849999999999,474.158368895211,27951.635846372687,27671.17117117117,2.7951635846372684,2.7671171171171167,2022
277,2022-09-16,17918.45,17431.0,487.4500000000007,17593.85,40%,17788.829999999998,17398.87,low,17800,2022-09-29,6,NIFTY22SEP17800CE,CE,2022-09-23 12:36:00,43.95,2022-09-29 15:30:00,0.05,Expiry Closing,43.900000000000006,0.44,43.46000000000001,477.8279403423385,20976.64658102866,20766.402287278033,2.0976646581028664,2.076640228727803,2022
278,2022-09-23,17640.45,16788.95,851.5,16798.05,40%,17138.649999999998,16457.45,high,16450,2022-10-06,6,NIFTY22100616450PE,PE,2022-09-30 13:46:00,19.35,2022-10-06 15:30:00,0.05,Friday Closing,19.3,0.19400000000000003,19.106,495.9550489682677,9571.932445087567,9475.717165587723,0.9571932445087566,0.9475717165587723,2022
279,2022-09-30,17428.3,16748.7,679.5999999999985,17287.2,40%,17559.04,17015.36,low,17550,2022-10-13,2,NIFTY22101317550CE,CE,2022-10-11 15:00:00,5.25,2022-10-13 15:30:00,0.05,Expiry Closing,5.2,0.053,5.147,484.0811342761335,2517.2218982358945,2491.5655981192594,0.25172218982358946,0.24915655981192594,2022
280,2022-10-07,17336.95,16950.65,386.2999999999993,17322.3,40%,17476.82,17167.78,high,17150,2022-10-20,2,NIFTY22102017150PE,PE,2022-10-18 09:21:00,23.25,2022-10-20 15:30:00,0.05,Friday Closing,23.2,0.233,22.967,486.35850229046247,11283.517253138729,11170.19572210505,1.1283517253138728,1.1170195722105052,2022
281,2022-10-07,17336.95,16950.65,386.2999999999993,17322.3,40%,17476.82,17167.78,low,17500,2022-10-20,3,NIFTY22102017500CE,CE,2022-10-17 09:15:00,23.15,2022-10-18 09:15:00,74.2,SL Hit,-51.050000000000004,0.9734999999999999,-52.023500000000006,486.35850229046247,-24828.60154192811,-25302.071543907878,-2.482860154192811,-2.5302071543907876,2022
282,2022-10-21,17808.3,17521.25,287.0499999999993,17756.4,40%,17871.22,17641.58,high,17650,2022-11-03,3,NIFTY22110317650PE,PE,2022-10-31 09:15:00,24.15,2022-11-03 15:30:00,0.1,Friday Closing,24.049999999999997,0.2425,23.807499999999997,475.6250552564402,11438.782578917386,11323.4435030177,1.1438782578917386,1.13234435030177,2022
283,2022-10-28,18177.9,17724.0,453.90000000000146,18053.4,40%,18234.960000000003,17871.84,high,17850,2022-11-10,3,NIFTY22111017850PE,PE,2022-11-07 09:15:00,10.3,2022-11-10 15:30:00,0.05,Friday Closing,10.25,0.10350000000000002,10.1465,466.13757310133934,4777.910124288728,4729.664885472739,0.4777910124288728,0.4729664885472739,2022
284,2022-11-04,18288.25,17969.6,318.65000000000146,18272.35,40%,18399.809999999998,18144.89,high,18150,2022-11-17,2,NIFTY22111718150PE,PE,2022-11-15 15:10:00,12.4,2022-11-17 15:30:00,0.1,Friday Closing,12.3,0.125,12.175,461.96129199160214,5682.123891496707,5624.378729997757,0.5682123891496708,0.5624378729997757,2022
285,2022-11-11,18441.65,18260.25,181.40000000000146,18382.95,40%,18455.510000000002,18310.39,low,18450,2022-11-24,6,NIFTY22NOV18450CE,CE,2022-11-18 09:37:00,66.5,2022-11-24 15:30:00,34.0,Expiry Closing,32.5,1.0050000000000001,31.495,460.5670610023781,14968.429482577289,14505.5595862699,1.496842948257729,1.45055595862699,2022
286,2022-11-18,18527.45,18133.9,393.5499999999993,18528.45,40%,18685.87,18371.030000000002,high,18350,2022-12-01,1,NIFTY22120118350PE,PE,2022-11-30 14:28:00,4.05,2022-12-01 15:30:00,0.15,Friday Closing,3.9,0.042,3.858,454.88917561772615,1774.067784909132,1754.9624395331875,0.1774067784909132,0.17549624395331875,2022
287,2022-11-25,18886.6,18430.55,456.0499999999993,18752.4,40%,18934.82,18569.980000000003,low,18950,2022-12-08,1,NIFTY22120818950CE,CE,2022-12-07 10:56:00,4.4,2022-12-08 15:30:00,0.1,Expiry Closing,4.300000000000001,0.045,4.255000000000001,448.908413177416,1930.3061766628891,1910.1052980699053,0.19303061766628893,0.19101052980699051,2022
288,2022-12-02,18778.55,18529.1,249.45000000000073,18662.4,40%,18762.18,18562.620000000003,low,18750,2022-12-15,6,NIFTY22121518750CE,CE,2022-12-09 10:35:00,46.75,2022-12-15 15:30:00,0.1,Expiry Closing,46.65,0.4685,46.1815,453.03903917348623,21134.271177443134,20922.022387590354,2.1134271177443136,2.0922022387590355,2022
289,2022-12-09,18695.85,18347.05,348.7999999999993,18319.1,40%,18458.62,18179.579999999998,high,18200,2022-12-22,1,NIFTY22122218200PE,PE,2022-12-21 09:16:00,7.45,2022-12-21 10:30:00,18.6,SL Hit,-11.150000000000002,0.2605,-11.410500000000003,460.4894623758439,-5134.457505490661,-5254.4150104395685,-0.5134457505490662,-0.5254415010439568,2022
290,2022-12-09,18695.85,18347.05,348.7999999999993,18319.1,40%,18458.62,18179.579999999998,low,18450,2022-12-22,1,NIFTY22122218450CE,CE,2022-12-21 13:57:00,17.9,2022-12-22 15:30:00,0.05,Expiry Closing,17.849999999999998,0.1795,17.670499999999997,460.4894623758439,8219.736903408813,8137.079044912349,0.8219736903408813,0.8137079044912349,2022
291,2022-12-16,18472.5,18068.95,403.5499999999993,17977.65,40%,18139.07,17816.230000000003,high,17800,2022-12-29,2,NIFTY22DEC17800PE,PE,2022-12-27 14:54:00,13.35,2022-12-29 15:30:00,0.05,Friday Closing,13.299999999999999,0.134,13.165999999999999,468.6017530115932,6232.403315054189,6169.610680150635,0.6232403315054189,0.6169610680150636,2022
292,2022-12-16,18472.5,18068.95,403.5499999999993,17977.65,40%,18139.07,17816.230000000003,low,18150,2022-12-29,6,NIFTY22DEC18150CE,CE,2022-12-23 14:59:00,33.6,2022-12-29 15:30:00,43.85,Expiry Closing,-10.25,0.7745000000000001,-11.0245,468.6017530115932,-4803.16796836883,-5166.100026076309,-0.480316796836883,-0.5166100026076309,2022
293,2022-12-23,18210.85,17775.55,435.2999999999993,18259.1,40%,18433.219999999998,18084.98,low,18450,2023-01-05,6,NIFTY2310518450CE,CE,2022-12-30 15:04:00,18.05,2023-01-02 15:20:00,17.7,SL Hit,0.3500000000000014,0.3575,-0.007499999999998563,461.1239924440766,161.39339735542745,-3.4584299433299117,0.016139339735542747,-0.0003458429943329912,2022
294,2022-12-30,18264.6,17892.6,372.0,18008.05,40%,18156.85,17859.25,low,18150,2023-01-12,6,NIFTY2311218150CE,CE,2023-01-06 12:51:00,28.75,2023-01-12 15:30:00,0.05,Expiry Closing,28.7,0.28800000000000003,28.412,468.14287720612333,13435.70057581574,13300.875427180375,1.3435700575815739,1.3300875427180374,2023
295,2023-01-06,18141.0,17762.25,378.75,17867.5,40%,18019.0,17716.0,high,17700,2023-01-19,3,NIFTY2311917700PE,PE,2023-01-16 09:15:00,16.2,2023-01-19 15:30:00,0.05,Friday Closing,16.15,0.1625,15.987499999999999,471.7242910261391,7618.347300072146,7541.692102780398,0.7618347300072146,0.7541692102780398,2023
296,2023-01-13,18183.2,17774.55,408.65000000000146,18115.6,40%,18279.059999999998,17952.14,low,18300,2023-01-25,0,NIFTY23JAN18300CE,CE,2023-01-25 10:13:00,2.2,2023-01-25 15:30:00,0.1,Expiry Closing,2.1,0.023000000000000003,2.077,465.01297112652406,976.5272393657006,965.8319410297904,0.09765272393657005,0.09658319410297905,2023
297,2023-01-20,18200.75,17846.6,354.15000000000146,17877.2,40%,18018.86,17735.54,low,18000,2023-02-02,6,NIFTY2320218000CE,CE,2023-01-27 09:30:00,102.6,2023-02-02 15:30:00,0.05,Expiry Closing,102.55,1.0265,101.5235,471.72795615260895,48375.70190345005,47891.4731564594,4.837570190345005,4.789147315645939,2023
298,2023-02-03,17915.55,17584.35,331.2000000000007,17847.55,40%,17980.03,17715.07,high,17700,2023-02-16,1,NIFTY2321617700PE,PE,2023-02-15 15:00:00,3.7,2023-02-16 15:30:00,0.1,Friday Closing,3.6,0.038000000000000006,3.5620000000000003,472.74670843152103,1701.8881503534758,1683.923775433078,0.1701888150353476,0.16839237754330777,2023
299,2023-02-10,18134.0,17720.25,413.75,17974.85,40%,18140.35,17809.35,low,18150,2023-02-23,2,NIFTY23FEB18150CE,CE,2023-02-21 14:55:00,5.35,2023-02-23 15:30:00,0.05,Expiry Closing,5.3,0.05399999999999999,5.2459999999999996,468.5686880352364,2483.4140465867526,2458.1113374328497,0.24834140465867524,0.24581113374328498,2023
300,2023-02-17,18033.7,17456.7,577.0,17591.35,40%,17822.149999999998,17360.55,low,17800,2023-03-02,3,NIFTY2330217800CE,CE,2023-02-27 09:21:00,7.3,2023-03-02 15:30:00,0.05,Expiry Closing,7.25,0.0735,7.1765,476.93460104420626,3457.775857570495,3422.721164393746,0.3457775857570495,0.3422721164393746,2023
301,2023-02-24,17599.75,17255.9,343.84999999999854,17451.25,40%,17588.79,17313.71,high,17300,2023-03-09,6,NIFTY2330917300PE,PE,2023-03-03 13:34:00,13.45,2023-03-09 15:30:00,0.1,Friday Closing,13.35,0.13549999999999998,13.2145,483.26235062218603,6451.5523808061835,6386.070332296877,0.6451552380806184,0.6386070332296877,2023
302,2023-03-03,17798.35,17430.5,367.84999999999854,17443.8,40%,17590.94,17296.66,low,17600,2023-03-16,3,NIFTY2331617600CE,CE,2023-03-13 12:43:00,13.25,2023-03-16 15:30:00,0.05,Expiry Closing,13.2,0.133,13.067,483.2032853275607,6378.283366323801,6314.017329375236,0.63782833663238,0.6314017329375237,2023
303,2023-03-10,17529.05,16850.4,678.6499999999978,17111.8,40%,17383.26,16840.34,low,17400,2023-03-23,3,NIFTY2332317400CE,CE,2023-03-20 12:58:00,6.15,2023-03-23 15:30:00,0.05,Expiry Closing,6.1000000000000005,0.062000000000000006,6.038,488.97617593017657,2982.754673174077,2952.4381502664064,0.2982754673174077,0.29524381502664065,2023
304,2023-03-17,17207.15,16830.75,376.40000000000146,17076.2,40%,17226.760000000002,16925.64,low,17250,2023-03-29,5,NIFTY23MAR17250CE,CE,2023-03-24 15:20:00,17.85,2023-03-29 15:30:00,0.1,Expiry Closing,17.75,0.17950000000000002,17.5705,493.41837931218635,8758.176232791307,8669.607633704769,0.8758176232791308,0.8669607633704769,2023
305,2023-03-24,17125.9,16914.2,211.70000000000073,17210.35,40%,17295.03,17125.67,high,17150,2023-04-06,6,NIFTY2340617150PE,PE,2023-03-31 12:31:00,45.75,2023-04-06 15:30:00,0.05,Friday Closing,45.7,0.45799999999999996,45.242000000000004,491.47067105405426,22460.209667170282,22235.116099827526,2.246020966717028,2.2235116099827525,2023
306,2023-03-31,17637.7,17209.45,428.25,17634.9,40%,17806.2,17463.600000000002,high,17450,2023-04-13,1,NIFTY2341317450PE,PE,2023-04-12 13:21:00,2.7,2023-04-13 15:30:00,0.05,Friday Closing,2.6500000000000004,0.0275,2.6225000000000005,477.3618177938021,1265.0088171535758,1251.8813671642463,0.1265008817153576,0.12518813671642462,2023
307,2023-04-07,17841.5,17598.25,243.25,17863.0,40%,17960.3,17765.7,low,17950,2023-04-20,3,NIFTY2342017950CE,CE,2023-04-17 09:15:00,24.0,2023-04-20 15:30:00,0.05,Expiry Closing,23.95,0.24050000000000002,23.7095,473.2660367588515,11334.721580374493,11220.901098533988,1.1334721580374492,1.1220901098533989,2023
308,2023-04-14,17863.0,17574.35,288.65000000000146,17639.75,40%,17755.21,17524.29,high,17500,2023-04-27,2,NIFTY23APR17500PE,PE,2023-04-25 09:15:00,8.4,2023-04-27 15:30:00,0.05,Friday Closing,8.35,0.0845,8.2655,478.73272126885576,3997.4182225949453,3956.965307647727,0.3997418222594945,0.39569653076477274,2023
309,2023-04-21,17931.25,17554.1,377.15000000000146,17950.4,40%,18101.260000000002,17799.54,high,17800,2023-05-04,2,NIFTY2350417800PE,PE,2023-05-02 09:15:00,5.85,2023-05-04 15:30:00,0.05,Friday Closing,5.8,0.059,5.741,469.58057063430937,2723.567309678994,2695.86205601157,0.2723567309678994,0.269586205601157,2023
310,2023-04-28,18267.1,17885.8,381.2999999999993,18117.3,40%,18269.82,17964.78,high,17950,2023-05-11,3,NIFTY2351117950PE,PE,2023-05-08 12:09:00,8.1,2023-05-11 15:30:00,0.05,Friday Closing,8.049999999999999,0.0815,7.968499999999999,465.24815241748416,3745.247626960747,3707.329902538722,0.37452476269607465,0.3707329902538722,2023
311,2023-05-05,18357.8,18055.7,302.09999999999854,18273.75,40%,18394.59,18152.91,high,18150,2023-05-18,3,NIFTY2351818150PE,PE,2023-05-15 11:09:00,15.75,2023-05-18 15:30:00,19.95,Friday Closing,-4.199999999999999,0.35700000000000004,-4.5569999999999995,462.09238694637935,-1940.788025174793,-2105.7550073146504,-0.19407880251747928,-0.21057550073146503,2023
312,2023-05-05,18357.8,18055.7,302.09999999999854,18273.75,40%,18394.59,18152.91,low,18400,2023-05-18,1,NIFTY2351818400CE,CE,2023-05-17 11:55:00,5.8,2023-05-18 15:30:00,0.05,Expiry Closing,5.75,0.058499999999999996,5.6915,462.09238694637935,2657.031224941681,2629.998820305318,0.2657031224941681,0.2629998820305318,2023
313,2023-05-12,18458.25,18105.4,352.84999999999854,18186.15,40%,18327.29,18045.010000000002,high,18050,2023-05-25,3,NIFTY23MAY18050PE,PE,2023-05-22 15:05:00,10.0,2023-05-25 15:30:00,0.05,Friday Closing,9.95,0.1005,9.849499999999999,463.78924543672304,4614.702992095394,4568.092172929003,0.46147029920953936,0.4568092172929003,2023
314,2023-05-19,18419.65,18061.15,358.5,18368.35,40%,18511.75,18224.949999999997,high,18200,2023-06-01,3,NIFTY2360118200PE,PE,2023-05-29 09:15:00,8.55,2023-06-01 15:30:00,0.05,Friday Closing,8.5,0.08600000000000002,8.414,459.1678258403446,3902.926519642929,3863.4380866206593,0.3902926519642929,0.38634380866206597,2023
315,2023-05-26,18661.75,18333.25,328.5,18550.85,40%,18682.25,18419.449999999997,high,18400,2023-06-08,1,NIFTY2360818400PE,PE,2023-06-07 12:47:00,3.3,2023-06-08 15:30:00,0.05,Friday Closing,3.25,0.033499999999999995,3.2165,454.977318042527,1478.6762836382127,1463.434543483788,0.14786762836382128,0.1463434543483788,2023
316,2023-06-09,18793.9,18555.7,238.20000000000073,18723.3,40%,18818.579999999998,18628.02,high,18650,2023-06-22,6,NIFTY2362218650PE,PE,2023-06-16 14:39:00,20.7,2023-06-22 15:30:00,0.05,Friday Closing,20.65,0.20750000000000002,20.4425,451.68126394233786,9327.218100409276,9233.494238141242,0.9327218100409276,0.9233494238141242,2023
317,2023-06-16,18886.05,18661.15,224.89999999999782,18741.85,40%,18831.809999999998,18651.89,high,18650,2023-06-28,0,NIFTY23JUN18650PE,PE,2023-06-28 09:15:00,,2023-06-28 15:30:00,,Friday Closing,,,,451.36394218081006,,,,,2023
318,2023-06-16,18886.05,18661.15,224.89999999999782,18741.85,40%,18831.809999999998,18651.89,low,18850,2023-06-28,5,NIFTY23JUN18850CE,CE,2023-06-23 09:41:00,,2023-06-28 09:15:00,,SL Hit,,,,451.36394218081006,,,,,2023
319,2023-06-23,19010.4,18647.45,362.9500000000007,19076.85,40%,19222.03,18931.67,high,18950,2023-07-06,3,NIFTY2370618950PE,PE,2023-07-03 09:15:00,13.5,2023-07-06 15:30:00,0.05,Friday Closing,13.45,0.1355,13.314499999999999,442.20095380144556,5947.602828629442,5887.684599389347,0.5947602828629441,0.5887684599389347,2023
320,2023-07-07,19567.0,19303.6,263.40000000000146,19493.45,40%,19598.81,19388.09,high,19400,2023-07-20,3,NIFTY2372019400PE,PE,2023-07-17 09:15:00,26.95,2023-07-20 15:30:00,0.05,Friday Closing,26.9,0.27,26.63,433.69980116139703,11666.52465124158,11549.425704928002,1.1666524651241579,1.1549425704928002,2023
321,2023-07-21,19887.4,19603.55,283.8500000000022,19659.75,40%,19773.29,19546.21,high,19550,2023-08-03,2,NIFTY2380319550PE,PE,2023-08-01 09:15:00,13.45,2023-08-02 10:18:00,31.75,SL Hit,-18.3,0.452,-18.752000000000002,429.872823389532,-7866.672668028436,-8060.975184200505,-0.7866672668028437,-0.8060975184200505,2023
322,2023-07-21,19887.4,19603.55,283.8500000000022,19659.75,40%,19773.29,19546.21,low,19750,2023-08-03,1,NIFTY2380319750CE,CE,2023-08-02 11:03:00,11.4,2023-08-03 15:30:00,0.1,Expiry Closing,11.3,0.115,11.185,429.872823389532,4857.5629043017125,4808.127529611916,0.48575629043017127,0.4808127529611916,2023
323,2023-08-04,19645.5,19436.45,209.04999999999927,19554.25,40%,19637.87,19470.63,low,19650,2023-08-17,6,NIFTY2381719650CE,CE,2023-08-11 09:40:00,33.3,2023-08-17 15:30:00,0.05,Expiry Closing,33.25,0.33349999999999996,32.9165,432.83716614887464,14391.835774450083,14247.484579539432,1.4391835774450084,1.4247484579539431,2023
324,2023-08-11,19555.15,19258.2,296.9500000000007,19301.75,40%,19420.53,19182.97,high,19200,2023-08-24,3,NIFTY2382419200PE,PE,2023-08-21 15:00:00,16.05,2023-08-24 15:30:00,0.1,Friday Closing,15.950000000000001,0.16150000000000003,15.7885,437.6811549427333,6981.014421336597,6910.328914813345,0.6981014421336597,0.6910328914813346,2023
325,2023-08-18,19584.45,19253.6,330.8500000000022,19297.4,40%,19429.74,19165.06,high,19150,2023-08-31,1,NIFTY23AUG19150PE,PE,2023-08-30 09:15:00,3.0,2023-08-31 15:30:00,0.05,Friday Closing,2.95,0.0305,2.9195,437.4736872443995,1290.5473773709787,1277.2044299100244,0.12905473773709786,0.12772044299100244,2023
326,2023-08-25,19452.8,19224.6,228.20000000000073,19258.15,40%,19349.43,19166.870000000003,high,19150,2023-09-07,6,NIFTY2390719150PE,PE,2023-09-01 11:07:00,28.05,2023-09-07 15:30:00,0.05,Friday Closing,28.0,0.281,27.719,439.2894260967894,12300.103930710102,12176.663601976905,1.2300103930710102,1.2176663601976905,2023
327,2023-09-01,19737.0,19258.15,478.84999999999854,19774.8,40%,19966.34,19583.26,high,19600,2023-09-14,3,NIFTY2391419600PE,PE,2023-09-11 14:31:00,8.3,2023-09-14 15:30:00,0.05,Friday Closing,8.25,0.08350000000000002,8.1665,425.7164808372491,3512.160966907305,3476.6136407573945,0.3512160966907305,0.34766136407573944,2023
