Unnamed: 0,Trade Type,Entry Time_x,Entry Price,Initial SL,Exit Time_x,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year,Trade Index,ATM Strike,Entry Time_y,Exit Time_y,Entry Option Price,Exit Option Price,Option Points,Opt Slippage,Opt F Points,Opt Qty,Opt ROI%
1917,SHORT,2023-02-09 09:30:00,41361.35,41671.560125,2023-02-09 14:00:00,41522.1,-160.75,8.288345,300,-169.038345,-50711.5035,-1.01423007,0 days 04:30:00,MA Cross Opp,2023,1917,41400,2023-02-09 09:30:00,2023-02-09 14:14:00,602.95,688.95,-86.0,12.919,-98.919,724.6376811594203,-1.4336086956521739
1918,LONG,2023-02-09 14:00:00,41522.1,41210.68425,2023-02-10 12:45:00,41571.15,49.05000000000291,8.309325000000001,300,40.74067500000291,12222.202500000873,0.2444440500000174,0 days 22:45:00,MA Cross Opp,2023,1918,41500,2023-02-09 14:01:00,2023-02-10 12:59:00,446.75,420.05,26.69999999999999,8.668,18.03199999999999,722.8915662650602,0.26070361445783113
1919,SHORT,2023-02-10 12:45:00,41571.15,41882.933625000005,2023-02-13 14:45:00,41355.25,215.90000000000143,8.29264,300,207.60736000000145,62282.20800000044,1.2456441600000083,3 days 02:00:00,MA Cross Opp,2023,1919,41600,2023-02-10 12:56:00,2023-02-13 14:59:00,521.35,362.5,158.85000000000002,8.8385,150.0115,721.1538461538462,2.163627403846154
1920,LONG,2023-02-13 14:45:00,41355.25,41045.085625,2023-02-14 09:45:00,41250.15,-105.09999999999854,8.26054,300,-113.36053999999857,-34008.16199999957,-0.6801632399999914,0 days 19:00:00,MA Cross Opp,2023,1920,41400,2023-02-13 14:45:00,2023-02-14 09:59:00,435.95,483.0,-47.05000000000001,9.1895,-56.239500000000014,724.6376811594203,-0.8150652173913044
1921,SHORT,2023-02-14 09:45:00,41250.15,41559.526125,2023-02-14 11:15:00,41297.2,-47.049999999995634,8.254735,300,-55.30473499999563,-16591.42049999869,-0.3318284099999738,0 days 01:30:00,MA Cross Opp,2023,1921,41300,2023-02-14 09:45:00,2023-02-14 11:29:00,463.0,456.65,6.350000000000023,9.1965,-2.8464999999999776,726.3922518159807,-0.041353510895883454
1922,LONG,2023-02-14 11:15:00,41297.2,40987.471,2023-02-15 13:00:00,41569.15,271.9500000000044,8.286635,300,263.6633650000044,79099.00950000131,1.5819801900000263,1 days 01:45:00,MA Cross Opp,2023,1922,41300,2023-02-14 11:26:00,2023-02-15 13:14:00,410.05,248.5,161.55,6.5855,154.96450000000002,726.3922518159807,2.2513002421307506
1923,SHORT,2023-02-15 13:00:00,41569.15,41880.918625000006,2023-02-15 15:15:00,41742.45,-173.29999999999563,8.33116,300,-181.63115999999565,-54489.347999998696,-1.089786959999974,0 days 02:15:00,MA Cross Opp,2023,1923,41600,2023-02-15 13:03:00,2023-02-15 15:29:00,405.1,480.5,-75.39999999999998,8.856,-84.25599999999997,721.1538461538462,-1.2152307692307691
1924,LONG,2023-02-15 15:15:00,41742.45,41429.381625,2023-02-16 13:00:00,41693.45,-49.0,8.343589999999999,300,-57.34359,-17203.077,-0.34406154,0 days 21:45:00,MA Cross Opp,2023,1924,41700,2023-02-15 15:18:00,2023-02-16 13:14:00,303.2,269.25,33.94999999999999,5.724500000000001,28.22549999999999,719.4244604316547,0.4061223021582732
1925,SHORT,2023-02-16 13:00:00,41693.45,42006.150875,2023-02-20 09:45:00,41240.3,453.1499999999942,8.293375000000001,300,444.85662499999415,133456.98749999824,2.6691397499999647,3 days 20:45:00,MA Cross Opp,2023,1925,41700,2023-02-16 13:01:00,2023-02-20 09:59:00,386.05,112.95,273.1,4.99,268.11,719.4244604316547,3.857697841726619
1926,SHORT,2023-02-20 12:00:00,40945.4,41252.49050000001,2023-02-21 11:00:00,40901.3,44.09999999999855,8.184670000000002,300,35.91532999999854,10774.598999999562,0.2154919799999912,0 days 23:00:00,MA Cross Opp,2023,1926,40900,2023-02-20 12:00:00,2023-02-21 11:14:00,335.65,244.0,91.64999999999998,5.7965,85.85349999999998,733.4963325183375,1.2594645476772615
1927,LONG,2023-02-21 11:00:00,40901.3,40594.540250000005,2023-02-21 13:00:00,40622.1,-279.2000000000044,8.15234,300,-287.35234000000435,-86205.7020000013,-1.724114040000026,0 days 02:00:00,MA Cross Opp,2023,1927,40900,2023-02-21 11:07:00,2023-02-21 13:14:00,231.0,306.55,-75.55000000000001,5.3755,-80.92550000000001,733.4963325183375,-1.1871711491442547
1928,SHORT,2023-02-21 13:00:00,40622.1,40926.76575,2023-02-23 13:45:00,40047.65,574.4499999999971,8.066975000000001,300,566.3830249999971,169914.90749999913,3.3982981499999827,2 days 00:45:00,MA Cross Opp,2023,1928,40600,2023-02-21 13:05:00,2023-02-23 13:59:00,268.0,2.9,265.1,2.7089999999999996,262.391,738.9162561576354,3.8776995073891625
1929,LONG,2023-02-23 13:45:00,40047.65,39747.292625,2023-02-24 11:30:00,40023.75,-23.90000000000145,8.00714,330,-31.90714000000145,-10529.35620000048,-0.2105871240000096,0 days 21:45:00,MA Cross Opp,2023,1929,40000,2023-02-23 13:46:00,2023-02-24 11:44:00,46.0,0.65,45.35,0.46649999999999997,44.8835,750.0,0.6732525
1930,SHORT,2023-02-24 11:30:00,40023.75,40323.928125000006,2023-02-27 11:15:00,40149.25,-125.5,8.0173,330,-133.5173,-44060.709,-0.8812141800000001,2 days 23:45:00,MA Cross Opp,2023,1930,40000,2023-02-24 11:40:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,750.0,0.0
1931,LONG,2023-02-27 11:15:00,40149.25,39848.130625000005,2023-02-28 13:15:00,40259.65,110.40000000000146,8.04089,330,102.35911000000144,33778.50630000048,0.6755701260000097,1 days 02:00:00,MA Cross Opp,2023,1931,40100,2023-02-27 11:15:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,748.1296758104738,0.0
1932,SHORT,2023-02-28 13:15:00,40259.65,40561.597375000005,2023-03-01 09:30:00,40502.3,-242.65000000000143,8.076195000000002,330,-250.72619500000147,-82739.64435000048,-1.6547928870000097,0 days 20:15:00,MA Cross Opp,2023,1932,40300,2023-02-28 13:15:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,744.4168734491315,0.0
1933,LONG,2023-03-01 09:30:00,40502.3,40198.532750000006,2023-03-02 10:00:00,40569.0,66.69999999999709,8.107130000000002,300,58.59286999999709,17577.860999999128,0.3515572199999826,1 days 00:30:00,MA Cross Opp,2023,1933,40500,2023-03-01 09:34:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,740.7407407407408,0.0
1934,SHORT,2023-03-02 10:00:00,40569.0,40873.2675,2023-03-02 10:45:00,40704.75,-135.75,8.127375,300,-143.877375,-43163.2125,-0.8632642500000001,0 days 00:45:00,MA Cross Opp,2023,1934,40600,2023-03-02 10:07:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,738.9162561576354,0.0
1935,LONG,2023-03-02 10:45:00,40704.75,40399.464375,2023-03-02 12:00:00,40613.45,-91.30000000000292,8.13182,300,-99.43182000000292,-29829.546000000875,-0.5965909200000176,0 days 01:15:00,MA Cross Opp,2023,1935,40700,2023-03-02 10:45:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,737.1007371007371,0.0
1936,SHORT,2023-03-02 12:00:00,40613.45,40918.050875,2023-03-03 09:45:00,40835.8,-222.35000000000585,8.144925,300,-230.49492500000585,-69148.47750000174,-1.3829695500000347,0 days 21:45:00,MA Cross Opp,2023,1936,40600,2023-03-02 12:09:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,738.9162561576354,0.0
1937,LONG,2023-03-03 09:45:00,40835.8,40529.531500000005,2023-03-06 12:15:00,41376.75,540.9499999999971,8.221255000000001,300,532.728744999997,159818.6234999991,3.1963724699999823,3 days 02:30:00,MA Cross Opp,2023,1937,40800,2023-03-03 09:47:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,735.2941176470588,0.0
1938,SHORT,2023-03-06 12:15:00,41376.75,41687.075625000005,2023-03-08 12:30:00,41349.75,27.0,8.27265,300,18.72735,5618.205,0.1123641,2 days 00:15:00,MA Cross Opp,2023,1938,41400,2023-03-06 12:18:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,724.6376811594203,0.0
1939,LONG,2023-03-08 12:30:00,41349.75,41039.626875,2023-03-09 13:15:00,41451.35,101.59999999999854,8.28011,300,93.31988999999854,27995.96699999956,0.5599193399999912,1 days 00:45:00,MA Cross Opp,2023,1939,41300,2023-03-08 12:30:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,726.3922518159807,0.0
1940,SHORT,2023-03-09 13:15:00,41451.35,41762.235125,2023-03-13 10:00:00,40571.35,880.0,8.20227,300,871.79773,261539.319,5.23078638,3 days 20:45:00,MA Cross Opp,2023,1940,41500,2023-03-09 13:15:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,722.8915662650602,0.0
1941,LONG,2023-03-13 10:00:00,40571.35,40267.064875,2023-03-13 11:15:00,40335.35,-236.0,8.09067,300,-244.09067,-73227.201,-1.46454402,0 days 01:15:00,MA Cross Opp,2023,1941,40600,2023-03-13 10:02:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,738.9162561576354,0.0
1942,SHORT,2023-03-13 11:15:00,40335.35,40637.865125,2023-03-14 14:15:00,39416.4,918.9499999999972,7.975175,330,910.974824999997,300621.69224999903,6.012433844999981,1 days 03:00:00,MA Cross Opp,2023,1942,40300,2023-03-13 11:22:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,744.4168734491315,0.0
1943,LONG,2023-03-14 14:15:00,39416.4,39120.777,2023-03-15 12:30:00,39465.8,49.400000000001455,7.888220000000001,330,41.51178000000145,13698.887400000478,0.2739777480000095,0 days 22:15:00,MA Cross Opp,2023,1943,39400,2023-03-14 14:18:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,761.4213197969543,0.0
1944,SHORT,2023-03-15 12:30:00,39465.8,39761.79350000001,2023-03-16 14:00:00,39008.35,457.4500000000044,7.847415,330,449.6025850000044,148368.85305000143,2.9673770610000285,1 days 01:30:00,MA Cross Opp,2023,1944,39500,2023-03-15 12:30:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,759.493670886076,0.0
1945,LONG,2023-03-16 14:00:00,39008.35,38715.787375,2023-03-17 12:00:00,39073.25,64.90000000000146,7.808160000000001,330,57.091840000001454,18840.30720000048,0.3768061440000096,0 days 22:00:00,MA Cross Opp,2023,1945,39000,2023-03-16 14:02:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,769.2307692307693,0.0
1946,SHORT,2023-03-17 12:00:00,39073.25,39366.299375,2023-03-17 14:30:00,39230.5,-157.25,7.830375,330,-165.080375,-54476.52375,-1.089530475,0 days 02:30:00,MA Cross Opp,2023,1946,39100,2023-03-17 12:08:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,767.2634271099744,0.0
1947,LONG,2023-03-17 14:30:00,39230.5,38936.271250000005,2023-03-20 10:30:00,39065.75,-164.75,7.829625,330,-172.579625,-56951.27625,-1.139025525,2 days 20:00:00,MA Cross Opp,2023,1947,39200,2023-03-17 14:31:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,765.3061224489796,0.0
1948,SHORT,2023-03-20 10:30:00,39065.75,39358.743125,2023-03-20 10:45:00,39358.743125,-292.9931250000009,7.842449312500001,330,-300.83557431250085,-99275.73952312527,-1.985514790462506,0 days 00:15:00,ISL Hit,2023,1948,39100,2023-03-20 10:33:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,767.2634271099744,0.0
1949,LONG,2023-03-20 11:45:00,39258.5,38964.06125,2023-03-20 12:00:00,39141.35,-117.15000000000146,7.839985000000001,330,-124.98998500000144,-41246.69505000048,-0.8249339010000096,0 days 00:15:00,MA Cross Opp,2023,1949,39300,2023-03-20 11:50:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,763.3587786259542,0.0
1950,SHORT,2023-03-20 12:00:00,39141.35,39434.910125,2023-03-20 15:00:00,39215.6,-74.25,7.835695,330,-82.085695,-27088.27935,-0.541765587,0 days 03:00:00,MA Cross Opp,2023,1950,39100,2023-03-20 12:00:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,767.2634271099744,0.0
1951,LONG,2023-03-20 15:00:00,39215.6,38921.483,2023-03-23 09:15:00,39781.75,566.1500000000015,7.899735000000001,330,558.2502650000015,184222.5874500005,3.6844517490000097,2 days 18:15:00,MA Cross Opp W Gap Exit,2023,1951,39200,2023-03-20 15:00:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,765.3061224489796,0.0
1952,LONG,2023-03-23 10:30:00,40097.95,39797.215375,2023-03-23 14:30:00,39797.215375,-300.7346249999973,7.9895165375,330,-308.7241415374973,-101878.96670737411,-2.037579334147482,0 days 04:00:00,ISL Hit,2023,1952,40100,2023-03-23 10:30:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,748.1296758104738,0.0
1953,SHORT,2023-03-23 14:30:00,39835.15,40133.913625,2023-03-24 12:15:00,39741.1,94.05000000000292,7.957625,330,86.0923750000029,28410.48375000096,0.5682096750000193,0 days 21:45:00,MA Cross Opp,2023,1953,39800,2023-03-23 14:30:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,753.7688442211055,0.0
1954,LONG,2023-03-24 12:15:00,39741.1,39443.04175,2023-03-24 14:15:00,39529.85,-211.25,7.927095,330,-219.177095,-72328.44135000001,-1.4465688270000003,0 days 02:00:00,MA Cross Opp,2023,1954,39700,2023-03-24 12:15:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,755.6675062972292,0.0
1955,SHORT,2023-03-24 14:15:00,39529.85,39826.323875,2023-03-28 09:15:00,39440.5,89.34999999999854,7.897035000000001,330,81.45296499999854,26879.47844999952,0.5375895689999904,3 days 19:00:00,MA Cross Opp,2023,1955,39500,2023-03-24 14:22:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,759.493670886076,0.0
1956,SHORT,2023-03-28 09:30:00,39436.45,39732.223375,2023-03-28 12:30:00,39462.8,-26.35000000000582,7.889925000000001,330,-34.23992500000582,-11299.17525000192,-0.2259835050000384,0 days 03:00:00,MA Cross Opp,2023,1956,39400,2023-03-28 09:30:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,761.4213197969543,0.0
1957,LONG,2023-03-28 12:30:00,39462.8,39166.829000000005,2023-04-06 14:45:00,41005.75,1542.949999999997,8.046855,330,1534.903144999997,506518.03784999903,10.13036075699998,9 days 02:15:00,MA Cross Opp,2023,1957,39500,2023-03-28 12:32:00,2023-02-24 11:44:00,0.0,0.0,0.0,0.0,0.0,759.493670886076,0.0
1958,SHORT,2023-04-06 14:45:00,41005.75,41313.293125,2023-04-10 12:45:00,41065.1,-59.34999999999855,8.207085000000001,300,-67.55708499999855,-20267.125499999565,-0.4053425099999913,3 days 22:00:00,MA Cross Opp,2023,1958,41000,2023-04-06 14:45:00,2023-04-10 12:59:00,625.3,581.3,44.0,12.065999999999999,31.934,731.7073170731708,0.4673268292682927
1959,LONG,2023-04-10 12:45:00,41065.1,40757.11175,2023-04-10 14:00:00,40904.45,-160.65000000000146,8.196954999999999,300,-168.84695500000146,-50654.086500000434,-1.0130817300000088,0 days 01:15:00,MA Cross Opp,2023,1959,41100,2023-04-10 12:48:00,2023-04-10 14:14:00,431.5,516.6,-85.10000000000002,9.481,-94.58100000000002,729.92700729927,-1.3807445255474455
1960,SHORT,2023-04-10 14:00:00,40904.45,41211.233375,2023-04-11 09:15:00,41211.233375,-306.78337499999907,8.2115683375,300,-314.9949433374991,-94498.48300124973,-1.8899696600249944,0 days 19:15:00,ISL Hit,2023,1960,40900,2023-04-10 14:03:00,2023-04-11 09:15:00,568.0,630.05,-62.049999999999955,11.9805,-74.03049999999996,733.4963325183375,-1.0860220048899751
1961,LONG,2023-04-11 10:00:00,41220.0,40910.85,2023-04-18 13:45:00,42192.85,972.8499999999984,8.341285000000001,300,964.5087149999986,289352.6144999996,5.787052289999991,7 days 03:45:00,MA Cross Opp,2023,1961,41200,2023-04-11 10:04:00,2023-04-18 13:59:00,386.95,86.55,300.4,4.735,295.66499999999996,728.1553398058253,4.305800970873786
1962,SHORT,2023-04-18 13:45:00,42192.85,42509.296375,2023-04-20 09:30:00,42297.55,-104.70000000000437,8.44904,300,-113.14904000000436,-33944.71200000131,-0.6788942400000262,1 days 19:45:00,MA Cross Opp,2023,1962,42200,2023-04-18 13:45:00,2023-04-20 09:44:00,402.4,403.85,-1.4500000000000455,8.0625,-9.512500000000045,710.9004739336493,-0.13524881516587742
1963,LONG,2023-04-20 09:30:00,42297.55,41980.318375,2023-04-20 13:30:00,42177.05,-120.5,8.447460000000001,300,-128.94746,-38684.238000000005,-0.7736847600000001,0 days 04:00:00,MA Cross Opp,2023,1963,42300,2023-04-20 09:30:00,2023-04-20 13:44:00,298.0,344.75,-46.75,6.4275,-53.1775,709.2198581560284,-0.754290780141844
1964,SHORT,2023-04-20 13:30:00,42177.05,42493.377875000006,2023-04-20 15:15:00,42292.7,-115.64999999999418,8.446975,300,-124.09697499999416,-37229.09249999825,-0.7445818499999651,0 days 01:45:00,MA Cross Opp,2023,1964,42200,2023-04-20 13:44:00,2023-04-20 15:29:00,304.55,320.0,-15.449999999999989,6.2455,-21.69549999999999,710.9004739336493,-0.3084668246445496
1965,LONG,2023-04-20 15:15:00,42292.7,41975.50475,2023-04-21 10:45:00,42210.5,-82.19999999999709,8.45032,300,-90.6503199999971,-27195.09599999913,-0.5439019199999826,0 days 19:30:00,MA Cross Opp,2023,1965,42300,2023-04-20 15:17:00,2023-04-21 10:59:00,291.8,284.5,7.300000000000011,5.763,1.5370000000000115,709.2198581560284,0.021801418439716475
1966,SHORT,2023-04-21 11:00:00,42197.4,42513.88050000001,2023-04-24 10:15:00,42363.8,-166.40000000000146,8.456120000000002,300,-174.85612000000145,-52456.83600000044,-1.0491367200000088,2 days 23:15:00,MA Cross Opp,2023,1966,42200,2023-04-21 11:12:00,2023-04-24 10:29:00,284.45,292.45,-8.0,5.769,-13.769,710.9004739336493,-0.19576777251184835
1967,LONG,2023-04-24 10:15:00,42363.8,42046.071500000005,2023-04-25 14:45:00,42771.85,408.0499999999956,8.513565,300,399.53643499999566,119860.93049999868,2.3972186099999737,1 days 04:30:00,MA Cross Opp,2023,1967,42400,2023-04-24 10:15:00,2023-04-25 14:59:00,233.95,51.65,182.29999999999998,2.856,179.444,707.5471698113207,2.5393018867924524
1968,SHORT,2023-04-25 14:45:00,42771.85,43092.638875,2023-04-26 12:15:00,42703.1,68.75,8.547495,300,60.202505,18060.7515,0.36121503,0 days 21:30:00,MA Cross Opp,2023,1968,42800,2023-04-25 14:49:00,2023-04-26 12:29:00,153.0,105.7,47.3,2.5869999999999997,44.712999999999994,700.9345794392524,0.6268177570093457
1969,LONG,2023-04-26 12:15:00,42703.1,42382.82675,2023-04-28 10:45:00,42823.75,120.65000000000146,8.552685,300,112.09731500000146,33629.194500000434,0.6725838900000087,1 days 22:30:00,MA Cross Opp,2023,1969,42700,2023-04-26 12:22:00,2023-04-28 10:59:00,142.55,0.05,142.5,1.4260000000000002,141.074,702.576112412178,1.982304449648712
1970,SHORT,2023-04-28 10:45:00,42823.75,43144.928125000006,2023-04-28 12:30:00,42957.35,-133.59999999999854,8.57811,300,-142.17810999999855,-42653.43299999957,-0.8530686599999914,0 days 01:45:00,MA Cross Opp,2023,1970,42800,2023-04-28 10:45:00,2023-04-28 10:59:00,0.0,0.0,0.0,0.0,0.0,700.9345794392524,0.0
1971,LONG,2023-04-28 12:30:00,42957.35,42635.169875,2023-05-02 14:15:00,43399.55,442.2000000000044,8.63569,300,433.5643100000044,130069.2930000013,2.601385860000026,4 days 01:45:00,MA Cross Opp,2023,1971,43000,2023-04-28 12:30:00,2023-04-28 10:59:00,0.0,0.0,0.0,0.0,0.0,697.6744186046511,0.0
1972,SHORT,2023-05-02 14:15:00,43399.55,43725.046625,2023-05-02 14:30:00,43452.1,-52.549999999995634,8.685165,300,-61.23516499999563,-18370.54949999869,-0.3674109899999738,0 days 00:15:00,MA Cross Opp,2023,1972,43400,2023-05-02 14:20:00,2023-05-02 14:44:00,574.4,580.25,-5.850000000000023,11.546500000000002,-17.396500000000024,691.2442396313364,-0.2405046082949312
1973,LONG,2023-05-02 14:30:00,43452.1,43126.20925,2023-05-02 15:15:00,43331.35,-120.75,8.678345,300,-129.428345,-38828.5035,-0.77657007,0 days 00:45:00,MA Cross Opp,2023,1973,43500,2023-05-02 14:30:00,2023-05-02 15:29:00,578.5,635.0,-56.5,12.135,-68.635,689.6551724137931,-0.946689655172414
1974,SHORT,2023-05-02 15:15:00,43331.35,43656.335125,2023-05-03 14:00:00,43259.85,71.5,8.65912,300,62.84088,18852.264,0.37704528,0 days 22:45:00,MA Cross Opp,2023,1974,43300,2023-05-02 15:15:00,2023-05-03 14:14:00,579.2,530.7,48.5,11.099000000000002,37.400999999999996,692.8406466512702,0.5182586605080831
1975,LONG,2023-05-03 14:00:00,43259.85,42935.401125,2023-05-05 11:15:00,43228.55,-31.299999999995634,8.64884,300,-39.948839999995634,-11984.65199999869,-0.2396930399999738,1 days 21:15:00,MA Cross Opp,2023,1975,43300,2023-05-03 14:10:00,2023-05-05 11:29:00,583.5,555.25,28.25,11.387500000000001,16.862499999999997,692.8406466512702,0.23366050808314082
1976,SHORT,2023-05-05 11:15:00,43228.55,43552.76412500001,2023-05-08 10:45:00,43284.1,-55.549999999995634,8.651265,300,-64.20126499999563,-19260.37949999869,-0.3852075899999738,2 days 23:30:00,MA Cross Opp,2023,1976,43200,2023-05-05 11:17:00,2023-05-08 10:59:00,531.8,561.0,-29.200000000000045,10.927999999999999,-40.12800000000004,694.4444444444445,-0.5573333333333339
1977,LONG,2023-05-08 10:45:00,43284.1,42959.46925,2023-05-09 13:45:00,43358.15,74.05000000000291,8.664225,300,65.38577500000291,19615.73250000087,0.3923146500000175,1 days 03:00:00,MA Cross Opp,2023,1977,43300,2023-05-08 10:45:00,2023-05-09 13:59:00,498.55,512.75,-14.199999999999989,10.113,-24.312999999999988,692.8406466512702,-0.33690069284064644
1978,SHORT,2023-05-09 13:45:00,43358.15,43683.336125,2023-05-10 12:15:00,43235.45,122.70000000000437,8.659360000000001,300,114.04064000000436,34212.192000001305,0.6842438400000261,0 days 22:30:00,MA Cross Opp,2023,1978,43400,2023-05-09 13:49:00,2023-05-10 12:29:00,453.0,390.4,62.60000000000002,8.434,54.166000000000025,691.2442396313364,0.7488387096774197
1979,LONG,2023-05-10 12:15:00,43235.45,42911.184125,2023-05-12 09:15:00,43459.5,224.0500000000029,8.669495,300,215.3805050000029,64614.15150000087,1.2922830300000177,1 days 21:00:00,MA Cross Opp,2023,1979,43200,2023-05-10 12:24:00,2023-05-12 09:29:00,473.5,356.4,117.10000000000002,8.299,108.80100000000002,694.4444444444445,1.5111250000000003
1980,SHORT,2023-05-12 09:30:00,43356.3,43681.472250000006,2023-05-12 11:45:00,43539.9,-183.59999999999852,8.689620000000001,300,-192.2896199999985,-57686.88599999956,-1.1537377199999912,0 days 02:15:00,MA Cross Opp,2023,1980,43400,2023-05-12 09:36:00,2023-05-12 11:59:00,424.6,493.8,-69.19999999999999,9.184000000000001,-78.38399999999999,691.2442396313364,-1.0836497695852534
1981,LONG,2023-05-12 11:45:00,43539.9,43213.350750000005,2023-05-16 09:30:00,43880.05,340.15000000000146,8.741995000000001,300,331.4080050000015,99422.40150000044,1.9884480300000087,3 days 21:45:00,MA Cross Opp,2023,1981,43500,2023-05-12 11:53:00,2023-05-16 09:44:00,419.9,228.75,191.14999999999998,6.4864999999999995,184.66349999999997,689.6551724137931,2.5470827586206894
1982,SHORT,2023-05-16 09:30:00,43880.05,44209.150375000005,2023-05-16 10:45:00,44089.55,-209.5,8.79696,300,-218.29696,-65489.088,-1.30978176,0 days 01:15:00,MA Cross Opp,2023,1982,43900,2023-05-16 09:35:00,2023-05-16 10:59:00,388.6,486.0,-97.39999999999998,8.746,-106.14599999999997,683.371298405467,-1.4507425968109335
1983,LONG,2023-05-16 10:45:00,44089.55,43758.87837500001,2023-05-16 12:00:00,44042.95,-46.60000000000582,8.81325,300,-55.41325000000582,-16623.975000001745,-0.3324795000000349,0 days 01:15:00,MA Cross Opp,2023,1983,44100,2023-05-16 10:49:00,2023-05-16 12:14:00,406.4,420.0,-13.600000000000023,8.264,-21.864000000000022,680.2721088435375,-0.2974693877551024
1984,SHORT,2023-05-16 12:00:00,44042.95,44373.272125,2023-05-16 14:00:00,44110.15,-67.20000000000437,8.81531,300,-76.01531000000436,-22804.59300000131,-0.4560918600000262,0 days 02:00:00,MA Cross Opp,2023,1984,44000,2023-05-16 12:04:00,2023-05-16 14:14:00,409.6,404.0,5.600000000000023,8.136000000000001,-2.5359999999999783,681.8181818181819,-0.034581818181817894
1985,LONG,2023-05-16 14:00:00,44110.15,43779.323875,2023-05-16 14:45:00,43984.15,-126.0,8.80943,300,-134.80943,-40442.829,-0.8088565799999999,0 days 00:45:00,MA Cross Opp,2023,1985,44100,2023-05-16 14:00:00,2023-05-16 14:59:00,379.0,432.0,-53.0,8.11,-61.11,680.2721088435375,-0.8314285714285714
1986,SHORT,2023-05-16 14:45:00,43984.15,44314.031125,2023-05-18 09:15:00,44010.35,-26.19999999999709,8.79945,300,-34.99944999999709,-10499.834999999128,-0.2099966999999825,1 days 18:30:00,MA Cross Opp W Gap Exit,2023,1986,44000,2023-05-16 14:51:00,2023-05-18 09:29:00,371.25,325.4,45.85000000000002,6.9665,38.883500000000026,681.8181818181819,0.5302295454545459
1987,LONG,2023-05-18 09:30:00,44060.25,43729.798125,2023-05-18 14:00:00,43792.05,-268.1999999999971,8.78523,300,-276.9852299999971,-83095.56899999913,-1.6619113799999825,0 days 04:30:00,MA Cross Opp,2023,1987,44100,2023-05-18 09:31:00,2023-05-18 14:14:00,362.2,464.0,-101.80000000000001,8.262,-110.06200000000001,680.2721088435375,-1.4974421768707487
1988,SHORT,2023-05-18 14:00:00,43792.05,44120.49037500001,2023-05-19 14:15:00,43817.85,-25.799999999995634,8.76099,300,-34.560989999995634,-10368.29699999869,-0.2073659399999738,1 days 00:15:00,MA Cross Opp,2023,1988,43800,2023-05-18 14:09:00,2023-05-19 14:29:00,319.85,280.95,38.900000000000034,6.008,32.89200000000003,684.931506849315,0.45057534246575387
1989,LONG,2023-05-19 14:15:00,43817.85,43489.216125,2023-05-22 12:30:00,43827.5,9.650000000001455,8.764535,300,0.8854650000014548,265.63950000043644,0.0053127900000087,2 days 22:15:00,MA Cross Opp,2023,1989,43800,2023-05-19 14:15:00,2023-05-22 12:44:00,259.05,230.9,28.150000000000006,4.899500000000001,23.250500000000006,684.931506849315,0.3185000000000001
1990,SHORT,2023-05-22 13:00:00,43814.7,44143.31025,2023-05-23 09:30:00,43982.8,-168.10000000000582,8.77975,300,-176.87975000000583,-53063.92500000175,-1.061278500000035,0 days 20:30:00,MA Cross Opp,2023,1990,43800,2023-05-22 13:09:00,2023-05-23 09:44:00,256.2,324.0,-67.80000000000001,5.8020000000000005,-73.60200000000002,684.931506849315,-1.0082465753424659
