Trade Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year
LONG,2017-02-16 13:15:00,20271.65,20068.933500000003,2017-02-20 09:15:00,20539.4,267.75,4.081105000000001,1470,263.668895,387593.27565,3.8759327565,3 days 20:00:00,MA Cross Opp,2017
SHORT,2017-02-20 09:15:00,20539.4,20744.794,2017-02-20 12:15:00,20585.45,-46.04999999999927,4.112485,1440,-50.16248499999927,-72233.97839999894,-0.7223397839999894,0 days 03:00:00,MA Cross Opp,2017
LONG,2017-02-20 12:15:00,20585.45,20379.5955,2017-02-23 09:15:00,20856.15,270.7000000000007,4.144160000000001,1440,266.5558400000007,383840.40960000106,3.8384040960000108,2 days 21:00:00,MA Cross Opp,2017
SHORT,2017-02-23 09:15:00,20856.15,21064.7115,2017-02-23 12:15:00,20915.05,-58.89999999999782,4.1771199999999995,1410,-63.07711999999782,-88938.73919999693,-0.8893873919999693,0 days 03:00:00,MA Cross Opp,2017
LONG,2017-02-23 12:15:00,20915.05,20705.8995,2017-02-27 10:15:00,20709.85,-205.20000000000073,4.16249,1410,-209.36249000000072,-295201.110900001,-2.95201110900001,3 days 22:00:00,MA Cross Opp,2017
SHORT,2017-02-27 10:15:00,20709.85,20916.9485,2017-03-01 14:15:00,20791.1,-81.25,4.150095,1440,-85.400095,-122976.1368,-1.229761368,2 days 04:00:00,MA Cross Opp,2017
LONG,2017-03-01 14:15:00,20791.1,20583.189,2017-03-01 15:15:00,20762.25,-28.849999999998545,4.155335,1440,-33.005334999998546,-47527.6823999979,-0.475276823999979,0 days 01:00:00,MA Cross Opp,2017
SHORT,2017-03-01 15:15:00,20762.25,20969.8725,2017-03-02 11:15:00,20877.0,-114.75,4.163925,1440,-118.913925,-171236.052,-1.7123605199999998,0 days 20:00:00,MA Cross Opp,2017
LONG,2017-03-02 11:15:00,20877.0,20668.23,2017-03-02 14:15:00,20700.05,-176.95000000000073,4.157705000000001,1410,-181.10770500000072,-255361.86405000102,-2.55361864050001,0 days 03:00:00,MA Cross Opp,2017
SHORT,2017-03-02 14:15:00,20700.05,20907.0505,2017-03-06 09:15:00,20523.5,176.54999999999927,4.122355000000001,1440,172.42764499999927,248295.80879999895,2.4829580879999895,3 days 19:00:00,MA Cross Opp,2017
LONG,2017-03-06 14:15:00,20627.1,20420.828999999998,2017-03-07 09:15:00,20650.9,23.80000000000291,4.127800000000001,1440,19.67220000000291,28327.96800000419,0.2832796800000419,0 days 19:00:00,MA Cross Opp,2017
SHORT,2017-03-07 09:15:00,20650.9,20857.409000000003,2017-03-07 11:15:00,20628.95,21.950000000000728,4.127985000000001,1440,17.822015000000725,25663.701600001044,0.25663701600001043,0 days 02:00:00,MA Cross Opp,2017
LONG,2017-03-07 11:15:00,20628.95,20422.6605,2017-03-07 13:15:00,20594.5,-34.45000000000073,4.122345,1440,-38.57234500000073,-55544.17680000105,-0.5554417680000104,0 days 02:00:00,MA Cross Opp,2017
SHORT,2017-03-07 13:15:00,20594.5,20800.445,2017-03-08 09:15:00,20639.05,-44.54999999999927,4.123355,1440,-48.673354999999276,-70089.63119999896,-0.7008963119999896,0 days 20:00:00,MA Cross Opp,2017
LONG,2017-03-09 09:15:00,20715.2,20508.048,2017-03-14 15:15:00,21072.55,357.34999999999854,4.178775,1440,353.17122499999857,508566.5639999979,5.085665639999979,5 days 06:00:00,MA Cross Opp,2017
SHORT,2017-03-14 15:15:00,21072.55,21283.2755,2017-03-15 13:15:00,21182.2,-109.65000000000146,4.225475,1410,-113.87547500000146,-160564.41975000207,-1.6056441975000206,0 days 22:00:00,MA Cross Opp,2017
LONG,2017-03-15 13:15:00,21182.2,20970.378,2017-03-17 11:15:00,21144.2,-38.0,4.23264,1410,-42.23264,-59548.0224,-0.595480224,1 days 22:00:00,MA Cross Opp,2017
SHORT,2017-03-17 11:15:00,21144.2,21355.642,2017-03-23 13:15:00,20832.5,311.7000000000007,4.19767,1410,307.5023300000007,433578.285300001,4.33578285300001,6 days 02:00:00,MA Cross Opp,2017
LONG,2017-03-23 13:15:00,20832.5,20624.175,2017-03-27 10:15:00,21051.9,219.40000000000146,4.18844,1440,215.21156000000144,309904.64640000206,3.0990464640000206,3 days 21:00:00,MA Cross Opp,2017
SHORT,2017-03-27 10:15:00,21051.9,21262.419,2017-03-28 11:15:00,21228.65,-176.75,4.228055,1410,-180.978055,-255179.05755000003,-2.5517905755000005,1 days 01:00:00,MA Cross Opp,2017
LONG,2017-03-28 11:15:00,21228.65,21016.3635,2017-03-31 13:15:00,21476.4,247.75,4.270505000000001,1410,243.479495,343306.08794999996,3.4330608794999993,3 days 02:00:00,MA Cross Opp,2017
SHORT,2017-03-31 13:15:00,21476.4,21691.164,2017-04-03 13:15:00,21514.05,-37.64999999999782,4.299045,1380,-41.94904499999782,-57889.682099996986,-0.5788968209999699,3 days 00:00:00,MA Cross Opp,2017
LONG,2017-04-03 13:15:00,21514.05,21298.909499999998,2017-04-06 12:15:00,21576.2,62.150000000001455,4.309025,1380,57.84097500000146,79820.54550000202,0.7982054550000203,2 days 23:00:00,MA Cross Opp,2017
SHORT,2017-04-06 12:15:00,21576.2,21791.962,2017-04-07 10:15:00,21607.4,-31.200000000000728,4.318360000000001,1380,-35.518360000000726,-49015.336800001,-0.49015336800001,0 days 22:00:00,MA Cross Opp,2017
LONG,2017-04-07 10:15:00,21607.4,21391.326,2017-04-07 12:15:00,21541.55,-65.85000000000218,4.314895,1380,-70.16489500000219,-96827.55510000302,-0.9682755510000302,0 days 02:00:00,MA Cross Opp,2017
SHORT,2017-04-07 12:15:00,21541.55,21756.9655,2017-04-10 14:15:00,21518.8,22.75,4.3060350000000005,1380,18.443965,25452.6717,0.25452671699999996,3 days 02:00:00,MA Cross Opp,2017
LONG,2017-04-10 14:15:00,21518.8,21303.611999999997,2017-04-12 13:15:00,21685.1,166.29999999999927,4.32039,1380,161.97960999999927,223531.861799999,2.23531861799999,1 days 23:00:00,MA Cross Opp,2017
SHORT,2017-04-12 13:15:00,21685.1,21901.950999999997,2017-04-13 09:15:00,21677.05,8.049999999999272,4.336214999999999,1380,3.713784999999273,5125.023299998997,0.051250232999989966,0 days 20:00:00,MA Cross Opp,2017
LONG,2017-04-13 09:15:00,21677.05,21460.2795,2017-04-13 15:15:00,21666.05,-11.0,4.33431,1380,-15.33431,-21161.3478,-0.211613478,0 days 06:00:00,MA Cross Opp,2017
SHORT,2017-04-13 15:15:00,21666.05,21882.7105,2017-04-18 09:15:00,21882.7105,-216.66050000000178,4.3548760500000006,1380,-221.01537605000178,-305001.21894900245,-3.0500121894900247,4 days 18:00:00,ISL Hit,2017
LONG,2017-04-18 10:15:00,21918.5,21699.315,2017-04-18 14:15:00,21699.315,-219.1850000000013,4.3617815,1350,-223.54678150000132,-301788.1550250018,-3.017881550250018,0 days 04:00:00,ISL Hit,2017
SHORT,2017-04-19 09:15:00,21651.5,21868.015,2017-04-21 11:15:00,21564.8,86.70000000000073,4.321630000000001,1380,82.37837000000073,113682.15060000101,1.1368215060000102,2 days 02:00:00,MA Cross Opp,2017
LONG,2017-04-21 11:15:00,21564.8,21349.152,2017-04-28 10:15:00,22206.05,641.25,4.377085,1380,636.872915,878884.6227000001,8.788846227,6 days 23:00:00,MA Cross Opp,2017
SHORT,2017-04-28 10:15:00,22206.05,22428.1105,2017-04-28 14:15:00,22356.35,-150.29999999999927,4.456239999999999,1350,-154.75623999999928,-208920.92399999904,-2.0892092399999904,0 days 04:00:00,MA Cross Opp,2017
LONG,2017-04-28 14:15:00,22356.35,22132.7865,2017-05-02 14:15:00,22309.45,-46.89999999999782,4.46658,1320,-51.36657999999782,-67803.88559999711,-0.6780388559999712,4 days 00:00:00,MA Cross Opp,2017
SHORT,2017-05-02 14:15:00,22309.45,22532.5445,2017-05-03 09:15:00,22361.65,-52.20000000000073,4.467110000000001,1320,-56.667110000000726,-74800.58520000096,-0.7480058520000097,0 days 19:00:00,MA Cross Opp,2017
SHORT,2017-05-03 10:15:00,22287.45,22510.324500000002,2017-05-04 09:15:00,22312.05,-24.599999999998545,4.45995,1320,-29.059949999998544,-38359.13399999808,-0.3835913399999808,0 days 23:00:00,MA Cross Opp,2017
LONG,2017-05-04 11:15:00,22589.0,22363.11,2017-05-05 13:15:00,22592.1,3.099999999998545,4.51811,1320,-1.4181100000014553,-1871.905200001921,-0.01871905200001921,1 days 02:00:00,MA Cross Opp,2017
SHORT,2017-05-05 13:15:00,22592.1,22818.020999999997,2017-05-08 10:15:00,22781.25,-189.15000000000146,4.537335,1320,-193.68733500000147,-255667.28220000194,-2.556672822000019,2 days 21:00:00,MA Cross Opp,2017
LONG,2017-05-08 10:15:00,22781.25,22553.4375,2017-05-08 15:15:00,22764.85,-16.400000000001455,4.55461,1290,-20.954610000001455,-27031.446900001876,-0.27031446900001876,0 days 05:00:00,MA Cross Opp,2017
SHORT,2017-05-08 15:15:00,22764.85,22992.498499999998,2017-05-10 09:15:00,22725.55,39.29999999999927,4.54904,1290,34.750959999999274,44828.73839999906,0.44828738399999063,1 days 18:00:00,MA Cross Opp,2017
LONG,2017-05-10 10:15:00,22848.95,22620.4605,2017-05-11 15:15:00,22818.5,-30.450000000000728,4.566745,1290,-35.016745000000725,-45171.601050000936,-0.45171601050000937,1 days 05:00:00,MA Cross Opp,2017
SHORT,2017-05-11 15:15:00,22818.5,23046.685,2017-05-15 10:15:00,22817.1,1.4000000000014552,4.56356,1290,-3.1635599999985446,-4080.9923999981224,-0.04080992399998123,3 days 19:00:00,MA Cross Opp,2017
LONG,2017-05-15 10:15:00,22817.1,22588.929,2017-05-16 09:15:00,22803.75,-13.349999999998545,4.562085,1290,-17.912084999998545,-23106.58964999812,-0.2310658964999812,0 days 23:00:00,MA Cross Opp,2017
SHORT,2017-05-16 09:15:00,22803.75,23031.7875,2017-05-16 13:15:00,22886.1,-82.34999999999854,4.568985,1290,-86.91898499999854,-112125.49064999812,-1.121254906499981,0 days 04:00:00,MA Cross Opp,2017
LONG,2017-05-16 13:15:00,22886.1,22657.238999999998,2017-05-17 12:15:00,22879.65,-6.44999999999709,4.576575,1290,-11.02657499999709,-14224.281749996246,-0.14224281749996245,0 days 23:00:00,MA Cross Opp,2017
SHORT,2017-05-17 12:15:00,22879.65,23108.446500000002,2017-05-22 11:15:00,22812.95,66.70000000000073,4.569260000000001,1290,62.13074000000073,80148.65460000094,0.8014865460000095,4 days 23:00:00,MA Cross Opp,2017
LONG,2017-05-22 11:15:00,22812.95,22584.8205,2017-05-22 14:15:00,22690.5,-122.45000000000073,4.550345,1290,-127.00034500000072,-163830.44505000094,-1.6383044505000093,0 days 03:00:00,MA Cross Opp,2017
SHORT,2017-05-22 14:15:00,22690.5,22917.405,2017-05-24 09:15:00,22602.65,87.84999999999854,4.529315,1320,83.32068499999855,109983.30419999808,1.0998330419999809,1 days 19:00:00,MA Cross Opp,2017
SHORT,2017-05-24 11:15:00,22597.45,22823.4245,2017-05-25 11:15:00,22723.7,-126.25,4.532115,1320,-130.782115,-172632.3918,-1.726323918,1 days 00:00:00,MA Cross Opp,2017
LONG,2017-05-25 11:15:00,22723.7,22496.463,2017-05-29 13:15:00,23208.1,484.3999999999978,4.59318,1320,479.8068199999978,633345.0023999971,6.33345002399997,4 days 02:00:00,MA Cross Opp,2017
SHORT,2017-05-29 13:15:00,23208.1,23440.181,2017-05-30 14:15:00,23268.9,-60.80000000000291,4.6477,1290,-65.44770000000291,-84427.53300000375,-0.8442753300000374,1 days 01:00:00,MA Cross Opp,2017
LONG,2017-05-30 14:15:00,23268.9,23036.211000000003,2017-06-01 12:15:00,23272.85,3.9499999999970896,4.654175,1260,-0.7041750000029108,-887.2605000036676,-0.008872605000036676,1 days 22:00:00,MA Cross Opp,2017
SHORT,2017-06-01 12:15:00,23272.85,23505.5785,2017-06-02 09:15:00,23324.1,-51.25,4.659695,1260,-55.909695,-70446.2157,-0.704462157,0 days 21:00:00,MA Cross Opp,2017
LONG,2017-06-02 11:15:00,23396.5,23162.535,2017-06-06 11:15:00,23415.05,18.549999999999272,4.681155,1260,13.868844999999272,17474.744699999083,0.17474744699999084,4 days 00:00:00,MA Cross Opp,2017
SHORT,2017-06-06 11:15:00,23415.05,23649.2005,2017-06-07 10:15:00,23521.05,-106.0,4.6936100000000005,1260,-110.69361,-139473.9486,-1.394739486,0 days 23:00:00,MA Cross Opp,2017
LONG,2017-06-07 10:15:00,23521.05,23285.8395,2017-06-09 09:15:00,23514.2,-6.849999999998545,4.703525,1260,-11.553524999998544,-14557.441499998165,-0.14557441499998164,1 days 23:00:00,MA Cross Opp,2017
SHORT,2017-06-09 09:15:00,23514.2,23749.342,2017-06-09 13:15:00,23641.8,-127.59999999999854,4.7156,1260,-132.31559999999854,-166717.65599999815,-1.6671765599999815,0 days 04:00:00,MA Cross Opp,2017
LONG,2017-06-09 13:15:00,23641.8,23405.381999999998,2017-06-12 11:15:00,23541.1,-100.70000000000073,4.71829,1260,-105.41829000000072,-132827.0454000009,-1.328270454000009,2 days 22:00:00,MA Cross Opp,2017
SHORT,2017-06-12 11:15:00,23541.1,23776.511,2017-06-13 11:15:00,23587.9,-46.80000000000291,4.7129,1260,-51.51290000000291,-64906.25400000366,-0.6490625400000366,1 days 00:00:00,MA Cross Opp,2017
LONG,2017-06-13 11:15:00,23587.9,23352.021,2017-06-14 09:15:00,23448.25,-139.65000000000146,4.703615,1260,-144.35361500000147,-181885.55490000185,-1.8188555490000184,0 days 22:00:00,MA Cross Opp,2017
SHORT,2017-06-14 09:15:00,23448.25,23682.732500000002,2017-06-16 10:15:00,23481.85,-33.599999999998545,4.69301,1260,-38.293009999998546,-48249.19259999817,-0.4824919259999817,2 days 01:00:00,MA Cross Opp,2017
LONG,2017-06-16 10:15:00,23481.85,23247.031499999997,2017-06-20 15:15:00,23689.9,208.0500000000029,4.717175,1260,203.3328250000029,256199.35950000366,2.5619935950000365,4 days 05:00:00,MA Cross Opp,2017
SHORT,2017-06-20 15:15:00,23689.9,23926.799000000003,2017-06-22 09:15:00,23714.9,-25.0,4.740480000000001,1260,-29.74048,-37473.0048,-0.374730048,1 days 18:00:00,MA Cross Opp,2017
LONG,2017-06-22 10:15:00,23816.2,23578.038,2017-06-23 09:15:00,23694.15,-122.04999999999927,4.751035000000001,1260,-126.80103499999927,-159769.30409999908,-1.597693040999991,0 days 23:00:00,MA Cross Opp,2017
SHORT,2017-06-23 09:15:00,23694.15,23931.091500000002,2017-06-28 11:15:00,23287.8,406.3500000000022,4.698195,1260,401.6518050000022,506081.2743000027,5.060812743000027,5 days 02:00:00,MA Cross Opp,2017
LONG,2017-06-28 11:15:00,23287.8,23054.922,2017-06-30 09:15:00,23183.7,-104.09999999999854,4.64715,1260,-108.74714999999854,-137021.40899999815,-1.3702140899999815,1 days 22:00:00,MA Cross Opp,2017
SHORT,2017-06-30 09:15:00,23183.7,23415.537,2017-06-30 14:15:00,23209.35,-25.649999999997817,4.639305,1290,-30.289304999997817,-39073.203449997185,-0.39073203449997185,0 days 05:00:00,MA Cross Opp,2017
LONG,2017-06-30 14:15:00,23209.35,22977.2565,2017-07-04 14:15:00,23212.15,2.8000000000029104,4.64215,1290,-1.8421499999970896,-2376.3734999962458,-0.023763734999962458,4 days 00:00:00,MA Cross Opp,2017
SHORT,2017-07-04 14:15:00,23212.15,23444.271500000003,2017-07-05 09:15:00,23225.45,-13.299999999999272,4.643760000000001,1290,-17.943759999999273,-23147.450399999063,-0.23147450399999062,0 days 19:00:00,MA Cross Opp,2017
LONG,2017-07-05 10:15:00,23312.2,23079.078,2017-07-07 09:15:00,23441.9,129.70000000000073,4.675410000000001,1260,125.02459000000073,157530.98340000093,1.5753098340000093,1 days 23:00:00,MA Cross Opp,2017
SHORT,2017-07-07 09:15:00,23441.9,23676.319000000003,2017-07-10 09:15:00,23464.15,-22.25,4.690605000000001,1260,-26.940605,-33945.1623,-0.33945162300000004,3 days 00:00:00,MA Cross Opp,2017
LONG,2017-07-10 09:15:00,23464.15,23229.5085,2017-07-12 09:15:00,23552.6,88.44999999999709,4.701675,1260,83.7483249999971,105522.88949999634,1.0552288949999635,2 days 00:00:00,MA Cross Opp,2017
SHORT,2017-07-12 09:15:00,23552.6,23788.126,2017-07-12 14:15:00,23635.5,-82.90000000000146,4.71881,1260,-87.61881000000146,-110399.70060000184,-1.1039970060000186,0 days 05:00:00,MA Cross Opp,2017
LONG,2017-07-12 14:15:00,23635.5,23399.145,2017-07-13 15:15:00,23857.85,222.34999999999854,4.749335,1260,217.60066499999854,274176.8378999982,2.7417683789999816,1 days 01:00:00,MA Cross Opp,2017
SHORT,2017-07-13 15:15:00,23857.85,24096.428499999998,2017-07-14 14:15:00,23940.5,-82.65000000000146,4.779835,1230,-87.42983500000146,-107538.69705000179,-1.0753869705000179,0 days 23:00:00,MA Cross Opp,2017
LONG,2017-07-14 14:15:00,23940.5,23701.095,2017-07-21 09:15:00,24197.1,256.59999999999854,4.81376,1230,251.78623999999854,309697.0751999982,3.096970751999982,6 days 19:00:00,MA Cross Opp,2017
SHORT,2017-07-21 09:15:00,24197.1,24439.071,2017-07-24 10:15:00,24383.6,-186.5,4.85807,1230,-191.35807,-235370.4261,-2.353704261,3 days 01:00:00,MA Cross Opp,2017
LONG,2017-07-24 10:15:00,24383.6,24139.764,2017-07-28 09:15:00,24881.85,498.25,4.926545,1230,493.323455,606787.84965,6.0678784965,3 days 23:00:00,MA Cross Opp,2017
SHORT,2017-07-28 09:15:00,24881.85,25130.6685,2017-07-31 10:15:00,24932.85,-51.0,4.98147,1200,-55.98147,-67177.764,-0.67177764,3 days 01:00:00,MA Cross Opp,2017
LONG,2017-07-31 10:15:00,24932.85,24683.5215,2017-08-01 14:15:00,25022.75,89.90000000000146,4.99556,1200,84.90444000000146,101885.32800000175,1.0188532800000176,1 days 04:00:00,MA Cross Opp,2017
SHORT,2017-08-01 14:15:00,25022.75,25272.9775,2017-08-02 09:15:00,25179.5,-156.75,5.020225,1170,-161.770225,-189271.16325,-1.8927116325,0 days 19:00:00,MA Cross Opp,2017
SHORT,2017-08-02 13:15:00,25092.45,25343.3745,2017-08-04 13:15:00,24719.5,372.9500000000007,4.981195,1170,367.9688050000007,430523.5018500008,4.305235018500008,2 days 00:00:00,MA Cross Opp,2017
LONG,2017-08-04 13:15:00,24719.5,24472.305,2017-08-07 15:15:00,24892.9,173.40000000000146,4.96124,1200,168.43876000000145,202126.51200000173,2.0212651200000176,3 days 02:00:00,MA Cross Opp,2017
SHORT,2017-08-07 15:15:00,24892.9,25141.829,2017-08-14 11:15:00,24176.75,716.1500000000015,4.9069650000000005,1200,711.2430350000014,853491.6420000017,8.534916420000018,6 days 20:00:00,MA Cross Opp,2017
LONG,2017-08-14 11:15:00,24176.75,23934.9825,2017-08-14 15:15:00,24113.9,-62.849999999998545,4.829065,1230,-67.67906499999854,-83245.24994999821,-0.832452499499982,0 days 04:00:00,MA Cross Opp,2017
SHORT,2017-08-14 15:15:00,24113.9,24355.039,2017-08-16 13:15:00,24355.039,-241.1389999999992,4.8468939,1230,-245.9858938999992,-302562.64949699905,-3.0256264949699903,1 days 22:00:00,ISL Hit,2017
LONG,2017-08-16 14:15:00,24383.3,24139.467,2017-08-17 13:15:00,24295.25,-88.04999999999927,4.8678550000000005,1230,-92.91785499999928,-114288.96164999911,-1.142889616499991,0 days 23:00:00,MA Cross Opp,2017
SHORT,2017-08-17 13:15:00,24295.25,24538.2025,2017-08-21 09:15:00,24108.1,187.15000000000146,4.8403350000000005,1230,182.30966500000144,224240.88795000178,2.242408879500018,3 days 20:00:00,MA Cross Opp,2017
SHORT,2017-08-21 14:15:00,24042.15,24282.571500000002,2017-08-22 15:15:00,23979.85,62.30000000000291,4.8022,1230,57.49780000000291,70722.29400000357,0.7072229400000357,1 days 01:00:00,MA Cross Opp,2017
LONG,2017-08-22 15:15:00,23979.85,23740.051499999998,2017-08-24 13:15:00,24251.05,271.2000000000007,4.82309,1230,266.37691000000075,327643.59930000093,3.276435993000009,1 days 22:00:00,MA Cross Opp,2017
SHORT,2017-08-24 13:15:00,24251.05,24493.5605,2017-08-28 09:15:00,24338.65,-87.60000000000218,4.85897,1230,-92.45897000000218,-113724.53310000268,-1.1372453310000268,3 days 20:00:00,MA Cross Opp,2017
LONG,2017-08-28 11:15:00,24396.5,24152.535,2017-08-29 09:15:00,24357.5,-39.0,4.8754,1230,-43.8754,-53966.742,-0.53966742,0 days 22:00:00,MA Cross Opp,2017
SHORT,2017-08-29 09:15:00,24357.5,24601.075,2017-08-30 11:15:00,24338.6,18.900000000001455,4.86961,1230,14.030390000001455,17257.37970000179,0.1725737970000179,1 days 02:00:00,MA Cross Opp,2017
LONG,2017-08-30 11:15:00,24338.6,24095.214,2017-08-31 09:15:00,24297.35,-41.25,4.863595,1230,-46.113595000000004,-56719.72185,-0.5671972185,0 days 22:00:00,MA Cross Opp,2017
SHORT,2017-08-31 09:15:00,24297.35,24540.3235,2017-09-01 09:15:00,24339.45,-42.10000000000218,4.8636800000000004,1230,-46.963680000002185,-57765.32640000269,-0.5776532640000269,1 days 00:00:00,MA Cross Opp,2017
LONG,2017-09-01 10:15:00,24437.85,24193.4715,2017-09-04 10:15:00,24324.95,-112.89999999999782,4.87628,1200,-117.77627999999781,-141331.53599999737,-1.4133153599999737,3 days 00:00:00,MA Cross Opp,2017
SHORT,2017-09-04 10:15:00,24324.95,24568.199500000002,2017-09-05 13:15:00,24315.85,9.100000000002183,4.86408,1230,4.235920000002182,5210.181600002685,0.05210181600002685,1 days 03:00:00,MA Cross Opp,2017
LONG,2017-09-05 13:15:00,24315.85,24072.691499999997,2017-09-05 15:15:00,24312.85,-3.0,4.86287,1230,-7.86287,-9671.3301,-0.096713301,0 days 02:00:00,MA Cross Opp,2017
SHORT,2017-09-05 15:15:00,24312.85,24555.978499999997,2017-09-06 14:15:00,24317.1,-4.25,4.862995,1230,-9.112995,-11208.98385,-0.11208983850000001,0 days 23:00:00,MA Cross Opp,2017
LONG,2017-09-06 14:15:00,24317.1,24073.929,2017-09-07 15:15:00,24309.85,-7.25,4.8626949999999995,1230,-12.112694999999999,-14898.614849999998,-0.1489861485,1 days 01:00:00,MA Cross Opp,2017
SHORT,2017-09-07 15:15:00,24309.85,24552.9485,2017-09-08 14:15:00,24348.1,-38.25,4.865795,1230,-43.115795,-53032.42785,-0.5303242785,0 days 23:00:00,MA Cross Opp,2017
LONG,2017-09-08 14:15:00,24348.1,24104.619,2017-09-13 09:15:00,24763.3,415.2000000000007,4.91114,1230,410.28886000000074,504655.29780000093,5.046552978000009,4 days 19:00:00,MA Cross Opp,2017
SHORT,2017-09-13 09:15:00,24763.3,25010.933,2017-09-13 11:15:00,24874.15,-110.85000000000218,4.963745,1200,-115.81374500000219,-138976.49400000263,-1.3897649400000263,0 days 02:00:00,MA Cross Opp,2017
LONG,2017-09-13 11:15:00,24874.15,24625.4085,2017-09-14 11:15:00,24904.25,30.099999999998545,4.9778400000000005,1200,25.122159999998544,30146.591999998254,0.30146591999998257,1 days 00:00:00,MA Cross Opp,2017
SHORT,2017-09-14 11:15:00,24904.25,25153.2925,2017-09-14 13:15:00,24920.3,-16.049999999999272,4.982455000000001,1200,-21.032454999999274,-25238.94599999913,-0.2523894599999913,0 days 02:00:00,MA Cross Opp,2017
LONG,2017-09-14 13:15:00,24920.3,24671.096999999998,2017-09-14 15:15:00,24898.75,-21.549999999999272,4.981905,1200,-26.531904999999274,-31838.285999999127,-0.3183828599999913,0 days 02:00:00,MA Cross Opp,2017
SHORT,2017-09-14 15:15:00,24898.75,25147.7375,2017-09-18 09:15:00,24854.65,44.099999999998545,4.97534,1200,39.12465999999854,46949.59199999825,0.4694959199999825,3 days 18:00:00,MA Cross Opp,2017
LONG,2017-09-18 10:15:00,25075.35,24824.5965,2017-09-19 09:15:00,25033.6,-41.75,5.010895,1170,-46.760895,-54710.247149999996,-0.5471024715,0 days 23:00:00,MA Cross Opp,2017
SHORT,2017-09-19 09:15:00,25033.6,25283.935999999998,2017-09-19 14:15:00,25102.45,-68.85000000000218,5.013605,1170,-73.86360500000218,-86420.41785000256,-0.8642041785000255,0 days 05:00:00,MA Cross Opp,2017
LONG,2017-09-19 14:15:00,25102.45,24851.4255,2017-09-20 11:15:00,24982.05,-120.40000000000146,5.00845,1170,-125.40845000000145,-146727.8865000017,-1.467278865000017,0 days 21:00:00,MA Cross Opp,2017
SHORT,2017-09-20 11:15:00,24982.05,25231.8705,2017-09-25 15:15:00,24174.55,807.5,4.91566,1200,802.58434,963101.208,9.63101208,5 days 04:00:00,MA Cross Opp,2017
LONG,2017-09-25 15:15:00,24174.55,23932.8045,2017-09-27 11:15:00,23973.45,-201.09999999999854,4.8148,1230,-205.91479999999854,-253275.2039999982,-2.532752039999982,1 days 20:00:00,MA Cross Opp,2017
SHORT,2017-09-27 11:15:00,23973.45,24213.1845,2017-09-29 09:15:00,24074.2,-100.75,4.804765000000001,1230,-105.554765,-129832.36095,-1.2983236095,1 days 22:00:00,MA Cross Opp,2017
LONG,2017-09-29 13:15:00,24179.8,23938.002,2017-10-03 09:15:00,24022.8,-157.0,4.82026,1230,-161.82026,-199038.91979999997,-1.9903891979999997,3 days 20:00:00,MA Cross Opp,2017
SHORT,2017-10-03 09:15:00,24022.8,24263.028,2017-10-03 14:15:00,24098.85,-76.04999999999927,4.812164999999999,1230,-80.86216499999927,-99460.4629499991,-0.994604629499991,0 days 05:00:00,MA Cross Opp,2017
LONG,2017-10-03 14:15:00,24098.85,23857.8615,2017-10-04 09:15:00,24091.05,-7.799999999999272,4.818989999999999,1230,-12.618989999999272,-15521.357699999104,-0.15521357699999105,0 days 19:00:00,MA Cross Opp,2017
SHORT,2017-10-04 09:15:00,24091.05,24331.9605,2017-10-04 10:15:00,24151.2,-60.150000000001455,4.824225,1230,-64.97422500000145,-79918.29675000178,-0.7991829675000178,0 days 01:00:00,MA Cross Opp,2017
LONG,2017-10-04 10:15:00,24151.2,23909.688000000002,2017-10-05 09:15:00,24078.95,-72.25,4.823015000000001,1230,-77.073015,-94799.80845,-0.9479980845,0 days 23:00:00,MA Cross Opp,2017
SHORT,2017-10-05 09:15:00,24078.95,24319.7395,2017-10-06 10:15:00,24225.8,-146.84999999999854,4.830475,1230,-151.68047499999855,-186566.9842499982,-1.865669842499982,1 days 01:00:00,MA Cross Opp,2017
LONG,2017-10-06 10:15:00,24225.8,23983.541999999998,2017-10-09 09:15:00,24181.75,-44.04999999999927,4.840755000000001,1230,-48.890754999999274,-60135.628649999104,-0.6013562864999911,2 days 23:00:00,MA Cross Opp,2017
SHORT,2017-10-09 09:15:00,24181.75,24423.5675,2017-10-09 13:15:00,24228.2,-46.45000000000073,4.840995,1230,-51.29099500000073,-63087.923850000894,-0.6308792385000089,0 days 04:00:00,MA Cross Opp,2017
LONG,2017-10-09 13:15:00,24228.2,23985.918,2017-10-11 14:15:00,24073.9,-154.29999999999927,4.830210000000001,1230,-159.13020999999927,-195730.1582999991,-1.9573015829999911,2 days 01:00:00,MA Cross Opp,2017
SHORT,2017-10-11 14:15:00,24073.9,24314.639000000003,2017-10-12 13:15:00,24155.0,-81.09999999999854,4.82289,1230,-85.92288999999855,-105685.15469999821,-1.0568515469999822,0 days 23:00:00,MA Cross Opp,2017
LONG,2017-10-12 13:15:00,24155.0,23913.45,2017-10-18 09:15:00,24631.8,476.7999999999993,4.87868,1230,471.9213199999993,580463.2235999991,5.804632235999991,5 days 20:00:00,MA Cross Opp,2017
