Trade No.,Portfolio,Date,Entry Price,Exit Price,Points,Qty,Slippage,PnL,ROI%,Index,Trade Year,Allocation,Qty apAlloc,PnL apAlloc,ROI% PF
69,1000000,2018-04-17,10530.7,10547.55,16.849999999998545,100,0.3466249999999983,1650.3374999998546,0.1650337499999854,NIFTY,2018,333333.0,33.3333,550.1119498874515,0.05501119498874515
69,1000000,2018-04-18,10547.55,10536.65,-10.899999999999636,100,0.3466249999999983,-1124.6624999999633,-0.1124662499999963,NIFTY,2018,333333.0,33.3333,-374.8871251124878,-0.03748871251124878
69,1000000,2018-04-19,10536.65,10568.1,31.450000000000728,100,0.3466249999999983,3110.337500000073,0.3110337500000072,NIFTY,2018,333333.0,33.3333,1036.7781298875243,0.10367781298875242
69,1000000,2018-04-20,10568.1,10579.85,11.75,100,0.3466249999999983,1140.3375000000003,0.11403375,NIFTY,2018,333333.0,33.3333,380.1121198875001,0.03801121198875001
70,1000000,2018-04-20,10558.25,10579.85,21.600000000000364,100,1.05564,2054.4360000000365,0.2054436000000036,NIFTY,2018,333333.0,33.3333,684.8113151880121,0.06848113151880121
70,1000000,2018-04-23,10579.85,10582.8,2.9499999999989086,100,1.05564,189.43599999989087,0.018943599999989,NIFTY,2018,333333.0,33.3333,63.145270187963625,0.006314527018796362
70,1000000,2018-04-24,10582.8,10620.35,37.55000000000109,100,1.05564,3649.436000000109,0.3649436000000109,NIFTY,2018,333333.0,33.3333,1216.4774501880365,0.12164774501880365
70,1000000,2018-04-25,10620.35,10564.55,-55.80000000000109,100,1.05564,-5685.5640000001085,-0.5685564000000108,NIFTY,2018,333333.0,33.3333,-1895.1861048120363,-0.1895186104812036
71,1000000,2018-04-26,10627.75,10615.55,-12.200000000000728,100,0.8511839999999999,-1305.1184000000728,-0.1305118400000073,NIFTY,2018,333333.0,33.3333,-435.0390316272243,-0.04350390316272243
71,1000000,2018-04-27,10615.55,10694.7,79.15000000000146,100,0.8511839999999999,7829.881600000145,0.7829881600000145,NIFTY,2018,333333.0,33.3333,2609.9579233728487,0.26099579233728487
71,1000000,2018-04-30,10694.7,10740.9,46.19999999999891,100,0.8511839999999999,4534.881599999891,0.453488159999989,NIFTY,2018,333333.0,33.3333,1511.6256883727635,0.15116256883727633
71,1000000,2018-05-02,10740.9,10716.8,-24.100000000000364,100,0.8511839999999999,-2495.118400000036,-0.2495118400000036,NIFTY,2018,333333.0,33.3333,-831.7053016272122,-0.08317053016272122
71,1000000,2018-05-03,10716.8,10669.8,-47.0,100,0.8511839999999999,-4785.1184,-0.47851184,NIFTY,2018,333333.0,33.3333,-1595.0378716272003,-0.15950378716272
72,1000000,2018-05-07,10695.75,10722.75,27.0,100,1.0703049999999998,2592.9695,0.2592969499999999,NIFTY,2018,333333.0,33.3333,864.3223023435,0.08643223023435001
72,1000000,2018-05-08,10722.75,10714.3,-8.450000000000728,100,1.0703049999999998,-952.0305000000728,-0.0952030500000072,NIFTY,2018,333333.0,33.3333,-317.3431826565242,-0.03173431826565242
72,1000000,2018-05-09,10714.3,10748.55,34.25,100,1.0703049999999998,3317.9695,0.33179695,NIFTY,2018,333333.0,33.3333,1105.9887273435002,0.11059887273435003
72,1000000,2018-05-10,10748.55,10710.35,-38.19999999999891,100,1.0703049999999998,-3927.0304999998903,-0.392703049999989,NIFTY,2018,333333.0,33.3333,-1309.0088576564635,-0.13090088576564635
73,1000000,2018-05-11,10762.5,10798.55,36.04999999999927,100,1.0737024999999996,3497.629749999928,0.3497629749999927,NIFTY,2018,333333.0,33.3333,1165.875417456726,0.1165875417456726
73,1000000,2018-05-14,10798.55,10797.1,-1.4499999999989086,100,1.0737024999999996,-252.3702499998908,-0.025237024999989,NIFTY,2018,333333.0,33.3333,-84.1233325432136,-0.00841233325432136
73,1000000,2018-05-15,10797.1,10804.05,6.949999999998909,100,1.0737024999999996,587.6297499998909,0.058762974999989,NIFTY,2018,333333.0,33.3333,195.87638745671364,0.019587638745671362
73,1000000,2018-05-16,10804.05,10742.75,-61.29999999999927,100,1.0737024999999996,-6237.370249999927,-0.6237370249999927,NIFTY,2018,333333.0,33.3333,-2079.1213375432258,-0.20791213375432258
74,1000000,2018-05-25,10573.1,10611.2,38.10000000000037,100,1.0579575,3704.204250000036,0.3704204250000036,NIFTY,2018,333333.0,33.3333,1234.7335152652624,0.12347335152652623
74,1000000,2018-05-28,10611.2,10683.1,71.89999999999964,100,1.0579575,7084.204249999963,0.7084204249999964,NIFTY,2018,333333.0,33.3333,2361.399055265238,0.2361399055265238
74,1000000,2018-05-29,10683.1,10630.95,-52.14999999999964,100,1.0579575,-5320.795749999964,-0.5320795749999964,NIFTY,2018,333333.0,33.3333,-1773.5968097347381,-0.17735968097347382
74,1000000,2018-05-30,10630.95,10616.7,-14.25,100,1.0579575,-1530.79575,-0.153079575,NIFTY,2018,333333.0,33.3333,-510.26473973475004,-0.051026473973475005
75,1000000,2018-05-31,10653.95,10731.9,77.94999999999891,100,1.4207600000000002,7652.923999999891,0.7652923999999891,NIFTY,2018,333333.0,33.3333,2550.9721156919636,0.25509721156919635
75,1000000,2018-06-01,10731.9,10686.45,-45.44999999999891,100,1.4207600000000002,-4687.075999999891,-0.468707599999989,NIFTY,2018,333333.0,33.3333,-1562.3571043079637,-0.15623571043079637
75,1000000,2018-06-04,10686.45,10624.55,-61.900000000001455,100,1.4207600000000002,-6332.0760000001455,-0.6332076000000145,NIFTY,2018,333333.0,33.3333,-2110.689889308049,-0.2110689889308049
76,1000000,2018-06-06,10663.6,10687.85,24.25,100,0.6128114285714312,2363.718857142857,0.2363718857142857,NIFTY,2018,333333.0,33.3333,787.905497808,0.0787905497808
76,1000000,2018-06-07,10687.85,10762.2,74.35000000000036,100,0.6128114285714312,7373.718857142893,0.7373718857142894,NIFTY,2018,333333.0,33.3333,2457.903827808012,0.2457903827808012
76,1000000,2018-06-08,10762.2,10759.35,-2.850000000000364,100,0.6128114285714312,-346.28114285717953,-0.0346281142857179,NIFTY,2018,333333.0,33.3333,-115.42693219201223,-0.011542693219201223
76,1000000,2018-06-11,10759.35,10781.95,22.600000000000364,100,0.6128114285714312,2198.7188571428933,0.2198718857142893,NIFTY,2018,333333.0,33.3333,732.9055528080121,0.07329055528080121
76,1000000,2018-06-12,10781.95,10852.35,70.39999999999964,100,0.6128114285714312,6978.7188571428205,0.697871885714282,NIFTY,2018,333333.0,33.3333,2326.2372928079876,0.23262372928079875
76,1000000,2018-06-13,10852.35,10855.05,2.6999999999989086,100,0.6128114285714312,208.7188571427477,0.0208718857142747,NIFTY,2018,333333.0,33.3333,69.57288280796352,0.006957288280796352
76,1000000,2018-06-14,10855.05,10810.1,-44.94999999999891,100,0.6128114285714312,-4556.281142857034,-0.4556281142857034,NIFTY,2018,333333.0,33.3333,-1518.7588621919638,-0.15187588621919637
77,1000000,2018-06-18,10821.8,10795.05,-26.75,100,4.323720000000002,-3107.3720000000003,-0.3107372,NIFTY,2018,333333.0,33.3333,-1035.789630876,-0.1035789630876
78,1000000,2018-06-21,10776.35,10741.95,-34.39999999999964,100,4.30538,-3870.537999999964,-0.3870537999999964,NIFTY,2018,333333.0,33.3333,-1290.1780431539883,-0.12901780431539883
79,1000000,2018-06-21,10780.1,10741.95,-38.14999999999964,100,4.304780000000001,-4245.477999999964,-0.4245477999999963,NIFTY,2018,333333.0,33.3333,-1415.1579181739883,-0.14151579181739882
80,1000000,2018-06-22,10832.25,10824.35,-7.899999999999636,100,2.1593007150000005,-1005.9300714999636,-0.1005930071499963,NIFTY,2018,333333.0,33.3333,-335.3096885232974,-0.033530968852329736
80,1000000,2018-06-25,10824.35,10758.25,-66.10000000000036,100,2.1593007150000005,-6825.930071500036,-0.6825930071500037,NIFTY,2018,333333.0,33.3333,-2275.3077485233216,-0.22753077485233217
81,1000000,2018-06-26,10793.85,10764.05,-29.80000000000109,100,4.312470000000001,-3411.247000000109,-0.3411247000000109,NIFTY,2018,333333.0,33.3333,-1137.0811962510365,-0.11370811962510366
82,1000000,2018-07-02,10721.05,10651.75,-69.29999999999927,100,4.274268214000003,-7357.426821399928,-0.7357426821399927,NIFTY,2018,333333.0,33.3333,-2452.4731546577023,-0.24524731546577022
83,1000000,2018-07-03,10694.75,10707.85,13.100000000000364,100,0.433605,1266.6395000000364,0.1266639500000036,NIFTY,2018,333333.0,33.3333,422.21274445351213,0.04222127444535121
83,1000000,2018-07-04,10707.85,10771.65,63.79999999999927,100,0.433605,6336.639499999928,0.6336639499999928,NIFTY,2018,333333.0,33.3333,2112.2110544534758,0.21122110544534758
83,1000000,2018-07-05,10771.65,10753.4,-18.25,100,0.433605,-1868.3605,-0.1868360499999999,NIFTY,2018,333333.0,33.3333,-622.7862105465,-0.06227862105465
83,1000000,2018-07-06,10753.4,10770.0,16.600000000000364,100,0.433605,1616.6395000000364,0.1616639500000036,NIFTY,2018,333333.0,33.3333,538.8792944535121,0.053887929445351215
83,1000000,2018-07-09,10770.0,10851.05,81.04999999999927,100,0.433605,8061.639499999927,0.8061639499999927,NIFTY,2018,333333.0,33.3333,2687.2104794534757,0.26872104794534757
83,1000000,2018-07-10,10851.05,10947.1,96.05000000000108,100,0.433605,9561.639500000108,0.9561639500000108,NIFTY,2018,333333.0,33.3333,3187.209979453536,0.31872099794535363
83,1000000,2018-07-11,10947.1,10942.2,-4.899999999999636,100,0.433605,-533.3604999999636,-0.0533360499999963,NIFTY,2018,333333.0,33.3333,-177.78665554648788,-0.017778665554648788
83,1000000,2018-07-12,10942.2,11015.3,73.09999999999854,100,0.433605,7266.639499999855,0.7266639499999855,NIFTY,2018,333333.0,33.3333,2422.2107444534518,0.24222107444534519
83,1000000,2018-07-13,11015.3,11021.95,6.650000000001455,100,0.433605,621.6395000001455,0.0621639500000145,NIFTY,2018,333333.0,33.3333,207.2129594535485,0.02072129594535485
83,1000000,2018-07-16,11021.95,10940.7,-81.25,100,0.433605,-8168.3605,-0.8168360499999999,NIFTY,2018,333333.0,33.3333,-2722.7841105465,-0.27227841105464995
84,1000000,2018-07-17,11017.65,11015.15,-2.5,100,2.198825,-469.8825,-0.0469882499999999,NIFTY,2018,333333.0,33.3333,-156.62734337249998,-0.01566273433725
84,1000000,2018-07-18,11015.15,10983.45,-31.69999999999891,100,2.198825,-3389.8824999998906,-0.338988249999989,NIFTY,2018,333333.0,33.3333,-1129.9597033724635,-0.11299597033724636
85,1000000,2018-07-20,11013.25,11011.95,-1.2999999999992724,100,0.4459439999999915,-174.5943999999264,-0.0174594399999926,NIFTY,2018,333333.0,33.3333,-58.198075135175465,-0.005819807513517547
85,1000000,2018-07-23,11011.95,11079.05,67.09999999999854,100,0.4459439999999915,6665.405599999855,0.6665405599999855,NIFTY,2018,333333.0,33.3333,2221.799644864752,0.2221799644864752
85,1000000,2018-07-24,11079.05,11133.15,54.10000000000037,100,0.4459439999999915,5365.405600000037,0.5365405600000038,NIFTY,2018,333333.0,33.3333,1788.4667448648127,0.17884667448648126
85,1000000,2018-07-25,11133.15,11122.9,-10.25,100,0.4459439999999915,-1069.5943999999993,-0.1069594399999999,NIFTY,2018,333333.0,33.3333,-356.53111013519975,-0.03565311101351998
85,1000000,2018-07-26,11122.9,11184.25,61.35000000000037,100,0.4459439999999915,6090.405600000037,0.6090405600000037,NIFTY,2018,333333.0,33.3333,2030.1331698648128,0.20301331698648128
85,1000000,2018-07-27,11184.25,11273.6,89.35000000000036,100,0.4459439999999915,8890.405600000036,0.8890405600000036,NIFTY,2018,333333.0,33.3333,2963.4655698648126,0.29634655698648127
85,1000000,2018-07-30,11273.6,11312.9,39.29999999999927,100,0.4459439999999915,3885.405599999928,0.3885405599999928,NIFTY,2018,333333.0,33.3333,1295.133904864776,0.1295133904864776
85,1000000,2018-07-31,11312.9,11357.25,44.35000000000037,100,0.4459439999999915,4390.405600000037,0.4390405600000037,NIFTY,2018,333333.0,33.3333,1463.4670698648129,0.1463467069864813
85,1000000,2018-08-01,11357.25,11321.35,-35.89999999999964,100,0.4459439999999915,-3634.594399999962,-0.3634594399999963,NIFTY,2018,333333.0,33.3333,-1211.5302551351879,-0.1211530255135188
85,1000000,2018-08-02,11321.35,11238.15,-83.20000000000073,100,0.4459439999999915,-8364.594400000073,-0.8364594400000073,NIFTY,2018,333333.0,33.3333,-2788.195345135224,-0.2788195345135224
86,1000000,2018-08-03,11327.45,11362.25,34.79999999999927,100,0.7582916666666671,3404.170833333261,0.3404170833333261,NIFTY,2018,333333.0,33.3333,1134.7224763874758,0.11347224763874758
86,1000000,2018-08-06,11362.25,11389.25,27.0,100,0.7582916666666671,2624.170833333333,0.2624170833333333,NIFTY,2018,333333.0,33.3333,874.7227363874999,0.08747227363874999
86,1000000,2018-08-07,11389.25,11389.1,-0.1499999999996362,100,0.7582916666666671,-90.82916666663031,-0.009082916666663,NIFTY,2018,333333.0,33.3333,-30.27635861248789,-0.0030276358612487887
86,1000000,2018-08-08,11389.1,11455.2,66.10000000000036,100,0.7582916666666671,6534.17083333337,0.653417083333337,NIFTY,2018,333333.0,33.3333,2178.0547663875122,0.21780547663875122
86,1000000,2018-08-09,11455.2,11471.1,15.899999999999636,100,0.7582916666666671,1514.170833333297,0.1514170833333297,NIFTY,2018,333333.0,33.3333,504.7231063874879,0.050472310638748796
86,1000000,2018-08-10,11471.1,11421.3,-49.80000000000109,100,0.7582916666666671,-5055.829166666776,-0.5055829166666775,NIFTY,2018,333333.0,33.3333,-1685.2747036125363,-0.16852747036125362
87,1000000,2018-08-14,11446.3,11433.7,-12.599999999998545,75,2.285440000000001,-1116.407999999891,-0.1116407999999891,NIFTY,2018,333333.0,24.999975,-372.13562786396363,-0.03721356278639636
87,1000000,2018-08-16,11433.7,11391.2,-42.5,75,2.285440000000001,-3358.908,-0.3358908,NIFTY,2018,333333.0,24.999975,-1119.634880364,-0.11196348803640001
88,1000000,2018-08-17,11464.05,11465.55,1.5,75,0.5139977777777776,73.95016666666669,0.0073950166666666,NIFTY,2018,333333.0,24.999975,24.650030905500003,0.00246500309055
88,1000000,2018-08-20,11465.55,11554.55,89.0,75,0.5139977777777776,6636.4501666666665,0.6636450166666666,NIFTY,2018,333333.0,24.999975,2212.1478434055,0.22121478434055003
88,1000000,2018-08-21,11554.55,11571.25,16.700000000000728,75,0.5139977777777776,1213.950166666721,0.1213950166666721,NIFTY,2018,333333.0,24.999975,404.6496509055182,0.040464965090551815
88,1000000,2018-08-23,11571.25,11578.5,7.25,75,0.5139977777777776,505.2001666666666,0.0505200166666666,NIFTY,2018,333333.0,24.999975,168.39988715549998,0.016839988715549998
88,1000000,2018-08-24,11578.5,11556.3,-22.200000000000728,75,0.5139977777777776,-1703.5498333333878,-0.1703549833333388,NIFTY,2018,333333.0,24.999975,-567.8493765945182,-0.05678493765945182
88,1000000,2018-08-27,11556.3,11696.8,140.5,75,0.5139977777777776,10498.950166666667,1.0498950166666667,NIFTY,2018,333333.0,24.999975,3499.6465559055,0.34996465559055
88,1000000,2018-08-28,11696.8,11743.75,46.95000000000073,75,0.5139977777777776,3482.700166666721,0.3482700166666721,NIFTY,2018,333333.0,24.999975,1160.8988946555182,0.11608988946555182
88,1000000,2018-08-29,11743.75,11686.95,-56.79999999999927,75,0.5139977777777776,-4298.549833333279,-0.4298549833333279,NIFTY,2018,333333.0,24.999975,-1432.8485115944816,-0.14328485115944814
88,1000000,2018-08-30,11686.95,11679.55,-7.400000000001455,75,0.5139977777777776,-593.5498333334425,-0.0593549833333442,NIFTY,2018,333333.0,24.999975,-197.84974659453638,-0.019784974659453638
89,1000000,2018-09-07,11560.9,11586.05,25.14999999999964,75,2.306969999999996,1713.227249999973,0.1713227249999973,NIFTY,2018,333333.0,24.999975,571.0751789242411,0.0571075178924241
89,1000000,2018-09-10,11586.05,11439.5,-146.54999999999927,75,2.306969999999996,-11164.272749999946,-1.1164272749999946,NIFTY,2018,333333.0,24.999975,-3721.420528575732,-0.3721420528575732
90,1000000,2018-09-14,11464.95,11510.75,45.79999999999927,75,2.2884049999999974,3263.3696249999457,0.3263369624999945,NIFTY,2018,333333.0,24.999975,1087.7887872101069,0.10877887872101068
90,1000000,2018-09-17,11510.75,11371.6,-139.14999999999964,75,2.2884049999999974,-10607.880374999972,-1.0607880374999974,NIFTY,2018,333333.0,24.999975,-3535.9565890398662,-0.35359565890398664
91,1000000,2018-10-10,10456.7,10462.7,6.0,100,2.0631600000000105,393.68399999999895,0.0393683999999998,NIFTY,2018,333333.0,33.3333,131.22786877199965,0.013122786877199966
91,1000000,2018-10-11,10462.7,10248.3,-214.40000000000143,100,2.0631600000000105,-21646.316000000148,-2.164631600000015,NIFTY,2018,333333.0,33.3333,-7215.431451228048,-0.7215431451228048
92,1000000,2018-10-12,10449.15,10465.2,16.05000000000109,100,1.04523,1500.4770000001092,0.1500477000000109,NIFTY,2018,333333.0,33.3333,500.1584998410364,0.05001584998410364
92,1000000,2018-10-15,10465.2,10517.7,52.5,100,1.04523,5145.477000000001,0.5145477,NIFTY,2018,333333.0,33.3333,1715.1572848409999,0.1715157284841
92,1000000,2018-10-16,10517.7,10576.45,58.75,100,1.04523,5770.477000000001,0.5770477,NIFTY,2018,333333.0,33.3333,1923.490409841,0.1923490409841
92,1000000,2018-10-17,10576.45,10458.45,-118.0,100,1.04523,-11904.523,-1.1904523,NIFTY,2018,333333.0,33.3333,-3968.170365159,-0.3968170365159
93,1000000,2018-10-29,10200.2,10249.05,48.84999999999855,100,1.3555385786666676,4749.446142133188,0.4749446142133188,NIFTY,2018,333333.0,33.3333,1583.1471308956823,0.1583147130895682
93,1000000,2018-10-30,10249.05,10190.2,-58.84999999999855,100,1.3555385786666676,-6020.553857866521,-0.6020553857866521,NIFTY,2018,333333.0,33.3333,-2006.8492791042215,-0.20068492791042214
93,1000000,2018-10-31,10190.2,10362.0,171.79999999999927,100,1.3555385786666676,17044.446142133263,1.7044446142133265,NIFTY,2018,333333.0,33.3333,5681.476365895707,0.5681476365895707
94,1000000,2018-10-31,10172.65,10362.0,189.3500000000004,100,0.5912471428571523,18875.87528571432,1.887587528571432,NIFTY,2018,333333.0,33.3333,6291.952136613013,0.6291952136613013
94,1000000,2018-11-01,10362.0,10381.15,19.14999999999964,100,0.5912471428571523,1855.8752857142483,0.1855875285714248,NIFTY,2018,333333.0,33.3333,618.6244766129877,0.061862447661298774
94,1000000,2018-11-02,10381.15,10557.2,176.0500000000011,100,0.5912471428571523,17545.87528571439,1.7545875285714392,NIFTY,2018,333333.0,33.3333,5848.619246613036,0.5848619246613036
94,1000000,2018-11-05,10557.2,10526.15,-31.05000000000109,100,0.5912471428571523,-3164.124714285824,-0.3164124714285824,NIFTY,2018,333333.0,33.3333,-1054.7071833870368,-0.10547071833870368
94,1000000,2018-11-06,10526.15,10520.4,-5.75,100,0.5912471428571523,-634.1247142857152,-0.0634124714285715,NIFTY,2018,333333.0,33.3333,-211.37469338700032,-0.021137469338700032
94,1000000,2018-11-09,10520.4,10581.55,61.14999999999964,100,0.5912471428571523,6055.875285714249,0.6055875285714248,NIFTY,2018,333333.0,33.3333,2018.623076612988,0.20186230766129878
94,1000000,2018-11-12,10581.55,10479.55,-102.0,100,0.5912471428571523,-10259.124714285716,-1.0259124714285714,NIFTY,2018,333333.0,33.3333,-3419.7048183870006,-0.34197048183870005
95,1000000,2018-11-13,10589.4,10581.2,-8.199999999998909,100,0.7078983333333339,-890.7898333332244,-0.0890789833333224,NIFTY,2018,333333.0,33.3333,-296.9296475144637,-0.02969296475144637
95,1000000,2018-11-14,10581.2,10568.15,-13.050000000001091,100,0.7078983333333339,-1375.7898333334426,-0.1375789833333442,NIFTY,2018,333333.0,33.3333,-458.5961525145364,-0.04585961525145364
95,1000000,2018-11-15,10568.15,10601.35,33.20000000000073,100,0.7078983333333339,3249.2101666667395,0.3249210166666739,NIFTY,2018,333333.0,33.3333,1083.0689724855242,0.10830689724855243
95,1000000,2018-11-16,10601.35,10680.85,79.5,100,0.7078983333333339,7879.210166666667,0.7879210166666667,NIFTY,2018,333333.0,33.3333,2626.4007624855003,0.26264007624855
95,1000000,2018-11-19,10680.85,10770.35,89.5,100,0.7078983333333339,8879.210166666668,0.8879210166666667,NIFTY,2018,333333.0,33.3333,2959.7337624855,0.29597337624855
95,1000000,2018-11-20,10770.35,10647.55,-122.80000000000108,100,0.7078983333333339,-12350.78983333344,-1.2350789833333442,NIFTY,2018,333333.0,33.3333,-4116.925827514536,-0.41169258275145354
96,1000000,2018-11-27,10635.8,10685.25,49.45000000000073,100,0.6124728571428558,4883.752714285787,0.4883752714285787,NIFTY,2018,333333.0,33.3333,1627.9159435110244,0.16279159435110244
96,1000000,2018-11-28,10685.25,10721.55,36.29999999999927,100,0.6124728571428558,3568.7527142856416,0.3568752714285642,NIFTY,2018,333333.0,33.3333,1189.583048510976,0.1189583048510976
96,1000000,2018-11-29,10721.55,10875.85,154.3000000000011,100,0.6124728571428558,15368.752714285823,1.5368752714285825,NIFTY,2018,333333.0,33.3333,5122.912448511037,0.5122912448511037
96,1000000,2018-11-30,10875.85,10882.8,6.949999999998909,100,0.6124728571428558,633.7527142856053,0.0633752714285605,NIFTY,2018,333333.0,33.3333,211.25069351096369,0.021125069351096367
96,1000000,2018-12-03,10882.8,10889.8,7.0,100,0.6124728571428558,638.7527142857144,0.0638752714285714,NIFTY,2018,333333.0,33.3333,212.91735851100006,0.021291735851100006
96,1000000,2018-12-04,10889.8,10869.7,-20.099999999998545,100,0.6124728571428558,-2071.24728571414,-0.207124728571414,NIFTY,2018,333333.0,33.3333,-690.4150714889514,-0.06904150714889513
96,1000000,2018-12-05,10869.7,10790.35,-79.35000000000036,100,0.6124728571428558,-7996.247285714323,-0.7996247285714323,NIFTY,2018,333333.0,33.3333,-2665.4130964890123,-0.2665413096489012
97,1000000,2018-12-12,10653.4,10738.25,84.85000000000036,100,0.5371249999999996,8431.287500000037,0.8431287500000038,NIFTY,2018,333333.0,33.3333,2810.426356237512,0.2810426356237512
97,1000000,2018-12-13,10738.25,10788.5,50.25,100,0.5371249999999996,4971.287499999999,0.4971287499999999,NIFTY,2018,333333.0,33.3333,1657.0941762375,0.16570941762375
97,1000000,2018-12-14,10788.5,10802.3,13.799999999999272,100,0.5371249999999996,1326.2874999999274,0.1326287499999927,NIFTY,2018,333333.0,33.3333,442.0953912374758,0.04420953912374758
97,1000000,2018-12-17,10802.3,10885.05,82.75,100,0.5371249999999996,8221.2875,0.82212875,NIFTY,2018,333333.0,33.3333,2740.4264262375,0.27404264262375005
97,1000000,2018-12-18,10885.05,10914.3,29.25,100,0.5371249999999996,2871.2875,0.28712875,NIFTY,2018,333333.0,33.3333,957.0948762375001,0.09570948762375002
97,1000000,2018-12-19,10914.3,10961.2,46.900000000001455,100,0.5371249999999996,4636.287500000145,0.4636287500000144,NIFTY,2018,333333.0,33.3333,1545.4276212375485,0.15454276212375487
97,1000000,2018-12-20,10961.2,10960.4,-0.8000000000010914,100,0.5371249999999996,-133.71250000010912,-0.0133712500000109,NIFTY,2018,333333.0,33.3333,-44.57078876253637,-0.004457078876253637
97,1000000,2018-12-21,10960.4,10755.6,-204.79999999999927,100,0.5371249999999996,-20533.71249999993,-2.053371249999993,NIFTY,2018,333333.0,33.3333,-6844.563988762476,-0.6844563988762475
98,1000000,2018-12-27,10810.6,10773.7,-36.89999999999964,100,1.0819550000000002,-3798.195499999964,-0.3798195499999964,NIFTY,2018,333333.0,33.3333,-1266.0639006014883,-0.12660639006014882
98,1000000,2018-12-28,10773.7,10858.55,84.84999999999854,100,1.0819550000000002,8376.804499999855,0.8376804499999855,NIFTY,2018,333333.0,33.3333,2792.265374398452,0.2792265374398452
98,1000000,2018-12-31,10858.55,10861.85,3.3000000000010914,100,1.0819550000000002,221.80450000010916,0.0221804500000109,NIFTY,2018,333333.0,33.3333,73.93475939853637,0.007393475939853637
98,1000000,2019-01-01,10861.85,10913.95,52.10000000000037,100,1.0819550000000002,5101.804500000037,0.5101804500000037,NIFTY,2019,333333.0,33.3333,1700.5997993985125,0.17005997993985125
99,1000000,2019-01-01,10913.85,10913.95,0.1000000000003638,100,2.175566859,-207.5566858999636,-0.0207556685899963,NIFTY,2019,333333.0,33.3333,-69.18549278109258,-0.006918549278109258
99,1000000,2019-01-02,10913.95,10780.0,-133.95000000000073,100,2.175566859,-13612.556685900074,-1.3612556685900072,NIFTY,2019,333333.0,33.3333,-4537.51435778113,-0.45375143577811294
100,1000000,2019-01-02,10882.85,10780.0,-102.85000000000036,100,4.338774638000004,-10718.877463800036,-1.0718877463800036,NIFTY,2019,333333.0,33.3333,-3572.955581640858,-0.35729555816408576
101,1000000,2019-01-07,10822.45,10770.65,-51.80000000000109,100,4.314694365999998,-5611.469436600109,-0.5611469436600108,NIFTY,2019,333333.0,33.3333,-1870.4879417102243,-0.18704879417102244
102,1000000,2019-01-08,10778.95,10789.0,10.049999999999272,100,1.07773,897.2269999999272,0.0897226999999927,NIFTY,2019,333333.0,33.3333,299.07536759097576,0.029907536759097575
102,1000000,2019-01-09,10789.0,10849.8,60.79999999999927,100,1.07773,5972.226999999927,0.5972226999999928,NIFTY,2019,333333.0,33.3333,1990.7403425909758,0.1990740342590976
102,1000000,2019-01-10,10849.8,10815.6,-34.19999999999891,100,1.07773,-3527.772999999891,-0.3527772999999891,NIFTY,2019,333333.0,33.3333,-1175.9231574089638,-0.11759231574089637
102,1000000,2019-01-11,10815.6,10783.55,-32.05000000000109,100,1.07773,-3312.7730000001093,-0.3312773000000109,NIFTY,2019,333333.0,33.3333,-1104.2565624090364,-0.11042565624090364
103,1000000,2019-01-15,10848.9,10884.2,35.30000000000109,100,0.7241816666666665,3457.5818333334423,0.3457581833333442,NIFTY,2019,333333.0,33.3333,1152.5261252505363,0.11525261252505363
103,1000000,2019-01-16,10884.2,10888.85,4.649999999999636,100,0.7241816666666665,392.58183333329697,0.0392581833333297,NIFTY,2019,333333.0,33.3333,130.86048025048788,0.013086048025048789
103,1000000,2019-01-17,10888.85,10889.45,0.6000000000003638,100,0.7241816666666665,-12.41816666663027,-0.001241816666663,NIFTY,2019,333333.0,33.3333,-4.139384749487868,-0.00041393847494878677
103,1000000,2019-01-18,10889.45,10907.7,18.25,100,0.7241816666666665,1752.5818333333334,0.1752581833333333,NIFTY,2019,333333.0,33.3333,584.1933602505001,0.058419336025050006
103,1000000,2019-01-21,10907.7,10950.15,42.44999999999891,100,0.7241816666666665,4172.5818333332245,0.4172581833333225,NIFTY,2019,333333.0,33.3333,1390.8592202504637,0.13908592202504638
103,1000000,2019-01-22,10950.15,10918.6,-31.549999999999272,100,0.7241816666666665,-3227.418166666594,-0.3227418166666594,NIFTY,2019,333333.0,33.3333,-1075.8049797494757,-0.10758049797494758
104,1000000,2019-01-23,10931.05,10823.05,-108.0,100,4.357991013999992,-11235.7991014,-1.12357991014,NIFTY,2019,333333.0,33.3333,-3745.262621866966,-0.37452626218669666
105,1000000,2019-01-31,10739.95,10817.35,77.39999999999964,100,0.6201642857142856,7677.983571428535,0.7677983571428536,NIFTY,2019,333333.0,33.3333,2559.325297814988,0.2559325297814988
105,1000000,2019-02-01,10817.35,10892.75,75.39999999999964,100,0.6201642857142856,7477.983571428535,0.7477983571428536,NIFTY,2019,333333.0,33.3333,2492.658697814988,0.24926586978149878
105,1000000,2019-02-04,10892.75,10909.45,16.700000000000728,100,0.6201642857142856,1607.9835714286442,0.1607983571428644,NIFTY,2019,333333.0,33.3333,535.9939878150243,0.05359939878150243
105,1000000,2019-02-05,10909.45,10935.65,26.19999999999891,100,0.6201642857142856,2557.9835714284623,0.2557983571428462,NIFTY,2019,333333.0,33.3333,852.6603378149637,0.08526603378149637
